direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
SHORT,5.932,5.5729,5.976,1.8,TREND,29.6665,0.1101,3.6016,25.3731,4,BOS,True,2025-03-08 08:00:00,BELOW,1.518656630850927,0.3029719978547593,APTUSDT,11,0.501253132832084,0.19949999999999957,2025-03-08 19:00:00,5.976,-0.14682089175744018,stop_loss
SHORT,0.1845,0.1713,0.1919,1.8,TREND,32.7422,0.0023,10.8689,37.5987,3,BOS,True,2025-03-09 10:00:00,BELOW,84.56470395644439,0.6257788092776876,DOGEUSDT,6,1.8972972972972995,0.00739999999999999,2025-03-09 16:00:00,0.1713,1.036254092225065,take_profit
SHORT,6.794,6.218,6.547,1.8,TREND,39.4751,0.0831,4.5533,42.8694,4,BOS,True,2025-03-09 14:00:00,BELOW,0.8520724104271893,0.2726631713367008,UNIUSDT,12,1.3531249999999984,0.3200000000000003,2025-03-10 02:00:00,6.547,0.13046188537551567,stop_loss
SHORT,2.1678,1.8523,2.2015,1.8,TREND,42.1824,0.0322,6.6105,41.0382,3,BOS,True,2025-03-09 13:00:00,BELOW,1.9010552606349176,0.3332549871893011,XRPUSDT,16,0.3673702224757559,0.1753,2025-03-10 05:00:00,2.2015,-0.144065562283396,stop_loss
SHORT,127.9,106.39,129.04,1.8,TREND,29.9514,1.9579,9.1208,42.3203,4,BOS,True,2025-03-09 16:00:00,BELOW,0.025427073109130085,0.30385352365410423,SOLUSDT,13,0.12384937238493769,11.949999999999989,2025-03-10 05:00:00,129.04,-0.10898686334440795,stop_loss
SHORT,5.3445,4.7667,5.23,1.8,TREND,43.4502,0.1511,17.0605,27.9537,4,BOS,True,2025-03-10 14:00:00,BELOW,0.8592163804185896,0.27580845811436705,APTUSDT,9,1.0124610591900325,0.32099999999999973,2025-03-10 23:00:00,5.23,0.018380275557928163,stop_loss
SHORT,2.442,2.0244,2.347,1.8,TREND,32.6395,0.065,22.5275,29.5604,4,BOS,True,2025-03-10 14:00:00,BELOW,2.232357730906517,0.5179069935703114,NEARUSDT,12,1.0172413793103467,0.23199999999999976,2025-03-11 02:00:00,2.347,0.13207398443611956,stop_loss
SHORT,121.23,103.932,120.21,1.8,TREND,26.8426,2.6629,21.8079,27.9506,4,BOS,True,2025-03-10 14:00:00,BELOW,0.031570166901748575,0.30338930392580377,SOLUSDT,12,0.5858480749219573,9.61,2025-03-11 02:00:00,120.21,-0.04779842976021613,stop_loss
SHORT,545.0,500.54,540.9,1.8,TREND,26.0436,6.5857,21.692,31.0195,4,BOS,True,2025-03-10 14:00:00,BELOW,0.012282967770275434,0.30338930392580377,BNBUSDT,16,1.1032388663967592,24.700000000000045,2025-03-11 06:00:00,540.9,-0.029639832141870444,stop_loss
SHORT,92.0,80.102,89.43,1.8,TREND,31.9542,2.0443,22.0475,28.9658,4,BOS,True,2025-03-10 14:00:00,BELOW,0.0783520413873391,0.5179069935703114,LTCUSDT,19,1.0438729198184578,6.609999999999999,2025-03-11 09:00:00,89.43,0.12136474636546095,stop_loss
SHORT,5.102,4.1822,5.267,1.8,TREND,38.748,0.1216,11.1633,37.309,4,BOS,True,2025-03-12 03:00:00,BELOW,0.5410520818535454,0.27647761382716174,APTUSDT,9,0.011741682974560129,0.5110000000000001,2025-03-12 12:00:00,5.267,-0.169273593505835,stop_loss
SHORT,17.94,15.447,18.418,1.8,TREND,27.1156,0.3672,9.9008,25.637,4,BOS,True,2025-03-13 17:00:00,BELOW,0.21912229489506868,0.3034843784296697,AVAXUSDT,5,0.0,1.384999999999998,2025-03-13 22:00:00,18.418,-0.18474045695984237,stop_loss
SHORT,80020.0,73147.6,80992.0,1.8,TREND,26.4153,803.2286,10.2212,36.2875,4,BOS,True,2025-03-13 17:00:00,BELOW,7.948778900724717e-05,0.3034843784296697,BTCUSDT,5,0.0,3818.0,2025-03-13 22:00:00,80992.0,-0.15726213091504426,stop_loss
SHORT,86.57,77.984,89.55,1.8,TREND,25.1054,1.2471,14.2612,33.677,4,BOS,True,2025-03-13 17:00:00,BELOW,0.06362355941921782,0.3034843784296697,LTCUSDT,15,0.0041928721173995764,4.77000000000001,2025-03-14 08:00:00,89.55,-0.26959820706926935,stop_loss
SHORT,336.7,294.04,330.7,1.8,TREND,40.0639,5.0714,15.3521,30.7042,3,BOS,True,2025-03-13 06:00:00,BELOW,0.014228053372230187,0.33720486492185525,BCHUSDT,27,0.5063291139240509,23.69999999999999,2025-03-14 09:00:00,330.7,0.005368320233381116,stop_loss
LONG,4.1538,4.4105,4.2314,1.8,TREND,31.6304,0.0476,40.3869,2.2945,3,BOS,True,2025-03-14 10:00:00,ABOVE,4.406774969735222,0.6284061106842459,DOTUSDT,28,1.7019635343618373,0.14260000000000073,2025-03-15 14:00:00,4.4105,1.0512191347310291,take_profit
LONG,0.1773,0.1884,0.17429,1.8,TREND,38.9176,0.0018,26.8379,9.3281,3,BOS,True,2025-03-15 13:00:00,ABOVE,54.861334718771886,0.3346541417845097,DOGEUSDT,12,0.0,0.006100000000000022,2025-03-16 01:00:00,0.17429,-0.24513261750350407,stop_loss
LONG,347.5,376.84,335.8,1.8,TREND,30.0256,4.8,50.744,4.7619,4,BOS,True,2025-03-15 09:00:00,ABOVE,0.021837442603897157,0.3559503144435239,BCHUSDT,24,0.0,16.30000000000001,2025-03-16 09:00:00,335.8,-0.3354980784655965,stop_loss
SHORT,90.59,86.99,91.0,1.8,TREND,41.1232,0.7129,8.7174,35.0701,4,BOS,True,2025-03-16 10:00:00,BELOW,0.137713967443882,0.275427934887764,LTCUSDT,14,0.990000000000002,2.0,2025-03-17 00:00:00,91.0,-0.13646272665199116,stop_loss
SHORT,0.723,0.6843,0.7163,1.8,TREND,24.0101,0.0071,13.5542,37.3494,4,BOS,True,2025-03-16 10:00:00,BELOW,15.65740198328369,0.3366341426406005,ADAUSDT,15,1.1860465116279013,0.021500000000000075,2025-03-17 01:00:00,0.7163,0.0249045932879996,stop_loss
SHORT,0.1711,0.1613,0.17218,1.8,TREND,27.5823,0.0017,13.2302,34.1495,4,BOS,True,2025-03-16 10:00:00,BELOW,56.105690440100204,0.30297072837654043,DOGEUSDT,16,0.9370370370370408,0.005399999999999988,2025-03-17 02:00:00,0.17218,-0.1405941456753081,stop_loss
SHORT,2.885,2.7608,2.915,1.8,TREND,27.2916,0.0204,14.0351,34.0351,4,BOS,True,2025-03-16 10:00:00,BELOW,4.390880121399111,0.30297072837654043,FILUSDT,16,0.8840579710144869,0.0690000000000004,2025-03-17 02:00:00,2.915,-0.21172640364197443,stop_loss
SHORT,18.753,16.7946,18.73,1.8,TREND,44.3032,0.2856,21.9805,28.7572,4,BOS,True,2025-03-16 10:00:00,BELOW,0.25315067544831227,0.275427934887764,AVAXUSDT,26,0.5303308823529423,1.088000000000001,2025-03-17 12:00:00,18.73,-0.0741775344646889,stop_loss
LONG,624.3,673.8,624.3,1.8,TREND,41.0591,6.2429,39.1304,10.7551,4,BOS,True,2025-03-17 02:00:00,ABOVE,0.009957492091732136,0.27383103252263374,BNBUSDT,14,0.516363636363638,27.5,2025-03-17 16:00:00,624.3,-0.08,stop_loss
SHORT,5.256,4.9158,5.445,1.8,TREND,28.0945,0.0631,7.3613,17.667,5,BOS,True,2025-03-18 01:00:00,BELOW,1.5906365290807563,0.300630303996263,APTUSDT,8,0.10052910052910118,0.18900000000000006,2025-03-18 09:00:00,5.445,-0.380630303996263,stop_loss
SHORT,2.858,2.4584,2.887,1.8,TREND,41.3213,0.0409,3.6649,40.6632,4,BOS,True,2025-03-18 11:00:00,BELOW,1.2251799844087026,0.2719899565387319,FILUSDT,11,0.11711711711711824,0.22199999999999998,2025-03-18 22:00:00,2.887,-0.11553021954785228,stop_loss
SHORT,125.07,115.152,125.88,1.8,TREND,25.4167,1.7814,10.9463,33.1997,4,BOS,True,2025-03-18 01:00:00,BELOW,0.05456085371982976,0.300630303996263,SOLUSDT,23,0.5099818511796693,5.510000000000019,2025-03-19 00:00:00,125.88,-0.12419429151306223,stop_loss
SHORT,0.861,0.8173,0.8831,1.8,TREND,26.7898,0.0107,7.907,37.01,4,BOS,True,2025-03-18 11:00:00,BELOW,12.312302559366474,0.29918895219260516,OPUSDT,16,0.7283950617283929,0.02429999999999999,2025-03-19 03:00:00,0.8831,-0.3521018865619992,stop_loss
LONG,4.4719,4.8944,4.4688,1.8,TREND,33.9582,0.0528,33.2386,11.0479,4,BOS,True,2025-03-18 22:00:00,ABOVE,2.17294367254138,0.5099898799454622,DOTUSDT,19,0.3383042181508331,0.23470000000000013,2025-03-19 17:00:00,4.4688,-0.08673612538487802,stop_loss
LONG,6.459,7.1268,6.314,1.8,TREND,26.5088,0.0836,31.6239,10.5983,4,BOS,True,2025-03-19 00:00:00,ABOVE,0.8039923865238425,0.2982811754003452,UNIUSDT,18,1.425876010781675,0.37099999999999955,2025-03-19 18:00:00,7.1268,0.4569061157206225,take_profit
LONG,3.415,3.7462,3.415,1.8,TREND,34.3035,0.0336,37.4468,12.5532,4,BOS,True,2025-03-19 04:00:00,ABOVE,2.1191930701352004,0.38993152490487726,AXSUSDT,24,0.3695652173913043,0.18400000000000016,2025-03-20 04:00:00,3.415,-0.08,stop_loss
SHORT,172.17,159.462,179.23,1.8,TREND,31.3728,2.4386,15.6708,29.6719,4,BOS,True,2025-03-20 16:00:00,BELOW,0.07206610676152525,0.5087867137363684,AAVEUSDT,8,0.0,7.060000000000002,2025-03-21 00:00:00,179.23,-0.5887867137363684,stop_loss
SHORT,0.167,0.1542,0.17005,1.8,TREND,30.444,0.0021,10.7991,36.4427,4,BOS,True,2025-03-20 16:00:00,BELOW,48.92179939772784,0.35223695566363966,DOGEUSDT,8,0.0,0.007199999999999984,2025-03-21 00:00:00,0.17005,-0.22921148816306974,stop_loss
SHORT,126.98,117.476,128.47,1.8,TREND,31.2517,1.6264,10.2767,41.8094,4,BOS,True,2025-03-20 16:00:00,BELOW,0.09636112002582758,0.5087867137363684,SOLUSDT,8,0.0,5.279999999999987,2025-03-21 00:00:00,128.47,-0.22357806883848264,stop_loss
SHORT,0.871,0.8202,0.8855,1.8,TREND,44.5681,0.0104,9.4483,32.2759,4,BOS,True,2025-03-20 16:00:00,BELOW,9.608209374349144,0.2709515043566459,OPUSDT,9,0.0,0.028200000000000003,2025-03-21 01:00:00,0.8855,-0.21931903592806218,stop_loss
LONG,19.095,19.968,18.789,1.8,TREND,26.8502,0.2181,25.704,17.2233,3,BOS,True,2025-03-21 01:00:00,ABOVE,0.7390587753465584,0.3584435060430804,AVAXUSDT,6,0.0,0.48499999999999943,2025-03-21 07:00:00,18.789,-0.3061519852560449,stop_loss
SHORT,83764.5,78862.2,84313.5,1.8,TREND,30.5876,693.5571,15.5328,33.4075,4,BOS,True,2025-03-20 16:00:00,BELOW,0.0001293324603134348,0.35223695566363966,BTCUSDT,20,0.1247292087387542,2723.5,2025-03-21 12:00:00,84313.5,-0.1510035207120757,stop_loss
SHORT,330.2,298.88,325.7,1.8,TREND,33.5169,3.7857,7.3585,41.6981,4,BOS,True,2025-03-20 16:00:00,BELOW,0.029240615731975138,0.5087867137363684,BCHUSDT,38,0.4195402298850573,17.400000000000034,2025-03-22 06:00:00,325.7,0.05158277079388811,stop_loss
LONG,4.4688,4.7339,4.4439,1.8,TREND,28.0148,0.048,25.889,14.73,4,BOS,True,2025-03-21 01:00:00,ABOVE,1.9909841105892327,0.29327195948979307,DOTUSDT,37,0.7549219280380213,0.14729999999999954,2025-03-22 14:00:00,4.4439,-0.1295755043536713,stop_loss
LONG,3.362,3.4772,3.391,1.8,TREND,33.9406,0.0266,24.1287,13.1367,3,BOS,True,2025-03-22 04:00:00,BELOW,9.504320905345098,0.6082765379420868,AXSUSDT,30,1.1875,0.06400000000000006,2025-03-23 10:00:00,3.391,0.19562530625500701,stop_loss
LONG,3.014,3.212,2.986,1.8,TREND,40.1827,0.0252,39.6601,7.6487,4,BOS,True,2025-03-22 07:00:00,ABOVE,2.411042619296465,0.26521468812261084,FILUSDT,33,0.2545454545454551,0.10999999999999988,2025-03-23 16:00:00,2.986,-0.1475091933403,stop_loss
LONG,134.68,142.942,137.64,1.8,TREND,37.265,1.2314,30.1624,19.0835,4,BOS,True,2025-03-24 00:00:00,ABOVE,0.057719883260911126,0.26493426416758226,SOLUSDT,11,1.8823529411764661,4.590000000000003,2025-03-24 11:00:00,142.942,0.3968816755016477,take_profit
LONG,21.139,24.397,21.52,1.8,TREND,24.967,0.2789,47.7971,6.8648,4,BOS,True,2025-03-24 03:00:00,ABOVE,0.17889974867055905,0.32380854509371165,AVAXUSDT,12,0.41104972375690624,1.8099999999999987,2025-03-24 15:00:00,21.52,-0.011839195756516957,stop_loss
LONG,2.842,3.0796,2.917,1.8,TREND,25.1502,0.0335,34.3284,13.8593,4,BOS,True,2025-03-24 03:00:00,ABOVE,2.2077855347298505,0.29142769058434054,NEARUSDT,19,1.2196969696969688,0.13200000000000012,2025-03-24 22:00:00,2.917,0.08558391510473819,stop_loss
LONG,637.7,662.36,632.4,1.8,TREND,26.6759,4.1,37.2822,11.6725,5,BOS,True,2025-03-24 17:00:00,ABOVE,0.02137852191200835,0.29288575019451535,BNBUSDT,19,0.3357664233576565,13.700000000000045,2025-03-25 12:00:00,632.4,-0.1933061661336457,stop_loss
LONG,3.631,3.8434,3.513,1.8,TREND,40.2625,0.0346,35.0515,14.0206,4,BOS,True,2025-03-26 07:00:00,ABOVE,2.2532960936859157,0.26588893905493777,AXSUSDT,6,0.0,0.11799999999999988,2025-03-26 13:00:00,3.513,-0.3458889390549378,stop_loss
LONG,95.13,98.91,93.2,1.8,TREND,37.256,0.8979,27.2076,6.5235,4,BOS,True,2025-03-26 00:00:00,ABOVE,0.12661378050235167,0.26588893905493777,LTCUSDT,14,0.45238095238095494,2.0999999999999943,2025-03-26 14:00:00,93.2,-0.3243645963695378,stop_loss
LONG,0.7675,0.821,0.7378,1.8,TREND,25.552,0.0086,28.9277,18.537,4,BOS,True,2025-03-26 07:00:00,ABOVE,9.847738483516233,0.2924778329604316,ADAUSDT,7,0.08754208754208927,0.02969999999999995,2025-03-26 14:00:00,0.7378,-0.37247783296043163,stop_loss
LONG,0.1992,0.2097,0.1933,1.8,TREND,25.4586,0.0021,25.269,16.4873,4,BOS,True,2025-03-26 07:00:00,ABOVE,49.5725140610902,0.2924778329604316,HBARUSDT,7,0.12033898305085043,0.005899999999999989,2025-03-26 14:00:00,0.1933,-0.37247783296043163,stop_loss
LONG,4.7184,4.9468,4.6103,1.8,TREND,23.3069,0.0434,27.9862,16.8476,4,BOS,True,2025-03-26 07:00:00,ABOVE,2.5608776198269116,0.3249753699560351,DOTUSDT,12,0.2639873916469668,0.1269,2025-03-26 19:00:00,4.6103,-0.35683087070328995,stop_loss
SHORT,619.9,597.76,620.6,1.8,TREND,29.5304,2.8643,11.7207,35.4115,4,BOS,True,2025-03-26 17:00:00,BELOW,0.023342991017661425,0.2871187895172371,BNBUSDT,7,0.22764227642275928,12.300000000000068,2025-03-27 00:00:00,620.6,-0.09634009371236406,stop_loss
LONG,0.2012,0.222,0.19475,1.8,TREND,43.2788,0.0034,35.0743,11.465,4,BOS,True,2025-03-26 07:00:00,ABOVE,22.921460263356707,0.26588893905493777,DOGEUSDT,28,0.2887931034482776,0.0116,2025-03-27 11:00:00,0.19475,-0.22784341869865038,stop_loss
LONG,3.063,3.243,2.983,1.8,TREND,25.0485,0.0423,21.6216,16.2162,5,BOS,True,2025-03-27 02:00:00,ABOVE,2.854027443677359,0.28540274436773616,NEARUSDT,9,0.0,0.10000000000000009,2025-03-27 11:00:00,2.983,-0.30832219549418893,stop_loss
SHORT,3.026,2.6984,3.035,1.8,TREND,31.362,0.0402,8.7034,42.8064,4,BOS,True,2025-03-26 22:00:00,BELOW,2.680359511420499,0.4878254310785318,FILUSDT,23,0.20879120879120733,0.18200000000000038,2025-03-27 21:00:00,3.035,-0.10412323560278541,stop_loss
SHORT,3.318,3.1578,3.407,1.8,TREND,44.0236,0.0358,14.5709,27.3453,4,BOS,True,2025-03-28 03:00:00,BELOW,2.8904814153807217,0.25725284596888415,AXSUSDT,7,1.8876404494382046,0.08899999999999997,2025-03-28 10:00:00,3.1578,0.38305512274399195,take_profit
SHORT,91.05,86.874,93.37,1.8,TREND,39.3391,0.8814,9.0762,31.9287,4,BOS,True,2025-03-28 04:00:00,BELOW,0.11088484740038075,0.25725284596888415,LTCUSDT,10,1.5948275862068928,2.3200000000000074,2025-03-28 14:00:00,86.874,0.38305512274399023,take_profit
SHORT,2.957,2.795,2.832,1.8,TREND,41.3822,0.0316,16.0271,37.0203,5,BOS,True,2025-03-28 04:00:00,BELOW,2.8583649552098143,0.25725284596888415,FILUSDT,16,1.8999999999999917,0.0900000000000003,2025-03-28 20:00:00,2.795,0.3830551227439897,take_profit
SHORT,4.4851,4.1985,4.3068,1.8,TREND,27.0687,0.0538,16.3214,31.3413,4,BOS,True,2025-03-28 04:00:00,BELOW,1.77750082013676,0.2829781305657726,DOTUSDT,22,1.8103015075376845,0.15920000000000023,2025-03-29 02:00:00,4.1985,0.4294317350511953,take_profit
SHORT,0.179,0.1712,0.1833,1.8,TREND,42.9746,0.002,11.0486,27.2695,4,BOS,True,2025-03-29 02:00:00,BELOW,61.090038720217805,0.26268716649693646,HBARUSDT,9,2.069767441860464,0.004299999999999998,2025-03-29 11:00:00,0.1712,0.3965023020176989,take_profit
SHORT,4.1969,3.9991,4.3068,1.8,TREND,41.8527,0.0527,10.5263,18.1226,4,BOS,True,2025-03-29 02:00:00,BELOW,2.390238093693697,0.26268716649693646,DOTUSDT,20,1.6751592356687943,0.10989999999999966,2025-03-29 22:00:00,3.9991,0.3927890949326142,take_profit
SHORT,5.337,4.878,5.313,1.8,TREND,38.1189,0.0643,5.6667,35.6667,4,BOS,True,2025-03-29 11:00:00,BELOW,1.0354985320456176,0.2640521256716324,APTUSDT,19,0.7372549019607836,0.2549999999999999,2025-03-30 06:00:00,5.313,-0.055148035230905154,stop_loss
SHORT,1936.39,1794.352,1845.84,1.8,TREND,40.2329,21.4471,8.5393,42.4166,4,BOS,True,2025-03-28 04:00:00,BELOW,0.003260079153071659,0.25725284596888415,ETHUSDT,52,1.5202129007730358,78.90999999999985,2025-03-30 08:00:00,1845.84,0.2152001673106393,stop_loss
SHORT,591.3,564.12,606.4,1.8,TREND,39.9487,5.3286,9.6515,35.9249,4,BOS,True,2025-03-31 08:00:00,BELOW,0.017612932556001454,0.2659552815956224,BNBUSDT,6,0.19205298013244854,15.100000000000023,2025-03-31 14:00:00,606.4,-0.3459552815956224,stop_loss
SHORT,153.08,132.524,162.41,1.8,TREND,25.5373,3.0271,6.9608,34.7806,4,BOS,True,2025-03-31 08:00:00,BELOW,0.02561740891026138,0.29255080975518466,AAVEUSDT,21,0.06830122591943975,11.419999999999987,2025-04-01 05:00:00,162.41,-0.3190104251327383,stop_loss
LONG,2.923,3.229,2.851,1.8,TREND,23.6842,0.0316,39.3665,3.3937,4,BOS,True,2025-04-01 06:00:00,ABOVE,1.8956388945439948,0.32225861207247897,FILUSDT,8,0.0,0.16999999999999993,2025-04-01 14:00:00,2.851,-0.21648600040716776,stop_loss
LONG,84317.9,86958.32,82851.0,1.8,TREND,25.2554,414.9714,33.9886,3.8626,3,BOS,True,2025-04-01 09:00:00,ABOVE,0.00024165551385897354,0.3544844732797269,BTCUSDT,5,0.0,1466.8999999999942,2025-04-01 14:00:00,82851.0,-0.4344844732797269,stop_loss
LONG,85250.0,90182.54,84671.4,1.8,TREND,39.0948,595.3071,35.3983,19.7509,4,BOS,True,2025-04-01 15:00:00,ABOVE,9.540020118036077e-05,0.2614251712945429,BTCUSDT,11,0.0,2740.300000000003,2025-04-02 02:00:00,84671.4,-0.1351985564029573,stop_loss
SHORT,306.0,294.48,306.6,1.8,TREND,28.1973,3.2214,17.2949,33.0377,4,BOS,True,2025-04-02 00:00:00,BELOW,0.044932451316249726,0.2875676884239972,BCHUSDT,7,0.5625000000000056,6.399999999999977,2025-04-02 07:00:00,306.6,-0.10695947078975086,stop_loss
SHORT,1888.9,1827.988,1887.45,1.8,TREND,31.6644,19.1029,21.6235,30.3507,4,BOS,True,2025-04-02 00:00:00,ABOVE,0.01450645322720576,0.4908983772086417,ETHUSDT,13,1.0664893617021345,33.83999999999992,2025-04-02 13:00:00,1887.45,-0.05896564282055099,stop_loss
SHORT,2.811,2.7228,2.818,1.8,TREND,36.5425,0.0306,13.5198,35.1981,4,BOS,True,2025-04-02 00:00:00,BELOW,5.335207577439658,0.2614251712945429,FILUSDT,13,0.9183673469387753,0.04899999999999993,2025-04-02 13:00:00,2.818,-0.11734645304207823,stop_loss
SHORT,13.862,13.1402,13.692,1.8,TREND,35.5214,0.1744,15.6429,33.7428,4,BOS,True,2025-04-02 00:00:00,ABOVE,0.9416811379409974,0.37761413631433977,LINKUSDT,13,1.1895261845386547,0.4009999999999998,2025-04-02 13:00:00,13.692,0.08008579344996948,stop_loss
SHORT,83.55,80.598,83.26,1.8,TREND,23.0117,0.775,17.6037,25.8065,3,BOS,True,2025-04-02 00:00:00,BELOW,0.23812440324179227,0.39052402131653946,LTCUSDT,13,1.3414634146341475,1.6400000000000006,2025-04-02 13:00:00,83.26,-0.010943923059882135,stop_loss
SHORT,163.97,155.186,164.96,1.8,TREND,31.373,2.4143,17.1302,28.6391,4,BOS,True,2025-04-02 00:00:00,BELOW,0.1005939297558693,0.4908983772086417,AAVEUSDT,17,1.2745901639344273,4.8799999999999955,2025-04-02 17:00:00,164.96,-0.17958799045831153,stop_loss
LONG,2.694,2.9478,2.606,1.8,TREND,34.1882,0.0477,30.3892,15.8683,5,BOS,True,2025-04-02 15:00:00,ABOVE,2.665795046652211,0.37587710157796184,NEARUSDT,5,0.0,0.14100000000000001,2025-04-02 20:00:00,2.606,-0.3145899641053948,stop_loss
SHORT,0.718,0.6528,0.6804,1.8,TREND,30.4719,0.0172,11.47,21.7805,5,BOS,True,2025-04-02 21:00:00,BELOW,9.2839177217957,0.3360778215290044,OPUSDT,21,1.6049723756906054,0.03620000000000001,2025-04-03 18:00:00,0.6804,0.269075306339518,stop_loss
SHORT,12.518,11.114,12.903,1.8,TREND,25.2053,0.2088,11.9056,29.8666,4,BOS,True,2025-04-03 13:00:00,BELOW,0.36458146319714513,0.28437354129377296,LINKUSDT,11,0.23974358974359145,0.7799999999999994,2025-04-04 00:00:00,12.903,-0.2203638633309008,stop_loss
SHORT,5.039,4.193,5.091,1.8,TREND,27.3033,0.0971,12.6564,36.7918,4,BOS,True,2025-04-02 22:00:00,BELOW,0.6050500878590905,0.28437354129377296,APTUSDT,34,0.1914893617021271,0.47000000000000064,2025-04-04 08:00:00,5.091,-0.111462604568673,stop_loss
LONG,84391.5,87643.2,82585.0,1.8,TREND,36.8292,543.2786,37.4065,6.5068,3,BOS,True,2025-04-04 08:00:00,ABOVE,0.00017476145913382872,0.3157065759252616,BTCUSDT,2,0.08939939108773873,1806.5,2025-04-04 10:00:00,82585.0,-0.3957065759252616,stop_loss
SHORT,579.9,555.96,593.2,1.8,TREND,44.1324,2.3714,4.5181,44.5783,4,BOS,True,2025-04-06 13:00:00,BELOW,0.019319034617658846,0.256943160414864,BNBUSDT,5,1.8270676691729195,13.300000000000068,2025-04-06 18:00:00,555.96,0.3824976887467516,take_profit
SHORT,1747.65,1630.164,1812.92,1.8,TREND,25.307,12.4164,6.1957,47.5752,3,BOS,True,2025-04-06 13:00:00,BELOW,0.005292566333043691,0.34544580455776164,ETHUSDT,5,1.9926459322812964,65.26999999999998,2025-04-06 18:00:00,1630.164,0.5418024482039717,take_profit
SHORT,0.6196,0.5798,0.6417,1.8,TREND,38.387,0.0052,5.2705,53.6755,3,BOS,True,2025-04-06 13:00:00,BELOW,14.210028982219727,0.3140416405070561,ADAUSDT,7,2.140271493212669,0.02210000000000001,2025-04-06 20:00:00,0.5798,0.48555915349234596,take_profit
SHORT,78.46,71.242,82.47,1.8,TREND,27.4815,0.6593,5.0921,51.7876,4,BOS,True,2025-04-06 13:00:00,BELOW,0.07048316121105988,0.28263747645635046,LTCUSDT,7,1.887780548628425,4.010000000000005,2025-04-06 20:00:00,71.242,0.42874745762142946,take_profit
SHORT,142.39,126.748,151.08,1.8,TREND,25.4248,1.5186,2.6341,46.3311,3,BOS,True,2025-04-06 13:00:00,BELOW,0.03975210639329811,0.34544580455776164,AAVEUSDT,10,1.5512082853854947,8.690000000000026,2025-04-06 23:00:00,126.748,0.5418024482039684,take_profit
SHORT,114.64,104.74,120.14,1.8,TREND,31.0085,1.1836,9.2336,41.5812,3,BOS,True,2025-04-06 13:00:00,BELOW,0.107218257062005,0.5897004138410274,SOLUSDT,10,1.5999999999999994,5.5,2025-04-06 23:00:00,104.74,0.98146074491385,take_profit
SHORT,2.0499,1.8929,2.0942,1.8,TREND,32.8555,0.0178,5.502,43.8554,3,BOS,True,2025-04-06 13:00:00,BELOW,6.762619424782412,0.5897004138410274,XRPUSDT,10,1.5401376146788972,0.08720000000000017,2025-04-06 23:00:00,1.8929,0.9817312496908389,take_profit
SHORT,0.16,0.1421,0.15144,1.8,TREND,31.8805,0.0015,4.5231,47.8368,3,BOS,True,2025-04-06 13:00:00,BELOW,59.5656983677806,0.5897004138410274,DOGEUSDT,14,1.815151515151518,0.009899999999999992,2025-04-07 03:00:00,0.1421,0.9862260007832727,take_profit
SHORT,2.302,2.0302,2.221,1.8,TREND,31.5046,0.0253,4.5198,44.0678,3,BOS,True,2025-04-06 13:00:00,BELOW,3.9053007539140943,0.5897004138410274,NEARUSDT,17,2.0066225165562934,0.1509999999999998,2025-04-07 06:00:00,2.0302,0.9814607449138518,take_profit
SHORT,0.6504,0.5807,0.6195,1.8,TREND,32.1774,0.0072,6.8794,53.8385,4,BOS,True,2025-04-06 13:00:00,BELOW,12.46723919325637,0.4824821567790224,OPUSDT,17,2.490956072351415,0.03870000000000007,2025-04-07 06:00:00,0.5807,0.7889665717699689,take_profit
SHORT,2.342,2.1044,2.229,1.8,TREND,33.9337,0.0394,17.5725,26.6304,3,BOS,True,2025-04-08 06:00:00,BELOW,4.892407194301485,0.6457977496477966,AXSUSDT,20,1.2878787878787863,0.13200000000000012,2025-04-09 02:00:00,2.229,0.4728420129560677,stop_loss
SHORT,11.074,9.6124,11.481,1.8,TREND,31.2723,0.2229,13.1689,29.3816,3,BOS,True,2025-04-08 16:00:00,BELOW,0.7953174256746269,0.6457977496477966,LINKUSDT,22,0.4778325123152712,0.8119999999999994,2025-04-09 14:00:00,11.481,-0.4036941922495732,stop_loss
SHORT,16.662,14.7576,16.855,1.8,TREND,31.8052,0.3281,16.1768,24.6462,5,BOS,True,2025-04-08 16:00:00,BELOW,0.4994139669041219,0.5283799769845609,AVAXUSDT,23,0.6020793950850667,1.0579999999999998,2025-04-09 15:00:00,16.855,-0.1763868956124962,stop_loss
SHORT,104.24,89.966,108.22,1.8,TREND,31.9142,2.0793,13.26,34.2838,3,BOS,True,2025-04-08 16:00:00,BELOW,0.08143729503755309,0.6457977496477966,SOLUSDT,24,0.15006305170239556,7.930000000000007,2025-04-09 16:00:00,108.22,-0.40412043424946165,stop_loss
LONG,307.8,381.42,300.4,1.8,TREND,25.692,5.7929,55.3637,8.1381,4,BOS,True,2025-04-09 18:00:00,ABOVE,0.007520488376393965,0.3075879745945134,BCHUSDT,8,0.0,40.900000000000034,2025-04-10 02:00:00,300.4,-0.1356516139853156,stop_loss
