direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type
LONG,0.09309,2.0,0.000885,,0.0924,-0.5,TREND,32.5582,0.0012,37.7724,0.7869,3.0,3_to_4,0.5,,True,,,0.0012099999999999889,,,BOS,True,,0.091,,2025-08-31 04:00:00,2.5,momentum,full,NONE,False,momentum,4.0,ABOVE,0.00069000000000001,,82651.202144634,16530.240428926798,3306048.0857853596,57.029329479798285,SIRENUSDT,1,0.0,0.1304347826086834,2.521739130434754,0.1304347826086834,0.09318,0.09135,0.091,1,99.18144257356134,-0.5,True,True,1,True,0.09340000000000001,1796,3888,2025-08-31 05:00:00,0.0924,42.152113093763056,take_profit,TP
SHORT,2.7769,,0.013816,,2.7929,-0.057803468208092505,TREND,35.3563,0.0184,8.6468,36.1768,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.03299999999999992,,,BOS,True,,,3.0537,2025-09-01 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.27680000000000016,15m,119443.85656002363,33062.05949581456,3306205.949581456,33062.05949581456,XRPUSDT,8,0.21206647398843909,0.27709537572254234,0.1770231213872829,0.27709537572254234,2.8259,2.7002,3.0537,0,0.0,-0.057803468208092505,True,True,0,False,2.5000999999999998,1797,32136,2025-09-01 08:00:00,2.7929,-1911.1017049603797,stop_loss,trailing_stop
SHORT,110.78,,0.578036,,108.56,0.2820838627700124,TREND,36.0361,0.7707,6.6728,40.8712,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.3800000000000097,,,BOS,False,,,118.65,2025-09-01 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,7.8700000000000045,,2100.5120391241767,16531.02974790728,3306205.949581456,16531.02974790728,LTCUSDT,5,0.4180432020330374,0.4587039390088942,0.0,0.4587039390088942,110.78,107.17,118.65,0,0.0,0.2820838627700124,True,True,0,False,102.91,1798,32138,2025-09-01 07:00:00,108.56,4663.13672685567,take_profit,TP
SHORT,23.191,,0.161036,,23.117,0.026428571428570732,TREND,32.9188,0.2147,3.9255,32.668,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.21600000000000108,,,BOS,True,,,25.991,2025-09-01 03:45:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,2.8000000000000007,15m,11807.87839136234,33062.05949581456,3306205.949581456,33062.05949581456,AVAXUSDT,4,0.07142857142857116,0.1253571428571425,0.21178571428571422,0.1253571428571425,23.784,22.84,25.991,0,0.0,0.026428571428570732,True,True,0,False,20.391,1799,32139,2025-09-01 07:00:00,23.117,873.7830009607903,take_profit,TP
SHORT,1.1383,2.0,0.014529,,1.0269,3.570512820512838,TREND,31.818,0.0194,2.7655,43.1047,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.013499999999999845,,,BOS,False,,,1.1695,2025-09-01 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.031199999999999894,,165491.58838021563,16549.15883802156,3309831.7676043124,16549.15883802156,VIRTUALUSDT,4,3.8750000000000133,4.054487179487195,0.0,4.054487179487195,1.1383,1.0118,1.1695,0,0.0,3.570512820512838,True,True,0,False,1.1071000000000002,1800,7309,2025-09-02 02:00:00,1.0269,18435.76294555605,take_profit,TP
SHORT,1.0257,2.0,0.014529,,1.0744,-1.0,TREND,31.818,0.0194,2.7655,43.1047,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.013499999999999845,,,BOS,False,,,1.1695,2025-09-01 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.048699999999999966,,122674.46284447178,16549.15883802156,3309831.7676043124,5974.246340525771,VIRTUALUSDT,35,0.4127310061601647,0.46611909650924394,1.0554414784394235,0.46611909650924394,1.0771,1.003,1.1695,1,0.0,-1.0,True,True,0,False,1.1071000000000002,1800,7309,2025-09-03 10:00:00,1.0744,-5974.246340525771,stop_loss,trailing_stop
LONG,3502.5,,6.185893,,3489.87,-0.5674389767228747,TREND,35.6478,8.2479,44.2193,5.3434,3.0,3_to_4,0.5,,True,,,6.170000000000073,,,BOS,True,,3480.65,,2025-09-02 02:15:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,22.257900000000063,15m,747.6598265222368,16641.337652749342,3328267.5305498685,16641.337652749342,XAUTUSDT,5,0.20756675158033228,0.4065972081822704,1.0207611679448527,0.4065972081822704,3511.55,3479.78,3480.2421,0,0.0,-0.5674389767228747,True,True,0,False,3524.7579,1801,3639,2025-09-02 07:00:00,3489.87,-9442.943608975933,stop_loss,trailing_stop
SHORT,2.279,2.0,0.021857,,2.268,0.14285714285714451,TREND,36.2352,0.0291,13.7255,27.9412,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.016000000000000014,,,BOS,False,,,2.356,2025-09-02 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.07699999999999996,15m,165941.22934704463,16594.122934704465,3318824.5869408925,16594.122934704465,FILUSDT,1,0.14285714285714451,0.2337662337662312,0.0,0.2337662337662312,2.279,2.261,2.356,0,0.0,0.14285714285714451,True,True,0,False,2.202,1802,32183,2025-09-03 00:00:00,2.268,1825.353522817511,take_profit,TP
LONG,0.0041,2.0,7.9e-05,,0.004029,-0.23666666666666888,TREND,30.4793,0.0001,23.5334,5.8663,3.5,3_to_4,0.5,BULLISH_BOS,False,,,9.399999999999947e-05,,,BOS,False,,0.0038,,2025-09-04 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.00030000000000000035,15m,165733.78470615923,16573.37847061592,3314675.6941231843,16573.37847061592,PUMPFUNUSDT,3,0.013333333333332196,0.14666666666666572,0.4200000000000003,0.14666666666666572,0.004144,0.003974,0.0038,0,0.0,-0.23666666666666888,True,True,0,False,0.004400000000000001,1803,1339,2025-09-04 03:00:00,0.004029,-11.767098714137429,stop_loss,trailing_stop
SHORT,0.3018,,0.001639,,0.2912,1.718390804597703,TREND,38.2869,0.0022,2.9412,41.8301,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0040999999999999925,,,BOS,True,,,0.3105,2025-09-04 05:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.008699999999999986,,82866.59817561175,33146.639270244705,3314663.92702447,33146.639270244705,AXLUSDT,20,1.5977011494252926,1.8045977011494274,0.0,1.8045977011494274,0.3018,0.2861,0.3105,0,720.939404127821,1.718390804597703,True,True,1,True,0.2931,1804,15281,2025-09-05 01:00:00,0.2912,1599.3253447893055,take_profit,TP
SHORT,0.2902,,0.001639,,0.2929,-0.3878504672897189,TREND,38.2869,0.0022,2.9412,41.8301,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0040999999999999925,,,BOS,True,,,0.3105,2025-09-04 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.010699999999999987,,82866.59817561175,33146.639270244705,3314663.92702447,1773.3452009580894,AXLUSDT,20,0.2149532710280399,0.3831775700934577,0.2803738317757015,0.3831775700934577,0.2932,0.2861,0.3105,1,-240.31313470927523,-0.3878504672897189,True,True,1,True,0.2931,1804,15281,2025-09-05 02:00:00,0.2929,-464.05294978342533,stop_loss,trailing_stop
SHORT,0.7999,,0.007039,,0.7822,2.3829787234042676,TREND,33.1732,0.0094,14.003,27.7778,3.0,3_to_4,0.5,,True,,,0.010499999999999954,,,BOS,True,,,0.8074,2025-09-04 12:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.009399999999999964,15m,82866.59817561175,16573.319635122352,3314663.92702447,16573.319635122352,WIFUSDT,9,2.627659574468101,2.9574468085106544,0.29787234042552385,2.9574468085106544,0.8027,0.7721,0.8093,0,778.9460228507475,2.3829787234042676,True,True,1,True,0.7905000000000001,1805,14447,2025-09-04 20:00:00,0.7822,2245.68481055908,take_profit,TP
SHORT,0.7398,3.0,0.01058,,0.7573,-0.2795527156549515,TREND,35.2445,0.0141,20.0506,25.2658,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.006699999999999928,,,BOS,False,,,0.8024,2025-09-05 17:00:00,2.5,momentum,full,NONE,False,momentum,4.0,ABOVE,0.06259999999999999,15m,165902.2442115018,16590.22442115018,3318044.8842300354,16590.22442115018,FARTCOINUSDT,8,0.0,0.18210862619808255,0.30670926517571884,0.18210862619808255,0.759,0.7284,0.8024,0,0.0,-0.2795527156549515,True,True,0,False,0.6772,1806,6224,2025-09-06 01:00:00,0.7573,-2903.289273701275,stop_loss,trailing_stop
LONG,3583.4,2.0,8.170179,,3585.0,0.04158695832986511,TREND,35.8213,10.8936,32.6995,10.1502,3.5,3_to_4,0.5,BULLISH_BOS,False,,,8.650000000000091,,,BOS,False,,3547.81,,2025-09-05 21:30:00,2.5,zone,full,NONE,False,zone,,BELOW,38.47360000000026,15m,431.21060730345135,16590.22442115018,3318044.8842300354,16590.22442115018,XAUTUSDT,5,0.14373492472759783,0.1850619645679074,0.05848166015137613,0.1850619645679074,3590.52,3581.15,3544.9264,0,0.0,0.04158695832986511,True,True,0,False,3621.8736000000004,1807,3730,2025-09-06 02:00:00,3585.0,689.936971685483,take_profit,TP
LONG,0.0203,1.0,0.000453,,0.02018,-0.02666666666666637,TREND,30.8184,0.0006,17.0213,2.9551,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0019099999999999985,,,BOS,False,,0.0158,,2025-09-06 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.004499999999999997,15m,165791.576596401,16579.1576596401,3315831.5319280196,16579.1576596401,PIPPINUSDT,18,0.2688888888888897,0.31777777777777816,0.07111111111111057,0.31777777777777816,0.02173,0.01998,0.0158,0,0.0,-0.02666666666666637,True,True,0,False,0.024799999999999996,1808,5579,2025-09-07 14:00:00,0.02018,-19.894989191567884,stop_loss,trailing_stop
LONG,0.7017,1.0,0.010366,,0.7663,1.2495164410058033,TREND,39.4556,0.0138,30.491,7.0801,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0474,,,BOS,True,,0.65,,2025-09-08 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.05169999999999997,,165790.5818469414,41447.64546173535,3315811.636938828,41447.64546173535,ENAUSDT,10,1.7930367504835603,2.0019342359767913,0.0,2.0019342359767913,0.8052,0.7017,0.65,0,0.0,1.2495164410058033,True,True,0,False,0.7534,1809,12575,2025-09-08 20:00:00,0.7663,10710.071587312414,take_profit,TP
LONG,0.7784,1.0,0.010366,,0.7563,-1.0,TREND,39.4556,0.0138,30.491,7.0801,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0474,,,BOS,True,,0.65,,2025-09-08 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.02210000000000001,,165790.5818469414,41447.64546173535,3315811.636938828,3663.9718588174064,ENAUSDT,73,2.8280542986425328,4.294117647058822,1.2217194570135752,4.294117647058822,0.8733,0.7514,0.65,1,0.0,-1.0,True,True,0,False,0.7534,1809,12575,2025-09-11 12:00:00,0.7563,-3663.9718588174064,stop_loss,trailing_stop
LONG,0.8408,2.0,0.007918,,0.8909,1.5844155844155847,TREND,30.2627,0.0106,27.6049,13.8701,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.011399999999999966,,,BOS,False,,0.7946,,2025-09-08 13:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.04620000000000002,15m,82895.2909234707,16579.058184694142,3315811.636938828,16579.058184694142,WIFUSDT,23,1.3225108225108229,1.387445887445888,0.0,1.387445887445888,0.9049,0.8408,0.7946,0,3829.762440664348,1.5844155844155847,True,True,1,True,0.887,1810,14545,2025-09-09 12:00:00,0.8909,7982.816515930233,take_profit,TP
LONG,0.8718,2.0,0.007918,,0.8909,1.1241830065359464,TREND,30.2627,0.0106,27.6049,13.8701,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.011399999999999966,,,BOS,False,,0.7946,,2025-09-09 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.03060000000000007,15m,82895.2909234707,16579.058184694142,3315811.636938828,2536.5959022582097,WIFUSDT,12,0.9836601307189524,1.081699346405227,0.44771241830065406,1.081699346405227,0.9049,0.8581,0.7946,1,3829.762440664348,1.1241830065359464,True,True,1,True,0.887,1810,14545,2025-09-09 12:00:00,0.8909,5413.062497302639,take_profit,TP
LONG,4.053,2.0,0.038266,,4.1176,0.1775212970596329,TREND,30.9839,0.051,21.9376,16.3237,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03529999999999989,,,BOS,False,,3.6891,,2025-09-09 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3639000000000001,15m,45890.596146460186,16699.587937696866,3339917.5875393734,16699.587937696866,DOTUSDT,6,0.23990107172300057,0.2596867271228359,0.0,0.2596867271228359,4.1475,4.053,3.6891,0,0.0,0.1775212970596329,True,True,0,False,4.4169,1811,32346,2025-09-10 00:00:00,4.1176,2964.532511061348,take_profit,TP
LONG,23.336,,0.175179,,23.444,0.9623287671232916,TREND,38.8659,0.2336,25.9021,9.9694,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.22100000000000009,,,BOS,False,,23.359,,2025-09-10 12:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.23359999999999914,15m,35775.70762040291,16714.410600252177,3342882.120050435,16714.410600252177,LINKUSDT,6,1.763698630137004,2.525684931506858,0.0,2.525684931506858,23.926,23.336,23.1024,0,8357.205300126088,0.9623287671232916,True,True,1,True,23.569599999999998,1812,32364,2025-09-10 18:00:00,23.444,12220.981723129622,take_profit,TP
LONG,0.8789,3.0,0.008309,,0.8837,0.0753532182103615,TREND,30.6629,0.0111,32.7531,14.1199,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.0051000000000001044,,,BOS,False,,0.8152,,2025-09-10 12:00:00,2.5,momentum,full,NONE,False,momentum,1.0,BELOW,0.06369999999999998,15m,167144.10600252176,16714.410600252177,3342882.120050435,16714.410600252177,WIFUSDT,7,0.3249607535321813,0.4615384615384614,0.039246467817897306,0.4615384615384614,0.9083,0.8764,0.8152,0,0.0,0.0753532182103615,True,True,0,False,0.9426,1813,14592,2025-09-10 19:00:00,0.8837,802.2917088121088,take_profit,TP
LONG,56.415,3.0,0.622179,,56.525,0.04562422231439211,TREND,32.4345,0.8296,25.5295,13.4407,4.0,4_to_5,1.0,,True,,,0.4750000000000014,,,BOS,True,,54.004,,2025-09-11 23:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,2.4110000000000014,15m,13903.946170151628,33522.41421623559,3352241.421623559,33522.41421623559,HYPEUSDT,8,0.3255910410618014,0.45002073828287026,0.03691414350891688,0.45002073828287026,57.5,56.326,54.004,0,0.0,0.04562422231439211,True,True,0,False,58.826,1814,6731,2025-09-12 07:00:00,56.525,1529.4340787166711,take_profit,TP
LONG,112.49,2.0,0.568393,,115.41,1.8717948717948871,TREND,35.3002,0.7579,31.951,9.8963,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.29999999999999716,,,BOS,False,,110.93,,2025-09-12 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.559999999999988,,10744.363530844823,16761.207108117796,3352241.421623559,16761.207108117796,LTCUSDT,4,2.243589743589761,2.538461538461563,0.0,2.538461538461563,116.45,112.49,110.93,0,0.0,1.8717948717948871,True,True,0,False,114.04999999999998,1815,32405,2025-09-12 09:00:00,115.41,31373.5415100669,take_profit,TP
LONG,4.248,1.0,0.02242,,4.2053,-0.08668290702395438,TREND,35.9871,0.0299,34.767,9.6774,3.0,3_to_4,0.5,BULLISH_BOS,True,,,0.0766,,,BOS,True,,3.7554,,2025-09-12 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.49260000000000037,15m,34025.99900145713,16761.207108117796,3352241.421623559,16761.207108117796,DOTUSDT,3,0.0,0.02639058059277282,0.1287048315062942,0.02639058059277282,4.261,4.1846,3.7554,0,0.0,-0.08668290702395438,True,True,0,False,4.740600000000001,1816,32406,2025-09-12 09:00:00,4.2053,-1452.9101573622181,stop_loss,trailing_stop
LONG,2.4406,1.0,0.017143,,2.725,3.7619047619047814,TREND,38.8911,0.0229,29.6875,5.9375,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.04599999999999982,,,BOS,True,,2.365,,2025-09-12 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.07559999999999967,,167612.07108117797,41903.01777029449,3352241.421623559,41903.01777029449,NEARUSDT,3,4.013227513227536,4.291005291005313,0.0,4.291005291005313,2.765,2.4406,2.365,0,0.0,3.7619047619047814,True,True,0,False,2.5161999999999995,1818,32406,2025-09-12 09:00:00,2.725,47668.87301548705,take_profit,TP
LONG,2.536,1.0,0.012536,,2.514,-0.07166123778501708,TREND,38.8265,0.0167,35.4701,7.6923,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.052000000000000046,,,BOS,True,,2.229,,2025-09-12 06:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.30699999999999994,15m,109193.5316489759,33522.41421623559,3352241.421623559,33522.41421623559,FILUSDT,3,0.0,0.032573289902279444,0.10749185667752419,0.032573289902279444,2.546,2.503,2.229,0,0.0,-0.07166123778501708,True,True,0,False,2.843,1817,32406,2025-09-12 09:00:00,2.514,-2402.257696277496,stop_loss,trailing_stop
LONG,0.0977,3.0,0.001392,,0.09917,0.26727272727272755,TREND,34.0479,0.0019,23.4321,10.8503,3.0,3_to_4,0.5,,True,,,0.0018099999999999922,,,BOS,True,,0.0922,,2025-09-12 14:00:00,2.5,momentum,full,NONE,False,momentum,13.0,ABOVE,0.005499999999999991,,171447.90511870955,17144.790511870953,3428958.1023741905,17144.790511870953,SIRENUSDT,9,0.4436363636363665,0.7054545454545481,0.06545454545454542,0.7054545454545481,0.10158,0.09734,0.0922,0,0.0,0.26727272727272755,True,True,0,False,0.10319999999999999,1819,4187,2025-09-12 23:00:00,0.09917,252.02842052450288,take_profit,TP
LONG,0.0101,1.0,0.000118,,0.011373,4.243333333333334,TREND,38.4313,0.0002,47.2653,11.7593,5.0,5_plus,1.25,BULLISH_BOS,True,,,8.099999999999948e-05,,,BOS,True,,0.0098,,2025-09-12 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0002999999999999999,,171447.90511870955,42861.97627967739,3428958.1023741905,42861.97627967739,1000PEPEUSDT,3,4.74,5.010000000000004,0.0,5.010000000000004,0.011603,0.0101,0.0098,0,0.0,4.243333333333334,True,True,0,False,0.0104,1820,20718,2025-09-12 20:00:00,0.011373,218.25318321611724,take_profit,TP
LONG,0.01146,1.0,0.000118,,0.011,-0.6052631578947371,TREND,38.4313,0.0002,47.2653,11.7593,5.0,5_plus,1.25,BULLISH_BOS,True,,,8.099999999999948e-05,,,BOS,True,,0.0098,,2025-09-12 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0007600000000000003,,171447.90511870955,42861.97627967739,3428958.1023741905,130.3004078902193,1000PEPEUSDT,61,1.2368421052631573,1.6315789473684201,0.6842105263157887,1.6315789473684201,0.0127,0.01094,0.0098,1,0.0,-0.6052631578947371,True,True,0,False,0.0104,1820,20718,2025-09-15 07:00:00,0.011,-78.86603635460645,stop_loss,trailing_stop
LONG,0.7211,1.0,0.006702,,0.8160999999999995,10.0,TREND,30.0791,0.0089,37.7298,11.5907,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0046999999999999265,,,BOS,False,,0.7116,,2025-09-13 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.009499999999999953,,171471.4191988966,17147.14191988966,3429428.3839779315,17147.14191988966,OPUSDT,12,11.715789473684275,12.105263157894797,0.0,12.105263157894797,0.8361,0.7211,0.7116,0,0.0,10.0,True,True,0,False,0.7305999999999999,1821,28792,2025-09-13 13:00:00,0.8160999999999995,16289.784823895096,take_profit,TP
LONG,0.8046,1.0,0.006702,,0.8065999999999995,0.3921568627450118,TREND,30.0791,0.0089,37.7298,11.5907,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0046999999999999265,,,BOS,False,,0.7116,,2025-09-13 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.005099999999999993,,171471.4191988966,17147.14191988966,3429428.3839779315,874.5042379143715,OPUSDT,15,5.450980392156879,6.176470588235297,0.47058823529411,6.176470588235297,0.8361,0.8022,0.7116,1,0.0,0.3921568627450118,True,True,0,False,0.7305999999999999,1821,28792,2025-09-13 17:00:00,0.8065999999999995,342.9428383977173,take_profit,TP
LONG,1.2865,,0.019993,,1.3496,2.363295880149815,TREND,37.9552,0.0267,30.0911,12.5938,3.0,3_to_4,0.5,,True,,,0.016599999999999948,,,BOS,True,,1.2796,,2025-09-13 21:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.026699999999999946,,172303.05558201123,17230.305558201122,3446061.1116402242,17230.305558201122,VIRTUALUSDT,3,2.7790262172284717,2.850187265917611,0.0,2.850187265917611,1.3626,1.2865,1.2598,0,0.0,2.363295880149815,True,True,0,False,1.3132,1822,7596,2025-09-14 00:00:00,1.3496,10872.322807224897,take_profit,TP
LONG,1.3504,,0.019993,,1.3311,-1.0,TREND,37.9552,0.0267,30.0911,12.5938,3.0,3_to_4,0.5,,True,,,0.016599999999999948,,,BOS,True,,1.2796,,2025-09-13 22:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.019300000000000095,,172303.05558201123,17230.305558201122,3446061.1116402242,3325.448972732833,VIRTUALUSDT,3,0.5336787564766801,0.6321243523316025,1.6891191709844458,0.6321243523316025,1.3626,1.3178,1.2598,1,0.0,-1.0,True,True,0,False,1.3132,1822,7596,2025-09-14 01:00:00,1.3311,-3325.448972732833,stop_loss,trailing_stop
SHORT,112.81,2.0,0.849107,,113.7,-0.28614963342461375,TREND,32.8169,1.1321,8.3281,27.8233,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.7999999999999972,,,BOS,False,,,113.9,2025-09-15 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.132099999999994,,7626.378233898022,17267.64559719181,3453529.119438362,17267.64559719181,LTCUSDT,9,0.5829873686070135,1.051143891882346,0.8391484851161627,1.051143891882346,113.76,111.62,113.9421,0,8633.822798595906,-0.28614963342461375,True,True,1,True,111.67790000000001,1823,32486,2025-09-15 23:00:00,113.7,1846.346170426662,take_profit,TP
SHORT,112.15,2.0,0.849107,,113.7,-0.45679012345679404,TREND,32.8169,1.1321,8.3281,27.8233,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.7999999999999972,,,BOS,False,,,113.9,2025-09-15 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.6199999999999903,,6139.70524237643,17267.64559719181,3453529.119438362,9946.322492649757,LTCUSDT,7,0.0,0.055555555555557995,0.9938271604938327,0.055555555555557995,113.76,112.06,113.9421,1,8633.822798595906,-0.45679012345679404,True,True,1,True,111.67790000000001,1823,32486,2025-09-15 23:00:00,113.7,-882.7203270875434,stop_loss,trailing_stop
LONG,3683.62,1.0,4.706786,,3683.6,-0.00045187528242164295,TREND,37.801,6.2757,26.3829,11.1427,3.5,3_to_4,0.5,BULLISH_BOS,False,,,14.940000000000055,,,BOS,False,,3639.36,,2025-09-16 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,44.25999999999976,15m,390.2499712247763,17272.463726408507,3454492.745281701,17272.463726408507,XAUTUSDT,7,0.30230456394035654,0.42815183009490226,0.13352914595571364,0.42815183009490226,3702.57,3677.71,3639.36,0,0.0,-0.00045187528242164295,True,True,0,False,3727.8799999999997,1824,3981,2025-09-16 15:00:00,3683.6,-7.804999424488427,stop_loss,trailing_stop
LONG,216.91,2.0,1.82625,,236.11,7.885010266940451,TREND,30.4185,2.435,25.8434,14.2564,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,1.2800000000000011,,,BOS,False,,214.88,,2025-09-16 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.4350000000000023,,7093.398234665859,17272.424701411383,3454484.9402822764,17272.424701411383,SOLUSDT,7,8.833675564681712,9.055441478439421,0.0,9.055441478439421,238.96,216.91,214.475,0,0.0,7.885010266940451,True,True,0,False,219.345,1825,32513,2025-09-17 00:00:00,236.11,136193.2461055846,take_profit,TP
LONG,3689.8,,5.594464,,3686.01,-0.19189873417721334,TREND,35.367,7.4593,21.3349,14.1817,3.0,3_to_4,0.5,,True,,,4.700000000000273,,,BOS,True,,3670.05,,2025-09-16 17:00:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,19.75,15m,874.553149438551,17272.424701411383,3454484.9402822764,17272.424701411383,XAUTUSDT,8,0.19949367088605569,0.2273417721518877,0.513924050632916,0.2273417721518877,3694.29,3679.65,3670.05,0,0.0,-0.19189873417721334,True,True,0,False,3709.55,1826,3990,2025-09-17 01:00:00,3686.01,-3314.5564363720764,stop_loss,trailing_stop
LONG,0.0115,,8.7e-05,,0.010952,-0.49818181818181795,TREND,34.2706,0.0001,21.3235,1.4706,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.00023000000000000104,,,BOS,False,,0.0104,,2025-09-17 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.0011000000000000003,,179368.18149757446,17936.818149757448,3587363.629951489,17936.818149757448,1000PEPEUSDT,1,0.0,0.0,0.6154545454545458,0.0,0.0115,0.010823,0.0104,0,0.0,-0.49818181818181795,True,True,0,False,0.0126,1827,20824,2025-09-17 04:00:00,0.010952,-98.29376346067079,stop_loss,trailing_stop
LONG,4.1753,1.0,0.034446,,4.3862,4.594771241830097,TREND,36.3682,0.0459,23.3437,12.9238,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.025500000000000078,,,BOS,False,,4.1422,,2025-09-17 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.04589999999999961,15m,179363.26680940145,17936.326680940143,3587265.3361880286,17936.326680940143,DOTUSDT,5,5.015250544662352,5.533769063180865,0.0,5.533769063180865,4.4293,4.1753,4.1294,0,0.0,4.594771241830097,True,True,0,False,4.2212,1828,32539,2025-09-18 00:00:00,4.3862,37827.7129701027,take_profit,TP
LONG,4.2489,1.0,0.034446,,4.312999999999999,2.3140794223826098,TREND,36.3682,0.0459,23.3437,12.9238,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.025500000000000078,,,BOS,False,,4.1422,,2025-09-17 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.02770000000000028,15m,179363.26680940145,17936.326680940143,3587265.3361880286,4968.36249062047,DOTUSDT,54,19.844765342960105,22.7364620938626,0.9927797833934866,22.7364620938626,4.8787,4.2214,4.1294,1,0.0,2.3140794223826098,True,True,0,False,4.2212,1828,32539,2025-09-20 02:00:00,4.312999999999999,11497.185402482442,take_profit,TP
