direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type
LONG,0.0726,1.0,0.000453,,0.074,0.46666666666666573,TREND,34.8876,0.0012,37.2781,8.284,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0023000000000000104,,,BOS,False,,0.0671,,2022-06-26 18:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.0030000000000000027,,5.0758896685024855,1.0151779337004971,DOGEUSDT,19,1.8333333333333333,2.033333333333334,0.13333333333333242,2.033333333333334,0.0787,0.0722,0.0671,1,145,2022-06-27 13:00:00,0.074,0.0071062455359034715,stop_loss,trailing_stop
LONG,0.0744,1.0,0.000453,,0.074,-0.23529411764705835,TREND,34.8876,0.0012,37.2781,8.284,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0023000000000000104,,,BOS,False,,0.0671,,2022-06-27 00:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.0016999999999999932,,5.0758896685024855,1.0151779337004971,DOGEUSDT,13,2.176470588235308,2.5294117647058996,0.9411764705882334,2.5294117647058996,0.0787,0.0728,0.0671,2,145,2022-06-27 13:00:00,0.074,-0.002030355867400982,stop_loss,trailing_stop
LONG,0.606,2.0,0.009348,,0.5745,-1.0,TREND,36.4335,0.0249,31.8052,11.6046,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.03300000000000003,,,BOS,False,,0.5745,,2022-06-29 17:00:00,2.5,momentum,NONE,False,momentum,3.0,ABOVE,0.03149999999999997,,5.043366531286452,0.5043366531286452,OPUSDT,6,0.0,0.1904761904761908,1.0476190476190494,0.1904761904761908,0.612,0.573,0.5745,0,148,2022-06-29 23:00:00,0.5745,-0.1588660457355231,stop_loss,SL
LONG,0.0688,1.0,0.000557,,0.0672,-0.5714285714285735,TREND,33.2423,0.0015,26.4423,14.4231,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0031999999999999945,,,BOS,False,,0.066,,2022-06-29 17:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.002799999999999997,,5.043366531286452,0.5043366531286452,DOGEUSDT,11,0.6071428571428553,0.9642857142857132,0.6428571428571421,0.9642857142857132,0.0715,0.067,0.066,0,147,2022-06-30 04:00:00,0.0672,-0.008069386450058344,stop_loss,trailing_stop
LONG,7.7049,1.0,0.074866,,8.02,0.594640498207207,TREND,32.3628,0.1996,28.9803,22.3614,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.6100000000000003,,,BOS,False,,7.175,,2022-07-01 13:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.5299000000000005,,1.9003660161076306,1.0070039519354343,ATOMUSDT,15,1.0475561426684261,1.2268352519343264,0.31119079071522954,1.2268352519343264,8.355,7.54,7.175,0,149,2022-07-02 04:00:00,8.02,0.598805331675513,stop_loss,trailing_stop
LONG,8.26,1.0,0.074866,,8.02,-0.22119815668202786,TREND,32.3628,0.1996,28.9803,22.3614,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.6100000000000003,,,BOS,False,,7.175,,2022-07-01 20:00:00,2.5,zone,NONE,False,zone,,ABOVE,1.085,,1.9003660161076306,1.0070039519354343,ATOMUSDT,8,0.0,0.07373271889400929,0.22119815668202786,0.07373271889400929,8.34,8.02,7.175,1,149,2022-07-02 04:00:00,8.02,-0.45608784386583173,stop_loss,trailing_stop
LONG,34.61,1.0,0.200893,,35.12,0.6035502958579866,TREND,34.8287,0.5357,48.0667,6.4,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.8100000000000023,,,BOS,False,,33.765,,2022-07-04 17:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.8449999999999989,15m,1.193409617530808,1.0084311268135313,SOLUSDT,15,2.479289940828404,2.82840236686391,0.11242603550295739,2.82840236686391,37.0,34.515,33.765,0,151,2022-07-05 08:00:00,35.12,0.6086389049407097,stop_loss,trailing_stop
LONG,227.35,1.0,0.835714,,229.65,0.4259259259259276,TREND,31.2465,2.2286,44.391,5.4487,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.5999999999999943,,,BOS,False,,221.95,,2022-07-04 18:30:00,2.5,zone,NONE,False,zone,,ABOVE,5.400000000000006,15m,0.09337325248273429,0.5042155634067657,BNBUSDT,14,1.3611111111111087,1.666666666666665,0.13888888888888876,1.666666666666665,236.35,226.6,221.95,0,152,2022-07-05 08:00:00,229.65,0.2147584807102899,stop_loss,trailing_stop
LONG,8.3469,1.0,0.05692,,8.905,1.134580199227486,TREND,35.6991,0.1518,46.8235,0.4706,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.28000000000000114,,,BOS,False,,7.855,,2022-07-04 17:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.49189999999999934,,1.0250367217051561,0.5042155634067657,ATOMUSDT,41,1.8461069323033181,2.2323643016873387,0.0,2.2323643016873387,9.445,8.3469,7.855,0,150,2022-07-06 10:00:00,8.905,0.5720729943836472,stop_loss,trailing_stop
LONG,8.94,1.0,0.05692,,8.905,-0.03225806451612919,TREND,35.6991,0.1518,46.8235,0.4706,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.28000000000000114,,,BOS,False,,7.855,,2022-07-05 08:00:00,2.5,zone,NONE,False,zone,,ABOVE,1.084999999999999,,1.0250367217051561,0.5042155634067657,ATOMUSDT,26,0.2903225806451627,0.4654377880184343,0.5161290322580637,0.4654377880184343,9.445,8.38,7.855,1,150,2022-07-06 10:00:00,8.905,-0.03587628525968061,stop_loss,trailing_stop
LONG,9.255,1.0,0.05692,,8.905,-0.40000000000000163,TREND,35.6991,0.1518,46.8235,0.4706,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.28000000000000114,,,BOS,False,,7.855,,2022-07-06 00:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.875,,1.0250367217051561,0.5042155634067657,ATOMUSDT,10,0.0,0.21714285714285658,0.4114285714285728,0.21714285714285658,9.445,8.895,7.855,2,150,2022-07-06 10:00:00,8.905,-0.3587628525968061,stop_loss,trailing_stop
LONG,62.7138,1.0,0.413839,,62.05,-0.32962558347403076,TREND,31.7182,1.1036,16.1812,7.767,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.6499999999999986,,,BOS,False,,60.7,,2022-07-06 18:00:00,2.5,zone,NONE,False,zone,,ABOVE,2.0137999999999963,,0.25286509068311513,0.5092197196176563,AAVEUSDT,12,0.340748833051942,0.6138643360810438,0.35445426556758386,0.6138643360810438,63.95,62.0,60.7,0,153,2022-07-07 06:00:00,62.05,-0.16785184719545232,stop_loss,trailing_stop
LONG,20.16,2.0,0.137679,,19.905,-0.23181818181818062,TREND,39.0378,0.3671,32.0039,11.4786,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6849999999999987,,,BOS,False,,19.06,,2022-07-07 16:15:00,2.5,zone,NONE,False,zone,,ABOVE,1.1000000000000014,15m,0.4621640548924349,0.5083804603816791,AVAXUSDT,14,0.5999999999999993,0.9272727272727257,0.2499999999999984,0.9272727272727257,21.18,19.885,19.06,0,156,2022-07-08 06:00:00,19.905,-0.11785183399757043,stop_loss,trailing_stop
LONG,1189.85,1.0,6.791518,,1224.4,0.5110946745562164,TREND,31.3982,18.1107,31.059,7.6514,3.5,3_to_4,0.5,BULLISH_BOS,False,,,33.450000000000045,,,BOS,False,,1122.25,,2022-07-06 22:30:00,2.5,zone,NONE,False,zone,,ABOVE,67.59999999999991,15m,0.007532836089018595,0.5092197196176563,ETHUSDT,34,1.0591715976331395,1.2744082840236717,0.40532544378698077,1.2744082840236717,1276.0,1162.45,1122.25,0,154,2022-07-08 08:00:00,1224.4,0.2602594868755938,stop_loss,trailing_stop
LONG,69.4,,0.476786,,69.45,0.007692307692307247,TREND,30.2568,1.2714,39.6067,8.1461,5.0,5_plus,1.25,BULLISH_BOS,True,,,3.700000000000003,,,BOS,True,,62.9,,2022-07-07 15:00:00,2.5,zone,NONE,False,zone,,ABOVE,6.500000000000007,,0.1955309463006456,1.2709511509541978,AAVEUSDT,17,0.7769230769230756,1.0153846153846133,0.0692307692307696,1.0153846153846133,76.0,68.95,62.9,0,155,2022-07-08 08:00:00,69.45,0.009776547315031725,stop_loss,trailing_stop
LONG,5.6297,1.0,0.035652,,5.69,0.4110429447852806,TREND,34.829,0.0951,43.9519,7.2126,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.16600000000000037,,,BOS,False,,5.483,,2022-07-07 16:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.14670000000000005,,3.465442811054389,0.5083804603816791,UNIUSDT,16,2.0470347648261753,2.2719836400818014,0.04567143830947159,2.2719836400818014,5.963,5.623,5.483,0,157,2022-07-08 08:00:00,5.69,0.20896620150658202,stop_loss,trailing_stop
LONG,15.2791,1.0,0.099107,,15.16,-0.23626264630033664,TREND,32.6662,0.2643,22.8378,15.9459,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6349999999999998,,,BOS,False,,14.775,,2022-07-09 00:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.5040999999999993,,1.0120734227141002,0.5101862123901773,AXSUSDT,11,0.4183693711565182,0.5175560404681607,0.3850426502678022,0.5175560404681607,15.54,15.085,14.775,0,158,2022-07-09 11:00:00,15.16,-0.12053794464524886,stop_loss,trailing_stop
LONG,0.0654,1.0,0.000328,,0.0667,1.0,TREND,35.9348,0.0009,35.5102,7.3469,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0021000000000000046,,,BOS,True,,0.0642,,2022-07-09 05:30:00,2.5,zone,NONE,False,zone,,ABOVE,0.0012999999999999956,15m,5.101862123901773,1.2754655309754432,HBARUSDT,21,2.8076923076923177,3.4230769230769313,0.2692307692307725,3.4230769230769313,0.06985,0.06505,0.0641,0,159,2022-07-10 02:00:00,0.0667,0.0066324207610722824,stop_loss,trailing_stop
LONG,0.0667,1.0,0.000328,,0.0667,0.0,TREND,35.9348,0.0009,35.5102,7.3469,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0021000000000000046,,,BOS,True,,0.0642,,2022-07-09 06:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.0025499999999999967,15m,5.101862123901773,1.2754655309754432,HBARUSDT,20,0.9215686274509834,1.2352941176470604,0.6470588235294121,1.2352941176470604,0.06985,0.06505,0.0641,1,159,2022-07-10 02:00:00,0.0667,0.0,stop_loss,trailing_stop
LONG,0.06905,1.0,0.000328,,0.0667,-0.6438356164383574,TREND,35.9348,0.0009,35.5102,7.3469,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0021000000000000046,,,BOS,True,,0.0642,,2022-07-09 17:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.0036500000000000005,15m,5.101862123901773,1.2754655309754432,HBARUSDT,9,0.0,0.21917808219177948,0.767123287671232,0.21917808219177948,0.06985,0.06625,0.0641,2,159,2022-07-10 02:00:00,0.0667,-0.011989375991169192,stop_loss,trailing_stop
LONG,75.2455,1.0,0.795536,,77.35,0.2648669057957315,TREND,34.4053,2.1214,31.4815,17.5084,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.75,,,BOS,False,,67.3,,2022-07-13 16:00:00,2.5,zone,NONE,False,zone,,ABOVE,7.94550000000001,,0.06413148799833868,0.5095567378908006,AAVEUSDT,22,0.623560505946761,0.8249323516455833,0.0,0.8249323516455833,81.8,75.2455,67.3,0,160,2022-07-14 14:00:00,77.35,0.13496471649250294,stop_loss,trailing_stop
LONG,1131.65,1.0,6.306696,,1179.45,0.78553820870994,TREND,38.4384,16.8179,27.989,19.5583,5.0,5_plus,1.25,BULLISH_BOS,True,,,51.549999999999955,,,BOS,True,,1070.8,,2022-07-14 15:30:00,2.5,zone,NONE,False,zone,,ABOVE,60.850000000000136,15m,0.020962677135302466,1.275578903683158,ETHUSDT,9,1.0443714050944917,1.3672966310599775,0.0,1.3672966310599775,1214.85,1131.65,1070.8,0,162,2022-07-15 00:00:00,1179.45,1.0020159670674569,stop_loss,trailing_stop
LONG,1195.2,1.0,6.306696,,1179.45,-0.12660771704180054,TREND,38.4384,16.8179,27.989,19.5583,5.0,5_plus,1.25,BULLISH_BOS,True,,,51.549999999999955,,,BOS,True,,1070.8,,2022-07-14 17:00:00,2.5,zone,NONE,False,zone,,ABOVE,124.40000000000009,15m,0.020962677135302466,1.275578903683158,ETHUSDT,7,0.0,0.15795819935691197,0.12982315112540257,0.15795819935691197,1214.85,1179.05,1070.8,1,162,2022-07-15 00:00:00,1179.45,-0.33016216488101385,stop_loss,trailing_stop
LONG,19.905,1.0,0.161786,,19.595,-0.6595744680851078,TREND,34.6114,0.4314,37.8311,7.947,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.639999999999997,,,BOS,False,,19.435,,2022-07-15 01:30:00,2.5,zone,NONE,False,zone,,ABOVE,0.4700000000000024,15m,1.0927464478387077,0.5135908304841953,AVAXUSDT,12,0.13829787234041999,0.8085106382978661,0.8510638297872342,0.8085106382978661,20.285,19.505,19.435,0,163,2022-07-15 13:00:00,19.595,-0.3387513988300019,stop_loss,trailing_stop
LONG,0.0646,1.0,0.000333,,0.06485,0.15624999999999972,TREND,37.5561,0.0009,38.1526,8.8353,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0014500000000000068,,,BOS,False,,0.063,,2022-07-15 04:30:00,2.5,zone,NONE,False,zone,,ABOVE,0.0016000000000000042,15m,5.135908304841953,0.5135908304841953,HBARUSDT,11,0.6249999999999989,0.8437499999999916,0.15624999999999972,0.8437499999999916,0.06595,0.06435,0.063,0,164,2022-07-15 15:00:00,0.06485,0.0012839770762104895,stop_loss,trailing_stop
LONG,234.75,1.0,0.886607,,236.15,0.18181818181818282,TREND,38.9386,2.3643,27.0393,21.7523,3.5,3_to_4,0.5,BULLISH_BOS,False,,,8.099999999999994,,,BOS,False,,227.05,,2022-07-14 15:30:00,2.5,zone,NONE,False,zone,,ABOVE,7.699999999999989,15m,0.06626383915237193,0.5102315614732631,BNBUSDT,25,0.6038961038961055,0.7597402597402602,0.019480519480520247,0.7597402597402602,240.6,234.6,227.05,0,161,2022-07-15 16:00:00,236.15,0.09276937481332108,stop_loss,trailing_stop
LONG,0.5087,1.0,0.004165,,0.4865,-1.0,TREND,32.8905,0.0111,20.5788,4.8232,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.021999999999999964,,,BOS,False,,0.4865,,2022-07-15 15:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.022200000000000053,,5.119034933754264,0.5119034933754264,OPUSDT,1,0.0,0.0,1.6306306306306297,0.0,0.5087,0.4725,0.4865,0,165,2022-07-15 16:00:00,0.4865,-0.11364257552934494,stop_loss,SL
LONG,0.0644,1.0,0.000193,,0.0635,-0.40909090909090806,TREND,35.3285,0.0005,37.5,8.3333,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.0015999999999999903,,,BOS,True,,0.0622,,2022-07-16 16:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.0022000000000000006,,5.117991273718463,1.0235982547436924,DOGEUSDT,21,0.40909090909090806,0.5000000000000016,0.5909090909090887,0.5000000000000016,0.0655,0.0631,0.0622,0,169,2022-07-17 13:00:00,0.0635,-0.004606192146346607,stop_loss,trailing_stop
LONG,20.965,,0.125089,,21.15,0.08061002178649188,TREND,31.0485,0.3336,47.8587,10.7066,5.0,5_plus,1.25,BULLISH_BOS,True,,,1.0649999999999977,,,BOS,True,,18.67,,2022-07-16 16:30:00,2.5,zone,NONE,False,zone,,ABOVE,2.294999999999998,15m,0.5575153892939506,1.2794978184296157,AVAXUSDT,21,0.4204793028322443,0.50326797385621,0.07843137254901955,0.50326797385621,22.12,20.785,18.67,0,166,2022-07-17 13:00:00,21.15,0.10314034701938014,stop_loss,trailing_stop
LONG,21253.5,,58.272321,,21207.0,-0.0691449814126394,TREND,33.8217,155.3929,43.6911,9.9517,4.0,4_to_5,1.0,BULLISH_BOS,True,,,565.0,,,BOS,True,,20581.0,,2022-07-16 16:30:00,2.5,zone,NONE,False,zone,,ABOVE,672.5,15m,0.0015220791892099515,1.0235982547436924,BTCUSDT,21,0.4579925650557621,0.6178438661710037,0.5107806691449814,0.6178438661710037,21669.0,20910.0,20581.0,0,168,2022-07-17 13:00:00,21207.0,-0.07077668229826274,stop_loss,trailing_stop
LONG,39.54,,0.194062,,39.28,-0.08124999999999949,TREND,30.2601,0.5175,50.5176,8.9717,5.0,5_plus,1.25,BULLISH_BOS,True,,,2.2950000000000017,,,BOS,True,,36.34,,2022-07-16 16:30:00,2.5,zone,NONE,False,zone,,ABOVE,3.1999999999999957,15m,0.3998430682592555,1.2794978184296157,SOLUSDT,21,0.4499999999999999,0.4812500000000004,0.22343749999999915,0.4812500000000004,41.08,38.825,36.34,0,170,2022-07-17 13:00:00,39.28,-0.10395919774740563,stop_loss,trailing_stop
LONG,14.3396,1.0,0.054643,,14.19,-0.19067040530206614,TREND,34.3398,0.1457,39.4608,13.2353,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.46000000000000085,,,BOS,True,,13.555,,2022-07-16 16:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.7846000000000011,,1.6307644894591053,1.2794978184296157,AXSUSDT,22,0.5230690797858765,0.5676777976038729,0.38822329849604925,0.5676777976038729,14.785,14.035,13.555,0,167,2022-07-17 14:00:00,14.19,-0.24396236762308426,stop_loss,trailing_stop
LONG,7.1669,1.0,0.04492,,7.209,0.18076427651352342,TREND,30.3007,0.1198,23.2558,13.6553,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.19700000000000006,,,BOS,False,,6.934,,2022-07-18 01:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.23289999999999988,,2.1906324899436154,0.5101983069078677,UNIUSDT,10,0.8376985830828688,1.2284242164018908,0.15414340918849223,1.2284242164018908,7.453,7.131,6.934,0,171,2022-07-18 11:00:00,7.209,0.09222562782662529,stop_loss,trailing_stop
LONG,9.1385,1.0,0.058527,,9.515,1.3765996343692857,TREND,33.6178,0.1561,22.6545,17.3913,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.19500000000000028,,,BOS,True,,8.865,,2022-07-18 02:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.2735000000000003,,4.663604267896409,1.2754957672696694,ATOMUSDT,15,2.2541133455210223,2.6928702010968872,0.0,2.6928702010968872,9.875,9.1385,8.865,0,172,2022-07-18 17:00:00,9.515,1.7558470068629983,stop_loss,trailing_stop
LONG,9.32,1.0,0.058527,,9.515,0.4285714285714291,TREND,33.6178,0.1561,22.6545,17.3913,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.19500000000000028,,,BOS,True,,8.865,,2022-07-18 04:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.45500000000000007,,4.663604267896409,1.2754957672696694,ATOMUSDT,13,0.956043956043957,1.219780219780219,0.0,1.219780219780219,9.875,9.32,8.865,1,172,2022-07-18 17:00:00,9.515,0.9094028322398011,stop_loss,trailing_stop
LONG,9.69,1.0,0.058527,,9.515,-0.31731640979147646,TREND,33.6178,0.1561,22.6545,17.3913,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.19500000000000028,,,BOS,True,,8.865,,2022-07-18 11:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.551499999999999,,4.663604267896409,1.2754957672696694,ATOMUSDT,6,0.09066183136899511,0.181323662737987,0.6255666364460553,0.181323662737987,9.79,9.345,8.865,2,172,2022-07-18 17:00:00,9.515,-0.8161307468818667,stop_loss,trailing_stop
LONG,42.75,1.0,0.365759,,45.225,0.7932692307692318,TREND,39.4345,0.9754,37.8982,21.5306,5.0,5_plus,1.25,BULLISH_BOS,True,,,3.164999999999999,,,BOS,True,,39.63,,2022-07-18 23:30:00,2.5,zone,NONE,False,zone,,ABOVE,3.1199999999999974,15m,0.4165905693173926,1.2997625762702638,SOLUSDT,21,1.3637820512820533,1.4791666666666685,0.06891025641025755,1.4791666666666685,47.365,42.535,39.63,0,173,2022-07-19 20:00:00,45.225,1.0310616590605473,stop_loss,trailing_stop
LONG,44.045,1.0,0.365759,,45.225,0.26727066817667045,TREND,39.4345,0.9754,37.8982,21.5306,5.0,5_plus,1.25,BULLISH_BOS,True,,,3.164999999999999,,,BOS,True,,39.63,,2022-07-19 00:00:00,2.5,zone,NONE,False,zone,,ABOVE,4.414999999999999,15m,0.4165905693173926,1.2997625762702638,SOLUSDT,20,0.6704416761041906,0.7519818799547001,0.3420158550396388,0.7519818799547001,47.365,42.535,39.63,1,173,2022-07-19 20:00:00,45.225,0.49157687179452314,stop_loss,trailing_stop
LONG,7.865,1.0,0.064821,,7.81,-0.08527131782945824,TREND,34.4043,0.1729,35.124,20.8678,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.41000000000000014,,,BOS,True,,7.22,,2022-07-19 00:30:00,2.5,zone,NONE,False,zone,,ABOVE,0.6450000000000005,15m,2.015135777163198,1.2997625762702638,DOTUSDT,23,0.13953488372092993,0.2403100775193787,0.5891472868217048,0.2403100775193787,8.02,7.485,7.22,0,174,2022-07-19 23:00:00,7.81,-0.11083246774397712,stop_loss,trailing_stop
LONG,0.0741,2.0,0.000404,,0.07565,0.4428571428571413,TREND,31.2777,0.0011,29.8013,2.3179,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0006500000000000117,,,BOS,False,,0.0706,,2022-07-19 20:30:00,2.5,zone,NONE,False,zone,,ABOVE,0.003500000000000003,15m,5.275182231623808,0.5275182231623807,HBARUSDT,11,0.728571428571427,0.8999999999999992,0.21428571428571427,0.8999999999999992,0.07725,0.07335,0.0706,0,175,2022-07-20 07:00:00,0.07565,0.00817653245901688,stop_loss,trailing_stop
LONG,23982.5,1.0,120.75,,23415.0,-0.8438661710037175,TREND,39.4163,322.0,26.5639,3.6491,3.5,3_to_4,0.5,BULLISH_BOS,False,,,512.0,,,BOS,False,,23310.0,,2022-07-20 14:30:00,2.5,zone,NONE,False,zone,,ABOVE,672.5,15m,0.0007836504735850646,0.527004943485956,BTCUSDT,6,0.2513011152416357,0.4379182156133829,1.6513011152416357,0.4379182156133829,24277.0,22872.0,23310.0,0,176,2022-07-20 20:00:00,23415.0,-0.44472164375952417,stop_loss,trailing_stop
LONG,10.3319,1.0,0.091875,,10.905,0.8107228745225644,TREND,32.7739,0.245,43.1487,9.7668,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6950000000000003,,,BOS,False,,9.625,,2022-07-21 12:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.7068999999999992,,0.74236997491464,0.5247813352671584,ATOMUSDT,13,1.0229169613806781,1.3695006365822642,0.0,1.3695006365822642,11.3,10.3319,9.625,0,177,2022-07-22 01:00:00,10.905,0.4254522326235803,stop_loss,trailing_stop
LONG,10.87,1.0,0.091875,,10.905,0.028112449799196918,TREND,32.7739,0.245,43.1487,9.7668,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6950000000000003,,,BOS,False,,9.625,,2022-07-21 13:00:00,2.5,zone,NONE,False,zone,,ABOVE,1.2449999999999992,,0.74236997491464,0.5247813352671584,ATOMUSDT,12,0.14859437751004065,0.3453815261044191,0.10040160642570288,0.3453815261044191,11.3,10.745,9.625,1,177,2022-07-22 01:00:00,10.905,0.025982949122012503,stop_loss,trailing_stop
LONG,24.89,3.0,0.20183,,24.685,-0.12500000000000108,TREND,39.6331,0.5382,37.6244,5.7731,3.0,3_to_4,0.5,,True,,,0.6149999999999984,,,BOS,True,,23.25,,2022-07-21 17:45:00,2.5,momentum,NONE,False,momentum,1.0,ABOVE,1.6400000000000006,15m,0.3199886190653404,0.5247813352671584,AVAXUSDT,9,0.24085365853658502,0.3262195121951219,0.22865853658536578,0.3262195121951219,25.425,24.515,23.25,0,178,2022-07-22 02:00:00,24.685,-0.06559766690839537,stop_loss,trailing_stop
LONG,7.029,3.0,0.032946,,7.029,0.0,TREND,32.9666,0.0879,23.1707,16.2602,3.0,3_to_4,0.5,,True,,,0.041999999999999815,,,BOS,True,,6.906,,2022-07-22 06:30:00,2.5,momentum,NONE,False,momentum,14.0,ABOVE,0.12300000000000022,15m,4.282199372693849,0.5267105228413445,LINKUSDT,9,1.6666666666666643,2.105691056910568,0.7479674796747925,2.105691056910568,7.288,6.937,6.906,0,180,2022-07-22 15:00:00,7.029,0.0,stop_loss,trailing_stop
LONG,7.172,3.0,0.032946,,7.029,-0.5375939849624052,TREND,32.9666,0.0879,23.1707,16.2602,3.0,3_to_4,0.5,,True,,,0.041999999999999815,,,BOS,True,,6.906,,2022-07-22 08:00:00,2.5,momentum,NONE,False,momentum,14.0,ABOVE,0.266,15m,4.282199372693849,0.5267105228413445,LINKUSDT,7,0.23308270676691834,0.4360902255639118,0.8834586466165392,0.4360902255639118,7.288,6.937,6.906,1,180,2022-07-22 15:00:00,7.029,-0.6123545102952196,stop_loss,trailing_stop
LONG,7.575,2.0,0.039643,,7.36,-1.0,TREND,32.8396,0.1057,27.027,14.527,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.14500000000000046,,,BOS,True,,7.36,,2022-07-22 06:30:00,2.5,zone,NONE,False,zone,,ABOVE,0.21499999999999986,15m,4.899632770617161,1.053421045682689,DOTUSDT,13,1.0697674418604637,1.255813953488371,1.279069767441863,1.255813953488371,7.845,7.3,7.36,0,179,2022-07-22 19:00:00,7.36,-1.053421045682689,stop_loss,SL
LONG,17.23,,0.132321,,16.76,-0.2892307692307685,TREND,30.7113,0.3529,50.2024,10.0202,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.879999999999999,,,BOS,True,,15.605,,2022-07-23 08:00:00,2.5,zone,NONE,False,zone,,ABOVE,1.625,,0.7975102231714691,1.2959541126536374,AXSUSDT,9,0.14461538461538426,0.3015384615384606,0.38769230769230706,0.3015384615384606,17.72,16.6,15.605,0,181,2022-07-23 17:00:00,16.76,-0.3748298048905896,stop_loss,trailing_stop
LONG,9.4565,1.0,0.076473,,10.125,2.6062378167641236,TREND,34.2344,0.2039,25.394,14.3608,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.5800000000000001,,,BOS,False,,9.2,,2022-07-27 18:00:00,2.5,zone,NONE,False,zone,,ABOVE,0.25650000000000084,,2.0136744484873303,0.516507496037002,ATOMUSDT,11,3.7758284600389764,4.165692007797258,0.0,4.165692007797258,10.525,9.4565,9.2,0,183,2022-07-28 05:00:00,10.125,1.34614136881378,stop_loss,trailing_stop
LONG,0.0678,1.0,0.000371,,0.0689,0.3055555555555561,TREND,30.2325,0.001,37.5451,5.4152,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003349999999999992,,,BOS,False,,0.0642,,2022-07-27 18:15:00,2.5,zone,NONE,False,zone,,ABOVE,0.003600000000000006,15m,5.16507496037002,0.516507496037002,HBARUSDT,11,0.7499999999999971,0.8333333333333327,0.0,0.8333333333333327,0.0708,0.0678,0.0642,0,186,2022-07-28 05:00:00,0.0689,0.005681582456407041,stop_loss,trailing_stop
