direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,entry_type,candles_since_bos,ema_position,position_size,risk_amount,risk_percent,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,0.5799,,0.5832,0.3027522935779885,TREND,31.6389,0.0078,27.0642,7.7982,5.0,BULLISH_BOS,True,SWEEP_HIGH,,0.005099999999999993,,,BOS,True,,0.569,,2025-11-09 20:00:00,1,zone,inside_zone,,ABOVE,10.967953897634883,3.2903861692904646,1.5,ADAUSDT,18,1.8256880733944947,0.01090000000000002,2.1009174311926593,0.6238532110091656,2.1009174311926593,0.6028,0.5731,0.569,2025-11-10 14:00:00,0.5832,0.036194247862196,stop_loss,trailing_stop,
LONG,3.2783,,3.1941,-1.0,TREND,38.9122,0.0523,19.9781,8.5133,3.5,BULLISH_BOS,False,,,0.08399999999999963,,,BOS,False,,3.1941,,2025-11-10 13:15:00,1,zone,inside_zone,,ABOVE,11.140000706753089,2.2280001413506176,1.0,DOTUSDT,1,0.0,0.08420000000000005,0.12707838479809888,1.3931116389548706,0.12707838479809888,3.289,3.161,3.1941,2025-11-10 14:00:00,3.1941,-0.9379880595086106,stop_loss,SL,15m
LONG,17.76,,17.752,-0.02547770700637793,TREND,35.9145,0.2329,28.8957,7.8221,3.5,BULLISH_BOS,False,,,0.2430000000000021,,,BOS,False,,17.446,,2025-11-09 19:30:00,1,zone,inside_zone,,ABOVE,6.985957896582727,2.1935907795269767,1.0,AVAXUSDT,21,1.5636942675159222,0.31400000000000006,1.8152866242038108,0.5414012738853556,1.8152866242038108,18.33,17.59,17.446,2025-11-10 16:00:00,17.752,-0.05588766317268048,stop_loss,trailing_stop,15m
LONG,1.413,1.4554,1.3847,1.4982332155477034,RANGE,10.7695,0.0272,10.7612,20.7349,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.03499999999999992,,,SWEEP,False,1.3847,,,2025-11-10 16:00:00,1,,,,,11.092116633012134,2.218423326602427,1.0,AXSUSDT,3,1.2720848056537117,0.028299999999999992,1.7314487632508815,0.07067137809187288,1.7314487632508815,1.462,1.411,1.3847,2025-11-10 19:00:00,1.4554,0.4703057452397144,take_profit,TP,
LONG,0.3193,0.33625,0.308,-1.0,RANGE,10.8699,0.0113,14.5558,25.2048,3.0,,False,SWEEP_LOW,,0.014100000000000001,,,SWEEP,False,0.308,,,2025-11-11 05:45:00,1,,,,,11.11563192027412,1.111563192027412,0.5,FARTCOINUSDT,1,0.0,0.011299999999999977,0.1504424778761096,1.7079646017699135,0.1504424778761096,0.321,0.3,0.308,2025-11-11 06:00:00,0.308,-0.1256066406990973,stop_loss,SL,15m
LONG,17.558,18.017,17.252,-1.0,RANGE,18.4515,0.306,15.803,28.5014,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.18499999999999872,,,SWEEP,False,17.2852,,,2025-11-11 08:30:00,1,,,,,10.891521164940325,3.3328054764717496,1.5,AVAXUSDT,11,0.9477124183006479,0.30600000000000094,1.0522875816993404,1.0882352941176385,1.0522875816993404,17.88,17.225,17.252,2025-11-11 19:00:00,17.252,-3.3328054764717496,stop_loss,SL,15m
LONG,1.41,1.4539,1.3807,-1.0,RANGE,9.4342,0.0293,20.0,28.7805,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.02200000000000002,,,SWEEP,False,1.3807,,,2025-11-11 08:00:00,1,,,,,11.109351588239166,3.3328054764717496,1.5,AXSUSDT,11,0.4778156996587054,0.02929999999999988,0.7508532423208228,1.5017064846416381,0.7508532423208228,1.432,1.366,1.3807,2025-11-11 19:00:00,1.3807,-0.32550400153540626,stop_loss,SL,
LONG,0.1771,0.1824,0.1736,-1.0,RANGE,9.4215,0.0029,21.8359,28.4142,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.0014399999999999968,,,SWEEP,False,0.1736,,,2025-11-11 08:00:00,1,,,,,11.109351588239166,3.3328054764717496,1.5,DOGEUSDT,11,0.43999999999999556,0.003500000000000003,0.4857142857142794,1.097142857142859,0.4857142857142794,0.1788,0.17326,0.1736,2025-11-11 19:00:00,0.1736,-0.03888273055883711,stop_loss,SL,
LONG,8.244,8.815,7.8634,1.5002627430373112,RANGE,17.4226,0.3806,22.5183,11.7658,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.2629999999999999,,,SWEEP,False,7.8634,,,2025-11-11 23:00:00,1,,,,,5.740668406626844,2.1848983955621732,1.0,UNIUSDT,4,1.2191276931161354,0.3805999999999994,1.5239096163951682,0.06568575932737887,1.5239096163951682,8.824,8.219,7.8634,2025-11-12 03:00:00,8.815,3.2779216601839263,take_profit,TP,
SHORT,368.28,,369.11,-0.0551861702127686,TREND,33.207,6.7786,12.3709,20.8957,3.5,BEARISH_BOS,False,SWEEP_LOW,,8.600000000000023,,,BOS,False,,,383.32,2025-11-11 22:30:00,1,zone,inside_zone,,BELOW,0.14527249970493153,2.1848983955621732,1.0,TAOUSDT,8,0.51662234042553,15.04000000000002,0.7147606382978714,0.2918882978723429,0.7147606382978714,372.67,357.53,383.32,2025-11-12 06:00:00,369.11,-0.12057617475509912,stop_loss,trailing_stop,15m
SHORT,3.067,2.869,3.199,1.5000000000000033,RANGE,19.4757,0.0562,17.0267,13.723,4.0,,False,SWEEP_HIGH,,0.11500000000000021,,,SWEEP,False,3.199,,,2025-11-13 15:00:00,1,,,,,11.082359252082309,2.2164718504164616,1.0,APTUSDT,4,1.4318181818181859,0.13199999999999967,1.5530303030303074,0.06818181818181757,1.5530303030303074,3.076,2.862,3.199,2025-11-13 19:00:00,2.869,2.194307131912297,take_profit,TP,
SHORT,0.163,,0.1465,2.6190476190476213,TREND,39.9553,0.003,5.0725,24.3961,4.0,BEARISH_BOS,True,,,0.0025000000000000022,,,BOS,True,,,0.1693,2025-11-11 19:00:00,1,zone,near_zone,,BELOW,10.924491977810867,2.1848983955621732,1.0,AXLUSDT,78,3.3015873015873036,0.0063,3.730158730158729,0.49206349206349076,3.730158730158729,0.1661,0.1395,0.1693,2025-11-15 01:00:00,0.1465,0.18025411763387947,stop_loss,trailing_stop,
SHORT,2.201,,2.034,1.0705128205128212,TREND,34.7301,0.0518,17.2414,24.0,4.0,BEARISH_BOS,True,,,0.10199999999999987,,,BOS,True,,,2.357,2025-11-12 15:30:00,1,zone,inside_zone,,BELOW,11.082359252082309,2.2164718504164616,1.0,FILUSDT,58,1.48076923076923,0.15600000000000014,1.7499999999999993,0.23717948717948648,1.7499999999999993,2.238,1.928,2.357,2025-11-15 01:00:00,2.034,1.8507539950977485,stop_loss,trailing_stop,15m
SHORT,0.2587,,0.24769999999999998,1.0,TREND,31.7718,0.0096,10.1935,38.6161,5.0,,True,SWEEP_LOW,,0.019299999999999984,,,BOS,True,,,0.2697,2025-11-14 04:15:00,1,momentum,inside_zone,8.0,BELOW,11.192074608677924,3.3576223826033766,1.5,FARTCOINUSDT,21,2.236363636363633,0.01100000000000001,3.036363636363632,0.5,3.036363636363632,0.2642,0.2253,0.2697,2025-11-15 01:00:00,0.24769999999999998,0.12311282069545727,stop_loss,trailing_stop,15m
LONG,101.91,104.2543,100.3471,-1.0,RANGE,18.5334,1.5629,16.362,33.638,3.0,,False,SWEEP_LOW,,2.1300000000000097,,,SWEEP,False,100.3471,,,2025-11-16 02:00:00,1,,,,,0.7230008737186823,1.1299780655349279,0.5,LTCUSDT,9,0.37110499712073625,1.562899999999999,0.9021690447245488,1.1581035254974748,0.9021690447245488,103.32,100.1,100.3471,2025-11-16 11:00:00,100.3471,-1.1299780655349279,stop_loss,SL,
SHORT,14.422,14.096500000000002,14.639,1.5,RANGE,17.479,0.1569,22.9404,16.568,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.1769999999999996,,,SWEEP,False,14.639,,,2025-11-16 10:30:00,1,,,,,10.414544382810455,2.2599561310698557,1.0,LINKUSDT,1,1.7004608294930963,0.21699999999999875,1.8663594470046243,0.0,1.8663594470046243,14.422,14.017,14.639,2025-11-16 11:00:00,14.096500000000002,3.3899341966047833,take_profit,TP,15m
SHORT,0.0285,,0.02885,-0.4375000000000003,TREND,37.2052,0.0005,9.9085,22.8659,5.0,BEARISH_BOS,True,,,0.00042000000000000023,,,BOS,True,,,0.0293,2025-11-17 02:15:00,1,zone,inside_zone,,BELOW,11.412778461902773,3.4238335385708316,1.5,PIPPINUSDT,13,1.6375000000000055,0.0007999999999999986,1.7875000000000039,0.4624999999999993,1.7875000000000039,0.02887,0.02707,0.0293,2025-11-17 15:00:00,0.02885,-0.0039944724616659665,stop_loss,trailing_stop,15m
SHORT,38.981,36.76100000000001,40.461,-1.0,RANGE,19.951,0.4954,17.7073,7.7578,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.5360000000000014,,,SWEEP,False,40.461,,,2025-11-17 12:30:00,1,,,,,2.313401039574891,3.4238335385708316,1.5,HYPEUSDT,15,0.9912162162162175,1.4799999999999969,1.289864864864867,1.2871621621621656,1.289864864864867,40.886,37.072,40.461,2025-11-18 03:00:00,40.461,-3.4238335385708316,stop_loss,SL,15m
SHORT,477.3,,491.2,-0.9455782312925162,TREND,37.7701,9.2286,2.3994,30.805,3.5,BEARISH_BOS,False,,,10.699999999999989,,,BOS,False,,,492.0,2025-11-18 06:00:00,1,zone,inside_zone,,BELOW,0.15294404165103617,2.24827741227023,1.0,BCHUSDT,8,0.0,14.699999999999989,0.14285714285714451,1.8027210884353755,0.14285714285714451,503.8,475.2,492.0,2025-11-18 14:00:00,491.2,-2.1259221789493994,stop_loss,trailing_stop,
SHORT,2.323,2.2462,2.3742,1.4999999999999956,RANGE,18.411,0.0512,16.1785,10.5997,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.07600000000000007,,,SWEEP,False,2.3742,,,2025-11-18 16:00:00,1,,,,,11.13509095240368,2.227018190480736,1.0,NEARUSDT,13,2.3242187499999893,0.051200000000000134,2.636718749999989,0.5859375000000033,2.636718749999989,2.353,2.188,2.3742,2025-11-19 05:00:00,2.2462,0.8551749851446023,take_profit,TP,
SHORT,0.0049,0.0046,0.0051,1.4999999999999956,RANGE,20.3759,0.0001,21.2681,12.1188,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0001410000000000005,,,SWEEP,False,0.0051,,,2025-11-18 15:00:00,1,,,,,11.13509095240368,2.227018190480736,1.0,1000PEPEUSDT,25,1.5299999999999951,0.00020000000000000052,1.6499999999999935,0.24000000000000088,1.6499999999999935,0.004948,0.00457,0.0051,2025-11-19 16:00:00,0.0046,0.003340527285721103,take_profit,TP,
SHORT,2.7515,2.58005,2.8658,1.5,RANGE,22.7495,0.0451,22.8807,10.2519,3.0,,False,SWEEP_HIGH,,0.08259999999999978,,,SWEEP,False,2.8658,,,2025-11-18 15:30:00,1,,,,,9.741986834998839,1.113509095240368,0.5,DOTUSDT,26,1.2432195975503064,0.11430000000000007,1.58005249343832,0.43482064741907306,1.58005249343832,2.8012,2.5709,2.8658,2025-11-19 17:00:00,2.58005,1.670263642860552,take_profit,TP,15m
SHORT,13.314,,13.499,-0.3078202995008332,TREND,31.8272,0.1771,5.3629,35.0403,3.2,BEARISH_BOS,True,,,0.3179999999999996,,,BOS,True,,,13.915,2025-11-19 05:15:00,1,zone,near_zone,,BELOW,1.8598751583462438,1.117784970166091,0.5,LINKUSDT,18,0.728785357737107,0.6009999999999991,0.9251247920133141,0.4459234608985043,0.9251247920133141,13.582,12.758,13.915,2025-11-19 23:00:00,13.499,-0.344076904294056,stop_loss,trailing_stop,15m
SHORT,0.2599,0.24880000000000008,0.2673,-1.0,RANGE,19.03,0.0073,33.561,16.7805,3.0,,False,SWEEP_HIGH,,0.0174,,,SWEEP,False,0.2673,,,2025-11-19 21:45:00,1,,,,,11.261529910168223,1.1261529910168222,0.5,FARTCOINUSDT,2,0.0,0.007399999999999962,0.4594594594594637,1.7972972972973036,0.4594594594594637,0.2732,0.2565,0.2673,2025-11-19 23:00:00,0.2673,-0.08333532133524442,stop_loss,SL,15m
SHORT,13.955,,14.353,-0.6180124223602479,TREND,37.2087,0.2479,20.8357,33.7464,3.5,BEARISH_BOS,False,,,0.28800000000000026,,,BOS,False,,,14.599,2025-11-19 16:30:00,1,zone,inside_zone,,BELOW,3.471433766467451,2.235603345605039,1.0,AVAXUSDT,10,0.2810559006211194,0.6440000000000001,0.4161490683229823,0.6832298136645953,0.4161490683229823,14.395,13.687,14.599,2025-11-20 02:00:00,14.353,-1.3816306390540445,stop_loss,trailing_stop,15m
SHORT,2.7238,2.6681500000000002,2.7609000000000004,-1.0,RANGE,20.5994,0.0371,28.2826,14.228,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.022400000000000198,,,SWEEP,False,2.7591,,,2025-11-20 05:30:00,1,,,,,11.171077766934054,3.3513233300802163,1.5,DOTUSDT,4,0.08625336927223935,0.03710000000000013,0.409703504043128,1.2183288409703434,0.409703504043128,2.769,2.7086,2.7609000000000004,2025-11-20 09:00:00,2.7609000000000004,-0.4144469851532549,stop_loss,SL,15m
SHORT,1.1443,1.0925,1.1788,1.5014492753623219,RANGE,21.7913,0.0345,31.7825,18.7138,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.021199999999999886,,,SWEEP,False,1.1788,,,2025-11-20 01:00:00,1,,,,,11.240159298886757,2.248031859777351,1.0,VIRTUALUSDT,12,1.313043478260874,0.034499999999999975,1.510144927536234,0.31884057971014224,1.510144927536234,1.1553,1.0922,1.1788,2025-11-20 13:00:00,1.0925,0.5822402516823348,take_profit,TP,
SHORT,2.358,2.2604,2.4231,1.4992319508448593,RANGE,20.0564,0.0651,29.8573,12.404,4.0,,False,SWEEP_HIGH,,0.053999999999999826,,,SWEEP,False,2.4231,,,2025-11-20 03:00:00,1,,,,,11.171077766934054,2.234215553386811,1.0,NEARUSDT,12,1.5514592933947837,0.06509999999999971,1.6282642089093822,0.6144393241167467,1.6282642089093822,2.398,2.252,2.4231,2025-11-20 15:00:00,2.2604,1.0902971900527627,take_profit,TP,
SHORT,0.2514,,0.24070000000000003,1.0,TREND,38.755,0.0069,11.3306,33.9917,3.0,,True,,,0.0050000000000000044,,,BOS,True,,,0.2621,2025-11-21 03:00:00,1,momentum,inside_zone,8.0,BELOW,11.233982289763146,1.1233982289763145,0.5,ENAUSDT,11,2.2990654205607512,0.010699999999999987,3.2616822429906596,0.11214953271027853,3.2616822429906596,0.2526,0.2165,0.2621,2025-11-21 14:00:00,0.24070000000000003,0.12020361050046552,stop_loss,trailing_stop,
SHORT,1.745,,1.632,0.9262295081967239,TREND,36.2384,0.0396,15.1351,25.4054,3.6,BEARISH_BOS,False,SWEEP_LOW,,0.030999999999999917,,,BOS,False,,,1.867,2025-11-21 06:30:00,1,zone,near_zone,,BELOW,11.233982289763146,2.246796457952629,1.0,FILUSDT,40,1.3524590163934442,0.12199999999999989,1.7459016393442646,0.04098360655737621,1.7459016393442646,1.75,1.532,1.867,2025-11-22 22:00:00,1.632,1.2694399987432379,stop_loss,trailing_stop,15m
LONG,538.9,550.9,530.9,1.5,RANGE,19.2169,8.0,9.5536,21.1607,3.0,BEARISH_BOS,False,SWEEP_LOW,,8.5,,,SWEEP,False,530.9,,,2025-11-23 23:00:00,1,,,,,0.14129330587781663,1.130346447022533,0.5,BCHUSDT,2,1.625,8.0,1.875,0.26250000000000284,1.875,553.9,536.8,530.9,2025-11-24 01:00:00,550.9,1.6955196705337996,take_profit,TP,
SHORT,2.368,2.3207,2.3995,1.5015873015872838,RANGE,14.3859,0.0315,22.6757,21.0884,3.0,,False,SWEEP_HIGH,,0.055999999999999606,,,SWEEP,False,2.3995,,,2025-11-24 02:00:00,1,,,,,11.38824045375202,1.138824045375202,0.5,APTUSDT,2,1.3333333333333146,0.031500000000000306,1.7142857142856922,0.5079365079365035,1.7142857142856922,2.384,2.314,2.3995,2025-11-24 04:00:00,2.3207,0.5386637734624694,take_profit,TP,
SHORT,13.423,13.24465,13.5419,-1.0,RANGE,16.899,0.1189,26.5465,15.9159,3.0,,False,SWEEP_HIGH,,0.23000000000000043,,,SWEEP,False,13.5239,,,2025-11-24 02:15:00,1,,,,,9.577998699539126,1.138824045375202,0.5,AVAXUSDT,3,0.8074011774600511,0.1189,1.2195121951219476,1.3877207737594546,1.2195121951219476,13.588,13.278,13.5419,2025-11-24 05:00:00,13.5419,-1.138824045375202,stop_loss,SL,15m
SHORT,2839.99,2788.32685,2874.4321,-1.0,RANGE,16.9691,34.4421,21.6678,20.3488,3.0,,False,SWEEP_HIGH,,64.65000000000009,,,SWEEP,False,2873.6421,,,2025-11-24 02:30:00,1,,,,,0.033064884120747436,1.138824045375202,0.5,ETHUSDT,3,0.47558075727088517,34.44210000000021,1.1259476048208301,1.3187349203445724,1.1259476048208301,2885.41,2801.21,2874.4321,2025-11-24 05:00:00,2874.4321,-1.138824045375202,stop_loss,SL,15m
SHORT,0.3079,0.3012,0.3124,-1.0,RANGE,17.452,0.0045,18.4,19.84,2.0,,False,SWEEP_HIGH,,0.009000000000000008,,,SWEEP,False,0.3124,,,2025-11-24 02:00:00,1,,,,,11.38824045375202,1.138824045375202,0.5,OPUSDT,3,0.5333333333333358,0.004500000000000004,1.0444444444444394,1.3333333333333333,1.0444444444444394,0.3139,0.3032,0.3124,2025-11-24 05:00:00,0.3124,-0.05124708204188414,stop_loss,SL,
SHORT,0.4157,0.4067,0.4217,1.5,RANGE,15.6655,0.006,20.8582,14.6603,3.0,,False,SWEEP_HIGH,,0.010000000000000009,,,SWEEP,False,0.4217,,,2025-11-24 02:00:00,1,,,,,11.38824045375202,1.138824045375202,0.5,ADAUSDT,7,1.75,0.006000000000000005,1.7666666666666648,0.983333333333326,1.7666666666666648,0.4216,0.4051,0.4217,2025-11-24 09:00:00,0.4067,0.10249416408376828,take_profit,TP,
SHORT,0.2049,0.2007,0.2077,1.5000000000000049,RANGE,13.4818,0.0028,24.3038,15.443,3.0,,False,SWEEP_HIGH,,0.00520000000000001,,,SWEEP,False,0.2077,,,2025-11-24 02:00:00,1,,,,,11.38824045375202,1.138824045375202,0.5,ARBUSDT,7,1.5000000000000049,0.002799999999999997,1.6428571428571421,0.8928571428571447,1.6428571428571421,0.2074,0.2003,0.2077,2025-11-24 09:00:00,0.2007,0.04783060990575859,take_profit,TP,
SHORT,84.27,82.8439,85.2207,1.5000525928263329,RANGE,16.1808,0.9507,20.7363,19.1585,3.0,,False,SWEEP_HIGH,,1.75,,,SWEEP,False,85.2207,,,2025-11-24 02:00:00,1,,,,,1.1978795049702375,1.138824045375202,0.5,LTCUSDT,7,1.2622278321237044,0.9506999999999977,1.7671189649731742,0.5995582202587659,1.7671189649731742,84.84,82.59,85.2207,2025-11-24 09:00:00,82.8439,1.7082959620380451,take_profit,TP,
SHORT,13.61,13.383949999999999,13.7607,-1.0,RANGE,16.9265,0.1507,19.763,11.6114,3.0,,False,SWEEP_HIGH,,0.1479999999999997,,,SWEEP,False,13.7347,,,2025-11-24 16:30:00,1,,,,,7.559163849095468,1.1391659920586907,0.5,AVAXUSDT,1,0.0,0.1507000000000005,0.33842070338420693,1.9442601194426017,0.33842070338420693,13.903,13.559,13.7607,2025-11-24 17:00:00,13.7607,-1.1391659920586907,stop_loss,SL,15m
SHORT,84.87,83.2618,85.9421,-1.0,RANGE,9.6137,1.0721,17.2552,18.6542,4.0,BULLISH_BOS,False,SWEEP_HIGH,,1.2399999999999949,,,SWEEP,False,85.9421,,,2025-11-24 16:00:00,1,,,,,2.125111448668407,2.2783319841173815,1.0,LTCUSDT,1,0.0,1.0720999999999918,0.0,1.8654976214905468,0.0,86.87,84.87,85.9421,2025-11-24 17:00:00,85.9421,-2.2783319841173815,stop_loss,SL,
SHORT,133.68,130.8043,135.5971,-1.0,RANGE,21.2739,1.9171,16.6915,22.2057,3.0,,False,SWEEP_HIGH,,2.640000000000015,,,SWEEP,False,135.5971,,,2025-11-24 16:00:00,1,,,,,0.5942131302794261,1.1391659920586907,0.5,SOLUSDT,1,0.0,1.917100000000005,0.08345939178968034,1.7995931354650148,0.08345939178968034,137.13,133.52,135.5971,2025-11-24 17:00:00,135.5971,-1.1391659920586907,stop_loss,SL,
SHORT,86.24,83.6528,87.9648,1.4999999999999958,RANGE,13.013,1.1236,26.5734,11.2524,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.960000000000008,,,SWEEP,False,87.9648,,,2025-11-24 18:00:00,1,,,,,1.9417602137364027,3.349148016652551,1.5,LTCUSDT,14,1.5248144712430383,1.7248000000000019,1.5596011131725387,0.5449907235621585,1.5596011131725387,87.18,83.55,87.9648,2025-11-25 08:00:00,83.6528,5.023722024978813,take_profit,TP,
LONG,0.2459,,0.29990000000000006,6.0,TREND,36.3961,0.009,32.7778,7.8571,4.0,,True,SWEEP_HIGH,,0.008800000000000002,,,BOS,True,,0.2397,,2025-11-24 12:45:00,1,momentum,inside_zone,10.0,ABOVE,11.391659920586909,2.2783319841173815,1.0,FARTCOINUSDT,26,7.211111111111106,0.009000000000000008,8.233333333333325,0.14444444444444382,8.233333333333325,0.32,0.2446,0.2369,2025-11-25 14:00:00,0.29990000000000006,0.6151496357116936,stop_loss,trailing_stop,15m
SHORT,0.1337,0.1311,0.1355,1.4444444444444582,RANGE,13.1403,0.0018,23.4818,19.8381,3.0,,False,SWEEP_HIGH,,0.0010000000000000009,,,SWEEP,False,0.1355,,,2025-11-26 01:00:00,1,,,,,11.445770305209697,1.1445770305209697,0.5,AXLUSDT,3,1.3333333333333437,0.001799999999999996,1.5555555555555727,0.05555555555554956,1.5555555555555727,0.1338,0.1309,0.1355,2025-11-26 04:00:00,0.1311,0.02975900279354543,take_profit,TP,
LONG,2946.58,,2917.16,-0.3842235862609401,TREND,33.6592,40.8543,23.5086,17.4855,3.5,BULLISH_BOS,False,,,71.79999999999973,,,BOS,False,,2870.01,,2025-11-25 22:30:00,1,zone,inside_zone,,ABOVE,0.029896226473056654,2.2891540610419394,1.0,ETHUSDT,10,0.29254277132036277,76.56999999999971,0.4782551913281968,0.47864698968264635,0.4782551913281968,2983.2,2909.93,2870.01,2025-11-26 08:00:00,2917.16,-0.8795469828373289,stop_loss,trailing_stop,15m
SHORT,2.296,2.2573,2.3217999999999996,1.5000000000000087,RANGE,21.7541,0.0258,19.9779,25.8911,3.0,,False,SWEEP_HIGH,,0.026900000000000368,,,SWEEP,False,2.3159,,,2025-11-26 08:30:00,1,,,,,11.403280906207508,1.1403280906207507,0.5,DOTUSDT,2,1.1085271317829517,0.025799999999999823,1.6162790697674385,0.0,1.6162790697674385,2.296,2.2543,2.3217999999999996,2025-11-26 10:00:00,2.2573,0.44130697107023004,take_profit,TP,15m
LONG,0.2957,,0.2846,-0.5606060606060594,TREND,30.4983,0.0065,32.4236,12.9913,3.5,BULLISH_BOS,False,,,0.006599999999999995,,,BOS,False,,0.2759,,2025-11-26 06:00:00,1,zone,inside_zone,,ABOVE,11.447258255349375,2.2894516510698746,1.0,ENAUSDT,6,0.15151515151515135,0.01980000000000004,0.15656565656565583,0.9292929292929288,0.15656565656565583,0.2988,0.2773,0.2759,2025-11-26 12:00:00,0.2846,-0.12706456663437804,stop_loss,trailing_stop,
SHORT,88389.2,85906.43599999999,90044.376,-1.0,RANGE,20.3274,818.1286,22.6239,16.103,5.0,BULLISH_BOS,False,SWEEP_HIGH,,708.4000000000087,,,SWEEP,False,90044.376,,,2025-11-24 19:30:00,1,,,,,0.0020234392092759543,3.349148016652551,1.5,BTCUSDT,47,1.0818184893932632,1655.1760000000068,1.4132636045955158,1.2061557199959403,1.4132636045955158,90385.6,86050.0,90044.376,2025-11-26 18:00:00,90044.376,-3.3491480166525505,stop_loss,SL,15m
SHORT,6.37,6.2288,6.4641,1.5005313496280588,RANGE,21.9603,0.0941,30.956,18.7405,3.0,,False,SWEEP_HIGH,,0.09299999999999997,,,SWEEP,False,6.4641,,,2025-11-27 01:00:00,1,,,,,11.251535625596674,1.1251535625596671,0.5,UNIUSDT,4,1.8916046758767247,0.09410000000000007,2.061636556854408,0.5951115834218916,2.061636556854408,6.426,6.176,6.4641,2025-11-27 05:00:00,6.2288,1.5887168303342551,take_profit,TP,
SHORT,2.297,2.2607,2.3212,-1.0,RANGE,13.7745,0.0242,28.9086,22.4189,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.04300000000000015,,,SWEEP,False,2.3212,,,2025-11-27 13:00:00,1,,,,,11.330971467113386,1.1330971467113384,0.5,APTUSDT,3,0.0,0.0242,0.3305785123966945,1.611570247933872,0.3305785123966945,2.336,2.289,2.3212,2025-11-27 16:00:00,2.3212,-0.2742095095041439,stop_loss,SL,
LONG,1.5304,1.5603,1.5105,-1.0,RANGE,20.5768,0.0199,20.5376,22.6882,4.0,,False,SWEEP_LOW,,0.022299999999999986,,,SWEEP,False,1.5105,,,2025-11-28 02:00:00,1,,,,,11.317260991638179,2.2634521983276357,1.0,SUIUSDT,4,0.3718592964824152,0.01990000000000003,0.5527638190954827,1.0452261306532613,0.5527638190954827,1.5414,1.5096,1.5105,2025-11-28 06:00:00,1.5105,-0.22521349373360008,stop_loss,SL,
SHORT,1.64,,1.618,0.37931034482758236,TREND,37.6707,0.0179,11.2,25.6,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.018999999999999906,,,BOS,False,,,1.698,2025-11-27 12:30:00,1,zone,inside_zone,,BELOW,11.330971467113386,2.266194293422677,1.0,FILUSDT,20,0.6896551724137893,0.05800000000000005,0.9999999999999962,0.5689655172413812,0.9999999999999962,1.673,1.582,1.698,2025-11-28 08:00:00,1.618,0.2492813722764922,stop_loss,trailing_stop,15m
SHORT,34.688,,35.522,-0.647013188518231,TREND,37.4559,0.4613,18.2874,23.9858,3.5,BEARISH_BOS,False,,,0.3919999999999959,,,BOS,False,,,35.977,2025-11-28 00:30:00,1,zone,inside_zone,,BELOW,1.7559753284155513,2.2634521983276357,1.0,HYPEUSDT,9,0.46702870442203764,1.2889999999999944,0.740884406516687,0.9216446858029483,0.740884406516687,35.876,33.733,35.977,2025-11-28 09:00:00,35.522,-1.464483423898563,stop_loss,trailing_stop,15m
SHORT,6.285,6.0964,6.4107,1.500397772474144,RANGE,21.2943,0.0774,29.0859,15.5125,3.0,,False,SWEEP_HIGH,,0.1510000000000007,,,SWEEP,False,6.4107,,,2025-11-28 13:00:00,1,,,,,8.946094044845172,1.1245240214370393,0.5,UNIUSDT,4,1.5354017501988886,0.12570000000000014,1.782020684168655,0.5568814638027064,1.782020684168655,6.355,6.061,6.4107,2025-11-28 17:00:00,6.0964,1.6872333368578003,take_profit,TP,
LONG,0.0517,0.06846,0.040459999999999996,1.4911032028469733,RANGE,19.7925,0.0112,22.9102,18.7209,4.0,,False,SWEEP_LOW,,0.014830000000000003,,,SWEEP,False,0.0469,,,2025-11-28 20:30:00,1,,,,,11.329601881213284,2.2659203762426565,1.0,PIPPINUSDT,3,2.0258007117437704,0.011240000000000007,2.4857651245551584,0.0,2.4857651245551584,0.07964,0.0517,0.040459999999999996,2025-11-28 23:00:00,0.06846,0.18988412752913453,take_profit,TP,15m
