direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ml_score,smc_ok,volume_spike,funding_rate,orderbook_imbalance,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
SHORT,0.3707,0.356,0.3769,2.35,TREND,30.6661,0.0066,5.5435,41.5217,4,BOS,True,2025-07-23 13:00:00,1.0,True,True,,,BELOW,32.92566123610882,0.20413909966387597,AXLUSDT,1,0.0,0.006200000000000039,2025-07-23 14:00:00,0.3769,-0.20413909966387597,stop_loss
SHORT,508.4,493.523,513.91,2.7,TREND,35.8727,5.8,10.468,37.3153,4,BOS,True,2025-07-23 13:00:00,1.0,True,True,,,BELOW,0.04116537601610734,0.2268212218487511,BCHUSDT,1,0.0,5.509999999999991,2025-07-23 14:00:00,513.91,-0.2268212218487511,stop_loss
SHORT,0.2489,0.2398,0.253,2.2,TREND,26.055,0.0044,1.7714,46.5311,4,BOS,True,2025-07-23 13:00:00,0.96,True,True,,,BELOW,47.419070769773825,0.19441819015607234,HBARUSDT,1,0.0,0.0040999999999999925,2025-07-23 14:00:00,0.253,-0.19441819015607234,stop_loss
SHORT,3.7181,3.5752,3.7789,2.35,TREND,29.1778,0.064,6.5952,43.9571,4,BOS,True,2025-07-23 13:00:00,1.0,True,True,,,BELOW,3.1976676012511915,0.19441819015607234,SUIUSDT,1,0.0,0.060799999999999965,2025-07-23 14:00:00,3.7789,-0.19441819015607234,stop_loss
SHORT,9.861,9.4829,10.0329,2.2,TREND,26.005,0.1809,3.79,41.6897,3,BOS,True,2025-07-23 13:00:00,0.96,True,True,,,BELOW,1.0771389243805833,0.18516018110102125,UNIUSDT,1,0.0,0.17189999999999905,2025-07-23 14:00:00,10.0329,-0.18516018110102125,stop_loss
SHORT,0.4349,0.4116,0.4435,2.7,TREND,36.6494,0.0091,1.9623,41.6797,4,BOS,True,2025-07-23 13:00:00,1.0,True,True,,,BELOW,22.606766297217725,0.19441819015607234,ARBUSDT,2,0.0,0.008599999999999997,2025-07-23 15:00:00,0.4435,-0.19441819015607234,stop_loss
SHORT,2.68,2.584,2.675,2.2,TREND,26.2547,0.0459,2.4883,43.7014,4,BOS,True,2025-07-23 13:00:00,0.96,True,True,,,BELOW,4.459132801744816,0.19441819015607234,FILUSDT,7,1.3761467889908383,0.04359999999999964,2025-07-23 20:00:00,2.584,0.4280767489675027,take_profit
LONG,0.3959,0.429,0.3837,2.7,TREND,35.8858,0.0129,32.0222,22.2161,4,BOS,True,2025-07-24 09:00:00,1.0,True,True,,,ABOVE,18.127388884878616,0.22115414439551892,AXLUSDT,2,0.0,0.012199999999999989,2025-07-24 11:00:00,0.3837,-0.22115414439551892,stop_loss
LONG,118398.0,119409.4168,117803.0489,1.7,RANGE,21.0186,626.2643,22.1757,26.5075,4,SWEEP,False,2025-07-24 07:00:00,0.5633,False,True,,,,0.0002405942959559146,0.1431418410326983,BTCUSDT,8,1.2155620856907234,594.9511000000057,2025-07-24 15:00:00,119409.4168,0.2433411129139856,take_profit
LONG,0.4526,0.4996,0.4352,2.7,TREND,38.4041,0.0183,45.8723,12.5389,4,BOS,True,2025-07-25 01:00:00,0.96,True,True,,,ABOVE,10.899257352838422,0.18964707793938884,AXLUSDT,1,0.0,0.017400000000000027,2025-07-25 02:00:00,0.4352,-0.18964707793938884,stop_loss
LONG,558.0,578.3924,548.7307,2.2,TREND,27.6075,9.7571,42.3865,8.1991,4,BOS,True,2025-07-25 10:00:00,1.0,True,True,,,ABOVE,0.020380040133142603,0.18890870600613963,BCHUSDT,3,0.0,9.269300000000044,2025-07-25 13:00:00,548.7307,-0.18890870600613963,stop_loss
SHORT,0.778,0.7426,0.7937,2.25,TREND,31.7994,0.0166,11.7774,24.3745,4,BOS,False,2025-07-25 14:00:00,0.88,True,True,,,BELOW,13.44011231352133,0.21100976332228402,ADAUSDT,3,0.0,0.015699999999999936,2025-07-25 17:00:00,0.7937,-0.21100976332228402,stop_loss
LONG,3.8412,3.9892,3.8412,2.35,TREND,32.9486,0.0663,28.8807,12.1836,4,BOS,True,2025-07-25 19:00:00,1.0,True,True,,,ABOVE,3.8164227737300283,0.2404346347449924,SUIUSDT,1,1.439682539682536,0.06300000000000017,2025-07-25 20:00:00,3.8412,-0.0,stop_loss
LONG,3.9319,4.092,3.9375,2.35,TREND,32.8275,0.0717,38.0378,10.0299,4,BOS,True,2025-07-25 20:00:00,1.0,True,True,,,ABOVE,3.5306113765784355,0.2404346347449924,SUIUSDT,18,2.9515418502202535,0.06810000000000027,2025-07-26 14:00:00,4.092,0.5652508813902056,take_profit
LONG,4.4142,4.5376,4.3617,2.35,TREND,28.9309,0.0553,37.9007,13.6763,4,BOS,True,2025-07-27 12:00:00,1.0,True,True,,,ABOVE,3.6105221184620993,0.18955241121926097,SUIUSDT,1,0.0,0.05250000000000021,2025-07-27 13:00:00,4.3617,-0.18955241121926097,stop_loss
LONG,119099.1,119850.7732,118820.7025,2.7,TREND,36.5009,293.05,47.264,12.1676,3,BOS,True,2025-07-27 16:00:00,1.0,True,True,,,ABOVE,0.0006459226307071744,0.1798232455823047,BTCUSDT,4,0.3944000933915924,278.3975000000064,2025-07-27 20:00:00,118820.7025,-0.17982324558230472,stop_loss
SHORT,2.596,2.5191,2.596,2.35,TREND,30.1058,0.0344,20.1245,29.4606,4,BOS,True,2025-07-28 13:00:00,1.0,True,True,,,BELOW,6.040366918621558,0.1975199982389233,AXSUSDT,1,1.590214067278302,0.03269999999999973,2025-07-28 14:00:00,2.596,-0.0,stop_loss
SHORT,117980.0,116874.4819,118450.4332,2.35,TREND,33.5318,495.1929,12.2766,31.4423,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,0.0005131723934044335,0.24141333118090627,BTCUSDT,1,0.0,470.4331999999995,2025-07-28 15:00:00,118450.4332,-0.24141333118090627,stop_loss
SHORT,0.0124,0.0119,0.0124,2.35,TREND,34.3796,0.0002,15.3794,32.6642,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,1097.3333235495709,0.21946666470991477,1000PEPEUSDT,6,2.1499999999999937,0.00020000000000000052,2025-07-28 20:00:00,0.0119,0.5486666617747841,take_profit
SHORT,2.544,2.4625,2.544,2.35,TREND,30.3655,0.0365,15.8513,36.9863,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,5.692218969421428,0.1975199982389233,AXSUSDT,6,2.161383285302602,0.03469999999999995,2025-07-28 20:00:00,2.4625,0.46391584600784713,take_profit
SHORT,4.092,3.9616,4.092,2.7,TREND,36.7197,0.0508,13.4991,35.1594,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,3.894705673645318,0.18811428403706976,DOTUSDT,6,2.418219461697702,0.04830000000000023,2025-07-28 20:00:00,3.9616,0.5078696198433489,take_profit
SHORT,2.681,2.5965,2.681,2.7,TREND,37.2869,0.0329,14.3167,32.9718,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,6.010041023548577,0.18811428403706976,FILUSDT,6,2.268370607028768,0.031299999999999883,2025-07-28 20:00:00,2.5965,0.5078484664898562,take_profit
SHORT,2.837,2.7269,2.837,2.7,TREND,35.1962,0.0429,16.3062,33.777,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,5.379084919360663,0.21946666470991477,NEARUSDT,8,2.4509803921568682,0.04079999999999995,2025-07-28 22:00:00,2.7269,0.5922372496216095,take_profit
SHORT,0.2322,0.2234,0.2322,2.35,TREND,30.7922,0.0039,15.4632,31.0357,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,53.383783307816984,0.1975199982389233,DOGEUSDT,10,1.732432432432428,0.003700000000000009,2025-07-29 00:00:00,0.2234,0.4697772931087896,take_profit
SHORT,110.19,107.3308,110.09,2.35,TREND,30.5269,1.2807,12.0468,36.531,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,0.16234075634003683,0.1975199982389233,LTCUSDT,10,1.027369113174979,1.216700000000003,2025-07-29 00:00:00,110.09,0.01623407563400276,stop_loss
SHORT,0.8046,0.7793,0.8002,2.2,TREND,27.6673,0.0121,15.0442,31.2684,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,16.35776382931032,0.18811428403706976,ADAUSDT,12,1.9391304347825964,0.011500000000000066,2025-07-29 02:00:00,0.7793,0.41385142488155086,take_profit
SHORT,411.68,395.6836,406.15,2.7,TREND,35.049,6.2364,12.908,31.8291,4,BOS,True,2025-07-28 14:00:00,1.0,True,True,,,BELOW,0.03704328810551174,0.21946666470991477,TAOUSDT,12,2.6415285420112817,5.924599999999998,2025-07-29 02:00:00,395.6836,0.5925592538510077,take_profit
SHORT,0.2652,0.2558,0.2652,2.2,TREND,26.8578,0.0045,19.4662,25.2837,5,BOS,True,2025-07-29 14:00:00,0.9382,True,True,,,BELOW,48.37803890807114,0.2031877634138979,HBARUSDT,3,0.9071428571428564,0.0041999999999999815,2025-07-29 17:00:00,0.2652,-0.0,stop_loss
SHORT,0.7806,0.7544,0.7868,2.7,TREND,35.0123,0.0102,19.5667,28.232,5,BOS,True,2025-07-29 14:00:00,1.0,True,True,,,BELOW,24.43839078861305,0.2370523906495476,ADAUSDT,11,0.5979381443298857,0.009700000000000042,2025-07-30 01:00:00,0.7868,-0.15151802288940322,stop_loss
SHORT,17.749,17.181,17.892,2.35,TREND,28.0258,0.2544,23.6665,28.0741,4,BOS,True,2025-07-29 14:00:00,1.0,True,True,,,BELOW,0.8406609988162871,0.2031877634138979,LINKUSDT,11,0.28134050475795364,0.24170000000000158,2025-07-30 01:00:00,17.892,-0.12021452283072963,stop_loss
SHORT,0.9924,0.9457,0.9924,2.2,TREND,27.289,0.0223,21.152,32.32,4,BOS,True,2025-07-29 14:00:00,1.0,True,True,,,BELOW,9.584328462919665,0.2031877634138979,WIFUSDT,12,1.0566037735848992,0.021200000000000108,2025-07-30 02:00:00,0.9924,-0.0,stop_loss
SHORT,788.8,773.2203,788.8,2.35,TREND,32.919,6.9786,10.9519,34.9028,4,BOS,True,2025-07-30 11:00:00,1.0,True,True,,,BELOW,0.03912753558251352,0.2593999098978354,BNBUSDT,1,0.9502835766863557,6.629600000000096,2025-07-30 12:00:00,788.8,-0.0,stop_loss
SHORT,273.62,265.2709,276.7123,2.7,TREND,35.007,3.255,7.483,32.8286,4,BOS,True,2025-07-30 11:00:00,1.0,True,True,,,BELOW,0.07625977424800999,0.23581809990712305,AAVEUSDT,3,0.0,3.092300000000023,2025-07-30 14:00:00,276.7123,-0.23581809990712305,stop_loss
SHORT,782.5,766.2346,789.4214,2.35,TREND,34.3374,7.2857,10.4902,40.7843,4,BOS,True,2025-07-30 12:00:00,1.0,True,True,,,BELOW,0.03407086715218378,0.23581809990712305,BNBUSDT,2,0.0,6.921399999999949,2025-07-30 14:00:00,789.4214,-0.23581809990712305,stop_loss
LONG,0.2717,0.2839,0.2717,2.35,TREND,32.0739,0.0055,33.4293,20.9734,4,BOS,True,2025-07-31 03:00:00,1.0,True,True,,,ABOVE,49.43141643776507,0.2570433654763775,HBARUSDT,8,0.9730769230769281,0.005199999999999982,2025-07-31 11:00:00,0.2717,-0.0,stop_loss
SHORT,116709.3,115578.1808,116709.3,2.25,TREND,34.0224,529.1786,14.8505,30.6972,4,BOS,False,2025-07-31 19:00:00,0.88,True,True,,,BELOW,0.0004061562873761454,0.20418272632721954,BTCUSDT,4,2.047264518829192,502.7195999999967,2025-07-31 23:00:00,115578.1808,0.4594111748518761,take_profit
SHORT,2.548,2.4428,2.548,2.6,TREND,37.9356,0.0426,11.5772,36.745,4,BOS,False,2025-07-31 22:00:00,0.88,True,True,,,BELOW,4.332023896617106,0.17501376542333105,NEARUSDT,10,2.326732673267324,0.04039999999999999,2025-08-01 08:00:00,2.4428,0.4557289139241194,take_profit
SHORT,0.7349,0.7165,0.7417,2.7,TREND,38.8536,0.0072,11.6534,29.2829,4,BOS,True,2025-08-05 07:00:00,0.96,True,True,,,BELOW,29.978902641422643,0.20385653796167483,ADAUSDT,2,0.0,0.006800000000000028,2025-08-05 09:00:00,0.7417,-0.20385653796167483,stop_loss
SHORT,3.5955,3.5163,3.6248,2.7,TREND,36.6624,0.0309,9.1877,41.9116,4,BOS,True,2025-08-05 07:00:00,1.0,True,True,,,BELOW,6.957561022582734,0.20385653796167483,DOTUSDT,2,0.0,0.029300000000000104,2025-08-05 09:00:00,3.6248,-0.20385653796167483,stop_loss
SHORT,2.444,2.3775,2.4686,2.7,TREND,35.0823,0.0259,11.0193,42.9752,4,BOS,True,2025-08-05 07:00:00,1.0,True,True,,,BELOW,9.667992992762375,0.237832627621954,NEARUSDT,2,0.0,0.024599999999999955,2025-08-05 09:00:00,2.4686,-0.237832627621954,stop_loss
SHORT,343.44,335.4476,346.841,2.35,TREND,29.6859,3.58,10.4749,36.9513,4,BOS,True,2025-08-05 07:00:00,1.0,True,True,,,BELOW,0.05994017581936907,0.20385653796167483,TAOUSDT,2,0.055865921787708654,3.4010000000000105,2025-08-05 09:00:00,346.841,-0.20385653796167483,stop_loss
LONG,582.4,598.7617,574.9629,2.2,TREND,25.4453,7.8286,39.781,17.8832,4,BOS,True,2025-08-05 10:00:00,0.96,True,True,,,ABOVE,0.026966085607910594,0.20054947527459152,BCHUSDT,1,0.0,7.437099999999987,2025-08-05 11:00:00,574.9629,-0.20054947527459152,stop_loss
LONG,170.97,175.5595,169.2702,2.7,TREND,35.0579,1.7893,26.8663,13.7725,4,BOS,True,2025-08-05 10:00:00,1.0,True,True,,,ABOVE,0.1376481867398255,0.23397438782035682,SOLUSDT,2,0.0,1.6998000000000104,2025-08-05 12:00:00,169.2702,-0.23397438782035684,stop_loss
SHORT,254.57,247.0824,254.57,2.6,TREND,39.9112,3.0314,11.4279,46.0179,4,BOS,False,2025-08-05 14:00:00,0.8,True,True,,,BELOW,0.06033513503853951,0.17375915539749118,AAVEUSDT,15,0.9028091253168429,2.8799000000000206,2025-08-06 05:00:00,254.57,-0.0,stop_loss
SHORT,0.3838,0.3718,0.3838,2.25,TREND,34.9287,0.0056,13.0545,42.7123,4,BOS,False,2025-08-05 14:00:00,0.88,True,True,,,BELOW,37.54055826488996,0.20271901463040637,ARBUSDT,15,1.6296296296296202,0.005400000000000016,2025-08-06 05:00:00,0.3838,-0.0,stop_loss
LONG,581.7,590.7691,577.6693,2.25,TREND,30.4213,4.2429,29.798,19.697,3,BOS,False,2025-08-07 10:00:00,0.88,True,True,,,ABOVE,0.0431089278282904,0.17375915539749118,BCHUSDT,1,0.0,4.030700000000024,2025-08-07 11:00:00,577.6693,-0.17375915539749118,stop_loss
LONG,17.291,17.5722,17.291,2.25,TREND,34.9775,0.1316,44.8426,7.0575,3,BOS,False,2025-08-07 10:00:00,0.88,True,True,,,ABOVE,1.544525825755477,0.19306572821943463,LINKUSDT,2,2.7920000000000016,0.125,2025-08-07 12:00:00,17.5722,0.4343206622024376,take_profit
LONG,173.09,175.8275,171.8733,2.25,TREND,32.8185,1.2807,40.7139,11.3218,3,BOS,False,2025-08-07 10:00:00,0.88,True,True,,,ABOVE,0.17454779406704823,0.2123723010413781,SOLUSDT,2,0.0,1.216700000000003,2025-08-07 12:00:00,171.8733,-0.2123723010413781,stop_loss
LONG,2.362,2.4022,2.3442,2.25,TREND,30.297,0.0188,42.2053,7.9848,3,BOS,False,2025-08-07 10:00:00,0.88,True,True,,,ABOVE,9.761750303229698,0.17375915539749118,AXSUSDT,4,0.6741573033707773,0.01780000000000026,2025-08-07 14:00:00,2.3442,-0.17375915539749118,stop_loss
LONG,3819.44,3885.4726,3819.44,2.35,TREND,32.1944,29.5779,48.2649,10.7561,4,BOS,True,2025-08-07 10:00:00,1.0,True,True,,,ABOVE,0.009082199191598323,0.25520071508472275,ETHUSDT,4,1.308587494216868,28.09900000000016,2025-08-07 14:00:00,3819.44,-0.0,stop_loss
LONG,10.135,10.3539,10.0377,2.25,TREND,34.537,0.1024,40.0279,7.6709,4,BOS,False,2025-08-07 10:00:00,0.88,True,True,,,ABOVE,2.0834431102816557,0.20271901463040637,UNIUSDT,4,0.21582733812950322,0.09730000000000061,2025-08-07 14:00:00,10.0377,-0.20271901463040637,stop_loss
LONG,0.9299,0.9516,0.9202,2.25,TREND,32.9747,0.0102,32.045,9.7681,3,BOS,False,2025-08-07 10:00:00,0.88,True,True,,,ABOVE,21.894051653750477,0.2123723010413781,WIFUSDT,4,0.48453608247423413,0.009699999999999931,2025-08-07 14:00:00,0.9202,-0.2123723010413781,stop_loss
LONG,0.2521,0.2582,0.2495,2.35,TREND,29.3233,0.0027,35.9885,10.2638,4,BOS,True,2025-08-07 10:00:00,1.0,True,True,,,ABOVE,76.48373079462243,0.19885770006601766,HBARUSDT,6,0.5769230769230794,0.002599999999999991,2025-08-07 16:00:00,0.2495,-0.19885770006601766,stop_loss
LONG,0.7761,0.8008,0.7761,2.7,TREND,36.8964,0.0096,43.6526,20.8612,4,BOS,True,2025-08-07 21:00:00,1.0,True,True,,,ABOVE,21.536094167718627,0.19597845692623944,ADAUSDT,1,1.2417582417582396,0.009099999999999997,2025-08-07 22:00:00,0.7761,-0.0,stop_loss
LONG,364.38,373.7421,364.38,2.35,TREND,33.5601,4.1936,43.1272,17.7653,4,BOS,True,2025-08-07 21:00:00,1.0,True,True,,,ABOVE,0.06313052194800917,0.25150568638867404,TAOUSDT,1,1.3127839554205705,3.9839000000000055,2025-08-07 22:00:00,364.38,-0.0,stop_loss
LONG,3.2484,3.3437,3.2484,2.35,TREND,32.3355,0.0427,54.6428,12.4477,4,BOS,True,2025-08-07 21:00:00,1.0,True,True,,,ABOVE,6.194721339622518,0.25150568638867404,XRPUSDT,1,1.8596059113300483,0.04059999999999997,2025-08-07 22:00:00,3.2484,-0.0,stop_loss
LONG,3.3239,3.4467,3.2784,2.7,TREND,37.0546,0.0479,53.6567,10.3731,4,BOS,True,2025-08-07 22:00:00,1.0,True,True,,,ABOVE,4.307218833543715,0.19597845692623944,XRPUSDT,1,0.0,0.045500000000000096,2025-08-07 23:00:00,3.2784,-0.19597845692623944,stop_loss
LONG,0.2543,0.2627,0.2543,2.6,TREND,36.1205,0.0034,30.2301,16.9517,4,BOS,False,2025-08-07 19:00:00,0.88,True,True,,,ABOVE,53.513534961654585,0.1712433118772966,HBARUSDT,5,2.3062499999999733,0.003200000000000036,2025-08-08 00:00:00,0.2627,0.44951369367789656,take_profit
LONG,23.325,23.897,23.0816,2.35,TREND,34.723,0.2562,37.4129,19.1246,4,BOS,True,2025-08-07 22:00:00,1.0,True,True,,,ABOVE,0.9393653783098396,0.22864153308061272,AVAXUSDT,2,0.0657354149548149,0.24339999999999762,2025-08-08 00:00:00,23.0816,-0.22864153308061272,stop_loss
LONG,293.57,301.1876,290.3285,2.35,TREND,28.0774,3.4121,38.9994,12.623,4,BOS,True,2025-08-08 18:00:00,1.0,True,True,,,ABOVE,0.0604890877902557,0.19607537807211226,AAVEUSDT,3,0.26530927039951274,3.2414999999999736,2025-08-08 21:00:00,290.3285,-0.19607537807211226,stop_loss
LONG,588.0,597.0508,584.6479,2.7,TREND,35.051,3.5286,36.6397,11.1336,3,BOS,True,2025-08-08 17:00:00,1.0,True,True,,,ABOVE,0.06499255129358882,0.21786153119123586,BCHUSDT,8,0.14916022791683048,3.3520999999999503,2025-08-09 01:00:00,584.6479,-0.21786153119123583,stop_loss
LONG,2.524,2.5819,2.5026,2.7,TREND,39.3791,0.0226,48.4177,5.3797,4,BOS,True,2025-08-09 05:00:00,0.96,True,True,,,ABOVE,9.087091406990075,0.19446375610958636,AXSUSDT,1,0.0,0.021399999999999864,2025-08-09 06:00:00,2.5026,-0.19446375610958636,stop_loss
LONG,808.5,819.4196,804.4557,2.7,TREND,39.0338,4.2571,45.6376,4.698,4,BOS,True,2025-08-09 05:00:00,0.96,True,True,,,ABOVE,0.0480834152040119,0.19446375610958636,BNBUSDT,1,0.0,4.044300000000021,2025-08-09 06:00:00,804.4557,-0.19446375610958636,stop_loss
LONG,4.0727,4.164,4.0389,2.7,TREND,39.5605,0.0356,42.3069,2.6479,4,BOS,True,2025-08-09 05:00:00,0.96,True,True,,,ABOVE,5.753365565372331,0.19446375610958636,DOTUSDT,1,0.0,0.033800000000000274,2025-08-09 06:00:00,4.0389,-0.19446375610958636,stop_loss
LONG,383.98,394.6449,380.03,2.7,TREND,37.319,4.1579,35.5437,6.133,4,BOS,True,2025-08-09 05:00:00,1.0,True,True,,,ABOVE,0.04923133066065421,0.19446375610958636,TAOUSDT,1,0.0,3.9500000000000455,2025-08-09 06:00:00,380.03,-0.19446375610958636,stop_loss
LONG,184.48,189.1555,182.4904,2.35,TREND,30.2398,2.0943,25.2046,13.4038,4,BOS,True,2025-08-10 01:00:00,1.0,True,True,,,ABOVE,0.10102885913013193,0.20100701812531008,SOLUSDT,4,0.2714113389626164,1.9895999999999958,2025-08-10 05:00:00,182.4904,-0.20100701812531008,stop_loss
LONG,118488.9,119533.0402,118044.585,2.35,TREND,31.5725,467.7,50.3894,7.4101,4,BOS,True,2025-08-10 03:00:00,1.0,True,True,,,ABOVE,0.0005529303408063779,0.24567524437537902,BTCUSDT,2,0.0,444.3149999999878,2025-08-10 05:00:00,118044.585,-0.24567524437537902,stop_loss
LONG,119989.7,121190.6316,119989.7,2.6,TREND,37.0716,486.2071,30.7056,8.2813,4,BOS,False,2025-08-11 01:00:00,0.88,True,True,,,ABOVE,0.00035885485901115624,0.16575391104170503,BTCUSDT,1,4.006089671978675,461.89680000000226,2025-08-11 02:00:00,121190.6316,0.43096014000004096,take_profit
LONG,0.2688,0.2766,0.2659,2.7,TREND,38.6586,0.003,37.8575,12.7754,4,BOS,True,2025-08-11 02:00:00,0.96,True,True,,,ABOVE,65.99104925713685,0.19137404284569412,HBARUSDT,1,0.0,0.002899999999999958,2025-08-11 03:00:00,0.2659,-0.19137404284569412,stop_loss
LONG,2.676,2.7436,2.651,2.7,TREND,35.2513,0.0264,31.7073,10.0271,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,8.930788666132266,0.22326971665330983,FILUSDT,2,0.0,0.025000000000000355,2025-08-11 04:00:00,2.651,-0.2232697166533098,stop_loss
LONG,2.575,2.6393,2.5477,2.35,TREND,30.8241,0.0288,30.0248,12.1588,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,7.360540109449687,0.20094274498797884,AXSUSDT,4,0.0,0.027300000000000324,2025-08-11 06:00:00,2.5477,-0.20094274498797884,stop_loss
LONG,0.8261,0.8696,0.8261,2.35,TREND,32.5515,0.0195,45.2913,5.9729,4,BOS,True,2025-08-11 00:00:00,1.0,True,True,,,ABOVE,13.159101786504161,0.24344338305032645,ENAUSDT,7,0.9027027027027072,0.01849999999999996,2025-08-11 07:00:00,0.8261,-0.0,stop_loss
LONG,4301.89,4387.8492,4265.3116,2.35,TREND,33.4831,38.5036,30.2273,12.2326,4,BOS,True,2025-08-11 01:00:00,1.0,True,True,,,ABOVE,0.006655386322264622,0.24344338305032645,ETHUSDT,6,0.44698510596415664,36.57840000000033,2025-08-11 07:00:00,4265.3116,-0.24344338305032645,stop_loss
LONG,0.827,0.8475,0.8183,2.35,TREND,29.1469,0.0092,34.705,10.9472,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,21.99701641904548,0.19137404284569412,ADAUSDT,5,0.0,0.00869999999999993,2025-08-11 07:00:00,0.8183,-0.19137404284569412,stop_loss
LONG,24.412,25.0261,24.1507,2.35,TREND,33.5247,0.2751,29.7325,9.3742,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,0.9399031317207892,0.24559668831864084,AVAXUSDT,5,0.46689628779181236,0.26129999999999853,2025-08-11 07:00:00,24.1507,-0.24559668831864084,stop_loss
LONG,2.813,2.902,2.78,2.7,TREND,35.0925,0.0347,30.0412,16.6667,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,6.765748989494163,0.22326971665330983,NEARUSDT,5,0.0,0.03300000000000036,2025-08-11 07:00:00,2.78,-0.22326971665330983,stop_loss
LONG,185.23,189.0532,183.4922,2.2,TREND,27.7064,1.8293,25.3417,10.1523,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,0.11012431974087634,0.19137404284569412,SOLUSDT,5,0.33375532282196735,1.737799999999993,2025-08-11 07:00:00,183.4922,-0.19137404284569412,stop_loss
LONG,3.9557,4.0481,3.9164,2.35,TREND,30.4615,0.0414,33.7476,10.8061,4,BOS,True,2025-08-11 02:00:00,1.0,True,True,,,ABOVE,5.11304694625896,0.20094274498797884,SUIUSDT,5,0.08396946564885065,0.039300000000000335,2025-08-11 07:00:00,3.9164,-0.20094274498797884,stop_loss
LONG,121840.1,123453.6132,121242.5025,2.7,TREND,38.8785,629.05,48.5187,6.4008,4,BOS,True,2025-08-11 02:00:00,0.96,True,True,,,ABOVE,0.00032023902851951856,0.19137404284569412,BTCUSDT,6,0.7632227377122371,597.5975000000035,2025-08-11 08:00:00,121242.5025,-0.19137404284569412,stop_loss
SHORT,0.35,0.3391,0.3549,2.2,TREND,27.5966,0.0052,21.5659,31.8681,4,BOS,True,2025-08-11 11:00:00,1.0,True,True,,,BELOW,37.3849742534399,0.18318637384185607,AXLUSDT,3,0.061224489795911434,0.0049000000000000155,2025-08-11 14:00:00,0.3549,-0.1831863738418561,stop_loss
SHORT,0.2525,0.2441,0.2564,2.2,TREND,26.5285,0.0041,20.9942,25.7888,4,BOS,True,2025-08-11 11:00:00,0.9279,True,True,,,BELOW,46.97086508765523,0.18318637384185607,HBARUSDT,3,0.0,0.0039000000000000146,2025-08-11 14:00:00,0.2564,-0.18318637384185607,stop_loss
SHORT,3.7236,3.6167,3.7722,2.2,TREND,27.4731,0.0511,17.6282,32.8538,4,BOS,True,2025-08-11 11:00:00,1.0,True,True,,,BELOW,3.7692669514784876,0.18318637384185607,SUIUSDT,3,0.0,0.04860000000000042,2025-08-11 14:00:00,3.7722,-0.18318637384185607,stop_loss
SHORT,0.9528,0.9069,0.9698,2.7,TREND,36.7596,0.0179,14.6789,31.5517,4,BOS,True,2025-08-11 11:00:00,1.0,True,True,,,BELOW,10.775669049520936,0.18318637384185607,WIFUSDT,5,0.5117647058823483,0.017000000000000015,2025-08-11 16:00:00,0.9698,-0.18318637384185607,stop_loss
SHORT,364.59,349.2601,365.16,2.6,TREND,35.0915,6.2064,11.6469,42.5365,4,BOS,False,2025-08-11 17:00:00,0.88,True,True,,,BELOW,0.031179105499999037,0.18383512393854579,TAOUSDT,19,0.7886569088041147,5.896100000000047,2025-08-12 12:00:00,365.16,-0.01777209013500101,stop_loss
LONG,24.016,25.1267,23.5434,2.35,TREND,32.1333,0.4975,52.7351,5.3553,4,BOS,True,2025-08-12 15:00:00,1.0,True,True,,,ABOVE,0.4895031657474078,0.2313391961322249,LINKUSDT,1,0.0,0.4725999999999999,2025-08-12 16:00:00,23.5434,-0.2313391961322249,stop_loss
LONG,181.62,186.0372,181.62,2.35,TREND,30.6736,1.9786,32.3827,11.5884,4,BOS,True,2025-08-12 15:00:00,1.0,True,True,,,ABOVE,0.10070095983623267,0.189277524108184,SOLUSDT,1,1.686529048733757,1.8796000000000106,2025-08-12 16:00:00,181.62,-0.0,stop_loss
LONG,3.1837,3.2577,3.1837,2.7,TREND,35.4986,0.0288,29.2224,20.9757,4,BOS,True,2025-08-12 12:00:00,1.0,True,True,,,BELOW,7.675487595627874,0.21030836012020443,XRPUSDT,7,3.817518248175171,0.02740000000000009,2025-08-12 19:00:00,3.2577,0.5679860820764614,take_profit
