direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
SHORT,18.955,,0.212679,,19.125,-0.07904851964601733,TREND,38.5637,0.2836,7.9345,25.8186,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.41000000000000014,,,BOS,False,,,21.78,2022-09-14 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,7.811955003472353,15m,2.7652938065388835,7.811955003472353,7.811955003472353,2.825000000000003,3.0,52.41614410294453,52.41614410294453,781.1955003472353,0.01,52.41614410294453,"ENTRY AVAXUSDT: notional=52.416144, capital=781.20, units=2.765294, risk_amount=7.8120, trade_risk=7.8120",False,781.1955003472353,AVAXUSDT,1,0.0,0.030082098513821924,0.03264227711074335,0.030082098513821924,19.21,18.72,21.78,0,0.0,-0.07904851964601733,True,True,0,False,11.143044996527646,289,6164,2022-09-14 21:00:00,19.125,-0.6175234785657877,stop_loss,trailing_stop,780.5779768686696,
SHORT,20300.0,,167.758929,,20120.0,0.049483589414595894,TREND,34.8274,223.6786,14.7852,26.9839,3.5,3_to_4,0.5,BEARISH_BOS,False,,,207.5,,,BOS,False,,,22794.0,2022-09-14 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,7.805779768686696,15m,0.0031298234838358844,7.805779768686696,7.805779768686696,2494.0,3.0,63.53541672186845,63.53541672186845,780.5779768686696,0.01,63.53541672186845,"ENTRY BTCUSDT: notional=63.535417, capital=780.58, units=0.003130, risk_amount=7.8058, trade_risk=7.8058",False,780.5779768686696,BTCUSDT,1,19.857080854598387,21.2022379447486,0.0,21.2022379447486,20300.0,20134.5,22794.0,0,0.0,0.049483589414595894,True,True,0,False,20292.194220231315,290,6167,2022-09-15 00:00:00,20120.0,0.38625800113445174,take_profit,TP,780.964234869804,
SHORT,18.94,,0.216696,,19.16,-0.29873233661201937,TREND,32.5201,0.2889,11.4957,22.2497,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.41999999999999815,,,BOS,True,,,19.855,2022-09-15 01:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,7.80964234869804,15m,8.535128249943222,7.80964234869804,7.80964234869804,0.9149999999999991,3.0,161.65532905392465,161.65532905392465,780.964234869804,0.01,161.65532905392465,"ENTRY AVAXUSDT: notional=161.655329, capital=780.96, units=8.535128, risk_amount=7.8096, trade_risk=7.8096",False,780.964234869804,AVAXUSDT,5,0.04033475362063354,0.06530388681435899,0.044176158727360214,0.06530388681435899,19.285,18.43,19.855,0,0.0,-0.29873233661201937,True,True,0,False,11.13035765130196,291,6169,2022-09-15 06:00:00,19.16,-2.3329927069307446,stop_loss,trailing_stop,778.6312421628733,
SHORT,277.8,1.0,1.738393,,276.45,0.08831546769232015,TREND,31.5645,2.3179,9.3991,32.3575,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.1499999999999773,,,BOS,True,,,284.3,2022-09-15 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.80964234869804,15m,1.201483438261237,7.80964234869804,7.80964234869804,6.5,3.0,333.7720991489716,333.7720991489716,780.964234869804,0.01,333.7720991489716,"ENTRY BNBUSDT: notional=333.772099, capital=780.96, units=1.201483, risk_amount=7.8096, trade_risk=7.8096",False,780.964234869804,BNBUSDT,10,0.39054285251724524,0.8643161490135722,0.07042576028999624,0.8643161490135722,278.35,271.05,284.3,0,0.0,0.08831546769232015,True,True,0,False,269.99035765130196,292,6170,2022-09-15 12:00:00,276.45,0.6897122165350171,take_profit,TP,779.3209543794082,
SHORT,4.386,,0.057804,,4.266,0.1624807951807244,TREND,31.2517,0.0771,9.5459,27.4328,3.0,3_to_4,0.5,,True,,,0.03500000000000014,,,BOS,True,,,5.05,2022-09-15 10:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,7.7863124216287325,15m,11.72637412895894,7.7863124216287325,7.7863124216287325,0.6639999999999997,3.0,51.43187692961391,51.43187692961391,778.6312421628733,0.01,51.43187692961391,"ENTRY NEARUSDT: notional=51.431877, capital=778.63, units=11.726374, risk_amount=7.7863, trade_risk=7.7863",False,778.6312421628733,NEARUSDT,8,0.01798027004556216,0.02465865606248533,0.0011558745029289284,0.02465865606248533,4.395,4.194,5.05,0,0.0,0.1624807951807244,True,True,0,False,-3.4003124216287324,293,6177,2022-09-15 17:00:00,4.266,1.2651262337917881,take_profit,TP,780.5860806132,
SHORT,1489.5,2.0,22.288393,,1466.082417581604,0.08712994412723987,TREND,37.4976,29.7179,5.8286,48.5398,3.0,3_to_4,0.5,,True,,,22.799999999999955,,,BOS,True,,,1610.6,2022-09-15 22:00:00,2.5,momentum,full,NONE,False,momentum,26.0,BELOW,7.805860806132,15m,0.03222898763886047,7.805860806132,7.805860806132,121.09999999999991,3.0,96.01015417616534,96.01015417616534,780.5860806132,0.01,48.00507708808267,"ENTRY ETHUSDT: notional=96.010154, capital=780.59, units=0.064458, risk_amount=7.8059, trade_risk=7.8059",False,780.5860806132,ETHUSDT,3,2.408446738536685,5.623979352221327,0.0,5.623979352221327,1489.5,1445.6,1610.6,0,0.11751308120286574,0.08712994412723987,True,True,1,True,1481.694139193868,294,6190,2022-09-16 01:00:00,1466.082417581604,0.7388807565047256,take_profit,TP,776.2335804308434,
SHORT,1472.0,2.0,22.288393,,1466.082417581604,-3.0804404899465236,TREND,37.4976,29.7179,5.8286,48.5398,3.0,3_to_4,0.5,,True,,,22.799999999999955,,,BOS,True,,,1610.6,2022-09-15 23:00:00,2.5,momentum,full,NONE,False,momentum,26.0,BELOW,0.6248645844971336,15m,0.3766559710576611,7.805860806132,7.302710823269018,9.694139193868068,3.0,1185.2756471553796,1108.8751787937542,780.5860806132,0.01,554.4375893968771,"SCALE-IN ETHUSDT L1: notional=1185.275647, capital=780.59, units=0.805214, risk_amount=7.8059, trade_risk=7.8059",False,0.0,ETHUSDT,2,2.080450760457393,42.24915390467484,17.20372744224443,42.24915390467484,1482.75,1445.6,1610.6,1,-5.2088940200642195,-3.0804404899465236,True,True,1,True,1481.694139193868,294,6190,2022-09-16 01:00:00,1466.082417581604,-4.529305176850691,stop_loss,trailing_stop,771.7042752539927,
SHORT,5.73,3.0,0.055179,,5.77,-0.23375006666665982,TREND,33.8542,0.0736,6.7961,35.9223,3.0,3_to_4,0.5,,True,,,0.08000000000000007,,,BOS,True,,,5.97,2022-09-15 23:45:00,2.5,momentum,full,NONE,False,momentum,20.0,BELOW,7.805860806132,15m,32.52442002555009,7.805860806132,7.805860806132,0.23999999999999932,3.0,186.36492674640203,186.36492674640203,780.5860806132,0.01,186.36492674640203,"ENTRY FILUSDT: notional=186.364927, capital=780.59, units=32.524420, risk_amount=7.8059, trade_risk=7.8059",False,780.5860806132,FILUSDT,6,0.0025621773814220707,0.010248709525688056,0.005124354762843913,0.010248709525688056,5.77,5.65,5.97,0,0.0,-0.23375006666665982,True,True,0,False,-2.075860806132,295,6191,2022-09-16 05:00:00,5.77,-1.824620483824022,stop_loss,trailing_stop,769.8796547701687,
SHORT,82.542,1.0,0.916071,,79.25,0.8615774358628467,TREND,32.7371,1.2214,8.7719,38.3041,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.7999999999999972,,,BOS,False,,,86.1,2022-09-16 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.717042752539927,,2.1689271367453467,7.717042752539927,7.717042752539927,3.5579999999999927,3.0,179.0275837212344,179.0275837212344,771.7042752539927,0.01,179.0275837212344,"ENTRY AAVEUSDT: notional=179.027584, capital=771.70, units=2.168927, risk_amount=7.7170, trade_risk=7.7170",False,771.7042752539927,AAVEUSDT,5,0.5626507639303808,0.6274424226049986,0.0,0.6274424226049986,82.542,77.7,86.1,0,0.0,0.8615774358628467,True,True,0,False,74.82495724746008,296,6193,2022-09-16 06:00:00,79.25,6.648829907177316,take_profit,TP,776.528484677346,
LONG,14.9129,1.0,0.345804,,16.325,0.8082978940516288,TREND,31.3923,0.4611,42.1379,10.9992,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.8100000000000005,,,BOS,True,,13.22,,2022-09-16 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.76528484677346,,4.586971969267801,7.7652848467734605,7.76528484677346,1.6928999999999998,3.0,68.4050542804938,68.4050542804938,776.528484677346,0.01,68.4050542804938,"ENTRY ATOMUSDT: notional=68.405054, capital=776.53, units=4.586972, risk_amount=7.7653, trade_risk=7.7653",False,776.528484677346,ATOMUSDT,2,0.21533015632965116,0.23593468058821476,0.0,0.23593468058821476,16.745,14.9129,13.22,0,0.0,0.8082978940516288,True,True,0,False,22.678184846773462,297,6213,2022-09-16 23:00:00,16.325,6.2766633883580125,take_profit,TP,782.805148065704,
SHORT,55.9,1.0,0.51,,55.9,-0.032073770491802864,TREND,35.0475,0.68,18.0672,24.1597,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.9499999999999957,,,BOS,False,,,60.78,2022-09-16 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,7.765284846773461,15m,1.5912468948306264,7.7652848467734605,7.765284846773461,4.880000000000003,3.0,88.95070142103201,88.95070142103201,776.528484677346,0.01,88.95070142103201,"ENTRY LTCUSDT: notional=88.950701, capital=776.53, units=1.591247, risk_amount=7.7653, trade_risk=7.7653",False,776.528484677346,LTCUSDT,2,0.046360179581767996,0.061813572775690356,0.0,0.061813572775690356,55.9,55.42,60.78,0,0.0,-0.032073770491802864,True,True,0,False,48.13471515322654,298,6213,2022-09-16 23:00:00,55.9,-0.24906196397888658,stop_loss,trailing_stop,782.5560861017251,
SHORT,0.06,1.0,0.000407,,0.05735,1.0357129416666686,TREND,38.5246,0.0005,5.2632,41.4474,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0005000000000000004,,,BOS,True,,,0.0624,2022-09-18 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.8255608610172525,15m,3260.650358757189,7.825560861017252,7.8255608610172525,0.0023999999999999994,3.0,195.63902152543136,195.63902152543136,782.5560861017251,0.01,195.63902152543136,"ENTRY HBARUSDT: notional=195.639022, capital=782.56, units=3260.650359, risk_amount=7.8256, trade_risk=7.8256",False,782.5560861017251,HBARUSDT,14,0.0004600309248035203,0.0005303134272040584,0.0,0.0005303134272040584,0.06,0.05585,0.0624,0,0.0,1.0357129416666686,True,True,0,False,-7.765560861017253,299,6257,2022-09-19 07:00:00,0.05735,8.105034659555727,take_profit,TP,789.0762261572445,
LONG,0.3863,2.0,0.006536,,0.3785,-0.202527925114154,TREND,36.5543,0.0087,34.6721,6.8852,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0049000000000000155,,,BOS,False,,0.3461,,2022-09-18 18:15:00,2.5,zone,full,NONE,False,zone,,BELOW,7.825560861017251,15m,178.66577308258584,7.825560861017252,7.825560861017251,0.04379999999999995,3.0,69.01858814180291,69.01858814180291,782.5560861017251,0.01,69.01858814180291,"ENTRY XRPUSDT: notional=69.018588, capital=782.56, units=178.665773, risk_amount=7.8256, trade_risk=7.8256",False,782.5560861017251,XRPUSDT,3,0.0012267491328093877,0.0014312073216109582,0.001239527769609484,0.0014312073216109582,0.3975,0.3766,0.3425,0,0.0,-0.202527925114154,True,True,0,False,8.21186086101725,300,6258,2022-09-18 21:00:00,0.3785,-1.584894604036356,stop_loss,trailing_stop,780.9711914976888,
SHORT,0.4382,2.0,0.003086,,0.4447,-0.25786875333333203,TREND,36.3361,0.0041,11.4583,26.9097,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.0050000000000000044,,,BOS,True,,,0.4682,2022-09-20 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.890762261572445,,263.02540871908127,7.890762261572445,7.890762261572445,0.030000000000000027,3.0,115.25773410070141,115.25773410070141,789.0762261572445,0.01,115.25773410070141,"ENTRY ADAUSDT: notional=115.257734, capital=789.08, units=263.025409, risk_amount=7.8908, trade_risk=7.8908",False,789.0762261572445,ADAUSDT,4,0.0,0.0001900957030862423,0.0011532472653898685,0.0001900957030862423,0.4473,0.4367,0.4682,0,0.0,-0.25786875333333203,True,True,0,False,-7.452562261572445,301,6298,2022-09-20 14:00:00,0.4447,-2.03478102724139,stop_loss,trailing_stop,787.0414451300031,
SHORT,6.938,,0.081536,,6.991,-0.15534737775872867,TREND,38.8622,0.1087,9.5269,38.502,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.07000000000000028,,,BOS,False,,,7.374,2022-09-21 06:00:00,2.5,momentum,,NONE,False,momentum,14.0,ABOVE,7.870414451300031,15m,16.863969254981843,7.870414451300031,7.870414451300031,0.46670000000000034,3.0,117.00221869106402,117.00221869106402,787.0414451300031,0.01,117.00221869106402,"ENTRY LINKUSDT: notional=117.002219, capital=787.04, units=16.863969, risk_amount=7.8704, trade_risk=7.8704",False,787.0414451300031,LINKUSDT,4,0.010291707063358014,0.021726937133755855,0.010545823287144717,0.021726937133755855,7.021,6.767,7.4047,0,0.0,-0.15534737775872867,True,True,0,False,-0.9324144513000316,302,6318,2022-09-21 10:00:00,6.991,-1.2226482468838633,stop_loss,trailing_stop,785.8187968831193,
LONG,0.4305,3.0,0.006664,,0.4359,0.1419336325423756,TREND,37.1397,0.0089,49.1158,0.0,4.0,4_to_5,1.0,,True,,,0.008199999999999985,,,BOS,True,,0.4013,,2022-09-22 12:00:00,2.5,momentum,full,NONE,False,momentum,13.0,ABOVE,7.858187968831192,15m,266.37925318071865,7.858187968831193,7.858187968831192,0.02949999999999997,3.0,114.67626849429938,114.67626849429938,785.8187968831193,0.01,114.67626849429938,"ENTRY XRPUSDT: notional=114.676268, capital=785.82, units=266.379253, risk_amount=7.8582, trade_risk=7.8582",False,785.8187968831193,XRPUSDT,3,0.0009035161831406321,0.0024687625285814505,0.00024178602084045265,0.0024687625285814505,0.4499,0.4286,0.401,0,0.0,0.1419336325423756,True,True,0,False,8.288687968831193,303,6348,2022-09-22 15:00:00,0.4359,1.1153411636170032,take_profit,TP,786.9341380467363,
SHORT,73.9,,0.883929,,74.65,-0.16955226548672642,TREND,34.3692,1.1786,16.6667,23.6364,3.0,3_to_4,0.5,,True,,,1.0,,,BOS,True,,,79.55,2022-09-23 09:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,7.869341380467363,,1.3928037841535177,7.869341380467363,7.869341380467363,5.6499999999999915,3.0,102.92819964894497,102.92819964894497,786.9341380467363,0.01,102.92819964894497,"ENTRY AAVEUSDT: notional=102.928200, capital=786.93, units=1.392804, risk_amount=7.8693, trade_risk=7.8693",False,786.9341380467363,AAVEUSDT,11,0.06353771882880303,0.13978298142336776,0.24779710343233038,0.13978298142336776,75.85,72.8,79.55,0,0.0,-0.16955226548672642,True,True,0,False,66.03065861953264,304,6369,2022-09-23 20:00:00,74.65,-1.3342646589466844,stop_loss,trailing_stop,785.5998733877896,
LONG,278.65,,1.698214,,280.6,0.09645047768595849,TREND,34.5137,2.2643,38.0126,7.0978,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.6000000000000227,,,BOS,False,,266.55,,2022-09-24 04:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,7.855998733877895,15m,0.6492560937089188,7.855998733877896,7.855998733877895,12.099999999999966,3.0,180.9152105119902,180.9152105119902,785.5998733877896,0.01,180.9152105119902,"ENTRY BNBUSDT: notional=180.915211, capital=785.60, units=0.649256, risk_amount=7.8560, trade_risk=7.8560",False,785.5998733877896,BNBUSDT,5,0.7064665089705798,0.840122334992042,0.0,0.840122334992042,285.25,278.65,266.55,0,0.0,0.09645047768595849,True,True,0,False,286.50599873387785,305,6388,2022-09-24 09:00:00,280.6,0.7577148305828081,take_profit,TP,786.3575882183724,
LONG,7.773,1.0,0.083357,,7.627,-0.2050918707466335,TREND,39.6647,0.1111,33.6761,15.7455,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.21500000000000075,,,BOS,True,,6.956,,2022-09-25 05:15:00,2.5,zone,full,NONE,False,zone,,BELOW,7.863575882183724,15m,9.624939880273844,7.863575882183724,7.863575882183724,0.8169999999999993,3.0,74.81465768936859,74.81465768936859,786.3575882183724,0.01,74.81465768936859,"ENTRY LINKUSDT: notional=74.814658, capital=786.36, units=9.624940, risk_amount=7.8636, trade_risk=7.8636",False,786.3575882183724,LINKUSDT,16,0.03077480317170885,0.037514739403529236,0.019838302871018815,0.037514739403529236,8.068,7.617,6.956,0,0.0,-0.2050918707466335,True,True,0,False,15.636575882183724,306,6413,2022-09-25 21:00:00,7.627,-1.6127554884351687,stop_loss,trailing_stop,784.7448327299372,
LONG,279.85,,1.907143,,281.95,0.21185174838709123,TREND,39.3238,2.5429,39.6067,9.5506,4.0,4_to_5,1.0,,True,,,1.4499999999999886,,,BOS,True,,273.65,,2022-09-28 20:00:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,7.8474483272993725,15m,1.2657174721450508,7.8474483272993725,7.8474483272993725,6.2000000000000455,3.0,354.2110345797925,354.2110345797925,784.7448327299372,0.01,354.2110345797925,"ENTRY BNBUSDT: notional=354.211035, capital=784.74, units=1.265717, risk_amount=7.8474, trade_risk=7.8474",False,784.7448327299372,BNBUSDT,10,0.5479488135068434,0.6817502679678197,0.0,0.6817502679678197,285.2,279.85,273.65,0,0.0,0.21185174838709123,True,True,0,False,287.6974483272994,307,6500,2022-09-29 06:00:00,281.95,1.6624956485157265,take_profit,TP,786.4073283784529,
SHORT,0.4411,,0.002679,,0.4339,1.6597230222222321,TREND,30.0729,0.0036,9.8,20.8,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.0022000000000000353,,,BOS,True,,,0.4433,2022-09-29 07:00:00,2.5,momentum,,NONE,False,momentum,5.0,ABOVE,7.864073283784529,,2184.464801051263,7.8640732837845295,7.864073283784529,0.003599999999999992,3.0,963.567423743712,963.567423743712,786.4073283784529,0.01,963.567423743712,"ENTRY ADAUSDT: notional=963.567424, capital=786.41, units=2184.464801, risk_amount=7.8641, trade_risk=7.8641",False,786.4073283784529,ADAUSDT,2,0.0009155560661986908,0.0013224698733981075,0.0,0.0013224698733981075,0.4411,0.4307,0.4447,0,0.0,1.6597230222222321,True,True,0,False,-7.422973283784529,308,6511,2022-09-29 09:00:00,0.4339,13.052183477539971,take_profit,TP,799.4595118559929,
SHORT,3.559,,0.024375,,3.55,-0.003841114516126999,TREND,33.8914,0.0325,8.7912,23.0769,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.0389999999999997,,,BOS,True,,,3.807,2022-09-29 09:00:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,7.8640732837845295,15m,31.709972918486034,7.8640732837845295,7.8640732837845295,0.24799999999999978,3.0,112.8557936168918,112.8557936168918,786.4073283784529,0.01,112.8557936168918,"ENTRY NEARUSDT: notional=112.855794, capital=786.41, units=31.709973, risk_amount=7.8641, trade_risk=7.8641",False,786.4073283784529,NEARUSDT,1,0.0,0.0033061746834953105,0.0026703718597461757,0.0033061746834953105,3.58,3.533,3.807,0,0.0,-0.003841114516126999,True,True,0,False,-4.305073283784529,309,6512,2022-09-29 09:00:00,3.55,-0.03020680604623127,stop_loss,trailing_stop,799.4293050499467,
SHORT,12.6315,1.0,0.156964,,13.02,-1.092438237837835,TREND,31.3604,0.2093,7.6792,19.4539,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5250000000000004,,,BOS,False,,,13.02,2022-09-30 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.994293050499467,,20.577330889316585,7.994293050499468,7.994293050499467,0.38849999999999874,3.0,259.92255512840245,259.92255512840245,799.4293050499467,0.01,259.92255512840245,"ENTRY ATOMUSDT: notional=259.922555, capital=799.43, units=20.577331, risk_amount=7.9943, trade_risk=7.9943",False,799.4293050499467,ATOMUSDT,2,0.0,0.0,0.050473506218888166,0.0,13.035,12.6315,13.02,0,0.0,-1.092438237837835,True,True,0,False,4.637206949500534,310,6549,2022-09-30 23:00:00,13.02,-8.733271412846888,stop_loss,SL,790.6960336370998,
SHORT,6.24,,0.031607,,6.305,-0.70506426985482,TREND,35.0036,0.0421,6.7797,30.5085,3.0,3_to_4,0.5,,True,,,0.03500000000000014,,,BOS,True,,,6.33,2022-10-02 11:30:00,2.5,momentum,,NONE,False,momentum,7.0,ABOVE,7.906960336370999,15m,67.52314548566196,7.906960336370998,7.906960336370999,0.11709999999999976,3.0,421.3444278305306,421.3444278305306,790.6960336370998,0.01,421.3444278305306,"ENTRY DOTUSDT: notional=421.344428, capital=790.70, units=67.523145, risk_amount=7.9070, trade_risk=7.9070",False,790.6960336370998,DOTUSDT,8,0.004426479773650141,0.00758825104054313,0.00885295954730017,0.00758825104054313,6.31,6.18,6.3571,0,0.0,-0.70506426985482,True,True,0,False,-1.666960336370999,311,6587,2022-10-02 19:00:00,6.305,-5.57491521633444,stop_loss,trailing_stop,785.1211184207654,
SHORT,7.305,1.0,0.064339,,7.133,0.46276484390243916,TREND,32.0864,0.0858,10.3247,37.9684,6.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.03799999999999937,,,BOS,True,,,7.633,2022-10-02 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,7.851211184207653,15m,23.936619464047702,7.851211184207654,7.851211184207653,0.3280000000000003,3.0,174.85700518486846,174.85700518486846,785.1211184207654,0.01,174.85700518486846,"ENTRY LINKUSDT: notional=174.857005, capital=785.12, units=23.936619, risk_amount=7.8512, trade_risk=7.8512",False,785.1211184207654,LINKUSDT,9,0.034134860687363676,0.037064345000085146,0.0,0.037064345000085146,7.305,7.014,7.633,0,0.0,0.46276484390243916,True,True,0,False,-0.5462111842076531,312,6598,2022-10-03 07:00:00,7.133,3.633264518104939,take_profit,TP,788.7543829388703,
SHORT,16.62,2.0,0.105268,,16.685,-0.17430828544659044,TREND,34.7554,0.1404,24.4275,32.3155,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.08500000000000085,,,BOS,False,,,17.255,2022-10-03 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,7.851211184207653,15m,12.259855065908273,7.851211184207654,7.851211184207653,0.6403999999999996,3.0,203.7587911953955,203.7587911953955,785.1211184207654,0.01,203.7587911953955,"ENTRY AVAXUSDT: notional=203.758791, capital=785.12, units=12.259855, risk_amount=7.8512, trade_risk=7.8512",False,785.1211184207654,AVAXUSDT,6,0.00382106649485429,0.024200087800743085,0.026110621048169778,0.024200087800743085,16.825,16.43,17.2604,0,0.0,-0.17430828544659044,True,True,0,False,8.768788815792348,313,6604,2022-10-03 10:00:00,16.685,-1.368531160198331,stop_loss,trailing_stop,787.385851778672,
SHORT,5.43,2.0,0.04125,,5.54,-0.44770729999999936,TREND,34.1384,0.055,18.1818,32.4675,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03000000000000025,,,BOS,False,,,5.71,2022-10-03 04:00:00,2.5,zone,partial,NONE,False,zone,,ABOVE,7.851211184207654,15m,28.04003994359874,7.851211184207654,7.851211184207654,0.28000000000000025,3.0,152.25741689374115,152.25741689374115,785.1211184207654,0.01,152.25741689374115,"ENTRY FILUSDT: notional=152.257417, capital=785.12, units=28.040040, risk_amount=7.8512, trade_risk=7.8512",False,785.1211184207654,FILUSDT,10,0.0012736888316180212,0.008915821821326261,0.014010577147798572,0.008915821821326261,5.54,5.36,5.71,0,0.0,-0.44770729999999936,True,True,0,False,-2.421211184207654,314,6604,2022-10-03 14:00:00,5.54,-3.5150445610114063,stop_loss,trailing_stop,783.8708072176605,
LONG,285.6,1.0,1.25625,,285.45,-0.1460723169230778,TREND,30.3584,1.675,20.0426,11.9403,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.6499999999999773,,,BOS,False,,279.1,,2022-10-03 20:15:00,2.5,zone,full,NONE,False,zone,,BELOW,7.838708072176606,15m,1.20595508802717,7.838708072176606,7.838708072176606,6.5,3.0,344.4207731405598,344.4207731405598,783.8708072176605,0.01,344.4207731405598,"ENTRY BNBUSDT: notional=344.420773, capital=783.87, units=1.205955, risk_amount=7.8387, trade_risk=7.8387",False,783.8708072176605,BNBUSDT,1,0.0,0.1530864511027491,0.04465021490497181,0.1530864511027491,286.8,285.25,279.1,0,0.0,-0.1460723169230778,True,True,0,False,293.4387080721766,315,6620,2022-10-03 21:00:00,285.45,-1.1450182497864692,stop_loss,trailing_stop,782.725788967874,
LONG,288.2,1.0,1.127679,,289.4,0.05713291678832703,TREND,37.7851,1.5036,31.829,12.5891,4.0,4_to_5,1.0,,True,,,2.8000000000000114,,,BOS,True,,281.35,,2022-10-04 07:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,7.82725788967874,15m,1.1426653853545663,7.82725788967874,7.82725788967874,6.849999999999966,3.0,329.316164059186,329.316164059186,782.725788967874,0.01,329.316164059186,"ENTRY BNBUSDT: notional=329.316164, capital=782.73, units=1.142665, risk_amount=7.8273, trade_risk=7.8273",False,782.725788967874,BNBUSDT,2,0.31939665656047644,0.5940777812024906,0.0,0.5940777812024906,292.85,288.2,281.35,0,0.0,0.05713291678832703,True,True,0,False,296.0272578896787,316,6631,2022-10-04 09:00:00,289.4,0.44719407369179165,take_profit,TP,783.1729830415658,
LONG,292.15,1.0,1.304464,,295.8,0.46342155081968733,TREND,39.7014,1.7393,22.5873,17.4538,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.75,,,BOS,False,,286.05,,2022-10-05 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,7.831729830415658,15m,1.2838901361337216,7.831729830415658,7.831729830415658,6.099999999999966,3.0,375.0885032714667,375.0885032714667,783.1729830415658,0.01,375.0885032714667,"ENTRY BNBUSDT: notional=375.088503, capital=783.17, units=1.283890, risk_amount=7.8317, trade_risk=7.8317",False,783.1729830415658,BNBUSDT,5,0.6128914178523518,0.7214242730970417,0.0,0.7214242730970417,297.8,292.15,286.05,0,0.0,0.46342155081968733,True,True,0,False,299.98172983041565,317,6670,2022-10-06 03:00:00,295.8,3.629392383612031,take_profit,TP,786.8023754251778,
SHORT,17.12,2.0,0.084911,,17.115,-0.12443187826085512,TREND,36.9411,0.1132,12.3028,31.5457,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.07000000000000028,,,BOS,False,,,17.465,2022-10-06 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.868023754251778,15m,22.805865954353056,7.868023754251778,7.868023754251778,0.34499999999999886,3.0,390.4364251385243,390.4364251385243,786.8023754251778,0.01,390.4364251385243,"ENTRY AVAXUSDT: notional=390.436425, capital=786.80, units=22.805866, risk_amount=7.8680, trade_risk=7.8680",False,786.8023754251778,AVAXUSDT,11,0.013345155439224467,0.019699991362664752,0.002541934369376024,0.019699991362664752,17.14,16.965,17.465,0,0.0,-0.12443187826085512,True,True,0,False,9.251976245748223,318,6693,2022-10-07 08:00:00,17.115,-0.9790329739425736,stop_loss,trailing_stop,785.8233424512352,
