direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,requested_size,actual_size,trade_risk,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
LONG,0.0082,1.0,0.000152,,0.008177,-0.02555555555555604,TREND,30.1459,0.0002,30.7249,4.2943,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0002557000000000002,,,BOS,False,,0.0073,,2024-03-26 13:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0009000000000000006,15m,29451098201.501396,26505988.381351274,241499005.25231147,241499005.25231147,26505988.381351274,265059883.8135127,0.2,241499005.25231147,"ENTRY 1000PEPEUSDT: requested_size=241499005.2523, actual_size=241499005.2523, available=265059883.8135, units=29451098201.501396, trade_risk=26505988.3814",False,23560878.561201245,1000PEPEUSDT,1,0.0,0.14944444444444346,0.33333333333333304,0.14944444444444346,0.0083345,0.0079,0.0073,0,0.0,-0.02555555555555604,True,True,0,False,0.0091,711,7874,2024-03-26 14:00:00,0.008177,-677375.2586345454,stop_loss,trailing_stop,264382508.55487818
SHORT,591.26,1.0,9.552321,,580.92,0.21654450261780173,TREND,30.3954,12.7364,3.7855,35.4831,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,12.659999999999968,,,BOS,False,,,639.01,2024-03-26 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,47.75,15m,447151.01402915496,26438250.855487823,327369218.8652509,264382508.55487818,21351460.91989215,264382508.55487818,0.2,264382508.55487818,"⚠️ ENTRY TAOUSDT: requested_size=327369218.8653, actual_size=264382508.5549, available=264382508.5549, units=447151.014029, trade_risk=21351460.9199 (requested > available, capped)",True,0.0,TAOUSDT,17,0.5499476439790574,0.5836649214659687,0.27518324607329814,0.5836649214659687,604.4,563.39,639.01,0,0.0,0.21654450261780173,True,True,0,False,543.51,712,1351,2024-03-27 10:00:00,580.92,1000000.0,take_profit,TP,265382508.55487818
LONG,0.625,1.0,0.005952,,0.6268,0.7278481012658253,TREND,34.7892,0.0079,31.9532,19.982,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.014799999999999924,,,BOS,False,,0.6267,,2024-03-29 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.007900000000000018,15m,212306006.84390253,10063304.724401003,796147525.6646345,265382508.55487818,3354434.9081336674,265382508.55487818,0.2,132691254.27743909,"⚠️ ENTRY XRPUSDT: requested_size=796147525.6646, actual_size=265382508.5549, available=265382508.5549, units=424612013.687805, trade_risk=3354434.9081 (requested > available, capped)",True,0.0,XRPUSDT,2,1.0253164556961998,1.5443037974683496,0.0,1.5443037974683496,0.6372,0.625,0.6171,0,1000000.0,0.7278481012658253,True,True,1,True,0.6329,713,19648,2024-03-29 18:00:00,0.6268,1000000.0,take_profit,TP,135780180.12552387
LONG,0.6331,1.0,0.005952,,0.6267,-0.5158730158730143,TREND,34.7892,0.0079,31.9532,19.982,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.014799999999999924,,,BOS,False,,0.6267,,2024-03-29 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.006299999999999972,15m,207869733.73772597,4054449.6637605666,401073762.83231723,131602328.42935431,1330366.2959214381,133691254.27743909,0.2,131602328.42935431,"⚠️ SCALE-IN XRPUSDT L1: requested_size=401073762.8323, actual_size=133691254.2774, available=133691254.2774, units=211169253.320864, trade_risk=1330366.2959 (requested > available, capped)",True,2088925.8480847776,XRPUSDT,1,0.0,0.17460317460317376,1.2698412698412767,0.17460317460317376,0.6342,0.6251,0.6171,1,1000000.0,-0.5158730158730143,True,True,1,True,0.6329,713,19648,2024-03-29 18:00:00,0.6267,0.0,stop_loss,trailing_stop,267382508.55487818
LONG,4.0839,1.0,0.120204,,4.4548,1.2314139223032925,TREND,31.6307,0.1603,36.3089,12.412,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08969999999999967,,,BOS,False,,3.5768,,2024-03-30 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.5070999999999999,15m,26363883.706850547,26738250.85548782,215334929.3408139,215334929.3408139,26738250.85548782,267382508.55487818,0.2,107667464.67040695,"ENTRY WIFUSDT: requested_size=215334929.3408, actual_size=215334929.3408, available=267382508.5549, units=52727767.413701, trade_risk=26738250.8555",False,52047579.21406427,WIFUSDT,10,1.0806547032143565,1.198185762177085,0.0,1.198185762177085,4.6915,4.0839,3.5768,0,1000000.0,1.2314139223032925,True,True,1,True,4.590999999999999,714,1886,2024-03-30 12:00:00,4.4548,1000000.0,take_profit,TP,219855965.78408492
LONG,4.538,1.0,0.120204,,4.4548,0.3673892253745603,TREND,31.6307,0.1603,36.3089,12.412,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08969999999999967,,,BOS,False,,3.5768,,2024-03-30 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6274000000000002,15m,10913737.93979579,16071504.388447125,75876494.91757494,49526542.7707933,10490284.907731717,160715043.88447124,0.2,49526542.7707933,"SCALE-IN WIFUSDT L1: requested_size=75876494.9176, actual_size=75876494.9176, available=160715043.8845, units=16720250.092017, trade_risk=10490284.9077",False,111188501.11367795,WIFUSDT,8,0.14966528530443038,0.24466050366592168,0.18680267771756515,0.24466050366592168,4.6915,4.4208,3.5768,1,1000000.0,0.3673892253745603,True,True,1,True,4.590999999999999,714,1886,2024-03-30 12:00:00,4.4548,91977.00340898358,take_profit,TP,269474485.5582872
LONG,4.6392,,0.107888,,4.6812,0.09360374414976565,TREND,36.227,0.1439,32.8417,13.0245,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.10580000000000034,,,BOS,False,,4.1905,,2024-03-31 18:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.44869999999999965,15m,58086412.648363344,53894897.11165744,557230235.5257441,269474485.5582872,26063373.355320614,269474485.5582872,0.2,269474485.5582872,"⚠️ ENTRY WIFUSDT: requested_size=557230235.5257, actual_size=269474485.5583, available=269474485.5583, units=58086412.648363, trade_risk=26063373.3553 (requested > available, capped)",True,0.0,WIFUSDT,2,0.2805883663918,0.4118564742589708,0.013817695564964934,0.4118564742589708,4.824,4.633,4.1905,0,0.0,0.09360374414976565,True,True,0,False,5.087899999999999,715,1926,2024-03-31 20:00:00,4.6812,1000000.0,take_profit,TP,270474485.5582872
LONG,535.45,,8.6625,,677.0,2.6783349101229876,TREND,32.077,11.55,58.7199,5.1639,4.0,4_to_5,1.0,,True,,,7.4500000000000455,,,BOS,True,,482.6,,2024-03-31 20:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,52.85000000000002,,505134.90626255894,54094897.11165744,548062680.3866975,270474485.5582872,26696379.79597625,270474485.5582872,0.2,270474485.5582872,"⚠️ ENTRY BCHUSDT: requested_size=548062680.3867, actual_size=270474485.5583, available=270474485.5583, units=505134.906263, trade_risk=26696379.7960 (requested > available, capped)",True,0.0,BCHUSDT,9,3.0804162724692503,3.1636707663197705,0.0,3.1636707663197705,702.65,535.45,482.6,0,0.0,2.6783349101229876,True,True,0,False,588.3000000000001,716,19700,2024-04-01 05:00:00,677.0,1000000.0,take_profit,TP,271474485.5582872
SHORT,48.58,2.0,0.733929,,47.205,0.20465573184889702,TREND,36.8545,0.9786,5.6569,50.2555,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.5850000000000009,,,BOS,True,,,55.075,2024-04-02 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,6.718600000000002,15m,5588194.433064784,54294897.11165744,392588649.67170507,271474485.5582872,37544843.11798907,271474485.5582872,0.2,271474485.5582872,"⚠️ ENTRY AVAXUSDT: requested_size=392588649.6717, actual_size=271474485.5583, available=271474485.5583, units=5588194.433065, trade_risk=37544843.1180 (requested > available, capped)",True,0.0,AVAXUSDT,11,0.24037745958979465,0.3341469949096533,0.029768106450749083,0.3341469949096533,48.78,46.335,55.2986,0,0.0,0.20465573184889702,True,True,0,False,41.861399999999996,717,19731,2024-04-02 14:00:00,47.205,1000000.0,take_profit,TP,272474485.5582872
SHORT,0.6446,1.0,0.005443,,0.5828,3.8867924528301803,TREND,31.704,0.0073,6.1024,31.4961,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.006900000000000017,,,BOS,False,,,0.6605,2024-04-03 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.015900000000000025,,422703204.40317595,20162942.850031525,817423456.6748617,272474485.5582872,6720980.950010508,272474485.5582872,0.2,272474485.5582872,"⚠️ ENTRY ADAUSDT: requested_size=817423456.6749, actual_size=272474485.5583, available=272474485.5583, units=422703204.403176, trade_risk=6720980.9500 (requested > available, capped)",True,0.0,ADAUSDT,11,4.893081761006281,5.44654088050313,0.0,5.44654088050313,0.6446,0.558,0.6605,0,0.0,3.8867924528301803,True,True,0,False,0.6286999999999999,718,19775,2024-04-04 10:00:00,0.5828,1000000.0,take_profit,TP,273474485.5582872
LONG,608.55,2.0,11.640536,,609.89,0.01903679499929013,TREND,33.9459,15.5207,39.6199,12.0668,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,22.41999999999996,,,BOS,False,,538.16,,2024-04-04 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,70.38999999999999,15m,388513.26262009837,27347448.55582872,236429745.96746084,236429745.96746084,27347448.55582872,273474485.5582872,0.2,236429745.96746084,"ENTRY TAOUSDT: requested_size=236429745.9675, actual_size=236429745.9675, available=273474485.5583, units=388513.262620, trade_risk=27347448.5558",False,37044739.59082636,TAOUSDT,1,0.049438840744424194,0.1552777383151025,0.0,0.1552777383151025,619.48,608.55,538.16,0,0.0,0.01903679499929013,True,True,0,False,678.9399999999999,719,1563,2024-04-04 14:00:00,609.89,520607.7719109442,take_profit,TP,273995093.33019817
SHORT,3.4239,1.0,0.032186,,3.0061,2.657760814249365,TREND,30.6623,0.0429,17.9095,24.1844,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03730000000000011,,,BOS,False,,,3.5811,2024-04-05 01:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.1572,,80024268.62063675,27399509.33301982,596775954.2323573,273995093.33019817,12579815.027164098,273995093.33019817,0.2,273995093.33019817,"⚠️ ENTRY OPUSDT: requested_size=596775954.2324, actual_size=273995093.3302, available=273995093.3302, units=80024268.620637, trade_risk=12579815.0272 (requested > available, capped)",True,0.0,OPUSDT,7,2.6997455470737934,2.9262086513994907,0.0,2.9262086513994907,3.4239,2.9639,3.5811,0,0.0,2.657760814249365,True,True,0,False,3.2667,720,16168,2024-04-05 08:00:00,3.0061,1000000.0,take_profit,TP,274995093.33019817
SHORT,8.305,,0.081482,,8.301,0.002754820936638815,TREND,39.5833,0.1086,9.7962,38.9875,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.1960000000000015,,,BOS,False,,,9.757,2024-04-05 09:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,1.452,15m,18939056.01447646,27499509.33301982,157288860.200227,157288860.200227,27499509.33301982,274995093.33019817,0.2,157288860.200227,"ENTRY DOTUSDT: requested_size=157288860.2002, actual_size=157288860.2002, available=274995093.3302, units=18939056.014476, trade_risk=27499509.3330",False,117706233.12997118,DOTUSDT,4,0.11776859504132188,0.1584022038567496,0.006198347107438252,0.1584022038567496,8.314,8.075,9.757,0,0.0,0.002754820936638815,True,True,0,False,6.853,721,19809,2024-04-05 13:00:00,8.301,75756.22405789749,take_profit,TP,157364616.42428488
SHORT,0.6313,,0.005898,,0.5778,2.488372093023247,TREND,36.7504,0.0079,9.6276,27.7021,3.0,3_to_4,0.5,,True,,,0.0049000000000000155,,,BOS,True,,,0.6528,2024-04-05 10:00:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,0.021500000000000075,,186450551.4493445,11770623.312997116,345618348.72070014,117706233.12997118,4008686.8561609206,117706233.12997118,0.2,117706233.12997118,"⚠️ ENTRY ADAUSDT: requested_size=345618348.7207, actual_size=117706233.1300, available=117706233.1300, units=186450551.449344, trade_risk=4008686.8562 (requested > available, capped)",True,0.0,ADAUSDT,5,3.153488372093011,3.330232558139523,0.0,3.330232558139523,0.6313,0.5597,0.6528,0,0.0,2.488372093023247,True,True,0,False,0.6097999999999999,722,19810,2024-04-05 15:00:00,0.5778,1000000.0,take_profit,TP,276070849.5542561
SHORT,0.5758,1.0,0.003573,,0.5898,-1.0,TREND,39.7588,0.0048,10.1949,21.7391,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.0050000000000000044,,,BOS,False,,,0.5898,2024-04-07 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.014000000000000012,,479456147.1939147,20137158.182144437,828212548.6627682,276070849.5542561,6712386.060714812,276070849.5542561,0.2,276070849.5542561,"⚠️ ENTRY ADAUSDT: requested_size=828212548.6628, actual_size=276070849.5543, available=276070849.5543, units=479456147.193915, trade_risk=6712386.0607 (requested > available, capped)",True,0.0,ADAUSDT,1,0.0,0.0,1.0999999999999968,0.0,0.5912,0.5758,0.5898,0,0.0,-1.0,True,True,0,False,0.5618,723,19870,2024-04-07 23:00:00,0.5898,-1000000.0,stop_loss,SL,275070849.5542561
SHORT,0.595,3.0,0.00292,,0.5923,0.2999999999999914,TREND,39.2093,0.0039,15.0459,24.2202,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.006500000000000061,,,BOS,False,,,0.586,2024-04-08 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.009000000000000008,15m,462303948.8306825,12482206.618428439,825212548.6627682,275070849.5542561,4160735.5394761465,275070849.5542561,0.2,275070849.5542561,"⚠️ ENTRY XRPUSDT: requested_size=825212548.6628, actual_size=275070849.5543, available=275070849.5543, units=462303948.830683, trade_risk=4160735.5395 (requested > available, capped)",True,0.0,XRPUSDT,4,0.42222222222222466,0.755555555555558,0.0,0.755555555555558,0.595,0.5882,0.604,0,0.0,0.2999999999999914,True,True,0,False,0.586,724,19872,2024-04-08 04:00:00,0.5923,1000000.0,take_profit,TP,276070849.5542561
LONG,587.37,1.0,7.57125,,594.45,0.16430726386632713,TREND,39.9965,10.095,38.0174,0.0,5.0,5_plus,1.25,BULLISH_BOS,True,,,8.639999999999986,,,BOS,True,,544.28,,2024-04-08 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,43.09000000000003,15m,470011.83164658747,55214169.91085121,752637432.8274926,276070849.5542561,20252809.82565147,276070849.5542561,0.2,276070849.5542561,"⚠️ ENTRY TAOUSDT: requested_size=752637432.8275, actual_size=276070849.5543, available=276070849.5543, units=470011.831647, trade_risk=20252809.8257 (requested > available, capped)",True,0.0,TAOUSDT,3,0.19378045950336542,0.2931074495242512,0.0717103736365753,0.2931074495242512,600.0,584.28,544.28,0,0.0,0.16430726386632713,True,True,0,False,630.46,725,1655,2024-04-08 12:00:00,594.45,1000000.0,take_profit,TP,277070849.5542561
LONG,6.9244,1.0,0.100768,,7.399,2.1730769230769225,TREND,34.9857,0.1344,31.4195,16.7996,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.16800000000000015,,,BOS,False,,6.706,,2024-04-08 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.21839999999999993,,40013697.873354524,26216974.846621875,831212548.6627682,277070849.5542561,8738991.615540626,277070849.5542561,0.2,277070849.5542561,"⚠️ ENTRY NEARUSDT: requested_size=831212548.6628, actual_size=277070849.5543, available=277070849.5543, units=40013697.873355, trade_risk=8738991.6155 (requested > available, capped)",True,0.0,NEARUSDT,4,2.4706959706959717,2.6217948717948705,0.0,2.6217948717948705,7.497,6.9244,6.706,0,0.0,2.1730769230769225,True,True,0,False,7.1428,726,19887,2024-04-08 19:00:00,7.399,1000000.0,take_profit,TP,278070849.5542561
SHORT,1.6283,1.0,0.016318,,1.5151,3.70679886685554,TREND,34.5894,0.0218,5.22,44.6159,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.015900000000000025,,,BOS,False,,,1.6636,2024-04-09 12:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.03529999999999989,,85386860.39251246,18084937.03113408,834212548.6627682,278070849.5542561,6028312.34371136,278070849.5542561,0.2,139035424.77712804,"⚠️ ENTRY SUIUSDT: requested_size=834212548.6628, actual_size=278070849.5543, available=278070849.5543, units=170773720.785025, trade_risk=6028312.3437 (requested > available, capped)",True,0.0,SUIUSDT,28,3.912181303116163,4.767705382436279,0.0,4.767705382436279,1.6283,1.46,1.6636,0,1000000.0,3.70679886685554,True,True,1,True,1.5930000000000002,727,8207,2024-04-10 16:00:00,1.5151,1000000.0,take_profit,TP,173941495.30867875
SHORT,1.5944,1.0,0.016318,,1.5577000000000003,1.0303468208092452,TREND,34.5894,0.0218,5.22,44.6159,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.015900000000000025,,,BOS,False,,,1.6636,2024-04-09 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.06919999999999993,,43557170.113521434,14003542.477712804,322648094.31308264,69447552.02899858,3014156.17185568,140035424.77712804,0.2,69447552.02899858,"⚠️ SCALE-IN SUIUSDT L1: requested_size=322648094.3131, actual_size=140035424.7771, available=140035424.7771, units=87829543.889318, trade_risk=6077804.4371 (requested > available, capped)",True,70587872.74812946,SUIUSDT,42,1.5057803468208117,1.9421965317919105,0.35115606936416205,1.9421965317919105,1.6187,1.46,1.6636,1,1000000.0,1.0303468208092452,True,True,1,True,1.5930000000000002,727,8207,2024-04-11 08:00:00,1.5577000000000003,1000000.0,take_profit,TP,244666648.27402064
SHORT,9.138,1.0,0.111536,,8.79,0.5264750378214841,TREND,32.4906,0.1487,13.4486,35.3987,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.12599999999999945,,,BOS,False,,,8.477,2024-04-09 14:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.6609999999999996,15m,7724652.303362821,7058787.274812946,97584263.41488765,70587872.74812946,5105995.172522821,70587872.74812946,0.2,70587872.74812946,"⚠️ ENTRY FILUSDT: requested_size=97584263.4149, actual_size=70587872.7481, available=70587872.7481, units=7724652.303363, trade_risk=5105995.1725 (requested > available, capped)",True,0.0,FILUSDT,6,0.6293494704992445,0.7382753403933432,0.0,0.7382753403933432,9.138,8.65,9.799,0,0.0,0.5264750378214841,True,True,0,False,8.477,728,19910,2024-04-09 20:00:00,8.79,1000000.0,take_profit,TP,71587872.74812946
SHORT,1.5688,1.0,0.016318,,1.5577000000000003,0.7224448897795521,TREND,34.5894,0.0218,5.22,44.6159,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.015900000000000025,,,BOS,False,,,1.6636,2024-04-10 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.049900000000000055,,24019506.76732454,7158787.274812947,118467357.3494362,37681802.21657874,2277049.2415423663,71587872.74812946,0.2,37681802.21657874,"⚠️ SCALE-IN SUIUSDT L2: requested_size=118467357.3494, actual_size=71587872.7481, available=71587872.7481, units=45632249.329506, trade_risk=2277049.2415 (requested > available, capped)",True,33906070.53155072,SUIUSDT,31,1.5751503006012006,2.1803607214428835,0.1603206412825651,2.1803607214428835,1.5768,1.46,1.6636,2,1000000.0,0.7224448897795521,True,True,1,True,1.5930000000000002,727,8207,2024-04-11 08:00:00,1.5577000000000003,1000000.0,take_profit,TP,283348450.4905994
LONG,70616.5,,370.130357,,70729.2,0.04597185396695782,TREND,38.133,493.5071,42.8117,12.5154,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,455.8999999999942,,,BOS,True,,68165.0,,2024-04-11 08:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,2451.5,15m,2463.1848832592773,18115493.223930355,521824485.92603624,173941495.30867875,6038497.741310119,173941495.30867875,0.2,173941495.30867875,"⚠️ ENTRY BTCUSDT: requested_size=521824485.9260, actual_size=173941495.3087, available=173941495.3087, units=2463.184883, trade_risk=6038497.7413 (requested > available, capped)",True,0.0,BTCUSDT,1,0.17854374872526907,0.2722822761574546,0.0,0.2722822761574546,71284.0,70616.5,68165.0,0,0.0,0.04597185396695782,True,True,0,False,73068.0,729,19951,2024-04-11 08:00:00,70729.2,277600.93634331337,take_profit,TP,174219096.24502206
SHORT,13.9305,3.0,0.152062,,11.937,9.56115107913674,TREND,30.0864,0.2027,6.9579,35.0361,3.0,3_to_4,0.5,,True,,,0.2554999999999996,,,BOS,True,,,14.139,2024-04-11 22:00:00,2.5,momentum,full,NONE,False,momentum,3.0,ABOVE,0.20849999999999902,,20340149.347876918,12722763.417096952,850045351.4717982,283348450.4905994,4240921.139032317,283348450.4905994,0.2,283348450.4905994,"⚠️ ENTRY APTUSDT: requested_size=850045351.4718, actual_size=283348450.4906, available=283348450.4906, units=20340149.347877, trade_risk=4240921.1390 (requested > available, capped)",True,0.0,APTUSDT,2,9.916067146283025,10.340527577937701,0.0,10.340527577937701,13.9305,11.7745,14.139,0,0.0,9.56115107913674,True,True,0,False,13.722000000000001,730,12980,2024-04-12 00:00:00,11.937,1000000.0,take_profit,TP,284348450.4905994
LONG,0.2006,2.0,0.002399,,0.196,-0.9199999999999978,TREND,39.1957,0.0032,25.3182,4.9565,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.00247,,,BOS,False,,0.1956,,2024-04-12 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0050000000000000044,,1417489783.1036859,21262346.746555306,853045351.4717982,284348450.4905994,7087448.915518436,284348450.4905994,0.2,284348450.4905994,"⚠️ ENTRY DOGEUSDT: requested_size=853045351.4718, actual_size=284348450.4906, available=284348450.4906, units=1417489783.103686, trade_risk=7087448.9155 (requested > available, capped)",True,0.0,DOGEUSDT,3,0.0,0.07599999999999822,0.9280000000000003,0.07599999999999822,0.20098,0.19596,0.1956,0,0.0,-0.9199999999999978,True,True,0,False,0.2056,731,19977,2024-04-12 12:00:00,0.196,-1000000.0,stop_loss,trailing_stop,283348450.4905994
SHORT,1.3342,2.0,0.016629,,1.1284,6.0,TREND,30.4427,0.0222,11.7268,33.5374,4.0,4_to_5,1.0,,True,,,0.010099999999999998,,,BOS,True,,,1.3685,2024-04-12 13:00:00,2.5,momentum,full,NONE,False,momentum,8.0,BELOW,0.0343,,212373295.2260526,21853212.07876081,850045351.4717982,283348450.4905994,7284404.026253604,283348450.4905994,0.2,283348450.4905994,"⚠️ ENTRY AXLUSDT: requested_size=850045351.4718, actual_size=283348450.4906, available=283348450.4906, units=212373295.226053, trade_risk=7284404.0263 (requested > available, capped)",True,0.0,AXLUSDT,4,4.463556851311954,8.157434402332363,0.0,8.157434402332363,1.3342,1.0544,1.3685,0,0.0,6.0,True,True,0,False,1.2999,732,3049,2024-04-12 17:00:00,1.1284,1000000.0,take_profit,TP,284348450.4905994
SHORT,12.8615,2.0,0.317196,,9.893,7.019389926696611,TREND,37.9691,0.4229,0.6164,66.6526,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.1855000000000011,,,BOS,True,,,13.1335,2024-04-12 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.4229000000000003,,22108498.2692998,28049051.754260678,853045351.4717982,284348450.4905994,9349683.918086892,284348450.4905994,0.2,284348450.4905994,"⚠️ ENTRY APTUSDT: requested_size=853045351.4718, actual_size=284348450.4906, available=284348450.4906, units=22108498.269300, trade_risk=9349683.9181 (requested > available, capped)",True,0.0,APTUSDT,3,7.599905414991715,7.922676755734211,0.0,7.922676755734211,12.8615,9.511,13.2844,0,0.0,7.019389926696611,True,True,0,False,12.4386,733,13000,2024-04-12 21:00:00,9.893,1000000.0,take_profit,TP,285348450.4905994
SHORT,1.4285,,0.017657,,0.9115000000000033,22.0,TREND,36.2571,0.0235,11.1954,38.2585,4.0,4_to_5,1.0,,True,,,0.01330000000000009,,,BOS,True,,,1.4372,2024-04-13 17:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.023499999999999854,,199753903.03857148,14082650.164219202,856045351.4717982,285348450.4905994,4694216.7214064,285348450.4905994,0.2,285348450.4905994,"⚠️ ENTRY ARBUSDT: requested_size=856045351.4718, actual_size=285348450.4906, available=285348450.4906, units=199753903.038571, trade_risk=4694216.7214 (requested > available, capped)",True,0.0,ARBUSDT,3,21.47234042553205,24.82127659574484,0.0,24.82127659574484,1.4285,0.8452,1.452,0,0.0,22.0,True,True,0,False,1.4050000000000002,734,9291,2024-04-13 20:00:00,0.9115000000000033,1000000.0,take_profit,TP,286348450.4905994
SHORT,1.4208,,0.03413,,1.0113000000000012,9.0,TREND,36.157,0.0455,3.7514,54.2301,3.0,3_to_4,0.5,,True,,,0.007099999999999884,,,BOS,True,,,1.4322,2024-04-13 20:00:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,0.045499999999999874,,201540294.54574844,27510250.205494586,859045351.4717982,286348450.4905994,9170083.401831528,286348450.4905994,0.2,286348450.4905994,"⚠️ ENTRY ARBUSDT: requested_size=859045351.4718, actual_size=286348450.4906, available=286348450.4906, units=201540294.545748, trade_risk=9170083.4018 (requested > available, capped)",True,0.0,ARBUSDT,2,10.05934065934069,11.35824175824179,0.0,11.35824175824179,1.4208,0.904,1.4663,0,0.0,9.0,True,True,0,False,1.3753000000000002,735,9294,2024-04-13 22:00:00,1.0113000000000012,1000000.0,take_profit,TP,287348450.4905994
SHORT,513.72,2.0,26.026071,,491.59,0.42263957800975627,TREND,32.5969,34.7014,19.2993,33.3395,3.5,3_to_4,0.5,BEARISH_BOS,False,,,11.349999999999966,,,BOS,False,,,552.08,2024-04-14 00:30:00,2.5,zone,full,NONE,False,zone,,BELOW,52.3614,15m,548779.158866263,28734845.049059946,281918829.49277663,281918829.49277663,28734845.049059946,287348450.4905994,0.2,281918829.49277663,"ENTRY TAOUSDT: requested_size=281918829.4928, actual_size=281918829.4928, available=287348450.4906, units=548779.158866, trade_risk=28734845.0491",False,5429620.997822762,TAOUSDT,4,0.5408564324101351,0.8225524909570799,0.0,0.8225524909570799,513.72,470.65,566.0814,0,0.0,0.42263957800975627,True,True,0,False,461.3586,736,1790,2024-04-14 04:00:00,491.59,1000000.0,take_profit,TP,288348450.4905994
SHORT,0.0997,1.0,0.0016,,0.08017,9.299999999999976,TREND,32.0408,0.0021,21.3927,29.1262,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0013300000000000117,,,BOS,True,,,0.1012,2024-04-15 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0021000000000000046,,2892160987.8696027,18220614.22357854,865045351.4717982,288348450.4905994,6073538.074526179,288348450.4905994,0.2,288348450.4905994,"⚠️ ENTRY HBARUSDT: requested_size=865045351.4718, actual_size=288348450.4906, available=288348450.4906, units=2892160987.869603, trade_risk=6073538.0745 (requested > available, capped)",True,0.0,HBARUSDT,12,10.623809523809499,11.138095238095211,0.0,11.138095238095211,0.0997,0.07631,0.1018,0,0.0,9.299999999999976,True,True,0,False,0.09759999999999999,737,20058,2024-04-16 06:00:00,0.08017,1000000.0,take_profit,TP,289348450.4905994
