symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,trade_type,tf,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
FILUSDT,SHORT,20.05,1.0,0.195536,,19.38,0.7623437532022805,TREND,32.9266,0.2607,16.1644,32.0548,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.19000000000000128,,,BOS,False,,,20.78,2022-01-30 18:00:00,2.0,zone,full,NONE,False,zone,,ABOVE,15m,0.7199419462783277,1.0511152415663592,1.0511152415663592,0.7300000000000004,3.0,28.869672045760943,28.869672045760943,105.11152415663592,0.01,14.434836022880472,"ENTRY FILUSDT: notional=28.869672, capital=105.11, units=1.439884, risk_amount=1.0511, trade_risk=1.0511",False,105.11152415663592,15,0.8847745358673755,1.0511152415663592,1.0750486296022943,0.009513704686744083,1.0750486296022943,20.06,18.92,20.78,0,0.7173841533427051,0.7623437532022805,True,True,1,True,18.99888475843364,10,714,2022-01-31 09:00:00,19.38,1.1600032149751724,take_profit,TP,107.76001463465482,
DOGEUSDT,SHORT,0.1391,3.0,0.000954,,0.1375,0.10730565217390595,TREND,35.875,0.0013,6.1798,39.3258,3.0,3_to_4,0.5,standalone,1h,,True,,,0.0012999999999999956,,,BOS,True,,,0.1437,2022-01-30 20:00:00,2.0,momentum,full,NONE,False,momentum,3.0,BELOW,,228.50331338399147,1.0511152415663592,1.0511152415663592,0.004599999999999993,3.0,31.784810891713214,31.784810891713214,105.11152415663592,0.01,31.784810891713214,"ENTRY DOGEUSDT: notional=31.784811, capital=105.11, units=228.503313, risk_amount=1.0511, trade_risk=1.0511",False,105.11152415663592,7,0.0016173297967468226,1.0511152415663592,0.0026638373122888706,0.0010465075155420478,0.0026638373122888706,0.1402,0.1363,0.1437,0,0.0,0.10730565217390595,True,True,0,False,-0.9120152415663592,11,716,2022-01-31 03:00:00,0.1375,0.11279060650621087,take_profit,TP,105.94169891648484,
HBARUSDT,SHORT,0.2178,1.0,0.002001,,0.212,0.626299074698796,TREND,34.1293,0.0027,20.4819,33.0656,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.0029000000000000137,,,BOS,False,,,0.2261,2022-01-30 23:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,126.64039055016373,1.0511152415663592,1.0511152415663592,0.008300000000000002,3.0,27.58227706182566,27.58227706182566,105.11152415663592,0.01,27.58227706182566,"ENTRY HBARUSDT: notional=27.582277, capital=105.11, units=126.640391, risk_amount=1.0511, trade_risk=1.0511",False,105.11152415663592,4,0.0066595932807221895,1.0511152415663592,0.00932343059301106,0.0011416445624095235,0.00932343059301106,0.219,0.208,0.2261,0,0.0,0.626299074698796,True,True,0,False,-0.8333152415663592,12,719,2022-01-31 03:00:00,0.212,0.6583125031948122,take_profit,TP,106.60001141967965,
DOTUSDT,SHORT,17.515,1.0,0.232232,,17.72,-0.30827767515151344,TREND,52.0542,0.3096,7.8431,40.8304,3.5,3_to_4,0.5,standalone,30m,BEARISH_BOS,False,,,0.19500000000000028,,,BOS,False,,,18.34,2022-01-31 04:00:00,2.0,zone,full,NONE,False,zone,,BELOW,30m,1.2921213505415727,1.0660001141967965,1.0660001141967965,0.8249999999999993,3.0,22.63150545473565,22.63150545473565,106.60001141967965,0.01,22.63150545473565,"ENTRY DOTUSDT: notional=22.631505, capital=106.60, units=1.292121, risk_amount=1.0660, trade_risk=1.0660",False,106.60001141967965,6,0.18292680967199307,1.0660001141967965,0.33302060222337193,0.19230767170645238,0.33302060222337193,17.72,17.16,18.34,0,0.0,-0.30827767515151344,True,True,0,False,16.448999885803204,13,724,2022-01-31 10:00:00,17.72,-0.32862403691583625,stop_loss,trailing_stop,107.30024505526231,
FILUSDT,SHORT,19.27,1.0,0.195536,,19.38,-1.1506604418163802,TREND,32.9266,0.2607,16.1644,32.0548,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.19000000000000128,,,BOS,False,,,20.78,2022-01-31 04:00:00,2.0,zone,full,NONE,False,zone,,ABOVE,15m,5.170492159635285,1.0660001141967965,0.5687541375598784,0.10999999999999943,3.0,186.7438381870216,99.63538391617193,106.60001141967965,0.01,99.63538391617193,"SCALE-IN FILUSDT L1: notional=186.743838, capital=106.60, units=9.690910, risk_amount=1.0660, trade_risk=1.0660",False,6.964627503507714,5,0.2637343451135889,0.5687541375598784,0.3868103728332654,0.24615205543935298,0.3868103728332654,19.41,19.05,20.78,1,0.7173841533427051,-1.1506604418163802,True,True,1,True,18.99888475843364,10,714,2022-01-31 09:00:00,19.38,-0.13114554247667998,stop_loss,trailing_stop,107.62886909217815,
XRPUSDT,SHORT,0.6019,,0.004827,,0.605,-0.16805828912280396,TREND,43.8024,0.0064,8.768,44.1731,3.0,3_to_4,0.5,standalone,1h,,True,,,0.0038000000000000256,,,BOS,True,,,0.6304,2022-02-02 22:00:00,2.0,momentum,,NONE,False,momentum,3.0,BELOW,,37.649208791320156,1.0730024505526232,1.0730024505526232,0.02849999999999997,3.0,22.6610587714956,22.6610587714956,107.30024505526231,0.01,22.6610587714956,"ENTRY XRPUSDT: notional=22.661059, capital=107.30, units=37.649209, risk_amount=1.0730, trade_risk=1.0730",False,107.30024505526231,7,0.002609500098119957,1.0730024505526232,0.004566625171709899,0.0037278572830284806,0.004566625171709899,0.6059,0.597,0.6304,0,0.0,-0.16805828912280396,True,True,0,False,-0.47110245055262323,14,790,2022-02-03 05:00:00,0.605,-0.1803269560644499,stop_loss,trailing_stop,107.11991809919786,
DOTUSDT,SHORT,18.465,,0.306964,,18.345,0.06140452735426011,TREND,49.502,0.4093,6.2827,49.2147,3.0,3_to_4,0.5,aligned,30m,,True,,,0.28999999999999915,,,BOS,True,,,19.58,2022-02-03 02:00:00,2.0,momentum,,NONE,False,momentum,7.0,BELOW,30m,0.962334036370067,1.0730024505526232,1.0730024505526232,1.1149999999999984,3.0,17.769497981573288,17.769497981573288,107.30024505526231,0.01,17.769497981573288,"ENTRY DOTUSDT: notional=17.769498, capital=107.30, units=0.962334, risk_amount=1.0730, trade_risk=1.0730",False,107.30024505526231,11,0.25163036660442184,1.0730024505526232,0.46132233877477496,0.20969197217035318,0.46132233877477496,18.69,17.97,19.58,0,0.0,0.06140452735426011,True,True,0,False,17.391997549447378,15,794,2022-02-03 13:00:00,18.345,0.06588720832614668,take_profit,TP,104.6495333123269,
DOGEUSDT,SHORT,0.1386,,0.001034,,0.1383,-0.35112994565216843,TREND,52.8653,0.0014,6.2176,30.5699,2.5,below_3,1.0,aligned,1h,,False,,,0.0010000000000000009,,,BOS,False,,,0.1409,2022-02-03 06:00:00,2.0,momentum,,NONE,False,momentum,6.0,BELOW,,465.7387743443392,1.0711991809919785,1.0711991809919785,0.0022999999999999965,3.0,64.55139412412542,64.55139412412542,107.11991809919786,0.01,64.55139412412542,"ENTRY DOGEUSDT: notional=64.551394, capital=107.12, units=465.738774, risk_amount=1.0712, trade_risk=1.0712",False,107.11991809919786,1,0.0003734132802730427,1.0711991809919785,0.0006534732404778117,0.0,0.0006534732404778117,0.1386,0.1379,0.1409,0,0.0,-0.35112994565216843,True,True,0,False,-0.9325991809919785,16,798,2022-02-03 07:00:00,0.1383,-0.37613011020436077,stop_loss,trailing_stop,106.7437879889935,
FILUSDT,SHORT,20.21,3.0,0.21375,,20.13,0.08254046315790298,TREND,41.862,0.285,11.5288,24.812,2.5,below_3,1.0,aligned,15m,,False,,,0.18999999999999773,,,BOS,False,,,20.37,2022-02-03 06:00:00,2.0,momentum,full,NONE,False,momentum,6.0,BELOW,15m,3.758593617515712,1.0711991809919785,1.0711991809919785,0.28500000000000014,3.0,75.96117700999255,75.96117700999255,107.11991809919786,0.01,75.96117700999255,"ENTRY FILUSDT: notional=75.961177, capital=107.12, units=3.758594, risk_amount=1.0712, trade_risk=1.0712",False,107.11991809919786,1,0.0186706640136512,1.0711991809919785,0.10268865207508326,0.009335332006823942,0.10268865207508326,20.22,20.1,20.495,0,0.0,0.08254046315790298,True,True,0,False,19.138800819008022,17,798,2022-02-03 07:00:00,20.13,0.08841727653344425,take_profit,TP,106.83220526552695,
FILUSDT,SHORT,19.73,,0.189643,,20.17,-0.991720351999995,TREND,54.9178,0.2529,5.6497,22.8814,4.0,4_to_5,1.0,aligned,15m,,True,SWEEP_LOW,,0.1700000000000017,,,BOS,True,,,20.23,2022-02-03 10:00:00,2.0,momentum,,NONE,False,momentum,10.0,BELOW,15m,2.136644105310539,1.0683220526552695,1.0683220526552695,0.5,3.0,42.155988197776935,42.155988197776935,106.83220526552695,0.01,42.155988197776935,"ENTRY FILUSDT: notional=42.155988, capital=106.83, units=2.136644, risk_amount=1.0683, trade_risk=1.0683",False,106.83220526552695,1,0.0,1.0683220526552695,0.028081419760490202,0.4212212964073364,0.028081419760490202,20.18,19.7,20.23,0,0.0,-0.991720351999995,True,True,0,False,18.66167794734473,18,802,2022-02-03 11:00:00,20.17,-1.059476722108641,stop_loss,trailing_stop,105.77272854341831,
HBARUSDT,SHORT,0.2153,,0.001937,,0.2207,-1.113037437037035,TREND,38.9945,0.0026,6.3624,20.1936,4.0,4_to_5,1.0,aligned,15m,,True,SWEEP_LOW,,0.001449999999999979,,,BOS,True,,,0.2206,2022-02-03 10:00:00,2.0,momentum,,NONE,False,momentum,15.0,BELOW,15m,197.83741715838266,1.0683220526552695,1.0683220526552695,0.005400000000000016,3.0,42.59439591419979,42.59439591419979,106.83220526552695,0.01,42.59439591419979,"ENTRY HBARUSDT: notional=42.594396, capital=106.83, units=197.837417, risk_amount=1.0683, trade_risk=1.0683",False,106.83220526552695,2,0.0,1.0683220526552695,0.0006552331277447263,0.010764544241520846,0.0006552331277447263,0.2268,0.2146,0.2207,0,0.0,-1.113037437037035,True,True,0,False,-0.8530220526552694,19,802,2022-02-03 12:00:00,0.2207,-1.1890824394175656,stop_loss,SL,104.58364610400075,
FILUSDT,SHORT,20.16,1.0,0.203036,,20.17,-0.24551903952713916,TREND,48.0533,0.2707,12.9288,21.372,3.5,3_to_4,0.5,aligned,15m,BEARISH_BOS,False,,,0.5900000000000034,,,BOS,False,,,20.23,2022-02-03 13:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,3.86588597385764,1.046495333123269,1.046495333123269,0.2707000000000015,3.0,77.93626123297003,77.93626123297003,104.6495333123269,0.01,77.93626123297003,"ENTRY FILUSDT: notional=77.936261, capital=104.65, units=3.865886, risk_amount=1.0465, trade_risk=1.0465",False,104.6495333123269,2,0.05733422605997536,1.046495333123269,0.19111408686658793,0.2484483129265667,0.19111408686658793,20.42,19.96,20.4307,0,0.0,-0.24551903952713916,True,True,0,False,19.113504666876732,20,805,2022-02-03 15:00:00,20.17,-0.2569345290580585,stop_loss,trailing_stop,104.39259878326884,
HBARUSDT,LONG,0.2534,2.0,0.002901,,0.2588,0.3164136594594591,TREND,45.6445,0.0039,31.7636,2.7701,3.0,3_to_4,0.5,aligned,15m,,True,,,0.0034500000000000086,,,BOS,True,,0.2386,,2022-02-05 03:00:00,2.0,momentum,full,NONE,False,momentum,4.0,ABOVE,15m,70.53553971842484,1.0439259878326883,1.0439259878326883,0.014800000000000008,3.0,17.873705764648857,17.873705764648857,104.39259878326884,0.01,17.873705764648857,"ENTRY HBARUSDT: notional=17.873706, capital=104.39, units=70.535540, risk_amount=1.0439, trade_risk=1.0439",False,104.39259878326884,11,0.006657560096218143,1.0439259878326883,0.008764989191423862,0.0,0.008764989191423862,0.26255,0.2534,0.2386,0,0.0,0.3164136594594591,True,True,0,False,1.2973259878326884,21,843,2022-02-05 14:00:00,0.2588,0.3303124420149717,take_profit,TP,104.72291122528381,
DOGEUSDT,LONG,0.156,,0.002395,,0.1643,0.6050716487068973,TREND,51.6045,0.0032,38.4787,5.5928,2.5,below_3,1.0,aligned,1h,,False,,,0.001700000000000007,,,BOS,False,,0.1444,,2022-02-07 02:00:00,2.0,momentum,,NONE,False,momentum,2.0,ABOVE,,90.27837174593432,1.047229112252838,1.047229112252838,0.0116,3.0,14.083425992365754,14.083425992365754,104.72291122528381,0.01,14.083425992365754,"ENTRY DOGEUSDT: notional=14.083426, capital=104.72, units=90.278372, risk_amount=1.0472, trade_risk=1.0472",False,104.72291122528381,28,0.011554300638157424,1.047229112252838,0.016042334770334284,0.001241371142942529,0.016042334770334284,0.1728,0.1547,0.1444,0,0.0,0.6050716487068973,True,True,0,False,1.203229112252838,22,890,2022-02-08 06:00:00,0.1643,0.6336486455246853,take_profit,TP,105.44055664209188,
XRPUSDT,LONG,0.7232,1.0,0.009032,,0.8347,1.694867978294575,TREND,54.5352,0.012,45.0771,1.2456,6.0,5_plus,1.25,aligned,1h,BULLISH_BOS,True,SWEEP_HIGH,,0.016700000000000048,,,BOS,True,,0.6587,,2022-02-07 03:00:00,2.0,zone,full,NONE,False,zone,,ABOVE,,16.236110267485863,1.047229112252838,1.047229112252838,0.0645,3.0,11.741954945445775,11.741954945445775,104.72291122528381,0.01,11.741954945445775,"ENTRY XRPUSDT: notional=11.741955, capital=104.72, units=16.236110, risk_amount=1.0472, trade_risk=1.0472",False,104.72291122528381,36,0.1662482430663808,1.047229112252838,0.18248155801255242,0.004679014308014072,0.18248155801255242,0.9143,0.7183,0.6587,0,0.0,1.694867978294575,True,True,0,False,1.7704291122528382,23,891,2022-02-08 15:00:00,0.8347,1.7749150882951903,take_profit,TP,107.21547173038707,
DOTUSDT,LONG,22.165,1.0,0.241607,,22.34,0.08020859074733437,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,aligned,30m,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 04:00:00,2.0,zone,full,NONE,False,zone,,ABOVE,30m,0.7453587987564697,1.047229112252838,1.047229112252838,1.4049999999999976,3.0,16.52087777443715,16.52087777443715,104.72291122528381,0.01,16.52087777443715,"ENTRY DOTUSDT: notional=16.520878, capital=104.72, units=0.745359, risk_amount=1.0472, trade_risk=1.0472",False,104.72291122528381,14,0.43925440442582026,1.047229112252838,0.491773952781081,0.491773952781081,0.491773952781081,22.68,21.65,20.76,0,0.0,0.08020859074733437,True,True,0,False,23.21222911225284,24,892,2022-02-07 18:00:00,22.34,0.08399677128338218,take_profit,TP,104.80690799656719,
XRPUSDT,LONG,0.8911,3.0,0.0159,,0.8791,-0.31406257700650764,TREND,46.472,0.0212,29.0431,9.9057,2.5,below_3,1.0,aligned,1h,,False,SWEEP_HIGH,,0.024900000000000033,,,BOS,False,,0.845,,2022-02-09 19:00:00,2.0,momentum,full,NONE,False,momentum,2.0,ABOVE,,23.257152219172884,1.0721547173038706,1.0721547173038706,0.04610000000000003,3.0,20.724448342504957,20.724448342504957,107.21547173038707,0.01,20.724448342504957,"ENTRY XRPUSDT: notional=20.724448, capital=107.22, units=23.257152, risk_amount=1.0722, trade_risk=1.0722",False,107.21547173038707,4,0.0047567761608370085,1.0721547173038706,0.011752035220891396,0.029100277689826447,0.011752035220891396,0.9037,0.8599,0.845,0,0.0,-0.31406257700650764,True,True,0,False,1.9632547173038706,25,955,2022-02-09 23:00:00,0.8791,-0.3367236734661373,stop_loss,trailing_stop,106.87874805692093,
DOGEUSDT,SHORT,0.1519,1.0,0.001479,,0.153,-0.38026297131147796,TREND,34.9551,0.002,18.8406,27.8986,2.5,below_3,1.0,standalone,1h,BEARISH_BOS,False,,,0.0030000000000000027,,,BOS,False,,,0.158,2022-02-11 04:00:00,2.0,zone,full,NONE,False,zone,,BELOW,,175.21106238839513,1.0687874805692092,1.0687874805692092,0.006099999999999994,3.0,26.614560376797222,26.614560376797222,106.87874805692093,0.01,26.614560376797222,"ENTRY DOGEUSDT: notional=26.614560, capital=106.88, units=175.211062, risk_amount=1.0688, trade_risk=1.0688",False,106.87874805692093,5,0.0009356397021673814,1.0687874805692092,0.0012163316128175907,0.001122767642600863,0.0012163316128175907,0.1531,0.1506,0.158,0,0.0,-0.38026297131147796,True,True,0,False,-0.9168874805692092,26,988,2022-02-11 09:00:00,0.153,-0.406420303061756,stop_loss,trailing_stop,106.47232775385918,
HBARUSDT,SHORT,0.2475,,0.002563,,0.24755,-0.05384565362318558,TREND,46.4908,0.0034,5.8516,34.1693,2.5,below_3,1.0,standalone,15m,,False,,,0.0016499999999999848,,,BOS,False,,,0.2613,2022-02-11 08:00:00,2.0,momentum,,NONE,False,momentum,4.0,BELOW,15m,77.4483681571892,1.0687874805692092,1.0687874805692092,0.013799999999999979,3.0,19.168471118904325,19.168471118904325,106.87874805692093,0.01,19.168471118904325,"ENTRY HBARUSDT: notional=19.168471, capital=106.88, units=77.448368, risk_amount=1.0688, trade_risk=1.0688",False,106.87874805692093,2,0.000701729776625536,1.0687874805692092,0.0034150849129109266,0.00018712794043348148,0.0034150849129109266,0.2477,0.24385,0.2613,0,0.0,-0.05384565362318558,True,True,0,False,-0.8212874805692092,27,992,2022-02-11 10:00:00,0.24755,-0.057549560475526826,stop_loss,trailing_stop,106.41477819338365,
