direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_price_since_entry,min_price_since_entry,exit_time,exit_price,pnl,exit_reason,mtf_tf
SHORT,318.15,,292.25,3.9541984732824322,TREND,35.2143,5.5421,10.1946,25.2352,3.5,BEARISH_BOS,False,,,7.360000000000014,,,BOS,False,,,324.7,2025-07-22 02:00:00,1,zone,,BELOW,0.8366023234818171,5.4797452188059115,AAVEUSDT,46,4.6595419847328134,6.550000000000011,5.496183206106861,0.1007633587786296,318.81,282.15,2025-07-24 00:00:00,292.25,21.668000178179042,stop_loss,
SHORT,517.1,,524.0,-0.5702479338842946,TREND,33.1475,5.0357,12.0567,27.6596,3.5,BEARISH_BOS,False,,,14.0,,,BOS,False,,,529.2,2025-07-23 12:00:00,1,zone,,BELOW,0.433498686623366,5.245334108142738,BCHUSDT,22,1.8842975206611545,12.100000000000023,2.3140495867768553,0.9008264462809882,528.0,489.1,2025-07-24 10:00:00,524.0,-2.9911409377012155,stop_loss,
SHORT,5.142,,4.697,0.8624031007751943,TREND,36.3479,0.1094,16.7864,34.8138,3.5,BEARISH_BOS,False,,,0.3150000000000004,,,BOS,False,,,5.658,2025-07-23 12:00:00,1,zone,,BELOW,10.165376178571197,5.245334108142738,APTUSDT,26,1.220930232558141,0.516,1.3391472868217067,0.07751937984496131,5.182,4.451,2025-07-24 14:00:00,4.697,4.523592399464186,stop_loss,
SHORT,0.239,,0.23985,-0.10365853658536782,TREND,30.3862,0.0045,12.2117,21.327,4.0,,True,,,0.0035499999999999976,,,BOS,True,,,0.2472,2025-07-24 23:00:00,1,momentum,17.0,BELOW,16.587475841240447,5.9714913028465615,HBARUSDT,9,0.3231707317073148,0.008200000000000013,0.7121951219512165,0.30609756097561075,0.24151,0.23316,2025-07-25 08:00:00,0.23985,-0.01409935446505467,stop_loss,
LONG,0.3959,,0.4054,0.19709543568464763,TREND,35.8858,0.0129,32.0222,22.2161,5.0,BULLISH_BOS,True,,,0.020199999999999996,,,BOS,True,,0.3477,,2025-07-24 09:00:00,1,zone,,ABOVE,16.5108532681523,6.6043413072609205,AXLUSDT,30,1.1763485477178437,0.048199999999999965,1.3236514522821592,0.35477178423236433,0.4597,0.3788,2025-07-25 15:00:00,0.4054,0.15685310604744698,stop_loss,
SHORT,0.2255,,0.23367,-0.5074534161490671,TREND,31.0844,0.0055,8.0,24.7059,3.5,BEARISH_BOS,False,,,0.006819999999999993,,,BOS,False,,,0.2416,2025-07-25 02:00:00,1,zone,,BELOW,16.587475841240447,5.6397417860217525,DOGEUSDT,19,0.1273291925465836,0.016100000000000003,0.28695652173913117,0.6316770186335393,0.23567,0.22088,2025-07-25 21:00:00,0.23367,-0.13551967762293418,stop_loss,
SHORT,0.778,,0.8188,-1.0,TREND,31.7994,0.0166,11.7774,24.3745,3.5,BEARISH_BOS,False,,,0.028799999999999937,,,BOS,False,,,0.8188,2025-07-25 14:00:00,1,zone,,BELOW,16.586770873517196,5.639502096995847,ADAUSDT,10,0.0,0.04079999999999995,0.08578431372549174,1.0220588235294121,0.8197,0.7745,2025-07-26 00:00:00,0.8188,-0.6767402516395007,stop_loss,
SHORT,1.0692,1.0222,1.0927,-1.0,RANGE,18.6503,0.0235,25.0076,15.8199,2.0,,False,SWEEP_HIGH,,0.02299999999999991,,,SWEEP,False,1.0909,,,2025-07-25 21:15:00,1,,,,16.58783754493842,4.644594512582757,WIFUSDT,13,0.4978723404255227,0.023500000000000076,0.5191489361702106,1.0297872340425498,1.0934,1.057,2025-07-26 10:00:00,1.0927,-0.38981418230605414,stop_loss,15m
SHORT,0.7233,0.6985,0.7378,-1.0,RANGE,11.2661,0.0124,24.7986,17.6064,2.0,,False,SWEEP_HIGH,,0.014000000000000012,,,SWEEP,False,0.7378,,,2025-07-26 02:00:00,1,,,,16.554000532356447,4.635120149059804,OPUSDT,24,0.2965517241379375,0.014499999999999957,0.6758620689655214,1.1103448275862027,0.7394,0.7135,2025-07-27 02:00:00,0.7378,-0.24003300771916777,stop_loss,
LONG,0.4555,,0.4467,-1.0,TREND,33.803,0.0049,31.5866,11.936,3.0,,True,,,0.007499999999999951,,,BOS,True,,0.4467,,2025-07-27 02:00:00,1,momentum,24.0,ABOVE,16.522508172855186,5.287202615313659,ARBUSDT,7,0.06818181818181675,0.00880000000000003,0.4886363636363586,1.0681818181818168,0.4598,0.4461,2025-07-27 09:00:00,0.4467,-0.14539807192112614,stop_loss,
SHORT,1.0946,1.061,1.1165,-1.0,RANGE,10.6056,0.0168,24.3094,17.5521,3.0,,False,SWEEP_HIGH,,0.03100000000000014,,,SWEEP,False,1.1165,,,2025-07-27 10:45:00,1,,,,16.51523826925913,5.284876246162922,WIFUSDT,6,0.8310502283105008,0.02190000000000003,1.2009132420091302,1.557077625570775,1.1287,1.0683,2025-07-27 16:00:00,1.1165,-0.3616837180967754,stop_loss,15m
SHORT,0.0126,0.0122,0.0129,-1.0,RANGE,16.6335,0.0002,25.7531,17.083,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.00022500000000000124,,,SWEEP,False,0.0129,,,2025-07-26 02:00:00,1,,,,16.554000532356447,5.297280170354063,1000PEPEUSDT,44,0.6500000000000026,0.0002999999999999999,0.8933333333333365,1.2433333333333338,0.012973,0.012332,2025-07-27 22:00:00,0.0129,-0.004966200159706933,stop_loss,
LONG,3.8412,,4.2987,2.3188038520020244,TREND,32.9486,0.0663,28.8807,12.1836,5.0,BULLISH_BOS,True,,,0.07240000000000002,,,BOS,True,,3.6439,,2025-07-25 19:00:00,1,zone,,ABOVE,16.59461352881957,6.637845411527827,SUIUSDT,54,2.904206791687781,0.19730000000000025,3.0648758236188494,0.018246325392803055,4.4459,3.8376,2025-07-28 01:00:00,4.2987,7.592035689434953,stop_loss,
LONG,3786.11,,3842.89,1.4985484296647995,TREND,37.7371,30.7257,39.6364,10.889,3.5,BULLISH_BOS,False,,,78.37999999999965,,,BOS,False,,3748.22,,2025-07-27 10:15:00,1,zone,,ABOVE,0.1481969124187927,5.6151810115481045,ETHUSDT,27,3.80944840327259,37.89000000000033,4.150171549221395,0.0,3943.36,3786.11,2025-07-28 13:00:00,3842.89,8.414620687139012,stop_loss,15m
LONG,19.189,,18.921,-0.9115646258503409,TREND,36.7936,0.224,29.4643,8.801,3.5,BULLISH_BOS,False,,,0.23300000000000054,,,BOS,False,,18.895,,2025-07-27 22:15:00,1,zone,,ABOVE,16.496905773346306,5.608947962937744,LINKUSDT,15,1.0136054421768632,0.2940000000000005,1.2414965986394484,1.6904761904761874,19.554,18.692,2025-07-28 13:00:00,18.921,-4.421170747256821,stop_loss,15m
LONG,1.1372,,1.1259,-0.1554332874828073,TREND,30.2704,0.0217,34.4952,8.1881,3.5,BULLISH_BOS,False,,,0.028200000000000003,,,BOS,False,,1.0645,,2025-07-27 22:15:00,1,zone,,ABOVE,16.496905773346306,5.608947962937744,WIFUSDT,15,0.4250343878954599,0.07269999999999999,0.5392022008253082,0.5020632737276477,1.1764,1.1007,2025-07-28 13:00:00,1.1259,-0.1864150352388147,stop_loss,15m
SHORT,4.1718,,4.0019,1.2249459264599865,TREND,37.8164,0.047,17.8767,27.5061,3.5,BEARISH_BOS,False,,,0.06770000000000032,,,BOS,False,,,4.3105,2025-07-28 13:30:00,1,zone,,BELOW,17.06685930305022,5.802732163037075,DOTUSDT,15,1.7664023071377075,0.13870000000000005,1.9444844989185306,0.0028839221341020608,4.1722,3.9021,2025-07-29 04:00:00,4.0019,2.899659395588235,stop_loss,15m
SHORT,2.596,,2.475,1.2474226804123714,TREND,30.1058,0.0344,20.1245,29.4606,5.0,BEARISH_BOS,True,,,0.06199999999999983,,,BOS,True,,,2.693,2025-07-28 13:00:00,1,zone,,BELOW,17.06685930305022,6.826743721220088,AXSUSDT,17,1.9072164948453618,0.09699999999999998,2.0618556701030952,0.0824742268041238,2.604,2.396,2025-07-29 06:00:00,2.475,2.0650899756690766,stop_loss,
SHORT,420.2,,406.15,0.9777313848295064,TREND,35.726,6.0971,17.7718,26.1129,3.5,BEARISH_BOS,False,,,16.170000000000016,,,BOS,False,,,434.57,2025-07-28 13:30:00,1,zone,,BELOW,0.40380877961287914,5.802732163037075,TAOUSDT,17,1.6819763395963818,14.370000000000005,1.8858733472512148,0.0,420.2,393.1,2025-07-29 06:00:00,406.15,5.673513353560956,stop_loss,15m
SHORT,0.7806,,0.7868,-0.25409836065574065,TREND,35.0123,0.0102,19.5667,28.232,6.0,BEARISH_BOS,True,SWEEP_LOW,,0.018000000000000016,,,BOS,True,,,0.805,2025-07-29 14:00:00,1,zone,,BELOW,17.598772439291135,7.039508975716453,ADAUSDT,11,0.2377049180327826,0.02440000000000009,0.47950819672130696,0.28688524590163855,0.7876,0.7689,2025-07-30 01:00:00,0.7868,-0.1091123891236067,stop_loss,
SHORT,4.596,,4.589,0.0395480225988683,TREND,32.4757,0.0644,22.7273,28.714,3.5,BEARISH_BOS,False,,,0.11500000000000021,,,BOS,False,,,4.773,2025-07-29 14:00:00,1,zone,,BELOW,17.598772439291135,5.9835826293589855,APTUSDT,12,0.604519774011302,0.1769999999999996,0.8418079096045218,0.10734463276836255,4.615,4.447,2025-07-30 02:00:00,4.589,0.12319140707503219,stop_loss,
SHORT,180.31,,181.91,-0.34782608695652095,TREND,33.5846,1.9621,19.0025,24.0262,3.5,BEARISH_BOS,False,,,3.1899999999999977,,,BOS,False,,,184.91,2025-07-29 14:00:00,1,zone,,BELOW,1.3007788324693463,5.9835826293589855,SOLUSDT,12,0.07173913043478541,4.599999999999994,0.46304347826086917,0.4347826086956527,182.31,178.18,2025-07-30 02:00:00,181.91,-2.0812461319509468,stop_loss,
SHORT,17.584,,17.797,-0.7689530685920584,TREND,37.0865,0.1983,7.1326,18.8761,3.5,BEARISH_BOS,False,,,0.2309999999999981,,,BOS,False,,,17.861,2025-07-30 09:15:00,1,zone,,BELOW,17.495414083591157,5.948440788420994,LINKUSDT,15,1.1624548736462021,0.277000000000001,3.025270758122736,1.0180505415162417,17.866,16.746,2025-07-31 00:00:00,17.797,-3.7265231998049333,stop_loss,15m
SHORT,279.16,,279.47,-0.06526315789473731,TREND,31.7892,3.1921,8.7939,23.7861,3.5,BEARISH_BOS,False,,,3.840000000000032,,,BOS,False,,,283.91,2025-07-30 09:00:00,1,zone,,BELOW,1.252303323878104,5.948440788420994,AAVEUSDT,17,1.7642105263158006,4.75,3.2800000000000087,0.2484210526315684,280.34,263.58,2025-07-31 02:00:00,279.47,-0.3882140304022151,stop_loss,
SHORT,2.596,,2.533,1.1454545454545544,TREND,38.1494,0.0359,23.3068,28.6853,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.06700000000000017,,,BOS,False,,,2.651,2025-07-29 14:30:00,1,zone,,BELOW,17.598772439291135,6.687533526930631,FILUSDT,37,2.418181818181831,0.054999999999999716,4.381818181818207,0.0,2.596,2.355,2025-07-31 03:00:00,2.533,1.1087226636753444,stop_loss,15m
SHORT,0.7687,,0.7789,-0.5730337078651702,TREND,37.8795,0.0091,10.2745,25.7255,3.5,BEARISH_BOS,False,,,0.012700000000000045,,,BOS,False,,,0.7865,2025-07-30 09:00:00,1,zone,,BELOW,17.495414083591157,5.948440788420994,ADAUSDT,18,0.7471910112359631,0.017799999999999927,2.1741573033707993,0.7134831460674149,0.7814,0.73,2025-07-31 03:00:00,0.7789,-0.17845322365262958,stop_loss,
SHORT,0.2202,,0.22291,-0.4301587301587286,TREND,33.6974,0.0028,9.6758,19.9548,3.5,BEARISH_BOS,False,,,0.0032300000000000106,,,BOS,False,,,0.2265,2025-07-30 09:00:00,1,zone,,BELOW,17.495414083591157,5.948440788420994,DOGEUSDT,18,0.6634920634920662,0.0063,1.8380952380952391,0.6825396825396822,0.2245,0.20862,2025-07-31 03:00:00,0.22291,-0.047412572166531865,stop_loss,
SHORT,3.0626,,3.0226,0.5524861878453076,TREND,31.1266,0.0305,15.4026,31.3202,3.5,BEARISH_BOS,False,,,0.038000000000000256,,,BOS,False,,,3.135,2025-07-31 19:30:00,1,zone,,BELOW,17.33382006547361,5.893498822261027,XRPUSDT,19,2.045580110497254,0.07239999999999958,2.378453038674049,0.04143646408839347,3.0656,2.8904,2025-08-01 14:00:00,3.0226,0.693352802618945,stop_loss,15m
SHORT,0.2136,,0.21047,0.4064935064935101,TREND,35.893,0.003,11.618,32.4543,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.0037399999999999933,,,BOS,False,,,0.2213,2025-07-31 19:00:00,1,zone,,BELOW,17.33382006547361,6.586851624879971,DOGEUSDT,21,1.2649350649350672,0.007699999999999985,1.6727272727272764,0.12597402597402604,0.21457,0.20072,2025-08-01 16:00:00,0.21047,0.05425485680493278,stop_loss,
SHORT,108.69,,106.91,1.0532544378698245,TREND,30.2492,0.9364,13.4249,25.2479,3.5,BEARISH_BOS,False,SWEEP_LOW,,1.980000000000004,,,BOS,False,,,110.38,2025-07-31 17:00:00,1,zone,,BELOW,3.4872774096219143,5.893498822261027,LTCUSDT,28,2.8816568047337343,1.6899999999999977,3.42603550295858,0.47337278106508773,109.49,102.9,2025-08-01 21:00:00,106.91,6.207353789127011,stop_loss,
SHORT,0.7513,,0.705,1.9211618257261407,TREND,30.6305,0.0096,14.3284,33.3582,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.010199999999999987,,,BOS,False,,,0.7754,2025-07-31 19:00:00,1,zone,,BELOW,17.33382006547361,6.586851624879971,ADAUSDT,54,2.622406639004145,0.02410000000000001,2.800829875518671,0.14522821576763723,0.7548,0.6838,2025-08-03 01:00:00,0.705,0.8025558690314283,stop_loss,
SHORT,116889.0,,113025.4,1.9602232369355685,TREND,34.0224,529.1786,14.8505,30.6972,3.5,BEARISH_BOS,False,,,1045.1000000000058,,,BOS,False,,,118860.0,2025-07-31 19:30:00,1,zone,,BELOW,0.0029901059473673402,5.893498822261027,BTCUSDT,54,2.382039573820396,1971.0,2.5464231354642313,0.0258751902587519,116940.0,111870.0,2025-08-03 01:00:00,113025.4,11.552573338248473,stop_loss,15m
SHORT,17.319,,15.793,2.8738229755178777,TREND,35.4209,0.2291,13.6845,35.692,3.5,BEARISH_BOS,False,,,0.25700000000000145,,,BOS,False,,,17.85,2025-07-31 19:30:00,1,zone,,BELOW,11.098867838532959,5.893498822261027,LINKUSDT,54,3.448210922787178,0.5310000000000024,3.5800376647834113,0.0,17.319,15.418,2025-08-03 01:00:00,15.793,16.936872321601292,stop_loss,15m
LONG,3.0723,,3.0352,-1.0,TREND,39.7143,0.0306,37.3308,13.0191,4.0,,True,,,0.02049999999999974,,,BOS,True,,3.0352,,2025-08-04 22:30:00,1,momentum,8.0,ABOVE,19.146168214345217,6.892620557164278,XRPUSDT,5,0.4555256064690102,0.03709999999999969,0.9514824797843835,1.0431266846361262,3.1076,3.0336,2025-08-05 03:00:00,3.0352,-0.7103228407522015,stop_loss,15m
SHORT,3.6562,,3.6761,-0.2587776332899853,TREND,36.5475,0.0297,15.7401,32.1781,3.5,BEARISH_BOS,False,,,0.04489999999999972,,,BOS,False,,,3.7331,2025-08-05 06:30:00,1,zone,,BELOW,19.110652072307605,6.497621704584586,DOTUSDT,4,0.7893368010403172,0.07689999999999975,0.9414824447334234,0.4265279583875169,3.689,3.5838,2025-08-05 10:00:00,3.6761,-0.38030197623891765,stop_loss,15m
LONG,112.89,,120.71,3.0310077519379837,TREND,38.1397,1.1786,32.9091,6.3636,3.5,BULLISH_BOS,False,,,2.3500000000000085,,,BOS,False,,110.31,,2025-08-04 09:00:00,1,zone,,ABOVE,2.523138446851697,6.509697192877374,LTCUSDT,32,5.937984496124038,2.5799999999999983,6.28294573643411,0.47286821705426346,129.1,111.67,2025-08-05 17:00:00,120.71,19.730942654380254,stop_loss,
SHORT,114278.0,,114222.6,0.05282731000285528,TREND,35.4037,393.0143,11.5118,28.4286,4.5,BEARISH_BOS,False,SWEEP_LOW,,460.0,,,BOS,False,,,115326.7,2025-08-05 06:30:00,1,zone,,BELOW,0.006924809561816449,7.26204778747689,BTCUSDT,23,1.3310765709926557,1048.699999999997,1.6213407075426791,0.7330981214837465,115046.8,112577.7,2025-08-06 05:00:00,114222.6,0.383634449724591,stop_loss,15m
SHORT,2.478,,2.47,0.08888888888888911,TREND,35.5133,0.0248,16.1383,33.1412,3.5,BEARISH_BOS,False,,,0.030999999999999694,,,BOS,False,,,2.568,2025-08-05 06:00:00,1,zone,,BELOW,19.110652072307605,6.497621704584586,NEARUSDT,23,0.9555555555555604,0.08999999999999986,1.0666666666666693,0.7555555555555525,2.546,2.382,2025-08-06 05:00:00,2.47,0.15288521657846096,stop_loss,
SHORT,0.3848,0.3729,0.3908,-1.0,RANGE,19.2672,0.006,28.4689,11.7225,4.0,,False,SWEEP_HIGH,,0.008399999999999963,,,SWEEP,False,0.3908,,,2025-08-06 16:00:00,1,,,,20.105010089529827,7.2378036322307375,ARBUSDT,2,0.0,0.006000000000000005,0.1499999999999926,1.2166666666666703,0.3921,0.3839,2025-08-06 18:00:00,0.3908,-0.12063006053717908,stop_loss,
SHORT,259.9,253.6586,265.098,-1.0,RANGE,22.2988,3.1207,32.7764,11.696,5.0,BULLISH_BOS,False,SWEEP_HIGH,,4.430000000000007,,,SWEEP,False,265.098,,,2025-08-06 16:00:00,1,,,,1.5471342893058626,8.04200403581193,AAVEUSDT,8,0.0,5.198000000000036,0.0750288572527864,1.0465563678337746,265.34,259.51,2025-08-07 00:00:00,265.098,-8.04200403581193,stop_loss,
LONG,768.3,,767.6,-0.06306306306305744,TREND,37.3518,5.4071,27.4769,11.6248,3.5,BULLISH_BOS,False,,,8.300000000000068,,,BOS,False,,757.2,,2025-08-06 14:00:00,1,zone,,ABOVE,0.6158291378774953,6.835703430440141,BNBUSDT,12,0.45945945945946526,11.099999999999909,0.6216216216216349,0.2702702702702725,775.2,765.3,2025-08-07 02:00:00,767.6,-0.43108039651420466,stop_loss,
LONG,121.16,,117.8,-1.0,TREND,30.3462,1.6036,33.2294,8.9087,3.5,BULLISH_BOS,False,,,2.530000000000001,,,BOS,False,,117.8,,2025-08-07 04:00:00,1,zone,,ABOVE,1.99095544168496,6.689610284061464,LTCUSDT,4,0.13988095238095208,3.3599999999999994,0.33333333333333476,1.1577380952380956,122.28,117.27,2025-08-07 08:00:00,117.8,-6.689610284061464,stop_loss,
SHORT,3.6596,3.5776000000000003,3.7027,-1.0,RANGE,20.3124,0.041,30.2419,13.2243,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.04079999999999995,,,SWEEP,False,3.7027,,,2025-08-06 16:15:00,1,,,,20.105010089529827,8.04200403581193,DOTUSDT,18,0.338747099767986,0.043099999999999916,0.4872389791183386,2.5336426914153174,3.7688,3.6386,2025-08-07 10:00:00,3.7027,-0.8665259348587339,stop_loss,15m
LONG,0.2543,,0.2617,0.9367088607594868,TREND,36.1205,0.0034,30.2301,16.9517,3.5,BULLISH_BOS,False,,,0.005670000000000008,,,BOS,False,,0.2464,,2025-08-07 19:00:00,1,zone,,ABOVE,19.29751755394065,6.561155968339821,HBARUSDT,17,1.3443037974683467,0.007900000000000018,1.5316455696202496,0.16455696202531903,0.2664,0.253,2025-08-08 12:00:00,0.2617,0.1428016298991601,stop_loss,
LONG,0.3511,,0.3429,-1.0,TREND,39.6029,0.0041,29.7535,13.3803,3.5,BULLISH_BOS,False,,,0.007400000000000018,,,BOS,False,,0.3429,,2025-08-08 13:00:00,1,zone,,ABOVE,19.304657635435607,6.563583596048106,AXLUSDT,2,0.0,0.00820000000000004,0.2804878048780436,1.0,0.3534,0.3429,2025-08-08 15:00:00,0.3429,-0.15829819261057276,stop_loss,
LONG,4.38,,4.652,2.193548387096782,TREND,32.5491,0.0401,32.7402,15.3025,3.5,BULLISH_BOS,False,,,0.05799999999999983,,,BOS,False,,4.256,,2025-08-07 19:00:00,1,zone,,ABOVE,19.29751755394065,6.561155968339821,APTUSDT,28,2.411290322580655,0.12399999999999967,2.7016129032258136,0.2580645161290332,4.715,4.348,2025-08-08 23:00:00,4.652,5.2489247746718615,stop_loss,
LONG,588.0,,584.7,-0.2894736842105229,TREND,35.051,3.5286,36.6397,11.1336,4.0,BULLISH_BOS,True,,,7.0,,,BOS,True,,576.6,,2025-08-08 17:00:00,1,zone,,ABOVE,0.6093708229201616,6.946827381289829,BCHUSDT,20,0.10526315789474104,11.399999999999977,0.3421052631578934,1.7456140350877207,591.9,568.1,2025-08-09 13:00:00,584.7,-2.0109237156365056,stop_loss,
LONG,23.994,,24.165,0.1783107403545354,TREND,37.4443,0.2723,30.7712,11.5687,3.5,BULLISH_BOS,False,,,0.3039999999999985,,,BOS,False,,23.035,,2025-08-09 01:30:00,1,zone,,ABOVE,6.934436129242076,6.650124247943149,AVAXUSDT,25,0.8060479666319083,0.9589999999999996,0.8488008342022945,0.0688216892596444,24.808,23.928,2025-08-10 02:00:00,24.165,1.1857885781003907,stop_loss,15m
LONG,10.135,,10.889,1.5356415478615073,TREND,34.537,0.1024,40.0279,7.6709,3.5,BULLISH_BOS,False,,,0.3379999999999992,,,BOS,False,,9.644,,2025-08-07 10:00:00,1,zone,,ABOVE,13.362843112708402,6.561155968339821,UNIUSDT,65,2.4989816700611023,0.49099999999999966,2.5743380855397153,0.4806517311608978,11.399,9.899,2025-08-10 03:00:00,10.889,10.07558370698213,stop_loss,
LONG,2.556,,2.608,0.5842696629213491,TREND,35.3606,0.0254,32.1127,14.3662,3.5,BULLISH_BOS,False,,,0.021999999999999797,,,BOS,False,,2.467,,2025-08-09 01:30:00,1,zone,,ABOVE,19.559188964538674,6.650124247943149,FILUSDT,29,1.123595505617979,0.08899999999999997,1.2134831460674171,0.13483146067415747,2.664,2.544,2025-08-10 06:00:00,2.608,1.0170778261560118,stop_loss,15m
LONG,2.735,,2.764,0.8529411764705905,TREND,34.6266,0.0334,31.9058,14.1328,3.5,BULLISH_BOS,False,,,0.03400000000000025,,,BOS,False,,2.701,,2025-08-09 01:00:00,1,zone,,ABOVE,19.559188964538674,6.650124247943149,NEARUSDT,30,3.588235294117677,0.03399999999999981,4.000000000000026,0.4705882352941207,2.871,2.719,2025-08-10 07:00:00,2.764,0.5672164799716198,stop_loss,
LONG,123.65,,120.04,-1.0,TREND,30.2779,1.2121,21.0371,11.3141,5.0,BULLISH_BOS,True,,,1.5700000000000074,,,BOS,True,,120.04,,2025-08-10 04:00:00,1,zone,,ABOVE,2.218472176510911,8.008684557204388,LTCUSDT,3,0.0,3.6099999999999994,0.02216066481994413,1.5401662049861504,123.73,118.09,2025-08-10 07:00:00,120.04,-8.008684557204388,stop_loss,
LONG,3.8759,3.9799,3.8239,-1.0,RANGE,19.0325,0.052,15.7323,20.6101,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.05339999999999989,,,SWEEP,False,3.8239,,,2025-08-10 06:00:00,1,,,,20.072565284318774,7.226123502354759,SUIUSDT,1,0.0,0.052000000000000046,0.5826923076923071,1.4384615384615411,3.9062,3.8011,2025-08-10 07:00:00,3.8239,-1.043773394784577,stop_loss,
LONG,4.641,4.754,4.5482,1.2176724137930928,RANGE,20.1775,0.0565,9.6081,35.9039,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.0699999999999994,,,SWEEP,False,4.5482,,,2025-08-10 10:00:00,1,,,,19.648303210717906,7.073389155858447,APTUSDT,16,1.799568965517231,0.09280000000000044,1.8857758620689546,0.6357758620689643,4.816,4.582,2025-08-11 02:00:00,4.754,2.2202582628111145,take_profit,
LONG,23.926,,23.908,-0.04603580562659133,TREND,34.5917,0.2561,22.5384,10.0697,3.5,BULLISH_BOS,False,,,0.46699999999999875,,,BOS,False,,23.535,,2025-08-11 01:15:00,1,zone,,ABOVE,17.085481052798258,6.680423091644088,AVAXUSDT,9,1.5549872122762232,0.39099999999999824,1.7647058823529524,0.24296675191815675,24.616,23.831,2025-08-11 10:00:00,23.908,-0.3075386589503196,stop_loss,15m
LONG,0.367,,0.3589,-0.6328125000000008,TREND,36.9546,0.0044,31.5024,13.0856,3.5,BULLISH_BOS,False,,,0.010199999999999987,,,BOS,False,,0.3542,,2025-08-11 01:00:00,1,zone,,ABOVE,19.648303210717906,6.680423091644088,AXLUSDT,9,0.3671874999999992,0.012799999999999978,0.5390625000000022,0.6406249999999999,0.3739,0.3588,2025-08-11 10:00:00,0.3589,-0.15915125600681496,stop_loss,
LONG,4290.73,,4251.78,-0.35668498168498064,TREND,33.4831,38.5036,30.2273,12.2326,5.0,BULLISH_BOS,True,,,61.86999999999989,,,BOS,True,,4181.53,,2025-08-11 01:15:00,1,zone,,ABOVE,0.07197180663266645,7.859321284287162,ETHUSDT,9,0.25192307692307936,109.19999999999982,0.5336080586080635,0.7060439560439522,4349.0,4213.63,2025-08-11 10:00:00,4251.78,-2.803301868342345,stop_loss,15m
LONG,2.636,,2.591,-0.9782608695652103,TREND,35.6685,0.025,25.7143,11.4286,3.5,BULLISH_BOS,False,,,0.04600000000000026,,,BOS,False,,2.59,,2025-08-11 01:15:00,1,zone,,ABOVE,19.648303210717906,6.680423091644088,FILUSDT,9,0.8695652173913001,0.04600000000000026,1.0217391304347705,1.26086956521739,2.683,2.578,2025-08-11 10:00:00,2.591,-0.8841736444823044,stop_loss,15m
LONG,0.7886,,0.7707,-1.0,TREND,36.8915,0.0094,24.3511,14.8092,3.5,BULLISH_BOS,False,,,0.009800000000000031,,,BOS,False,,0.7707,,2025-08-10 23:00:00,1,zone,,ABOVE,19.648303210717906,6.680423091644088,OPUSDT,12,0.7262569832402275,0.017899999999999916,1.3072625698324132,1.7653631284916262,0.812,0.757,2025-08-11 11:00:00,0.7707,-0.3517046274718489,stop_loss,
LONG,119744.0,,119340.6,-0.23805027735158316,TREND,37.0716,486.2071,30.7056,8.2813,3.5,BULLISH_BOS,False,,,1025.1000000000058,,,BOS,False,,118049.4,,2025-08-11 01:30:00,1,zone,,ABOVE,0.003942182870083834,6.680423091644088,BTCUSDT,17,1.5060781305322721,1694.6000000000058,1.5797238286321202,0.30933553640976946,122421.0,119219.8,2025-08-11 18:00:00,119340.6,-1.5902765697917955,stop_loss,15m
SHORT,0.9652,,0.9162,0.6767955801104951,TREND,36.7596,0.0179,14.6789,31.5517,5.0,BEARISH_BOS,True,,,0.028299999999999992,,,BOS,True,,,1.0376,2025-08-11 11:30:00,1,zone,,BELOW,19.534022621095783,7.8136090484383125,WIFUSDT,25,0.9640883977900532,0.07240000000000013,1.1187845303867379,0.08839779005524946,0.9716,0.8842,2025-08-12 12:00:00,0.9162,0.957167108433692,stop_loss,15m
SHORT,367.07,,365.16,0.16710411198599887,TREND,35.0915,6.2064,11.6469,42.5365,3.5,BEARISH_BOS,False,,,10.879999999999995,,,BOS,False,,,378.5,2025-08-11 17:30:00,1,zone,,BELOW,0.5810645399101104,6.641567691172566,TAOUSDT,19,0.6237970253718278,11.430000000000007,0.844269466316708,0.4846894138232736,372.61,357.42,2025-08-12 12:00:00,365.16,1.1098332712282923,stop_loss,15m
SHORT,0.0114,,0.011365,0.07000000000000056,TREND,36.0501,0.0002,6.778,39.0651,3.5,BEARISH_BOS,False,,,0.0002570000000000003,,,BOS,False,,,0.0119,2025-08-11 19:00:00,1,zone,,BELOW,19.45450879260619,6.614532989486105,1000PEPEUSDT,17,0.4779999999999988,0.0005000000000000004,0.6759999999999989,0.7899999999999984,0.011795,0.011062,2025-08-12 12:00:00,0.011365,0.0006809078077412227,stop_loss,
