direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,62.5,,0.3225,,64.6,-1.0,TREND,38.8062,0.43,7.309,24.0864,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8100000000000023,,,BOS,False,,,64.6,2024-08-26 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,30.030686927664703,63.064442548095705,12612.88850961914,63.064442548095705,LTCUSDT,3,0.0,2.0999999999999943,0.0,1.0285714285714298,0.0,64.66,62.5,64.6,0,1186,2024-08-26 09:00:00,64.6,-63.064442548095705,stop_loss,SL,
SHORT,0.5844,,0.009471,,0.5489,1.0230547550432283,TREND,38.1877,0.0126,18.1561,32.4095,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007500000000000062,,,BOS,False,,,0.6191,2024-08-28 19:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,627.4912033535524,62.74912033535523,12549.824067071046,62.74912033535523,AXLUSDT,8,1.155619596541789,0.03469999999999995,1.3141210374639811,0.0,1.3141210374639811,0.5844,0.5388,0.6191,0,1187,2024-08-29 03:00:00,0.5489,22.275937719051093,stop_loss,trailing_stop,
SHORT,0.5743,,0.004779,,0.517,8.953125000000057,TREND,30.7518,0.0064,16.5919,30.2691,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.0039000000000000146,,,BOS,True,,,0.5797,2024-08-29 19:00:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,628.6050002395049,125.72100004790096,12572.100004790096,125.72100004790096,ARBUSDT,2,9.453125000000057,0.006399999999999961,10.031250000000066,0.0,10.031250000000066,0.5743,0.5101,0.5807,0,1188,2024-08-29 21:00:00,0.517,36.019066513723644,stop_loss,trailing_stop,
SHORT,0.2573,,0.004071,,0.2449,1.4252873563218285,TREND,32.6855,0.0054,13.6842,32.7632,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.005800000000000027,,,BOS,True,,,0.266,2024-08-29 19:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,628.6050002395049,125.72100004790096,12572.100004790096,125.72100004790096,ENAUSDT,2,1.655172413793092,0.008700000000000041,1.9885057471264254,0.0,1.9885057471264254,0.2573,0.24,0.266,0,1189,2024-08-29 21:00:00,0.2449,7.7947020029698395,stop_loss,trailing_stop,
SHORT,0.5595,,0.004704,,0.5093,2.6421052631578936,TREND,38.7625,0.0063,8.9977,37.6993,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.00660000000000005,,,BOS,False,,,0.5785,2024-08-30 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,630.7956886653395,63.07956886653395,12615.91377330679,63.07956886653395,ARBUSDT,3,2.784210526315784,0.019000000000000017,2.952631578947368,0.0,2.952631578947368,0.5595,0.5034,0.5785,0,1190,2024-08-30 06:00:00,0.5093,31.66594357100006,stop_loss,trailing_stop,
SHORT,65.0577,1.0,0.684643,,63.35,0.9527980806784567,TREND,31.7985,0.9129,17.4491,22.77,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.1899999999999977,,,BOS,False,,,66.85,2024-08-30 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,35.19476028931208,63.07956886653395,12615.91377330679,63.07956886653395,LTCUSDT,4,1.706020197511578,1.7922999999999973,1.7897115438263684,0.0,1.7897115438263684,65.0577,61.85,66.85,0,1191,2024-08-30 07:00:00,63.35,60.102092146058084,stop_loss,trailing_stop,
SHORT,6.645,1.0,0.046018,,5.865,4.534883720930213,TREND,37.8532,0.0614,13.8533,25.4948,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.056999999999999496,,,BOS,False,,,6.817,2024-08-30 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,369.4093549134827,63.538409045119245,12707.681809023848,63.538409045119245,UNIUSDT,4,5.9767441860464885,0.1720000000000006,6.168604651162769,0.0,6.168604651162769,6.645,5.584,6.817,0,1192,2024-08-30 18:00:00,5.865,288.13929683251627,stop_loss,trailing_stop,
SHORT,4.205,,0.020839,,4.211,-0.010714285714286127,TREND,34.8268,0.0278,11.8252,33.6761,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.045999999999999375,,,BOS,True,,,4.765,2024-09-01 02:45:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,116.03411701657477,64.97910552928182,12995.821105856365,64.97910552928182,DOTUSDT,1,0.0,0.5599999999999996,0.008928571428571244,0.0303571428571435,0.008928571428571244,4.222,4.2,4.765,0,1194,2024-09-01 03:00:00,4.211,-0.696204702099475,stop_loss,trailing_stop,15m
SHORT,343.8,,1.309821,,320.15,7.629032258064611,TREND,37.4716,1.7464,11.2474,29.0389,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,3.25,,,BOS,True,,,346.9,2024-09-01 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,41.922003567279056,129.95821105856365,12995.821105856365,129.95821105856365,BCHUSDT,10,8.419354838709777,3.099999999999966,8.596774193548493,0.0,8.596774193548493,343.8,317.15,346.9,0,1193,2024-09-01 12:00:00,320.15,991.4553843661511,stop_loss,trailing_stop,
SHORT,336.4594,1.0,1.48125,,320.15,3.440366198371543,TREND,35.9805,1.975,9.0416,30.5606,3.5,3_to_4,0.5,BEARISH_BOS,False,,,3.1999999999999886,,,BOS,False,,,341.2,2024-09-01 12:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,14.7519093421935,69.93290142760209,13986.580285520417,69.93290142760209,BCHUSDT,3,4.031008733071785,4.740599999999972,4.6321984558916895,0.0,4.6321984558916895,336.4594,314.5,341.2,0,1195,2024-09-01 15:00:00,320.15,240.59479022557124,stop_loss,trailing_stop,
SHORT,1.4627,2.0,0.016489,,1.4918,-0.2502149613069657,TREND,33.429,0.022,7.2775,27.5179,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03200000000000003,,,BOS,False,,,1.579,2024-09-01 12:30:00,2.5,zone,full,NONE,False,zone,,BELOW,601.3147156285645,69.93290142760209,13986.580285520417,69.93290142760209,WIFUSDT,7,0.2381771281169374,0.11630000000000007,0.3843508168529659,0.30438521066208146,0.3843508168529659,1.4981,1.418,1.579,0,1196,2024-09-01 19:00:00,1.4918,-17.498258224791304,stop_loss,trailing_stop,15m
SHORT,4.506,,0.054321,,3.95,1.326968973747018,TREND,31.6439,0.0724,15.1874,34.4181,4.0,4_to_5,1.0,,True,,,0.07100000000000062,,,BOS,True,,,4.925,2024-09-01 22:00:00,2.5,momentum,,NONE,False,momentum,10.0,ABOVE,339.13309827019594,142.09676817521196,14209.676817521196,142.09676817521196,NEARUSDT,7,1.5775656324582354,0.4189999999999996,1.6610978520286417,0.0,1.6610978520286417,4.506,3.81,4.925,0,1197,2024-09-02 05:00:00,3.95,188.55800263822897,stop_loss,trailing_stop,
SHORT,508.0,,3.776786,,508.2,-0.005799505302197401,TREND,38.6947,5.0357,8.9362,32.6241,3.0,3_to_4,0.5,,True,,,9.850000000000023,,,BOS,True,,,542.35,2024-09-02 05:30:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,2.0875659795450643,71.99117410079712,14398.234820159425,71.99117410079712,BNBUSDT,3,0.1478873852060428,34.48569999999995,0.19428342762362366,0.15078713785714232,0.19428342762362366,513.2,501.3,542.4857,0,1198,2024-09-02 08:00:00,508.2,-0.4175131959089891,stop_loss,trailing_stop,15m
SHORT,1.4214,,0.009873,,1.3605,4.445255474452536,TREND,35.0035,0.0132,20.1845,35.4314,3.0,3_to_4,0.5,,True,,,0.012599999999999945,,,BOS,True,,,1.4351,2024-09-03 14:00:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,719.8908653481758,71.98908653481759,14397.817306963516,71.98908653481759,OPUSDT,4,5.656934306569317,0.013700000000000045,5.883211678832097,0.0,5.883211678832097,1.4214,1.3408,1.4351,0,1200,2024-09-03 18:00:00,1.3605,43.84135369970387,stop_loss,trailing_stop,
SHORT,0.0075,3.0,7.4e-05,,0.0071307,1.8464999999999927,TREND,33.9306,0.0001,17.0288,30.5468,3.0,3_to_4,0.5,,True,,,6.790000000000008e-05,,,BOS,True,,,0.0077,2024-09-03 14:00:00,2.5,momentum,full,NONE,False,momentum,11.0,ABOVE,719.8908653481758,71.98908653481759,14397.817306963516,71.98908653481759,1000PEPEUSDT,13,2.0329999999999946,0.00020000000000000052,3.3449999999999886,0.0,3.3449999999999886,0.0075,0.006831,0.0077,0,1199,2024-09-04 03:00:00,0.0071307,0.26585569657308095,stop_loss,trailing_stop,
SHORT,6.408,3.0,0.064982,,6.133,2.200000000000003,TREND,36.8165,0.0866,10.3462,35.7378,3.0,3_to_4,0.5,,True,,,0.07749999999999968,,,BOS,True,,,6.533,2024-09-04 11:00:00,2.5,momentum,full,NONE,False,momentum,8.0,ABOVE,577.6769806543916,72.20962258179895,14441.924516359792,72.20962258179895,APTUSDT,3,2.5160000000000053,0.125,2.8400000000000034,0.0,2.8400000000000034,6.408,6.053,6.533,0,1201,2024-09-04 14:00:00,6.133,158.8611696799579,stop_loss,trailing_stop,
SHORT,318.8259,1.0,2.748214,,314.45,0.5453446492441499,TREND,38.1599,3.6643,14.0351,37.4269,4.0,4_to_5,1.0,BEARISH_BOS,True,,,7.75,,,BOS,True,,,326.85,2024-09-04 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,17.99818610979391,144.4192451635979,14441.924516359792,144.4192451635979,BCHUSDT,4,1.230779775925021,8.024100000000033,1.4924913697486222,0.0,1.4924913697486222,318.8259,306.85,326.85,0,1202,2024-09-04 15:00:00,314.45,78.75826259784719,stop_loss,trailing_stop,
SHORT,324.05,2.0,1.923214,,307.55,6.43450454315017,TREND,32.9374,2.5643,5.8496,32.5905,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.349999999999966,,,BOS,False,,,326.55,2024-09-05 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,28.622906736024603,73.39771974318798,14679.543948637596,73.39771974318798,BCHUSDT,18,7.311936980852466,2.564300000000003,8.150372421323562,0.0,8.150372421323562,324.05,303.15,326.6143,0,1203,2024-09-06 00:00:00,307.55,472.27796114440594,stop_loss,trailing_stop,
SHORT,21.675,2.0,0.193929,,21.74,-0.054393305439328625,TREND,33.2644,0.2586,15.0552,28.1768,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.28000000000000114,,,BOS,False,,,22.87,2024-09-06 03:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,63.39674439239331,75.75910954891002,15151.821909782002,75.75910954891002,AVAXUSDT,3,0.11715481171548162,1.1950000000000003,0.21757322175732344,0.13807531380753063,0.21757322175732344,21.84,21.415,22.87,0,1204,2024-09-06 06:00:00,21.74,-4.120788385505421,stop_loss,trailing_stop,15m
SHORT,0.0968,1.0,0.00085,,0.09192,1.8769230769230716,TREND,33.9766,0.0011,4.9779,35.9168,4.0,4_to_5,1.0,,True,,,0.0012700000000000072,,,BOS,True,,,0.0994,2024-09-06 14:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,757.3850560698248,151.47701121396497,15147.701121396496,151.47701121396497,DOGEUSDT,9,2.853846153846147,0.002600000000000005,3.0576923076923013,0.0,3.0576923076923013,0.0968,0.08885,0.0994,0,1205,2024-09-06 23:00:00,0.09192,3.696039073620742,stop_loss,trailing_stop,
SHORT,0.5061,3.0,0.007591,,0.4733,1.853107344632763,TREND,31.6299,0.0101,14.82,24.6295,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007000000000000006,,,BOS,False,,,0.5238,2024-09-07 01:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,757.5698580235058,75.75698580235058,15151.397160470116,75.75698580235058,AXLUSDT,1,1.72881355932203,0.01770000000000005,1.8587570621468867,0.0,1.8587570621468867,0.5061,0.4732,0.5238,0,1206,2024-09-07 02:00:00,0.4733,24.848291343170988,stop_loss,trailing_stop,
SHORT,493.45,,2.761607,,498.4,-0.11199095022624411,TREND,34.5105,3.6821,20.3686,25.7032,3.0,3_to_4,0.5,,True,,,3.3999999999999773,,,BOS,True,,,537.65,2024-09-08 16:30:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,1.7167698474901913,75.88122725906643,15176.245451813287,75.88122725906643,BNBUSDT,5,0.0,44.19999999999999,0.022624434389140278,0.1300904977375566,0.022624434389140278,499.2,492.45,537.65,0,1207,2024-09-08 21:00:00,498.4,-8.498010745076428,stop_loss,trailing_stop,15m
SHORT,64.2132,1.0,0.353571,,61.12,1.9131618010885745,TREND,33.7881,0.4714,9.2424,44.3939,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.9300000000000068,,,BOS,False,,,65.83,2024-09-08 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,46.90669050305614,75.83873720534106,15167.747441068212,75.83873720534106,LTCUSDT,1,2.271895101434937,1.6167999999999978,2.488372093023261,0.0,2.488372093023261,64.2132,60.19,65.83,0,1208,2024-09-08 22:00:00,61.12,145.0917750640534,stop_loss,trailing_stop,
LONG,129.9,,1.763571,,137.82,0.7507109004739316,TREND,38.5699,2.3514,42.0413,3.4326,4.0,4_to_5,1.0,,True,,,2.9799999999999898,,,BOS,True,,119.35,,2024-09-09 08:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,14.51453954135758,153.12839216132264,15312.839216132264,153.12839216132264,AAVEUSDT,18,1.082464454976301,10.550000000000011,1.1734597156398088,0.0,1.1734597156398088,142.28,129.9,119.35,0,1209,2024-09-10 02:00:00,137.82,114.95515316755186,stop_loss,trailing_stop,
LONG,282.28,1.0,3.565179,,275.44,-0.2524916943521588,TREND,32.5152,4.7536,29.6168,9.8573,4.0,4_to_5,1.0,BULLISH_BOS,True,,,8.690000000000055,,,BOS,True,,255.19,,2024-09-10 18:45:00,2.5,zone,full,NONE,False,zone,,BELOW,5.6950145327795605,154.27794369299815,15427.794369299816,154.27794369299815,TAOUSDT,10,0.3794758213362879,27.089999999999975,0.4632705795496502,0.25359911406422864,0.4632705795496502,294.83,275.41,255.19,0,1210,2024-09-11 04:00:00,275.44,-38.95389940421205,stop_loss,trailing_stop,15m
SHORT,0.0474,1.0,0.000286,,0.0485,-1.0,TREND,35.888,0.0004,12.1723,38.5768,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.0008499999999999966,,,BOS,True,,,0.0485,2024-09-11 05:00:00,2.5,momentum,full,NONE,False,momentum,16.0,BELOW,769.4420234947802,153.88840469895604,15388.840469895604,153.88840469895604,HBARUSDT,1,0.0,0.0011000000000000038,0.0,1.990909090909088,0.0,0.04959,0.0474,0.0485,0,1211,2024-09-11 06:00:00,0.0485,-0.846386225844261,stop_loss,SL,
SHORT,10.388,1.0,0.073018,,10.39,-0.006688963210704587,TREND,34.3126,0.0974,8.0704,35.0697,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.2159999999999993,,,BOS,False,,,10.089,2024-09-11 12:45:00,2.5,zone,full,NONE,False,zone,,BELOW,257.32431578043116,76.93997041834879,15387.994083669759,76.93997041834879,LINKUSDT,1,0.5551839464882965,0.2989999999999995,0.5953177257525062,0.36120401337792885,0.5953177257525062,10.496,10.21,10.687,0,1212,2024-09-11 13:00:00,10.39,-0.5146486315610342,stop_loss,trailing_stop,15m
SHORT,10.366,2.0,0.085714,,10.39,-0.08664259927798186,TREND,34.6116,0.1143,11.5,29.875,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.19500000000000028,,,BOS,False,,,10.089,2024-09-11 13:30:00,2.5,zone,full,NONE,False,zone,,BELOW,277.75233637253143,76.937397175191,15387.479435038198,76.937397175191,LINKUSDT,2,0.3429602888086611,0.27699999999999925,0.7364620938628137,0.1696750902527102,0.7364620938628137,10.413,10.162,10.642999999999999,0,1213,2024-09-11 15:00:00,10.39,-6.666056072941007,stop_loss,trailing_stop,15m
SHORT,0.531,1.0,0.002909,,0.5334,-0.1726618705035938,TREND,36.593,0.0039,7.919,37.0166,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.009899999999999909,,,BOS,False,,,0.5449,2024-09-11 13:30:00,2.5,zone,full,NONE,False,zone,,BELOW,769.37397175191,76.937397175191,15387.479435038198,76.937397175191,XRPUSDT,2,0.35971223021582704,0.013900000000000023,0.6043165467625943,0.25179856115107496,0.6043165467625943,0.5345,0.5226,0.5449,0,1214,2024-09-11 15:00:00,0.5334,-1.8464975322045514,stop_loss,trailing_stop,15m
LONG,6.265,,0.068839,,6.72,2.8980891719745223,TREND,31.3284,0.0918,38.8327,14.0856,3.0,3_to_4,0.5,,True,,,0.04299999999999926,,,BOS,True,,6.108,,2024-09-12 04:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,489.7760153322627,76.89483440716526,15378.966881433053,76.89483440716526,UNIUSDT,3,3.490445859872611,0.15700000000000003,3.968152866242039,0.0,3.968152866242039,6.888,6.265,6.108,0,1215,2024-09-12 07:00:00,6.72,222.84808697617956,stop_loss,trailing_stop,
LONG,303.98,3.0,3.589286,,315.01,0.4665820642977983,TREND,31.2028,4.7857,32.2388,9.6567,3.0,3_to_4,0.5,,True,,,8.009999999999991,,,BOS,True,,280.34,,2024-09-13 17:00:00,2.5,momentum,full,NONE,False,momentum,26.0,BELOW,3.2998762623538926,78.00907484204616,15601.814968409231,78.00907484204616,TAOUSDT,14,0.888324873096445,23.640000000000043,0.961082910321486,0.016920473773267063,0.961082910321486,326.7,303.58,280.34,0,1216,2024-09-14 07:00:00,315.01,36.39763517376335,stop_loss,trailing_stop,15m
LONG,0.2213,,0.001918,,0.2218,0.03144654088050318,TREND,35.7158,0.0026,25.6983,11.4525,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.003899999999999987,,,BOS,True,,0.2054,,2024-09-14 13:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,781.9106301791498,156.38212603582994,15638.212603582995,156.38212603582994,ENAUSDT,2,0.13207547169811265,0.015899999999999997,0.20754716981132063,0.0,0.20754716981132063,0.2246,0.2213,0.2054,0,1217,2024-09-14 15:00:00,0.2218,0.39095531508957526,stop_loss,trailing_stop,
LONG,326.13,,3.040714,,320.81,-0.1272118603538975,TREND,30.057,4.0543,29.2988,4.4574,3.0,3_to_4,0.5,,True,,,5.53000000000003,,,BOS,True,,284.31,,2024-09-14 23:00:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,1.869751740662134,78.19301779449043,15638.603558898085,78.19301779449043,TAOUSDT,17,0.16379722620755677,41.81999999999999,0.22931611669057947,0.15853658536585358,0.22931611669057947,335.72,319.5,284.31,0,1218,2024-09-15 16:00:00,320.81,-9.94707926032254,stop_loss,trailing_stop,15m
SHORT,1.5012,1.0,0.015386,,1.496,0.055260361317748155,TREND,37.5438,0.0205,8.078,46.3092,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.020499999999999963,,,BOS,False,,,1.5953,2024-09-15 23:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,781.4328239818882,78.14328239818882,15628.656479637762,78.14328239818882,WIFUSDT,15,0.2741764080765153,0.09409999999999985,0.5260361317747096,0.19341126461211502,0.5260361317747096,1.5194,1.4517,1.5953,0,1219,2024-09-16 14:00:00,1.496,4.0634506847058915,stop_loss,trailing_stop,15m
SHORT,1.4862,2.0,0.018321,,1.5122,-0.25540275049115907,TREND,38.4108,0.0244,7.076,20.7895,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.021099999999999897,,,BOS,False,,,1.588,2024-09-16 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,767.815320742753,78.16359965161234,15632.719930322468,78.16359965161234,WIFUSDT,1,0.0,0.10180000000000011,0.028487229862474456,0.2829076620825138,0.028487229862474456,1.515,1.4833,1.588,0,1220,2024-09-16 23:00:00,1.5122,-19.963198339311596,stop_loss,trailing_stop,15m
LONG,1.0833,,0.020416,,1.1771,3.4485294117647234,TREND,39.2163,0.0272,22.8811,14.5106,3.0,3_to_4,0.5,,True,,,0.012499999999999956,,,BOS,True,,1.073,,2024-09-18 03:00:00,2.5,momentum,,NONE,False,momentum,13.0,BELOW,780.6378365991578,78.06378365991579,15612.756731983156,78.06378365991579,SUIUSDT,6,4.511029411764725,0.02719999999999989,4.731617647058844,0.0,4.731617647058844,1.212,1.0833,1.0561,0,1221,2024-09-18 09:00:00,1.1771,73.22382907300108,stop_loss,trailing_stop,
LONG,550.55,3.0,3.841071,,557.6,0.5708502024291595,TREND,34.21,5.1214,23.6402,16.7364,4.0,4_to_5,1.0,,True,,,2.5,,,BOS,True,,538.2,,2024-09-18 22:30:00,2.5,momentum,full,NONE,False,momentum,2.0,ABOVE,12.70119883486338,156.85980561056158,15685.980561056158,156.85980561056158,BNBUSDT,9,0.8502024291498038,12.349999999999909,0.9676113360323995,0.0,0.9676113360323995,562.5,550.55,538.2,0,1222,2024-09-19 07:00:00,557.6,89.5434517857877,stop_loss,trailing_stop,15m
LONG,330.18,,6.396964,,370.5,0.8328857674034285,TREND,34.6411,8.5293,29.4113,10.9539,4.0,4_to_5,1.0,,True,,,5.979999999999961,,,BOS,True,,281.77,,2024-09-18 22:30:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,3.240235604432173,156.85980561056158,15685.980561056158,156.85980561056158,TAOUSDT,22,1.111753769882255,48.410000000000025,1.1762032637884727,0.0,1.1762032637884727,387.12,330.18,281.77,0,1223,2024-09-19 20:00:00,370.5,130.6462995707052,stop_loss,trailing_stop,15m
LONG,1.1379,1.0,0.020229,,1.5284,3.2113486842105288,TREND,33.1614,0.027,31.6472,12.3941,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.03859999999999997,,,BOS,False,,1.0163,,2024-09-19 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,654.0366082406522,79.53085156206326,15906.17031241265,79.53085156206326,SUIUSDT,15,3.420230263157898,0.12159999999999993,3.59621710526316,0.0,3.59621710526316,1.5752,1.1379,1.0163,0,1224,2024-09-20 13:00:00,1.5284,255.40129551797472,stop_loss,trailing_stop,
LONG,0.5382,,0.005293,,0.6094,1.8936170212765986,TREND,37.7187,0.0071,37.8543,6.5789,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.01100000000000001,,,BOS,False,,0.5006,,2024-09-21 17:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,808.0785803965314,80.80785803965313,16161.571607930626,80.80785803965313,ARBUSDT,7,2.0585106382978746,0.03759999999999997,2.2579787234042565,0.0,2.2579787234042565,0.6231,0.5382,0.5006,0,1225,2024-09-22 00:00:00,0.6094,57.53519492423307,stop_loss,trailing_stop,
LONG,6.3415,,0.094071,,7.829,2.299072642967541,TREND,37.1202,0.1254,22.0103,11.6743,4.0,4_to_5,1.0,,True,,,0.05649999999999977,,,BOS,True,,5.6945,,2024-09-22 17:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,250.6817125634444,162.19106802854859,16219.106802854858,162.19106802854859,APTUSDT,4,2.568006182380216,0.6470000000000002,2.6267387944358576,0.0,2.6267387944358576,8.041,6.3415,5.6945,0,1226,2024-09-22 21:00:00,7.829,372.8890474381235,stop_loss,trailing_stop,
LONG,574.31,3.0,15.149464,,558.75,-0.11935810499831208,TREND,30.7065,20.1993,47.2329,6.4253,4.0,4_to_5,1.0,,True,,,9.119999999999948,,,BOS,True,,456.82,,2024-09-23 05:30:00,2.5,momentum,full,NONE,False,momentum,8.0,BELOW,1.272743690765318,165.9199585029298,16591.99585029298,165.9199585029298,TAOUSDT,2,0.0,130.36399999999992,0.03658985609524177,0.19951827191555957,0.03658985609524177,579.08,548.3,443.946,0,1227,2024-09-23 07:00:00,558.75,-19.803891828308277,stop_loss,trailing_stop,15m
LONG,0.5649,1.0,0.009337,,0.5807,0.7117117117117134,TREND,30.8812,0.0124,24.2111,9.868,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.018900000000000028,,,BOS,False,,0.5427,,2024-09-23 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,828.6095979232337,82.86095979232336,16572.19195846467,82.86095979232336,AXLUSDT,3,0.9549549549549549,0.022199999999999998,1.2252252252252254,0.0,1.2252252252252254,0.5921,0.5649,0.5427,0,1228,2024-09-23 21:00:00,0.5807,13.092031647187122,stop_loss,trailing_stop,
LONG,0.341,1.0,0.002604,,0.3872,3.23076923076922,TREND,30.0193,0.0035,28.8066,6.5844,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.006500000000000006,,,BOS,False,,0.3267,,2024-09-23 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,829.2641995055928,165.85283990111859,16585.283990111857,165.85283990111859,ADAUSDT,30,3.489510489510481,0.014300000000000035,3.6923076923076805,0.0,3.6923076923076805,0.3938,0.341,0.3267,0,1229,2024-09-25 04:00:00,0.3872,38.31200601715836,stop_loss,trailing_stop,
LONG,4.648,1.0,0.033482,,4.618,-0.0650759219088924,TREND,39.1844,0.0446,27.2,3.68,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.04600000000000026,,,BOS,False,,4.187,,2024-09-25 04:45:00,2.5,zone,full,NONE,False,zone,,BELOW,180.29930581484854,83.11797998064507,16623.595996129014,83.11797998064507,DOTUSDT,2,0.008676789587853477,0.4609999999999994,0.052060737527115084,0.09761388286334054,0.052060737527115084,4.672,4.603,4.187,0,1231,2024-09-25 06:00:00,4.618,-5.408979174445341,stop_loss,trailing_stop,15m
LONG,151.6597,1.0,1.799464,,165.8,3.4075475335566523,TREND,38.4584,2.3993,34.3555,8.3954,4.0,4_to_5,1.0,BULLISH_BOS,True,,,2.539999999999992,,,BOS,True,,147.51,,2024-09-25 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,40.05975370780787,166.23595996129015,16623.595996129014,166.23595996129015,AAVEUSDT,13,4.460635708605446,4.149699999999996,5.12815384244645,0.0,5.12815384244645,172.94,151.6597,147.51,0,1230,2024-09-25 17:00:00,165.8,566.4569353545166,stop_loss,trailing_stop,
LONG,2.0915,,0.041566,,2.0766,-0.06995305164319213,TREND,39.3915,0.0554,33.6512,14.6926,3.0,3_to_4,0.5,,True,,,0.033299999999999885,,,BOS,True,,1.8785,,2024-09-26 03:15:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,403.3953979415281,85.92321976154543,17184.643952309085,85.92321976154543,WIFUSDT,2,0.3014084507042257,0.21299999999999986,0.351643192488263,0.07183098591549239,0.351643192488263,2.1664,2.0762,1.8785,0,1232,2024-09-26 05:00:00,2.0766,-6.010591429328733,stop_loss,trailing_stop,15m
LONG,4.424,2.0,0.073768,,5.559,8.04964539007092,TREND,33.6389,0.0984,44.7349,9.3682,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.05400000000000027,,,BOS,True,,4.283,,2024-09-26 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,858.9316680439879,171.78633360879758,17178.633360879758,171.78633360879758,NEARUSDT,12,10.08510638297872,0.14100000000000001,10.269503546099287,0.0,10.269503546099287,5.872,4.424,4.283,0,1233,2024-09-26 23:00:00,5.559,974.887443229926,stop_loss,trailing_stop,
