symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
BCHUSDT,SHORT,204.95,,4.6125,,228.29999999999998,-1.0259768453961449,TREND,34.2904,6.15,29.4425,13.4727,3.0,3_to_4,0.5,,True,,,10.850000000000023,,,BOS,True,,181.6,,2023-06-27 19:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,112.87695283498964,,4.834130742397845,112.87695283498965,112.87695283498964,23.349999999999994,3.0,990.7550956544382,990.7550956544382,11287.695283498964,0.01,990.7550956544382,"ENTRY BCHUSDT: notional=990.755096, capital=11287.70, units=4.834131, risk_amount=112.8770, trade_risk=112.8770",False,11287.695283498964,1,0.0,0.0,0.25558804765198345,0.0,233.8,204.95,228.29999999999998,0,0.0,-1.0259768453961449,True,True,0,False,92.07304716501035,866,13027,2023-06-27 20:00:00,228.29999999999998,-115.80913998757211,stop_loss,SL,11171.886143511392,
BCHUSDT,SHORT,228.6406,1.0,3.58125,,244.85,-0.42402711504124024,TREND,34.9223,4.775,33.5826,9.4241,3.0,3_to_4,0.5,,True,,,17.200000000000017,,,BOS,True,,188.85,,2023-06-29 11:00:00,2.5,momentum,full,NONE,False,momentum,4.0,BELOW,111.71886143511392,,2.807669686687659,111.71886143511392,111.71886143511392,39.79059999999998,3.0,641.9472817660784,641.9472817660784,11171.886143511392,0.01,641.9472817660784,"ENTRY BCHUSDT: notional=641.947282, capital=11171.89, units=2.807670, risk_amount=111.7189, trade_risk=111.7189",False,11171.886143511392,1,0.0,0.0,0.18089514823544425,0.0,248.85,228.6406,268.4312,0,0.0,-0.42402711504124024,True,True,0,False,116.92173856488608,867,13067,2023-06-29 12:00:00,244.85,-47.37182651002343,stop_loss,trailing_stop,11124.514317001369,
LTCUSDT,SHORT,88.51,2.0,0.728571,,84.91,2.6024910387596862,TREND,30.795,0.9714,32.7941,15.0,4.0,4_to_5,1.0,,True,,,0.5600000000000023,,,BOS,True,,87.22,,2023-06-30 02:00:00,2.5,momentum,full,NONE,False,momentum,6.0,ABOVE,111.24514317001369,,86.23654509303346,111.24514317001369,111.24514317001369,1.2900000000000063,3.0,7632.796606184392,7632.796606184392,11124.514317001369,0.01,7632.796606184392,"ENTRY LTCUSDT: notional=7632.796606, capital=11124.51, units=86.236545, risk_amount=111.2451, trade_risk=111.2451",False,11124.514317001369,1,0.0,0.0,0.06822769771081463,0.0,96.1,88.51,89.80000000000001,0,0.0,2.6024910387596862,True,True,0,False,-22.735143170013686,868,13082,2023-06-30 03:00:00,84.91,289.51448820549894,take_profit,TP,11414.028805206868,
LTCUSDT,LONG,89.0918,1.0,1.163571,,94.88,2.9547183434554856,TREND,34.2221,1.5514,57.965,5.6169,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.6599999999999966,,,BOS,True,,87.22,,2023-06-30 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,114.14028805206868,,60.9788909349654,114.14028805206868,114.14028805206868,1.8718000000000075,3.0,5432.719155399751,5432.719155399751,11414.028805206868,0.01,5432.719155399751,"ENTRY LTCUSDT: notional=5432.719155, capital=11414.03, units=60.978891, risk_amount=114.1403, trade_risk=114.1403",False,11414.028805206868,9,0.11422960483551789,0.12430492547493485,0.0008042734214769886,0.12430492547493485,103.28,89.0,87.22,0,0.0,2.9547183434554856,True,True,0,False,203.2320880520687,869,13084,2023-06-30 13:00:00,94.88,337.25240283474034,take_profit,TP,11751.281208041608,
AAVEUSDT,SHORT,64.82,2.0,1.625357,,66.98709999999998,-1.0851510344884812,TREND,30.7596,2.1671,33.9156,26.8622,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.8799999999999955,,,BOS,False,,63.99,,2023-06-30 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,117.51281208041608,,54.22583733118757,117.51281208041608,117.51281208041608,2.1670999999999907,3.0,3514.9187758075777,3514.9187758075777,11751.281208041608,0.01,3514.9187758075777,"ENTRY AAVEUSDT: notional=3514.918776, capital=11751.28, units=54.225837, risk_amount=117.5128, trade_risk=117.5128",False,11751.281208041608,1,0.0,0.0,0.03582588081645966,0.0,69.03,64.82,66.98709999999998,0,0.0,-1.0851510344884812,True,True,0,False,-52.69281208041609,870,13096,2023-06-30 17:00:00,66.98709999999998,-127.51914959471401,stop_loss,SL,11623.762058446893,
XRPUSDT,LONG,0.4641,3.0,0.005282,,0.4668,0.1995344400000027,TREND,30.9741,0.007,15.0101,41.1765,3.0,3_to_4,0.5,,True,,,0.002599999999999991,,,BOS,True,,,0.4833,2023-07-01 01:15:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,116.23762058446893,15m,16605.374369209832,116.23762058446893,116.23762058446893,0.007000000000000006,3.0,7706.554244750283,7706.554244750283,11623.762058446893,0.01,7706.554244750283,"ENTRY XRPUSDT: notional=7706.554245, capital=11623.76, units=16605.374369, risk_amount=116.2376, trade_risk=116.2376",False,11623.762058446893,1,3.957410670375182e-05,6.882453339782942e-05,0.0,6.882453339782942e-05,0.4721,0.4641,0.4571,0,0.0,0.1995344400000027,True,True,0,False,116.70172058446893,871,13105,2023-07-01 02:00:00,0.4668,23.193408530254793,take_profit,TP,11646.955466977148,
BCHUSDT,LONG,242.9,,7.21875,,297.25,5.568188232727272,TREND,32.4622,9.625,28.757,18.0334,3.0,3_to_4,0.5,,True,,,3.5,,,BOS,True,,239.15,,2023-07-02 10:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,116.46955466977148,,12.100732952703531,116.46955466977148,116.46955466977148,9.625,3.0,2939.268034211688,2939.268034211688,11646.955466977148,0.01,2939.268034211688,"ENTRY BCHUSDT: notional=2939.268034, capital=11646.96, units=12.100733, risk_amount=116.4696, trade_risk=116.4696",False,11646.955466977148,18,0.485963908426362,0.5280349888378313,0.0,0.5280349888378313,304.4,242.9,233.275,0,0.0,5.568188232727272,True,True,0,False,359.3695546697715,872,13138,2023-07-03 04:00:00,297.25,648.5244037832073,take_profit,TP,12319.439642120355,
1000PEPEUSDT,SHORT,0.0016,3.0,1.9e-05,,0.0015716,0.23959771360000187,TREND,38.8696,0.0,32.1541,7.9886,3.0,3_to_4,0.5,,True,,,3.2299999999999864e-05,,,BOS,True,,0.0015,,2023-07-02 23:00:00,2.5,momentum,full,NONE,False,momentum,2.0,ABOVE,100.00000000000004,15m,1000000.0,116.46955466977148,100.00000000000004,0.00010000000000000005,3.0,1600.0,1600.0,11646.955466977148,0.01,1600.0,"ENTRY 1000PEPEUSDT: notional=1600.000000, capital=11646.96, units=1000000.000000, risk_amount=116.4696, trade_risk=100.0000",False,11646.955466977148,2,3.0800000000000085e-07,4.530000000000005e-07,0.0,4.530000000000005e-07,0.0016,0.0015547,0.0017000000000000001,0,0.0,0.23959771360000187,True,True,0,False,-99.99840000000005,873,1452,2023-07-03 01:00:00,0.0015716,23.959771360000197,take_profit,TP,11670.915238337147,
ATOMUSDT,SHORT,9.4128,1.0,0.053625,,9.508,-0.47758696263734995,TREND,32.6169,0.0715,41.2587,9.99,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.09600000000000009,,,BOS,True,,9.158,,2023-07-03 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,123.19439642120355,,483.49449144899114,123.19439642120355,123.19439642120355,0.25480000000000125,3.0,4551.036949111064,4551.036949111064,12319.439642120355,0.01,4551.036949111064,"ENTRY ATOMUSDT: notional=4551.036949, capital=12319.44, units=483.494491, risk_amount=123.1944, trade_risk=123.1944",False,12319.439642120355,1,0.0,0.0,0.0035894489753260455,0.0,9.855,9.4128,9.667600000000002,0,0.0,-0.47758696263734995,True,True,0,False,-113.78159642120355,874,13157,2023-07-03 06:00:00,9.508,-58.83603760074422,stop_loss,trailing_stop,12260.60360451961,
SUIUSDT,LONG,0.6967,1.0,0.007995,,0.6943,-0.1035095466666632,TREND,36.9791,0.0107,12.0343,37.3894,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.009989999999999943,,,BOS,True,,,0.7387,2023-07-05 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,122.60603604519612,,2919.1913344094287,122.6060360451961,122.60603604519612,0.04200000000000004,3.0,2033.800602683049,2033.800602683049,12260.60360451961,0.01,2033.800602683049,"ENTRY SUIUSDT: notional=2033.800603, capital=12260.60, units=2919.191334, risk_amount=122.6060, trade_risk=122.6060",False,12260.60360451961,1,0.0,0.0,0.00015064511173977938,0.0,0.6967,0.67823,0.6547,0,0.0,-0.1035095466666632,True,True,0,False,123.30273604519613,875,1499,2023-07-05 01:00:00,0.6943,-12.690895209634819,stop_loss,trailing_stop,12247.912709309976,
AAVEUSDT,LONG,71.14,,1.080536,,77.71,1.627010902301794,TREND,39.9232,1.4407,27.9127,19.2365,4.0,4_to_5,1.0,,True,,,1.4200000000000017,,,BOS,True,,67.23,,2023-07-05 06:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,122.47912709309976,,31.32458493429664,122.47912709309976,122.47912709309976,3.9099999999999966,3.0,2228.430972225863,2228.430972225863,12247.912709309976,0.01,2228.430972225863,"ENTRY AAVEUSDT: notional=2228.430972, capital=12247.91, units=31.324585, risk_amount=122.4791, trade_risk=122.4791",False,12247.912709309976,3,0.06466407940660608,0.07307367559206118,0.0,0.07307367559206118,80.09,71.14,67.23,0,0.0,1.627010902301794,True,True,0,False,193.61912709309976,876,13206,2023-07-05 09:00:00,77.71,199.27487508488036,take_profit,TP,12447.187584394856,
BTCUSDT,LONG,30546.0,,95.367857,,31292.83125506369,4.5851193752715815,TREND,35.7267,127.1571,25.9465,8.9035,5.0,5_plus,1.25,,True,SWEEP_HIGH,,99.10000000000218,,,BOS,True,,30402.0,,2023-07-06 06:00:00,2.5,momentum,,NONE,False,momentum,20.0,ABOVE,124.47187584394857,15m,0.8643880266940873,124.47187584394857,124.47187584394857,144.0,3.0,26403.59666339759,26403.59666339759,12447.187584394856,0.01,26403.59666339759,"ENTRY BTCUSDT: notional=26403.596663, capital=12447.19, units=0.864388, risk_amount=124.4719, trade_risk=124.4719",False,12447.187584394856,3,6.227109495575916,8.01064492070539,0.0,8.01064492070539,31543.1,30546.0,30402.0,0,0.0,4.5851193752715815,True,True,0,False,30670.47187584395,877,13230,2023-07-06 09:00:00,31292.83125506369,570.7184096084873,take_profit,TP,13017.905994003344,
BTCUSDT,LONG,30788.5,,95.367857,,31043.887503375794,0.41339833564891726,TREND,35.7267,127.1571,25.9465,8.9035,5.0,5_plus,1.25,,True,SWEEP_HIGH,,99.10000000000218,,,BOS,True,,30402.0,,2023-07-06 07:00:00,2.5,momentum,,NONE,False,momentum,20.0,ABOVE,209.61409647331618,15m,0.513286085954427,124.47187584394857,124.47187584394855,242.5,3.0,15803.308657407877,15803.308657407877,12447.187584394856,0.01,15803.308657407877,"SCALE-IN BTCUSDT L1: notional=15803.308657, capital=12447.19, units=0.513286, risk_amount=124.4719, trade_risk=124.4719",False,0.0,2,2.5408596509529042,3.59994872814319,0.072037139935008,3.59994872814319,31543.1,30773.4,30402.0,1,0.0,0.41339833564891726,True,True,0,False,30670.47187584395,877,13230,2023-07-06 09:00:00,31043.887503375794,86.65411861062049,take_profit,TP,13104.560112613965,
AAVEUSDT,LONG,71.0038,1.0,0.947679,,73.7,1.0730767529391594,TREND,36.5358,1.2636,27.5297,8.2533,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,2.3200000000000074,,,BOS,True,,68.68,,2023-07-06 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,131.04560112613964,,56.392805373156094,131.04560112613964,131.04560112613964,2.3237999999999914,3.0,4004.1034741545004,4004.1034741545004,13104.560112613965,0.01,4004.1034741545004,"ENTRY AAVEUSDT: notional=4004.103474, capital=13104.56, units=56.392805, risk_amount=131.0456, trade_risk=131.0456",False,13104.560112613965,3,0.044459332857666206,0.052242882944312626,0.0,0.052242882944312626,77.85,71.0038,68.68,0,0.0,1.0730767529391594,True,True,0,False,202.04940112613963,878,13233,2023-07-06 12:00:00,73.7,140.62198814339817,take_profit,TP,13251.262979933388,
ETHUSDT,SHORT,1957.77,3.0,8.059286,,1862.5,2.1339654532996297,TREND,32.759,10.7457,34.8445,10.8016,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,17.289999999999964,,,BOS,True,,1953.23,,2023-07-06 09:00:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,131.04560112613964,15m,1.8302049273499434,131.04560112613964,131.04560112613964,35.80079999999998,3.0,7166.240601235798,7166.240601235798,13104.560112613965,0.01,3583.120300617899,"ENTRY ETHUSDT: notional=7166.240601, capital=13104.56, units=3.660410, risk_amount=131.0456, trade_risk=131.0456",False,13104.560112613965,24,0.8652713179655291,1.0181951843737607,0.0,1.0181951843737607,1957.77,1824.34,1993.5708,0,230.14344040983238,2.1339654532996297,True,True,1,True,1826.7243988738603,880,13233,2023-07-07 09:00:00,1862.5,394.71850581498126,take_profit,TP,14245.830990516952,
UNIUSDT,SHORT,5.7,2.0,0.040875,,5.436,2.1414629793103424,TREND,36.2863,0.0545,40.7602,8.3879,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.04800000000000004,,,BOS,True,,5.584,,2023-07-06 09:00:00,2.5,momentum,full,NONE,False,momentum,12.0,ABOVE,131.04560112613964,,1129.7034579839572,131.04560112613964,131.04560112613964,0.11600000000000055,3.0,6439.309710508556,6439.309710508556,13104.560112613965,0.01,6439.309710508556,"ENTRY UNIUSDT: notional=6439.309711, capital=13104.56, units=1129.703458, risk_amount=131.0456, trade_risk=131.0456",False,13104.560112613965,11,0.0031439437604885642,0.003762049208545785,0.0,0.003762049208545785,5.7,5.207,5.816000000000001,0,0.0,2.1414629793103424,True,True,0,False,-125.34560112613964,882,13233,2023-07-06 20:00:00,5.436,280.6293034130978,take_profit,TP,13620.969044292138,
LINKUSDT,SHORT,6.506,2.0,0.042482,,6.187,1.2195543627530383,TREND,36.4284,0.0566,34.174,11.0971,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.06099999999999994,,,BOS,True,,6.567,,2023-07-06 09:15:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,131.04560112613964,15m,530.5489924135211,131.04560112613964,131.04560112613964,0.2469999999999999,3.0,3451.7517446423685,3451.7517446423685,13104.560112613965,0.01,3451.7517446423685,"ENTRY LINKUSDT: notional=3451.751745, capital=13104.56, units=530.548992, risk_amount=131.0456, trade_risk=131.0456",False,13104.560112613965,9,0.0026860878730387765,0.0032660386638085088,0.0,0.0032660386638085088,6.506,6.078,6.753,0,0.0,1.2195543627530383,True,True,0,False,-124.53960112613964,881,13233,2023-07-06 18:00:00,6.187,159.81723457297807,take_profit,TP,13340.33974087904,
BTCUSDT,LONG,31015.9,1.0,142.066071,,30546.0,-0.5630170916177403,TREND,38.8767,189.4214,43.3501,5.3471,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,453.09999999999854,,,BOS,True,,30541.6,,2023-07-06 09:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,131.04560112613964,15m,0.13814632208110778,131.04560112613964,131.04560112613964,474.3000000000029,3.0,8569.46502207086,8569.46502207086,13104.560112613965,0.01,4284.73251103543,"ENTRY BTCUSDT: notional=8569.465022, capital=13104.56, units=0.276293, risk_amount=131.0456, trade_risk=131.0456",False,13104.560112613965,3,1.501767310835309,1.934441124475367,4.150463619732367,1.934441124475367,31269.4,30472.0,30541.6,0,6.080879176024155,-0.5630170916177403,True,True,1,True,31146.945601126143,879,13233,2023-07-06 12:00:00,30546.0,-70.74047362732554,stop_loss,trailing_stop,13180.522506306062,
OPUSDT,SHORT,1.2824,,0.01605,,1.2062,1.319709446098009,TREND,35.0293,0.0214,3.8051,35.9813,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.015300000000000091,,,BOS,False,,,1.3375,2023-07-06 23:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,136.20969044292139,,2472.045198601117,136.20969044292139,136.20969044292139,0.05509999999999993,3.0,3170.1507626860725,3170.1507626860725,13620.969044292138,0.01,3170.1507626860725,"ENTRY OPUSDT: notional=3170.150763, capital=13620.97, units=2472.045199, risk_amount=136.2097, trade_risk=136.2097",False,13620.969044292138,11,0.00066661923762355,0.0008420839929011146,0.0,0.0008420839929011146,1.2824,1.1677,1.3375,0,0.0,1.319709446098009,True,True,0,False,-134.9272904429214,883,9614,2023-07-07 10:00:00,1.2062,179.75721512760904,take_profit,TP,14655.730012690752,
ETHUSDT,SHORT,1844.38,3.0,8.059286,,1862.5,0.8780830540283748,TREND,32.759,10.7457,34.8445,10.8016,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,17.289999999999964,,,BOS,True,,1953.23,,2023-07-07 00:00:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,76.48426391395407,15m,7.007245474670423e-05,138.51112484701972,0.0029283278838647675,41.789999999999964,3.0,6113.116737146362,0.12924023408572635,13851.112484701971,0.01,0.12924023408572635,"SCALE-IN ETHUSDT L1: notional=6113.116737, capital=13851.11, units=3.314456, risk_amount=138.5111, trade_risk=138.5111",False,13850.983244467885,9,0.0,0.0430153842325199,0.2656755646215049,0.0430153842325199,1864.7,1841.09,1993.5708,1,230.14344040983238,0.8780830540283748,True,True,1,True,1826.7243988738603,880,13233,2023-07-07 09:00:00,1862.5,230.14180704619102,take_profit,TP,14475.972797563143,
UNIUSDT,SHORT,5.57,1.0,0.06,,5.483,0.7859981846153958,TREND,30.217,0.08,28.3929,17.9464,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.05400000000000027,,,BOS,False,,5.479,,2023-07-07 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,144.75972797563142,,1590.7662414904519,144.75972797563142,144.75972797563142,0.09100000000000019,3.0,8860.567965101818,8860.567965101818,14475.972797563143,0.01,8860.567965101818,"ENTRY UNIUSDT: notional=8860.567965, capital=14475.97, units=1590.766241, risk_amount=144.7597, trade_risk=144.7597",False,14475.972797563143,3,0.0009256718140735775,0.001208899757185644,0.0,0.001208899757185644,5.57,5.395,5.6610000000000005,0,0.0,0.7859981846153958,True,True,0,False,-139.18972797563143,884,13257,2023-07-07 12:00:00,5.483,113.78088339426483,take_profit,TP,14769.510896085018,
XRPUSDT,SHORT,0.4696,1.0,0.001387,,0.4707,-0.16780697499999828,TREND,33.8473,0.0019,6.1776,18.9189,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.005799999999999972,,,BOS,True,,,0.484,2023-07-09 06:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,147.69510896085018,15m,10256.604788947952,147.69510896085018,147.69510896085018,0.014399999999999968,3.0,4816.501608889958,4816.501608889958,14769.510896085018,0.01,4816.501608889958,"ENTRY XRPUSDT: notional=4816.501609, capital=14769.51, units=10256.604789, risk_amount=147.6951, trade_risk=147.6951",False,14769.510896085018,9,9.478986879457958e-06,2.3020396707254933e-05,1.1510198353627278e-05,2.3020396707254933e-05,0.4713,0.4662,0.484,0,0.0,-0.16780697499999828,True,True,0,False,-147.22550896085016,885,13302,2023-07-09 15:00:00,0.4707,-24.784269457015405,stop_loss,trailing_stop,14666.652875985532,
AXSUSDT,LONG,5.9406,1.0,0.034821,,5.83,-0.5286143271214604,TREND,35.9949,0.0464,24.1538,35.2308,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.06299999999999972,,,BOS,True,,,6.181,2023-07-09 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,147.69510896085018,,614.3723334477957,147.69510896085018,147.69510896085018,0.24040000000000017,3.0,3649.7402840799746,3649.7402840799746,14769.510896085018,0.01,3649.7402840799746,"ENTRY AXSUSDT: notional=3649.740284, capital=14769.51, units=614.372333, risk_amount=147.6951, trade_risk=147.6951",False,14769.510896085018,2,0.0,0.0,0.0007623813733049663,0.0,5.9406,5.828,5.7002,0,0.0,-0.5286143271214604,True,True,0,False,153.63570896085017,886,13303,2023-07-09 09:00:00,5.83,-78.0737506424706,stop_loss,trailing_stop,14691.437145442547,
AXSUSDT,LONG,5.896,,0.025393,,5.8621,-1.4855856507374494,TREND,38.0408,0.0339,8.0169,23.4177,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.08900000000000041,,,BOS,False,,,5.897,2023-07-09 23:00:00,2.5,momentum,,NONE,False,momentum,16.0,ABOVE,146.6665287598553,,4326.446276101921,146.6665287598553,146.6665287598553,0.03390000000000004,3.0,25508.727243896927,25508.727243896927,14666.652875985532,0.01,25508.727243896927,"ENTRY AXSUSDT: notional=25508.727244, capital=14666.65, units=4326.446276, risk_amount=146.6665, trade_risk=146.6665",False,14666.652875985532,1,0.0,0.0,0.0018409108218691433,0.0,5.896,5.626,5.8621,0,0.0,-1.4855856507374494,True,True,0,False,152.5625287598553,887,13319,2023-07-10 00:00:00,5.8621,-217.88569056911248,stop_loss,SL,14448.76718541642,
AVAXUSDT,SHORT,13.63,1.0,0.088661,,13.345,0.42524099415204797,TREND,35.953,0.1182,18.1269,11.1782,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.24499999999999922,,,BOS,False,,12.53,,2023-07-10 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,144.4876718541642,15m,248.5168074547034,144.4876718541642,144.4876718541642,0.5813999999999986,3.0,3387.2840856076077,3387.2840856076077,14448.76718541642,0.01,3387.2840856076077,"ENTRY AVAXUSDT: notional=3387.284086, capital=14448.77, units=248.516807, risk_amount=144.4877, trade_risk=144.4877",False,14448.76718541642,1,0.0,0.0008651257120826634,0.000899730740565963,0.0008651257120826634,13.76,13.505,14.2114,0,0.0,0.42524099415204797,True,True,0,False,-130.8576718541642,888,13338,2023-07-10 19:00:00,13.345,61.44208122197966,take_profit,TP,14510.2092666384,
AVAXUSDT,LONG,13.435,,0.112232,,13.565,0.10187851049723666,TREND,33.6199,0.1496,23.6277,8.5919,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.10500000000000043,,,BOS,False,,12.53,,2023-07-10 21:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,145.102092666384,15m,160.33380405125286,145.102092666384,145.102092666384,0.9050000000000011,3.0,2154.084657428582,2154.084657428582,14510.2092666384,0.01,2154.084657428582,"ENTRY AVAXUSDT: notional=2154.084657, capital=14510.21, units=160.333804, risk_amount=145.1021, trade_risk=145.1021",False,14510.2092666384,9,0.0016195493509546205,0.0016884663446122628,0.0010682134016934835,0.0016884663446122628,13.68,13.28,12.53,0,0.0,0.10187851049723666,True,True,0,False,158.537092666384,889,13340,2023-07-11 05:00:00,13.565,14.782785070883211,take_profit,TP,14524.992051709283,
DOGEUSDT,LONG,0.0648,,0.000296,,0.06477,-0.23488667999999177,TREND,38.8162,0.0004,9.0416,40.868,3.0,3_to_4,0.5,,True,,,0.0005299999999999888,,,BOS,True,,,0.0656,2023-07-12 20:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,145.24992051709285,,161388.80057454796,145.24992051709285,145.24992051709285,0.000899999999999998,3.0,10457.994277230708,10457.994277230708,14524.992051709283,0.01,10457.994277230708,"ENTRY DOGEUSDT: notional=10457.994277, capital=14524.99, units=161388.800575, risk_amount=145.2499, trade_risk=145.2499",False,14524.992051709283,1,0.0,0.0,3.0981084078943547e-06,0.0,0.0648,0.06435,0.0639,0,0.0,-0.23488667999999177,True,True,0,False,145.31472051709284,890,13388,2023-07-12 21:00:00,0.06477,-34.11727160052263,stop_loss,trailing_stop,14490.874780108761,
NEARUSDT,SHORT,1.326,,0.011893,,1.327,-0.2964905911949532,TREND,34.2084,0.0159,17.5676,31.0811,3.0,3_to_4,0.5,,True,,,0.008999999999999897,,,BOS,True,,,1.315,2023-07-13 01:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,144.90874780108763,15m,9113.75772333883,144.90874780108763,144.90874780108763,0.015900000000000025,3.0,12084.842741147288,12084.842741147288,14490.874780108761,0.01,12084.842741147288,"ENTRY NEARUSDT: notional=12084.842741, capital=14490.87, units=9113.757723, risk_amount=144.9087, trade_risk=144.9087",False,14490.874780108761,1,2.0702683899512633e-05,3.450447316585388e-05,1.3801789266341245e-05,3.450447316585388e-05,1.328,1.321,1.3419,0,0.0,-0.2964905911949532,True,True,0,False,-143.58274780108763,891,13393,2023-07-13 02:00:00,1.327,-42.964080304864844,stop_loss,trailing_stop,14447.910699803897,
AVAXUSDT,LONG,13.125,1.0,0.092411,,15.135,14.074548599999948,TREND,39.8335,0.1232,44.058,6.9565,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3699999999999992,,,BOS,False,,13.265,,2023-07-13 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,144.479106998039,15m,1031.99362141456,144.479106998039,144.479106998039,0.14000000000000057,3.0,13544.9162810661,13544.9162810661,14447.910699803897,0.01,13544.9162810661,"ENTRY AVAXUSDT: notional=13544.916281, capital=14447.91, units=1031.993621, risk_amount=144.4791, trade_risk=144.4791",False,14447.910699803897,18,0.01906850102580849,0.019760642623841463,0.0,0.019760642623841463,15.98,13.125,12.985,0,0.0,14.074548599999948,True,True,0,False,157.604106998039,892,13407,2023-07-14 09:00:00,15.135,2033.4782131284924,take_profit,TP,17073.00980787166,
FILUSDT,LONG,4.233,,0.034179,,4.639,4.142940656842123,TREND,36.8461,0.0456,50.4702,10.5016,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0519999999999996,,,BOS,False,,4.138,,2023-07-13 15:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,144.479106998039,15m,1520.8327052425195,144.479106998039,144.479106998039,0.09499999999999975,3.0,6437.684841291584,6437.684841291584,14447.910699803897,0.01,6437.684841291584,"ENTRY FILUSDT: notional=6437.684841, capital=14447.91, units=1520.832705, risk_amount=144.4791, trade_risk=144.4791",False,14447.910699803897,10,0.003391493830361583,0.003509157902027191,0.0,0.003509157902027191,4.74,4.233,4.138,0,0.0,4.142940656842123,True,True,0,False,148.712106998039,894,13407,2023-07-14 01:00:00,4.639,598.5683664464191,take_profit,TP,15039.531594743165,
ETHUSDT,SHORT,1948.9,,7.835893,,1944.68,-0.048086340312492246,TREND,34.5412,10.4479,53.3602,10.508,3.5,3_to_4,0.5,BULLISH_BOS,False,,,15.029999999999973,,,BOS,False,,1859.2,,2023-07-13 16:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,144.479106998039,15m,5.643715117110868,144.479106998039,144.479106998039,25.600000000000136,3.0,10999.03639173737,10999.03639173737,14447.910699803897,0.01,10999.03639173737,"ENTRY ETHUSDT: notional=10999.036392, capital=14447.91, units=5.643715, risk_amount=144.4791, trade_risk=144.4791",False,14447.910699803897,1,0.0,0.12541605756357604,0.14271959751439886,0.12541605756357604,1969.52,1930.78,1974.5000000000002,0,0.0,-0.048086340312492246,True,True,0,False,1804.420893001961,893,13407,2023-07-13 16:00:00,1944.68,-6.947471507152683,stop_loss,trailing_stop,14440.963228296745,
