direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
LONG,112.35,1.0,0.316964,,111.3,-0.3230769230769222,TREND,39.9337,1.2679,30.4225,11.2676,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.75,,,BOS,False,,109.1,,2022-11-29 04:00:00,2.5,zone,0.8545466741926134,1.5527113070079848,BCHUSDT,9,0.015384615384618883,3.25,0.15384615384615385,0.5999999999999965,0.15384615384615385,112.85,110.4,109.1,1,899,2022-11-29 13:00:00,111.3,-0.8972740079022417,stop_loss,trailing_stop,zone,,ABOVE,
LONG,5.265,1.0,0.011875,,5.407500000000001,3.0,TREND,36.6082,0.0475,21.0526,12.0301,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11000000000000032,,,BOS,False,,5.22,,2022-11-29 18:30:00,2.5,zone,15.525036126703013,1.5525036126703011,DOTUSDT,9,4.52631578947367,0.04750000000000032,5.052631578947339,0.0,5.052631578947339,5.505,5.265,5.217499999999999,0,901,2022-11-30 03:00:00,5.407500000000001,2.212317648055194,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,5.3,1.0,0.011875,,5.407500000000001,1.343750000000009,TREND,36.6082,0.0475,21.0526,12.0301,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11000000000000032,,,BOS,False,,5.22,,2022-11-29 19:00:00,2.5,zone,15.525036126703013,1.5525036126703011,DOTUSDT,8,2.2500000000000053,0.08000000000000007,2.5624999999999987,0.12499999999999722,2.5624999999999987,5.505,5.29,5.217499999999999,1,901,2022-11-30 03:00:00,5.407500000000001,1.6689413836205866,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,5.48,1.0,0.011875,,5.407500000000001,-0.6041666666666644,TREND,36.6082,0.0475,21.0526,12.0301,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11000000000000032,,,BOS,False,,5.22,,2022-11-30 00:00:00,2.5,zone,15.525036126703013,1.5525036126703011,DOTUSDT,3,0.0,0.1200000000000001,0.2083333333333287,1.1250000000000047,0.2083333333333287,5.505,5.345,5.217499999999999,2,901,2022-11-30 03:00:00,5.407500000000001,-1.125565119185965,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,12.63,1.0,0.035357,,12.855,-0.9529860228716686,TREND,32.1678,0.1414,19.697,29.2929,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.3100000000000005,,,BOS,False,,,12.855,2022-11-30 17:30:00,2.5,zone,6.633977476631762,1.5662820822327501,AVAXUSDT,2,0.0,0.23609999999999864,0.3388394747988163,1.7153748411690033,0.3388394747988163,13.035,12.55,12.8661,0,902,2022-11-30 19:00:00,12.855,-1.4926449322421442,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,1.731,1.0,0.007518,,1.71,-0.31818181818181984,TREND,31.4639,0.0301,25.1781,14.2518,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.05400000000000005,,,BOS,False,,1.665,,2022-12-01 00:30:00,2.5,zone,15.588188575715392,1.5588188575715394,NEARUSDT,7,0.2575757575757559,0.06600000000000006,0.6666666666666633,0.36363636363636365,0.6666666666666633,1.775,1.707,1.665,0,903,2022-12-01 07:00:00,1.71,-0.32735196009002526,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,76.38,,,77.89815,75.36789999999999,1.5,RANGE,21.9504,1.0121,14.4672,23.7121,3.0,3_to_4,0.5,,False,SWEEP_LOW,,2.3899999999999864,,,SWEEP,False,75.9879,,,2022-12-01 15:30:00,2.5,zone,1.5385654557564306,1.557182097771089,LTCUSDT,3,1.2646971643118232,1.0121000000000038,1.570991008793595,0.0,1.570991008793595,77.97,76.38,75.36789999999999,0,904,2022-12-01 18:00:00,77.89815,2.3357731466566336,take_profit,TP,,,,15m
SHORT,290.15,1.0,0.741071,,292.4,-0.6,TREND,33.0648,2.9643,6.1446,35.7831,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.099999999999966,,,BOS,False,,,293.9,2022-12-02 01:30:00,2.5,zone,0.41836292360116595,1.5688609635043722,BNBUSDT,21,0.559999999999991,3.75,1.3466666666666545,0.7600000000000061,1.3466666666666545,293.0,285.1,293.9,0,905,2022-12-02 22:00:00,292.4,-0.9413165781026234,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,288.05,1.0,0.741071,,292.4,-0.7435897435897421,TREND,33.0648,2.9643,6.1446,35.7831,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.099999999999966,,,BOS,False,,,293.9,2022-12-02 04:00:00,2.5,zone,0.41836292360116595,1.5688609635043722,BNBUSDT,18,0.0,5.849999999999966,0.31623931623932194,0.8461538461538491,0.31623931623932194,293.0,286.2,293.9,1,905,2022-12-02 22:00:00,292.4,-1.8198787176650577,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,7.025,2.0,0.055446,,6.885,-0.6086956521739144,TREND,35.3661,0.0739,37.6812,9.6618,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.03500000000000014,,,BOS,True,,6.795,,2022-12-02 23:00:00,2.5,zone,15.550549870255338,3.8876374675638345,AXSUSDT,18,0.0,0.23000000000000043,0.13043478260869262,0.8043478260869572,0.13043478260869262,7.055,6.84,6.795,0,907,2022-12-03 17:00:00,6.885,-2.1770769818357563,stop_loss,trailing_stop,zone,,ABOVE,
LONG,111.3018,1.0,0.301786,,110.15,-0.4343464816351146,TREND,33.2805,0.6036,28.9941,16.568,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.75,,,BOS,True,,108.65,,2022-12-02 20:00:00,2.5,zone,1.1832422984420963,3.1377219270087444,BCHUSDT,26,0.2255826231239184,2.6517999999999944,0.4706991477486989,0.7925937099328764,0.4706991477486989,112.55,109.2,108.65,0,906,2022-12-03 22:00:00,110.15,-1.3628584793455998,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,292.05,,,288.98040000000003,294.0964,1.499999999999986,RANGE,16.9075,2.0464,19.1972,19.1972,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,3.1999999999999886,,,SWEEP,False,293.9,,,2022-12-03 00:30:00,2.5,zone,0.7598978630890978,1.555054987025534,BNBUSDT,37,1.5392885066458295,2.0464000000000055,2.4921813917122795,0.43979671618450683,2.4921813917122795,292.95,286.95,294.0964,0,908,2022-12-04 13:00:00,288.98040000000003,2.3325824805382793,take_profit,TP,,,,15m
LONG,13.7735,1.0,0.028482,,13.865,0.20401337792642077,TREND,30.5307,0.1139,52.0376,4.7022,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.4250000000000007,,,BOS,False,,13.325,,2022-12-05 00:00:00,2.5,zone,3.4537753001612375,1.5490182221223185,SOLUSDT,7,0.7168338907469334,0.448500000000001,0.861761426978816,0.0,0.861761426978816,14.16,13.7735,13.325,0,910,2022-12-05 07:00:00,13.865,0.31602043996475293,stop_loss,trailing_stop,zone,,ABOVE,
LONG,292.4,1.0,0.441825,,294.75,1.4687499999999933,TREND,33.5006,1.6,26.7857,17.8571,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.8000000000000114,,,BOS,False,,291.3,,2022-12-05 00:15:00,2.5,zone,0.9681363888264354,1.5490182221223185,BNBUSDT,10,2.81249999999996,1.6000000000000227,3.0937499999999845,0.0,3.0937499999999845,297.35,292.4,290.79999999999995,0,909,2022-12-05 10:00:00,294.75,2.275120513742145,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,296.4,1.0,0.441825,,294.75,-0.4124999999999943,TREND,33.5006,1.6,26.7857,17.8571,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.8000000000000114,,,BOS,False,,291.3,,2022-12-05 01:00:00,2.5,zone,0.9681363888264354,1.5490182221223185,BNBUSDT,9,0.125,4.0,0.23750000000001137,0.6124999999999972,0.23750000000001137,297.35,293.95,290.79999999999995,1,909,2022-12-05 10:00:00,294.75,-1.5974250415635964,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,295.9,1.0,0.441825,,294.75,-1.0,TREND,33.5006,1.6,26.7857,17.8571,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.8000000000000114,,,BOS,False,,291.3,,2022-12-05 07:00:00,2.5,zone,0.9681363888264354,1.5490182221223185,BNBUSDT,3,0.7391304347826431,1.1499999999999773,1.1739130434783038,1.6956521739130672,1.1739130434783038,297.25,293.95,290.79999999999995,2,909,2022-12-05 10:00:00,294.75,-1.1133568471503787,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,9.0846,1.0,0.249643,,8.86,-0.40866084425036503,TREND,39.3179,0.3329,30.9013,13.412,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.8849999999999998,,,BOS,True,,8.535,,2022-12-06 12:00:00,2.5,zone,7.043395275870103,3.8710500436182076,AXSUSDT,10,0.0,0.5495999999999999,0.6102620087336245,0.5178311499272187,0.6102620087336245,9.42,8.8,8.535,0,912,2022-12-06 22:00:00,8.86,-1.5819465789604292,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,0.3183,1.0,0.000582,,0.3175,0.07692307692307938,TREND,39.5761,0.0023,8.2822,38.0368,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0047000000000000375,,,BOS,False,,,0.3287,2022-12-05 19:00:00,2.5,zone,15.48420017447283,1.5484200174472829,ADAUSDT,28,0.3076923076923122,0.010399999999999965,0.44230769230769845,0.2596153846153836,0.44230769230769845,0.321,0.3137,0.3287,0,911,2022-12-06 23:00:00,0.3175,0.01238736013957862,stop_loss,trailing_stop,zone,,BELOW,
LONG,1.0409,1.0,0.002857,,1.0275,-0.4981412639405165,TREND,30.7745,0.0114,26.875,14.6875,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.027499999999999858,,,BOS,False,,1.014,,2022-12-06 14:00:00,2.5,zone,15.48420017447283,1.5484200174472829,OPUSDT,16,0.8587360594795608,0.026899999999999924,1.1375464684014887,0.7211895910780638,1.1375464684014887,1.0715,1.0215,1.014,0,913,2022-12-07 06:00:00,1.0275,-0.2074882823379337,stop_loss,trailing_stop,zone,,ABOVE,
LONG,1.059,1.0,0.002857,,1.0275,-1.0,TREND,30.7745,0.0114,26.875,14.6875,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.027499999999999858,,,BOS,False,,1.014,,2022-12-06 23:00:00,2.5,zone,15.48420017447283,1.5484200174472829,OPUSDT,7,0.1587301587301631,0.03149999999999986,0.39682539682539714,1.1904761904761916,0.39682539682539714,1.0715,1.0215,1.014,1,913,2022-12-07 06:00:00,1.0275,-0.487752305495892,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,4.52,1.0,0.025714,,4.359999999999999,2.0,TREND,31.6971,0.0343,14.5833,27.0833,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.09999999999999964,,,BOS,True,,,4.6,2022-12-07 06:30:00,2.5,zone,15.370960184140097,3.8427400460350243,FILUSDT,2,2.2499999999999947,0.08000000000000007,4.624999999999986,0.0,4.624999999999986,4.52,4.15,4.6,0,918,2022-12-07 08:00:00,4.359999999999999,2.459353629462418,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,13.44,1.0,0.076071,,13.25,0.7307692307692295,TREND,32.162,0.1014,12.3239,28.169,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.21499999999999986,,,BOS,True,,,13.7,2022-12-07 06:30:00,2.5,zone,14.779769407827029,3.8427400460350243,AVAXUSDT,7,1.4999999999999967,0.2599999999999998,1.7692307692307672,0.0,1.7692307692307672,13.44,12.98,13.7,0,916,2022-12-07 13:00:00,13.25,2.8081561874871284,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,5.435,1.0,0.027589,,5.335,1.1764705882352904,TREND,32.1949,0.0368,9.7087,33.0097,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.08000000000000007,,,BOS,True,,,5.52,2022-12-07 06:30:00,2.5,zone,15.370960184140097,3.8427400460350243,DOTUSDT,7,2.1176470588235268,0.08499999999999996,2.3529411764705808,0.0,2.3529411764705808,5.435,5.235,5.52,0,917,2022-12-07 13:00:00,5.335,1.5370960184140043,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,7.046,1.0,0.020554,,6.9,0.5387453874538743,TREND,31.6705,0.0822,7.9062,37.1851,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12700000000000067,,,BOS,False,,,7.317,2022-12-06 22:30:00,2.5,zone,5.684539795396611,1.540510284552481,LINKUSDT,24,0.9077490774907768,0.2709999999999999,1.0738007380073817,0.40590405904058846,1.0738007380073817,7.156,6.755,7.317,0,914,2022-12-07 22:00:00,6.9,0.8299428101279046,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,9.9401,1.0,0.054911,,9.665,1.1233156390363361,TREND,31.3108,0.0732,12.6829,31.7073,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.20999999999999908,,,BOS,True,,,10.185,2022-12-07 06:00:00,2.5,zone,15.370960184140097,3.8427400460350243,ATOMUSDT,25,1.5928950592078261,0.24490000000000123,1.8583095140873727,0.0,1.8583095140873727,9.9401,9.485,10.185,0,915,2022-12-08 07:00:00,9.665,4.228551146656943,stop_loss,trailing_stop,zone,,BELOW,
SHORT,9.7,1.0,0.054911,,9.665,0.07216494845360837,TREND,31.3108,0.0732,12.6829,31.7073,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.20999999999999908,,,BOS,True,,,10.185,2022-12-07 13:00:00,2.5,zone,15.370960184140097,3.8427400460350243,ATOMUSDT,18,0.3092783505154602,0.4850000000000012,0.44329896907216354,0.0206185567010341,0.44329896907216354,9.71,9.485,10.185,1,915,2022-12-08 07:00:00,9.665,0.5379836064449056,stop_loss,trailing_stop,zone,,BELOW,
SHORT,5.9341,1.0,0.022893,,5.985,-0.4806421152030249,TREND,36.1459,0.0458,8.2683,17.1607,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.06200000000000028,,,BOS,True,,,6.04,2022-12-08 01:00:00,2.5,zone,15.75268761641467,3.1505375232829342,UNIUSDT,9,0.0,0.1059000000000001,0.1709159584513649,0.8489140698772427,0.1709159584513649,6.024,5.916,6.04,0,919,2022-12-08 10:00:00,5.985,-0.8018117996755129,stop_loss,trailing_stop,zone,,BELOW,
SHORT,60.9205,1.0,0.129464,,61.6,-1.0,TREND,35.5954,0.5179,14.4828,23.4483,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.6500000000000057,,,BOS,False,,,61.6,2022-12-08 09:00:00,2.5,zone,2.3533501624826583,1.5991014354069766,AAVEUSDT,6,0.0,0.6795000000000044,0.9131714495952844,1.8094186902133826,0.9131714495952844,62.15,60.3,61.6,0,920,2022-12-08 15:00:00,61.6,-1.5991014354069768,stop_loss,SL,zone,,BELOW,
SHORT,75.48,,0.432857,,76.52,-1.0,TREND,30.2423,0.8657,16.8317,29.2904,4.0,4_to_5,1.0,,True,,,0.7000000000000028,,,BOS,True,,,76.52,2022-12-08 17:15:00,2.5,momentum,3.052109363906877,3.174193738463128,LTCUSDT,1,0.0,1.039999999999992,0.1538461538461654,2.278846153846162,0.1538461538461654,77.85,75.32,76.52,0,923,2022-12-08 18:00:00,76.52,-3.174193738463128,stop_loss,SL,momentum,17.0,BELOW,15m
LONG,6.1104,1.0,0.012357,,6.099,-0.12472647702407066,TREND,30.5128,0.0494,28.3237,14.7399,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.05600000000000005,,,BOS,False,,6.019,,2022-12-08 16:00:00,2.5,zone,15.87096869231564,1.587096869231564,UNIUSDT,21,1.078774617067825,0.09140000000000015,1.2866520787746094,0.5404814004376395,1.2866520787746094,6.228,6.061,6.019,0,921,2022-12-09 13:00:00,6.099,-0.18092904309239952,stop_loss,trailing_stop,zone,,ABOVE,
LONG,6.196,1.0,0.012357,,6.099,-0.5480225988700551,TREND,30.5128,0.0494,28.3237,14.7399,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.05600000000000005,,,BOS,False,,6.019,,2022-12-08 18:00:00,2.5,zone,15.87096869231564,1.587096869231564,UNIUSDT,19,0.07344632768361542,0.1769999999999996,0.18079096045197796,0.7627118644067802,0.18079096045197796,6.228,6.061,6.019,1,921,2022-12-09 13:00:00,6.099,-1.5394839631546098,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,6.916,,,6.8591500000000005,6.9539,-1.0,RANGE,14.2697,0.0379,23.2075,12.8302,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.03500000000000014,,,SWEEP,False,6.9539,,,2022-12-11 03:45:00,2.5,zone,15.626238355080131,1.562623835508013,LINKUSDT,2,0.0,0.0378999999999996,0.5013192612137289,1.240105540897103,0.5013192612137289,6.963,6.897,6.9539,0,925,2022-12-11 05:00:00,6.9539,-0.5922344336575307,stop_loss,SL,,,,15m
LONG,1.045,,,1.0763,1.0241,-1.0,RANGE,21.6479,0.0114,16.6144,28.8401,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.008000000000000007,,,SWEEP,False,1.0241,,,2022-12-10 22:00:00,2.5,zone,15.626238355080131,3.125247671016026,OPUSDT,22,0.7177033492823054,0.02089999999999992,1.0047846889952254,1.0765550239234474,1.0047846889952254,1.066,1.0225,1.0241,0,924,2022-12-11 20:00:00,1.0241,-0.3265883816211735,stop_loss,SL,,,,
SHORT,9.7754,1.0,0.014558,,9.596199999999998,2.0,TREND,39.0853,0.0536,6.0,35.3333,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.17499999999999893,,,BOS,False,,,9.865,2022-12-11 20:00:00,2.5,zone,15.580297214316197,1.5580297214316197,ATOMUSDT,6,3.5200892857142385,0.08960000000000079,4.189732142857095,0.0,4.189732142857095,9.7754,9.4,9.865,0,926,2022-12-12 02:00:00,9.596199999999998,2.791989260805487,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.0954,1.0,0.000142,,0.08789999999999999,5.0,TREND,37.2434,0.0005,9.2896,50.8197,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0026299999999999935,,,BOS,False,,,0.0969,2022-12-11 20:00:00,2.5,zone,15.580297214316197,1.5580297214316197,DOGEUSDT,7,5.313333333333332,0.0015000000000000013,7.599999999999989,0.0,7.599999999999989,0.0954,0.084,0.0969,0,927,2022-12-12 03:00:00,0.08789999999999999,0.11685222910737157,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.0875,1.0,0.000142,,0.08789999999999999,-1.0,TREND,37.2434,0.0005,9.2896,50.8197,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0026299999999999935,,,BOS,False,,,0.0969,2022-12-12 02:00:00,2.5,zone,15.580297214316197,1.5580297214316197,DOGEUSDT,1,0.1750000000000026,0.0003999999999999976,2.075000000000006,2.2750000000000337,2.075000000000006,0.08841,0.08667,0.0969,1,927,2022-12-12 03:00:00,0.08789999999999999,-0.006232118885726441,stop_loss,trailing_stop,zone,,BELOW,
SHORT,288.05,,,279.40850000000006,293.811,1.5,RANGE,18.6133,1.3929,30.0,16.1538,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,1.0499999999999545,,,SWEEP,False,293.811,,,2022-12-08 17:45:00,2.5,zone,0.5509796456280412,3.174193738463128,BNBUSDT,91,2.126366950182272,5.760999999999967,2.907481340045148,0.7116819996528362,2.907481340045148,292.15,271.3,293.811,0,922,2022-12-12 12:00:00,279.40850000000006,4.761290607694692,take_profit,TP,,,,15m
LONG,17051.0,1.0,32.357143,,17112.5,0.7935483870967742,TREND,36.9742,43.1429,38.9073,15.894,5.0,5_plus,1.25,BULLISH_BOS,True,,,74.0,,,BOS,True,,16973.5,,2022-12-12 20:30:00,2.5,zone,0.05149513617178158,3.9908730533130723,BTCUSDT,11,1.8451612903225807,77.5,2.367741935483871,0.0,2.367741935483871,17234.5,17051.0,16973.5,0,928,2022-12-13 07:00:00,17112.5,3.166950874564567,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,1253.4,1.0,1.8984,,1265.5,1.1634615384615195,TREND,38.0386,6.1214,28.5298,15.3442,3.5,3_to_4,0.5,BULLISH_BOS,False,,,12.900000000000091,,,BOS,False,,1243.0,,2022-12-12 20:30:00,2.5,zone,0.15349511743511682,1.5963492213252288,ETHUSDT,11,2.0192307692307514,10.400000000000091,2.432692307692282,0.0,2.432692307692282,1278.7,1253.4,1243.0,0,929,2022-12-13 07:00:00,1265.5,1.8572909209648996,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,17154.5,1.0,32.357143,,17112.5,-0.4057971014492754,TREND,36.9742,43.1429,38.9073,15.894,5.0,5_plus,1.25,BULLISH_BOS,True,,,74.0,,,BOS,True,,16973.5,,2022-12-12 21:00:00,2.5,zone,0.05149513617178158,3.9908730533130723,BTCUSDT,10,0.38164251207729466,103.5,0.7729468599033816,0.9130434782608695,0.7729468599033816,17234.5,17060.0,16973.5,1,928,2022-12-13 07:00:00,17112.5,-2.1627957192148264,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,0.3072,,,0.3038,0.3095,-1.0,RANGE,12.9018,0.0023,22.1184,23.9875,5.0,5_plus,1.25,BULLISH_BOS,False,SWEEP_HIGH,,0.0016999999999999793,,,SWEEP,False,0.3095,,,2022-12-13 12:00:00,2.5,zone,16.10656451706802,4.026641129267005,ADAUSDT,1,0.0,0.0023000000000000242,0.26086956521738397,3.739130434782592,0.26086956521738397,0.3158,0.3066,0.3095,0,931,2022-12-13 13:00:00,0.3095,-0.037045098389256834,stop_loss,SL,,,,
SHORT,6.739,,,6.6346,6.8086,-1.0,RANGE,15.91,0.0696,18.7885,26.694,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.06099999999999994,,,SWEEP,False,6.7686,,,2022-12-13 12:30:00,2.5,zone,16.10656451706802,3.221312903413604,LINKUSDT,1,0.0,0.06960000000000033,0.7183908045976952,3.9367816091953842,0.7183908045976952,7.013,6.689,6.8086,0,932,2022-12-13 13:00:00,6.8086,-1.1210168903879394,stop_loss,SL,,,,15m
LONG,6.0601,1.0,0.020071,,6.068,0.03589277601090112,TREND,38.64,0.0803,33.452,7.3843,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.2730000000000006,,,BOS,False,,5.84,,2022-12-13 13:00:00,2.5,zone,7.2915317663012855,1.604866141762916,UNIUSDT,16,0.5901862789641067,0.2201000000000004,0.8945933666515177,0.20490686051794865,0.8945933666515177,6.257,6.015,5.84,0,933,2022-12-14 05:00:00,6.068,0.05760310095377543,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.3852,1.0,0.00085,,0.3888,0.6666666666666701,TREND,37.9845,0.0034,26.8908,20.7983,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.004400000000000015,,,BOS,False,,0.3798,,2022-12-13 10:30:00,2.5,zone,16.10656451706802,1.610656451706802,XRPUSDT,32,1.7777777777777903,0.00539999999999996,2.1111111111111307,0.3518518518518568,2.1111111111111307,0.3966,0.3833,0.3798,0,930,2022-12-14 18:00:00,0.3888,0.05798363226144474,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.3948,1.0,0.00085,,0.3888,-0.6250000000000008,TREND,37.9845,0.0034,26.8908,20.7983,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.004400000000000015,,,BOS,False,,0.3798,,2022-12-13 13:00:00,2.5,zone,16.10656451706802,1.610656451706802,XRPUSDT,29,0.0,0.009599999999999997,0.10416666666666678,1.197916666666668,0.10416666666666678,0.3958,0.3833,0.3798,1,930,2022-12-14 18:00:00,0.3888,-0.0966393871024082,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,14.055,2.0,0.059464,,14.305,1.0,TREND,37.2898,0.1189,25.8258,10.2102,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.22499999999999964,,,BOS,False,,13.805,,2022-12-14 14:00:00,2.5,zone,12.841233258141479,3.2103083145353697,SOLUSDT,5,2.6200000000000045,0.25,3.6200000000000045,0.0,3.6200000000000045,14.96,14.055,13.805,0,935,2022-12-14 19:00:00,14.305,3.2103083145353697,stop_loss,trailing_stop,zone,,ABOVE,
LONG,17992.5,2.0,27.05925,,17776.5,-1.0,TREND,36.7816,72.0357,39.4646,7.5359,3.5,3_to_4,0.5,BULLISH_BOS,False,,,221.5,,,BOS,False,,17776.5,,2022-12-14 14:30:00,2.5,zone,0.007431269246609652,1.6051541572676848,BTCUSDT,5,0.9837962962962963,216.0,1.7893518518518519,2.2152777777777777,1.7893518518518519,18379.0,17514.0,17776.5,0,934,2022-12-14 19:00:00,17776.5,-1.6051541572676848,stop_loss,SL,zone,,ABOVE,15m
LONG,14.645,2.0,0.059464,,14.305,-1.0,TREND,37.2898,0.1189,25.8258,10.2102,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.22499999999999964,,,BOS,False,,13.805,,2022-12-14 18:00:00,2.5,zone,12.841233258141479,3.2103083145353697,SOLUSDT,1,0.0,0.33999999999999986,0.38235294117647306,1.382352941176468,0.38235294117647306,14.775,14.175,13.805,1,935,2022-12-14 19:00:00,14.305,-4.366019307768101,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,0.0469,1.0,0.000217,,0.04675,0.1666666666666628,TREND,38.4403,0.0003,7.4074,40.7407,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.000900000000000005,,,BOS,True,,,0.0478,2022-12-14 19:30:00,2.5,zone,15.911565527409778,3.9778913818524444,HBARUSDT,8,0.7777777777777727,0.000900000000000005,0.8888888888888786,0.05555555555555684,0.8888888888888786,0.04695,0.0461,0.0478,0,937,2022-12-15 03:00:00,0.04675,0.0023867348291114246,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,269.05,1.0,0.811607,,233.35000000000025,7.0,TREND,34.72,3.2464,10.231,28.0528,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.149999999999977,,,BOS,False,,,274.15,2022-12-14 19:30:00,2.5,zone,0.3119914809296056,1.591156552740978,BNBUSDT,53,7.803921568627505,5.099999999999966,9.029411764705944,0.0,9.029411764705944,269.05,223.0,274.15,0,936,2022-12-17 00:00:00,233.35000000000025,11.138095869186845,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,262.85,1.0,0.811607,,233.35000000000025,5.086206896551725,TREND,34.72,3.2464,10.231,28.0528,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.149999999999977,,,BOS,False,,,274.15,2022-12-15 01:00:00,2.5,zone,0.3119914809296056,1.591156552740978,BNBUSDT,47,5.793103448275912,5.7999999999999545,6.870689655172471,0.7931034482758624,6.870689655172471,267.45,223.0,274.15,1,936,2022-12-17 00:00:00,233.35000000000025,9.203748687423294,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,260.5,1.0,0.811607,,233.35000000000025,3.9064748201438553,TREND,34.72,3.2464,10.231,28.0528,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.149999999999977,,,BOS,False,,,274.15,2022-12-15 18:00:00,2.5,zone,0.3119914809296056,1.591156552740978,BNBUSDT,30,4.496402877697849,6.949999999999989,5.395683453237419,0.6115107913669074,5.395683453237419,264.75,223.0,274.15,2,936,2022-12-17 00:00:00,233.35000000000025,8.470568707238714,stop_loss,trailing_stop,zone,,BELOW,15m
