symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,requested_size,actual_size,trade_risk,risk_amount,stop_distance,max_leverage,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
AVAXUSDT,SHORT,33.275,1.0,0.327589,,35.08,-2.095993471178373,TREND,33.0262,0.4368,7.686,41.4554,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6599999999999966,,,BOS,True,,,39.33,2024-04-29 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.04683610945159196,15m,0.0518740364281161,1.7261085621455632,1.7261085621455632,0.09363263575274955,0.09363263575274955,1.8049999999999997,3.0,172.61085621455632,0.01,1.7261085621455632,"SCALE-IN AVAXUSDT L1: fixed_notional=1.726109, capital=172.61, units=0.051874, trade_risk=0.093633",False,170.88474765241077,5,1.6013285663172538,5.871538076496901,39.71294844467014,5.871538076496901,35.135,33.0,39.33,1,0.005761692796568754,-2.095993471178373,True,True,1,True,32.95025096529207,1413,20383,2024-04-29 14:00:00,35.08,-0.09283517007329638,stop_loss,trailing_stop,172.47106815701517,
TAOUSDT,SHORT,394.56,,5.759464,,377.65594695125316,1.0065494583102017,TREND,34.1421,7.6793,11.5803,23.1885,3.5,3_to_4,0.5,,False,SWEEP_LOW,,6.180000000000007,,,BOS,False,,,410.28,2024-04-30 07:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.06871566279978389,15m,0.004371225368943004,1.7247106815701516,1.7247106815701516,0.06871566279978389,0.06871566279978389,15.71999999999997,3.0,172.47106815701517,0.01,1.7247106815701516,"ENTRY TAOUSDT: fixed_notional=1.724711, capital=172.47, units=0.004371, trade_risk=0.068716",False,172.47106815701517,1,217.41768020968553,50.0,0.0,50.0,394.56,377.5,410.28,0,0.0,1.0065494583102017,True,True,0,False,394.4912843372002,1415,2181,2024-04-30 08:00:00,377.65594695125316,0.06916571316854896,take_profit,TP,172.54023387018373,
TAOUSDT,SHORT,386.61,3.0,6.263036,,381.4575552565004,0.16951265277681196,TREND,32.0122,8.3507,10.5979,30.4508,4.0,4_to_5,1.0,,True,SWEEP_LOW,,12.099999999999966,,,BOS,True,,,410.28,2024-04-30 09:15:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,0.10734259882290752,15m,0.004462901473582776,1.7254023387018373,1.7254023387018373,0.10734259882290752,0.10734259882290752,24.05219999999997,3.0,172.54023387018373,0.01,1.7254023387018373,"ENTRY TAOUSDT: fixed_notional=1.725402, capital=172.54, units=0.004463, trade_risk=0.107343",False,172.54023387018373,1,66.98179547396622,50.0,0.0,50.0,386.61,375.57,410.6622,0,0.0,0.16951265277681196,True,True,0,False,386.5026574011771,1416,2183,2024-04-30 10:00:00,381.4575552565004,0.018195928682428145,take_profit,TP,172.55842979886614,
TAOUSDT,SHORT,379.58,1.0,6.399643,,365.36709159438414,0.3959707805937202,TREND,33.0725,8.5329,7.9859,29.9933,3.5,3_to_4,0.5,BEARISH_BOS,False,,,9.53000000000003,,,BOS,False,,,412.84,2024-04-30 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.1512011532512326,15m,0.004546035876465203,1.7255842979886615,1.7255842979886615,0.1512011532512326,0.1512011532512326,33.25999999999999,3.0,172.55842979886614,0.01,1.7255842979886615,"ENTRY TAOUSDT: fixed_notional=1.725584, capital=172.56, units=0.004546, trade_risk=0.151201",False,172.55842979886614,1,43.51818659125435,50.0,0.0,50.0,379.58,365.03,412.84,0,0.0,0.3959707805937202,True,True,0,False,379.42879884674875,1417,2185,2024-04-30 12:00:00,365.36709159438414,0.05987123867956129,take_profit,TP,172.6183010375457,
ARBUSDT,SHORT,1.1177,3.0,0.013323,,0.993,2.6351746727272696,TREND,32.6398,0.0178,3.0559,36.9924,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.013700000000000045,,,BOS,True,,,1.1639,2024-04-30 12:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.07135157473324341,,1.5444063795074325,1.7261830103754572,1.7261830103754572,0.07135157473324341,0.07135157473324341,0.04620000000000002,3.0,172.6183010375457,0.01,1.7261830103754572,"ENTRY ARBUSDT: fixed_notional=1.726183, capital=172.62, units=1.544406, trade_risk=0.071352",False,172.6183010375457,8,1.941092407810187,2.120485785571705,0.0,2.120485785571705,1.1177,0.9664,1.1639,0,0.0,2.6351746727272696,True,True,0,False,1.0463484252667565,1418,9694,2024-04-30 20:00:00,0.993,0.18802386259625,take_profit,TP,172.98294992869333,
TAOUSDT,SHORT,378.4,2.0,6.574286,,368.0308588004655,0.2707358346361877,TREND,36.3743,8.7657,2.7542,34.8761,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,10.180000000000007,,,BOS,False,,,412.84,2024-04-30 12:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.15710819999294595,15m,0.0045617944248822866,1.7261830103754572,1.7261830103754572,0.15710819999294595,0.15710819999294595,34.44,3.0,172.6183010375457,0.01,1.7261830103754572,"ENTRY TAOUSDT: fixed_notional=1.726183, capital=172.62, units=0.004562, trade_risk=0.157108",False,172.6183010375457,1,50.47476834662991,50.0,0.0,50.0,378.4,367.59,412.84,0,0.0,0.2707358346361877,True,True,0,False,378.24289180000704,1419,2186,2024-04-30 13:00:00,368.0308588004655,0.04253481965327932,take_profit,TP,172.66083585719898,
AXSUSDT,SHORT,7.2884,3.0,0.092732,,6.702787813183971,4.579488334324017,TREND,30.3295,0.1236,2.9463,37.435,4.0,4_to_5,1.0,,True,,,0.08999999999999986,,,BOS,True,,,7.366,2024-04-30 13:00:00,2.5,momentum,full,NONE,False,momentum,6.0,ABOVE,0.02928060934080147,,0.23689813382525515,1.7266083585719898,1.7266083585719898,0.02928060934080147,0.02928060934080147,0.12359999999999971,3.0,172.66083585719898,0.01,1.7266083585719898,"ENTRY AXSUSDT: fixed_notional=1.726608, capital=172.66, units=0.236898, trade_risk=0.029281",False,172.66083585719898,1,20.129362512230674,22.041891016955677,0.0,22.041891016955677,7.2884,6.643,7.412,0,0.0,4.579488334324017,True,True,0,False,7.259119390659198,1420,20413,2024-04-30 14:00:00,6.702787813183971,0.13409020889809917,take_profit,TP,172.79492606609708,
AVAXUSDT,SHORT,32.8,2.0,0.432589,,32.17798041126596,0.1799074005576591,TREND,33.3434,0.5768,8.6068,42.1672,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5400000000000063,,,BOS,False,,,35.745,2024-04-30 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.15550489718350805,15m,0.052681379898200334,1.7279492606609708,1.7279492606609708,0.15550489718350805,0.15550489718350805,2.9518000000000058,3.0,172.79492606609708,0.01,1.7279492606609708,"ENTRY AVAXUSDT: fixed_notional=1.727949, capital=172.79, units=0.052681, trade_risk=0.155505",False,172.79492606609708,4,5.33745248563158,6.141285691298989,0.0,6.141285691298989,32.8,31.845,35.7518,0,0.0,0.1799074005576591,True,True,0,False,32.64449510281649,1421,20416,2024-04-30 20:00:00,32.17798041126596,0.02797648182627098,take_profit,TP,173.0109264105196,
AVAXUSDT,SHORT,32.43,2.0,0.432589,,32.17798041126596,0.7618443524841763,TREND,33.3434,0.5768,8.6068,42.1672,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5400000000000063,,,BOS,False,,,35.745,2024-04-30 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.011299897997779184,15m,0.05328243171942556,1.7279492606609708,1.7279492606609708,0.011428820669970929,0.011428820669970929,0.21449510281649253,3.0,172.79492606609708,0.01,1.7279492606609708,"SCALE-IN AVAXUSDT L1: fixed_notional=1.727949, capital=172.79, units=0.053282, trade_risk=0.011429",False,171.0669768054361,3,40.708332065511264,50.0,26.54891221663748,50.0,32.73,31.845,35.7518,1,0.0,0.7618443524841763,True,True,0,False,32.64449510281649,1421,20416,2024-04-30 20:00:00,32.17798041126596,0.008608763473255322,take_profit,TP,173.01953517399286,
BNBUSDT,SHORT,563.0,1.0,5.978571,,536.1870427804118,0.6112238472763859,TREND,30.854,7.9714,11.7384,32.0341,5.0,5_plus,1.25,BEARISH_BOS,True,,,10.199999999999932,,,BOS,True,,,604.35,2024-05-01 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.12707562663311917,15m,0.0030731711398577772,1.7301953517399287,1.7301953517399287,0.12707562663311917,0.12707562663311917,41.35000000000002,3.0,173.01953517399286,0.01,1.7301953517399287,"ENTRY BNBUSDT: fixed_notional=1.730195, capital=173.02, units=0.003073, trade_risk=0.127076",False,173.01953517399286,1,126.69620781396918,50.0,0.0,50.0,563.0,535.9,604.35,0,0.0,0.6112238472763859,True,True,0,False,562.8729243733669,1422,20431,2024-05-01 08:00:00,536.1870427804118,0.07767165340575266,take_profit,TP,173.09720682739862,
FILUSDT,SHORT,5.517,1.0,0.067179,,5.628,-0.039317862829293296,TREND,36.7104,0.0896,9.7289,34.689,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.2519999999999998,,,BOS,True,,,6.087,2024-05-01 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.17875862796660472,15m,0.15680581400579377,1.7301953517399287,1.7301953517399287,0.17875862796660472,0.17875862796660472,0.5699999999999994,3.0,173.01953517399286,0.01,0.8650976758699643,"ENTRY FILUSDT: fixed_notional=1.730195, capital=173.02, units=0.313612, trade_risk=0.178759",False,173.01953517399286,11,1.1244212505230846,1.7621527060436377,1.4432869782833586,1.7621527060436377,5.775,5.202,6.087,0,0.025647372437619834,-0.039317862829293296,True,True,1,True,5.338241372033395,1423,20431,2024-05-01 18:00:00,5.628,0.005795279004866281,take_profit,TP,173.1288282226434,
FILUSDT,SHORT,5.316,1.0,0.067179,,5.628,-2.107113433936756,TREND,36.7104,0.0896,9.7289,34.689,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.2519999999999998,,,BOS,True,,,6.087,2024-05-01 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0489234139698077,15m,0.32566375884092597,1.7312285419983624,1.7312285419983624,0.10160709275836899,0.10160709275836899,0.3120000000000003,3.0,173.12285419983624,0.01,1.7312285419983624,"SCALE-IN FILUSDT L1: fixed_notional=1.731229, capital=173.12, units=0.325664, trade_risk=0.101607",False,171.3916256578379,10,0.0,0.4088022150772686,9.382010836023525,0.4088022150772686,5.775,5.296,6.087,1,0.025647372437619834,-2.107113433936756,True,True,1,True,5.338241372033395,1423,20431,2024-05-01 18:00:00,5.628,-0.08094945081104332,stop_loss,trailing_stop,173.04787877183236,
BNBUSDT,SHORT,550.6,3.0,6.1125,,546.2058992236783,0.02020794929831714,TREND,31.0585,8.15,10.6486,38.475,4.0,4_to_5,1.0,,True,SWEEP_LOW,,8.849999999999909,,,BOS,True,,,604.35,2024-05-01 09:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.16900387601237193,15m,0.001572129079184855,1.7312285419983624,1.7312285419983624,0.16900387601237193,0.16900387601237193,53.75,3.0,173.12285419983624,0.01,0.8656142709991812,"ENTRY BNBUSDT: fixed_notional=1.731229, capital=173.12, units=0.003144, trade_risk=0.169004",False,173.12285419983624,2,2.9585120282294444,28.40171547100307,8.579684881864985,28.40171547100307,552.05,545.8,604.35,0,-0.0021576519702740282,0.02020794929831714,True,True,1,True,550.4309961239876,1424,20432,2024-05-01 10:00:00,546.2058992236783,0.0023363957725400747,take_profit,TP,173.12303294363852,
1000PEPEUSDT,LONG,0.0069,,0.000192,,0.0067701,-0.5139247998620674,TREND,34.7171,0.0003,44.0077,5.157,3.0,3_to_4,0.5,,True,,,0.0001158000000000001,,,BOS,True,,0.0072,,2024-05-01 22:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.07273026788961057,15m,250.79402720555416,1.7304787877183236,1.7304787877183236,0.07273026788961057,0.07273026788961057,0.00028999999999999946,3.0,173.04787877183236,0.01,1.7304787877183236,"ENTRY 1000PEPEUSDT: fixed_notional=1.730479, capital=173.05, units=250.794027, trade_risk=0.072730",False,173.04787877183236,3,0.001175576585662681,0.0023566529448255293,0.003343862288107159,0.0023566529448255293,0.0070714,0.0066568,0.00661,0,0.0,-0.5139247998620674,True,True,0,False,0.07963026788961057,1425,8747,2024-05-02 01:00:00,0.0067701,-0.03737788836908266,stop_loss,trailing_stop,173.01050088346327,
WIFUSDT,LONG,2.7863,3.0,0.056695,,3.312354252408105,4.886839913847347,TREND,38.3272,0.0756,29.4434,10.4318,4.0,4_to_5,1.0,,True,,,0.0394000000000001,,,BOS,True,,2.6922,,2024-05-03 12:15:00,2.5,momentum,full,NONE,False,momentum,9.0,ABOVE,0.06575678155101308,15m,0.6209327814071106,1.7301050088346326,1.7301050088346326,0.06575678155101308,0.06575678155101308,0.1059000000000001,3.0,173.01050088346327,0.01,1.7301050088346326,"ENTRY WIFUSDT: fixed_notional=1.730105, capital=173.01, units=0.620933, trade_risk=0.065757",False,173.01050088346327,37,10.319848143321197,10.616395503761458,0.0,10.616395503761458,3.4844,2.7863,2.6804,0,0.0,4.886839913847347,True,True,0,False,2.8520567815510134,1426,2712,2024-05-05 01:00:00,3.312354252408105,0.32134286468963164,take_profit,TP,173.49039512623486,
WIFUSDT,LONG,2.9832,3.0,0.056695,,3.312354252408105,0.7477088293198827,TREND,38.3272,0.0756,29.4434,10.4318,4.0,4_to_5,1.0,,True,,,0.0394000000000001,,,BOS,True,,2.6922,,2024-05-03 13:00:00,2.5,momentum,full,NONE,False,momentum,9.0,ABOVE,0.0814311233942096,15m,0.19006884672316274,1.7301050088346326,0.5670133835445391,0.0249262402861627,0.07605642904038827,0.1311432184489867,3.0,173.01050088346327,0.01,0.5670133835445391,"SCALE-IN WIFUSDT L1: fixed_notional=1.730105, capital=173.01, units=0.579949, trade_risk=0.076056",False,172.44348749991872,36,5.915428645974601,6.154894825332094,0.8203251682605449,6.154894825332094,3.4844,2.9164,2.6804,1,0.0,0.7477088293198827,True,True,0,False,2.8520567815510134,1426,2712,2024-05-05 01:00:00,3.312354252408105,0.06088676994328737,take_profit,TP,173.55128189617815,
1000PEPEUSDT,LONG,0.008,2.0,0.000143,,0.0087566,0.5639546635692306,TREND,38.056,0.0002,24.5287,9.8197,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.00014579999999999975,,,BOS,False,,0.0067,,2024-05-04 02:00:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,0.2811420639356278,15m,216.26312610432907,1.7301050088346326,1.7301050088346326,0.2811420639356278,0.2811420639356278,0.0013,3.0,173.01050088346327,0.01,1.7301050088346326,"ENTRY 1000PEPEUSDT: fixed_notional=1.730105, capital=173.01, units=216.263126, trade_risk=0.281142",False,173.01050088346327,20,0.0033669810442052547,0.0035530079918198064,0.0,0.0035530079918198064,0.0089989,0.008,0.0067,0,0.0,0.5639546635692306,True,True,0,False,0.2891420639356278,1427,8799,2024-05-04 22:00:00,0.0087566,0.15855137808197609,take_profit,TP,173.16905226154523,
OPUSDT,LONG,2.7258,,0.028254,,2.8879,1.883283087179492,TREND,33.86,0.0377,30.0152,10.1251,4.0,4_to_5,1.0,,True,,,0.059399999999999675,,,BOS,True,,2.6439,,2024-05-05 20:00:00,2.5,momentum,,NONE,False,momentum,9.0,BELOW,0.05214560858205666,,0.6366985174854287,1.7355128189617817,1.7355128189617817,0.05214560858205666,0.05214560858205666,0.08190000000000008,3.0,173.55128189617815,0.01,1.7355128189617817,"ENTRY OPUSDT: fixed_notional=1.735513, capital=173.55, units=0.636699, trade_risk=0.052146",False,173.55128189617815,2,3.417353921943077,3.831578639754365,0.0,3.831578639754365,2.9256,2.7258,2.6439,0,0.0,1.883283087179492,True,True,0,False,2.7779456085820566,1428,16907,2024-05-05 22:00:00,2.8879,0.09820494271326909,take_profit,TP,173.64948683889142,
OPUSDT,LONG,2.7381,,0.028634,,2.8957,3.0184020774193443,TREND,35.1269,0.0382,28.8868,14.406,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.0484,,,BOS,True,,2.6885,,2024-05-06 01:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.03145617233559427,,0.6341970228950419,1.7364948683889143,1.7364948683889143,0.03145617233559427,0.03145617233559427,0.04960000000000031,3.0,173.64948683889142,0.01,1.7364948683889143,"ENTRY OPUSDT: fixed_notional=1.736495, capital=173.65, units=0.634197, trade_risk=0.031456",False,173.64948683889142,3,5.916167994458055,7.16552534095027,0.0,7.16552534095027,2.9635,2.7381,2.6885,0,0.0,3.0184020774193443,True,True,0,False,2.7695561723355944,1429,16912,2024-05-06 04:00:00,2.8957,0.09494737592541866,take_profit,TP,173.74443421481683,
ARBUSDT,SHORT,1.0626,2.0,0.01252,,1.074,-0.8617511712574806,TREND,37.6474,0.0167,3.3376,40.9927,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.007200000000000095,,,BOS,True,,,1.0791,2024-05-06 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.027305966980871735,,1.6350878431659783,1.7374443421481685,1.7374443421481685,0.027305966980871735,0.027305966980871735,0.016699999999999937,3.0,173.74443421481683,0.01,1.7374443421481685,"ENTRY ARBUSDT: fixed_notional=1.737444, capital=173.74, units=1.635088, trade_risk=0.027306",False,173.74443421481683,9,0.4541131983601373,0.8166713164057325,0.4321399790846492,0.8166713164057325,1.0744,1.0403,1.0793,0,0.0,-0.8617511712574806,True,True,0,False,1.0352940330191283,1430,9849,2024-05-07 08:00:00,1.074,-0.023530949028084308,stop_loss,trailing_stop,173.72090326578876,
SUIUSDT,SHORT,1.0941,1.0,0.012011,,1.0766,0.2523739441535803,TREND,33.4234,0.016,6.1998,37.3773,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.05479999999999996,,,BOS,False,,,1.1514,2024-05-08 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.09098078564235153,,1.5877973061492439,1.7372090326578877,1.7372090326578877,0.09098078564235153,0.09098078564235153,0.05729999999999991,3.0,173.72090326578876,0.01,1.7372090326578877,"ENTRY SUIUSDT: fixed_notional=1.737209, capital=173.72, units=1.587797, trade_risk=0.090981",False,173.72090326578876,6,0.5341787241874145,0.6517859741628347,0.0,0.6517859741628347,1.0941,1.0348,1.1514,0,0.0,0.2523739441535803,True,True,0,False,1.0031192143576486,1431,8899,2024-05-08 14:00:00,1.0766,0.022961179714751683,take_profit,TP,173.7438644455035,
OPUSDT,SHORT,2.7434,1.0,0.023068,,2.5167,3.3952933541795702,TREND,39.1153,0.0308,10.7524,41.268,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.12250000000000005,,,BOS,False,,,2.808,2024-05-10 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.04091220253400717,,0.6333158286998014,1.7374386444550352,1.7374386444550352,0.04091220253400717,0.04091220253400717,0.06459999999999999,3.0,173.7438644455035,0.01,1.7374386444550352,"ENTRY OPUSDT: fixed_notional=1.737439, capital=173.74, units=0.633316, trade_risk=0.040912",False,173.7438644455035,6,6.093536513776689,6.5799439611258865,0.0,6.5799439611258865,2.7434,2.4742,2.808,0,0.0,3.3952933541795702,True,True,0,False,2.702487797465993,1432,17023,2024-05-10 22:00:00,2.5167,0.1389089293685631,take_profit,TP,173.88277337487207,
SUIUSDT,SHORT,1.0043,,0.018916,,1.0011,0.005129951372548812,TREND,34.8404,0.0252,13.7638,26.678,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007800000000000029,,,BOS,False,,,1.0808,2024-05-10 22:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.13245078326374307,,1.731382787761347,1.7388277337487208,1.7388277337487208,0.13245078326374307,0.13245078326374307,0.07650000000000001,3.0,173.88277337487207,0.01,1.7388277337487208,"ENTRY SUIUSDT: fixed_notional=1.738828, capital=173.88, units=1.731383, trade_risk=0.132451",False,173.88277337487207,14,0.07625473969367429,0.12306457990167224,0.21064428093599163,0.12306457990167224,1.0322,0.988,1.0808,0,0.0,0.005129951372548812,True,True,0,False,0.8718492167362569,1433,8961,2024-05-11 12:00:00,1.0011,0.000679466077399004,take_profit,TP,173.90074938227673,
TAOUSDT,SHORT,378.54,,5.503393,,373.7214067398362,0.17947708380197297,TREND,38.9317,7.3379,14.5527,27.7524,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.720000000000027,,,BOS,False,,,399.52,2024-05-11 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.09637186520327598,15m,0.0045935112108329915,1.7388277337487208,1.7388277337487208,0.09637186520327598,0.09637186520327598,20.97999999999996,3.0,173.88277337487207,0.01,1.7388277337487208,"ENTRY TAOUSDT: fixed_notional=1.738828, capital=173.88, units=0.004594, trade_risk=0.096372",False,173.88277337487207,1,29.780475805322943,50.0,0.0,50.0,378.54,373.46,399.52,0,0.0,0.17947708380197297,True,True,0,False,378.44362813479677,1434,2441,2024-05-11 04:00:00,373.7214067398362,0.017296541327240806,take_profit,TP,173.90006991619933,
AXLUSDT,SHORT,1.0852,,0.009863,,1.0329,0.8594892146341463,TREND,32.0008,0.0132,7.7675,36.1217,4.0,4_to_5,1.0,,True,,,0.012399999999999967,,,BOS,True,,,1.1426,2024-05-11 14:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.09198215088963052,,1.6024764963350233,1.7390074938227673,1.7390074938227673,0.09198215088963052,0.09198215088963052,0.05740000000000012,3.0,173.90074938227673,0.01,1.7390074938227673,"ENTRY AXLUSDT: fixed_notional=1.739007, capital=173.90, units=1.602476, trade_risk=0.091982",False,173.90074938227673,10,0.6501261323161919,0.7012230022473993,0.0,0.7012230022473993,1.0852,1.0207,1.1426,0,0.0,0.8594892146341463,True,True,0,False,0.9932178491103694,1435,3746,2024-05-12 00:00:00,1.0329,0.07905766662848808,take_profit,TP,173.97980704890523,
XRPUSDT,SHORT,0.503,,0.001661,,0.5004,0.05802140970873943,TREND,32.5211,0.0022,9.3548,24.8387,4.0,4_to_5,1.0,,True,,,0.0033999999999999586,,,BOS,True,,,0.5236,2024-05-12 18:00:00,2.5,momentum,,NONE,False,momentum,11.0,ABOVE,0.07125216749915386,15m,3.4588430824832055,1.7397980704890523,1.7397980704890523,0.07125216749915386,0.07125216749915386,0.02059999999999995,3.0,173.97980704890523,0.01,1.7397980704890523,"ENTRY XRPUSDT: fixed_notional=1.739798, capital=173.98, units=3.458843, trade_risk=0.071252",False,173.97980704890523,6,0.056138643081243875,0.10806688793139414,0.0,0.10806688793139414,0.503,0.4953,0.5236,0,0.0,0.05802140970873943,True,True,0,False,0.43174783250084614,1436,20706,2024-05-13 00:00:00,0.5004,0.004134151203104134,take_profit,TP,173.98394120010835,
AVAXUSDT,SHORT,32.33,1.0,0.279643,,32.33,-0.012003203164312987,TREND,30.7439,0.3729,5.364,47.318,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.9050000000000011,,,BOS,True,,,34.995,2024-05-13 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.14341701308329374,15m,0.026907507145083262,1.7398394120010836,1.7398394120010836,0.14341701308329374,0.14341701308329374,2.664999999999999,3.0,173.98394120010835,0.01,0.8699197060005418,"ENTRY AVAXUSDT: fixed_notional=1.739839, capital=173.98, units=0.053815, trade_risk=0.143417",False,173.98394120010835,2,1.743168363538606,2.0918020362463072,0.278906938166171,2.0918020362463072,32.37,32.03,34.995,0,0.0014286232630875398,-0.012003203164312987,True,True,1,True,32.186582986916704,1437,20715,2024-05-13 05:00:00,32.33,-0.0010071519137139385,stop_loss,trailing_stop,173.98714999619153,
ETHUSDT,SHORT,2889.78,1.0,14.625,,2877.076808579746,0.03466824149707799,TREND,32.0739,19.5,9.978,32.7766,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,68.2199999999998,,,BOS,True,,,3023.32,2024-05-13 03:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0803999456978125,15m,0.0006020663898293584,1.7398394120010836,1.7398394120010836,0.0803999456978125,0.0803999456978125,133.53999999999996,3.0,173.98394120010835,0.01,1.7398394120010836,"ENTRY ETHUSDT: fixed_notional=1.739839, capital=173.98, units=0.000602, trade_risk=0.080400",False,173.98394120010835,1,65.67168614572655,50.0,0.0,50.0,2889.78,2876.86,3023.32,0,0.0,0.03466824149707799,True,True,0,False,2889.699600054302,1438,20715,2024-05-13 04:00:00,2877.076808579746,0.0027873247338037204,take_profit,TP,173.98815714810524,
AVAXUSDT,SHORT,32.19,1.0,0.279643,,32.33,-3.2998107521276996,TREND,30.7439,0.3729,5.364,47.318,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.9050000000000011,,,BOS,True,,,34.995,2024-05-13 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.003767051000311672,15m,0.05405037500717778,1.7398815714810525,1.7398815714810525,0.007567052501004919,0.007567052501004919,0.14000000000000057,3.0,173.98815714810524,0.01,1.7398815714810525,"SCALE-IN AVAXUSDT L1: fixed_notional=1.739882, capital=173.99, units=0.054050, trade_risk=0.007567",False,172.2482755766242,1,29.20056032979071,35.83705131383371,47.78273508511224,35.83705131383371,32.37,32.055,34.995,1,0.0014286232630875398,-3.2998107521276996,True,True,1,True,32.186582986916704,1437,20715,2024-05-13 05:00:00,32.33,-0.011020694538386616,stop_loss,trailing_stop,173.97612930165315,
ARBUSDT,SHORT,0.9958,2.0,0.010173,,1.0007,-0.5658163205882247,TREND,37.9028,0.0136,24.8025,33.7546,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.011199999999999988,,,BOS,False,,,1.0072,2024-05-13 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.023760547886146743,,1.7470991092754886,1.7397612930165316,1.7397612930165316,0.023760547886146743,0.023760547886146743,0.013600000000000056,3.0,173.97612930165315,0.01,1.7397612930165316,"ENTRY ARBUSDT: fixed_notional=1.739761, capital=173.98, units=1.747099, trade_risk=0.023761",False,173.97612930165315,6,0.31144062988187826,0.37877914445092964,0.231476143831126,0.37877914445092964,1.0013,0.9868,1.0094,0,0.0,-0.5658163205882247,True,True,0,False,0.9720394521138532,1439,10004,2024-05-13 16:00:00,1.0007,-0.01344410578009987,stop_loss,trailing_stop,173.9387657946379,
