time,symbol,direction,signal_type,selected_tf,status,entry
2024-04-15 00:00:00,NEARUSDT,SHORT,SWEEP,30m,candidate,
2024-04-15 00:00:00,NEARUSDT,SHORT,SWEEP,30m,accepted,5.715
2024-04-15 15:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2024-04-15 18:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2024-04-15 19:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-04-15 19:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4437
2024-04-15 23:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-04-16 03:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-04-16 05:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-04-16 15:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-04-16 15:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,83.07
2024-04-16 15:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-16 15:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-04-16 15:00:00,LINKUSDT,SHORT,BOS,30m,accepted,13.07
2024-04-16 16:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-16 16:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2024-04-16 16:00:00,DOTUSDT,SHORT,BOS,30m,accepted,6.408
2024-04-16 16:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-04-16 16:00:00,LINKUSDT,SHORT,BOS,30m,accepted,12.925
2024-04-16 16:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2024-04-16 19:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-16 19:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2024-04-16 19:00:00,BTCUSDT,SHORT,BOS,30m,accepted,62992.9
2024-04-17 11:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-17 11:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-04-17 12:00:00,1000PEPEUSDT,SHORT,BOS,30m,candidate,
2024-04-17 12:00:00,1000PEPEUSDT,SHORT,BOS,30m,accepted,0.0050926
2024-04-17 12:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-04-17 12:00:00,LTCUSDT,SHORT,BOS,30m,accepted,77.52
2024-04-17 12:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2024-04-17 12:00:00,NEARUSDT,SHORT,BOS,30m,accepted,5.365
2024-04-17 12:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2024-04-17 15:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-17 15:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-04-17 15:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2024-04-17 15:00:00,FILUSDT,SHORT,BOS,15m,accepted,5.767
2024-04-17 15:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2024-04-17 15:00:00,NEARUSDT,SHORT,BOS,30m,accepted,5.387
2024-04-17 15:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-04-17 15:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2024-04-17 15:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2024-04-17 19:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2024-04-17 20:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-17 20:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-04-17 20:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2024-04-17 20:00:00,DOTUSDT,SHORT,BOS,30m,accepted,6.619
2024-04-17 20:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2024-04-17 20:00:00,FILUSDT,SHORT,BOS,15m,accepted,5.899
2024-04-17 20:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-04-17 20:00:00,LINKUSDT,SHORT,BOS,30m,accepted,13.239
2024-04-17 20:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2024-04-18 07:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-04-19 01:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2024-04-19 01:00:00,BTCUSDT,SHORT,BOS,30m,accepted,62688.7
2024-04-23 15:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-04-23 17:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2024-04-23 17:00:00,BNBUSDT,LONG,BOS,30m,accepted,607.0
2024-04-23 18:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2024-04-23 18:00:00,BNBUSDT,LONG,BOS,30m,accepted,608.6
2024-04-24 16:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2024-04-24 16:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.8913
2024-04-26 10:00:00,SUIUSDT,SHORT,BOS,30m,candidate,
2024-04-26 10:00:00,SUIUSDT,SHORT,BOS,30m,accepted,1.1853
2024-04-26 12:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-04-26 12:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.8655
2024-04-26 13:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-04-26 15:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-04-26 16:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-04-27 02:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2024-04-27 02:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.7845
2024-04-27 07:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-04-27 07:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.832
2024-04-27 10:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-04-27 10:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.8305
2024-04-27 11:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-04-27 11:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.711
2024-04-29 03:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2024-04-29 07:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-04-29 07:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-29 07:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2024-04-29 07:00:00,FILUSDT,SHORT,BOS,15m,accepted,5.776
2024-04-29 08:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-29 09:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-04-29 09:00:00,TAOUSDT,SHORT,BOS,30m,accepted,412.72
2024-04-30 07:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-04-30 07:00:00,TAOUSDT,SHORT,BOS,30m,accepted,393.73
2024-04-30 09:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-04-30 09:00:00,TAOUSDT,SHORT,BOS,30m,accepted,379.62
2024-04-30 11:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-04-30 11:00:00,TAOUSDT,SHORT,BOS,30m,accepted,379.42
2024-04-30 12:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-04-30 12:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-04-30 12:00:00,TAOUSDT,SHORT,BOS,30m,accepted,374.96
2024-04-30 13:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-04-30 16:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-04-30 16:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-04-30 16:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-05-01 07:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-05-01 07:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,82.15
2024-05-01 07:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-05-01 07:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2024-05-01 07:00:00,BNBUSDT,SHORT,BOS,30m,accepted,562.35
2024-05-01 07:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2024-05-01 07:00:00,FILUSDT,SHORT,BOS,15m,accepted,5.507
2024-05-01 08:00:00,1000PEPEUSDT,SHORT,BOS,30m,candidate,
2024-05-01 08:00:00,1000PEPEUSDT,SHORT,BOS,30m,accepted,0.0061147
2024-05-01 08:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2024-05-01 08:00:00,BNBUSDT,SHORT,BOS,30m,accepted,545.85
2024-05-03 10:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-05-03 10:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.45
2024-05-03 11:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-05-03 11:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4482
2024-05-03 12:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2024-05-03 12:00:00,WIFUSDT,LONG,BOS,30m,accepted,2.8112
2024-05-04 02:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2024-05-04 02:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.0080558
2024-05-05 20:00:00,OPUSDT,LONG,BOS,1h,candidate,
2024-05-06 01:00:00,OPUSDT,LONG,BOS,1h,candidate,
2024-05-06 23:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-05-08 08:00:00,SUIUSDT,SHORT,BOS,30m,candidate,
2024-05-08 08:00:00,SUIUSDT,SHORT,BOS,30m,accepted,1.0496
2024-05-10 16:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-05-10 17:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-05-10 22:00:00,SUIUSDT,SHORT,BOS,30m,candidate,
2024-05-10 22:00:00,SUIUSDT,SHORT,BOS,30m,accepted,1.0232
2024-05-11 03:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-05-11 03:00:00,TAOUSDT,SHORT,BOS,30m,accepted,378.54
2024-05-11 14:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-05-11 17:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-05-12 18:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2024-05-13 03:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-05-13 03:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2024-05-13 03:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2883.76
2024-05-13 10:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-05-13 12:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-05-13 12:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.2575
2024-05-14 07:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-05-14 09:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-05-14 11:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2024-05-14 11:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.0104376
2024-05-14 12:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-05-14 12:00:00,TAOUSDT,SHORT,BOS,30m,accepted,341.6
2024-05-14 14:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-05-14 14:00:00,TAOUSDT,SHORT,BOS,30m,accepted,341.9
2024-05-14 17:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-05-14 22:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-05-14 22:00:00,LTCUSDT,SHORT,BOS,30m,accepted,79.14
2024-05-14 22:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-05-14 23:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-05-14 23:00:00,LTCUSDT,SHORT,BOS,30m,accepted,78.91
2024-05-14 23:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-05-15 06:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2024-05-15 06:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.0110809
2024-05-16 14:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-05-17 16:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2024-05-17 16:00:00,LTCUSDT,LONG,BOS,30m,accepted,83.86
2024-05-17 21:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2024-05-18 14:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2024-05-18 14:00:00,WIFUSDT,SHORT,BOS,30m,accepted,2.5681
2024-05-19 16:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-05-19 16:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.248
2024-05-20 08:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2024-05-20 17:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2024-05-20 19:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2024-05-20 19:00:00,BTCUSDT,LONG,BOS,30m,accepted,68677.5
2024-05-20 22:00:00,ARBUSDT,LONG,BOS,30m,candidate,
2024-05-20 22:00:00,OPUSDT,LONG,BOS,1h,candidate,
2024-05-21 00:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2024-05-21 00:00:00,LTCUSDT,LONG,BOS,30m,accepted,88.64
2024-05-21 10:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2024-05-21 10:00:00,TAOUSDT,LONG,BOS,30m,accepted,436.8
2024-05-22 19:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2024-05-22 19:00:00,TAOUSDT,LONG,BOS,30m,accepted,439.8
2024-05-23 07:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2024-05-25 01:00:00,AXSUSDT,LONG,BOS,1h,candidate,
2024-05-25 05:00:00,BCHUSDT,LONG,BOS,30m,candidate,
2024-05-25 05:00:00,BCHUSDT,LONG,BOS,30m,accepted,495.7
2024-05-25 06:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2024-05-25 06:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.0150286
2024-05-25 16:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2024-05-26 01:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2024-05-26 01:00:00,WIFUSDT,LONG,BOS,30m,accepted,3.2257
2024-05-26 15:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2024-05-26 15:00:00,ETHUSDT,LONG,BOS,30m,accepted,3865.53
2024-05-26 16:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2024-05-26 16:00:00,ETHUSDT,LONG,BOS,30m,accepted,3835.01
2024-05-26 21:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2024-05-26 21:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.9167
2024-05-26 21:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2024-05-27 13:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2024-05-27 13:00:00,ETHUSDT,LONG,BOS,30m,accepted,3913.9
2024-05-27 16:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2024-05-27 16:00:00,LINKUSDT,LONG,BOS,30m,accepted,18.041
2024-05-27 17:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2024-05-27 17:00:00,LINKUSDT,LONG,BOS,30m,accepted,18.437
2024-05-27 18:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2024-05-27 18:00:00,LINKUSDT,LONG,BOS,30m,accepted,18.616
2024-05-28 03:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-05-28 03:00:00,BCHUSDT,SHORT,BOS,30m,accepted,478.0
2024-05-28 04:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-05-28 04:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-05-28 04:00:00,BCHUSDT,SHORT,BOS,30m,accepted,468.3
2024-05-28 05:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-05-28 09:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2024-05-28 09:00:00,WIFUSDT,LONG,BOS,30m,accepted,3.4384
2024-05-29 03:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2024-05-29 04:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2024-05-31 06:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2024-05-31 12:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2024-05-31 12:00:00,ETHUSDT,LONG,BOS,30m,accepted,3804.09
2024-06-02 10:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-06-02 10:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4493
2024-06-03 00:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2024-06-03 00:00:00,NEARUSDT,SHORT,BOS,30m,accepted,7.196
2024-06-03 13:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2024-06-03 13:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.9927
2024-06-03 22:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-06-03 22:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2024-06-03 22:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.9782
2024-06-04 05:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-06-04 11:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-04 11:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.895
2024-06-05 21:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2024-06-05 21:00:00,TAOUSDT,LONG,BOS,30m,accepted,418.74
2024-06-06 02:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2024-06-06 02:00:00,TAOUSDT,LONG,BOS,30m,accepted,418.11
2024-06-06 14:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2024-06-06 14:00:00,BNBUSDT,LONG,BOS,30m,accepted,720.3
2024-06-06 19:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-06-06 19:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4584
2024-06-06 19:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-06 19:00:00,APTUSDT,SHORT,BOS,30m,accepted,9.166
2024-06-06 19:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2024-06-07 02:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-06-07 04:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-06-07 18:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-06-07 19:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-06-07 19:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2024-06-07 19:00:00,WIFUSDT,SHORT,BOS,30m,accepted,2.8395
2024-06-08 00:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-06-08 00:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,97.41
2024-06-08 00:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-06-08 15:00:00,SUIUSDT,LONG,BOS,30m,candidate,
2024-06-08 15:00:00,SUIUSDT,LONG,BOS,30m,accepted,1.1216
2024-06-10 13:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-10 13:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.93
2024-06-10 19:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-06-10 19:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2024-06-10 19:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.7957
2024-06-10 20:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-06-10 20:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,91.62
2024-06-10 20:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-10 20:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.341
2024-06-10 20:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-06-10 20:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-06-10 20:00:00,TAOUSDT,SHORT,BOS,30m,accepted,346.72
2024-06-10 21:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-10 21:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.305
2024-06-11 02:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-11 02:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.162
2024-06-11 05:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-11 05:00:00,APTUSDT,SHORT,BOS,30m,accepted,8.1295
2024-06-11 06:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-06-11 06:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,89.35
2024-06-11 06:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-06-11 06:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4331
2024-06-11 06:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2024-06-11 06:00:00,DOTUSDT,SHORT,BOS,30m,accepted,6.44
2024-06-11 06:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2024-06-11 06:00:00,ETHUSDT,SHORT,BOS,30m,accepted,3561.04
2024-06-11 06:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-11 06:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.724
2024-06-12 01:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-06-12 01:00:00,TAOUSDT,SHORT,BOS,30m,accepted,322.38
2024-06-12 01:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2024-06-12 01:00:00,WIFUSDT,SHORT,BOS,30m,accepted,2.5159
2024-06-12 02:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2024-06-12 02:00:00,TAOUSDT,SHORT,BOS,30m,accepted,317.11
2024-06-13 02:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-06-13 02:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,88.92
2024-06-13 02:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2024-06-13 02:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-13 02:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-13 02:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.778
2024-06-13 02:00:00,SUIUSDT,SHORT,BOS,30m,candidate,
2024-06-13 02:00:00,SUIUSDT,SHORT,BOS,30m,accepted,1.0067
2024-06-13 03:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-06-13 03:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,87.14
2024-06-13 03:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2024-06-13 03:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-13 03:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-06-13 03:00:00,BCHUSDT,SHORT,BOS,30m,accepted,448.65
2024-06-13 03:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2024-06-13 03:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-13 03:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.54
2024-06-13 03:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2024-06-13 05:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-13 06:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-13 06:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-06-13 06:00:00,BCHUSDT,SHORT,BOS,30m,accepted,446.65
2024-06-13 07:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2024-06-13 07:00:00,APTUSDT,SHORT,BOS,30m,accepted,7.962
2024-06-13 09:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-13 09:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.455
2024-06-13 16:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-14 15:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-06-14 15:00:00,LTCUSDT,SHORT,BOS,30m,accepted,79.54
2024-06-14 16:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-06-14 16:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4135
2024-06-14 16:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-06-14 16:00:00,BCHUSDT,SHORT,BOS,30m,accepted,423.7
2024-06-14 16:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-06-14 16:00:00,LTCUSDT,SHORT,BOS,30m,accepted,78.79
2024-06-14 17:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-06-14 17:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.4051
2024-06-14 17:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-06-14 17:00:00,BCHUSDT,SHORT,BOS,30m,accepted,416.3
2024-06-14 17:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-06-14 17:00:00,LTCUSDT,SHORT,BOS,30m,accepted,77.37
2024-06-14 17:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2024-06-15 02:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2024-06-15 02:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.6977
2024-06-16 01:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-16 01:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-16 01:00:00,LINKUSDT,SHORT,BOS,30m,accepted,14.743
2024-06-16 01:00:00,SUIUSDT,SHORT,BOS,30m,candidate,
2024-06-16 01:00:00,SUIUSDT,SHORT,BOS,30m,accepted,0.934
2024-06-16 04:00:00,1000PEPEUSDT,SHORT,BOS,30m,candidate,
2024-06-16 04:00:00,1000PEPEUSDT,SHORT,BOS,30m,accepted,0.0116246
2024-06-16 04:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2024-06-16 04:00:00,BCHUSDT,SHORT,BOS,30m,accepted,429.4
2024-06-16 04:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2024-06-16 04:00:00,LINKUSDT,SHORT,BOS,30m,accepted,14.653
2024-06-17 07:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-06-18 02:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2024-06-18 02:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,78.73
2024-06-19 15:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2024-06-19 20:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2024-06-20 16:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2024-06-20 19:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-20 20:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-20 21:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2024-06-20 21:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-20 22:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-20 23:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-21 00:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-21 01:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-21 02:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2024-06-21 13:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2024-06-21 13:00:00,FILUSDT,SHORT,BOS,15m,accepted,4.376
2024-06-21 13:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2024-06-21 13:00:00,LTCUSDT,SHORT,BOS,30m,accepted,73.11
2024-06-21 13:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2024-06-21 15:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2024-06-21 15:00:00,FILUSDT,SHORT,BOS,15m,accepted,4.423
2024-06-21 17:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2024-06-21 17:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.3799
