direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,119744.0,,119340.6,-0.23805027735158316,TREND,37.0716,486.2071,30.7056,8.2813,3.5,BULLISH_BOS,False,,,1025.1000000000058,,,BOS,False,,118049.4,,2025-08-11 01:30:00,1,zone,,ABOVE,0.004131170667479831,7.0006818131113455,BTCUSDT,17,1.5060781305322721,1694.6000000000058,1.5797238286321202,0.30933553640976946,1.5797238286321202,122421.0,119219.8,118049.4,2025-08-11 18:00:00,119340.6,-1.6665142472613397,stop_loss,trailing_stop,15m
SHORT,0.9652,,0.9162,0.6767955801104951,TREND,36.7596,0.0179,14.6789,31.5517,5.0,BEARISH_BOS,True,,,0.028299999999999992,,,BOS,True,,,1.0376,2025-08-11 11:30:00,1,zone,,BELOW,20.49745465395818,8.198981861583272,WIFUSDT,25,0.9640883977900532,0.07240000000000013,1.1187845303867379,0.08839779005524946,1.1187845303867379,0.9716,0.8842,1.0376,2025-08-12 12:00:00,0.9162,1.0043752780439494,stop_loss,trailing_stop,15m
SHORT,367.07,,365.16,0.16710411198599887,TREND,35.0915,6.2064,11.6469,42.5365,3.5,BEARISH_BOS,False,,,10.879999999999995,,,BOS,False,,,378.5,2025-08-11 17:30:00,1,zone,,BELOW,0.6097230605726839,6.969134582345781,TAOUSDT,19,0.6237970253718278,11.430000000000007,0.844269466316708,0.4846894138232736,0.844269466316708,372.61,357.42,378.5,2025-08-12 12:00:00,365.16,1.1645710456938068,stop_loss,trailing_stop,15m
SHORT,0.0114,,0.011365,0.07000000000000056,TREND,36.0501,0.0002,6.778,39.0651,3.5,BEARISH_BOS,False,,,0.0002570000000000003,,,BOS,False,,,0.0119,2025-08-11 19:00:00,1,zone,,BELOW,20.414128941595113,6.940803840142339,1000PEPEUSDT,17,0.4779999999999988,0.0005000000000000004,0.6759999999999989,0.7899999999999984,0.6759999999999989,0.011795,0.011062,0.0119,2025-08-12 12:00:00,0.011365,0.0007144945129558352,stop_loss,trailing_stop,
SHORT,0.2473,,0.24916,-0.2043956043956039,TREND,35.2145,0.0042,6.7627,34.2373,3.5,BEARISH_BOS,False,,,0.0046900000000000275,,,BOS,False,,,0.2564,2025-08-11 19:00:00,1,zone,,BELOW,20.414128941595113,6.940803840142339,HBARUSDT,17,0.18351648351648356,0.009100000000000025,0.4494505494505463,0.5780219780219781,0.4494505494505463,0.25256,0.24321,0.2564,2025-08-12 12:00:00,0.24916,-0.03797027983136692,stop_loss,trailing_stop,
LONG,0.2265,,0.23458,1.0227848101265804,TREND,32.3513,0.0029,26.9587,20.0,3.5,BULLISH_BOS,False,,,0.0072500000000000064,,,BOS,False,,0.2186,,2025-08-12 12:00:00,1,zone,,BELOW,20.52071346851608,6.9770425792954684,DOGEUSDT,13,1.368354430379742,0.007900000000000018,1.4911392405063237,0.4987341772151886,1.4911392405063237,0.23828,0.22256,0.2186,2025-08-13 01:00:00,0.23458,0.16580736482561,stop_loss,trailing_stop,
LONG,3.1602,,3.207,0.8181818181818147,TREND,35.4986,0.0288,29.2224,20.9757,5.0,BULLISH_BOS,True,,,0.060499999999999776,,,BOS,True,,3.103,,2025-08-12 12:15:00,1,zone,,BELOW,20.52071346851608,8.208285387406432,XRPUSDT,18,2.2797202797202805,0.05719999999999992,2.5559440559440576,0.02447552447552958,2.5559440559440576,3.3064,3.1588,3.103,2025-08-13 06:00:00,3.207,0.9603693903265471,stop_loss,trailing_stop,15m
LONG,177.83,,195.21,4.0798122065727505,TREND,33.6279,1.5886,30.2158,14.4335,3.5,BULLISH_BOS,False,,,3.980000000000018,,,BOS,False,,173.57,,2025-08-12 12:00:00,1,zone,,BELOW,1.6378034223698208,6.9770425792954684,SOLUSDT,27,5.809859154929551,4.260000000000019,6.392018779342692,0.4741784037558688,6.392018779342692,205.06,175.81,173.57,2025-08-13 15:00:00,195.21,28.46502348078748,stop_loss,trailing_stop,
LONG,2.492,,2.704,4.416666666666667,TREND,31.2295,0.0279,30.5128,19.2308,3.5,BULLISH_BOS,False,,,0.07600000000000007,,,BOS,False,,2.444,,2025-08-12 12:15:00,1,zone,,BELOW,20.52071346851608,6.9770425792954684,FILUSDT,41,5.562499999999993,0.04800000000000004,5.624999999999996,0.0,5.624999999999996,2.762,2.492,2.444,2025-08-14 05:00:00,2.704,4.350391255325413,stop_loss,trailing_stop,15m
LONG,4.942,,4.997,0.2619047619047606,TREND,37.4791,0.0643,33.2222,23.4444,5.0,BULLISH_BOS,True,,,0.12599999999999945,,,BOS,True,,4.732,,2025-08-13 08:00:00,1,zone,,ABOVE,20.57702230627369,8.230808922509475,APTUSDT,22,0.9333333333333322,0.20999999999999996,0.9857142857142852,0.38571428571428773,0.9857142857142852,5.149,4.861,4.732,2025-08-14 06:00:00,4.997,1.131736226845047,stop_loss,trailing_stop,
LONG,0.7699,0.7955,0.7528,-1.0,RANGE,16.501,0.0171,13.6097,22.1106,3.0,,False,SWEEP_LOW,,0.0232,,,SWEEP,False,0.7528,,,2025-08-13 18:00:00,1,,,,22.000273480313062,7.04008751370018,ENAUSDT,12,0.976608187134499,0.017100000000000004,1.152046783625727,2.3274853801169617,1.152046783625727,0.7896,0.7301,0.7528,2025-08-14 06:00:00,0.7528,-0.37620467651335343,stop_loss,SL,
LONG,128.98,131.4411,127.3393,-1.0,RANGE,14.0613,1.6407,16.7175,24.162,4.0,,False,SWEEP_LOW,,1.5799999999999983,,,SWEEP,False,127.3393,,,2025-08-14 09:00:00,1,,,,4.883284612308499,8.01200506341453,LTCUSDT,1,0.0,1.6406999999999954,0.08532943255928273,1.346986042542817,0.08532943255928273,129.12,126.77,127.3393,2025-08-14 10:00:00,127.3393,-8.01200506341453,stop_loss,SL,
LONG,1.0131,1.0411499999999998,0.9943999999999998,-1.0,RANGE,13.5008,0.0187,11.5664,26.465,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.022699999999999942,,,SWEEP,False,1.0031,,,2025-08-14 09:30:00,1,,,,22.255569620595917,8.902227848238367,WIFUSDT,3,0.0,0.01870000000000005,0.4705882352941239,4.582887700534741,0.4705882352941239,1.0219,0.9274,0.9943999999999998,2025-08-14 12:00:00,0.9943999999999998,-0.41617915190514476,stop_loss,SL,15m
LONG,127.78,131.6134,125.2244,-1.0,RANGE,15.4726,1.7429,15.7377,26.0656,4.0,BEARISH_BOS,False,SWEEP_LOW,,2.3500000000000085,,,SWEEP,False,125.2244,,,2025-08-14 10:00:00,1,,,,3.078646490950491,7.867788972273069,LTCUSDT,2,0.0,2.5555999999999983,0.17608389419314013,3.114728439505405,0.17608389419314013,128.23,119.82,125.2244,2025-08-14 12:00:00,125.2244,-7.867788972273069,stop_loss,SL,
SHORT,0.3454,,0.3378,0.2451612903225803,TREND,33.708,0.0064,2.5785,44.6188,3.5,BEARISH_BOS,False,,,0.02560000000000001,,,BOS,False,,,0.3764,2025-08-14 12:00:00,1,zone,,BELOW,21.44077096121628,7.289862126813535,AXLUSDT,49,0.5838709677419351,0.031000000000000028,0.709677419354837,0.2387096774193552,0.709677419354837,0.3528,0.3234,0.3764,2025-08-16 13:00:00,0.3378,0.16294985930524364,stop_loss,trailing_stop,
LONG,11.093,,10.917,-0.26151560178306116,TREND,33.8587,0.1691,25.8555,13.1812,3.5,BULLISH_BOS,False,,,0.39400000000000013,,,BOS,False,,10.42,,2025-08-16 04:00:00,1,zone,,ABOVE,10.831890233006737,7.289862126813535,UNIUSDT,21,0.0,0.673,0.08618127786032663,0.4546805349182751,0.08618127786032663,11.151,10.787,10.42,2025-08-17 01:00:00,10.917,-1.9064126810091875,stop_loss,trailing_stop,
LONG,0.2415,,0.23204,-0.9957894736842121,TREND,38.5076,0.0028,34.5422,5.8642,3.5,BULLISH_BOS,False,,,0.00788999999999998,,,BOS,False,,0.232,,2025-08-17 15:00:00,1,zone,,ABOVE,21.353597820131082,7.260223258844568,DOGEUSDT,3,0.0,0.00949999999999998,0.10631578947368557,1.1578947368421058,0.10631578947368557,0.24251,0.2305,0.232,2025-08-17 18:00:00,0.23204,-0.20200503537843995,stop_loss,trailing_stop,
LONG,195.41,,191.75,-1.0,TREND,39.8032,1.7879,32.7607,8.0304,5.0,BULLISH_BOS,True,,,1.9499999999999886,,,BOS,True,,191.75,,2025-08-17 15:00:00,1,zone,,ABOVE,2.3337265377192455,8.541439128052431,SOLUSDT,3,0.0,3.6599999999999966,0.10109289617486472,1.374316939890712,0.10109289617486472,195.78,190.38,191.75,2025-08-17 18:00:00,191.75,-8.541439128052431,stop_loss,SL,
LONG,0.5142,,0.5301,0.5520833333333344,TREND,33.493,0.0065,47.677,7.9646,4.0,BULLISH_BOS,True,,,0.021600000000000008,,,BOS,True,,0.4854,,2025-08-17 04:00:00,1,zone,,ABOVE,21.353597820131082,7.68729521524719,ARBUSDT,21,1.4965277777777792,0.028799999999999992,1.7534722222222223,0.20486111111111174,1.7534722222222223,0.5647,0.5083,0.4854,2025-08-18 01:00:00,0.5301,0.33952220534008476,stop_loss,trailing_stop,
LONG,0.2344,,0.2305,-1.0,TREND,33.5266,0.0034,26.3782,13.2515,3.0,,True,,,0.003269999999999995,,,BOS,True,,0.2305,,2025-08-17 23:00:00,1,momentum,8.0,ABOVE,20.91642561195954,6.693256195827052,DOGEUSDT,2,0.0,0.003899999999999987,0.26666666666667094,1.6384615384615457,0.26666666666667094,0.23544,0.22801,0.2305,2025-08-18 01:00:00,0.2305,-0.08157405988664193,stop_loss,SL,
SHORT,297.95,,289.66,1.0766233766233735,TREND,34.1441,3.7679,16.9668,29.4218,3.5,BEARISH_BOS,False,,,6.839999999999975,,,BOS,False,,,305.65,2025-08-18 01:00:00,1,zone,,BELOW,0.9241519255245405,7.115969826538952,AAVEUSDT,11,1.64545454545455,7.699999999999989,1.8077922077922126,0.05844155844155705,1.8077922077922126,298.4,284.03,305.65,2025-08-18 12:00:00,289.66,7.661219462598408,stop_loss,trailing_stop,
SHORT,4.704,,4.613,0.594771241830059,TREND,33.2928,0.0551,15.5642,30.9987,3.5,BEARISH_BOS,False,,,0.08800000000000008,,,BOS,False,,,4.857,2025-08-18 01:00:00,1,zone,,BELOW,20.92932301923221,7.115969826538952,APTUSDT,11,0.862745098039211,0.15300000000000047,1.0457516339869257,0.045751633986931634,1.0457516339869257,4.711,4.544,4.857,2025-08-18 12:00:00,4.613,1.9045683947501166,stop_loss,trailing_stop,
SHORT,2.347,,2.309,0.46341463414634,TREND,31.4897,0.0285,18.5464,29.8246,5.0,BEARISH_BOS,True,,,0.0519999999999996,,,BOS,True,,,2.429,2025-08-18 01:00:00,1,zone,,BELOW,20.92932301923221,8.371729207692884,AXSUSDT,11,0.8414634146341473,0.08199999999999985,0.9756097560975636,0.03658536585365999,0.9756097560975636,2.35,2.267,2.429,2025-08-18 12:00:00,2.309,0.7953142747308201,stop_loss,trailing_stop,
SHORT,2.515,,2.46,0.8333333333333378,TREND,36.7643,0.0281,18.5751,26.4631,3.5,BEARISH_BOS,False,,,0.04499999999999993,,,BOS,False,,,2.581,2025-08-18 01:30:00,1,zone,,BELOW,20.92932301923221,7.115969826538952,FILUSDT,11,1.2575757575757636,0.06599999999999984,1.5303030303030338,0.01515151515151352,1.5303030303030338,2.516,2.414,2.581,2025-08-18 12:00:00,2.46,1.151112766057775,stop_loss,trailing_stop,15m
SHORT,118.87,,117.26,0.577060931899643,TREND,35.5102,1.1486,7.3383,26.4303,5.0,BEARISH_BOS,True,,,1.8699999999999903,,,BOS,True,,,121.66,2025-08-18 01:00:00,1,zone,,BELOW,3.000619787703551,8.371729207692884,LTCUSDT,11,1.1863799283154164,2.789999999999992,1.311827956989255,0.053763440860212154,1.311827956989255,119.02,115.21,121.66,2025-08-18 12:00:00,117.26,4.830997858202716,stop_loss,trailing_stop,
SHORT,117763.8,,115672.0,2.54507847670035,TREND,32.2783,342.5286,16.1029,23.5351,3.5,BEARISH_BOS,False,,,675.0,,,BOS,False,,,118585.7,2025-08-17 18:30:00,1,zone,,BELOW,0.008652615534817245,7.111584708066243,BTCUSDT,19,3.623920184937366,821.8999999999942,3.8765056576226162,0.2350650930770148,3.8765056576226162,117957.0,114577.7,118585.7,2025-08-18 13:00:00,115672.0,18.09954117573074,stop_loss,trailing_stop,15m
SHORT,578.3,,567.3,1.5277777777777681,TREND,37.0259,3.4286,7.9167,40.0,3.5,BEARISH_BOS,False,,,5.0,,,BOS,False,,,585.5,2025-08-18 01:00:00,1,zone,,BELOW,0.9883291425748482,7.115969826538952,BCHUSDT,16,2.486111111111092,7.2000000000000455,2.499999999999984,0.277777777777776,2.499999999999984,580.3,560.3,585.5,2025-08-18 17:00:00,567.3,10.87162056832333,stop_loss,trailing_stop,
SHORT,3.6907,,3.6565,0.253145817912659,TREND,35.7566,0.0481,15.2145,24.5658,3.5,BEARISH_BOS,False,,,0.07860000000000023,,,BOS,False,,,3.8258,2025-08-18 01:00:00,1,zone,,BELOW,20.92932301923221,7.115969826538952,SUIUSDT,21,1.1813471502590687,0.1351,1.2775721687638792,0.04293116210214512,1.2775721687638792,3.6965,3.5181,3.8258,2025-08-18 22:00:00,3.6565,0.7157828472577464,stop_loss,trailing_stop,
SHORT,178.42,,178.75,-0.044836956521740745,TREND,31.3159,2.4029,15.2794,23.8704,5.0,BEARISH_BOS,True,,,4.100000000000023,,,BOS,True,,,185.78,2025-08-19 03:00:00,1,zone,,BELOW,1.2625451568812363,9.292332354645916,SOLUSDT,18,0.239130434782607,7.360000000000014,0.3777173913043473,0.6766304347826099,0.3777173913043473,183.4,175.64,185.78,2025-08-19 21:00:00,178.75,-0.4166399017708238,stop_loss,trailing_stop,
SHORT,10.251,,10.116,0.3619302949061646,TREND,33.1739,0.1397,14.0593,21.8303,3.5,BEARISH_BOS,False,,,0.18200000000000038,,,BOS,False,,,10.624,2025-08-19 03:00:00,1,zone,,BELOW,21.17555630415283,7.898482501449029,UNIUSDT,23,0.8176943699731871,0.3730000000000011,0.9168900804289484,0.6782841823056284,0.9168900804289484,10.504,9.909,10.624,2025-08-20 02:00:00,10.116,2.8587001010606277,stop_loss,trailing_stop,
SHORT,0.4725,,0.4839,-1.0,TREND,32.3986,0.0097,5.6869,24.2984,3.5,BEARISH_BOS,False,,,0.010199999999999987,,,BOS,False,,,0.4839,2025-08-19 23:00:00,1,zone,,BELOW,23.20999889152625,7.891399623118925,ARBUSDT,3,0.0,0.011400000000000021,0.11403508771929521,1.2631578947368418,0.11403508771929521,0.4869,0.4712,0.4839,2025-08-20 02:00:00,0.4839,-0.26459398736339973,stop_loss,SL,
SHORT,2.215,,2.251,-1.0,TREND,38.5938,0.0288,0.4963,30.0248,5.0,,True,SWEEP_LOW,,0.028000000000000025,,,BOS,True,,,2.251,2025-08-19 23:00:00,1,momentum,20.0,BELOW,23.20999889152625,9.2839995566105,AXSUSDT,4,0.0,0.03600000000000003,0.36111111111110805,1.1111111111111112,0.36111111111110805,2.255,2.202,2.251,2025-08-20 03:00:00,2.251,-0.8355599600949458,stop_loss,SL,
SHORT,0.2093,,0.21354,-0.8653061224489805,TREND,36.9584,0.003,5.7692,29.4559,5.0,BEARISH_BOS,True,,,0.00358,,,BOS,True,,,0.2142,2025-08-19 23:00:00,1,zone,,BELOW,23.20999889152625,9.2839995566105,DOGEUSDT,8,0.0,0.004899999999999988,0.26326530612245236,0.9591836734693865,0.26326530612245236,0.214,0.20801,0.2142,2025-08-20 07:00:00,0.21354,-0.09841039530007116,stop_loss,trailing_stop,
SHORT,112.6,,114.54,-0.6689655172413821,TREND,36.4136,1.49,10.2109,24.7843,4.0,,True,,,1.730000000000004,,,BOS,True,,,115.5,2025-08-19 23:00:00,1,momentum,20.0,BELOW,2.881241241706701,8.35559960094945,LTCUSDT,8,0.0,2.9000000000000057,0.07241379310344598,0.6965517241379332,0.07241379310344598,114.62,112.39,115.5,2025-08-20 07:00:00,114.54,-5.589608008911035,stop_loss,trailing_stop,
SHORT,0.8462,,0.8634,-1.0,TREND,31.8726,0.0146,2.8809,44.6289,3.5,BEARISH_BOS,False,,,0.013799999999999923,,,BOS,False,,,0.8634,2025-08-19 23:00:00,1,zone,,BELOW,23.20999889152625,7.891399623118925,ADAUSDT,9,0.0,0.017199999999999993,0.2151162790697632,1.0174418604651208,0.2151162790697632,0.8637,0.8425,0.8634,2025-08-20 08:00:00,0.8634,-0.39921198093425136,stop_loss,SL,
SHORT,4225.24,,4240.15,-0.11613958560523323,TREND,37.8541,54.9914,13.0839,23.1776,3.5,BEARISH_BOS,False,,,78.84000000000015,,,BOS,False,,,4353.62,2025-08-19 03:30:00,1,zone,,BELOW,0.061524244441883646,7.898482501449029,ETHUSDT,36,1.1740925377784657,128.3800000000001,1.2891416108428093,0.8978033961676283,1.2891416108428093,4340.5,4059.74,4353.62,2025-08-20 15:00:00,4240.15,-0.9173264846284762,stop_loss,trailing_stop,15m
SHORT,3.4184,,3.4982,-1.0,TREND,35.4727,0.0426,13.255,19.6141,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.0822999999999996,,,BOS,False,,,3.4982,2025-08-20 13:00:00,1,zone,,BELOW,22.993564679949095,8.737554578380655,SUIUSDT,2,0.0,0.0798000000000001,0.5175438596491236,1.523809523809521,0.5175438596491236,3.54,3.3771,3.4982,2025-08-20 15:00:00,3.4982,-1.83488646145994,stop_loss,SL,
SHORT,0.8259,,0.8468,-1.0,TREND,31.9267,0.0124,15.3935,26.4216,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.02529999999999999,,,BOS,False,,,0.8468,2025-08-20 13:30:00,1,zone,,BELOW,22.993564679949095,8.737554578380655,WIFUSDT,2,0.0,0.02090000000000003,0.7846889952153084,1.6602870813397137,0.7846889952153084,0.8606,0.8095,0.8468,2025-08-20 15:00:00,0.8468,-0.48056550181093677,stop_loss,SL,15m
SHORT,4306.24,4220.6029,4363.3314,-1.0,RANGE,18.7117,57.0914,23.4336,17.5633,4.0,BULLISH_BOS,False,SWEEP_HIGH,,75.07999999999993,,,SWEEP,False,4356.4214,,,2025-08-20 16:30:00,1,,,,0.14397077795814173,8.219493272719488,ETHUSDT,1,0.0,57.09140000000025,0.19039645200502778,1.0104849416899964,0.19039645200502778,4363.93,4295.37,4363.3314,2025-08-20 17:00:00,4363.3314,-8.219493272719488,stop_loss,SL,15m
SHORT,0.6582,0.6396,0.6706,1.5000000000000089,RANGE,15.5894,0.0124,18.8581,15.8016,3.0,,False,SWEEP_HIGH,,0.012400000000000078,,,SWEEP,False,0.6706,,,2025-08-20 17:00:00,1,,,,22.420951093918156,7.174704350053809,ENAUSDT,14,1.209677419354843,0.012399999999999967,1.7338709677419373,0.33064516129032284,1.7338709677419373,0.6623,0.6367,0.6706,2025-08-21 07:00:00,0.6396,0.41702969034687903,take_profit,TP,
SHORT,3.5574,3.4507,3.6285,1.5007032348804517,RANGE,20.8844,0.0539,16.6468,18.7144,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.05920000000000014,,,SWEEP,False,3.6285,,,2025-08-20 17:00:00,1,,,,22.420951093918156,8.071542393810537,SUIUSDT,17,1.4627285513361488,0.07109999999999994,1.5105485232067484,0.42897327707454286,1.5105485232067484,3.5879,3.45,3.6285,2025-08-21 10:00:00,3.4507,2.3923154817210674,take_profit,TP,
SHORT,23.419,22.939600000000002,23.7386,1.499999999999989,RANGE,14.673,0.3196,16.3128,17.2067,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.32099999999999795,,,SWEEP,False,23.6866,,,2025-08-20 17:30:00,1,,,,22.420951093918156,8.071542393810537,AVAXUSDT,19,1.2421777221526924,0.3196000000000012,1.6301627033792203,0.6226533166457988,1.6301627033792203,23.618,22.898,23.7386,2025-08-21 12:00:00,22.939600000000002,10.748603954424325,take_profit,TP,15m
LONG,24.929,,25.474,0.39550072568940614,TREND,30.0101,0.4794,22.4259,7.3312,3.5,BULLISH_BOS,False,,,0.8930000000000007,,,BOS,False,,23.551,,2025-08-20 08:30:00,1,zone,,ABOVE,5.673303331772636,7.817811991182692,LINKUSDT,30,1.2416545718432526,1.3780000000000001,1.4230769230769245,0.3403483309143669,1.4230769230769245,26.89,24.46,23.551,2025-08-21 14:00:00,25.474,3.091950315816096,stop_loss,trailing_stop,15m
SHORT,10.33,,10.485,-1.0,TREND,32.0928,0.123,4.6458,21.777,3.5,BEARISH_BOS,False,,,0.14300000000000068,,,BOS,False,,,10.485,2025-08-21 12:00:00,1,zone,,BELOW,23.098848550242767,7.853608507082541,UNIUSDT,2,0.006451612903222257,0.15499999999999936,0.41290322580645367,1.0516129032258124,0.41290322580645367,10.493,10.266,10.485,2025-08-21 14:00:00,10.485,-3.580321525287614,stop_loss,SL,
SHORT,116.21,114.0843,117.6271,1.5000352833250916,RANGE,15.0425,1.4171,16.9859,17.6411,4.0,BULLISH_BOS,False,SWEEP_HIGH,,1.1699999999999875,,,SWEEP,False,117.6271,,,2025-08-20 17:00:00,1,,,,5.695817086874962,8.071542393810537,LTCUSDT,22,1.5101263143038552,1.417100000000005,1.608919624585406,0.7480064921318175,1.608919624585406,117.27,113.93,117.6271,2025-08-21 15:00:00,114.0843,12.107598381570078,take_profit,TP,
SHORT,181.55,,181.79,-0.04979253112032801,TREND,36.512,2.2636,5.5854,25.6232,3.5,BEARISH_BOS,False,,,3.5999999999999943,,,BOS,False,,,186.37,2025-08-21 15:00:00,1,zone,,BELOW,1.6703600350639476,8.051135369008216,SOLUSDT,10,0.3132780082987596,4.819999999999993,0.47302904564315446,0.26970954356846155,0.47302904564315446,182.85,179.27,186.37,2025-08-22 01:00:00,181.79,-0.40088640841531514,stop_loss,trailing_stop,
SHORT,0.8583,,0.864,-0.27272727272727415,TREND,39.2341,0.0129,2.7042,21.6336,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.010800000000000032,,,BOS,False,,,0.8792,2025-08-21 15:00:00,1,zone,,BELOW,23.679809908847698,8.998327765362124,ADAUSDT,11,0.33971291866028636,0.02090000000000003,0.717703349282291,0.4736842105263161,0.717703349282291,0.8682,0.8433,0.8792,2025-08-22 02:00:00,0.864,-0.13497491648043278,stop_loss,trailing_stop,
SHORT,0.4882,,0.5035,-0.864406779661013,TREND,39.5919,0.0089,8.2466,22.8183,3.5,BEARISH_BOS,False,,,0.009000000000000008,,,BOS,False,,,0.5059,2025-08-21 15:00:00,1,zone,,BELOW,23.679809908847698,8.051135369008216,ARBUSDT,11,0.062146892655369816,0.017699999999999994,0.20903954802260102,1.0112994350282474,0.20903954802260102,0.5061,0.4845,0.5059,2025-08-22 02:00:00,0.5035,-0.362301091605368,stop_loss,trailing_stop,
SHORT,0.2337,,0.2376,-0.7090909090909111,TREND,37.2946,0.0028,7.0762,23.1726,3.5,BEARISH_BOS,False,,,0.0033199999999999896,,,BOS,False,,,0.2392,2025-08-21 15:00:00,1,zone,,BELOW,23.679809908847698,8.051135369008216,HBARUSDT,11,0.17272727272726868,0.005500000000000005,0.2799999999999972,0.8818181818181848,0.2799999999999972,0.23855,0.23216,0.2392,2025-08-22 02:00:00,0.2376,-0.09235125864450637,stop_loss,trailing_stop,
SHORT,114.07,,115.63,-0.7722772277227695,TREND,32.9128,1.0707,8.2722,20.0801,3.5,BEARISH_BOS,False,,,1.3699999999999903,,,BOS,False,,,116.09,2025-08-21 15:00:00,1,zone,,BELOW,3.9857105787169185,8.051135369008216,LTCUSDT,11,0.222772277227716,2.0200000000000102,0.3465346534653391,1.1237623762376232,0.3465346534653391,116.34,113.37,116.09,2025-08-22 02:00:00,115.63,-6.217708502798402,stop_loss,trailing_stop,
SHORT,10.255,,10.338,-0.3487394957983133,TREND,39.1969,0.134,2.7186,20.4691,3.5,BEARISH_BOS,False,,,0.11999999999999922,,,BOS,False,,,10.493,2025-08-21 15:00:00,1,zone,,BELOW,23.679809908847698,8.051135369008216,UNIUSDT,11,0.16386554621849392,0.23799999999999955,0.38655462184874245,0.7857142857142847,0.38655462184874245,10.442,10.163,10.493,2025-08-22 02:00:00,10.338,-1.9654242224343212,stop_loss,trailing_stop,
SHORT,561.4,553.9643,566.3571,1.5000100865425439,RANGE,19.2795,4.9571,28.6744,8.5014,3.0,,False,SWEEP_HIGH,,6.0,,,SWEEP,False,566.3571,,,2025-08-22 02:00:00,1,,,,1.4990137032590136,7.43076082842521,BCHUSDT,10,1.3717697847531818,4.9570999999999685,2.2190393576889855,0.948134998285303,2.2190393576889855,566.1,550.4,566.3571,2025-08-22 12:00:00,553.9643,11.146216193323044,take_profit,TP,
SHORT,115.48,112.795,117.27,1.500000000000008,RANGE,21.5971,1.1486,17.2264,12.8109,4.0,,False,SWEEP_HIGH,,1.1899999999999977,,,SWEEP,False,117.27,,,2025-08-22 03:00:00,1,,,,4.670170911719776,8.359605931978361,LTCUSDT,9,0.9832402234636943,1.789999999999992,1.7039106145251457,0.7430167597765387,1.7039106145251457,116.81,112.43,117.27,2025-08-22 12:00:00,112.795,12.53940889796761,take_profit,TP,
SHORT,2.427,,2.476,-1.0,TREND,31.7988,0.0282,12.9114,19.7468,3.5,BEARISH_BOS,False,,,0.028999999999999915,,,BOS,False,,,2.476,2025-08-22 10:00:00,1,zone,,BELOW,23.22112758882878,7.895183380201785,NEARUSDT,4,0.6938775510204143,0.04899999999999993,1.2040816326530661,2.8979591836734713,1.2040816326530661,2.569,2.368,2.476,2025-08-22 14:00:00,2.476,-1.1378352518526087,stop_loss,SL,
LONG,25.169,,25.034,-0.04495504495504547,TREND,35.7516,0.4141,48.8962,14.2635,3.5,BULLISH_BOS,False,,,0.19200000000000017,,,BOS,False,,22.166,,2025-08-22 20:30:00,1,zone,,ABOVE,2.756741860630114,8.278495807472233,AVAXUSDT,5,0.027972027972027847,3.003,0.07892107892107836,0.14285714285714354,0.07892107892107836,25.406,24.74,22.166,2025-08-23 01:00:00,25.034,-0.37216015118506973,stop_loss,trailing_stop,15m
LONG,320.42,,345.77,0.9562429271972831,TREND,32.578,5.9571,41.9185,14.1847,5.0,BULLISH_BOS,True,,,20.829999999999984,,,BOS,True,,293.91,,2025-08-22 14:00:00,1,zone,,ABOVE,0.36738614984233403,9.739406832320272,AAVEUSDT,17,1.2485854394568079,26.50999999999999,1.3398717465107504,0.03319502074688781,1.3398717465107504,355.94,319.54,293.91,2025-08-23 07:00:00,345.77,9.313238898503155,stop_loss,trailing_stop,
LONG,2.558,,2.529,-0.39189189189189155,TREND,39.7965,0.0341,31.7992,21.9665,4.0,,True,,,0.020000000000000018,,,BOS,True,,2.484,,2025-08-23 05:30:00,1,momentum,8.0,ABOVE,24.329909073241428,8.758767266366915,FILUSDT,6,0.0,0.07399999999999984,0.04054054054054216,0.4189189189189157,0.04054054054054216,2.561,2.527,2.484,2025-08-23 11:00:00,2.529,-0.7055673631239994,stop_loss,trailing_stop,15m
LONG,0.2579,,0.24889,-0.2993355481727579,TREND,35.8202,0.0043,47.2064,15.005,3.5,BULLISH_BOS,False,,,0.0030999999999999917,,,BOS,False,,0.2278,,2025-08-22 21:00:00,1,zone,,ABOVE,24.348517080800683,8.278495807472233,HBARUSDT,16,0.0,0.030100000000000016,0.014285714285713812,0.3654485049833888,0.014285714285713812,0.25833,0.2469,0.2278,2025-08-23 13:00:00,0.24889,-0.21938013889801458,stop_loss,trailing_stop,
