direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
LONG,40.6,,41.52,,TREND,30.4027,0.4814,28.1899,12.3145,4,BOS,True,2025-01-03 09:00:00,0.3640113263077655,0.46593449767394024,AVAXUSDT,23,1.3593750000000004,1.2800000000000011,2025-01-04 08:00:00,41.52,0.3348904202031449,stop_loss,ABOVE
LONG,5.58,5.681,5.5635,6.12,RANGE,21.3211,0.055,24.9351,29.2208,4,SWEEP,False,2025-01-04 15:00:00,21.001352392244122,0.3465223144720225,FILUSDT,16,4.5454545454546285,0.016499999999999737,2025-01-05 07:00:00,5.681,2.121136591616656,take_profit,
LONG,0.3037,0.3198,0.2976,2.65,RANGE,18.1788,0.0048,21.2358,28.4193,3,SWEEP,False,2025-01-04 15:00:00,69.43070053173436,0.4235272732435831,HBARUSDT,19,1.0147540983606431,0.00610000000000005,2025-01-05 10:00:00,0.2976,-0.4235272732435831,stop_loss,
LONG,6.952,7.134,6.813,1.31,RANGE,18.4658,0.0829,27.907,29.888,3,SWEEP,False,2025-01-04 15:00:00,3.046958800313542,0.4235272732435831,AXSUSDT,35,2.0143884892086317,0.13900000000000023,2025-01-06 02:00:00,7.134,0.5545465016570659,take_profit,
LONG,6.279,,5.99,,TREND,35.5802,0.1291,45.5752,7.0796,4,BOS,True,2025-01-06 02:00:00,1.125421511699756,0.5582090698030784,FILUSDT,12,0.0,0.49599999999999955,2025-01-06 14:00:00,5.99,-0.32524681688122914,stop_loss,ABOVE
LONG,102117.4,,101515.0,,TREND,35.4867,784.0357,43.0911,8.735,4,BOS,True,2025-01-06 15:00:00,0.00015879030583308712,0.5565917800061365,BTCUSDT,12,0.019542394157252098,3505.199999999997,2025-01-07 03:00:00,101515.0,-0.09565528023385075,stop_loss,ABOVE
LONG,7.302,,7.109,,TREND,30.6102,0.1085,30.6122,13.6274,4,BOS,True,2025-01-06 15:00:00,1.4953212000164862,0.5009326020055228,AXSUSDT,17,0.2776119402985074,0.33499999999999996,2025-01-07 08:00:00,7.109,-0.28859699160318125,stop_loss,ABOVE
LONG,718.8,,725.15,,TREND,36.7814,3.4571,30.9917,8.0579,4,BOS,True,2025-01-06 10:00:00,0.04771017690624654,0.38645243294059267,BNBUSDT,23,2.858024691358068,8.099999999999909,2025-01-07 09:00:00,725.15,0.30295962335466664,stop_loss,ABOVE
SHORT,0.3637,,0.35365,,TREND,33.1633,0.0065,10.8588,47.9771,4,BOS,True,2025-01-07 15:00:00,21.648018503144474,0.7230438180050252,DOGEUSDT,12,0.47604790419161774,0.033399999999999985,2025-01-08 03:00:00,0.35365,0.21756258595660205,stop_loss,BELOW
SHORT,3460.0,,3375.44,,TREND,38.2729,37.5886,2.3753,52.7877,4,BOS,True,2025-01-07 15:00:00,0.0017591964584753213,0.3850529208310785,ETHUSDT,23,0.6986933479532152,218.8800000000001,2025-01-08 14:00:00,3375.44,0.14875765252867307,stop_loss,BELOW
SHORT,446.7,,438.7,,TREND,36.8832,5.3714,2.7926,55.984,4,BOS,True,2025-01-07 15:00:00,0.011921143059785708,0.3850529208310785,BCHUSDT,24,0.6284829721362231,32.30000000000001,2025-01-08 15:00:00,438.7,0.09536914447828566,stop_loss,BELOW
SHORT,97905.1,,95254.5,,TREND,33.7118,626.3929,4.2979,56.4992,4,BOS,True,2025-01-07 15:00:00,0.00017765640875820688,0.7230438180050252,BTCUSDT,34,0.9724317550799817,4069.899999999994,2025-01-09 01:00:00,95254.5,0.4708960770545042,stop_loss,BELOW
SHORT,6.57,,6.742,,TREND,38.3104,0.0959,16.2323,23.3805,3,BOS,True,2025-01-09 07:00:00,1.7510852025621566,0.47454408989434427,DOTUSDT,8,0.276752767527676,0.2709999999999999,2025-01-09 15:00:00,6.742,-0.3011866548406904,stop_loss,BELOW
SHORT,19.794,,20.124,,TREND,39.9481,0.3022,17.2772,26.2113,4,BOS,True,2025-01-09 07:00:00,0.42202537638825155,0.38826334627719067,LINKUSDT,8,0.48695652173913184,0.9199999999999982,2025-01-09 15:00:00,20.124,-0.1392683742081223,stop_loss,BELOW
SHORT,14.08,,12.995,,TREND,34.3059,0.2001,5.7122,42.0921,4,BOS,True,2025-01-07 15:00:00,0.5879361018092579,0.5561875523115578,UNIUSDT,57,1.7156448202959829,0.9459999999999997,2025-01-10 00:00:00,12.995,0.6379106704630454,stop_loss,BELOW
SHORT,6.266,6.094,6.402,1.26,RANGE,22.332,0.0771,31.418,13.1603,4,SWEEP,False,2025-01-13 00:00:00,2.6168796724906875,0.3558956354587338,AXSUSDT,2,1.5441176470588218,0.13600000000000012,2025-01-13 02:00:00,6.094,0.4501033036683975,take_profit,
SHORT,105.97,99.81,108.0894,2.91,RANGE,22.4824,1.5521,13.6677,16.0607,3,SWEEP,False,2025-01-10 17:00:00,0.20523900842198914,0.43498355444956355,LTCUSDT,60,2.9772577144474877,2.119399999999999,2025-01-13 05:00:00,99.81,1.2642722918794524,take_profit,
SHORT,95285.4,93660.0,95444.5714,10.21,RANGE,22.5393,530.5714,42.6764,16.3557,4,SWEEP,False,2025-01-13 00:00:00,0.002235927028716963,0.3558956354587338,BTCUSDT,6,10.587957384303456,159.17140000000654,2025-01-13 06:00:00,93660.0,3.6342757924765383,take_profit,
SHORT,181.99,,180.24,,TREND,30.7955,2.2871,11.7427,31.2305,4,BOS,True,2025-01-13 06:00:00,0.05338332314958101,0.529562565643843,SOLUSDT,14,0.685483870967744,9.919999999999987,2025-01-13 20:00:00,180.24,0.09342081551176677,stop_loss,BELOW
SHORT,262.31,,276.52,,TREND,30.4644,5.6464,11.0816,38.9247,4,BOS,True,2025-01-13 10:00:00,0.015380847099734037,0.529562565643843,AAVEUSDT,10,0.17020040662213223,34.43000000000001,2025-01-13 20:00:00,276.52,-0.21856183728722034,stop_loss,BELOW
SHORT,33.955,,34.76,,TREND,31.0817,0.6464,10.442,34.3646,4,BOS,True,2025-01-13 10:00:00,0.2249775605676458,0.7649237059299955,AVAXUSDT,10,0.17499999999999974,3.3999999999999986,2025-01-13 20:00:00,34.76,-0.18110693625695481,stop_loss,BELOW
SHORT,4.552,,4.688,,TREND,39.2312,0.093,9.6774,42.7803,4,BOS,True,2025-01-13 10:00:00,0.7543626291222835,0.4073558197260331,NEARUSDT,10,0.17592592592592546,0.54,2025-01-13 20:00:00,4.688,-0.10259331756063064,stop_loss,BELOW
SHORT,12.614,,12.727,,TREND,33.3144,0.238,9.1236,40.3962,4,BOS,True,2025-01-13 10:00:00,0.577300910135846,0.7649237059299955,UNIUSDT,10,0.27622641509434087,1.3249999999999993,2025-01-13 20:00:00,12.727,-0.06523500284535033,stop_loss,BELOW
SHORT,0.9632,,0.9407,,TREND,33.9806,0.0133,6.5811,25.8427,4,BOS,True,2025-01-12 22:00:00,20.92689645257759,0.7303486861949589,ADAUSDT,23,1.9971346704871031,0.03490000000000004,2025-01-13 21:00:00,0.9407,0.47085517018299505,stop_loss,BELOW
LONG,696.2,,695.65,,TREND,35.9331,4.3607,40.7862,4.5045,4,BOS,True,2025-01-14 09:00:00,0.01925979815890605,0.5883868337545811,BNBUSDT,17,0.12111292962356542,30.550000000000068,2025-01-15 02:00:00,695.65,-0.010592888987399641,stop_loss,ABOVE
SHORT,295.38,285.18,299.9,2.26,RANGE,22.0375,4.6821,24.8207,16.2166,3,SWEEP,False,2025-01-14 23:00:00,0.1007883763333354,0.45556346102667417,AAVEUSDT,14,1.8384955752212468,4.519999999999982,2025-01-15 13:00:00,299.9,-0.45556346102667417,stop_loss,
LONG,0.2848,,0.3083,,TREND,38.5079,0.0047,36.6416,2.6807,4,BOS,True,2025-01-14 09:00:00,46.289173984189205,0.40734473106086383,HBARUSDT,35,3.753409090909102,0.008799999999999975,2025-01-15 20:00:00,0.3083,1.0877955886284474,stop_loss,ABOVE
LONG,313.74,,311.68,,TREND,37.9524,5.895,37.756,9.9358,4,BOS,True,2025-01-15 14:00:00,0.014423746456663366,0.40573998782594045,AAVEUSDT,13,0.29754710273729135,28.129999999999995,2025-01-16 03:00:00,311.68,-0.02971291770072657,stop_loss,ABOVE
LONG,99400.7,,99129.8,,TREND,32.565,696.5,37.2454,10.4338,4,BOS,True,2025-01-15 14:00:00,0.00025993297147670815,0.7618895326953771,BTCUSDT,18,0.36310600115997616,2931.0999999999913,2025-01-16 08:00:00,99129.8,-0.07041584197303873,stop_loss,ABOVE
LONG,104.86,,116.42,,TREND,33.6609,1.1857,25.7831,15.4217,4,BOS,True,2025-01-15 14:00:00,0.18358783920370506,0.7618895326953771,LTCUSDT,20,3.624096385542165,4.150000000000006,2025-01-16 10:00:00,116.42,2.1222754211948307,stop_loss,ABOVE
LONG,7.289,,7.204,,TREND,34.232,0.1098,29.4079,18.0221,4,BOS,True,2025-01-16 12:00:00,1.3548041872590197,0.6015330591430047,DOTUSDT,10,0.08558558558558617,0.44399999999999995,2025-01-16 22:00:00,7.204,-0.11515835591701663,stop_loss,ABOVE
LONG,133.67,,135.06,,TREND,31.2586,3.9879,35.3215,13.3799,4,BOS,True,2025-01-17 03:00:00,0.0695061000430312,0.7812485644836694,LTCUSDT,10,0.5702846975089,11.23999999999998,2025-01-17 13:00:00,135.06,0.0966134790598144,stop_loss,ABOVE
LONG,14.287,,13.917,,TREND,31.3599,0.2267,21.298,9.6408,4,BOS,True,2025-01-19 00:00:00,2.113170535582918,0.7818730981656817,UNIUSDT,5,0.3945945945945909,0.370000000000001,2025-01-19 05:00:00,13.917,-0.7818730981656817,stop_loss,BELOW
LONG,5.539,,5.305,,TREND,34.9364,0.1004,25.694,10.1779,4,BOS,True,2025-01-19 00:00:00,2.5702600202685133,0.6014408447428321,NEARUSDT,7,0.3119658119658137,0.23399999999999999,2025-01-19 07:00:00,5.305,-0.6014408447428321,stop_loss,ABOVE
LONG,23.222,24.59,22.7576,2.95,RANGE,16.9441,0.4755,11.5217,29.9835,5,SWEEP,False,2025-01-19 09:00:00,0.8110374916950254,0.3766458111431708,LINKUSDT,2,0.0,0.46440000000000126,2025-01-19 11:00:00,22.7576,-0.3766458111431708,stop_loss,
LONG,101310.7,105618.8,99284.486,2.13,RANGE,20.7663,1338.7571,10.7893,35.1088,4,SWEEP,False,2025-01-19 23:00:00,0.0001853009488820387,0.3754593768380698,BTCUSDT,7,3.075686970872782,2026.2139999999927,2025-01-20 06:00:00,105618.8,0.798295017878712,take_profit,
SHORT,6.405,,6.912,,TREND,37.2811,0.1586,16.7942,38.4511,4,BOS,True,2025-01-19 21:00:00,0.8093164927616894,0.41032346183017626,DOTUSDT,10,0.6804733727810668,0.5069999999999997,2025-01-20 07:00:00,6.912,-0.41032346183017626,stop_loss,BELOW
LONG,26.52,,24.516,,TREND,30.3094,0.7687,35.3373,20.6839,4,BOS,True,2025-01-19 17:00:00,0.12313492621865861,0.5334205003792292,LINKUSDT,24,0.0,4.332000000000001,2025-01-20 17:00:00,24.516,-0.24676239214219203,stop_loss,ABOVE
LONG,106169.9,,105330.3,,TREND,37.0862,1248.7857,30.282,14.6462,3,BOS,True,2025-01-21 17:00:00,0.00014799003504631307,0.5021005909051293,BTCUSDT,11,0.2470820561188416,3392.7999999999884,2025-01-22 04:00:00,105330.3,-0.12425243342488317,stop_loss,ABOVE
LONG,373.21,,359.29,,TREND,35.2452,9.8614,30.226,5.1572,3,BOS,True,2025-01-21 18:00:00,0.0398273700760674,0.7252564090851866,AAVEUSDT,12,0.0,18.20999999999998,2025-01-22 06:00:00,359.29,-0.5543969914588566,stop_loss,ABOVE
LONG,3.101,3.2627,3.039,2.61,RANGE,14.8509,0.0466,17.5587,25.4562,4,SWEEP,False,2025-01-23 08:00:00,6.02849096799987,0.37376644001599096,XRPUSDT,5,0.0,0.06199999999999983,2025-01-23 13:00:00,3.039,-0.37376644001599096,stop_loss,
SHORT,1.7363,1.654,1.7479,7.09,RANGE,17.5536,0.0387,22.1935,15.048,3,SWEEP,False,2025-01-24 04:00:00,39.25746966503188,0.4553866481143719,OPUSDT,1,0.0,0.011600000000000055,2025-01-24 05:00:00,1.7479,-0.4553866481143719,stop_loss,
SHORT,6.5,6.191,6.5261,11.85,RANGE,17.683,0.0869,21.7749,14.3796,3,SWEEP,False,2025-01-24 12:00:00,17.38059040303215,0.4536334095191316,DOTUSDT,1,0.34482758620691534,0.026099999999999568,2025-01-24 13:00:00,6.5261,-0.45363340951913167,stop_loss,
LONG,3409.65,,3354.41,,TREND,31.8182,53.9364,34.1394,13.1915,4,BOS,True,2025-01-24 05:00:00,0.005614908052108979,0.7616622772685835,ETHUSDT,15,0.02867674161444799,135.6500000000001,2025-01-24 20:00:00,3354.41,-0.3101675207985013,stop_loss,ABOVE
SHORT,6.0,5.687,6.12,2.61,RANGE,16.934,0.0921,28.1614,13.4213,3,SWEEP,False,2025-01-24 10:00:00,3.7802784126594267,0.4536334095191316,AXSUSDT,14,3.0416666666666656,0.1200000000000001,2025-01-25 00:00:00,5.687,1.1832271431623995,take_profit,
SHORT,6.319,,6.386,,TREND,32.8929,0.0771,9.6386,18.5357,4,BOS,True,2025-01-24 20:00:00,3.3782360585034694,0.7567248771047779,DOTUSDT,20,0.29910714285714335,0.2240000000000002,2025-01-25 16:00:00,6.386,-0.226341815919733,stop_loss,BELOW
SHORT,0.0231,,0.02296,,TREND,32.0381,0.0005,6.9348,37.0319,3,BOS,True,2025-01-24 22:00:00,544.0505652387292,0.9248859609058396,PENGUUSDT,22,0.6823529411764693,0.0017000000000000001,2025-01-25 20:00:00,0.02296,0.07616707913342087,stop_loss,BELOW
SHORT,0.0233,0.0218,0.0234,10.85,RANGE,19.2088,0.0005,29.1793,11.2462,2,SWEEP,False,2025-01-26 00:00:00,4133.36388819963,0.41333638881996054,PENGUUSDT,1,1.3000000000000242,9.99999999999994e-05,2025-01-26 01:00:00,0.0234,-0.41333638881996054,stop_loss,
SHORT,12.27,,12.369,,TREND,30.3216,0.1619,11.6946,32.2154,4,BOS,True,2025-01-25 00:00:00,0.6758386853801628,0.5291816906526683,UNIUSDT,28,0.26436781609195226,0.7830000000000013,2025-01-26 04:00:00,12.369,-0.06690802985263625,stop_loss,BELOW
SHORT,12.362,12.033,12.3976,9.24,RANGE,14.862,0.1187,36.3418,16.3658,2,SWEEP,False,2025-01-26 04:00:00,11.563357678500013,0.4116555333546065,UNIUSDT,5,11.06741573033692,0.03560000000000052,2025-01-26 09:00:00,12.033,3.8043446762265116,take_profit,
SHORT,0.3435,,0.31704,,TREND,33.8441,0.0026,9.8776,43.9065,3,BOS,True,2025-01-26 22:00:00,90.50101271843252,0.9593107348153845,DOGEUSDT,14,3.268867924528304,0.010599999999999998,2025-01-27 12:00:00,0.31704,2.394656796529728,stop_loss,BELOW
SHORT,35.725,,34.195,,TREND,32.0394,0.4282,16.5972,37.4479,4,BOS,True,2025-01-26 23:00:00,0.3236662273041601,0.7848906012125874,AVAXUSDT,21,1.1175257731958779,2.424999999999997,2025-01-27 20:00:00,34.195,0.49520932777536536,stop_loss,BELOW
SHORT,4.901,,4.652,,TREND,32.2394,0.0504,11.6312,26.9504,4,BOS,True,2025-01-26 21:00:00,5.946140918277152,0.7848906012125874,NEARUSDT,24,3.818181818181799,0.13200000000000056,2025-01-27 21:00:00,4.652,1.480589088651009,stop_loss,BELOW
SHORT,11.418,,11.0,,TREND,33.0264,0.1314,8.9674,41.6848,4,BOS,True,2025-01-26 23:00:00,1.1086025440855751,0.7848906012125874,UNIUSDT,22,1.447740112994348,0.7080000000000002,2025-01-27 21:00:00,11.0,0.46339586342776956,stop_loss,BELOW
SHORT,100268.1,,102266.0,,TREND,36.7054,850.7286,11.6237,29.1666,4,BOS,True,2025-01-28 21:00:00,0.00015469998572674318,0.43462960989928495,BTCUSDT,8,0.0,2809.5,2025-01-29 05:00:00,102266.0,-0.3090751014834593,stop_loss,BELOW
SHORT,0.3259,,0.32918,,TREND,31.7792,0.0045,8.299,31.2322,4,BOS,True,2025-01-28 19:00:00,71.59103710816704,0.8161378230331018,DOGEUSDT,11,0.8289473684210563,0.011399999999999966,2025-01-29 06:00:00,0.32918,-0.2348186017147843,stop_loss,BELOW
SHORT,408.1,,417.0,,TREND,37.1775,4.5714,8.9062,39.0625,4,BOS,True,2025-01-28 21:00:00,0.018416508894037526,0.43462960989928495,BCHUSDT,9,0.0,23.599999999999966,2025-01-29 06:00:00,417.0,-0.16390692915693356,stop_loss,BELOW
SHORT,22.585,,23.398,,TREND,33.2047,0.3799,8.1218,36.2474,3,BOS,True,2025-01-28 21:00:00,0.6100928340716365,0.9975017837071245,LINKUSDT,9,0.0,1.634999999999998,2025-01-29 06:00:00,23.398,-0.49600547410023976,stop_loss,BELOW
SHORT,109.5,,114.99,,TREND,33.4601,1.7264,5.9578,32.7679,4,BOS,True,2025-01-28 21:00:00,0.14865898415903508,0.8161378230331018,LTCUSDT,9,0.0,5.489999999999995,2025-01-29 06:00:00,114.99,-0.8161378230331019,stop_loss,BELOW
SHORT,225.74,,231.92,,TREND,37.1063,3.8264,6.6828,36.345,4,BOS,True,2025-01-28 21:00:00,0.0299744558551231,0.43462960989928495,SOLUSDT,9,0.0,14.5,2025-01-29 06:00:00,231.92,-0.18524213718466012,stop_loss,BELOW
SHORT,291.0,,300.68,,TREND,37.3691,4.4393,4.2639,35.0121,4,BOS,True,2025-01-28 19:00:00,0.044899753088769076,0.43462960989928495,AAVEUSDT,13,0.8626033057851257,9.680000000000007,2025-01-29 08:00:00,300.68,-0.43462960989928495,stop_loss,BELOW
SHORT,4.286,,4.481,,TREND,37.7687,0.0655,7.3064,37.9498,4,BOS,True,2025-01-28 21:00:00,1.3841707321633276,0.43462960989928495,NEARUSDT,14,0.022292993630572203,0.31400000000000006,2025-01-29 11:00:00,4.481,-0.2699132927718493,stop_loss,BELOW
SHORT,4.356,,4.538,,TREND,39.5564,0.0659,5.8568,40.8894,4,BOS,True,2025-01-28 21:00:00,1.4250151144238865,0.43462960989928495,FILUSDT,22,0.0,0.3049999999999997,2025-01-29 19:00:00,4.538,-0.2593527508251479,stop_loss,BELOW
SHORT,0.2961,,0.31067,,TREND,30.8889,0.0057,10.6278,33.6737,4,BOS,True,2025-01-28 21:00:00,21.161741305957694,0.5650184928690705,HBARUSDT,22,0.0,0.0267,2025-01-29 19:00:00,0.31067,-0.3083265708278042,stop_loss,BELOW
SHORT,32.055,,33.645,,TREND,33.9689,0.4293,6.9052,38.6023,3,BOS,True,2025-01-28 21:00:00,0.46831069657611424,0.9975017837071245,AVAXUSDT,23,0.0,2.1300000000000026,2025-01-29 20:00:00,33.645,-0.7446140075560232,stop_loss,BELOW
SHORT,3051.77,,3163.33,,TREND,39.45,34.3271,8.5251,36.8367,4,BOS,True,2025-01-28 21:00:00,0.002664477745826908,0.43462960989928495,ETHUSDT,23,0.0,163.1199999999999,2025-01-29 20:00:00,3163.33,-0.29724913732444974,stop_loss,BELOW
SHORT,33.935,,34.53,,TREND,33.3986,0.3304,16.4324,22.5946,3,BOS,True,2025-01-31 03:00:00,1.616464117495992,0.9617961499101134,AVAXUSDT,3,0.2016806722689156,0.5949999999999989,2025-01-31 06:00:00,34.53,-0.9617961499101134,stop_loss,ABOVE
SHORT,4.675,4.506,4.6924,9.72,RANGE,20.5618,0.0579,18.3724,14.7965,4,SWEEP,False,2025-01-31 06:00:00,21.86407665199024,0.3804349337446368,NEARUSDT,1,2.2413793103447714,0.017400000000000304,2025-01-31 07:00:00,4.6924,-0.3804349337446368,stop_loss,
SHORT,1.3982,,1.4459,,TREND,33.8209,0.0201,4.7687,40.7117,4,BOS,True,2025-01-31 03:00:00,7.5016598918372654,0.7869241226537291,OPUSDT,8,0.15157292659675906,0.1049,2025-01-31 11:00:00,1.4459,-0.3578291768406365,stop_loss,BELOW
SHORT,4.714,4.506,4.8083,2.21,RANGE,18.3071,0.0611,29.4737,14.152,3,SWEEP,False,2025-01-31 11:00:00,4.900675644820599,0.4621337133065806,NEARUSDT,4,0.0,0.0942999999999996,2025-01-31 15:00:00,4.8083,-0.4621337133065806,stop_loss,
LONG,686.25,,676.2,,TREND,32.3204,3.2464,32.1232,10.231,4,BOS,True,2025-01-31 16:00:00,0.07691016519985902,0.7729471602585797,BNBUSDT,4,0.0,10.049999999999955,2025-01-31 20:00:00,676.2,-0.7729471602585797,stop_loss,ABOVE
LONG,346.33,,330.69,,TREND,36.7146,6.7736,43.9102,7.2551,4,BOS,True,2025-01-31 16:00:00,0.013013868644529327,0.4116286652264626,AAVEUSDT,5,0.0,31.629999999999995,2025-01-31 21:00:00,330.69,-0.2035369056004385,stop_loss,ABOVE
LONG,3402.21,,3281.23,,TREND,35.7791,36.825,44.919,7.6675,4,BOS,True,2025-01-31 16:00:00,0.0035055405852275545,0.594574738660446,ETHUSDT,14,0.0,169.61000000000013,2025-02-01 06:00:00,3281.23,-0.4241003000008296,stop_loss,ABOVE
LONG,6.334,,6.341,,TREND,30.5559,0.0814,33.8894,17.9982,4,BOS,True,2025-01-31 12:00:00,1.738464170533585,0.5371854286948765,DOTUSDT,20,0.45954692556634524,0.3089999999999993,2025-02-01 08:00:00,6.341,0.01216924919373607,stop_loss,ABOVE
SHORT,3234.82,,2564.85,,TREND,33.8537,31.9386,6.754,30.8248,4,BOS,True,2025-02-01 09:00:00,0.00793325127560408,0.7639720978406707,ETHUSDT,46,8.136552440290783,96.29999999999973,2025-02-03 07:00:00,2564.85,5.315040357116468,stop_loss,BELOW
SHORT,0.2993,,0.24509,,TREND,34.6278,0.0034,14.1525,28.4501,4,BOS,True,2025-02-01 09:00:00,46.27329484195465,0.5876708444928236,HBARUSDT,49,7.407086614173235,0.012699999999999989,2025-02-03 10:00:00,0.24509,2.508475313382362,stop_loss,BELOW
SHORT,4.456,,3.454,,TREND,30.4864,0.0561,9.6692,38.0407,4,BOS,True,2025-02-01 09:00:00,2.3096234063036816,0.5289037600435412,NEARUSDT,49,6.506550218340635,0.2289999999999992,2025-02-03 10:00:00,3.454,2.3142426531162896,stop_loss,BELOW
SHORT,226.91,,199.54,,TREND,34.8496,2.0779,14.8505,28.4634,3,BOS,True,2025-02-01 09:00:00,0.10130668060525083,0.7182643654912287,SOLUSDT,49,5.960507757404791,7.090000000000003,2025-02-03 10:00:00,199.54,2.7727638481657157,stop_loss,BELOW
SHORT,11.374,,9.346,,TREND,33.5995,0.1676,5.9651,32.6374,4,BOS,True,2025-02-01 09:00:00,2.070385088999109,0.7639720978406707,UNIUSDT,53,9.937669376693774,0.3689999999999998,2025-02-03 14:00:00,9.346,4.198740960490194,stop_loss,BELOW
SHORT,2.9736,,2.4386,,TREND,35.6328,0.028,12.0031,35.9072,4,BOS,True,2025-02-01 09:00:00,6.0089043404173985,0.5876708444928236,XRPUSDT,54,8.973415132924302,0.09780000000000033,2025-02-03 15:00:00,2.4386,3.2147638221233064,stop_loss,BELOW
SHORT,273.37,248.88,275.5889,11.04,RANGE,12.1196,7.3964,21.5934,18.0396,2,SWEEP,False,2025-02-05 05:00:00,0.21847705213705365,0.48477873098691254,AAVEUSDT,2,1.388075172382693,2.218900000000019,2025-02-05 07:00:00,275.5889,-0.48477873098691254,stop_loss,
SHORT,274.34,248.88,276.5829,11.35,RANGE,12.9207,7.4764,23.5407,17.8466,3,SWEEP,False,2025-02-05 07:00:00,0.23692104238766754,0.5313902059713043,AAVEUSDT,1,0.5796067591064884,2.24290000000002,2025-02-05 08:00:00,276.5829,-0.5313902059713043,stop_loss,
SHORT,2819.23,2713.45,2832.6357,7.89,RANGE,14.3062,44.6857,12.7078,12.2187,4,SWEEP,False,2025-02-06 04:00:00,0.03230714738781336,0.433099925736803,ETHUSDT,1,0.0,13.405699999999797,2025-02-06 05:00:00,2832.6357,-0.433099925736803,stop_loss,
SHORT,101.92,,102.23,,TREND,32.1946,2.0221,17.6616,25.2561,5,BOS,True,2025-02-06 15:00:00,0.11536240271288269,0.8859832528349382,LTCUSDT,9,0.2799479166666677,7.679999999999993,2025-02-07 00:00:00,102.23,-0.035762344840993894,stop_loss,BELOW
SHORT,2.3142,,2.3638,,TREND,30.3547,0.0441,10.6039,25.8702,3,BOS,True,2025-02-06 15:00:00,4.852285676467173,0.7496781370141786,XRPUSDT,10,0.13462783171520984,0.15450000000000008,2025-02-07 01:00:00,2.3638,-0.24067336955277113,stop_loss,BELOW
SHORT,247.61,,248.51,,TREND,31.063,5.0636,8.224,25.6313,3,BOS,True,2025-02-06 15:00:00,0.057203825680485515,1.0828684201315912,AAVEUSDT,18,0.3872160591653465,18.930000000000007,2025-02-07 09:00:00,248.51,-0.05148344311243566,stop_loss,BELOW
SHORT,24.97,,25.22,,TREND,31.3822,0.4621,14.2195,31.221,4,BOS,True,2025-02-06 15:00:00,0.48151263741029254,0.8859832528349382,AVAXUSDT,18,0.26358695652173886,1.8399999999999999,2025-02-07 09:00:00,25.22,-0.12037815935257314,stop_loss,BELOW
SHORT,0.2491,,0.25416,,TREND,36.5354,0.004,13.3143,28.1278,3,BOS,True,2025-02-06 15:00:00,34.53146646771897,0.5766754900109066,DOGEUSDT,20,0.31976047904191535,0.016699999999999993,2025-02-07 11:00:00,0.25416,-0.1747292203266583,stop_loss,BELOW
SHORT,584.1,568.85,589.2,2.99,RANGE,10.9127,5.1964,21.2371,17.6632,5,SWEEP,False,2025-02-07 10:00:00,0.08437716165149509,0.4303235244226269,BNBUSDT,4,0.029411764705877762,5.100000000000023,2025-02-07 14:00:00,589.2,-0.43032352442262684,stop_loss,
LONG,99681.7,,97139.1,,TREND,31.346,731.8071,39.8339,7.7928,4,BOS,True,2025-02-07 14:00:00,0.00034577760351576776,0.8791741346991881,BTCUSDT,3,0.0,2542.5999999999913,2025-02-07 17:00:00,97139.1,-0.8791741346991881,stop_loss,ABOVE
SHORT,100.78,,103.38,,TREND,30.6724,1.7907,16.6733,25.4487,4,BOS,True,2025-02-07 20:00:00,0.08272564873924684,0.6047244922838946,LTCUSDT,20,0.0,7.310000000000002,2025-02-08 16:00:00,103.38,-0.21508668672204131,stop_loss,BELOW
SHORT,0.7044,0.6808,0.7185,1.68,RANGE,22.1812,0.0089,26.2097,9.3548,3,SWEEP,False,2025-02-09 01:00:00,36.83749057195498,0.5194086170645653,ADAUSDT,12,1.723404255319148,0.014100000000000001,2025-02-09 13:00:00,0.6808,0.8693647774981399,take_profit,
SHORT,0.254,0.2395,0.2591,2.85,RANGE,22.9599,0.0042,29.7675,15.8693,4,SWEEP,False,2025-02-10 13:00:00,83.86454622319793,0.4277091857383089,DOGEUSDT,12,0.6431372549019626,0.005099999999999993,2025-02-11 01:00:00,0.2591,-0.4277091857383089,stop_loss,
LONG,5.117,,5.029,,TREND,31.056,0.0697,36.0656,10.1434,4,BOS,True,2025-02-11 04:00:00,3.3652135820898086,0.8749555313433495,DOTUSDT,8,0.28461538461538427,0.2599999999999998,2025-02-11 12:00:00,5.029,-0.2961387952239034,stop_loss,ABOVE
LONG,116.71,,126.17,,TREND,32.355,3.2693,34.6297,9.6133,5,BOS,True,2025-02-10 09:00:00,0.060365911309990285,0.8777203504472583,LTCUSDT,28,0.9147180192572217,14.539999999999992,2025-02-11 13:00:00,126.17,0.5710615209925086,stop_loss,ABOVE
LONG,341.1,,333.2,,TREND,36.1376,2.9786,39.3285,8.6331,3,BOS,True,2025-02-11 05:00:00,0.04380751408637617,0.5694976831228902,BCHUSDT,12,0.13846153846153497,13.0,2025-02-11 17:00:00,333.2,-0.3460793612823732,stop_loss,ABOVE
