direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,allocated_capital,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags,extreme_pnl_raw,extreme_pnl_cap
LONG,18974.0,1.0,92.8125,,20840.0,1.621057374586963,TREND,34.2251,123.75,40.3752,7.4747,5.0,5_plus,1.25,BULLISH_BOS,True,,,176.0,,,BOS,True,,17309.5,,2023-01-13 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1664.5,15m,6238.628868424745,20768395.502985977,103841977.51492988,20768395.502985977,0.2,20768395.502985977,BTCUSDT,12,1.2045659357164313,1.5476118954641034,0.0,1.5476118954641034,21550.0,18974.0,17309.5,0,1000000.0,1.621057374586963,True,True,1,True,20638.5,389,9063,2023-01-14 03:00:00,20840.0,1000000.0,take_profit,TP,114215000.3866093,,,
LONG,1.537,3.0,0.026866,,1.516,0.3235294117647066,TREND,38.2139,0.0358,38.5842,6.8794,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.04849999999999999,,,BOS,True,,1.199,,2023-01-13 15:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.119,,60510154.11026103,22158818.435177594,111042685.85405093,7200708.339121062,0.2,7200708.339121062,OPUSDT,18,0.8949579831932777,1.336134453781513,0.5672268907563016,1.336134453781513,1.696,1.4695,1.199,1,1000000.0,0.3235294117647066,True,True,1,True,1.5652000000000001,387,5419,2023-01-14 09:00:00,1.516,0.0,stop_loss,trailing_stop,115215000.3866093,,,
LONG,0.0527,,0.000557,,0.0533,0.09523809523809576,TREND,33.3838,0.0007,28.3654,6.7308,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.0005999999999999964,,,BOS,True,,0.0464,,2023-01-16 03:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.0063,15m,3657619059.892359,23043000.07732186,115215000.3866093,23043000.07732186,0.2,23043000.07732186,HBARUSDT,5,0.2380952380952383,0.277777777777778,0.0,0.277777777777778,0.05445,0.0527,0.0464,0,0.0,0.09523809523809576,True,True,0,False,0.059,390,9122,2023-01-16 07:00:00,0.0533,1000000.0,take_profit,TP,116215000.3866093,,,
LONG,5.97,1.0,0.058929,,5.96,0.4500000000000011,TREND,35.3675,0.0786,38.1818,12.7273,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.07500000000000018,,,BOS,True,,5.77,,2023-01-17 08:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.20000000000000018,15m,29199748.840856608,11679899.536342654,116215000.3866093,11679899.536342654,0.2,11679899.536342654,DOTUSDT,8,0.4,1.249999999999999,0.2499999999999989,1.249999999999999,6.22,5.92,5.77,0,1000000.0,0.4500000000000011,True,True,1,True,6.17,391,9152,2023-01-17 16:00:00,5.96,708002.5115914401,take_profit,TP,116923002.89820074,,,
LONG,81.4,,1.427679,,84.45,0.4326241134751762,TREND,36.5761,1.9036,46.5291,6.5666,3.0,3_to_4,0.5,,True,,,1.9500000000000028,,,BOS,True,,74.35,,2023-01-17 15:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,7.050000000000011,,1507618.2380243677,10628708.57807181,106287085.78071809,10628708.57807181,0.2,10628708.57807181,AAVEUSDT,9,0.8439716312056708,0.943262411347515,0.0,0.943262411347515,88.05,81.4,74.35,0,0.0,0.4326241134751762,True,True,0,False,88.45000000000002,392,9159,2023-01-18 00:00:00,84.45,1000000.0,take_profit,TP,117923002.89820074,,,
LONG,6.01,1.0,0.058929,,5.82,-0.5,TREND,35.3675,0.0786,38.1818,12.7273,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.07500000000000018,,,BOS,True,,5.77,,2023-01-17 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.1899999999999995,15m,29199748.840856608,11679899.536342654,111835038.06048083,5547952.279762741,0.2,5547952.279762741,DOTUSDT,24,0.815789473684214,1.0789473684210558,1.894736842105265,1.0789473684210558,6.215,5.65,5.77,1,1000000.0,-0.5,True,True,1,True,6.17,391,9152,2023-01-18 15:00:00,5.82,0.0,stop_loss,trailing_stop,117923002.89820074,,,
LONG,21268.5,,138.5625,,21268.5,0.0,TREND,36.1719,184.75,31.5098,3.325,3.0,3_to_4,0.5,,True,,,229.0,,,BOS,True,,20642.5,,2023-01-17 19:15:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,626.0,15m,15327.080582550832,9594752.44467682,108661337.78999412,9594752.44467682,0.2,9594752.44467682,BTCUSDT,1,0.1733226837060703,0.1869009584664537,0.036741214057507986,0.1869009584664537,21385.5,21245.5,20642.5,0,0.0,0.0,True,True,0,False,21894.5,393,9163,2023-01-17 20:00:00,21268.5,0.0,stop_loss,trailing_stop,116923002.89820074,,,
LONG,0.3409,1.0,0.005566,,0.3746,2.4779411764705888,TREND,32.6313,0.0074,26.6603,6.256,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0040000000000000036,,,BOS,False,,0.3273,,2023-01-21 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.013600000000000001,,867080903.6632408,11792300.289820075,117923002.89820074,11792300.289820075,0.2,11792300.289820075,ADAUSDT,3,2.6397058823529442,2.7647058823529425,0.0,2.7647058823529425,0.3785,0.3409,0.3273,0,0.0,2.4779411764705888,True,True,0,False,0.3545,394,9257,2023-01-21 20:00:00,0.3746,1000000.0,take_profit,TP,118923002.89820074,,,
LONG,8.41,2.0,0.226071,,10.821200000000008,8.0,TREND,33.1551,0.3014,62.3223,3.673,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.16500000000000092,,,BOS,False,,8.165,,2023-01-22 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.301400000000001,,39456868.91114809,11892300.289820075,118923002.89820074,11892300.289820075,0.2,11892300.289820075,AXSUSDT,1,9.986728599867252,10.683477106834738,0.0,10.683477106834738,11.63,8.41,8.1086,0,0.0,8.0,True,True,0,False,8.711400000000001,395,9278,2023-01-22 15:00:00,10.821200000000008,1000000.0,take_profit,TP,119923002.89820074,,,
LONG,8.5431,1.0,0.26625,,10.81170000000001,6.0,TREND,37.6451,0.355,55.4326,3.1187,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.23999999999999844,,,BOS,True,,8.165,,2023-01-22 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.37810000000000166,,42112231.940935045,15922634.89686761,119923002.89820074,15922634.89686761,0.2,15922634.89686761,AXSUSDT,6,7.926209997355158,8.812218989685228,0.0,8.812218989685228,11.875,8.5431,8.165,0,0.0,6.0,True,True,0,False,8.921200000000002,396,9279,2023-01-22 21:00:00,10.81170000000001,1000000.0,take_profit,TP,119813014.72677617,,,
LONG,6.969,,0.076929,,6.872,-0.1883495145631074,TREND,33.583,0.1026,28.3426,5.5014,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.04499999999999993,,,BOS,False,,6.454,,2023-01-22 16:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.5150000000000006,15m,7827151.148322844,4030982.8413862693,40309828.41386269,4030982.8413862693,0.2,4030982.8413862693,LINKUSDT,4,0.44271844660194076,0.5048543689320378,0.3029126213592241,0.5048543689320378,7.229,6.813,6.454,0,0.0,-0.1883495145631074,True,True,0,False,7.484000000000001,397,9280,2023-01-22 20:00:00,6.872,-759233.6613873191,stop_loss,trailing_stop,119163769.23681341,,,
LONG,303.0,,1.786607,,301.55,-0.08868501529051906,TREND,39.6616,2.3821,35.2324,9.5952,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.4499999999999886,,,BOS,False,,286.65,,2023-01-22 17:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,16.350000000000023,15m,241899.66209465024,3955059.475247537,39550594.752475366,3955059.475247537,0.2,3955059.475247537,BNBUSDT,3,0.25993883792048894,0.5412844036697254,0.2844036697247689,0.5412844036697254,311.85,298.35,286.65,0,0.0,-0.08868501529051906,True,True,0,False,319.35,398,9281,2023-01-22 20:00:00,301.55,-350754.5100372401,stop_loss,trailing_stop,118813014.72677617,,,
LONG,6.2688,1.0,0.069536,,6.811,2.7691521961184993,TREND,31.9352,0.0927,32.5116,1.772,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.07399999999999984,,,BOS,False,,6.073,,2023-01-22 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.1957999999999993,,17034616.805717763,3335377.9705595262,35595535.277227834,3335377.9705595262,0.2,3335377.9705595262,UNIUSDT,16,3.9489274770173792,4.265577119509721,0.0,4.265577119509721,7.104,6.2688,6.073,0,0.0,2.7691521961184993,True,True,0,False,6.464599999999999,399,9281,2023-01-23 09:00:00,6.811,1000000.0,take_profit,TP,120813014.72677617,,,
LONG,2.593,,0.052232,,2.537,-0.2100525131282823,TREND,34.7924,0.0696,33.5385,17.0256,3.0,3_to_4,0.5,,True,,,0.05500000000000016,,,BOS,True,,2.329,,2023-01-23 05:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.26659999999999995,15m,41923956.740853816,11176926.867111625,111769268.67111625,11176926.867111625,0.2,11176926.867111625,NEARUSDT,9,0.0937734433608399,0.25881470367591886,0.2138034508627155,0.25881470367591886,2.662,2.536,2.3264,0,0.0,-0.2100525131282823,True,True,0,False,2.8596,400,9292,2023-01-23 13:00:00,2.537,-1000000.0,stop_loss,trailing_stop,119813014.72677617,,,
LONG,128.2,,1.497321,,133.4,1.7333333333333472,TREND,31.4233,1.9964,44.3649,11.9857,4.0,4_to_5,1.0,,True,,,1.2999999999999972,,,BOS,True,,125.2,,2023-01-23 09:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,2.999999999999986,,2772198.279624533,8316594.83887356,118465273.14928836,8316594.83887356,0.2,8316594.83887356,BCHUSDT,13,2.4000000000000172,2.5666666666666846,0.0,2.5666666666666846,135.9,128.2,125.2,0,0.0,1.7333333333333472,True,True,0,False,131.2,401,9297,2023-01-23 22:00:00,133.4,1000000.0,take_profit,TP,120813014.72677617,,,
LONG,17.48,1.0,0.184018,,17.48,0.0,TREND,33.9712,0.2454,27.6565,15.1383,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.490000000000002,,,BOS,True,,17.215,,2023-01-25 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.26500000000000057,15m,20734499.094984468,5494642.260170896,120813014.72677617,5494642.260170896,0.2,5494642.260170896,AVAXUSDT,1,2.018867924528298,2.1698113207547096,0.0,2.1698113207547096,18.055,17.48,17.215,0,0.0,0.0,True,True,0,False,17.745,402,9356,2023-01-25 21:00:00,17.48,0.0,stop_loss,trailing_stop,120813014.72677617,,,
LONG,17.52,3.0,0.235446,,17.825,1.4716470213443755,TREND,33.1142,0.3139,30.2617,11.8316,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.7050000000000018,,,BOS,False,,17.215,,2023-01-25 22:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.3139000000000003,15m,10343580.02797741,6493699.541564224,120813014.72677617,6493699.541564224,0.2,6493699.541564224,AVAXUSDT,15,2.8352978655622803,2.9945842625039836,0.0,2.9945842625039836,18.46,17.52,17.2061,0,1000000.0,1.4716470213443755,True,True,1,True,17.8339,403,9358,2023-01-26 13:00:00,17.825,1000000.0,take_profit,TP,122813014.72677617,,,
LONG,17.79,3.0,0.235446,,17.825,0.6296296296296304,TREND,33.1142,0.3139,30.2617,11.8316,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.7050000000000018,,,BOS,False,,17.215,,2023-01-25 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.2699999999999996,15m,10343580.02797741,6493699.541564224,120813014.72677617,2792766.6075538965,0.2,2792766.6075538965,AVAXUSDT,14,2.2962962962963034,2.4814814814814916,0.018518518518514864,2.4814814814814916,18.46,17.785,17.2061,1,1000000.0,0.6296296296296304,True,True,1,True,17.8339,403,9358,2023-01-26 13:00:00,17.825,1000000.0,take_profit,TP,123813014.72677617,,,
LONG,24.555,2.0,0.506518,,24.76,0.8035238377257949,TREND,34.5584,0.6754,36.8059,11.7927,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.509999999999998,,,BOS,False,,24.055,,2023-01-25 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6753999999999998,,7209544.784314128,9738653.09465152,118020248.11922227,9738653.09465152,0.2,9738653.09465152,SOLUSDT,5,0.36274800118448486,1.0586319218241045,0.15546342907906494,1.0586319218241045,25.27,24.45,23.8796,0,1000000.0,0.8035238377257949,True,True,1,True,25.2304,404,9359,2023-01-26 04:00:00,24.76,1000000.0,take_profit,TP,121813014.72677617,,,
LONG,18.13,3.0,0.235446,,17.825,0.0,TREND,33.1142,0.3139,30.2617,11.8316,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.7050000000000018,,,BOS,False,,17.215,,2023-01-26 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6099999999999994,15m,6067103.17050874,6493699.541564224,119020248.11922227,3700932.934010328,0.2,3700932.934010328,AVAXUSDT,9,0.45901639344262524,0.5409836065573805,0.5655737704918019,0.5409836065573805,18.46,17.785,17.2061,2,1000000.0,0.0,True,True,1,True,17.8339,403,9358,2023-01-26 13:00:00,17.825,0.0,stop_loss,trailing_stop,123813014.72677617,,,
LONG,7.348,1.0,0.076875,,7.37,0.029810298102981376,TREND,38.0897,0.1025,38.5366,12.7526,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.05400000000000027,,,BOS,True,,6.61,,2023-01-27 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.7379999999999995,15m,33553662.527581643,24762602.945355237,123813014.72677617,24762602.945355237,0.2,24762602.945355237,LINKUSDT,12,0.15311653116531235,0.2235772357723579,0.059620596205961544,0.2235772357723579,7.513,7.304,6.61,0,0.0,0.029810298102981376,True,True,0,False,8.085999999999999,405,9402,2023-01-28 06:00:00,7.37,738180.5756068042,take_profit,TP,123551195.30238298,,,
LONG,1602.28,1.0,10.298571,,1593.72,-0.10570511237342484,TREND,37.7295,13.7314,20.0375,10.2684,3.5,3_to_4,0.5,BULLISH_BOS,False,,,22.480000000000018,,,BOS,False,,1521.3,,2023-01-27 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,80.98000000000002,15m,142783.3058410055,11562592.107004628,115625921.07004626,11562592.107004628,0.2,11562592.107004628,ETHUSDT,7,0.0212398122993335,0.24351691775747125,0.19795011113855235,0.24351691775747125,1622.0,1586.25,1521.3,0,0.0,-0.10570511237342484,True,True,0,False,1683.26,406,9403,2023-01-28 02:00:00,1593.72,-1000000.0,stop_loss,trailing_stop,122813014.72677617,,,
LONG,0.0698,1.0,0.000742,,0.06785,-0.27857142857142936,TREND,36.4647,0.001,31.4079,7.5812,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.0012000000000000066,,,BOS,True,,0.0628,,2023-01-27 19:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.007000000000000006,15m,2973237970.372616,20812665.79260833,104063328.96304163,20812665.79260833,0.2,20812665.79260833,HBARUSDT,17,0.07142857142857142,0.19285714285714325,0.3285714285714278,0.19285714285714325,0.07115,0.0675,0.0628,0,0.0,-0.27857142857142936,True,True,0,False,0.07680000000000001,407,9403,2023-01-28 12:00:00,0.06785,-1000000.0,stop_loss,trailing_stop,121741070.86432534,,,
LONG,2.612,,0.03675,,2.602,-0.037735849056604626,TREND,36.0467,0.049,40.2332,3.207,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.028000000000000025,,,BOS,True,,2.347,,2023-01-28 04:45:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,0.2650000000000001,15m,81012443.80576096,21468297.608526666,107341488.04263332,21468297.608526666,0.2,21468297.608526666,NEARUSDT,2,0.0,0.07547169811320757,0.2037735849056613,0.07547169811320757,2.632,2.558,2.347,0,0.0,-0.037735849056604626,True,True,0,False,2.8770000000000002,408,9412,2023-01-28 06:00:00,2.602,-810124.4380576283,stop_loss,trailing_stop,122741070.86432534,,,
LONG,7.345,,0.051696,,7.331,-0.07372301211163436,TREND,38.9292,0.0689,40.9326,6.4249,3.0,3_to_4,0.5,,True,,,0.08400000000000052,,,BOS,True,,7.172,,2023-01-29 11:00:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,0.18989999999999974,15m,49724058.89625269,9442598.784398373,121741070.86432534,9442598.784398373,0.2,9442598.784398373,LINKUSDT,2,0.2580305423907343,0.494997367035284,0.10531858873090891,0.494997367035284,7.439,7.325,7.1551,0,0.0,-0.07372301211163436,True,True,0,False,7.5348999999999995,409,9442,2023-01-29 12:00:00,7.331,-696136.8245475051,stop_loss,trailing_stop,121044934.03977785,,,
LONG,2.562,1.0,0.024,,2.563,0.005263157894738601,TREND,35.0515,0.032,30.3571,12.7232,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.05899999999999972,,,BOS,True,,2.372,,2023-01-29 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.18999999999999995,15m,127415720.04187146,24208986.80795557,121044934.03977785,24208986.80795557,0.2,24208986.80795557,NEARUSDT,9,0.21052631578947392,0.24210526315789618,0.18421052631578794,0.24210526315789618,2.608,2.527,2.372,0,0.0,0.005263157894738601,True,True,0,False,2.752,410,9446,2023-01-29 23:00:00,2.563,127415.72004191401,take_profit,TP,121172349.75981976,,,
LONG,24.205,1.0,0.309911,,26.06,2.0497237569060833,TREND,31.2853,0.4132,46.1538,3.8894,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.17499999999999716,,,BOS,True,,23.3,,2023-01-29 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.9049999999999976,,14228659.007361226,12876936.401661875,114801563.75772615,12876936.401661875,0.2,12876936.401661875,SOLUSDT,5,2.4419889502762504,2.911602209944761,0.0,2.911602209944761,26.84,24.205,23.3,0,0.0,2.0497237569060833,True,True,0,False,25.109999999999996,411,9450,2023-01-29 23:00:00,26.06,1000000.0,take_profit,TP,122172349.75981976,,,
LONG,26.345,1.0,0.309911,,26.06,-0.13348946135831402,TREND,31.2853,0.4132,46.1538,3.8894,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.17499999999999716,,,BOS,True,,23.3,,2023-01-29 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.134999999999998,,5998029.558138194,12876936.401661875,114730420.46268931,12805793.106625032,0.2,12805793.106625032,SOLUSDT,4,0.0327868852459018,0.2318501170960194,0.1733021077283362,0.2318501170960194,26.84,25.975,23.3,1,0.0,-0.13348946135831402,True,True,0,False,25.109999999999996,411,9450,2023-01-29 23:00:00,26.06,-1000000.0,stop_loss,trailing_stop,121172349.75981976,,,
LONG,13.8995,1.0,0.109018,,13.235,-1.0,TREND,36.5538,0.1454,22.6044,8.3538,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.15499999999999936,,,BOS,False,,13.235,,2023-01-31 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6645000000000003,,18235116.59289988,12117234.975981977,121172349.75981976,12117234.975981977,0.2,12117234.975981977,ATOMUSDT,2,0.0,0.0,1.007524454477049,0.0,13.8995,13.23,13.235,0,0.0,-1.0,True,True,0,False,14.564,412,9498,2023-01-31 20:00:00,13.235,-1000000.0,stop_loss,SL,120172349.75981976,,,
LONG,5.29,1.0,0.056786,,5.2143,-1.0,TREND,30.9593,0.0757,41.5094,4.717,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.08000000000000007,,,BOS,True,,5.35,,2023-01-31 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.07570000000000032,15m,61846000.82259231,4681742.262270258,109055114.78383778,4681742.262270258,0.2,4681742.262270258,FILUSDT,2,0.0,0.6605019815059393,1.3210039630118786,0.6605019815059393,5.34,5.19,5.2143,0,0.0,-1.0,True,True,0,False,5.3657,413,9499,2023-01-31 21:00:00,5.2143,-1000000.0,stop_loss,SL,119172349.75981976,,,
LONG,2.7423,3.0,0.072321,,3.0525,3.217842323651451,TREND,33.375,0.0964,36.3704,7.0,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07850000000000001,,,BOS,False,,2.6895,,2023-02-03 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.09640000000000004,,123622769.46039389,11917234.975981977,119172349.75981976,11917234.975981977,0.2,11917234.975981977,OPUSDT,7,4.400414937759333,5.043568464730286,0.0,5.043568464730286,3.2285,2.7423,2.6459,0,0.0,3.217842323651451,True,True,0,False,2.8387000000000002,414,5933,2023-02-03 21:00:00,3.0525,1000000.0,take_profit,TP,120172349.75981976,,,
LONG,82.6223,1.0,1.344643,,90.5,3.392197390518025,TREND,31.1472,1.7929,26.494,12.749,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,4.349999999999994,,,BOS,False,,80.3,,2023-02-03 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.3222999999999985,,3028987.7490171725,7034218.249542575,83420644.83187383,7034218.249542575,0.2,7034218.249542575,AAVEUSDT,21,3.8012745984584306,4.059639150841841,0.0,4.059639150841841,92.05,82.6223,80.3,0,0.0,3.392197390518025,True,True,0,False,84.9446,415,9570,2023-02-04 15:00:00,90.5,1000000.0,take_profit,TP,122172349.75981976,,,
LONG,0.0711,1.0,0.000793,,0.0717,0.07500000000000048,TREND,38.2474,0.0011,39.1892,12.5,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.004299999999999998,,,BOS,True,,0.0632,,2023-02-03 18:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.007999999999999993,15m,1909660664.558283,15277285.316466251,76386426.58233126,15277285.316466251,0.2,15277285.316466251,HBARUSDT,8,0.2000000000000007,0.31250000000000056,0.0,0.31250000000000056,0.0736,0.0711,0.0631,0,0.0,0.07500000000000048,True,True,0,False,0.07909999999999999,416,9570,2023-02-04 02:00:00,0.0717,1000000.0,take_profit,TP,121172349.75981976,,,
LONG,0.0741,1.0,0.000846,,0.0739,-0.03389830508474672,TREND,32.3073,0.0011,49.3671,12.0253,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0010499999999999954,,,BOS,False,,0.0682,,2023-02-04 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0059000000000000025,15m,2070717792.5393171,12217234.975981977,122172349.75981976,12217234.975981977,0.2,12217234.975981977,HBARUSDT,5,0.059322033898305586,0.14406779661017002,0.08474576271186444,0.14406779661017002,0.07495,0.0736,0.0682,0,0.0,-0.03389830508474672,True,True,0,False,0.08,417,9593,2023-02-04 22:00:00,0.0739,-414143.5585078753,stop_loss,trailing_stop,121758206.20131189,,,
LONG,6.823,1.0,0.078964,,6.793,-0.13215859030837096,TREND,37.4012,0.1053,33.175,23.4735,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.08499999999999996,,,BOS,True,,6.596,,2023-02-09 09:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.2270000000000003,15m,53535778.778240606,12152621.782660635,121758206.20131189,12152621.782660635,0.2,12152621.782660635,DOTUSDT,7,0.23788546255506302,0.5594713656387648,0.5154185022026424,0.5594713656387648,6.95,6.706,6.596,0,0.0,-0.13215859030837096,True,True,0,False,7.050000000000001,418,9705,2023-02-09 16:00:00,6.793,-1000000.0,stop_loss,trailing_stop,120758206.20131189,,,
SHORT,23.155,,0.275357,,20.445,3.3456790123456854,TREND,33.7195,0.3671,6.6148,38.1323,3.0,3_to_4,0.5,,True,,,0.134999999999998,,,BOS,True,,,23.965,2023-02-10 22:00:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,0.8099999999999987,,14908420.518680504,12075820.620131189,120758206.20131189,12075820.620131189,0.2,12075820.620131189,SOLUSDT,5,3.7901234567901296,4.00617283950618,0.0,4.00617283950618,23.155,19.91,23.965,0,0.0,3.3456790123456854,True,True,0,False,22.345000000000002,419,9742,2023-02-11 03:00:00,20.445,1000000.0,take_profit,TP,121758206.20131189,,,
LONG,0.0923,3.0,0.001979,,0.0924,0.0040000000000001154,TREND,33.0542,0.0026,29.77,7.4425,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.002249999999999988,,,BOS,False,,0.0673,,2023-02-12 05:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,0.024999999999999994,15m,487032824.80524766,12175820.620131189,121758206.20131189,12175820.620131189,0.2,12175820.620131189,HBARUSDT,9,0.21800000000000047,0.25600000000000017,0.07999999999999953,0.25600000000000017,0.0987,0.0903,0.0673,0,0.0,0.0040000000000001154,True,True,0,False,0.11729999999999999,420,9773,2023-02-12 14:00:00,0.0924,48703.28248052616,take_profit,TP,121806909.48379241,,,
SHORT,1509.71,3.0,11.156786,,1489.69,1.3025946015290204,TREND,38.1921,14.8757,12.2731,48.6123,4.0,4_to_5,1.0,,True,,,6.7999999999999545,,,BOS,True,,,1523.21,2023-02-13 09:00:00,2.5,momentum,full,NONE,False,momentum,18.0,BELOW,24.944099999999935,15m,121023.48412985845,6037643.780967189,121806909.48379241,6037643.780967189,0.2,6037643.780967189,ETHUSDT,9,1.4893301421979621,1.9920542332655893,0.0,1.9920542332655893,1509.71,1460.02,1534.6541,0,1000000.0,1.3025946015290204,True,True,1,True,1484.7659,421,9801,2023-02-13 18:00:00,1489.69,1000000.0,take_profit,TP,122806909.48379241,,,
SHORT,1482.22,3.0,11.156786,,1489.69,0.22826482357220718,TREND,38.1921,14.8757,12.2731,48.6123,4.0,4_to_5,1.0,,True,,,6.7999999999999545,,,BOS,True,,,1523.21,2023-02-13 10:00:00,2.5,momentum,full,NONE,False,momentum,18.0,BELOW,27.49000000000001,15m,121023.48412985845,6037643.780967189,121806909.48379241,3326935.5787298097,0.2,3326935.5787298097,ETHUSDT,8,0.3514005092761033,0.807566387777375,0.422335394688974,0.807566387777375,1493.83,1460.02,1534.6541,1,1000000.0,0.22826482357220718,True,True,1,True,1484.7659,421,9801,2023-02-13 18:00:00,1489.69,95954.5735499541,take_profit,TP,122902864.05734237,,,
LONG,0.0844,,0.001738,,0.0864,0.8888888888888888,TREND,33.4,0.0023,41.1402,15.7165,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.004200000000000009,,,BOS,False,,0.0856,,2023-02-14 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.002250000000000002,15m,4368585215.308378,9829316.73444386,122902864.05734237,9829316.73444386,0.2,9829316.73444386,HBARUSDT,1,0.8666666666666629,1.7111111111111061,0.0,1.7111111111111061,0.08825,0.0844,0.08215,0,0.0,0.8888888888888888,True,True,0,False,0.08665,422,9822,2023-02-14 07:00:00,0.0864,1000000.0,take_profit,TP,123902864.05734237,,,
