direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
LONG,18.939,19.926,18.789,,TREND,28.1677,0.2126,20.9943,17.6688,3,BOS,False,2025-03-21 00:00:00,BELOW,1.9371506257296085,0.6373225558650424,AVAXUSDT,7,0.4741641337385973,0.3290000000000006,2025-03-21 07:00:00,18.789,-0.2905725938594385,stop_loss
SHORT,2.924,2.6094,2.946,,TREND,27.9844,0.0279,3.8462,38.4615,4,BOS,True,2025-03-21 11:00:00,BELOW,5.536727617384141,0.7917520492859335,FILUSDT,15,0.18881118881118944,0.14300000000000024,2025-03-22 02:00:00,2.946,-0.12180800758245244,stop_loss
LONG,181.78,204.682,179.62,,TREND,25.7792,2.4914,30.82,14.1342,4,BOS,True,2025-03-21 00:00:00,ABOVE,0.07622847843762942,0.793538460535722,AAVEUSDT,38,0.05475504322766507,10.409999999999997,2025-03-22 14:00:00,179.62,-0.16465351342527929,stop_loss
LONG,14.462,15.842,14.268,,TREND,44.3364,0.1179,29.4545,8.4242,3,BOS,False,2025-03-22 19:00:00,ABOVE,1.67186660815184,0.5767939798123829,LINKUSDT,13,0.0,0.34499999999999886,2025-03-23 08:00:00,14.268,-0.3243421219814554,stop_loss
LONG,3.362,3.554,3.391,,TREND,33.9406,0.0266,24.1287,13.1367,3,BOS,True,2025-03-22 04:00:00,BELOW,19.26376747455793,1.2328811183717086,AXSUSDT,30,1.1875,0.06400000000000006,2025-03-23 10:00:00,3.391,0.5586492567621784,stop_loss
LONG,6.753,6.822,6.719,2.03,RANGE,16.8371,0.0543,13.6842,24.2105,4,SWEEP,False,2025-03-23 13:00:00,,15.239596029312647,0.5181462649966271,UNIUSDT,1,0.0,0.03399999999999981,2025-03-23 14:00:00,6.719,-0.5181462649966271,stop_loss
LONG,132.32,145.16,141.17,,TREND,31.3708,0.8964,35.6175,8.6853,3,BOS,False,2025-03-23 10:00:00,ABOVE,0.25352006149494655,1.0850658631983716,SOLUSDT,36,2.8271028037383155,4.280000000000001,2025-03-24 22:00:00,141.17,2.2436525442302755,stop_loss
LONG,85141.5,91243.5,87109.2,,TREND,40.0865,232.4571,38.0992,2.2493,4,BOS,False,2025-03-23 15:00:00,ABOVE,0.0004131965360016982,0.6303313156705906,BTCUSDT,32,2.1455916093084273,1525.5,2025-03-24 23:00:00,87109.2,0.8130468238905404,stop_loss
LONG,0.7225,0.7418,0.7081,1.34,TREND,32.5279,0.0086,21.9817,19.7336,4,SWEEP,False,2025-03-25 03:00:00,,52.417057662370944,0.7548056303381457,ADAUSDT,2,1.291666666666656,0.01440000000000008,2025-03-25 05:00:00,0.7418,1.0116492128837584,take_profit
LONG,0.7411,0.7866,0.7468,,TREND,26.1285,0.0091,25.7886,17.9022,4,BOS,False,2025-03-25 05:00:00,ABOVE,34.558723083099125,0.7153655678201498,ADAUSDT,13,0.9130434782608735,0.02069999999999994,2025-03-25 18:00:00,0.7468,0.19698472157366634,stop_loss
LONG,0.1966,0.209,0.19328,,TREND,27.737,0.002,19.7008,14.6662,4,BOS,False,2025-03-25 08:00:00,ABOVE,127.74385139645547,0.7153655678201498,HBARUSDT,30,0.7267857142857134,0.005599999999999994,2025-03-26 14:00:00,0.19328,-0.42410958663623083,stop_loss
LONG,95.13,103.53,93.2,,TREND,37.256,0.8979,27.2076,6.5235,4,BOS,True,2025-03-26 00:00:00,ABOVE,0.35258387035636296,0.7404261277483603,LTCUSDT,14,0.45238095238095494,2.0999999999999943,2025-03-26 14:00:00,93.2,-0.680486869787778,stop_loss
SHORT,622.0,591.4,620.6,,TREND,30.8055,2.7929,12.0205,30.4348,3,BOS,False,2025-03-26 16:00:00,BELOW,0.07515881870247432,0.7666199507652415,BNBUSDT,8,0.4803921568627407,10.200000000000045,2025-03-27 00:00:00,620.6,0.10522234618346234,stop_loss
LONG,2.976,3.068,2.9165,1.55,TREND,37.078,0.0354,11.5152,20.404,4,SWEEP,False,2025-03-26 15:00:00,,12.695862955240996,0.7554038458368378,NEARUSDT,11,1.4621848739495857,0.059499999999999886,2025-03-27 02:00:00,3.068,1.1680193918821726,take_profit
LONG,3.063,3.283,2.983,,TREND,25.0485,0.0423,21.6216,16.2162,5,BOS,True,2025-03-27 02:00:00,ABOVE,8.155055548502002,0.8155055548502009,NEARUSDT,9,0.0,0.10000000000000009,2025-03-27 11:00:00,2.983,-0.6524044438801607,stop_loss
LONG,15.736,16.8118,15.343,,TREND,26.7303,0.2024,25.7324,17.402,4,BOS,False,2025-03-27 14:00:00,ABOVE,1.4597438190017142,0.7138147274918394,LINKUSDT,13,0.0,0.48900000000000077,2025-03-28 03:00:00,15.343,-0.5736793208676747,stop_loss
LONG,184.13,208.73,182.93,,TREND,32.6297,2.3436,26.5773,17.007,4,BOS,False,2025-03-27 06:00:00,ABOVE,0.14933597131112378,1.2245549647512133,AAVEUSDT,22,0.15853658536585527,8.199999999999989,2025-03-28 04:00:00,182.93,-0.17920316557334684,stop_loss
SHORT,3.318,2.962,3.124,,TREND,44.0236,0.0358,14.5709,27.3453,4,BOS,True,2025-03-28 03:00:00,BELOW,8.252989933328987,0.7345161040662795,AXSUSDT,19,2.6741573033707873,0.08899999999999997,2025-03-28 22:00:00,3.124,1.601080047065823,stop_loss
SHORT,2.957,2.597,2.832,,TREND,41.3822,0.0316,16.0271,37.0203,5,BOS,True,2025-03-28 04:00:00,BELOW,8.150161528598753,0.7335145375738902,FILUSDT,18,1.8999999999999917,0.0900000000000003,2025-03-28 22:00:00,2.832,1.0187701910748441,stop_loss
SHORT,4.4851,4.1349,4.3068,,TREND,27.0687,0.0538,16.3214,31.3413,4,BOS,True,2025-03-28 04:00:00,BELOW,5.06825371439245,0.8068659913312793,DOTUSDT,27,2.187814070351756,0.15920000000000023,2025-03-29 07:00:00,4.1349,1.7749024507802365,take_profit
SHORT,91.05,81.77,86.97,,TREND,39.3391,0.8814,9.0762,31.9287,4,BOS,True,2025-03-28 04:00:00,BELOW,0.3161700592990896,0.7335145375738902,LTCUSDT,34,2.323275862068958,2.3200000000000074,2025-03-29 14:00:00,86.97,1.289973841940285,stop_loss
SHORT,2.2742,2.0198,2.135,,TREND,34.6609,0.0255,9.7506,34.7156,4,BOS,False,2025-03-28 04:00:00,BELOW,10.990401694422054,0.9319860636869901,XRPUSDT,43,2.3891509433962255,0.08479999999999999,2025-03-29 23:00:00,2.135,1.5298639158635523,stop_loss
SHORT,1936.39,1620.75,1845.84,,TREND,40.2329,21.4471,8.5393,42.4166,4,BOS,True,2025-03-28 04:00:00,BELOW,0.009295584052387423,0.7335145375738902,ETHUSDT,52,1.5202129007730358,78.90999999999985,2025-03-30 08:00:00,1845.84,0.8417151359436829,stop_loss
SHORT,2.659,2.518,2.77,1.27,TREND,43.0663,0.0302,35.2246,8.747,3,SWEEP,False,2025-03-30 08:00:00,,6.5884587562537895,0.731318921944172,NEARUSDT,4,0.099099099099096,0.11100000000000021,2025-03-30 12:00:00,2.77,-0.731318921944172,stop_loss
SHORT,0.6829,0.6583,0.6966,1.8,TREND,42.8647,0.0062,21.167,3.0892,3,SWEEP,False,2025-03-30 09:00:00,,53.38094320760362,0.731318921944172,ADAUSDT,7,1.7518248175182358,0.013700000000000045,2025-03-30 16:00:00,0.6583,1.3131712029070468,take_profit
SHORT,4.1356,3.9923,4.1488,10.88,TREND,34.4826,0.0439,26.3663,7.1893,4,SWEEP,False,2025-03-30 09:00:00,,60.67941993043534,0.8009683430817122,DOTUSDT,13,8.409090909091251,0.013199999999999434,2025-03-30 22:00:00,3.9923,8.695360876031383,take_profit
SHORT,5.886,5.5054,5.943,,TREND,27.5531,0.0589,5.5825,25.1214,5,BOS,False,2025-03-30 16:00:00,BELOW,4.372585613134464,0.7564573110722624,UNIUSDT,13,0.49710982658959696,0.17300000000000004,2025-03-31 05:00:00,5.943,-0.24923737994866224,stop_loss
SHORT,19.03,17.366,19.011,,TREND,38.5654,0.2505,9.7519,32.706,5,BOS,False,2025-03-30 16:00:00,BELOW,1.6530972706998726,0.6876884646111476,AVAXUSDT,20,1.8629807692307727,0.41600000000000037,2025-03-31 12:00:00,19.011,0.03140884814330073,stop_loss
SHORT,300.2,283.7,303.0,,TREND,27.0532,2.3571,7.8788,29.3939,3,BOS,False,2025-03-30 16:00:00,BELOW,0.0920904552609711,0.6906784144572832,BCHUSDT,20,1.2533333333333303,7.5,2025-03-31 12:00:00,303.0,-0.2578532747307201,stop_loss
SHORT,82242.0,78477.6,82279.6,,TREND,31.756,398.4786,7.9266,25.3177,5,BOS,False,2025-03-30 16:00:00,BELOW,0.0010291091145050444,1.2913261168809327,BTCUSDT,20,0.6624163213261038,1254.800000000003,2025-03-31 12:00:00,82279.6,-0.03869450270539566,stop_loss
SHORT,0.6589,0.5743,0.6613,,TREND,31.8575,0.007,9.9284,31.5251,4,BOS,False,2025-03-30 16:00:00,BELOW,45.791706272373496,1.2913261168809327,ADAUSDT,23,0.8900709219858159,0.028200000000000003,2025-03-31 15:00:00,0.6613,-0.10990009505369445,stop_loss
SHORT,5.386,5.224,5.4136,5.87,TREND,35.1533,0.0919,24.4755,20.2797,4,SWEEP,False,2025-03-31 14:00:00,,30.846183150590665,0.8513546549562908,APTUSDT,1,1.666666666666699,0.027599999999999625,2025-03-31 15:00:00,5.4136,-0.8513546549562908,stop_loss
SHORT,2.789,2.704,2.8018,6.64,TREND,23.0063,0.0426,15.4104,19.933,4,SWEEP,False,2025-03-31 14:00:00,,66.51208241846062,0.8513546549562908,FILUSDT,1,0.31250000000000216,0.012799999999999923,2025-03-31 15:00:00,2.8018,-0.8513546549562908,stop_loss
SHORT,13.52,12.947,13.715,2.94,TREND,32.9372,0.2376,17.4632,12.3835,4,SWEEP,False,2025-03-31 19:00:00,,4.312472568603762,0.8409321508777349,LINKUSDT,7,0.09230769230768657,0.19500000000000028,2025-04-01 02:00:00,13.715,-0.8409321508777348,stop_loss
SHORT,2.809,2.696,2.8175,13.25,RANGE,15.6074,0.0284,20.8543,12.8141,4,SWEEP,False,2025-04-01 02:00:00,,68.85502984790001,0.5852677537071316,FILUSDT,1,0.0,0.00849999999999973,2025-04-01 03:00:00,2.8175,-0.5852677537071316,stop_loss
SHORT,13.726,12.947,14.0005,2.84,TREND,29.35,0.1529,18.4579,5.514,3,SWEEP,False,2025-04-01 06:00:00,,2.769836307904305,0.7603200665197309,LINKUSDT,2,0.0,0.27449999999999974,2025-04-01 08:00:00,14.0005,-0.7603200665197309,stop_loss
LONG,84317.9,87545.08,82851.0,,TREND,25.2554,414.9714,33.9886,3.8626,3,BOS,True,2025-04-01 09:00:00,ABOVE,0.0005512756905675263,0.8086663104935011,BTCUSDT,5,0.0,1466.8999999999942,2025-04-01 14:00:00,82851.0,-0.8086663104935011,stop_loss
SHORT,3.039,2.888,3.0504,13.3,RANGE,20.6795,0.0379,30.0,19.0566,3,SWEEP,False,2025-04-01 15:00:00,,46.180528213009204,0.5264580216282879,AXSUSDT,10,14.122807017544318,0.011399999999999633,2025-04-02 01:00:00,2.888,6.973259760164401,take_profit
LONG,85250.0,96211.2,84671.4,,TREND,39.0948,595.3071,35.3983,19.7509,4,BOS,True,2025-04-01 15:00:00,ABOVE,0.0002921745628308235,0.8006459545253064,BTCUSDT,11,0.0,2740.300000000003,2025-04-02 02:00:00,84671.4,-0.16905220205391616,stop_loss
SHORT,84.53,80.73,86.2206,2.25,TREND,32.3516,0.7679,22.2326,4.7442,3,SWEEP,False,2025-04-01 06:00:00,,0.44973386165842266,0.7603200665197309,LTCUSDT,33,1.8809889979888799,1.6906000000000034,2025-04-02 15:00:00,86.2206,-0.7603200665197309,stop_loss
SHORT,0.1721,0.1623,0.1759,2.59,TREND,34.1327,0.0028,32.9884,16.9864,4,SWEEP,False,2025-04-02 15:00:00,,225.91110074610347,0.8584621828351927,HBARUSDT,5,0.23947368421052492,0.003799999999999998,2025-04-02 20:00:00,0.1759,-0.8584621828351927,stop_loss
LONG,2.694,3.117,2.606,,TREND,34.1882,0.0477,30.3892,15.8683,5,BOS,True,2025-04-02 15:00:00,ABOVE,8.548091522699364,1.2052809047006106,NEARUSDT,5,0.0,0.14100000000000001,2025-04-02 20:00:00,2.606,-0.7522320539975447,stop_loss
LONG,130.36,146.41,125.01,,TREND,32.0596,1.5779,29.2893,12.3585,4,BOS,False,2025-04-02 15:00:00,ABOVE,0.25761888496110275,1.3782610345419017,SOLUSDT,6,0.19439252336448418,5.3500000000000085,2025-04-02 21:00:00,125.01,-1.378261034541902,stop_loss
SHORT,4.2494,4.006,4.2647,15.9,TREND,50.1367,0.051,38.679,15.6871,3,SWEEP,False,2025-04-01 15:00:00,,49.15574431636433,0.7520828880404115,DOTUSDT,31,20.294117647057803,0.015300000000000757,2025-04-02 22:00:00,4.006,11.964508166603048,take_profit
LONG,2.865,3.249,2.769,,TREND,41.8276,0.0371,25.3846,12.3077,4,BOS,False,2025-04-02 15:00:00,ABOVE,7.645678815875928,0.7339851663240897,FILUSDT,7,0.0,0.09600000000000009,2025-04-02 22:00:00,2.769,-0.7339851663240897,stop_loss
SHORT,292.0,192.4,305.6,,TREND,39.9388,5.0357,17.5887,32.766,4,BOS,False,2025-04-02 22:00:00,BELOW,0.031104529063105072,0.7745027736713156,BCHUSDT,10,0.0,24.899999999999977,2025-04-03 08:00:00,305.6,-0.4230215952582297,stop_loss
SHORT,0.7011,0.5418,0.6804,,TREND,31.0456,0.0181,8.9652,26.1453,4,BOS,False,2025-04-02 22:00:00,BELOW,27.38877772556021,1.4543440972272481,OPUSDT,20,0.7758945386064007,0.053100000000000036,2025-04-03 18:00:00,0.6804,0.5669476989190947,stop_loss
SHORT,586.4,530.52,594.2,,TREND,27.0765,6.3571,17.8652,21.4607,4,BOS,False,2025-04-02 22:00:00,BELOW,0.0335414587023011,0.8519530510384472,BNBUSDT,31,0.27165354330708597,25.399999999999977,2025-04-04 05:00:00,594.2,-0.26162337787795087,stop_loss
SHORT,5.039,4.005,5.091,,TREND,27.3033,0.0971,12.6564,36.7918,4,BOS,True,2025-04-02 22:00:00,BELOW,2.060715106655144,0.968536100127919,APTUSDT,34,0.1914893617021271,0.47000000000000064,2025-04-04 08:00:00,5.091,-0.1071571855460685,stop_loss
LONG,84391.5,91617.5,82585.0,,TREND,36.8292,543.2786,37.4065,6.5068,3,BOS,True,2025-04-04 08:00:00,ABOVE,0.0004443818504607225,0.8027758128572952,BTCUSDT,2,0.08939939108773873,1806.5,2025-04-04 10:00:00,82585.0,-0.8027758128572952,stop_loss
SHORT,0.6407,0.5395,0.666,,TREND,36.8463,0.0084,18.1042,21.1785,4,BOS,False,2025-04-04 10:00:00,BELOW,30.413070606464252,0.7694506863435453,ADAUSDT,5,0.19762845849802396,0.02529999999999999,2025-04-04 15:00:00,0.666,-0.7694506863435453,stop_loss
SHORT,4.814,4.1958,4.945,,TREND,25.3147,0.0756,14.9338,33.2703,4,BOS,False,2025-04-04 10:00:00,BELOW,3.0120845372879033,0.8463957549778999,APTUSDT,11,0.1245551601423494,0.2809999999999997,2025-04-04 21:00:00,4.945,-0.394583074384716,stop_loss
SHORT,0.7083,0.656,0.7271,2.78,TREND,52.5106,0.0094,32.4488,5.0796,2,SWEEP,False,2025-04-04 05:00:00,,41.867457814507304,0.7871082069127343,OPUSDT,56,3.0797872340425685,0.018799999999999928,2025-04-06 13:00:00,0.656,2.1896680436987324,take_profit
SHORT,1797.64,1736.52,1812.92,,TREND,39.4595,12.2843,18.601,21.9619,3,BOS,False,2025-04-06 06:00:00,BELOW,0.04563592110378642,0.6973168744658552,ETHUSDT,7,3.27159685863875,15.279999999999973,2025-04-06 13:00:00,1736.52,2.7892674978634315,take_profit
SHORT,1747.65,1604.056,1812.92,,TREND,25.307,12.4164,6.1957,47.5752,3,BOS,True,2025-04-06 13:00:00,BELOW,0.013788284982979437,0.8999613608390676,ETHUSDT,5,1.9926459322812964,65.26999999999998,2025-04-06 18:00:00,1604.056,1.97991499384595,take_profit
SHORT,78.46,69.638,82.47,,TREND,27.4815,0.6593,5.0921,51.7876,4,BOS,True,2025-04-06 13:00:00,BELOW,0.24580348295093846,0.9856719666332645,LTCUSDT,9,2.0922693266832892,4.010000000000005,2025-04-06 22:00:00,69.638,2.1684783265931764,take_profit
SHORT,142.39,123.272,131.64,,TREND,25.4248,1.5186,2.6341,46.3311,3,BOS,True,2025-04-06 13:00:00,BELOW,0.10356287236352876,0.8999613608390676,AAVEUSDT,14,2.1979286536248472,8.690000000000026,2025-04-07 03:00:00,123.272,1.9799149938459408,take_profit
SHORT,2.0499,1.7883,1.9531,,TREND,32.8555,0.0178,5.502,43.8554,3,BOS,True,2025-04-06 13:00:00,BELOW,17.61809262137454,1.536297676583863,XRPUSDT,15,2.8371559633027474,0.08720000000000017,2025-04-07 04:00:00,1.7883,4.608893029751581,take_profit
SHORT,0.6196,0.5312,0.5858,,TREND,38.387,0.0052,5.2705,53.6755,3,BOS,True,2025-04-06 13:00:00,BELOW,37.02021229284522,0.8181466916718797,ADAUSDT,17,4.696832579185519,0.02210000000000001,2025-04-07 06:00:00,0.5312,3.272586766687519,take_profit
SHORT,579.9,526.7,565.3,,TREND,44.1324,2.3714,4.5181,44.5783,4,BOS,True,2025-04-06 13:00:00,BELOW,0.06737334016631984,0.8960654242120585,BNBUSDT,17,4.353383458646593,13.300000000000068,2025-04-07 06:00:00,526.7,3.584261696848211,take_profit
SHORT,0.16,0.1301,0.15144,,TREND,31.8805,0.0015,4.5231,47.8368,3,BOS,True,2025-04-06 13:00:00,BELOW,155.1815834933196,1.536297676583863,DOGEUSDT,17,2.8787878787878807,0.009899999999999992,2025-04-07 06:00:00,0.1301,4.639929346450258,take_profit
SHORT,0.1533,0.1248,0.1439,,TREND,34.8857,0.0013,5.511,51.2574,3,BOS,False,2025-04-06 13:00:00,BELOW,109.42291143759695,1.039517658657172,HBARUSDT,17,2.8136842105263136,0.009500000000000008,2025-04-07 06:00:00,0.1248,3.1185529759715127,take_profit
SHORT,114.64,98.14,107.75,,TREND,31.0085,1.1836,9.2336,41.5812,3,BOS,True,2025-04-06 13:00:00,BELOW,0.2793268502879751,1.536297676583863,SOLUSDT,17,3.1872727272727275,5.5,2025-04-07 06:00:00,98.14,4.608893029751589,take_profit
SHORT,2.302,1.849,2.092,,TREND,31.5046,0.0253,4.5198,44.0678,3,BOS,True,2025-04-06 13:00:00,BELOW,10.174156798568642,1.536297676583863,NEARUSDT,24,2.0860927152317905,0.1509999999999998,2025-04-07 13:00:00,2.092,2.1365729276994143,stop_loss
SHORT,0.6504,0.5343,0.6013,,TREND,32.1774,0.0072,6.8794,53.8385,4,BOS,True,2025-04-06 13:00:00,BELOW,43.47833956125112,1.682611741020421,OPUSDT,24,2.490956072351415,0.03870000000000007,2025-04-07 13:00:00,0.6013,2.1347864724574315,stop_loss
SHORT,0.1538,0.1248,0.1553,19.26,TREND,43.619,0.005,40.2647,1.1529,4,SWEEP,False,2025-04-07 22:00:00,,745.8110131120391,1.1187165196680595,HBARUSDT,5,1.6666666666666667,0.0015000000000000013,2025-04-08 03:00:00,0.1553,-1.1187165196680595,stop_loss
SHORT,0.1541,0.1483,0.1572,1.89,TREND,34.119,0.0029,24.2066,14.1205,4,SWEEP,False,2025-04-08 12:00:00,,358.8012579612778,1.1122838996799682,DOGEUSDT,4,2.6516129032257827,0.0031000000000000194,2025-04-08 16:00:00,0.1483,2.081047296175411,take_profit
SHORT,2.369,2.054,2.229,,TREND,32.6561,0.0405,17.1076,25.9259,3,BOS,False,2025-04-08 05:00:00,BELOW,15.528450442923386,1.6304872965069552,AXSUSDT,21,1.876190476190477,0.10499999999999998,2025-04-09 02:00:00,2.229,2.173983062009276,stop_loss
SHORT,11.074,8.638,11.481,,TREND,31.2723,0.2229,13.1689,29.3816,3,BOS,True,2025-04-08 16:00:00,BELOW,2.307324914128011,1.8735478302719435,LINKUSDT,22,0.4778325123152712,0.8119999999999994,2025-04-09 14:00:00,11.481,-0.9390812400501005,stop_loss
SHORT,16.662,13.488,16.855,,TREND,31.8052,0.3281,16.1768,24.6462,4,BOS,True,2025-04-08 16:00:00,BELOW,1.9394905075278919,2.0519809569645093,AVAXUSDT,23,0.6020793950850667,1.0579999999999998,2025-04-09 15:00:00,16.855,-0.37432166795288585,stop_loss
SHORT,104.24,80.45,108.22,,TREND,31.9142,2.0793,13.26,34.2838,3,BOS,True,2025-04-08 16:00:00,BELOW,0.23626076043782368,1.8735478302719435,SOLUSDT,24,0.15006305170239556,7.930000000000007,2025-04-09 16:00:00,108.22,-0.9403178265425391,stop_loss
SHORT,16.808,15.572,17.72,1.36,TREND,23.1668,0.335,33.049,15.4158,3,SWEEP,False,2025-04-09 15:00:00,,1.13049024637151,1.031007104690816,AVAXUSDT,2,0.0,0.911999999999999,2025-04-09 17:00:00,17.72,-1.031007104690816,stop_loss
SHORT,78248.2,74565.9,80350.0,1.75,TREND,27.1384,1020.8571,28.9113,13.4313,4,SWEEP,False,2025-04-09 16:00:00,,0.0005346804786449194,1.1237914300158933,BTCUSDT,1,0.0,2101.800000000003,2025-04-09 17:00:00,80350.0,-1.1237914300158933,stop_loss
SHORT,0.6179,0.5677,0.621,16.07,TREND,23.9657,0.0104,32.2359,9.6708,3,SWEEP,False,2025-04-09 16:00:00,,330.9904632585389,1.0260704361014679,OPUSDT,1,0.0,0.0030999999999999917,2025-04-09 17:00:00,0.621,-1.0260704361014679,stop_loss
SHORT,1.8623,1.7207,1.9744,1.26,TREND,26.7373,0.0404,27.6167,14.657,3,SWEEP,False,2025-04-09 16:00:00,,9.153170705633087,1.0260704361014679,XRPUSDT,1,0.0,0.11209999999999987,2025-04-09 17:00:00,1.9744,-1.0260704361014679,stop_loss
LONG,4.754,6.894,4.649,,TREND,35.3395,0.1041,39.8765,11.3246,4,BOS,False,2025-04-09 17:00:00,ABOVE,2.5383325001987154,1.3580078876063109,APTUSDT,10,0.08411214953271193,0.5349999999999993,2025-04-10 03:00:00,4.649,-0.26652491252086397,stop_loss
LONG,82160.8,96281.5,82036.9,,TREND,26.3168,1292.2429,44.5847,7.5732,4,BOS,False,2025-04-09 17:00:00,ABOVE,0.00016112413141463055,1.034175237484806,BTCUSDT,10,0.1692918906286502,6418.5,2025-04-10 03:00:00,82036.9,-0.019963279882274133,stop_loss
LONG,582.9,720.9,575.4,,TREND,35.0923,6.5714,44.1304,8.2609,4,BOS,False,2025-04-09 17:00:00,ABOVE,0.03936254746684959,1.3580078876063109,BNBUSDT,18,0.017391304347826746,34.5,2025-04-10 11:00:00,575.4,-0.2952191060013719,stop_loss
LONG,12.598,16.008,12.237,,TREND,27.387,0.3101,49.5394,5.8729,4,BOS,False,2025-04-09 17:00:00,ABOVE,0.6672098306353584,1.034175237484806,LINKUSDT,20,0.10451612903225739,1.5500000000000007,2025-04-10 13:00:00,12.237,-0.24086274885936484,stop_loss
LONG,2.0695,2.7442,1.9728,,TREND,26.3576,0.055,48.7393,7.7203,4,BOS,True,2025-04-09 17:00:00,ABOVE,3.8333679628081274,1.1756939541932534,XRPUSDT,20,0.0234757091620479,0.3067000000000002,2025-04-10 13:00:00,1.9728,-0.37068668200354593,stop_loss
SHORT,17.656,14.744,18.384,,TREND,43.953,0.2885,15.4989,25.3528,4,BOS,False,2025-04-10 15:00:00,ABOVE,1.2833694483641571,0.9342929584091083,AVAXUSDT,5,0.0,0.7280000000000015,2025-04-10 20:00:00,18.384,-0.9342929584091083,stop_loss
SHORT,567.7,537.34,576.6,,TREND,26.3084,5.0071,18.4023,25.535,4,BOS,False,2025-04-10 15:00:00,BELOW,0.07447262711956686,1.0277222542500193,BNBUSDT,7,0.0,13.799999999999955,2025-04-10 22:00:00,576.6,-0.6628063813641433,stop_loss
SHORT,11.822,8.674,12.126,,TREND,39.7043,0.2116,13.9386,29.6996,4,BOS,False,2025-04-10 15:00:00,BELOW,1.1871575075083955,0.9342929584091083,LINKUSDT,9,0.0,0.7870000000000008,2025-04-11 00:00:00,12.126,-0.3608958822825526,stop_loss
SHORT,0.1495,0.1133,0.15563,,TREND,42.1928,0.0026,10.7765,32.5781,4,BOS,False,2025-04-10 15:00:00,BELOW,102.66955586913282,0.9342929584091083,DOGEUSDT,10,0.0,0.009099999999999997,2025-04-11 01:00:00,0.15563,-0.6293643774777838,stop_loss
SHORT,3.4083,2.7819,3.4928,,TREND,43.7532,0.059,12.2397,33.8983,4,BOS,False,2025-04-10 15:00:00,BELOW,5.966110845524316,0.9342929584091083,DOTUSDT,10,0.0,0.15660000000000007,2025-04-11 01:00:00,3.4928,-0.5041363664468035,stop_loss
SHORT,1.9325,1.4693,1.996,,TREND,42.585,0.0382,14.0131,26.3985,4,BOS,False,2025-04-10 15:00:00,BELOW,8.068160262600268,0.9342929584091083,XRPUSDT,10,0.0,0.11579999999999968,2025-04-11 01:00:00,1.996,-0.5123281766751161,stop_loss
SHORT,2.274,1.839,2.365,,TREND,30.9476,0.0389,16.7279,30.1471,4,BOS,False,2025-04-10 15:00:00,BELOW,8.37641962711614,1.2145808459318406,AXSUSDT,11,0.0,0.14500000000000002,2025-04-11 02:00:00,2.365,-0.7622541860675704,stop_loss
SHORT,0.6326,0.5198,0.6608,,TREND,43.1546,0.0098,15.0765,31.3911,4,BOS,False,2025-04-10 15:00:00,BELOW,33.130955971954194,0.9342929584091083,OPUSDT,13,0.0,0.028200000000000003,2025-04-11 04:00:00,0.6608,-0.9342929584091083,stop_loss
SHORT,0.6117,0.5273,0.6328,,TREND,38.9741,0.0108,15.0033,26.768,4,BOS,False,2025-04-10 13:00:00,ABOVE,44.27928712839374,0.9342929584091083,ADAUSDT,17,1.04739336492891,0.021100000000000008,2025-04-11 06:00:00,0.6328,-0.9342929584091083,stop_loss
SHORT,1.95,1.418,2.049,,TREND,35.987,0.0398,13.465,30.8797,4,BOS,False,2025-04-10 15:00:00,BELOW,10.146874235019537,1.3495342732576008,NEARUSDT,15,0.0,0.13300000000000023,2025-04-11 06:00:00,2.049,-1.004540549266934,stop_loss
SHORT,75.09,68.55,76.8,,TREND,32.1663,0.6836,14.2111,19.3312,3,BOS,True,2025-04-12 02:00:00,ABOVE,0.8035179946933143,1.7516692284314193,LTCUSDT,11,0.0,2.1799999999999926,2025-04-12 13:00:00,76.8,-1.3740157709255625,stop_loss
LONG,302.2,353.8,311.4,,TREND,37.0172,3.2143,38.6667,2.8889,3,BOS,True,2025-04-11 09:00:00,ABOVE,0.07231330239843493,0.9328416009398091,BCHUSDT,30,3.5348837209302406,12.899999999999977,2025-04-12 15:00:00,353.8,3.731366403759244,take_profit
LONG,144.23,186.75,146.39,,TREND,38.5297,1.785,43.2573,5.5622,4,BOS,True,2025-04-12 13:00:00,ABOVE,0.09539080752854837,1.0140042840284686,AAVEUSDT,11,0.4619002822201316,10.629999999999995,2025-04-13 00:00:00,146.39,0.20604414426166415,stop_loss
LONG,3.6691,3.9874,3.6776,,TREND,30.1916,0.0289,36.5884,7.8863,3,BOS,True,2025-04-12 13:00:00,ABOVE,11.343817134769205,1.2035789979990086,DOTUSDT,12,0.541941564561737,0.10609999999999964,2025-04-13 01:00:00,3.6776,0.09642244564554021,stop_loss
LONG,1638.16,2012.72,1627.68,,TREND,36.9054,15.9893,44.369,7.2281,3,BOS,True,2025-04-12 13:00:00,ABOVE,0.009887120872071498,0.925829998460776,ETHUSDT,12,0.18421614694574948,93.6400000000001,2025-04-13 01:00:00,1627.68,-0.10361702673930948,stop_loss
