direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
SHORT,5.2204,1.0,0.021107,,5.27,-1.0,TREND,35.0385,0.0281,3.8071,36.2944,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.04800000000000004,,,BOS,False,,,5.27,2023-05-03 11:00:00,2.5,zone,full,NONE,False,44.644528071372946,4.464452807137294,UNIUSDT,6,0.59274193548387,0.049599999999999866,0.8145161290322601,1.1008064516129192,0.8145161290322601,5.275,5.18,5.27,0,1012,2023-05-03 17:00:00,5.27,-2.214368592340092,stop_loss,SL,zone,,BELOW,
SHORT,0.3822,1.0,0.001827,,0.386,-0.644067796610172,TREND,30.7623,0.0024,6.7449,35.4839,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.003699999999999981,,,BOS,False,,,0.3881,2023-05-03 11:00:00,2.5,zone,full,NONE,False,44.644528071372946,4.464452807137294,ADAUSDT,10,0.5084745762711855,0.005900000000000016,0.7118644067796559,1.5423728813559274,0.7118644067796559,0.3913,0.378,0.3881,0,1010,2023-05-03 21:00:00,0.386,-0.16964920667121833,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.3188,2.0,0.007564,,1.3362,-1.0,TREND,35.0329,0.0101,11.9688,33.4278,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.017400000000000082,,,BOS,False,,,1.3362,2023-05-03 11:00:00,2.5,zone,full,NONE,False,44.644528071372946,4.464452807137294,ARBUSDT,10,0.9367816091953968,0.017400000000000082,1.3390804597701016,1.9310344827586159,1.3390804597701016,1.3524,1.2955,1.3362,0,1011,2023-05-03 21:00:00,1.3362,-0.7768147884418929,stop_loss,SL,zone,,BELOW,
LONG,1.887,,0.018268,,1.87,-0.15596330275229273,TREND,34.3878,0.0244,34.0176,15.2493,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.053999999999999826,,,BOS,True,,1.778,,2023-05-03 22:15:00,2.5,momentum,momentum,NONE,False,44.486486442000285,11.121621610500071,NEARUSDT,8,0.10091743119265964,0.10899999999999999,0.37614678899082504,0.19266055045871477,0.37614678899082504,1.928,1.866,1.778,0,1016,2023-05-04 06:00:00,1.87,-0.7562702695140006,stop_loss,trailing_stop,momentum,,ABOVE,15m
LONG,7.078,1.0,0.051964,,7.089,0.04198473282442787,TREND,32.3375,0.0693,29.1753,18.7629,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08800000000000008,,,BOS,False,,6.816,,2023-05-03 21:15:00,2.5,zone,full,NONE,False,16.979574977862672,4.448648644200028,LINKUSDT,10,0.24427480916030514,0.26200000000000045,0.3053435114503814,0.05725190839694864,0.3053435114503814,7.158,7.063,6.816,0,1013,2023-05-04 07:00:00,7.089,0.18677532475649145,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,71.65,,0.535179,,71.02,-0.15180722891566478,TREND,39.2423,0.7136,38.2382,15.3153,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.980000000000004,,,BOS,True,,67.5,,2023-05-03 22:00:00,2.5,momentum,momentum,NONE,False,2.6799088218072424,11.121621610500071,AAVEUSDT,14,0.026506024096385368,4.150000000000006,0.077108433734938,0.22650602409638812,0.077108433734938,71.97,70.71,67.5,0,1014,2023-05-04 12:00:00,71.02,-1.6883425577385887,stop_loss,trailing_stop,momentum,,ABOVE,
LONG,1904.8,1.0,13.348929,,1895.29,-0.1998318974574492,TREND,32.6122,17.7986,31.9769,13.5966,5.0,5_plus,1.25,BULLISH_BOS,True,,,27.860000000000127,,,BOS,True,,1857.21,,2023-05-03 22:30:00,2.5,zone,full,NONE,False,0.2336966087518405,11.121621610500071,ETHUSDT,14,0.12334524059676673,47.58999999999992,0.2899768859003988,0.27022483715066026,0.2899768859003988,1918.6,1891.94,1857.21,0,1015,2023-05-04 12:00:00,1895.29,-2.222454749230001,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,118.5116,1.0,0.476786,,117.25,1.9845839232342324,TREND,37.3375,0.6357,10.6742,23.0337,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8499999999999943,,,BOS,False,,,118.85,2023-05-04 11:00:00,2.5,zone,full,NONE,False,6.993552256530188,4.4458011694762405,BCHUSDT,12,2.5351580934402955,0.6356999999999999,3.321692622306113,0.0,3.321692622306113,118.5116,116.4,119.1473,0,1017,2023-05-04 23:00:00,117.25,8.823065526838496,stop_loss,trailing_stop,zone,,BELOW,
SHORT,117.5,1.0,0.476786,,117.25,0.18518518518518595,TREND,37.3375,0.6357,10.6742,23.0337,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8499999999999943,,,BOS,False,,,118.85,2023-05-04 12:00:00,2.5,zone,full,NONE,False,6.993552256530188,4.4458011694762405,BCHUSDT,11,0.4444444444444421,1.3499999999999943,0.814814814814814,0.22222222222222104,0.814814814814814,117.8,116.4,119.1473,1,1017,2023-05-04 23:00:00,117.25,1.748388064132547,stop_loss,trailing_stop,zone,,BELOW,
SHORT,116.9,1.0,0.476786,,117.25,-0.3586433036171696,TREND,37.3375,0.6357,10.6742,23.0337,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8499999999999943,,,BOS,False,,,118.85,2023-05-04 13:00:00,2.5,zone,full,NONE,False,6.993552256530188,4.4458011694762405,BCHUSDT,10,0.0,0.9758999999999958,0.512347576595965,0.5635823342555585,0.512347576595965,117.45,116.4,119.1473,2,1017,2023-05-04 23:00:00,117.25,-2.4477432897855262,stop_loss,trailing_stop,zone,,BELOW,
LONG,5.3446,1.0,0.031286,,5.5,1.660256410256422,TREND,33.3835,0.0417,39.2123,15.0685,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.1609999999999996,,,BOS,False,,5.251,,2023-05-05 13:00:00,2.5,zone,full,NONE,False,44.66865734447325,4.4668657344473255,UNIUSDT,16,2.547008547008566,0.09359999999999946,2.824786324786343,0.0,2.824786324786343,5.609,5.3446,5.251,0,1019,2023-05-06 05:00:00,5.5,6.9415093513311525,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,2.011,1.0,0.021182,,1.8674000000000008,4.0,TREND,39.6905,0.0282,12.7466,36.5453,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.13239999999999985,,,BOS,False,,,2.0469,2023-05-05 12:00:00,2.5,zone,full,NONE,False,44.66865734447325,4.4668657344473255,OPUSDT,30,5.298050139275796,0.03589999999999982,6.013927576601707,0.0,6.013927576601707,2.011,1.7951,2.0469,0,1018,2023-05-06 18:00:00,1.8674000000000008,6.414419194666327,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.9839,1.0,0.021182,,1.8674000000000008,1.8492063492063375,TREND,39.6905,0.0282,12.7466,36.5453,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.13239999999999985,,,BOS,False,,,2.0469,2023-05-05 13:00:00,2.5,zone,full,NONE,False,44.66865734447325,4.4668657344473255,OPUSDT,29,2.5888888888888917,0.06299999999999994,2.996825396825401,0.36031746031746326,2.996825396825401,2.0066,1.7951,2.0469,1,1018,2023-05-06 18:00:00,1.8674000000000008,5.203898580631097,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.9318,1.0,0.021182,,1.8674000000000008,0.9802130898021162,TREND,39.6905,0.0282,12.7466,36.5453,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.13239999999999985,,,BOS,False,,,2.0469,2023-05-06 05:00:00,2.5,zone,full,NONE,False,44.66865734447325,4.4668657344473255,OPUSDT,13,1.6894977168949745,0.06570000000000009,2.0806697108066947,0.12480974124809702,2.0806697108066947,1.94,1.7951,2.0469,2,1018,2023-05-06 18:00:00,1.8674000000000008,2.8766615329840386,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1902.04,1.0,11.2725,,1868.97,1.7314136125654294,TREND,37.8938,15.03,15.355,30.9619,3.5,3_to_4,0.5,BEARISH_BOS,False,,,46.00999999999999,,,BOS,False,,,1921.14,2023-05-07 23:30:00,2.5,zone,full,NONE,False,0.23947896218562073,4.5740481777453885,ETHUSDT,14,3.174345549738191,19.100000000000136,3.7193717277486624,0.0,3.7193717277486624,1902.04,1831.0,1921.14,0,1021,2023-05-08 13:00:00,1868.97,7.919569279478463,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,322.0,1.0,0.8625,,316.59999999999997,3.0,TREND,31.768,1.15,10.2484,32.2981,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.4500000000000455,,,BOS,False,,,323.8,2023-05-07 23:30:00,2.5,zone,full,NONE,False,2.5411378765252,4.5740481777453885,BNBUSDT,18,5.388888888888848,1.8000000000000114,5.499999999999953,0.0,5.499999999999953,322.0,312.1,323.8,0,1020,2023-05-08 17:00:00,316.59999999999997,13.722144533236166,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.0534,1.0,0.00035,,0.05403,-0.899999999999999,TREND,30.4731,0.0005,12.2511,28.1776,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0005900000000000002,,,BOS,False,,,0.0541,2023-05-09 15:30:00,2.5,zone,full,NONE,False,46.822567468089616,4.682256746808961,HBARUSDT,8,0.10000000000000099,0.0006999999999999992,0.45714285714285885,1.057142857142855,0.45714285714285885,0.05414,0.05308,0.0541,0,1023,2023-05-09 23:00:00,0.05403,-0.029498217504896392,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,6.499,1.0,0.034714,,6.544,-0.4591836734693835,TREND,37.1371,0.0463,14.1975,26.0802,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.08300000000000018,,,BOS,True,,,6.597,2023-05-09 15:30:00,2.5,zone,full,NONE,False,46.822567468089616,9.364513493617922,LINKUSDT,9,0.07142857142856754,0.09800000000000075,0.5102040816326473,0.5918367346938803,0.5102040816326473,6.557,6.449,6.597,0,1024,2023-05-10 00:00:00,6.544,-2.1070155360640292,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,15.32,1.0,0.092946,,15.4,-0.45714285714286035,TREND,33.0107,0.1239,12.3919,20.4611,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.16999999999999993,,,BOS,False,,,15.495,2023-05-09 15:30:00,2.5,zone,full,NONE,False,26.755752838908514,4.682256746808961,AVAXUSDT,10,0.45714285714286035,0.17499999999999893,0.6571428571428624,0.8285714285714312,0.6571428571428624,15.465,15.205,15.495,0,1022,2023-05-10 01:00:00,15.4,-2.140460227112683,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.0534,,0.000593,,0.05152,1.342857142857144,TREND,34.1471,0.0008,17.9765,37.85,4.0,4_to_5,1.0,,True,,,0.00041000000000000064,,,BOS,True,,,0.0548,2023-05-11 01:30:00,2.5,momentum,,NONE,False,46.608718769055535,9.321743753811106,HBARUSDT,33,2.378571428571431,0.0013999999999999985,2.6071428571428603,0.0,2.6071428571428603,0.0534,0.04975,0.0548,0,1025,2023-05-12 10:00:00,0.05152,0.08762439128582439,stop_loss,trailing_stop,momentum,8.0,BELOW,15m
LONG,5.1602,1.0,0.038357,,5.143,-0.11082474226804064,TREND,38.8219,0.0511,38.6872,2.514,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.06699999999999928,,,BOS,False,,5.005,,2023-05-12 21:00:00,2.5,zone,full,NONE,False,30.034213910193223,4.661309998861982,UNIUSDT,14,0.2048969072164983,0.15519999999999978,0.3079896907216532,0.23969072164948135,0.3079896907216532,5.208,5.123,5.005,0,1026,2023-05-13 11:00:00,5.143,-0.5165884792553199,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,8.1625,1.0,0.066,,8.358,-1.0,TREND,36.6357,0.088,14.0422,19.0747,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.16799999999999926,,,BOS,False,,,8.358,2023-05-14 01:00:00,2.5,zone,full,NONE,False,23.829805915425496,4.658727056465706,APTUSDT,4,0.0,0.1955000000000009,0.22506393861892726,1.0895140664961636,0.22506393861892726,8.3755,8.1185,8.358,0,1027,2023-05-14 05:00:00,8.358,-4.658727056465706,stop_loss,SL,zone,,BELOW,
LONG,82.85,1.0,0.418393,,82.15,-0.3124999999999956,TREND,32.0714,0.5579,53.9052,3.9693,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.0400000000000063,,,BOS,False,,80.61,,2023-05-14 15:30:00,2.5,zone,full,NONE,False,2.069389920171155,4.635433421183377,LTCUSDT,9,0.27678571428571697,2.239999999999995,0.45535714285714846,0.33035714285714135,0.45535714285714846,83.87,82.11,80.61,0,1028,2023-05-15 00:00:00,82.15,-1.448572944119785,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,0.0017,2.0,6.2e-05,,0.001758,-0.2900000000000004,TREND,39.1814,0.0001,5.8839,29.0139,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,0.00011209999999999996,,,BOS,True,,,0.0019,2023-05-15 01:45:00,2.5,zone,full,NONE,False,46.28190556462778,9.256381112925556,1000PEPEUSDT,6,0.0,0.0002000000000000001,0.12949999999999956,0.3110000000000004,0.12949999999999956,0.0017622,0.0016741,0.0019,0,1029,2023-05-15 07:00:00,0.001758,-0.002684350522748416,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,0.3698,1.0,0.002175,,0.3703,0.12820512820512783,TREND,35.1012,0.0029,24.6305,15.5172,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.009299999999999975,,,BOS,False,,0.3659,,2023-05-15 01:00:00,2.5,zone,full,NONE,False,46.28190556462778,4.628190556462778,ADAUSDT,10,1.205128205128196,0.0039000000000000146,1.4615384615384517,0.30769230769231537,1.4615384615384517,0.3755,0.3686,0.3659,0,1030,2023-05-15 11:00:00,0.3703,0.02314095278231391,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,15.115,1.0,0.070982,,15.02,1.0,TREND,32.9112,0.0946,2.2642,33.2075,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.16999999999999993,,,BOS,False,,,15.21,2023-05-15 23:30:00,2.5,zone,full,NONE,False,46.282928394740765,9.256585678948152,AVAXUSDT,8,2.263157894736825,0.09500000000000064,3.210526315789449,0.368421052631578,3.210526315789449,15.15,14.81,15.21,0,1031,2023-05-16 07:00:00,15.02,4.396878197500402,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,27222.8,1.0,108.841071,,27126.0,0.22765757290686525,TREND,31.8805,145.1214,12.8119,23.2219,3.5,3_to_4,0.5,BEARISH_BOS,False,,,200.70000000000073,,,BOS,False,,,27648.0,2023-05-15 23:30:00,2.5,zone,full,NONE,False,0.01088497845595971,4.628292839474076,BTCUSDT,17,0.5971307619943494,425.2000000000007,0.9520225776105329,0.15333960489181706,0.9520225776105329,27288.0,26818.0,27648.0,0,1032,2023-05-16 16:00:00,27126.0,1.0536659145368918,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,21.1106,1.0,0.114804,,20.723,1.0492690850027175,TREND,32.672,0.1531,3.8731,30.0513,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.19900000000000162,,,BOS,False,,,21.48,2023-05-15 23:00:00,2.5,zone,full,NONE,False,12.52921721568514,4.628292839474076,SOLUSDT,25,1.6556578234975765,0.36939999999999884,1.8668110449377486,0.03898213318895089,1.8668110449377486,21.125,20.421,21.48,0,1033,2023-05-17 00:00:00,20.723,4.856324592799593,stop_loss,trailing_stop,zone,,BELOW,
LONG,117.358,1.0,0.616071,,116.05,-1.0,TREND,35.8117,0.8214,28.2609,11.3043,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,1.0,,,BOS,False,,116.05,,2023-05-17 01:00:00,2.5,zone,full,NONE,False,7.155699056572226,9.359654365996521,BCHUSDT,4,0.0,1.308000000000007,0.146788990825682,1.0382262996941873,0.146788990825682,117.55,116.0,116.05,0,1034,2023-05-17 05:00:00,116.05,-9.359654365996521,stop_loss,SL,zone,,ABOVE,
LONG,1.8581,,0.028757,,1.7785,-0.4147993746743097,TREND,32.8779,0.0383,39.8472,20.9389,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.07699999999999996,,,BOS,True,,1.6662,,2023-05-17 19:00:00,2.5,momentum,momentum,NONE,False,46.33028911168278,11.582572277920695,OPUSDT,11,0.0,0.19190000000000018,0.08754559666492918,0.43772798332464824,0.08754559666492918,1.8749,1.7741,1.6662,0,1035,2023-05-18 06:00:00,1.7785,-3.6878910132899545,stop_loss,trailing_stop,momentum,,ABOVE,
SHORT,7.0408,1.0,0.066375,,7.071,-0.05884645362431754,TREND,32.4634,0.0885,2.7441,47.1348,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.2940000000000005,,,BOS,False,,,7.554,2023-05-18 17:00:00,2.5,zone,full,NONE,False,8.991795510720625,4.614589456101828,AXSUSDT,7,0.1749805144193302,0.5132000000000003,0.23343725643024085,0.1445830085736559,0.23343725643024085,7.115,6.921,7.554,0,1036,2023-05-19 00:00:00,7.071,-0.2715522244237609,stop_loss,trailing_stop,zone,,BELOW,
SHORT,5.335,1.0,0.031929,,5.361,-0.226086956521737,TREND,38.713,0.0426,3.8591,40.7718,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.133,,,BOS,False,,,5.45,2023-05-18 17:30:00,2.5,zone,full,NONE,False,40.126864835667995,4.614589456101828,DOTUSDT,11,0.6434782608695626,0.11500000000000021,0.7913043478260872,0.28695652173913305,0.7913043478260872,5.368,5.244,5.45,0,1037,2023-05-19 04:00:00,5.361,-1.04329848572736,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,4.462,1.0,0.031768,,4.462,0.0,TREND,31.8623,0.0424,0.8432,41.3153,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.1459999999999999,,,BOS,False,,,4.669,2023-05-18 17:30:00,2.5,zone,full,NONE,False,22.292702686482276,4.614589456101828,FILUSDT,19,0.23671497584540832,0.20699999999999985,0.3381642512077268,0.16425120772947208,0.3381642512077268,4.496,4.392,4.669,0,1038,2023-05-19 12:00:00,4.462,0.0,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,92.94,2.0,0.340179,,91.87,-0.9145299145299074,TREND,37.837,0.4536,26.1417,14.9606,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.4399999999999977,,,BOS,True,,91.77,,2023-05-21 08:15:00,2.5,zone,full,NONE,False,9.846186330237321,11.520038006377682,LTCUSDT,7,0.0,1.1700000000000017,0.4444444444444404,1.6581196581196538,0.4444444444444404,93.46,91.0,91.77,0,1039,2023-05-21 15:00:00,91.87,-10.535419373353866,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,4.469,1.0,0.015161,,4.3882,4.0,TREND,31.9911,0.0202,6.0071,51.2367,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.08499999999999996,,,BOS,False,,,4.483,2023-05-21 15:15:00,2.5,zone,full,NONE,False,45.55338105684303,4.555338105684303,FILUSDT,7,4.455445544554493,0.020199999999999996,6.831683168316828,0.0,6.831683168316828,4.469,4.331,4.4892,0,1040,2023-05-21 22:00:00,4.3882,3.680713189392916,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,1.1082,1.0,0.010851,,1.06326,2.1198113207547276,TREND,36.4374,0.0145,17.5611,47.134,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.07735000000000003,,,BOS,False,,,1.1294,2023-05-21 15:00:00,2.5,zone,full,NONE,False,45.55338105684303,4.555338105684303,SUIUSDT,18,3.293396226415112,0.021199999999999886,3.5297169811321027,0.0,3.5297169811321027,1.1082,1.03337,1.1294,0,1041,2023-05-22 09:00:00,1.06326,2.047168944694525,stop_loss,trailing_stop,zone,,BELOW,
LONG,1811.92,1.0,6.039107,,1842.4,1.4632741238598075,TREND,31.7255,8.0521,30.4622,14.2198,3.5,3_to_4,0.5,BULLISH_BOS,False,,,19.61999999999989,,,BOS,False,,1791.09,,2023-05-22 13:15:00,2.5,zone,full,NONE,False,0.22006613136604447,4.58397751635474,ETHUSDT,24,2.528564570331227,20.830000000000155,3.0868939030244587,0.2217954872779685,3.0868939030244587,1876.22,1807.3,1791.09,0,1042,2023-05-23 13:00:00,1842.4,6.707615684037039,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,5.0843,1.0,0.019446,,4.9562,3.0,TREND,30.5451,0.0259,4.6832,41.8733,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0680000000000005,,,BOS,False,,,5.127,2023-05-23 18:00:00,2.5,zone,full,NONE,False,46.17515594774925,4.617515594774925,UNIUSDT,19,3.847775175644029,0.04269999999999996,5.112412177985957,0.1100702576112552,5.112412177985957,5.089,4.866,5.127,0,1045,2023-05-24 13:00:00,4.9562,5.915037476906674,stop_loss,trailing_stop,zone,,BELOW,
SHORT,6.49,1.0,0.024482,,6.350000000000001,2.0,TREND,31.3452,0.0326,3.0635,27.3523,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.041999999999999815,,,BOS,False,,,6.56,2023-05-23 18:30:00,2.5,zone,full,NONE,False,46.17515594774925,4.617515594774925,LINKUSDT,26,3.2857142857143202,0.0699999999999994,4.1285714285714725,0.5571428571428577,4.1285714285714725,6.529,6.201,6.56,0,1043,2023-05-24 20:00:00,6.350000000000001,6.46452183268484,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,1.63,1.0,0.007768,,1.577,2.0384615384615343,TREND,39.9714,0.0104,2.7586,26.8966,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.013000000000000123,,,BOS,False,,,1.656,2023-05-23 18:30:00,2.5,zone,full,NONE,False,46.17515594774925,4.617515594774925,NEARUSDT,49,2.9615384615384572,0.026000000000000023,3.9615384615384572,0.6153846153846154,3.9615384615384572,1.646,1.527,1.656,0,1044,2023-05-25 19:00:00,1.577,2.4472832652307073,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,0.469,1.0,0.002309,,0.469,0.0,TREND,36.1792,0.0031,32.2506,10.9049,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.006400000000000017,,,BOS,True,,0.4652,,2023-05-27 03:30:00,2.5,zone,full,NONE,False,46.91649807649036,11.72912451912259,XRPUSDT,1,0.9210526315789554,0.00379999999999997,2.684210526315822,1.2631578947368445,2.684210526315822,0.4792,0.4642,0.4652,0,1046,2023-05-27 04:00:00,0.469,0.0,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,5.332,2.0,0.018589,,5.467999999999999,4.0,TREND,33.9306,0.0248,35.7349,12.1037,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.006000000000000227,,,BOS,True,,5.298,,2023-05-27 23:30:00,2.5,zone,full,NONE,False,46.91649807649036,11.72912451912259,DOTUSDT,28,5.9411764705882675,0.03399999999999981,6.705882352941207,0.5294117647058793,6.705882352941207,5.56,5.314,5.298,0,1047,2023-05-29 03:00:00,5.467999999999999,6.380643738402654,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.4837,1.0,0.002454,,0.4971,1.6543209876543177,TREND,32.3139,0.0033,24.8908,19.4323,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.008299999999999974,,,BOS,False,,0.4756,,2023-05-29 17:30:00,2.5,zone,full,NONE,False,47.235530263410496,9.447106052682098,XRPUSDT,21,2.4197530864197483,0.008099999999999996,2.740740740740742,0.5308641975308677,2.740740740740742,0.5059,0.4794,0.4756,0,1048,2023-05-30 14:00:00,0.4971,0.6329561055296992,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,1.4585,1.0,0.017223,,1.461,-0.02705627705627887,TREND,36.5053,0.023,12.8771,36.2986,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.047599999999999865,,,BOS,False,,,1.5509,2023-05-30 16:00:00,2.5,zone,full,NONE,False,47.26717806868698,4.726717806868698,OPUSDT,8,0.4155844155844153,0.09240000000000004,0.5725108225108217,0.31601731601731714,0.5725108225108217,1.4877,1.4056,1.5509,0,1049,2023-05-31 00:00:00,1.461,-0.11816794517172542,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.0526,1.0,0.000274,,0.05142,2.9500000000000193,TREND,36.473,0.0004,4.8924,39.1389,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.00136,,,BOS,False,,,0.053,2023-05-31 04:30:00,2.5,zone,full,NONE,False,47.261269671428394,4.726126967142839,HBARUSDT,13,4.100000000000032,0.0003999999999999976,4.500000000000035,0.0,4.500000000000035,0.0526,0.0508,0.053,0,1052,2023-05-31 17:00:00,0.05142,0.05576829821228553,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.072,1.0,0.000325,,0.07169,0.5166666666666485,TREND,37.7208,0.0004,5.9406,37.9538,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0012600000000000111,,,BOS,False,,,0.0726,2023-05-31 04:00:00,2.5,zone,full,NONE,False,47.261269671428394,4.726126967142839,DOGEUSDT,20,1.5499999999999918,0.0006000000000000033,2.666666666666636,0.0,2.666666666666636,0.072,0.0704,0.0726,0,1050,2023-06-01 00:00:00,0.07169,0.01465099359814237,stop_loss,trailing_stop,zone,,BELOW,
SHORT,5.414,1.0,0.024536,,5.329,1.888888888888891,TREND,33.7707,0.0327,6.7686,36.6812,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.11699999999999999,,,BOS,False,,,5.459,2023-05-31 04:30:00,2.5,zone,full,NONE,False,47.261269671428394,4.726126967142839,DOTUSDT,20,3.0222222222222297,0.04499999999999993,3.333333333333327,0.0,3.333333333333327,5.414,5.264,5.459,0,1051,2023-06-01 00:00:00,5.329,4.017207922071412,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,6.8308,1.0,0.034393,,6.882,-0.638403990024937,TREND,31.9773,0.0459,13.7072,27.2586,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.09600000000000009,,,BOS,False,,,6.911,2023-06-01 02:00:00,2.5,zone,full,NONE,False,47.46565103212248,4.746565103212248,AXSUSDT,7,0.08478802992518919,0.0801999999999996,1.1072319201995067,1.4239401496259458,1.1072319201995067,6.945,6.742,6.911,0,1053,2023-06-01 09:00:00,6.882,-2.4302413328446564,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1869.82,1.0,8.464821,,1864.71,0.26531671858774153,TREND,34.4656,11.2864,24.8402,29.9791,3.5,3_to_4,0.5,BEARISH_BOS,False,,,26.970000000000027,,,BOS,False,,,1889.08,2023-06-01 02:30:00,2.5,zone,full,NONE,False,0.24644678625193409,4.746565103212248,ETHUSDT,10,0.8603322949117312,19.25999999999999,1.6734164070612687,0.0,1.6734164070612687,1869.82,1837.59,1889.08,0,1055,2023-06-01 12:00:00,1864.71,1.2593430777473584,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,111.8018,1.0,0.396429,,113.25,-0.8527853020845602,TREND,38.5172,0.5286,19.5946,25.0,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.5,,,BOS,False,,,113.5,2023-06-01 02:00:00,2.5,zone,full,NONE,False,2.795056591221439,4.746565103212248,BCHUSDT,14,0.0,1.6982,0.17771758332351906,1.0294429395830864,0.17771758332351906,113.55,111.5,113.5,0,1054,2023-06-01 16:00:00,113.25,-4.047800955406888,stop_loss,trailing_stop,zone,,BELOW,
