direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
SHORT,749.5,1.0,,744.9,0.17624521072797006,TREND,38.9666,8.65,5.45,39.1412,3.5,3_to_4,0.5,BEARISH_BOS,False,,,10.5,,,BOS,False,,,795.3,2025-08-01 22:00:00,2.5,zone,0.06108709634079283,1.4210385786276891,BNBUSDT,32,0.5095785440613005,26.100000000000023,0.7701149425287358,0.7777777777777753,0.7701149425287358,769.8,729.4,795.3,1,670,2025-08-03 06:00:00,744.9,0.2810006431676484,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.2007,1.0,,0.19634,0.5129411764705881,TREND,38.9398,0.0047,13.997,32.1733,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.01049,,,BOS,False,,,0.2092,2025-08-01 22:00:00,2.5,zone,14.295473016796482,1.429547301679648,DOGEUSDT,33,1.1564705882352904,0.008500000000000008,1.4317647058823502,0.31764705882353006,1.4317647058823502,0.2034,0.18853,0.2092,0,671,2025-08-03 07:00:00,0.19634,0.0623282623532327,stop_loss,trailing_stop,zone,,BELOW,
LONG,112.1646,1.0,,125.14679999999993,7.0,TREND,38.1397,1.1786,32.9091,6.3636,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.3500000000000085,,,BOS,False,,110.31,,2025-08-04 09:00:00,2.5,zone,0.7757402272589695,1.4386878254744777,LTCUSDT,27,8.65167691146344,1.8545999999999907,9.131564757899325,0.26668823465976155,9.131564757899325,129.1,111.67,110.31,0,673,2025-08-05 12:00:00,125.14679999999993,10.070814778321344,stop_loss,trailing_stop,zone,,ABOVE,
LONG,114.1,1.0,,125.14679999999993,3.552025723472648,TREND,38.1397,1.1786,32.9091,6.3636,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.3500000000000085,,,BOS,False,,110.31,,2025-08-04 11:00:00,2.5,zone,0.7757402272589695,1.4386878254744777,LTCUSDT,25,4.53697749196142,3.1099999999999994,4.82315112540193,0.12861736334404872,4.82315112540193,129.1,113.7,110.31,1,673,2025-08-05 12:00:00,125.14679999999993,8.569447142484332,stop_loss,trailing_stop,zone,,ABOVE,
LONG,116.85,1.0,,125.14679999999993,1.770777308234074,TREND,38.1397,1.1786,32.9091,6.3636,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.3500000000000085,,,BOS,False,,110.31,,2025-08-04 12:00:00,2.5,zone,0.7757402272589695,1.4386878254744777,LTCUSDT,24,2.424552866350794,4.685400000000001,2.6145046314082037,0.2134289495027105,2.6145046314082037,129.1,115.85,110.31,2,673,2025-08-05 12:00:00,125.14679999999993,6.436161517522167,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,3579.28,1.0,,3611.84,-0.2847896440129447,TREND,37.0065,40.4871,10.1743,37.5904,3.5,3_to_4,0.5,BEARISH_BOS,False,,,90.05000000000018,,,BOS,False,,,3693.61,2025-08-05 14:15:00,2.5,zone,0.01368031087786336,1.5640699426661169,ETHUSDT,9,0.09437592932738936,114.32999999999993,0.3220502055453528,0.3933350826554695,0.3220502055453528,3624.25,3542.46,3693.61,0,678,2025-08-05 23:00:00,3611.84,-0.4454309221832302,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,21.968,1.0,,21.937,0.03642773207990463,TREND,31.8838,0.2708,12.7143,45.8454,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5700000000000003,,,BOS,False,,,22.819,2025-08-05 14:15:00,2.5,zone,1.837920026634687,1.5640699426661169,AVAXUSDT,10,0.4465334900117502,0.8509999999999991,0.6474735605170375,0.016451233842537438,0.6474735605170375,21.982,21.417,22.819,0,676,2025-08-06 00:00:00,21.937,0.0569755208256731,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,255.3221,1.0,,255.92,-0.07170870363040814,TREND,39.9112,3.0314,11.4279,46.0179,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.100000000000023,,,BOS,False,,,263.66,2025-08-05 14:00:00,2.5,zone,0.18758559621320875,1.5640699426661169,AAVEUSDT,15,0.4020316866357236,8.337900000000019,0.6047206131040183,0.41352139027812373,0.6047206131040183,258.77,250.28,263.66,0,674,2025-08-06 05:00:00,255.92,-0.11215742797587402,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.384,1.0,,0.3846,-0.03726708074534095,TREND,34.9287,0.0056,13.0545,42.7123,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.01150000000000001,,,BOS,False,,,0.4001,2025-08-05 14:00:00,2.5,zone,15.64069942666117,1.5640699426661169,ARBUSDT,15,0.5590062111801246,0.016100000000000003,0.6894409937888196,0.21739130434782625,0.6894409937888196,0.3875,0.3729,0.4001,0,675,2025-08-06 05:00:00,0.3846,-0.009384419655996536,stop_loss,trailing_stop,zone,,BELOW,
SHORT,343.49,1.0,,343.19,0.034965034965036355,TREND,37.7645,4.6664,9.6893,40.0735,3.5,3_to_4,0.5,BEARISH_BOS,False,,,9.349999999999966,,,BOS,False,,,352.07,2025-08-05 14:00:00,2.5,zone,0.18229253411027038,1.5640699426661169,TAOUSDT,15,0.8659673659673683,8.579999999999984,1.1515151515151532,0.10139860139860211,1.1515151515151532,344.36,333.61,352.07,0,679,2025-08-06 05:00:00,343.19,0.05468776023308319,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,113190.0,1.0,,114222.6,-0.5561180525635525,TREND,37.8575,624.5786,8.7785,41.8854,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1764.5,,,BOS,False,,,115046.8,2025-08-05 14:15:00,2.5,zone,0.0008423470178081185,1.5640699426661169,BTCUSDT,15,0.16582292115467132,1856.800000000003,0.3145196036191292,0.6509047824213722,0.3145196036191292,114398.6,112606.0,115046.8,0,677,2025-08-06 05:00:00,114222.6,-0.8698075305886681,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.8735,1.0,,0.8746,-0.02455357142857123,TREND,31.1627,0.015,14.0276,41.2744,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03480000000000005,,,BOS,False,,,0.9183,2025-08-05 14:30:00,2.5,zone,15.64069942666117,1.5640699426661169,WIFUSDT,15,0.4598214285714305,0.04479999999999995,0.5825892857142866,0.2857142857142843,0.5825892857142866,0.8863,0.8474,0.9183,0,680,2025-08-06 05:00:00,0.8746,-0.01720476936932713,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.3848,,0.3758,0.3908,-1.0,RANGE,19.2672,0.006,28.4689,11.7225,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.008399999999999963,,,SWEEP,False,0.3908,,,2025-08-06 16:00:00,2.5,zone,15.573583337225456,3.114716667445091,ARBUSDT,2,0.0,0.006000000000000005,0.1499999999999926,1.2166666666666703,0.1499999999999926,0.3921,0.3839,0.3908,0,683,2025-08-06 18:00:00,0.3908,-0.09344150002335282,stop_loss,SL,,,,
SHORT,259.9,,252.103,265.098,-1.0,RANGE,22.2988,3.1207,32.7764,11.696,5.0,5_plus,1.25,BULLISH_BOS,False,SWEEP_HIGH,,4.430000000000007,,,SWEEP,False,265.098,,,2025-08-06 16:00:00,2.5,zone,0.7490180520019887,3.893395834306364,AAVEUSDT,8,0.0,5.198000000000036,0.0750288572527864,1.0465563678337746,0.0750288572527864,265.34,259.51,265.098,0,682,2025-08-07 00:00:00,265.098,-3.893395834306364,stop_loss,SL,,,,
LONG,766.0518,1.0,,767.6,0.17490227976231734,TREND,37.3518,5.4071,27.4769,11.6248,3.5,3_to_4,0.5,BULLISH_BOS,False,,,8.300000000000068,,,BOS,False,,757.2,,2025-08-06 14:00:00,2.5,zone,0.17593690929783332,1.5573583337225454,BNBUSDT,12,0.8301362434759137,8.851799999999912,1.033484714973246,0.08493187826204956,1.033484714973246,775.2,765.3,757.2,0,681,2025-08-07 02:00:00,767.6,0.272385522974917,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,2.274,,2.181,2.336,-1.0,RANGE,21.8653,0.0274,29.2428,10.705,5.0,5_plus,1.25,BULLISH_BOS,False,SWEEP_HIGH,,0.028000000000000025,,,SWEEP,False,2.336,,,2025-08-06 16:00:00,2.5,zone,15.573583337225456,3.893395834306364,AXSUSDT,18,0.1774193548387121,0.06199999999999983,0.20967741935483766,1.4354838709677453,0.20967741935483766,2.363,2.261,2.336,0,685,2025-08-07 10:00:00,2.336,-0.9655621669079757,stop_loss,SL,,,,
SHORT,3.6596,,3.5949500000000003,3.7027,-1.0,RANGE,20.3124,0.041,30.2419,13.2243,5.0,5_plus,1.25,BULLISH_BOS,False,SWEEP_HIGH,,0.04079999999999995,,,SWEEP,False,3.7027,,,2025-08-06 16:15:00,2.5,zone,15.573583337225456,3.893395834306364,DOTUSDT,18,0.338747099767986,0.043099999999999916,0.4872389791183386,2.5336426914153174,0.4872389791183386,3.7688,3.6386,3.7027,0,686,2025-08-07 10:00:00,3.7027,-0.6712214418344158,stop_loss,SL,,,,15m
SHORT,0.3338,,0.3104,0.3494,-1.0,RANGE,21.4534,0.0041,33.91,12.6298,5.0,5_plus,1.25,BULLISH_BOS,False,SWEEP_HIGH,,0.004599999999999993,,,SWEEP,False,0.3494,,,2025-08-06 16:00:00,2.5,zone,15.573583337225456,3.893395834306364,AXLUSDT,32,0.2243589743589745,0.015600000000000003,0.24999999999999734,1.2179487179487187,0.24999999999999734,0.3528,0.3299,0.3494,0,684,2025-08-08 00:00:00,0.3494,-0.24294790006071715,stop_loss,SL,,,,
LONG,9.8406,1.0,,10.8236,5.0,TREND,34.537,0.1024,40.0279,7.6709,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3379999999999992,,,BOS,False,,9.644,,2025-08-07 10:00:00,2.5,zone,7.785361936022678,1.5306021566220593,UNIUSDT,51,7.738555442522884,0.1966000000000001,7.9267548321464805,0.0,7.9267548321464805,11.399,9.8406,9.644,0,687,2025-08-09 13:00:00,10.8236,7.653010783110297,stop_loss,trailing_stop,zone,,ABOVE,
LONG,10.087,1.0,,10.8236,1.6627539503386042,TREND,34.537,0.1024,40.0279,7.6709,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3379999999999992,,,BOS,False,,9.644,,2025-08-07 11:00:00,2.5,zone,7.785361936022678,1.5306021566220593,UNIUSDT,50,2.8781038374717864,0.4429999999999996,2.961625282167044,0.4243792325056451,2.961625282167044,11.399,9.899,9.644,1,687,2025-08-09 13:00:00,10.8236,5.734697602074313,stop_loss,trailing_stop,zone,,ABOVE,
LONG,10.369,1.0,,10.8236,1.3701024713682994,TREND,34.537,0.1024,40.0279,7.6709,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3379999999999992,,,BOS,False,,9.644,,2025-08-08 00:00:00,2.5,zone,7.785361936022678,1.5306021566220593,UNIUSDT,37,2.992766726943948,0.33179999999999943,3.1042796865581708,0.29234478601567115,3.1042796865581708,11.399,10.272,9.644,2,687,2025-08-09 13:00:00,10.8236,3.539225536115917,stop_loss,trailing_stop,zone,,ABOVE,
LONG,120.78,,122.7054,119.4964,1.499999999999989,RANGE,22.1755,1.2836,11.9644,31.33,3.0,3_to_4,0.5,,False,SWEEP_LOW,,1.4200000000000017,,,SWEEP,False,119.4964,,,2025-08-09 22:00:00,2.5,zone,1.257418266382245,1.6140220867282586,LTCUSDT,5,1.5425366157681468,1.283600000000007,2.1190401994390653,0.5765035836709184,2.1190401994390653,123.5,120.04,119.4964,0,688,2025-08-10 03:00:00,122.7054,2.4210331300923698,take_profit,TP,,,,
LONG,184.0036,1.0,,179.64,-1.0,TREND,30.2398,2.0943,25.2046,13.4038,5.0,5_plus,1.25,BULLISH_BOS,True,,,3.030000000000001,,,BOS,True,,179.64,,2025-08-10 01:00:00,2.5,zone,0.9247078597535586,4.035055216820647,SOLUSDT,6,0.23292694105784212,4.3636000000000195,0.4964708039233596,1.4377119809331718,0.4964708039233596,186.17,177.73,179.64,0,689,2025-08-10 07:00:00,179.64,-4.035055216820647,stop_loss,SL,zone,,ABOVE,
LONG,123.013,1.0,,120.04,-1.0,TREND,30.2779,1.2121,21.0371,11.3141,5.0,5_plus,1.25,BULLISH_BOS,True,,,1.5700000000000074,,,BOS,True,,120.04,,2025-08-10 04:00:00,2.5,zone,1.3674127584752112,4.065318130946801,LTCUSDT,3,0.0,2.972999999999999,0.24117053481331954,1.6559031281533816,0.24117053481331954,123.73,118.09,120.04,0,690,2025-08-10 07:00:00,120.04,-4.065318130946801,stop_loss,SL,zone,,ABOVE,
LONG,3.8759,,3.9539,3.8239,-1.0,RANGE,19.0325,0.052,15.7323,20.6101,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.05339999999999989,,,SWEEP,False,3.8239,,,2025-08-10 06:00:00,2.5,zone,16.261272523787206,3.252254504757441,SUIUSDT,1,0.0,0.052000000000000046,0.5826923076923071,1.4384615384615411,0.5826923076923071,3.9062,3.8011,3.8239,0,691,2025-08-10 07:00:00,3.8239,-0.8455861712369355,stop_loss,SL,,,,
LONG,4.641,,4.7802,4.5482,1.4999999999999905,RANGE,20.1775,0.0565,9.6081,35.9039,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.0699999999999994,,,SWEEP,False,4.5482,,,2025-08-10 10:00:00,2.5,zone,15.813974547836985,3.162794909567397,APTUSDT,16,1.799568965517231,0.09280000000000044,1.8857758620689546,0.6357758620689643,1.8857758620689546,4.816,4.582,4.5482,0,692,2025-08-11 02:00:00,4.7802,2.2013052570589045,take_profit,TP,,,,
LONG,2.5492,1.0,,2.502,-1.0,TREND,30.8241,0.0288,30.0248,12.1588,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.04300000000000015,,,BOS,True,,2.502,,2025-08-11 02:00:00,2.5,zone,15.924039810689928,3.981009952672482,AXSUSDT,5,0.4406779661016922,0.04720000000000013,0.8008474576271223,1.1906779661016922,0.8008474576271223,2.587,2.493,2.502,0,696,2025-08-11 07:00:00,2.502,-0.7516146790645667,stop_loss,SL,zone,,ABOVE,
LONG,4.746,1.0,,4.668,-1.0,TREND,36.8336,0.0519,31.8182,13.0854,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.09199999999999964,,,BOS,True,,4.668,,2025-08-11 02:00:00,2.5,zone,15.924039810689928,3.981009952672482,APTUSDT,8,0.5641025641025568,0.07800000000000029,1.1538461538461477,1.0769230769230795,1.1538461538461477,4.836,4.662,4.668,0,694,2025-08-11 10:00:00,4.668,-1.242075105233819,stop_loss,SL,zone,,ABOVE,
LONG,2.8007,1.0,,2.734,-0.6251171508903465,TREND,35.0925,0.0347,30.0412,16.6667,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.04999999999999982,,,BOS,True,,2.694,,2025-08-11 02:00:00,2.5,zone,15.924039810689928,3.981009952672482,NEARUSDT,8,0.03092783505154506,0.10670000000000002,0.2839737582005622,0.8500468603561386,0.2839737582005622,2.831,2.71,2.694,0,699,2025-08-11 10:00:00,2.734,-1.062133455373018,stop_loss,trailing_stop,zone,,ABOVE,
LONG,2.673,1.0,,2.591,-0.9879518072289116,TREND,35.2513,0.0264,31.7073,10.0271,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.040999999999999925,,,BOS,True,,2.59,,2025-08-11 02:15:00,2.5,zone,15.924039810689928,3.981009952672482,FILUSDT,8,0.0,0.08300000000000018,0.08433734939759159,1.1445783132530118,0.08433734939759159,2.68,2.578,2.59,0,698,2025-08-11 10:00:00,2.591,-1.3057712644765718,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,24.408,1.0,,23.908,-0.5727376861397473,TREND,33.5247,0.2751,29.7325,9.3742,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.46799999999999997,,,BOS,True,,23.535,,2025-08-11 02:30:00,2.5,zone,4.560148857585884,3.981009952672482,AVAXUSDT,8,0.14432989690721365,0.8730000000000011,0.23825887743413304,0.6609392898052703,0.23825887743413304,24.616,23.831,23.535,0,695,2025-08-11 10:00:00,23.908,-2.280074428792942,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,4.1462,1.0,,4.0246,-0.8921496698459256,TREND,31.0754,0.0451,32.6576,11.3716,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.06979999999999986,,,BOS,True,,4.0099,,2025-08-11 02:30:00,2.5,zone,15.924039810689928,3.981009952672482,DOTUSDT,8,0.0,0.1363000000000003,0.08950843727072605,1.038151137197361,0.08950843727072605,4.1584,4.0047,4.0099,0,697,2025-08-11 10:00:00,4.0246,-1.936363240979894,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.7891,1.0,,0.7707,-1.0,TREND,36.8915,0.0094,24.3511,14.8092,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.009800000000000031,,,BOS,False,,0.7707,,2025-08-10 23:00:00,2.5,zone,15.813974547836985,1.5813974547836984,OPUSDT,12,0.6793478260869551,0.018399999999999972,1.244565217391308,1.744565217391308,1.244565217391308,0.812,0.757,0.7707,0,693,2025-08-11 11:00:00,0.7707,-0.29097713168020006,stop_loss,SL,zone,,ABOVE,
LONG,0.7964,1.0,,0.7707,-1.0,TREND,36.8915,0.0094,24.3511,14.8092,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.009800000000000031,,,BOS,False,,0.7707,,2025-08-11 01:00:00,2.5,zone,15.813974547836985,1.5813974547836984,OPUSDT,10,0.2023346303501943,0.025699999999999945,0.6070038910505873,1.5330739299610925,0.6070038910505873,0.812,0.757,0.7707,1,693,2025-08-11 11:00:00,0.7707,-0.40641914587940964,stop_loss,SL,zone,,ABOVE,
SHORT,0.9652,1.0,,0.9162,0.6767955801104951,TREND,36.7596,0.0179,14.6789,31.5517,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.028299999999999992,,,BOS,True,,,1.0376,2025-08-11 11:30:00,2.5,zone,15.460268388115905,3.865067097028976,WIFUSDT,25,0.9640883977900532,0.07240000000000013,1.1187845303867379,0.08839779005524946,1.1187845303867379,0.9716,0.8842,1.0376,0,700,2025-08-12 12:00:00,0.9162,0.7575531510176783,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,367.07,1.0,,365.16,0.16710411198599887,TREND,35.0915,6.2064,11.6469,42.5365,3.5,3_to_4,0.5,BEARISH_BOS,False,,,10.879999999999995,,,BOS,False,,,378.5,2025-08-11 17:30:00,2.5,zone,0.13526044084090896,1.5460268388115903,TAOUSDT,19,0.6237970253718278,11.430000000000007,0.844269466316708,0.4846894138232736,0.844269466316708,372.61,357.42,378.5,0,701,2025-08-12 12:00:00,365.16,0.2583474420061318,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.0114,1.0,,0.011365,0.07000000000000056,TREND,36.0501,0.0002,6.778,39.0651,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0002570000000000003,,,BOS,False,,,0.0119,2025-08-11 19:00:00,2.5,zone,15.460268388115905,1.5460268388115903,1000PEPEUSDT,17,0.4779999999999988,0.0005000000000000004,0.6759999999999989,0.7899999999999984,0.6759999999999989,0.011795,0.011062,0.0119,0,702,2025-08-12 12:00:00,0.011365,0.0005411093935840614,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.2491,1.0,,0.24916,-0.008219178082192365,TREND,35.2145,0.0042,6.7627,34.2373,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0046900000000000275,,,BOS,False,,,0.2564,2025-08-11 19:00:00,2.5,zone,15.460268388115905,1.5460268388115903,HBARUSDT,17,0.4753424657534229,0.007300000000000029,0.806849315068487,0.4739726027397267,0.806849315068487,0.25256,0.24321,0.2564,0,703,2025-08-12 12:00:00,0.24916,-0.0009276161032870238,stop_loss,trailing_stop,zone,,BELOW,
LONG,0.2262,1.0,,0.23458,1.1026315789473649,TREND,32.3513,0.0029,26.9587,20.0,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0072500000000000064,,,BOS,False,,0.2186,,2025-08-12 12:00:00,2.5,zone,15.51104409243161,1.551104409243161,DOGEUSDT,13,1.461842105263151,0.007600000000000023,1.5894736842105188,0.47894736842105173,1.5894736842105188,0.23828,0.22256,0.2186,0,704,2025-08-13 01:00:00,0.23458,0.12998254949457688,stop_loss,trailing_stop,zone,,BELOW,
LONG,3.1602,1.0,,3.207,0.8181818181818147,TREND,35.4986,0.0288,29.2224,20.9757,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.060499999999999776,,,BOS,True,,3.103,,2025-08-12 12:15:00,2.5,zone,15.51104409243161,3.8777610231079027,XRPUSDT,18,2.2797202797202805,0.05719999999999992,2.5559440559440576,0.02447552447552958,2.5559440559440576,3.3064,3.1588,3.103,0,707,2025-08-13 06:00:00,3.207,0.7259168635257952,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,176.8171,1.0,,196.29970000000012,6.0,TREND,33.6279,1.5886,30.2158,14.4335,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.980000000000018,,,BOS,False,,173.57,,2025-08-12 12:00:00,2.5,zone,0.4776891408466486,1.551104409243161,SOLUSDT,26,7.934125835360741,3.2471000000000174,8.697884265960345,0.31015367558744816,8.697884265960345,205.06,175.81,173.57,0,706,2025-08-13 14:00:00,196.29970000000012,9.306626455458966,stop_loss,trailing_stop,zone,,BELOW,
LONG,195.86,1.0,,196.29970000000012,0.15662178528179618,TREND,33.6279,1.5886,30.2158,14.4335,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.980000000000018,,,BOS,False,,173.57,,2025-08-13 06:00:00,2.5,zone,0.4776891408466486,1.551104409243161,SOLUSDT,8,2.3936738619363824,2.807399999999916,3.27705350146052,0.007124029351004784,3.27705350146052,205.06,195.84,173.57,1,706,2025-08-13 14:00:00,196.29970000000012,0.21003991523031984,stop_loss,trailing_stop,zone,,BELOW,
LONG,2.492,1.0,,2.704,4.416666666666667,TREND,31.2295,0.0279,30.5128,19.2308,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07600000000000007,,,BOS,False,,2.444,,2025-08-12 12:15:00,2.5,zone,15.51104409243161,1.551104409243161,FILUSDT,41,5.562499999999993,0.04800000000000004,5.624999999999996,0.0,5.624999999999996,2.762,2.492,2.444,0,705,2025-08-14 05:00:00,2.704,3.2883413475955043,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,2.683,1.0,,2.704,0.4468085106383081,TREND,31.2295,0.0279,30.5128,19.2308,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07600000000000007,,,BOS,False,,2.444,,2025-08-13 14:00:00,2.5,zone,15.51104409243161,1.551104409243161,FILUSDT,15,1.6170212765957561,0.04699999999999971,1.6808510638298015,0.36170212765957466,1.6808510638298015,2.762,2.666,2.444,1,705,2025-08-14 05:00:00,2.704,0.3257319259410693,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,2.699,1.0,,2.704,0.12500000000000833,TREND,31.2295,0.0279,30.5128,19.2308,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07600000000000007,,,BOS,False,,2.444,,2025-08-13 15:00:00,2.5,zone,15.51104409243161,1.551104409243161,FILUSDT,14,1.5,0.040000000000000036,1.5750000000000028,0.3499999999999944,1.5750000000000028,2.762,2.685,2.444,2,705,2025-08-14 05:00:00,2.704,0.07755522046216329,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,128.98,,131.4411,127.3393,-1.0,RANGE,14.0613,1.6407,16.7175,24.162,4.0,4_to_5,1.0,,False,SWEEP_LOW,,1.5799999999999983,,,SWEEP,False,127.3393,,,2025-08-14 09:00:00,2.5,zone,1.9765043952358232,3.242850761263406,LTCUSDT,1,0.0,1.6406999999999954,0.08532943255928273,1.346986042542817,0.08532943255928273,129.12,126.77,127.3393,0,708,2025-08-14 10:00:00,127.3393,-3.242850761263406,stop_loss,SL,,,,
LONG,1.0131,,1.0411499999999998,0.9943999999999998,-1.0,RANGE,13.5008,0.0187,11.5664,26.465,5.0,5_plus,1.25,BEARISH_BOS,False,SWEEP_LOW,,0.022699999999999942,,,SWEEP,False,1.0031,,,2025-08-14 09:30:00,2.5,zone,16.21425380631703,4.053563451579257,WIFUSDT,3,0.0,0.01870000000000005,0.4705882352941239,4.582887700534741,0.4705882352941239,1.0219,0.9274,0.9943999999999998,0,709,2025-08-14 12:00:00,0.9943999999999998,-0.30320654617812925,stop_loss,SL,,,,15m
LONG,127.78,,131.6134,125.2244,-1.0,RANGE,15.4726,1.7429,15.7377,26.0656,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,2.3500000000000085,,,SWEEP,False,125.2244,,,2025-08-14 10:00:00,2.5,zone,1.2562303387270206,3.210422253650772,LTCUSDT,2,0.0,2.5555999999999983,0.17608389419314013,3.114728439505405,0.17608389419314013,128.23,119.82,125.2244,0,710,2025-08-14 12:00:00,125.2244,-3.210422253650772,stop_loss,SL,,,,
SHORT,0.3648,1.0,,0.3378,2.327586206896554,TREND,33.708,0.0064,2.5785,44.6188,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.02560000000000001,,,BOS,False,,,0.3764,2025-08-14 12:00:00,2.5,zone,15.876429828262415,1.5876429828262415,AXLUSDT,49,3.2327586206896584,0.0116,3.568965517241379,0.0,3.568965517241379,0.3648,0.3234,0.3764,0,711,2025-08-16 13:00:00,0.3378,0.42866360536308556,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.3483,1.0,,0.3378,0.6363636363636364,TREND,33.708,0.0064,2.5785,44.6188,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.02560000000000001,,,BOS,False,,,0.3764,2025-08-14 13:00:00,2.5,zone,15.876429828262415,1.5876429828262415,AXLUSDT,48,1.2727272727272727,0.016500000000000015,1.5090909090909064,0.2727272727272727,1.5090909090909064,0.3528,0.3234,0.3764,1,711,2025-08-16 13:00:00,0.3378,0.1667025131967555,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.3425,1.0,,0.3378,0.21076233183856682,TREND,33.708,0.0064,2.5785,44.6188,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.02560000000000001,,,BOS,False,,,0.3764,2025-08-14 16:00:00,2.5,zone,15.876429828262415,1.5876429828262415,AXLUSDT,45,0.6816143497757873,0.022299999999999986,0.8565022421524672,0.30941704035874285,0.8565022421524672,0.3494,0.3234,0.3764,2,711,2025-08-16 13:00:00,0.3378,0.07461922019283394,stop_loss,trailing_stop,zone,,BELOW,
LONG,0.4997,1.0,,0.5301,2.1258741258741316,TREND,33.493,0.0065,47.677,7.9646,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.021600000000000008,,,BOS,True,,0.4854,,2025-08-17 04:00:00,2.5,zone,15.90992909520005,3.18198581904001,ARBUSDT,21,4.027972027972036,0.01429999999999998,4.545454545454552,0.0,4.545454545454552,0.5647,0.4997,0.4854,0,712,2025-08-18 01:00:00,0.5301,0.4836618444940821,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.5118,1.0,,0.5301,0.6931818181818167,TREND,33.493,0.0065,47.677,7.9646,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.021600000000000008,,,BOS,True,,0.4854,,2025-08-17 05:00:00,2.5,zone,15.90992909520005,3.18198581904001,ARBUSDT,20,1.7234848484848457,0.026400000000000035,2.003787878787874,0.12121212121212031,2.003787878787874,0.5647,0.5086,0.4854,1,712,2025-08-18 01:00:00,0.5301,0.29115170244216065,stop_loss,trailing_stop,zone,,ABOVE,
