direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,requested_size,actual_size,trade_risk,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
LONG,6.231,,0.046446,,6.297,1.3963017026324176,TREND,32.0215,0.0619,39.4464,11.534,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.02600000000000069,,,BOS,True,,6.015,,2023-03-31 13:15:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.2160000000000002,15m,6.223607605845519,1.3442992428626332,38.77929899202343,38.77929899202343,1.3442992428626332,387.7929899202342,0.01,38.77929899202343,"ENTRY DOTUSDT: requested_size=38.7793, actual_size=38.7793, available=387.7930, units=6.223608, trade_risk=1.3443",False,349.0136909282108,DOTUSDT,17,0.606481481481482,0.7407407407407407,0.027777777777778807,0.7407407407407407,6.391,6.225,6.015,0,0.0,1.3963017026324176,True,True,0,False,6.447,493,10909,2023-04-01 06:00:00,6.297,0.30160116776860246,take_profit,TP,362.8514175723729
LONG,0.4063,,0.003252,,0.3745,8.0,TREND,35.4917,0.0043,42.8336,1.8122,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0029000000000000137,,,BOS,True,,0.3448,,2023-03-31 15:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.031799999999999995,,91.63139235227655,2.913878276802394,37.22983471272996,37.22983471272996,2.913878276802394,372.2983471272996,0.01,37.22983471272996,"SCALE-IN ADAUSDT L1: requested_size=37.2298, actual_size=37.2298, available=372.2983, units=91.631392, trade_risk=2.9139",False,335.0685124145697,ADAUSDT,58,0.03144654088050318,0.09119496855345956,1.1320754716981127,0.09119496855345956,0.4092,0.3703,0.3448,1,1.7406012035202474,8.0,True,True,1,True,0.40780000000000005,492,10907,2023-04-03 01:00:00,0.3745,-1.2734423464415754,stop_loss,trailing_stop,434.2644456269155
LONG,21.134,,0.184071,,20.8886,-2.0,TREND,34.1627,0.2454,38.766,3.1432,3.0,3_to_4,0.5,,True,,,0.23000000000000043,,,BOS,True,,20.941,,2023-03-31 23:00:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,0.24540000000000006,,1.7022098010187952,0.4177222851700124,35.974501934731215,35.974501934731215,0.4177222851700124,359.7450193473121,0.01,35.974501934731215,"ENTRY SOLUSDT: requested_size=35.9745, actual_size=35.9745, available=359.7450, units=1.702210, trade_risk=0.4177",False,323.7705174125809,SOLUSDT,7,0.33822330888344904,0.8883455582722083,1.1817440912795398,0.8883455582722083,21.352,20.844,20.8886,0,0.0,-2.0,True,True,0,False,21.3794,494,10919,2023-04-01 06:00:00,20.8886,-0.517866246476933,stop_loss,SL,398.30805326062716
SHORT,11.0623,1.0,0.117375,,11.137,-1.2633067008476817,TREND,38.086,0.1565,5.8877,52.168,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.14700000000000024,,,BOS,True,,,11.391,2023-04-03 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.32869999999999955,,3.925625282508299,1.2903530303604762,43.42644456269156,43.42644456269156,1.2903530303604762,434.2644456269155,0.01,43.42644456269156,"ENTRY ATOMUSDT: requested_size=43.4264, actual_size=43.4264, available=434.2644, units=3.925625, trade_risk=1.2904",False,390.83800106422393,ATOMUSDT,6,0.3629449345908154,0.6245816854274457,0.431092181320354,0.6245816854274457,11.204,10.857,11.391,0,0.0,-1.2633067008476817,True,True,0,False,10.733600000000001,495,10970,2023-04-03 08:00:00,11.137,-0.4152489125686324,stop_loss,trailing_stop,433.8491967143469
SHORT,310.6,,1.004464,,309.65,0.03174471654578001,TREND,32.316,1.3393,21.8667,29.8667,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.6499999999999773,,,BOS,True,,,318.25,2023-04-03 15:15:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,7.649999999999977,15m,0.06984050172478216,1.0685596763891638,43.38491967143468,43.38491967143468,1.0685596763891638,433.8491967143469,0.01,21.69245983571734,"ENTRY BNBUSDT: requested_size=43.3849, actual_size=43.3849, available=433.8492, units=0.139681, trade_risk=1.0686",False,390.4642770429122,BNBUSDT,12,1.2222222222222288,1.614379084967328,0.1764705882352902,1.614379084967328,311.95,298.25,318.25,0,0.47428915613998335,0.03174471654578001,True,True,1,True,302.95000000000005,496,10983,2023-04-04 03:00:00,309.65,0.47999165964520807,take_profit,TP,413.33289009159495
SHORT,301.25,,1.004464,,310.2,-0.02628696176707955,TREND,32.316,1.3393,21.8667,29.8667,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.6499999999999773,,,BOS,True,,,318.25,2023-04-03 20:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,12.199999999999989,15m,0.0712716595470113,1.6710700473441278,41.26310260347696,21.470587438537155,0.869514246473537,412.63102603476955,0.01,21.470587438537155,"SCALE-IN BNBUSDT L1: requested_size=41.2631, actual_size=41.2631, available=412.6310, units=0.136973, trade_risk=1.6711",False,391.1604385962324,BNBUSDT,10,0.0,0.21311475409836272,0.8032786885245918,0.21311475409836272,311.05,298.65,318.25,1,0.47428915613998335,-0.02628696176707955,True,True,1,True,302.95000000000005,496,10983,2023-04-04 06:00:00,310.2,-0.2246031306803351,stop_loss,trailing_stop,434.57887439945176
SHORT,0.0662,,0.000494,,0.06619,-2.0,TREND,38.5,0.0007,17.3348,27.9523,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.001700000000000007,,,BOS,False,,,0.0699,2023-04-06 04:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.003700000000000009,15m,656.4635564946402,2.4289151590301747,43.45788743994518,43.45788743994518,2.4289151590301747,434.57887439945176,0.01,43.45788743994518,"ENTRY HBARUSDT: requested_size=43.4579, actual_size=43.4579, available=434.5789, units=656.463556, trade_risk=2.4289",False,391.1209869595066,HBARUSDT,2,0.1459459459459453,0.2162162162162144,0.002702702702705399,0.2162162162162144,0.06621,0.0654,0.0699,0,0.0,-2.0,True,True,0,False,0.062499999999999986,497,11044,2023-04-06 06:00:00,0.06619,-0.11510825615125285,stop_loss,trailing_stop,434.4637661433005
LONG,8.66,,0.119946,,8.627,-0.9597857057434268,TREND,38.0271,0.1599,30.6833,17.3738,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07599999999999874,,,BOS,False,,8.361,,2023-04-07 15:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.2989999999999995,,5.01690261135451,1.500053880794996,43.446376614330056,43.446376614330056,1.500053880794996,434.4637661433005,0.01,43.446376614330056,"ENTRY AXSUSDT: requested_size=43.4464, actual_size=43.4464, available=434.4638, units=5.016903, trade_risk=1.5001",False,391.01738952897045,AXSUSDT,10,0.46822742474916657,0.8026755852842831,0.16387959866220592,0.8026755852842831,8.9,8.611,8.361,0,0.0,-0.9597857057434268,True,True,0,False,8.959,498,11079,2023-04-08 01:00:00,8.627,-0.2869759260172841,stop_loss,trailing_stop,434.1767902172832
SHORT,11.2732,1.0,0.045643,,10.959,6.420713503702361,TREND,39.8701,0.0609,15.9624,30.5164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.21700000000000053,,,BOS,False,,,11.443,2023-04-09 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.1698000000000004,,3.8514067897072994,0.653968872892301,43.417679021728325,43.417679021728325,0.653968872892301,434.1767902172832,0.01,43.417679021728325,"ENTRY ATOMUSDT: requested_size=43.4177, actual_size=43.4177, available=434.1768, units=3.851407, trade_risk=0.6540",False,390.7591111955549,ATOMUSDT,9,2.209658421672548,2.309776207302698,0.0,2.309776207302698,11.2732,10.881,11.443,0,0.0,6.420713503702361,True,True,0,False,11.103399999999999,499,11121,2023-04-09 18:00:00,10.959,1.0902371529286634,take_profit,TP,396.19111625065636
SHORT,0.0638,1.0,0.000286,,0.06395,-2.0,TREND,39.9738,0.0004,15.9176,42.1348,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.0012200000000000127,,,BOS,True,,,0.0662,2023-04-09 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0023999999999999994,15m,612.4750959177977,1.469940230202714,39.07591111955549,39.07591111955549,1.469940230202714,390.7591111955549,0.01,39.07591111955549,"ENTRY HBARUSDT: requested_size=39.0759, actual_size=39.0759, available=390.7591, units=612.475096, trade_risk=1.4699",False,351.6832000759994,HBARUSDT,4,0.14999999999999972,0.19999999999999768,0.15416666666667053,0.19999999999999768,0.06417,0.06332,0.0662,0,0.0,-2.0,True,True,0,False,0.061399999999999996,500,11126,2023-04-09 18:00:00,0.06395,-0.20141247204107943,stop_loss,trailing_stop,435.0656148981708
SHORT,5.977,,0.026625,,5.88,11.042132997712006,TREND,30.5262,0.0355,26.3581,32.998,4.0,4_to_5,1.0,,True,,,0.019999999999999574,,,BOS,True,,,6.03,2023-04-10 01:00:00,2.5,momentum,,NONE,False,momentum,11.0,ABOVE,0.052999999999999936,,7.278996401174013,0.38578680926222225,43.50656148981708,43.50656148981708,0.38578680926222225,435.0656148981708,0.01,43.50656148981708,"ENTRY UNIUSDT: requested_size=43.5066, actual_size=43.5066, available=435.0656, units=7.278996, trade_risk=0.3858",False,391.5590534083537,UNIUSDT,8,2.24528301886794,2.5283018867924625,0.0,2.5283018867924625,5.977,5.843,6.03,0,0.0,11.042132997712006,True,True,0,False,5.924,501,11137,2023-04-10 09:00:00,5.88,0.5852330488787356,take_profit,TP,431.04107919914935
SHORT,5.858,,0.026625,,5.88,-0.4087000563049858,TREND,30.5262,0.0355,26.3581,32.998,4.0,4_to_5,1.0,,True,,,0.019999999999999574,,,BOS,True,,,6.03,2023-04-10 02:00:00,2.5,momentum,,NONE,False,momentum,11.0,ABOVE,0.07400000000000073,,0.7869185298566431,0.4946290534690759,39.155905340835375,4.609768747900215,0.058231971209392164,391.5590534083537,0.01,4.609768747900215,"SCALE-IN UNIUSDT L1: requested_size=39.1559, actual_size=39.1559, available=391.5591, units=6.684176, trade_risk=0.4946",False,386.9492846604535,UNIUSDT,7,0.0,0.13513513513513092,0.4324324324324285,0.13513513513513092,5.89,5.848,6.03,1,0.0,-0.4087000563049858,True,True,0,False,5.924,501,11137,2023-04-10 09:00:00,5.88,-0.030243804166569247,stop_loss,trailing_stop,435.620604142883
LONG,5.894,,0.039161,,6.093,5.2287565621992504,TREND,37.6706,0.0522,54.1724,7.6607,4.0,4_to_5,1.0,,True,,,0.03900000000000059,,,BOS,True,,5.704,,2023-04-10 18:00:00,2.5,momentum,,NONE,False,momentum,19.0,ABOVE,0.1900000000000004,15m,3.6954581281208263,1.4042740886859169,43.562060414288304,43.562060414288304,1.4042740886859169,435.620604142883,0.01,21.781030207144152,"ENTRY FILUSDT: requested_size=43.5621, actual_size=43.5621, available=435.6206, units=7.390916, trade_risk=1.4043",False,392.0585437285947,FILUSDT,7,1.4736842105263142,1.8157894736842055,0.0,1.8157894736842055,6.239,5.894,5.704,0,0.6401674487556936,5.2287565621992504,True,True,1,True,6.0840000000000005,502,11154,2023-04-11 01:00:00,6.093,1.3135474711957065,take_profit,TP,427.72836991590646
LONG,6.142,,0.039161,,6.093,1.4426231041275743,TREND,37.6706,0.0522,54.1724,7.6607,4.0,4_to_5,1.0,,True,,,0.03900000000000059,,,BOS,True,,5.704,,2023-04-10 19:00:00,2.5,momentum,,NONE,False,momentum,19.0,ABOVE,0.4380000000000006,15m,1.603052612655154,2.9557493768545893,41.44797413844946,9.845949146927957,0.7021370443429584,414.47974138449456,0.01,9.845949146927957,"SCALE-IN FILUSDT L1: requested_size=41.4480, actual_size=41.4480, available=414.4797, units=6.748286, trade_risk=2.9557",False,404.6337922375666,FILUSDT,6,0.07305936073059358,0.2214611872146105,0.17123287671232892,0.2214611872146105,6.239,6.067,5.704,1,0.6401674487556936,1.4426231041275743,True,True,1,True,6.0840000000000005,502,11154,2023-04-11 01:00:00,6.093,0.5341591511135889,take_profit,TP,438.10847821394805
SHORT,5.865,,0.027857,,5.9021,-2.0,TREND,34.3675,0.0371,6.7308,37.8846,3.0,3_to_4,0.5,,True,,,0.03000000000000025,,,BOS,True,,,5.892,2023-04-11 20:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.03709999999999969,,7.469880276452653,0.2771325582563911,43.81084782139481,43.81084782139481,0.2771325582563911,438.10847821394805,0.01,43.81084782139481,"ENTRY UNIUSDT: requested_size=43.8108, actual_size=43.8108, available=438.1085, units=7.469880, trade_risk=0.2771",False,394.29763039255323,UNIUSDT,1,0.0,0.0,2.291105121293819,0.0,5.95,5.865,5.9021,0,0.0,-2.0,True,True,0,False,5.8279000000000005,503,11180,2023-04-11 21:00:00,5.9021,-0.4001910285908779,stop_loss,SL,437.70828718535716
SHORT,1.1961,1.0,0.012418,,1.1737,20.0,TREND,36.833,0.0166,10.742,38.654,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.02400000000000002,,,BOS,True,,,1.222,2023-04-12 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.025900000000000034,,18.297311561966275,0.9478007389098543,43.77082871853572,43.77082871853572,0.9478007389098543,437.70828718535716,0.01,21.88541435926786,"ENTRY ARBUSDT: requested_size=43.7708, actual_size=43.7708, available=437.7083, units=36.594623, trade_risk=0.9478",False,393.93745846682145,ARBUSDT,10,1.169884169884168,1.4092664092664065,0.0,1.4092664092664065,1.1961,1.1596,1.222,0,0.4132848593263647,20.0,True,True,1,True,1.1702,504,468,2023-04-12 12:00:00,1.1737,0.7624394457429537,take_profit,TP,437.8844140253545
SHORT,1.1658,1.0,0.012418,,1.1737,-0.23810800495374276,TREND,36.833,0.0166,10.742,38.654,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.02400000000000002,,,BOS,True,,,1.222,2023-04-12 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.05370000000000008,,0.8518301472051141,1.8145858225826341,39.39374584668215,1.9861271712234438,0.0914865578098294,393.93745846682145,0.01,0.9930635856117219,"SCALE-IN ARBUSDT L1: requested_size=39.3937, actual_size=39.3937, available=393.9375, units=33.791170, trade_risk=1.8146",False,391.95133129559804,ARBUSDT,9,0.0,0.1061452513966486,0.5437616387337071,0.1061452513966486,1.195,1.1601,1.222,1,-0.006533879460342944,-0.23810800495374276,True,True,1,True,1.1702,504,468,2023-04-12 12:00:00,1.1737,-0.016053339596187478,stop_loss,trailing_stop,438.86142427137
LONG,1.2036,1.0,0.011379,,1.5227999999999995,20.0,TREND,34.0394,0.0152,52.0716,8.3333,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.016400000000000192,,,BOS,True,,1.177,,2023-04-13 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.026599999999999957,,36.46239816146311,0.9698997910949172,43.886142427137,43.886142427137,0.9698997910949172,438.86142427137,0.01,43.886142427137,"ENTRY ARBUSDT: requested_size=43.8861, actual_size=43.8861, available=438.8614, units=36.462398, trade_risk=0.9699",False,394.975281844233,ARBUSDT,18,12.947368421052653,14.78571428571431,0.0,14.78571428571431,1.5969,1.2036,1.177,0,0.0,20.0,True,True,0,False,1.2302,505,498,2023-04-14 02:00:00,1.5227999999999995,11.499626633371626,take_profit,TP,393.5124254605509
LONG,18.675,,0.125089,,18.675,-0.10842458717291789,TREND,33.5858,0.1668,44.7537,5.3533,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.1750000000000007,,,BOS,True,,17.655,,2023-04-13 09:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.0199999999999996,15m,2.1149948157656384,2.1572947120809505,39.4975281844233,39.4975281844233,2.1572947120809505,394.975281844233,0.01,39.4975281844233,"ENTRY AVAXUSDT: requested_size=39.4975, actual_size=39.4975, available=394.9753, units=2.114995, trade_risk=2.1573",False,355.4777536598097,AVAXUSDT,1,0.12254901960784319,0.15196078431372317,0.0,0.15196078431372317,18.83,18.675,17.655,0,0.0,-0.10842458717291789,True,True,0,False,19.695,506,11217,2023-04-13 10:00:00,18.675,-0.11059307891637621,stop_loss,trailing_stop,394.8646887653166
LONG,0.4005,,0.003252,,0.4404,20.0,TREND,32.0772,0.0043,27.5124,15.8155,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0030000000000000027,,,BOS,False,,0.3877,,2023-04-13 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.012800000000000034,,49.296465513772354,1.2619895171525757,39.48646887653166,39.48646887653166,1.2619895171525757,394.8646887653166,0.01,19.74323443826583,"ENTRY ADAUSDT: requested_size=39.4865, actual_size=39.4865, available=394.8647, units=98.592931, trade_risk=1.2620",False,355.37821988878494,ADAUSDT,20,3.2187499999999885,3.3906249999999907,0.0,3.3906249999999907,0.4439,0.4005,0.3877,0,0.5748305618850417,20.0,True,True,1,True,0.41330000000000006,507,11219,2023-04-14 07:00:00,0.4404,2.4837255656654054,take_profit,TP,396.29251793713684
LONG,0.4149,,0.003252,,0.4404,20.0,TREND,32.0772,0.0043,27.5124,15.8155,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0030000000000000027,,,BOS,False,,0.3877,,2023-04-13 12:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.009299999999999975,,90.55104480331063,0.8421247166707866,37.56962848889358,37.56962848889358,0.8421247166707866,375.6962848889358,0.01,37.56962848889358,"SCALE-IN ADAUSDT L1: requested_size=37.5696, actual_size=37.5696, available=375.6963, units=90.551045, trade_risk=0.8421",False,338.12665640004224,ADAUSDT,19,2.8817204301075336,3.118279569892484,0.8172043010752705,3.118279569892484,0.4439,0.4073,0.3877,1,0.5748305618850417,20.0,True,True,1,True,0.41330000000000006,507,11219,2023-04-14 07:00:00,0.4404,2.7754554959217463,take_profit,TP,436.6376019219521
LONG,328.8,,1.328571,,332.2,0.055254472372408256,TREND,35.8031,1.7714,38.1048,9.4758,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,1.1999999999999886,,,BOS,True,,324.05,,2023-04-14 03:00:00,2.5,momentum,,NONE,False,momentum,15.0,ABOVE,4.75,15m,0.05984069730239521,0.5684866243727545,39.35124254605509,39.35124254605509,0.5684866243727545,393.5124254605509,0.01,19.675621273027545,"ENTRY BNBUSDT: requested_size=39.3512, actual_size=39.3512, available=393.5124, units=0.119681, trade_risk=0.5685",False,354.16118291449584,BNBUSDT,10,1.24210526315789,1.4105263157894712,0.0,1.4105263157894712,335.5,328.8,324.05,0,0.22875374568216603,0.055254472372408256,True,True,1,True,333.55,508,11234,2023-04-14 12:00:00,332.2,0.3768356166100222,take_profit,TP,413.02629861939454
LONG,333.6,,1.328571,,331.3,-0.1597799227966642,TREND,35.8031,1.7714,38.1048,9.4758,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,1.1999999999999886,,,BOS,True,,324.05,,2023-04-14 07:00:00,2.5,momentum,,NONE,False,momentum,15.0,ABOVE,2.3000000000000114,15m,0.13088657131953,0.30103911403492045,43.663760192195205,43.663760192195205,0.30103911403492045,436.6376019219521,0.01,43.663760192195205,"SCALE-IN BNBUSDT L1: requested_size=43.6638, actual_size=43.6638, available=436.6376, units=0.130887, trade_risk=0.3010",False,392.97384172975694,BNBUSDT,5,0.0,0.39130434782607515,1.1739130434782747,0.39130434782607515,334.5,330.9,324.05,1,0.22875374568216603,-0.1597799227966642,True,True,1,True,333.55,508,11234,2023-04-14 12:00:00,331.3,-0.19412256254689866,stop_loss,trailing_stop,456.4959362490428
LONG,0.4078,1.0,0.003177,,0.4555,20.0,TREND,31.9466,0.0042,36.9309,9.1062,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.005899999999999961,,,BOS,True,,0.4009,,2023-04-15 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.006900000000000017,,111.94113198848525,0.7723938107205501,45.649593624904284,45.649593624904284,0.7723938107205501,456.4959362490428,0.01,45.649593624904284,"ENTRY ADAUSDT: requested_size=45.6496, actual_size=45.6496, available=456.4959, units=111.941132, trade_risk=0.7724",False,410.8463426241385,ADAUSDT,8,7.289855072463752,7.913043478260847,0.0,7.913043478260847,0.4624,0.4078,0.4009,0,0.0,20.0,True,True,0,False,0.4147,509,11264,2023-04-15 16:00:00,0.4555,5.204299840743633,take_profit,TP,461.7002360897865
LONG,6.159,1.0,0.046607,,6.314,3.8517802760514024,TREND,30.366,0.0621,38.9655,8.7356,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.08699999999999974,,,BOS,True,,5.915,,2023-04-15 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.24399999999999977,15m,3.748175321397845,1.8291095568421467,46.17002360897865,46.17002360897865,1.8291095568421467,461.7002360897865,0.01,23.085011804489326,"ENTRY FILUSDT: requested_size=46.1700, actual_size=46.1700, available=461.7002, units=7.496351, trade_risk=1.8291",False,415.5302124808078,FILUSDT,7,1.098360655737705,1.139344262295085,0.0,1.139344262295085,6.437,6.159,5.915,0,0.8486367345006278,3.8517802760514024,True,True,1,True,6.403,510,11272,2023-04-15 23:00:00,6.314,1.3641527546068553,take_profit,TP,422.17779222114393
LONG,1.7073,1.0,0.031736,,1.6515,-2.0,TREND,35.412,0.0423,23.9534,14.973,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.05840000000000001,,,BOS,False,,1.648,,2023-04-15 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.05930000000000013,,24.33844154400561,1.443269583559536,41.55302124808078,41.55302124808078,1.443269583559536,415.5302124808078,0.01,41.55302124808078,"ENTRY ARBUSDT: requested_size=41.5530, actual_size=41.5530, available=415.5302, units=24.338442, trade_risk=1.4433",False,373.977191232727,ARBUSDT,1,0.0,0.0,1.7419898819561503,0.0,1.7073,1.604,1.648,0,0.0,-2.0,True,True,0,False,1.7666000000000002,511,556,2023-04-15 19:00:00,1.6515,-1.4725327218307396,stop_loss,trailing_stop,437.991328297967
LONG,6.427,1.0,0.046607,,6.144,-0.26099029815444963,TREND,30.366,0.0621,38.9655,8.7356,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.08699999999999974,,,BOS,True,,5.915,,2023-04-15 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.2829999999999995,15m,6.264618116682628,1.9286065957417837,43.799132829796704,40.262700635919245,1.7728869270211802,437.991328297967,0.01,40.262700635919245,"SCALE-IN FILUSDT L1: requested_size=43.7991, actual_size=43.7991, available=437.9913, units=6.814864, trade_risk=1.9286",False,397.72862766204776,FILUSDT,40,0.0,0.007067137809189652,1.1378091872791511,0.007067137809189652,6.429,6.105,5.915,1,0.8486367345006278,-0.26099029815444963,True,True,1,True,6.403,510,11272,2023-04-17 11:00:00,6.144,-1.034504421758065,stop_loss,trailing_stop,460.3553563735873
LONG,6.786,,0.042214,,6.766,-0.6001528349754072,TREND,33.3701,0.0563,21.3198,12.0558,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.0519999999999996,,,BOS,True,,6.382,,2023-04-15 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.4039999999999999,15m,6.221305514605717,2.513407427900709,42.217779222114395,42.217779222114395,2.513407427900709,422.17779222114393,0.01,42.217779222114395,"ENTRY DOTUSDT: requested_size=42.2178, actual_size=42.2178, available=422.1778, units=6.221306, trade_risk=2.5134",False,379.9600129990295,DOTUSDT,2,0.04950495049505066,0.11138613861386343,0.18564356435643392,0.11138613861386343,6.831,6.711,6.382,0,0.0,-0.6001528349754072,True,True,0,False,7.1899999999999995,512,11279,2023-04-16 01:00:00,6.766,-0.24246174533006443,stop_loss,trailing_stop,421.9353304758139
LONG,0.069,,0.000503,,0.06787,-2.0,TREND,32.4622,0.0007,24.9201,10.2236,3.0,3_to_4,0.5,,True,,,0.0008299999999999974,,,BOS,True,,0.0667,,2023-04-16 21:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.0023000000000000104,15m,611.5004789504549,1.4064511015860526,42.19353304758139,42.19353304758139,1.4064511015860526,421.9353304758139,0.01,42.19353304758139,"ENTRY HBARUSDT: requested_size=42.1935, actual_size=42.1935, available=421.9353, units=611.500479, trade_risk=1.4065",False,379.7417974282325,HBARUSDT,3,0.2652173913043464,0.299999999999997,0.7913043478260844,0.299999999999997,0.06969,0.06718,0.0667,0,0.0,-2.0,True,True,0,False,0.07130000000000002,513,11301,2023-04-17 00:00:00,0.06787,-0.8081703163877583,stop_loss,trailing_stop,421.1271601594261
SHORT,6.2757,1.0,0.042696,,5.469,20.0,TREND,32.0459,0.0569,5.3952,42.7854,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.47299999999999986,,,BOS,True,,,6.498,2023-04-21 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.2223000000000006,,7.335522035367965,1.630686548462303,46.035535637358734,46.035535637358734,1.630686548462303,460.3553563735873,0.01,46.035535637358734,"ENTRY UNIUSDT: requested_size=46.0355, actual_size=46.0355, available=460.3554, units=7.335522, trade_risk=1.6307",False,414.31982073622856,UNIUSDT,7,3.8942869995501446,3.93477282950966,0.0,3.93477282950966,6.2757,5.401,6.498,0,0.0,20.0,True,True,0,False,6.053399999999999,514,11417,2023-04-22 00:00:00,5.469,5.796953085049281,take_profit,TP,421.7441610562722
SHORT,75.25,,0.586071,,69.02,0.37414286213491044,TREND,30.8029,0.7814,7.9525,36.9287,3.0,3_to_4,0.5,,True,,,0.730000000000004,,,BOS,True,,,82.15,2023-04-21 18:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,6.900000000000006,,0.2752955619509825,3.799078754923561,41.43198207362286,41.43198207362286,3.799078754923561,414.31982073622856,0.01,20.71599103681143,"ENTRY AAVEUSDT: requested_size=41.4320, actual_size=41.4320, available=414.3198, units=0.550591, trade_risk=3.7991",False,372.8878386626057,AAVEUSDT,3,0.9927536231884042,1.042028985507245,0.0,1.042028985507245,75.25,68.06,82.15,0,1.84419471750291,0.37414286213491044,True,True,1,True,68.35,515,11418,2023-04-21 21:00:00,69.02,3.503683107482339,take_profit,TP,382.3789146949532
SHORT,0.4162,,0.003605,,0.3829,20.0,TREND,30.5813,0.0048,6.0921,31.9465,4.0,4_to_5,1.0,,True,,,0.003400000000000014,,,BOS,True,,,0.4392,2023-04-21 18:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.022999999999999965,,89.59342591605134,2.0606487960691777,37.28878386626057,37.28878386626057,2.0606487960691777,372.8878386626057,0.01,37.28878386626057,"ENTRY ADAUSDT: requested_size=37.2888, actual_size=37.2888, available=372.8878, units=89.593426, trade_risk=2.0606",False,335.5990547963451,ADAUSDT,6,1.621739130434785,1.6565217391304383,0.0,1.6565217391304383,0.4162,0.3781,0.4392,0,0.0,20.0,True,True,0,False,0.39320000000000005,516,11418,2023-04-22 00:00:00,0.3829,2.8832305270796232,take_profit,TP,461.9161754496124
