symbol,direction,entry,sl,tp,rr,signal_type,regime,confidence,timestamp,initial_risk,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,entry_type,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,mtf_tf
DOGEUSDT,SHORT,0.0862,0.0867,0.0857,-0.3751962500000066,RANDOM,RANDOM,5.0,2022-05-31 11:00:00,0.023731662367063235,47.463324734126424,0.023731662367063235,0.023731662367063235,0.0005000000000000004,3.0,4.091338592081698,4.091338592081698,2.3731662367063233,0.01,4.091338592081698,"ENTRY DOGEUSDT: notional=4.091339, capital=2.37, units=47.463325, risk_amount=0.0237, trade_risk=0.0237",False,2.3731662367063233,zone,1,0.025282678925717946,0.0463515780304828,0.008427559641906177,0.0463515780304828,0.0864,0.0851,0.0867,0,0.0,-0.3751962500000066,True,True,0,False,0.062468337632936764,634,3611,2022-05-31 12:00:00,0.0857,-0.008904030726388406,stop_loss,SL,2.364262205979935,
DOGEUSDT,LONG,0.0839,0.08336428571428572,0.08443571428571428,-2.2489104166666847,RANDOM,RANDOM,5.0,2022-05-31 13:00:00,0.024100630757766407,44.98784408116458,0.024100630757766407,0.024100630757766407,0.0005357142857142783,3.0,3.7744801184097083,3.7744801184097083,2.4100630757766406,0.01,3.7744801184097083,"ENTRY DOGEUSDT: notional=3.774480, capital=2.41, units=44.987844, risk_amount=0.0241, trade_risk=0.0241",False,2.4100630757766406,zone,1,0.033194151972234,0.03734342096876339,0.03734342096876339,0.03734342096876339,0.0848,0.083,0.08336428571428572,0,0.0,-2.2489104166666847,True,True,0,False,0.1080006307577664,635,3613,2022-05-31 14:00:00,0.08336428571428572,-0.05420015955937836,stop_loss,SL,2.3262567967793832,
ADAUSDT,SHORT,0.6338,0.6479678571428572,0.6196321428571429,0.876142220015129,RANDOM,RANDOM,5.0,2022-05-31 15:00:00,0.023262567967793833,1.6419256443111312,0.023262567967793833,0.023262567967793833,0.014167857142857176,3.0,1.040652473364395,1.040652473364395,2.3262567967793832,0.01,1.040652473364395,"ENTRY ADAUSDT: notional=1.040652, capital=2.33, units=1.641926, risk_amount=0.0233, trade_risk=0.0233",False,2.3262567967793832,zone,2,0.7350865142521807,0.9629203461549022,0.25362634117472965,0.9629203461549022,0.6397,0.6114,0.6479678571428572,0,0.0,0.876142220015129,True,True,0,False,0.6105374320322062,636,3615,2022-05-31 17:00:00,0.6196321428571429,0.020381317942555717,take_profit,TP,2.346638114721939,
XRPUSDT,LONG,0.4115,0.4040285714285714,,-1.152814549139571,RANDOM,RANDOM,5.0,2022-05-31 18:45:00,0.02346638114721939,3.1408158323238182,0.02346638114721939,0.02346638114721939,0.007471428571428573,3.0,1.2924457150012512,1.2924457150012512,2.346638114721939,0.01,1.2924457150012512,"ENTRY XRPUSDT: notional=1.292446, capital=2.35, units=3.140816, risk_amount=0.0235, trade_risk=0.0235",False,2.346638114721939,zone,22,0.5795525059734875,0.630689491794679,0.32812899235263565,0.630689491794679,0.4263,0.4038,0.4040285714285714,0,0.0,-1.152814549139571,True,True,0,False,0.43496638114721936,637,3618,2022-06-01 16:00:00,0.4040285714285714,-0.02705238560216905,stop_loss,SL,2.229289347698496,15m
DOGEUSDT,SHORT,0.0864,0.08701785714285715,0.08578214285714286,-0.1147014523121452,RANDOM,RANDOM,5.0,2022-05-31 22:00:00,0.02346638114721939,37.980270064863795,0.02346638114721939,0.02346638114721939,0.0006178571428571422,3.0,3.2814953336042323,3.2814953336042323,2.346638114721939,0.01,3.2814953336042323,"ENTRY DOGEUSDT: notional=3.281495, capital=2.35, units=37.980270, risk_amount=0.0235, trade_risk=0.0235",False,2.346638114721939,zone,1,0.025568492910595177,0.034091323880793764,0.0,0.034091323880793764,0.0864,0.0856,0.08701785714285715,0,0.0,-0.1147014523121452,True,True,0,False,0.06293361885278062,638,3622,2022-05-31 23:00:00,0.08578214285714286,-0.002691627998096408,stop_loss,SL,2.343946486723843,
ADAUSDT,LONG,0.6066,0.6002821428571429,0.6129178571428572,-1.2674383875635906,RANDOM,RANDOM,5.0,2022-06-01 12:00:00,0.02343946486723843,3.7100340095120123,0.02343946486723843,0.02343946486723843,0.006317857142857153,3.0,2.250506630169987,2.250506630169987,2.343946486723843,0.01,2.250506630169987,"ENTRY ADAUSDT: notional=2.250507, capital=2.34, units=3.710034, risk_amount=0.0234, trade_risk=0.0234",False,2.343946486723843,zone,2,0.0,0.038396781031377156,1.518806005241124,0.038396781031377156,0.6075,0.571,0.6002821428571429,0,0.0,-1.2674383875635906,True,True,0,False,0.6300394648672385,639,3636,2022-06-01 14:00:00,0.6002821428571429,-0.02970807755668611,stop_loss,SL,2.3142384091671566,
ATOMUSDT,LONG,10.435,10.33607142857143,10.533928571428572,-1.2939448043321131,RANDOM,RANDOM,5.0,2022-06-01 13:00:00,0.02343946486723843,0.23693321887461324,0.02343946486723843,0.02343946486723843,0.09892857142857103,3.0,2.4723981389565894,2.4723981389565894,2.343946486723843,0.01,2.4723981389565894,"ENTRY ATOMUSDT: notional=2.472398, capital=2.34, units=0.236933, risk_amount=0.0234, trade_risk=0.0234",False,2.343946486723843,zone,1,0.0,1.2798927010458612,21.758175917780093,1.2798927010458612,10.465,9.925,10.33607142857143,0,0.0,-1.2939448043321131,True,True,0,False,10.458439464867238,640,3637,2022-06-01 14:00:00,10.33607142857143,-0.03032937378128827,stop_loss,SL,2.2839090353858684,
AXSUSDT,LONG,22.105,21.808035714285715,22.401964285714286,-1.2070227692122542,RANDOM,RANDOM,5.0,2022-06-01 14:00:00,0.02283909035385868,0.07690854238220618,0.022839090353858685,0.02283909035385868,0.2969642857142851,3.0,1.7000633293586676,1.7000633293586676,2.2839090353858684,0.01,1.7000633293586676,"ENTRY AXSUSDT: notional=1.700063, capital=2.28, units=0.076909, risk_amount=0.0228, trade_risk=0.0228",False,2.2839090353858684,zone,1,0.0,3.0649206652038896,19.265215609852998,3.0649206652038896,22.175,21.665,21.808035714285715,0,0.0,-1.2070227692122542,True,True,0,False,22.12783909035386,641,3638,2022-06-01 15:00:00,21.808035714285715,-0.027567302085203388,stop_loss,SL,2.256341733300665,
DOGEUSDT,LONG,0.0801,0.07931428571428573,0.08088571428571428,0.18044011363636986,RANDOM,RANDOM,5.0,2022-06-01 21:00:00,0.02229289347698496,28.372773516162937,0.02229289347698496,0.02229289347698496,0.0007857142857142785,3.0,2.272659158644651,2.272659158644651,2.229289347698496,0.01,2.272659158644651,"ENTRY DOGEUSDT: notional=2.272659, capital=2.23, units=28.372774, risk_amount=0.0223, trade_risk=0.0223",False,2.229289347698496,zone,1,0.03588587550673537,0.03588587550673537,0.008971468876684152,0.03588587550673537,0.0809,0.0799,0.07931428571428573,0,0.0,0.18044011363636986,True,True,0,False,0.10239289347698496,642,3645,2022-06-01 22:00:00,0.08088571428571428,0.004022532232270655,take_profit,TP,2.2333118799307665,
ADAUSDT,SHORT,0.5731,0.5801035714285715,0.5660964285714286,-1.2305235004589423,RANDOM,RANDOM,5.0,2022-06-02 07:00:00,0.022333118799307664,3.1888185944957335,0.022333118799307664,0.022333118799307664,0.007003571428571442,3.0,1.827511936505505,1.827511936505505,2.2333118799307665,0.01,1.827511936505505,"ENTRY ADAUSDT: notional=1.827512, capital=2.23, units=3.188819, risk_amount=0.0223, trade_risk=0.0223",False,2.2333118799307665,zone,1,0.0,0.17015088820097204,0.5955281087033972,0.17015088820097204,0.5864,0.5693,0.5801035714285715,0,0.0,-1.2305235004589423,True,True,0,False,0.5507668812006924,643,3655,2022-06-02 08:00:00,0.5801035714285715,-0.027481427521089476,stop_loss,SL,2.205830452409677,
AXSUSDT,SHORT,20.045,20.25821428571429,19.831785714285715,-1.2646379209380156,RANDOM,RANDOM,5.0,2022-06-02 13:00:00,0.02205830452409677,0.10345603461887885,0.02205830452409677,0.02205830452409677,0.2132142857142867,3.0,2.0737762139354268,2.0737762139354268,2.205830452409677,0.01,2.0737762139354268,"ENTRY AXSUSDT: notional=2.073776, capital=2.21, units=0.103456, risk_amount=0.0221, trade_risk=0.0221",False,2.205830452409677,zone,1,0.0,4.306767997341918,11.106927993144549,4.306767997341918,20.29,19.95,20.25821428571429,0,0.0,-1.2646379209380156,True,True,0,False,20.022941695475904,644,3661,2022-06-02 14:00:00,20.25821428571429,-0.027895768372771364,stop_loss,SL,2.177934684036906,
ADAUSDT,SHORT,0.5523,0.5586392857142858,0.5459607142857142,0.7574549352112737,RANDOM,RANDOM,5.0,2022-06-03 13:00:00,0.021779346840369057,3.4356152762272014,0.021779346840369057,0.021779346840369057,0.0063392857142857695,3.0,1.8974903170602835,1.8974903170602835,2.177934684036906,0.01,1.8974903170602835,"ENTRY ADAUSDT: notional=1.897490, capital=2.18, units=3.435615, risk_amount=0.0218, trade_risk=0.0218",False,2.177934684036906,zone,1,0.34895445008998566,0.6474023350353638,0.08723861252249641,0.6474023350353638,0.5542,0.5382,0.5586392857142858,0,0.0,0.7574549352112737,True,True,0,False,0.5305206531596309,645,3685,2022-06-03 14:00:00,0.5459607142857142,0.016496873749915604,take_profit,TP,2.1944315577868214,
HBARUSDT,LONG,0.0871,0.08603571428571428,,-1.2277493932885823,RANDOM,RANDOM,5.0,2022-06-04 02:15:00,0.021944315577868214,20.618820006050715,0.021944315577868214,0.021944315577868214,0.001064285714285712,3.0,1.7958992225270172,1.7958992225270172,2.1944315577868214,0.01,1.7958992225270172,"ENTRY HBARUSDT: notional=1.795899, capital=2.19, units=20.618820, risk_amount=0.0219, trade_risk=0.0219",False,2.1944315577868214,zone,141,0.48076231689996896,0.5035472608288775,0.050126876643598814,0.5035472608288775,0.09815,0.086,0.08603571428571428,0,0.0,-1.2277493932885823,True,True,0,False,0.10904431557786821,646,3698,2022-06-09 23:00:00,0.08603571428571428,-0.026942120136860887,stop_loss,SL,1.9153974131713412,15m
ADAUSDT,LONG,0.5567,0.5529999999999999,0.5604,0.5773139135135016,RANDOM,RANDOM,5.0,2022-06-05 01:00:00,0.021944315577868214,5.930896102126486,0.021944315577868214,0.021944315577868214,0.0037000000000000366,3.0,3.3017298600538143,3.3017298600538143,2.1944315577868214,0.01,3.3017298600538143,"ENTRY ADAUSDT: notional=3.301730, capital=2.19, units=5.930896, risk_amount=0.0219, trade_risk=0.0219",False,2.1944315577868214,zone,1,0.21873546171752256,0.23240642807486614,0.04101289907203579,0.23240642807486614,0.5618,0.5558,0.5529999999999999,0,0.0,0.5773139135135016,True,True,0,False,0.5786443155778682,647,3721,2022-06-05 02:00:00,0.5604,0.012668758705634395,take_profit,TP,2.207100316492456,
DOGEUSDT,SHORT,0.0819,0.0823095,0.08149050000000001,-0.5959962500000234,RANDOM,RANDOM,5.0,2022-06-05 17:00:00,0.02207100316492456,53.897443626190295,0.02207100316492456,0.02207100316492456,0.0004094999999999932,3.0,4.414200632984985,4.414200632984985,2.207100316492456,0.01,4.414200632984985,"ENTRY DOGEUSDT: notional=4.414201, capital=2.21, units=53.897444, risk_amount=0.0221, trade_risk=0.0221",False,2.207100316492456,zone,6,0.04077748497767815,0.04077748497767815,0.009061663328373201,0.04077748497767815,0.0821,0.081,0.0823095,0,0.0,-0.5959962500000234,True,True,0,False,0.05982899683507544,648,3737,2022-06-05 23:00:00,0.08149050000000001,-0.013154235120033685,stop_loss,SL,2.193946081372422,
DOGEUSDT,SHORT,0.0822,0.08261099999999999,0.081789,-2.6040037500000066,RANDOM,RANDOM,5.0,2022-06-06 00:00:00,0.02193946081372422,53.380683245071786,0.02193946081372422,0.02193946081372422,0.0004109999999999947,3.0,4.387892162744901,4.387892162744901,2.193946081372422,0.01,4.387892162744901,"ENTRY DOGEUSDT: notional=4.387892, capital=2.19, units=53.380683, risk_amount=0.0219, trade_risk=0.0219",False,2.193946081372422,zone,1,0.0,0.0045579971563127035,0.06381196018838481,0.0045579971563127035,0.0836,0.0821,0.08261099999999999,0,0.0,-2.6040037500000066,True,True,0,False,0.060260539186275774,649,3744,2022-06-06 01:00:00,0.08261099999999999,-0.05713043823191607,stop_loss,SL,2.136815643140506,
DOGEUSDT,LONG,0.0826,0.08218700000000001,0.083013,-0.6039962500000117,RANDOM,RANDOM,5.0,2022-06-06 02:00:00,0.02136815643140506,51.738877557881914,0.02136815643140506,0.02136815643140506,0.0004129999999999967,3.0,4.273631286281047,4.273631286281047,2.136815643140506,0.01,4.273631286281047,"ENTRY DOGEUSDT: notional=4.273631, capital=2.14, units=51.738878, risk_amount=0.0214, trade_risk=0.0214",False,2.136815643140506,zone,1,0.02339930454950854,0.02339930454950854,0.0,0.02339930454950854,0.0831,0.0826,0.08218700000000001,0,0.0,-0.6039962500000117,True,True,0,False,0.10396815643140507,650,3746,2022-06-06 03:00:00,0.083013,-0.012906286353982289,stop_loss,SL,2.1239093567865237,
DOGEUSDT,SHORT,0.0831,0.08351549999999999,0.0826845,-2.6040037499999835,RANDOM,RANDOM,5.0,2022-06-06 06:00:00,0.021239093567865238,51.116952028556625,0.021239093567865238,0.021239093567865238,0.0004154999999999992,3.0,4.247818713573055,4.247818713573055,2.1239093567865237,0.01,4.247818713573055,"ENTRY DOGEUSDT: notional=4.247819, capital=2.12, units=51.116952, risk_amount=0.0212, trade_risk=0.0212",False,2.1239093567865237,zone,1,0.0,0.0,0.037666390867565534,0.0,0.0839,0.0831,0.08351549999999999,0,0.0,-2.6040037499999835,True,True,0,False,0.06186090643213475,651,3750,2022-06-06 07:00:00,0.08351549999999999,-0.05530667929732161,stop_loss,SL,2.068602677489202,
ADAUSDT,LONG,0.6247,0.6181642857142857,0.6312357142857143,-1.2662314382513489,RANDOM,RANDOM,5.0,2022-06-06 11:00:00,0.02068602677489202,3.1650751349561435,0.02068602677489202,0.02068602677489202,0.006535714285714311,3.0,1.977222436807103,1.977222436807103,2.068602677489202,0.01,1.977222436807103,"ENTRY ADAUSDT: notional=1.977222, capital=2.07, units=3.165075, risk_amount=0.0207, trade_risk=0.0207",False,2.068602677489202,zone,2,0.004834181115987219,0.246543236915375,0.6622828128903241,0.246543236915375,0.6298,0.611,0.6181642857142857,0,0.0,-1.2662314382513489,True,True,0,False,0.6453860267748921,652,3755,2022-06-06 13:00:00,0.6181642857142857,-0.02619329743487743,stop_loss,SL,2.0424093800543246,
ATOMUSDT,LONG,9.48,9.416607142857144,9.543392857142857,-0.732908899903074,RANDOM,RANDOM,5.0,2022-06-06 13:00:00,0.020424093800543247,0.1610914440606242,0.020424093800543247,0.020424093800543247,0.06339285714285658,3.0,3.054293779389435,3.054293779389435,2.0424093800543246,0.01,1.5271468896947176,"ENTRY ATOMUSDT: notional=3.054294, capital=2.04, units=0.322183, risk_amount=0.0204, trade_risk=0.0204",False,2.0424093800543246,zone,2,0.0,4.896178061880024,7.833884899008073,4.896178061880024,9.58,9.32,9.416607142857144,0,-0.0009904694165967834,-0.732908899903074,True,True,1,True,9.500424093800543,653,3757,2022-06-06 15:00:00,9.416607142857144,-0.015464234827171736,stop_loss,SL,2.025954675810556,
XRPUSDT,LONG,0.4013,0.3978285714285714,,-1.32228270452675,RANDOM,RANDOM,5.0,2022-06-06 13:30:00,0.020424093800543247,5.883483810856082,0.020424093800543247,0.020424093800543247,0.0034714285714285698,3.0,2.3610420532965457,2.3610420532965457,2.0424093800543246,0.01,2.3610420532965457,"ENTRY XRPUSDT: notional=2.361042, capital=2.04, units=5.883484, risk_amount=0.0204, trade_risk=0.0204",False,2.0424093800543246,zone,3,0.04896178061880046,0.19095094441332233,0.29377068371280274,0.19095094441332233,0.4052,0.3953,0.3978285714285714,0,0.0,-1.32228270452675,True,True,0,False,0.4217240938005432,654,3757,2022-06-06 16:00:00,0.3978285714285714,-0.027006425988090353,stop_loss,SL,1.9989482498224656,15m
DOGEUSDT,SHORT,0.0802,0.08060099999999999,0.079799,-0.5959962499999832,RANDOM,RANDOM,5.0,2022-06-07 14:00:00,0.019989482498224655,49.849083536720016,0.019989482498224655,0.019989482498224655,0.0004009999999999986,3.0,3.997896499644945,3.997896499644945,1.9989482498224656,0.01,3.997896499644945,"ENTRY DOGEUSDT: notional=3.997896, capital=2.00, units=49.849084, risk_amount=0.0200, trade_risk=0.0200",False,1.9989482498224656,zone,2,0.0,0.02501315379447204,0.01500789227668364,0.02501315379447204,0.0805,0.0797,0.08060099999999999,0,0.0,-0.5959962499999832,True,True,0,False,0.060210517501775335,655,3782,2022-06-07 16:00:00,0.079799,-0.011913656608382192,stop_loss,SL,1.9870345932140834,
DOGEUSDT,SHORT,0.0806,0.081003,0.080197,-2.6040037500000013,RANDOM,RANDOM,5.0,2022-06-07 18:00:00,0.019870345932140834,49.30606931052309,0.019870345932140834,0.019870345932140834,0.0004030000000000006,3.0,3.9740691864281614,3.9740691864281614,1.9870345932140834,0.01,3.9740691864281614,"ENTRY DOGEUSDT: notional=3.974069, capital=1.99, units=49.306069, risk_amount=0.0199, trade_risk=0.0199",False,1.9870345932140834,zone,1,0.0,0.0,0.06039150018314274,0.0,0.0818,0.0806,0.081003,0,0.0,-2.6040037500000013,True,True,0,False,0.06072965406785917,656,3786,2022-06-07 19:00:00,0.081003,-0.05174245532109201,stop_loss,SL,1.9352921378929913,
ADAUSDT,SHORT,0.6424,0.6524892857142857,0.6323107142857143,0.8472030052042671,RANDOM,RANDOM,5.0,2022-06-08 02:00:00,0.019352921378929914,0.9590828293982989,0.019352921378929914,0.019352921378929914,0.01008928571428569,3.0,1.2322296192109343,1.2322296192109343,1.9352921378929913,0.01,0.6161148096054672,"ENTRY ADAUSDT: notional=1.232230, capital=1.94, units=1.918166, risk_amount=0.0194, trade_risk=0.0194",False,1.9352921378929913,zone,2,0.6303957816561215,1.1316120998581167,0.19635278445026888,1.1316120998581167,0.6462,0.6205,0.6524892857142857,0,0.01686192602718413,0.8472030052042671,True,True,1,True,0.62304707862107,657,3794,2022-06-08 04:00:00,0.6323107142857143,0.024826816165303398,take_profit,TP,1.9689785196687464,
DOGEUSDT,SHORT,0.081,0.08145714285714287,0.08054285714285714,-0.4134962499999938,RANDOM,RANDOM,5.0,2022-06-08 02:00:00,0.019352921378929914,42.33451551640852,0.019352921378929914,0.019352921378929914,0.0004571428571428643,3.0,3.4290957568290903,3.4290957568290903,1.9352921378929913,0.01,3.4290957568290903,"ENTRY DOGEUSDT: notional=3.429096, capital=1.94, units=42.334516, risk_amount=0.0194, trade_risk=0.0194",False,1.9352921378929913,zone,1,0.08267485661063918,0.10851074930146389,0.005167178538165083,0.10851074930146389,0.0811,0.0789,0.08145714285714287,0,0.0,-0.4134962499999938,True,True,0,False,0.06164707862107009,658,3794,2022-06-08 03:00:00,0.08054285714285714,-0.008002360416732229,stop_loss,SL,1.944151703503443,
XRPUSDT,LONG,0.3953,0.3913785714285714,,-1.280854680510008,RANDOM,RANDOM,5.0,2022-06-08 12:15:00,0.019689785196687463,5.021074549246342,0.019689785196687463,0.019689785196687463,0.003921428571428576,3.0,1.984830769317079,1.984830769317079,1.9689785196687464,0.01,1.984830769317079,"ENTRY XRPUSDT: notional=1.984831, capital=1.97, units=5.021075, risk_amount=0.0197, trade_risk=0.0197",False,1.9689785196687464,zone,48,0.6653195994339185,0.8176828664798541,0.3250416363646605,0.8176828664798541,0.4114,0.3889,0.3913785714285714,0,0.0,-1.280854680510008,True,True,0,False,0.41498978519668744,659,3804,2022-06-10 12:00:00,0.3913785714285714,-0.025219753527413805,stop_loss,SL,1.9130476781710644,15m
ATOMUSDT,SHORT,8.975,9.074285714285715,8.875714285714285,0.3605172904327957,RANDOM,RANDOM,5.0,2022-06-08 13:00:00,0.019689785196687463,0.09915719163799362,0.019689785196687463,0.019689785196687463,0.09928571428571509,3.0,1.7798715899019855,1.7798715899019855,1.9689785196687464,0.01,0.8899357949509927,"ENTRY ATOMUSDT: notional=1.779872, capital=1.97, units=0.198314, risk_amount=0.0197, trade_risk=0.0197",False,1.9689785196687464,zone,3,6.094530681837381,8.126040909116568,2.0315102272791874,8.126040909116568,9.015,8.815,9.074285714285715,0,-0.0005367023035246308,0.3605172904327957,True,True,1,True,8.955310214803312,660,3805,2022-06-08 16:00:00,8.875714285714285,0.006830156856551219,take_profit,TP,1.9779863902764958,
AXSUSDT,SHORT,19.705,19.878749999999997,19.53125,0.2909093493120575,RANDOM,RANDOM,5.0,2022-06-08 13:00:00,0.019689785196687463,0.056661252364568794,0.019689785196687463,0.019689785196687463,0.1737499999999983,3.0,2.2330199556876558,2.2330199556876558,1.9689785196687464,0.01,1.1165099778438279,"ENTRY AXSUSDT: notional=2.233020, capital=1.97, units=0.113323, risk_amount=0.0197, trade_risk=0.0197",False,1.9689785196687464,zone,2,8.633918465936253,11.173306250035214,2.793326562508984,11.173306250035214,19.76,19.485,19.878749999999997,0,-0.0020090176966265586,0.2909093493120575,True,True,1,True,19.685310214803312,661,3805,2022-06-08 15:00:00,19.53125,0.004723433751349253,take_profit,TP,1.9711562334199446,
ADAUSDT,LONG,0.6478,0.6402035714285714,0.6553964285714287,-1.2373757643629355,RANDOM,RANDOM,5.0,2022-06-08 18:00:00,0.019779863902764958,2.6038372791603934,0.019779863902764958,0.019779863902764958,0.007596428571428615,3.0,1.686765789440103,1.686765789440103,1.9779863902764958,0.01,1.686765789440103,"ENTRY ADAUSDT: notional=1.686766, capital=1.98, units=2.603837, risk_amount=0.0198, trade_risk=0.0198",False,1.9779863902764958,zone,2,0.0,0.3387283164806487,0.4246743072294783,0.3387283164806487,0.6545,0.6394,0.6402035714285714,0,0.0,-1.2373757643629355,True,True,0,False,0.667579863902765,662,3810,2022-06-08 20:00:00,0.6402035714285714,-0.02447512421567863,stop_loss,SL,1.9535112660608172,
ADAUSDT,SHORT,0.6403,0.6478428571428572,0.6327571428571428,0.7637132787878833,RANDOM,RANDOM,5.0,2022-06-08 23:00:00,0.019535112660608173,2.5898823603078873,0.019535112660608173,0.019535112660608173,0.0075428571428571844,3.0,1.6583016753051403,1.6583016753051403,1.9535112660608172,0.01,1.6583016753051403,"ENTRY ADAUSDT: notional=1.658302, capital=1.95, units=2.589882, risk_amount=0.0195, trade_risk=0.0195",False,1.9535112660608172,zone,1,0.1484506411804707,0.7678481440369144,0.15868861643429508,0.7678481440369144,0.6434,0.6253,0.6478428571428572,0,0.0,0.7637132787878833,True,True,0,False,0.6207648873393918,663,3815,2022-06-09 00:00:00,0.6327571428571428,0.014919224941523758,take_profit,TP,1.968430491002341,
ADAUSDT,LONG,0.6506,0.6450607142857142,0.6561392857142857,-1.327465906125087,RANDOM,RANDOM,5.0,2022-06-09 09:00:00,0.01968430491002341,3.5535818019384418,0.01968430491002341,0.01968430491002341,0.0055392857142857466,3.0,2.31196032034115,2.31196032034115,1.968430491002341,0.01,2.31196032034115,"ENTRY ADAUSDT: notional=2.311960, capital=1.97, units=3.553582, risk_amount=0.0197, trade_risk=0.0197",False,1.968430491002341,zone,2,0.0,0.20828777133564105,0.5130991440219459,0.20828777133564105,0.6547,0.6405,0.6450607142857142,0,0.0,-1.327465906125087,True,True,0,False,0.6702843049100233,664,3825,2022-06-09 11:00:00,0.6450607142857142,-0.026130243653826726,stop_loss,SL,1.9423002473485143,
DOGEUSDT,LONG,0.0797,0.0793015,0.08009849999999999,-0.6039962500000249,RANDOM,RANDOM,5.0,2022-06-09 13:00:00,0.01942300247348514,48.74028224212129,0.01942300247348514,0.01942300247348514,0.0003984999999999961,3.0,3.8846004946970663,3.8846004946970663,1.9423002473485143,0.01,3.8846004946970663,"ENTRY DOGEUSDT: notional=3.884600, capital=1.94, units=48.740282, risk_amount=0.0194, trade_risk=0.0194",False,1.9423002473485143,zone,1,0.0,0.020594138344267942,0.010297069172133256,0.020594138344267942,0.0801,0.0795,0.0793015,0,0.0,-0.6039962500000249,True,True,0,False,0.09912300247348513,665,3829,2022-06-09 14:00:00,0.08009849999999999,-0.011731420657726234,stop_loss,SL,1.930568826690788,
ADAUSDT,SHORT,0.6505,0.65515,0.6458499999999999,0.6097014752688301,RANDOM,RANDOM,5.0,2022-06-09 16:00:00,0.019305688266907883,4.15176091761456,0.019305688266907883,0.019305688266907883,0.004650000000000043,3.0,2.700720476908271,2.700720476908271,1.930568826690788,0.01,2.700720476908271,"ENTRY ADAUSDT: notional=2.700720, capital=1.93, units=4.151761, risk_amount=0.0193, trade_risk=0.0193",False,1.930568826690788,zone,1,0.16057443573839011,0.440284743153649,0.12949551269225343,0.440284743153649,0.653,0.642,0.65515,0,0.0,0.6097014752688301,True,True,0,False,0.631194311733092,666,3832,2022-06-09 17:00:00,0.6458499999999999,0.01177070661741388,take_profit,TP,1.942339533308202,
OPUSDT,SHORT,0.9205,0.9425892857142857,0.8984107142857143,0.6302720375094819,RANDOM,RANDOM,5.0,2022-06-10 04:00:00,0.01915397413171341,0.4335580239999805,0.01915397413171341,0.01915397413171341,0.0220892857142857,3.0,0.7981803221839641,0.7981803221839641,1.9153974131713412,0.01,0.39909016109198203,"ENTRY OPUSDT: notional=0.798180, capital=1.92, units=0.867116, risk_amount=0.0192, trade_risk=0.0192",False,1.9153974131713412,zone,2,2.2449649197763373,2.584320082068106,0.3132509190385587,2.584320082068106,0.9265,0.871,0.9425892857142857,0,0.007198536149825396,0.6302720375094819,True,True,1,True,0.9013460258682866,667,211,2022-06-10 06:00:00,0.8984107142857143,0.01567148237731162,take_profit,TP,1.9382674316984783,
ATOMUSDT,LONG,8.355,8.270714285714286,8.439285714285715,-1.2761563322033775,RANDOM,RANDOM,5.0,2022-06-10 12:00:00,0.019130476781710645,0.22697175842707482,0.019130476781710645,0.019130476781710645,0.08428571428571452,3.0,1.8963490416582103,1.8963490416582103,1.9130476781710644,0.01,1.8963490416582103,"ENTRY ATOMUSDT: notional=1.896349, capital=1.91, units=0.226972, risk_amount=0.0191, trade_risk=0.0191",False,1.9130476781710644,zone,1,0.0,2.874993688216987,11.76133781543317,2.874993688216987,8.41,8.13,8.270714285714286,0,0.0,-1.2761563322033775,True,True,0,False,8.37413047678171,668,3852,2022-06-10 13:00:00,8.270714285714286,-0.02441347908304973,stop_loss,SL,1.8886341990880147,
ADAUSDT,SHORT,0.5888,0.5941571428571428,0.5834428571428572,0.6936542666666872,RANDOM,RANDOM,5.0,2022-06-10 14:00:00,0.018886341990880146,3.5254505049643066,0.018886341990880146,0.018886341990880146,0.005357142857142838,3.0,2.0757852573229836,2.0757852573229836,1.8886341990880147,0.01,2.0757852573229836,"ENTRY ADAUSDT: notional=2.075785, capital=1.89, units=3.525451, risk_amount=0.0189, trade_risk=0.0189",False,1.8886341990880147,zone,1,0.07412764211703834,0.3388692211064694,0.11119146317556045,0.3388692211064694,0.5909,0.5824,0.5941571428571428,0,0.0,0.6936542666666872,True,True,0,False,0.5699136580091199,669,3854,2022-06-10 15:00:00,0.5834428571428572,0.013100591703700228,take_profit,TP,1.9017347907917148,
OPUSDT,LONG,0.9125,0.8945,0.9305,-1.1405448444444395,RANDOM,RANDOM,5.0,2022-06-11 03:00:00,0.019017347907917148,1.0565193282176184,0.019017347907917148,0.019017347907917148,0.018000000000000016,3.0,0.9640738869985768,0.9640738869985768,1.9017347907917148,0.01,0.9640738869985768,"ENTRY OPUSDT: notional=0.964074, capital=1.90, units=1.056519, risk_amount=0.0190, trade_risk=0.0190",False,1.9017347907917148,zone,2,0.47325210873663415,0.7624617307423579,1.3934645423911975,0.7624617307423579,0.927,0.886,0.8945,0,0.0,-1.1405448444444395,True,True,0,False,0.9315173479079171,670,234,2022-06-11 05:00:00,0.8945,-0.021690138111381152,stop_loss,SL,1.8800446526803336,
