direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
SHORT,0.2318,0.2217,0.23331,2.2,TREND,26.2393,0.0049,13.8738,27.6004,4,BOS,True,2025-02-06 15:00:00,BELOW,62.306898573271695,0.2866117334370494,HBARUSDT,10,0.8217391304347851,0.004599999999999993,2025-02-07 01:00:00,0.23331,-0.09408341684563924,stop_loss
SHORT,18.688,17.9626,18.947,2.2,TREND,26.1769,0.3471,11.4015,27.1661,3,BOS,True,2025-02-06 15:00:00,BELOW,0.8279149398068869,0.2729635556543327,LINKUSDT,10,0.570215347285403,0.32970000000000255,2025-02-07 01:00:00,18.947,-0.214429969409984,stop_loss
SHORT,247.61,236.3056,247.61,2.35,TREND,31.063,5.0636,8.224,25.6313,3,BOS,True,2025-02-06 15:00:00,BELOW,0.07282205840603583,0.3503032297563938,AAVEUSDT,12,1.403209712290042,4.810399999999987,2025-02-07 03:00:00,247.61,-0.0,stop_loss
LONG,99681.7,101315.4594,98986.4832,2.35,TREND,31.346,731.8071,39.8339,7.7928,4,BOS,True,2025-02-07 14:00:00,ABOVE,0.0005142318652238215,0.35750263179893377,BTCUSDT,1,0.0,695.2167999999947,2025-02-07 15:00:00,98986.4832,-0.3575026317989337,stop_loss
SHORT,100.78,96.7822,102.4812,2.35,TREND,30.6724,1.7907,16.6733,25.4487,4,BOS,True,2025-02-07 20:00:00,BELOW,0.17107962468026006,0.2910406575060584,LTCUSDT,3,0.0,1.7012,2025-02-07 23:00:00,102.4812,-0.2910406575060584,stop_loss
SHORT,0.7044,0.6808,0.7128,2.8,RANGE,22.1812,0.0089,26.2097,9.3548,3,SWEEP,False,2025-02-09 01:00:00,,23.633879632306428,0.19852458891137312,ADAUSDT,2,0.7619047619047739,0.008399999999999963,2025-02-09 03:00:00,0.7128,-0.19852458891137312,stop_loss
LONG,107.45,109.7554,106.4254,2.25,TREND,34.0219,1.0786,35.6291,4.0397,3,BOS,False,2025-02-09 03:00:00,ABOVE,0.2608410814798624,0.26725777208426876,LTCUSDT,2,0.0,1.0246000000000066,2025-02-09 05:00:00,106.4254,-0.26725777208426876,stop_loss
SHORT,0.6556,0.6322,0.666,2.25,TREND,33.9808,0.011,6.9055,45.1466,4,BOS,False,2025-02-09 21:00:00,BELOW,29.568837120210144,0.30751590605018775,ADAUSDT,1,0.0,0.010400000000000076,2025-02-09 22:00:00,0.666,-0.30751590605018775,stop_loss
SHORT,23.86,22.9752,24.2532,2.25,TREND,34.7372,0.4139,11.4754,36.1519,4,BOS,False,2025-02-09 21:00:00,BELOW,0.7109865579630712,0.27955991459107976,AVAXUSDT,1,0.0,0.3932000000000002,2025-02-09 22:00:00,24.2532,-0.27955991459107976,stop_loss
SHORT,4.018,3.883,4.078,2.25,TREND,34.4988,0.0631,10.9729,38.5747,4,BOS,False,2025-02-09 21:00:00,BELOW,4.659331909851291,0.27955991459107976,AXSUSDT,1,0.0,0.0600000000000005,2025-02-09 22:00:00,4.078,-0.27955991459107976,stop_loss
SHORT,0.2417,0.2332,0.245,2.6,TREND,35.3375,0.0034,10.3584,42.0758,4,BOS,False,2025-02-09 21:00:00,BELOW,84.7151256336606,0.27955991459107976,DOGEUSDT,1,0.0,0.0032999999999999974,2025-02-09 22:00:00,0.245,-0.27955991459107976,stop_loss
SHORT,4.567,4.3928,4.6444,2.25,TREND,33.0421,0.0815,13.3216,32.8659,4,BOS,False,2025-02-09 21:00:00,BELOW,3.9730737215786576,0.30751590605018775,DOTUSDT,1,0.0,0.07739999999999991,2025-02-09 22:00:00,4.6444,-0.30751590605018775,stop_loss
SHORT,3.063,2.9148,3.12,2.6,TREND,35.8648,0.06,9.6429,48.4524,4,BOS,False,2025-02-09 21:00:00,BELOW,4.904559905106668,0.27955991459107976,NEARUSDT,1,0.0,0.05699999999999994,2025-02-09 22:00:00,3.12,-0.27955991459107976,stop_loss
LONG,9.563,9.9229,9.4246,2.6,TREND,36.2523,0.1457,32.6471,6.0294,4,BOS,False,2025-02-10 20:00:00,ABOVE,1.6887730808720314,0.2337261943926904,UNIUSDT,3,0.0,0.13840000000000074,2025-02-10 23:00:00,9.4246,-0.2337261943926904,stop_loss
LONG,116.71,124.0087,117.75,2.35,TREND,32.355,3.2693,34.6297,9.6133,5,BOS,True,2025-02-10 09:00:00,ABOVE,0.11052692618878152,0.3432745273571163,LTCUSDT,18,3.1618262605448018,3.105799999999988,2025-02-11 03:00:00,124.0087,0.8067028761740609,take_profit
LONG,5.117,5.2726,5.117,2.35,TREND,31.056,0.0697,36.0656,10.1434,4,BOS,True,2025-02-11 04:00:00,ABOVE,5.228661971857039,0.34613742253693736,DOTUSDT,1,1.1178247734138906,0.06620000000000026,2025-02-11 05:00:00,5.117,-0.0,stop_loss
LONG,5.191,5.353,5.1221,2.35,TREND,33.0863,0.0726,41.5354,7.185,4,BOS,True,2025-02-11 05:00:00,ABOVE,5.023765203729121,0.34613742253693736,DOTUSDT,3,0.0,0.06890000000000018,2025-02-11 08:00:00,5.1221,-0.34613742253693736,stop_loss
LONG,339.3,346.4101,339.3,2.6,TREND,35.3757,2.8786,36.9727,8.933,3,BOS,False,2025-02-11 04:00:00,ABOVE,0.09575865698989516,0.26186162340456737,BCHUSDT,5,1.3164631024646989,2.7346000000000004,2025-02-11 09:00:00,339.3,-0.0,stop_loss
LONG,98380.0,99306.8553,97958.7021,2.2,TREND,25.5728,443.4714,28.6876,7.8246,3,BOS,True,2025-02-11 05:00:00,ABOVE,0.0006097200649677176,0.25687378295876606,BTCUSDT,4,0.01875157697200505,421.29790000000503,2025-02-11 09:00:00,97958.7021,-0.25687378295876606,stop_loss
SHORT,96750.6,95682.8112,97204.9782,2.35,TREND,32.1179,478.2929,23.1,28.987,4,BOS,True,2025-02-11 13:00:00,BELOW,0.000755151675318816,0.3431244589583419,BTCUSDT,1,0.0,454.3781999999919,2025-02-11 14:00:00,97204.9782,-0.3431244589583419,stop_loss
SHORT,3.374,3.2643,3.4162,2.6,TREND,38.3109,0.0444,22.8296,28.135,4,BOS,False,2025-02-11 13:00:00,BELOW,5.536114145569085,0.23362401694301424,FILUSDT,1,0.0,0.04219999999999979,2025-02-11 14:00:00,3.4162,-0.23362401694301424,stop_loss
SHORT,96324.4,95084.213,96324.4,2.6,TREND,36.3633,502.1,11.5984,28.0436,4,BOS,False,2025-02-11 16:00:00,BELOW,0.0004856694905145611,0.23166191862799787,BTCUSDT,3,2.806109078711459,476.9950000000099,2025-02-11 19:00:00,95084.213,0.6023209884327775,take_profit
SHORT,3.35,3.2274,3.35,2.7,TREND,37.3806,0.0478,15.8445,29.2975,4,BOS,True,2025-02-11 17:00:00,BELOW,5.8397399947831214,0.26512419576315305,FILUSDT,5,1.4317180616740113,0.045399999999999885,2025-02-11 22:00:00,3.35,-0.0,stop_loss
SHORT,4.882,4.6381,4.868,2.7,TREND,37.9508,0.0951,19.6093,26.7468,4,BOS,True,2025-02-11 17:00:00,BELOW,2.9360376053505304,0.26512419576315305,DOTUSDT,15,1.3178294573643379,0.09030000000000005,2025-02-12 08:00:00,4.868,0.041104526474905506,stop_loss
SHORT,194.22,187.9559,196.13,2.7,TREND,39.4245,2.4421,9.3595,17.4027,4,BOS,True,2025-02-12 03:00:00,BELOW,0.11528847943944742,0.2674692722995172,SOLUSDT,5,0.24568965517241156,2.319999999999993,2025-02-12 08:00:00,196.13,-0.22020099572934418,stop_loss
SHORT,1.0865,1.039,1.0755,2.7,TREND,38.0505,0.0185,16.4547,26.2042,4,BOS,True,2025-02-11 14:00:00,BELOW,15.063874759270009,0.26512419576315305,OPUSDT,21,1.812499999999996,0.01760000000000006,2025-02-12 11:00:00,1.0755,0.16570262235197192,stop_loss
LONG,701.15,732.5438,701.15,2.7,TREND,36.5017,12.2393,43.6825,7.9953,4,BOS,True,2025-02-12 20:00:00,ABOVE,0.022999073275479898,0.2674171246959872,BNBUSDT,5,1.1524601584202685,11.627299999999991,2025-02-13 01:00:00,701.15,-0.0,stop_loss
LONG,125.67,132.3619,122.6958,2.25,TREND,33.7232,3.1307,29.4547,16.5868,4,BOS,False,2025-02-13 00:00:00,ABOVE,0.10082397257967572,0.29987065924647116,LTCUSDT,5,0.3765718512541208,2.974199999999996,2025-02-13 05:00:00,122.6958,-0.29987065924647116,stop_loss
SHORT,0.2559,0.2491,0.2588,2.35,TREND,33.6266,0.0031,6.7166,24.5261,3,BOS,True,2025-02-13 12:00:00,BELOW,112.2124785817659,0.3254161878871164,DOGEUSDT,7,0.30689655172414304,0.002899999999999958,2025-02-13 19:00:00,0.2588,-0.3254161878871164,stop_loss
SHORT,0.2235,0.2153,0.2235,2.7,TREND,37.287,0.0032,4.7809,26.7375,3,BOS,True,2025-02-13 12:00:00,BELOW,81.79711467627581,0.2535710554964543,HBARUSDT,7,1.3870967741935516,0.0030999999999999917,2025-02-13 19:00:00,0.2235,-0.0,stop_loss
SHORT,18.5,17.9467,18.608,2.35,TREND,34.2564,0.2479,2.536,24.6398,3,BOS,True,2025-02-13 12:00:00,BELOW,1.2561906500178297,0.2958328980791967,LINKUSDT,10,0.8067940552017099,0.23549999999999827,2025-02-13 22:00:00,18.608,-0.1356685902019263,stop_loss
LONG,9.88,10.1602,9.88,2.25,TREND,32.5369,0.1311,25.2316,13.406,4,BOS,False,2025-02-13 23:00:00,ABOVE,2.3819148907839782,0.29654840390260806,UNIUSDT,6,1.2690763052208673,0.12450000000000117,2025-02-14 05:00:00,9.88,-0.0,stop_loss
LONG,1.1442,1.1799,1.1283,2.25,TREND,31.9875,0.0167,29.7991,9.7905,4,BOS,False,2025-02-14 03:00:00,ABOVE,18.650843012742616,0.29654840390260806,OPUSDT,2,0.0,0.015900000000000025,2025-02-14 05:00:00,1.1283,-0.29654840390260806,stop_loss
LONG,5.228,5.3712,5.1629,2.2,TREND,27.0207,0.0685,16.684,12.9301,3,BOS,True,2025-02-14 03:00:00,ABOVE,3.868837989850991,0.25186135313930014,DOTUSDT,3,0.0,0.06510000000000016,2025-02-14 06:00:00,5.1629,-0.25186135313930014,stop_loss
LONG,1.1602,1.1967,1.1602,2.7,TREND,38.8267,0.0142,39.3377,11.44,3,BOS,True,2025-02-14 08:00:00,ABOVE,18.50576664890308,0.2498278497601887,OPUSDT,1,1.2888888888889096,0.013499999999999845,2025-02-14 09:00:00,1.1602,-0.0,stop_loss
SHORT,2696.0,2644.2277,2704.82,2.2,TREND,26.184,24.7714,6.4072,25.9314,4,BOS,True,2025-02-15 07:00:00,BELOW,0.011146915265360258,0.26231924224819814,ETHUSDT,22,0.4818785615032602,23.532900000000154,2025-02-16 05:00:00,2704.82,-0.09831579264047931,stop_loss
LONG,256.13,262.1056,253.8317,2.6,TREND,39.5573,2.4193,21.4644,16.0319,3,BOS,False,2025-02-16 11:00:00,ABOVE,0.09484298665707395,0.2179776362339515,AAVEUSDT,2,0.40464691293565397,2.2982999999999834,2025-02-16 13:00:00,253.8317,-0.2179776362339515,stop_loss
LONG,4.489,4.5936,4.4488,2.6,TREND,39.8443,0.0424,29.6796,17.8752,4,BOS,False,2025-02-16 11:00:00,ABOVE,5.6934457225286454,0.2288765180456491,AXSUSDT,2,0.0,0.04019999999999957,2025-02-16 13:00:00,4.4488,-0.2288765180456491,stop_loss
LONG,680.55,695.5955,674.1477,2.35,TREND,30.6172,6.7393,35.8241,16.2692,4,BOS,True,2025-02-16 15:00:00,ABOVE,0.04267318174026582,0.2732065114557025,BNBUSDT,1,0.0,6.402299999999968,2025-02-16 16:00:00,674.1477,-0.2732065114557025,stop_loss
SHORT,190.61,187.1018,190.61,2.35,TREND,30.5914,1.5714,10.0,34.1364,4,BOS,True,2025-02-16 13:00:00,BELOW,0.18300389272938847,0.2732065114557025,SOLUSDT,8,1.6210060955188086,1.4928999999999917,2025-02-16 21:00:00,187.1018,0.6420142564732436,take_profit
LONG,0.8227,0.8526,0.8091,2.2,TREND,26.2387,0.0143,29.95,10.3,4,BOS,True,2025-02-17 14:00:00,ABOVE,19.237690709655283,0.2616325936513108,ADAUSDT,1,0.0,0.013599999999999945,2025-02-17 15:00:00,0.8091,-0.2616325936513108,stop_loss
LONG,1.1965,1.2352,1.1793,2.25,TREND,33.5016,0.0181,36.4785,11.9226,4,BOS,False,2025-02-17 14:00:00,ABOVE,17.057216395758978,0.29338412200705244,OPUSDT,1,0.0,0.017199999999999882,2025-02-17 15:00:00,1.1793,-0.2933841220070524,stop_loss
LONG,4.489,4.6143,4.4333,2.25,TREND,33.2269,0.0586,28.0146,14.3727,4,BOS,False,2025-02-17 12:00:00,ABOVE,5.267219425620344,0.29338412200705244,AXSUSDT,4,0.8617594254937193,0.05569999999999986,2025-02-17 16:00:00,4.4333,-0.29338412200705244,stop_loss
SHORT,25.12,24.5,25.4427,1.92,RANGE,20.5587,0.3396,20.3996,25.5521,4,SWEEP,False,2025-02-17 15:00:00,,0.6071686277675249,0.1959333161805788,AVAXUSDT,4,1.8593120545398387,0.32269999999999754,2025-02-17 19:00:00,24.5,0.37644454921586606,take_profit
SHORT,95613.5,94503.6761,96040.3554,2.6,TREND,37.6842,449.3214,17.5503,25.0155,4,BOS,False,2025-02-17 15:00:00,BELOW,0.0005311467004860888,0.2267228372946698,BTCUSDT,5,0.7663016562517554,426.8554000000004,2025-02-17 20:00:00,96040.3554,-0.2267228372946698,stop_loss
SHORT,320.8,311.28,324.8511,2.35,TREND,31.1989,4.2643,18.0905,37.5209,4,BOS,True,2025-02-17 16:00:00,BELOW,0.08183524679266495,0.3315227682817619,BCHUSDT,5,0.6171163387721911,4.051099999999963,2025-02-17 21:00:00,324.8511,-0.3315227682817619,stop_loss
SHORT,0.2572,0.2486,0.2608,2.35,TREND,29.392,0.0038,16.3372,36.4043,4,BOS,True,2025-02-17 16:00:00,BELOW,71.75817495276246,0.2583294298299443,DOGEUSDT,5,0.6583333333333301,0.003599999999999992,2025-02-17 21:00:00,0.2608,-0.2583294298299443,stop_loss
SHORT,0.2128,0.2047,0.2128,2.35,TREND,29.6015,0.0036,19.2861,33.4056,4,BOS,True,2025-02-17 16:00:00,BELOW,73.80840852284116,0.2583294298299443,HBARUSDT,14,2.4399999999999955,0.003500000000000003,2025-02-18 06:00:00,0.2047,0.5978481090350132,take_profit
SHORT,318.4,309.9952,318.4,2.2,TREND,25.5331,4.0214,13.3215,32.3268,4,BOS,True,2025-02-18 05:00:00,BELOW,0.06716988425165159,0.25661582579501013,BCHUSDT,1,1.2825882106585618,3.8204000000000065,2025-02-18 06:00:00,318.4,-0.0,stop_loss
SHORT,654.8,642.9616,654.8,2.2,TREND,27.6238,5.6643,9.8991,31.8411,4,BOS,True,2025-02-18 05:00:00,BELOW,0.04768835847596351,0.25661582579501013,BNBUSDT,1,1.7747300737767087,5.38110000000006,2025-02-18 06:00:00,654.8,-0.0,stop_loss
SHORT,0.2523,0.2453,0.2523,2.2,TREND,26.5512,0.0034,10.017,28.9049,4,BOS,True,2025-02-18 05:00:00,BELOW,80.19244556094115,0.25661582579501013,DOGEUSDT,1,1.4156250000000192,0.0031999999999999806,2025-02-18 06:00:00,0.2523,-0.0,stop_loss
SHORT,645.25,632.4929,650.6786,2.35,TREND,30.36,5.7143,9.8125,37.625,4,BOS,True,2025-02-18 06:00:00,BELOW,0.05008485834356288,0.27189066200386347,BNBUSDT,1,0.0,5.42859999999996,2025-02-18 07:00:00,650.6786,-0.27189066200386347,stop_loss
SHORT,0.2478,0.2408,0.2509,2.2,TREND,27.4349,0.0033,10.1571,30.8156,4,BOS,True,2025-02-18 06:00:00,BELOW,83.53015729765337,0.25894348762272706,DOGEUSDT,1,0.0,0.0031000000000000194,2025-02-18 07:00:00,0.2509,-0.25894348762272706,stop_loss
SHORT,313.5,305.8118,316.9946,2.2,TREND,25.4394,3.6786,14.5631,29.3204,4,BOS,True,2025-02-18 06:00:00,BELOW,0.07409817650739074,0.25894348762272706,BCHUSDT,2,0.22892462656670673,3.4945999999999913,2025-02-18 08:00:00,316.9946,-0.25894348762272706,stop_loss
SHORT,0.2043,0.1972,0.2043,2.35,TREND,28.3663,0.0031,10.025,33.2121,4,BOS,True,2025-02-18 06:00:00,BELOW,89.2908578009408,0.25894348762272706,HBARUSDT,2,0.9620689655172511,0.002899999999999986,2025-02-18 08:00:00,0.2043,-0.0,stop_loss
SHORT,4.165,4.0168,4.2324,2.2,TREND,26.8792,0.0709,9.6677,34.2397,4,BOS,True,2025-02-18 06:00:00,BELOW,3.8418915077555873,0.25894348762272706,AXSUSDT,3,0.17804154302671266,0.06740000000000013,2025-02-18 09:00:00,4.2324,-0.25894348762272706,stop_loss
SHORT,4.692,4.5434,4.7552,2.35,TREND,30.5481,0.0666,6.6524,34.2275,4,BOS,True,2025-02-18 06:00:00,BELOW,4.302067436769982,0.27189066200386347,DOTUSDT,3,0.1107594936708947,0.06320000000000014,2025-02-18 09:00:00,4.7552,-0.27189066200386347,stop_loss
SHORT,2661.59,2595.9789,2691.4132,2.2,TREND,25.2171,31.3929,12.8987,28.2207,4,BOS,True,2025-02-18 06:00:00,BELOW,0.008682619156318861,0.25894348762272706,ETHUSDT,3,0.0,29.823199999999815,2025-02-18 09:00:00,2691.4132,-0.25894348762272706,stop_loss
SHORT,3.148,3.0228,3.2013,2.35,TREND,30.3492,0.0561,12.1019,25.7325,4,BOS,True,2025-02-18 06:00:00,BELOW,5.101138123899908,0.27189066200386347,NEARUSDT,3,0.20637898686679523,0.05329999999999968,2025-02-18 09:00:00,3.2013,-0.27189066200386347,stop_loss
SHORT,252.93,243.3697,257.2756,2.2,TREND,26.6187,4.5743,9.8688,29.06,4,BOS,True,2025-02-18 05:00:00,BELOW,0.05905187449259267,0.25661582579501013,AAVEUSDT,5,0.7110640648011806,4.34559999999999,2025-02-18 10:00:00,257.2756,-0.25661582579501013,stop_loss
SHORT,654.45,638.7038,660.5062,2.6,TREND,38.8538,6.375,4.8739,29.0196,4,BOS,False,2025-02-18 09:00:00,BELOW,0.0363202471497866,0.21996268078853723,BNBUSDT,3,0.2146560549519617,6.05619999999999,2025-02-18 12:00:00,660.5062,-0.21996268078853723,stop_loss
SHORT,18.255,17.6234,18.255,2.25,TREND,34.917,0.2955,8.9437,29.9009,3,BOS,False,2025-02-18 09:00:00,BELOW,0.8706910532737109,0.2444029786539302,LINKUSDT,3,0.9654435340220795,0.2806999999999995,2025-02-18 12:00:00,18.255,-0.0,stop_loss
SHORT,4.253,4.0706,4.253,2.6,TREND,37.9095,0.0739,8.3172,31.6248,3,BOS,False,2025-02-18 09:00:00,BELOW,2.9841633535278493,0.20948826741765447,AXSUSDT,5,0.9116809116809148,0.07019999999999982,2025-02-18 14:00:00,4.253,-0.0,stop_loss
SHORT,1.1319,1.0783,1.1185,2.35,TREND,30.6948,0.024,11.9345,26.7857,4,BOS,True,2025-02-18 05:00:00,BELOW,11.817834082664863,0.2694466170847607,OPUSDT,10,2.9780701754385697,0.022800000000000153,2025-02-18 15:00:00,1.0783,0.6334359068308351,take_profit
SHORT,95501.8,94714.9374,95964.6604,1.7,RANGE,13.496,487.2214,16.2261,26.9341,4,SWEEP,False,2025-02-18 14:00:00,,0.0004076608515448107,0.18869006481036782,BTCUSDT,2,1.948535670798425,462.8603999999905,2025-02-18 16:00:00,94714.9374,0.32077307756476686,take_profit
SHORT,0.7548,0.7198,0.7548,2.2,TREND,27.4876,0.0167,13.774,34.4989,4,BOS,True,2025-02-18 15:00:00,BELOW,15.870803560733995,0.2523457766156709,ADAUSDT,1,1.0,0.015900000000000025,2025-02-18 16:00:00,0.7548,-0.0,stop_loss
SHORT,9.343,8.9478,9.343,2.35,TREND,34.4056,0.177,11.9048,31.2349,4,BOS,True,2025-02-18 15:00:00,BELOW,1.7503175151701256,0.29440340605161613,UNIUSDT,1,0.9988109393578994,0.16820000000000057,2025-02-18 16:00:00,9.343,-0.0,stop_loss
SHORT,0.7389,0.7007,0.7552,2.35,TREND,31.5427,0.0171,10.2211,37.7972,4,BOS,True,2025-02-18 16:00:00,BELOW,19.966042881105693,0.32544649896202243,ADAUSDT,5,0.0,0.01629999999999998,2025-02-18 21:00:00,0.7552,-0.32544649896202243,stop_loss
SHORT,9.175,8.6977,9.3518,2.7,TREND,37.8126,0.1861,11.3244,34.6641,4,BOS,True,2025-02-18 16:00:00,BELOW,1.4343590187548725,0.25359467451586154,UNIUSDT,5,0.0,0.17680000000000007,2025-02-18 21:00:00,9.3518,-0.25359467451586154,stop_loss
SHORT,3.077,2.9405,3.1351,2.35,TREND,31.5214,0.0611,11.0981,28.6215,4,BOS,True,2025-02-18 15:00:00,BELOW,5.573902696330078,0.3238437466567778,NEARUSDT,8,0.6540447504302889,0.05810000000000004,2025-02-18 23:00:00,3.1351,-0.3238437466567778,stop_loss
SHORT,17.444,16.8047,17.7281,2.25,TREND,34.2826,0.2991,15.2615,23.9073,4,BOS,False,2025-02-19 04:00:00,BELOW,0.8973435153292721,0.2549352927050482,LINKUSDT,2,0.0,0.28410000000000224,2025-02-19 06:00:00,17.7281,-0.2549352927050482,stop_loss
LONG,134.66,140.4358,134.66,2.35,TREND,29.8301,2.5871,34.3181,7.1507,4,BOS,True,2025-02-19 07:00:00,ABOVE,0.10134543791162515,0.24908681729919144,LTCUSDT,7,1.236878509235903,2.4577999999999918,2025-02-19 14:00:00,134.66,-0.0,stop_loss
SHORT,17.828,17.272,18.0716,2.28,RANGE,22.9349,0.2564,21.8106,19.61,4,SWEEP,False,2025-02-19 14:00:00,,0.7721323801261971,0.18809144779874215,LINKUSDT,9,0.1559934318555014,0.2436000000000007,2025-02-19 23:00:00,18.0716,-0.18809144779874215,stop_loss
SHORT,17.936,17.415,18.1657,2.27,RANGE,19.7187,0.2418,9.3944,17.4003,4,SWEEP,False,2025-02-20 01:00:00,,0.8164495382769392,0.18753845894221385,LINKUSDT,1,0.0,0.22970000000000113,2025-02-20 02:00:00,18.1657,-0.18753845894221385,stop_loss
LONG,0.2228,0.231,0.2194,2.35,TREND,34.118,0.0037,22.9811,10.5079,4,BOS,True,2025-02-20 04:00:00,ABOVE,84.96913621284365,0.28889506312366725,HBARUSDT,3,0.68235294117647,0.0033999999999999864,2025-02-20 07:00:00,0.2194,-0.28889506312366725,stop_loss
SHORT,9.315,9.0594,9.305,2.2,TREND,26.9078,0.1223,9.8715,20.1519,3,BOS,True,2025-02-20 05:00:00,BELOW,2.029541347596788,0.23583270459074873,UNIUSDT,9,1.5920826161789774,0.11620000000000097,2025-02-20 14:00:00,9.305,0.020295413475967444,stop_loss
SHORT,9.005,8.7194,9.1108,2.7,TREND,37.7936,0.1114,14.1116,26.1065,3,BOS,True,2025-02-20 15:00:00,BELOW,2.2196288949892087,0.23483673708985509,UNIUSDT,1,0.0,0.10579999999999856,2025-02-20 16:00:00,9.1108,-0.23483673708985509,stop_loss
LONG,130.75,135.8113,130.75,2.25,TREND,34.4111,2.3679,21.6893,12.4284,4,BOS,False,2025-02-20 23:00:00,ABOVE,0.11132893550099328,0.2504344404094857,LTCUSDT,1,1.724827739497655,2.249500000000012,2025-02-21 00:00:00,130.75,-0.0,stop_loss
LONG,24.995,25.6663,24.845,2.35,TREND,33.2351,0.3007,35.0356,14.2518,4,BOS,True,2025-02-20 18:00:00,ABOVE,1.1034971453503883,0.3152691344266082,AVAXUSDT,7,0.6650332516625703,0.28570000000000206,2025-02-21 01:00:00,24.845,-0.1655245718025606,stop_loss
LONG,134.63,140.5142,132.1261,2.35,TREND,32.8315,2.6357,31.5447,11.1653,4,BOS,True,2025-02-21 00:00:00,ABOVE,0.1259112322483365,0.3152691344266082,LTCUSDT,1,0.0,2.5038999999999874,2025-02-21 01:00:00,132.1261,-0.3152691344266082,stop_loss
LONG,327.4,331.8429,327.4,2.25,TREND,33.4095,2.0786,26.4605,9.2784,3,BOS,False,2025-02-21 06:00:00,ABOVE,0.13185493250395014,0.26036074972229367,BCHUSDT,2,0.9115770282589155,1.9745999999999526,2025-02-21 08:00:00,327.4,-0.0,stop_loss
LONG,0.2606,0.2659,0.2584,2.35,TREND,28.8787,0.0024,31.8568,6.068,4,BOS,True,2025-02-21 13:00:00,ABOVE,110.814699261969,0.24379233837632955,DOGEUSDT,1,0.0,0.0021999999999999797,2025-02-21 14:00:00,0.2584,-0.24379233837632955,stop_loss
LONG,18.989,19.4124,18.8088,2.35,TREND,30.802,0.1896,36.1582,7.4953,4,BOS,True,2025-02-21 13:00:00,ABOVE,1.4205435920929363,0.25598195529514606,LINKUSDT,1,0.0,0.18019999999999925,2025-02-21 14:00:00,18.8088,-0.25598195529514606,stop_loss
LONG,4.517,4.6264,4.517,2.7,TREND,35.3814,0.0426,31.3233,7.0352,4,BOS,True,2025-02-21 09:00:00,ABOVE,7.022824562280987,0.2844243947723845,AXSUSDT,6,2.172839506172807,0.04050000000000065,2025-02-21 15:00:00,4.517,-0.0,stop_loss
SHORT,8.827,8.4406,8.827,2.2,TREND,27.0762,0.1849,15.6105,31.6074,4,BOS,True,2025-02-21 18:00:00,BELOW,1.377258070281036,0.24184651714134897,UNIUSDT,1,1.2471526195899787,0.1755999999999993,2025-02-21 19:00:00,8.827,-0.0,stop_loss
SHORT,8.608,8.1887,8.7986,2.2,TREND,27.5,0.2006,14.3823,38.0206,4,BOS,True,2025-02-21 19:00:00,BELOW,1.2688694498496806,0.24184651714134897,UNIUSDT,1,0.0,0.19059999999999988,2025-02-21 20:00:00,8.7986,-0.24184651714134897,stop_loss
SHORT,3.235,3.0415,3.3067,2.7,TREND,36.9628,0.0754,12.6894,37.9735,4,BOS,True,2025-02-21 19:00:00,BELOW,3.37303371187375,0.24184651714134897,NEARUSDT,3,0.0,0.07170000000000032,2025-02-21 22:00:00,3.3067,-0.24184651714134897,stop_loss
SHORT,240.1,228.4304,245.0658,2.35,TREND,34.6982,5.2271,14.8538,39.9973,4,BOS,True,2025-02-21 19:00:00,BELOW,0.05681949937537565,0.2821542699982405,AAVEUSDT,5,0.2215151637198425,4.9658000000000015,2025-02-22 00:00:00,245.0658,-0.2821542699982405,stop_loss
SHORT,1.0906,1.0349,1.1025,2.35,TREND,28.5674,0.025,16.8764,38.3295,4,BOS,True,2025-02-21 19:00:00,BELOW,10.204494394149723,0.24184651714134897,OPUSDT,14,0.5443037974683494,0.023700000000000054,2025-02-22 09:00:00,1.1025,-0.12143348329038192,stop_loss
LONG,3.602,3.7805,3.5359,2.7,TREND,37.3641,0.0696,48.46,6.6735,5,BOS,True,2025-02-22 10:00:00,ABOVE,3.6065352212256983,0.23839197812301882,NEARUSDT,3,0.0,0.06610000000000005,2025-02-22 13:00:00,3.5359,-0.23839197812301882,stop_loss
LONG,2718.1,2773.6397,2723.22,2.6,TREND,36.5495,22.4857,26.8933,9.3202,3,BOS,False,2025-02-22 09:00:00,ABOVE,0.009287052712551022,0.1983844478138853,ETHUSDT,6,2.7788440832530052,21.361399999999776,2025-02-22 15:00:00,2773.6397,0.5158001215392725,take_profit
LONG,26.23,27.0089,25.9304,2.6,TREND,38.9741,0.3154,36.6931,6.9083,3,BOS,False,2025-02-22 17:00:00,ABOVE,0.6651643865105236,0.19928325019855395,AVAXUSDT,3,0.0,0.29960000000000164,2025-02-22 20:00:00,25.9304,-0.19928325019855395,stop_loss
SHORT,322.4,317.1696,322.4,2.35,TREND,29.829,2.3429,14.0244,25.6098,4,BOS,True,2025-02-24 02:00:00,BELOW,0.10724542821686243,0.23869614958227262,BCHUSDT,1,2.0667655119737294,2.2257000000000176,2025-02-24 03:00:00,317.1696,0.5609364877454746,take_profit
