timestamp,symbol,tf,trade_type,entry,exit,PnL,R,confidence,regime
2024-10-13 15:00:00,FILUSDT,15m,aligned,3.526,3.553,-0.6100940105797528,-0.5767282937499936,4.0,TREND
2024-10-14 12:00:00,DOTUSDT,30m,aligned,4.278,4.374,0.6004461316870737,0.5706614857142885,2.5,TREND
2024-10-14 12:00:00,FILUSDT,15m,aligned,3.67,3.737,0.42259531381158744,0.4016328141844004,2.5,TREND
2024-10-17 16:00:00,DOTUSDT,30m,aligned,4.237,4.195,0.28901001088970124,0.2720289801801775,3.5,TREND
2024-10-17 23:00:00,DOTUSDT,30m,aligned,4.199,4.195,-0.16515768086857438,-0.15503196800001304,2.5,TREND
2024-10-19 01:00:00,FILUSDT,15m,aligned,3.78,3.723,-0.524099894643885,-0.49273155328467055,2.5,TREND
2024-10-19 03:00:00,DOTUSDT,30m,aligned,4.438,4.37,-0.43818094573335775,-0.41195501128205086,5.0,TREND
2024-10-19 07:00:00,DOTUSDT,30m,aligned,4.388,4.37,-0.22106966437240105,-0.20869798068965387,2.5,TREND
2024-10-20 04:00:00,FILUSDT,15m,aligned,3.731,3.944,2.4174737344462702,2.2983532409090985,3.5,TREND
2024-10-20 23:00:00,DOTUSDT,30m,aligned,4.58,4.574,-0.08998067329020668,-0.08362489955555294,4.0,TREND
2024-10-22 08:00:00,XRPUSDT,15m,standalone,0.5471,0.5351,0.8109625868318262,0.7543111366906492,2.5,TREND
2024-10-23 08:00:00,DOTUSDT,30m,aligned,4.245,4.229,0.044362474712572986,0.04095451881187921,4.0,TREND
2024-10-23 12:00:00,DOTUSDT,30m,aligned,4.212,4.229,-0.3322146710961913,-0.30656815744680704,2.5,TREND
2024-10-23 12:00:00,FILUSDT,15m,aligned,3.703,3.726,-0.43089044724618636,-0.39762629999999544,3.5,TREND
2024-10-23 15:00:00,XRPUSDT,15m,standalone,0.5269,0.5221,0.38963850804336175,0.3621089043478334,3.5,TREND
2024-10-23 16:00:00,DOTUSDT,30m,aligned,4.189,4.229,-0.4762583441524242,-0.4426086837606805,5.0,TREND
2024-10-23 16:00:00,FILUSDT,15m,aligned,3.684,3.652,0.22700604922331213,0.21096711456311187,5.0,TREND
2024-10-23 23:00:00,FILUSDT,15m,aligned,3.678,3.652,0.3041348597208211,0.2810359000000052,2.5,TREND
2024-10-25 10:00:00,DOTUSDT,30m,aligned,4.168,4.186,-0.3912834324268418,-0.3621415512195069,3.5,TREND
2024-10-25 12:00:00,XRPUSDT,15m,aligned,0.5265,0.5169,1.204687215234913,1.114964909589031,3.5,TREND
2024-10-25 18:00:00,DOTUSDT,30m,aligned,4.104,4.053,0.6456122455655113,0.5997003090909145,2.5,TREND
2024-10-25 22:00:00,XRPUSDT,15m,aligned,0.518,0.5119,0.5227708431340524,0.4802208701030968,2.5,TREND
2024-10-25 23:00:00,FILUSDT,15m,aligned,3.576,3.475,0.5734282897151022,0.5267551468208111,4.0,TREND
2024-10-30 06:00:00,FILUSDT,15m,aligned,3.721,3.737,0.09176370740707014,0.08296725970149804,2.5,TREND
2024-10-30 17:00:00,XRPUSDT,15m,standalone,0.5232,0.5253,-1.1968045017830198,-1.0811820727272676,2.5,TREND
2024-10-31 12:00:00,DOTUSDT,30m,standalone,4.1,3.944,1.3781275362427399,1.2585953252173887,3.5,TREND
2024-10-31 15:00:00,FILUSDT,15m,aligned,3.571,3.538,0.12431669226753607,0.11353405517241646,4.0,TREND
2024-11-01 15:00:00,DOTUSDT,30m,aligned,3.971,3.927,0.9257325008032907,0.8339953822784916,3.5,TREND
2024-11-01 16:00:00,FILUSDT,15m,aligned,3.458,3.487,-0.4255686403115884,-0.38339615445544206,3.0,TREND
2024-11-02 19:00:00,FILUSDT,15m,aligned,3.402,3.433,-0.5140272709589833,-0.4610115045454483,2.5,TREND
2024-11-02 20:00:00,DOTUSDT,30m,aligned,3.878,3.9,-0.5530661909133754,-0.49832134545453993,2.5,TREND
2024-11-03 02:00:00,FILUSDT,15m,aligned,3.384,3.376,-0.025662419845811246,-0.023238044444437847,4.0,TREND
2024-11-03 05:00:00,FILUSDT,15m,aligned,3.373,3.376,-0.21144834594135842,-0.19151694153845186,2.5,TREND
2024-11-03 11:00:00,FILUSDT,15m,aligned,3.353,3.326,0.2288104396577358,0.20764012705882787,3.5,TREND
2024-11-03 18:00:00,XRPUSDT,15m,aligned,0.4997,0.498,0.04515352367220049,0.04097576756757271,2.5,TREND
2024-11-03 19:00:00,FILUSDT,15m,aligned,3.272,3.326,-0.5821494201218383,-0.526976846666668,2.5,TREND
2024-11-03 19:00:00,XRPUSDT,15m,aligned,0.4944,0.498,-0.4339944544197915,-0.3928631055118065,2.5,TREND
2024-11-03 20:00:00,DOTUSDT,30m,aligned,3.78,3.713,1.0483386529062617,0.9577936745762671,2.5,TREND
2024-11-03 20:00:00,FILUSDT,15m,aligned,3.327,3.326,-0.14000280082826597,-0.12791076307692362,2.5,TREND
2024-11-03 20:00:00,XRPUSDT,15m,aligned,0.5005,0.498,0.16989972736667447,0.1552254929577453,2.5,TREND
2024-11-03 21:00:00,DOTUSDT,30m,aligned,3.792,3.713,1.610777302960905,1.4572985446808513,2.5,TREND
2024-11-03 21:00:00,FILUSDT,15m,aligned,3.343,3.326,0.15485367764045396,0.1400988446069434,2.5,TREND
2024-11-03 21:00:00,XRPUSDT,15m,aligned,0.5032,0.498,0.9541707119860824,0.863255018181839,2.5,TREND
2024-11-03 22:00:00,FILUSDT,15m,aligned,3.357,3.326,0.5963977910476173,0.5266134403893004,3.5,TREND
2024-11-03 22:00:00,XRPUSDT,15m,aligned,0.5029,0.498,0.8613867139793264,0.7605960782609099,2.5,TREND
2024-11-04 01:00:00,XRPUSDT,15m,standalone,0.5031,0.498,0.9427734537670964,0.8218804533333328,2.5,TREND
2024-11-05 04:00:00,FILUSDT,15m,aligned,3.315,3.341,-0.44886241657049986,-0.3881143999999989,2.5,TREND
2024-11-05 04:00:00,XRPUSDT,15m,standalone,0.5053,0.5058,-0.33566095195437895,-0.2902333636363624,2.5,TREND
2024-11-06 01:00:00,XRPUSDT,15m,aligned,0.5201,0.5288,0.5728757276605165,0.49872713655172946,4.0,TREND
2024-11-06 07:00:00,FILUSDT,15m,aligned,3.608,3.682,0.2645438616766691,0.23030335595667994,3.5,TREND
2024-11-06 08:00:00,XRPUSDT,15m,aligned,0.5364,0.5288,-0.3463702108848745,-0.3000423445544534,2.5,TREND
2024-11-07 04:00:00,XRPUSDT,15m,aligned,0.5599,0.5548,-0.23371753421603325,-0.20306652560975658,4.0,TREND
2024-11-07 12:00:00,XRPUSDT,15m,aligned,0.5473,0.5548,0.7279046497399609,0.6337301063829762,2.5,TREND
2024-11-08 07:00:00,DOTUSDT,30m,aligned,4.268,4.279,-0.006949697381959469,-0.005998730434784276,4.0,TREND
2024-11-08 15:00:00,DOTUSDT,30m,aligned,4.303,4.279,-0.2195877035243558,-0.18955162947368312,2.5,TREND
2024-11-08 16:00:00,DOTUSDT,30m,aligned,4.342,4.279,-0.3790391848317577,-0.3278140838427943,2.5,TREND
2024-11-08 19:00:00,FILUSDT,15m,aligned,3.88,3.871,-0.12041153762508175,-0.10448107157894511,5.0,TREND
2024-11-10 00:00:00,DOTUSDT,30m,aligned,4.634,5.118,1.6974795466108223,1.474443240125394,4.0,TREND
2024-11-10 06:00:00,XRPUSDT,15m,aligned,0.5853,0.5914,0.12234277840255445,0.10626783866348555,2.5,TREND
2024-11-10 08:00:00,FILUSDT,15m,aligned,4.104,4.23,0.4507784557046349,0.3915494876712324,2.5,TREND
2024-11-11 23:00:00,XRPUSDT,15m,aligned,0.6188,0.6072,-0.3652596955578126,-0.3111309495327086,2.5,TREND
2024-11-12 01:00:00,DOTUSDT,30m,aligned,5.575,5.485,-0.23425093365007246,-0.20015946110056765,2.5,TREND
2024-11-12 03:00:00,XRPUSDT,15m,aligned,0.6048,0.599,-0.5214425076060969,-0.4455549000000014,2.5,TREND
2024-11-12 04:00:00,DOTUSDT,30m,aligned,5.577,5.485,-0.2879412249548718,-0.24652944220183154,2.5,TREND
2024-11-12 05:00:00,DOTUSDT,30m,aligned,5.478,5.485,-0.021522450605165385,-0.018555672816177628,2.5,TREND
2024-11-12 06:00:00,XRPUSDT,15m,aligned,0.6019,0.6159,1.0259631682441326,0.8845385323741035,2.5,TREND
2024-11-12 15:00:00,XRPUSDT,15m,aligned,0.6673,0.705,0.6031508978212342,0.5155445976945244,4.0,TREND
2024-11-13 00:00:00,XRPUSDT,15m,aligned,0.7048,0.705,-0.02636947772918667,-0.02242376637168095,2.5,TREND
2024-11-13 04:00:00,XRPUSDT,15m,aligned,0.6676,0.705,0.9955091786490973,0.8467392591885451,2.5,TREND
2024-11-14 17:00:00,XRPUSDT,15m,aligned,0.7271,0.7638,0.9348223277620612,0.7884454369020535,5.0,TREND
2024-11-15 13:00:00,XRPUSDT,15m,aligned,0.8654,0.8607,-0.07759373096660899,-0.06493195145985302,3.0,TREND
2024-11-15 18:00:00,XRPUSDT,15m,aligned,0.87,1.0893,2.628229924243712,2.200783208536583,2.5,TREND
2024-11-15 19:00:00,FILUSDT,15m,aligned,4.178,4.19,0.0010369541467453829,0.0008683073170762672,3.5,TREND
2024-11-16 03:00:00,DOTUSDT,30m,standalone,5.172,5.718,2.0315556505247327,1.7011353153846207,2.5,TREND
2024-11-16 11:00:00,FILUSDT,15m,aligned,4.337,4.541,1.250167691276953,1.046835418579242,4.0,TREND
2024-11-18 09:00:00,FILUSDT,15m,aligned,4.573,4.576,-0.038178439197977525,-0.030461486956523405,2.5,TREND
2024-11-18 10:00:00,DOTUSDT,30m,aligned,5.802,5.847,0.0735153300286178,0.058673656441721095,2.5,TREND
2024-11-18 12:00:00,FILUSDT,15m,standalone,4.434,4.576,0.8863921211165796,0.7070276327868821,2.5,TREND
2024-11-18 13:00:00,DOTUSDT,30m,aligned,5.755,5.847,0.21639694917340574,0.17139646334841993,2.5,TREND
2024-11-18 14:00:00,DOTUSDT,30m,aligned,5.703,5.847,0.4145351702720661,0.3277693784615404,2.5,TREND
2024-11-22 08:00:00,DOTUSDT,30m,standalone,6.092,8.588,6.219886167844576,4.079556466377897,2.5,TREND
2024-11-23 04:00:00,DOTUSDT,30m,standalone,7.204,8.938,3.682333166690219,2.9696914914904924,2.5,TREND
2024-11-23 05:00:00,FILUSDT,15m,aligned,4.937,5.82,3.983665597099996,3.088756417081845,3.5,TREND
2024-11-27 17:00:00,XRPUSDT,15m,aligned,1.471,1.4754,0.0032550508024607946,0.0023387904761896917,3.5,TREND
2024-11-27 20:00:00,FILUSDT,15m,aligned,5.667,5.747,0.3440212667905262,0.24718313513513485,3.0,TREND
2024-11-29 07:00:00,XRPUSDT,15m,aligned,1.6147,1.913,2.7433601210476306,1.9662288158176944,5.0,TREND
2024-11-29 20:00:00,FILUSDT,15m,aligned,6.043,6.146,0.2917287652088105,0.20908866472019358,2.5,TREND
2024-11-30 18:00:00,DOTUSDT,30m,aligned,8.938,9.048,0.34093698417373497,0.2375900392156854,3.5,TREND
2024-11-30 18:00:00,FILUSDT,15m,aligned,6.649,7.098,1.0973113760853705,0.7646875081850547,2.5,TREND
2024-12-02 12:00:00,FILUSDT,15m,aligned,6.794,7.068,1.5705197772029749,1.0634641169590688,2.5,TREND
2024-12-02 15:00:00,XRPUSDT,15m,aligned,2.6185,2.6879,0.12561714771381058,0.08416551373081597,4.0,TREND
2024-12-03 05:00:00,DOTUSDT,30m,aligned,10.029,10.147,0.10673899982659124,0.07151685035856645,3.5,TREND
2024-12-03 07:00:00,FILUSDT,15m,aligned,7.294,7.257,-0.228693928943118,-0.15299043946666455,2.5,TREND
2024-12-03 12:00:00,XRPUSDT,15m,aligned,2.8536,2.6011,-1.5376787696328713,-1.0302442811881178,4.0,TREND
2024-12-04 07:00:00,FILUSDT,15m,aligned,8.084,8.115,0.010017985229541098,0.006781917196415555,2.5,TREND
2024-12-04 08:00:00,DOTUSDT,30m,aligned,10.059,10.935,2.3173218138971627,1.0739213775668996,2.5,TREND
2024-12-04 13:00:00,DOTUSDT,30m,aligned,11.336,10.935,0.823819959521783,-0.5829088898138948,2.5,TREND
2024-12-04 15:00:00,DOTUSDT,30m,aligned,11.062,10.935,-0.17304058807887004,-0.11360392426205773,2.5,TREND
2024-12-04 16:00:00,DOTUSDT,30m,aligned,10.997,10.362,-0.6924189959646893,-0.45510120054756836,2.5,TREND
2024-12-05 18:00:00,DOTUSDT,30m,aligned,10.977,10.793,-0.30360425255002244,-0.200446797757009,3.5,TREND
2024-12-07 06:00:00,DOTUSDT,30m,aligned,10.516,10.634,0.27156612030599225,0.1796545674796762,2.5,TREND
2024-12-08 01:00:00,XRPUSDT,15m,aligned,2.5837,2.5316,-0.5090222294154301,-0.33613976653431393,2.5,TREND
2024-12-13 23:00:00,XRPUSDT,15m,standalone,2.4162,2.4222,-0.01011937471944882,-0.006705005199301417,2.5,TREND
2024-12-14 00:00:00,XRPUSDT,15m,standalone,2.4234,2.4771,0.5765614001453347,0.38204993050571023,2.5,TREND
2024-12-17 08:00:00,XRPUSDT,15m,aligned,2.5359,2.6437,0.7330135406569844,0.483872007314726,3.5,TREND
2024-12-17 19:00:00,XRPUSDT,15m,aligned,2.6051,2.5775,-0.36845848961839445,-0.2420531322222192,2.5,TREND
2024-12-18 12:00:00,FILUSDT,15m,standalone,6.192,6.114,0.22344786265918237,0.14714680677966194,3.5,TREND
2024-12-18 13:00:00,DOTUSDT,30m,standalone,8.195,8.325,-0.3434720893833599,-0.22618619202363224,4.0,TREND
2024-12-18 14:00:00,FILUSDT,15m,standalone,6.076,6.114,-0.3136435296386917,-0.20623975730336935,2.5,TREND
2024-12-18 20:00:00,DOTUSDT,30m,aligned,8.099,7.668,0.8010303015220067,0.5290121247089289,3.0,TREND
2024-12-20 02:00:00,FILUSDT,15m,aligned,5.144,5.214,-0.21801468238513647,-0.14322242033898303,2.5,TREND
2024-12-20 03:00:00,DOTUSDT,30m,aligned,7.219,7.122,0.20055703492213867,0.13194277667238666,3.5,TREND
2024-12-20 03:00:00,FILUSDT,15m,aligned,5.284,5.214,0.18680440257199657,0.12289517333333302,3.5,TREND
2024-12-20 09:00:00,DOTUSDT,30m,aligned,6.53,6.736,-0.2963003576604171,-0.19443504969696887,4.0,TREND
2024-12-20 20:00:00,FILUSDT,15m,aligned,5.116,4.78,2.437635159243496,1.6027150965174095,2.5,TREND
2024-12-20 21:00:00,FILUSDT,15m,aligned,5.091,4.78,2.032028940974775,1.3149589575221254,2.5,TREND
2024-12-22 00:00:00,FILUSDT,15m,aligned,4.916,4.948,-0.12761789282323763,-0.08151176654804244,2.5,TREND
2024-12-25 19:00:00,FILUSDT,15m,standalone,5.291,5.31,-0.281596782386485,-0.18000748723403184,2.5,TREND
2024-12-26 05:00:00,FILUSDT,15m,aligned,5.168,5.04,0.7753779403341177,0.4965452017467283,5.0,TREND
2024-12-26 15:00:00,DOTUSDT,30m,aligned,6.972,7.017,-0.16400096511156692,-0.10450585436893117,2.5,TREND
2024-12-26 15:00:00,FILUSDT,15m,aligned,4.994,5.024,-0.18825268337089612,-0.1199597057220721,2.5,TREND
2024-12-26 16:00:00,DOTUSDT,30m,aligned,6.954,7.017,-0.2032541358189997,-0.12981041698113258,2.5,TREND
2024-12-30 00:00:00,DOTUSDT,30m,aligned,6.863,6.933,-0.48326962490912595,-0.30904646366781724,2.5,TREND
2024-12-30 13:00:00,XRPUSDT,15m,aligned,2.0755,2.0401,0.41850807599428697,0.26846172246376915,2.5,TREND
2025-01-03 12:00:00,FILUSDT,15m,aligned,5.422,5.632,1.3220024466259372,0.8457586260869594,5.0,TREND
2025-01-03 15:00:00,DOTUSDT,30m,aligned,7.844,7.831,-0.07331868373690792,-0.046906047248320516,5.0,TREND
2025-01-03 16:00:00,DOTUSDT,30m,aligned,7.865,7.831,-0.11930747175050603,-0.07636345648021708,3.5,TREND
2025-01-06 13:00:00,FILUSDT,15m,aligned,6.023,6.158,0.3564185745017048,0.22638513243762298,2.5,TREND
2025-01-06 14:00:00,FILUSDT,15m,aligned,6.049,6.158,0.26513745603841915,0.16802603948811867,2.5,TREND
2025-01-08 16:00:00,DOTUSDT,30m,aligned,6.847,6.788,0.2229102507192501,0.14102835194346586,3.5,TREND
2025-01-08 19:00:00,FILUSDT,15m,aligned,5.077,5.144,-0.313458933993021,-0.19831567512195075,2.5,TREND
2025-01-09 01:00:00,FILUSDT,15m,aligned,5.137,5.144,-0.1340546135945219,-0.08486078064260208,2.5,TREND
2025-01-09 02:00:00,FILUSDT,15m,aligned,5.137,5.112,0.057971581006858765,0.03672899999999822,2.5,TREND
2025-01-09 05:00:00,DOTUSDT,30m,aligned,6.756,6.743,-0.03724042214869297,-0.02359437919999887,2.5,TREND
2025-01-09 14:00:00,FILUSDT,15m,aligned,4.942,5.112,-0.9054341611013103,-0.5734444485981303,4.0,TREND
2025-01-09 18:00:00,DOTUSDT,30m,aligned,6.644,6.637,-0.09236541212101508,-0.05884973197968915,3.0,TREND
2025-01-09 20:00:00,FILUSDT,15m,aligned,5.005,5.082,-0.7858070701722373,-0.5006693999999957,3.0,TREND
2025-01-11 16:00:00,XRPUSDT,15m,standalone,2.4061,2.4758,1.3047332182486218,0.8359756367021322,2.5,TREND
2025-01-13 12:00:00,FILUSDT,15m,aligned,4.66,4.901,-0.7596706277829782,-0.4827049267552159,4.0,TREND
2025-01-13 13:00:00,DOTUSDT,30m,standalone,6.117,6.348,-0.6071537011053836,-0.38579362173912835,2.5,TREND
2025-01-13 18:00:00,FILUSDT,15m,aligned,4.774,4.906,-0.5043384353667276,-0.32201781592920165,2.5,TREND
2025-01-15 16:00:00,XRPUSDT,15m,aligned,2.97,3.0237,0.21915482948486245,0.14092952248833482,4.0,TREND
2025-01-15 22:00:00,FILUSDT,15m,aligned,5.538,5.519,-0.14374907776859752,-0.09243916246648927,3.5,TREND
2025-01-16 04:00:00,XRPUSDT,15m,aligned,3.0391,3.3207,1.2950861522420942,0.8316449912778288,2.5,TREND
2025-01-16 12:00:00,DOTUSDT,30m,aligned,7.077,7.207,0.8307966766225023,0.533992485436894,4.0,TREND
2025-01-18 02:00:00,DOTUSDT,30m,aligned,7.448,7.501,0.316119929203602,0.20044638250000585,2.5,TREND
2025-01-19 23:00:00,DOTUSDT,30m,aligned,6.351,6.912,-1.0336994949586469,-0.6541404338600445,5.0,TREND
2025-01-20 00:00:00,FILUSDT,15m,aligned,4.975,5.445,-1.2040347395562971,-0.7619311132075479,3.5,TREND
2025-01-21 01:00:00,FILUSDT,15m,aligned,5.012,5.019,-0.0709583359755227,-0.0455484909090914,2.5,TREND
2025-01-23 13:00:00,FILUSDT,15m,standalone,4.885,4.921,-0.30728095306803604,-0.19733497777777806,2.5,TREND
2025-01-29 05:00:00,DOTUSDT,30m,aligned,5.781,5.682,0.5115630751290067,0.3291739666666624,2.5,TREND
2025-02-01 21:00:00,FILUSDT,15m,aligned,4.433,4.336,0.30091234119094723,0.19299188792710634,3.0,TREND
2025-02-02 10:00:00,XRPUSDT,15m,aligned,2.8967,2.7028,2.6376157502049797,1.6883918108892972,2.5,TREND
2025-02-02 17:00:00,DOTUSDT,30m,aligned,5.455,5.335,0.20356038134177518,0.13030316521739232,5.0,TREND
2025-02-02 19:00:00,DOTUSDT,30m,aligned,5.144,5.335,-0.35786275921410576,-0.2287771706340371,2.5,TREND
2025-02-02 20:00:00,DOTUSDT,30m,aligned,5.29,4.339,1.9759369759178014,1.2450461891102251,3.5,TREND
2025-02-02 22:00:00,XRPUSDT,15m,aligned,2.6069,2.4277,0.7896282357430439,0.4975480684393068,2.5,TREND
2025-02-06 15:00:00,XRPUSDT,15m,aligned,2.369,2.3483,0.24712698455681367,0.1530487326818694,3.0,TREND
2025-02-06 18:00:00,FILUSDT,15m,aligned,3.133,3.157,-0.3079749496582895,-0.19073261395348556,2.5,TREND
2025-02-07 08:00:00,XRPUSDT,15m,aligned,2.2875,2.3718,-0.8090300424133747,-0.5012309807946997,2.5,TREND
2025-02-10 05:00:00,XRPUSDT,15m,aligned,2.3869,2.3591,0.31546728056872897,0.19643092961930889,2.5,TREND
2025-02-10 06:00:00,XRPUSDT,15m,aligned,2.4008,2.3591,0.6010496151744286,0.3735197940298462,2.5,TREND
2025-02-10 07:00:00,FILUSDT,15m,standalone,3.34,3.337,-0.11880322032873673,-0.07355502665121759,2.5,TREND
2025-02-12 13:00:00,XRPUSDT,15m,standalone,2.4199,2.4258,-0.18902683624200298,-0.11711895069252176,3.5,TREND
2025-02-12 14:00:00,FILUSDT,15m,standalone,3.243,3.357,-0.6811853382950527,-0.42205495068493065,4.0,TREND
2025-02-15 01:00:00,XRPUSDT,15m,aligned,2.7469,2.7447,-0.047524868676688245,-0.029605511616766316,4.0,TREND
2025-02-16 17:00:00,DOTUSDT,30m,aligned,4.929,4.896,0.1616979845658947,0.10075923141361694,2.5,TREND
2025-02-16 21:00:00,DOTUSDT,30m,aligned,4.876,4.896,-0.3239837013634965,-0.20168148502993538,2.5,TREND
2025-02-16 22:00:00,DOTUSDT,30m,aligned,4.913,4.896,0.036427106772578766,0.02272188317107784,2.5,TREND
2025-02-18 11:00:00,XRPUSDT,15m,aligned,2.5878,2.6014,-0.23413309205714106,-0.14601039496150975,3.5,TREND
2025-02-18 23:00:00,FILUSDT,15m,standalone,3.204,3.186,0.056851915452793195,0.0355059105882371,2.5,TREND
2025-02-19 00:00:00,FILUSDT,15m,standalone,3.227,3.186,0.22108363549316778,0.1380250706896555,2.5,TREND
2025-02-19 00:00:00,XRPUSDT,15m,aligned,2.5614,2.5432,0.1650066154496843,0.10301553849021677,3.5,TREND
2025-02-24 08:00:00,DOTUSDT,30m,aligned,4.801,4.328,2.3310415992778606,1.451796811356467,3.5,TREND
2025-02-24 08:00:00,XRPUSDT,15m,aligned,2.4941,2.1945,4.372733504982792,2.7233836416356825,2.5,TREND
2025-02-24 11:00:00,FILUSDT,15m,standalone,3.254,2.958,1.8161474751594984,1.1311154267716548,2.5,TREND
2025-03-01 07:00:00,DOTUSDT,30m,aligned,4.6676,4.5922,1.8391784073823918,1.0877405951219554,3.0,TREND
2025-03-04 17:00:00,FILUSDT,15m,aligned,2.887,3.001,-0.42728045285620614,-0.24998618732106184,2.5,TREND
2025-03-04 20:00:00,FILUSDT,15m,aligned,3.026,3.04,-0.509273299198671,-0.2987039256308065,2.5,TREND
2025-03-08 20:00:00,DOTUSDT,30m,aligned,4.3533,4.3429,-0.011172903649803688,-0.00657287348148266,2.5,TREND
2025-03-08 22:00:00,DOTUSDT,30m,aligned,4.3132,4.2932,0.04358176788052158,0.02564027088036592,3.0,TREND
2025-03-09 10:00:00,DOTUSDT,30m,aligned,4.2558,4.2446,-0.007993737179061322,-0.004701714899325117,3.0,TREND
2025-03-09 18:00:00,DOTUSDT,30m,aligned,4.004,4.1078,-0.5328717430703231,-0.31343647664670643,4.0,TREND
2025-03-10 18:00:00,DOTUSDT,30m,aligned,3.907,3.9623,-0.3147350257626147,-0.1857100031363757,4.0,TREND
2025-03-10 19:00:00,FILUSDT,15m,aligned,2.6,2.653,-0.4334164859612592,-0.255738225423728,2.5,TREND
2025-03-11 12:00:00,FILUSDT,15m,aligned,2.687,2.715,-0.2281543143267237,-0.13521981444866898,5.0,TREND
2025-03-11 13:00:00,FILUSDT,15m,aligned,2.649,2.715,-0.41150813041257156,-0.24421802790697597,2.5,TREND
2025-03-24 06:00:00,XRPUSDT,15m,aligned,2.4511,2.4421,-0.35618833869659466,-0.21190486096256103,2.5,TREND
2025-03-24 11:00:00,XRPUSDT,15m,aligned,2.4693,2.4421,-0.6145861938565444,-0.36640828903225703,2.5,TREND
2025-03-24 13:00:00,DOTUSDT,30m,standalone,4.6915,4.7072,0.015531443872399256,0.0092936975502759,2.5,TREND
2025-03-27 14:00:00,XRPUSDT,15m,aligned,2.3234,2.2423,0.8391278602898532,0.5020702448924744,2.5,TREND
2025-03-28 09:00:00,FILUSDT,15m,aligned,2.871,2.817,0.3246539139019112,0.19424819240506375,2.5,TREND
2025-03-28 13:00:00,DOTUSDT,30m,aligned,4.2519,4.03,0.7021579719058152,0.4180191388590751,2.5,TREND
2025-03-29 02:00:00,XRPUSDT,15m,aligned,2.1904,2.1098,0.7444587098854718,0.44234728493475856,4.0,TREND
2025-03-29 10:00:00,FILUSDT,15m,aligned,2.796,2.736,0.35037510559480334,0.20818814342629427,2.5,TREND
2025-03-29 13:00:00,XRPUSDT,15m,aligned,2.1017,2.1098,-0.1643004481430794,-0.09719516138888701,2.5,TREND
2025-03-29 14:00:00,XRPUSDT,15m,aligned,2.1362,2.1098,0.3022302989733703,0.17896422187226774,3.5,TREND
2025-03-29 16:00:00,XRPUSDT,15m,aligned,2.1062,2.1098,-0.11524112453223034,-0.06811757304659279,2.5,TREND
2025-03-29 20:00:00,FILUSDT,15m,aligned,2.734,2.736,-0.16696008864718376,-0.09855102857142953,3.5,TREND
2025-03-29 20:00:00,XRPUSDT,15m,aligned,2.1311,2.1098,0.22710976562974583,0.13405539720768037,2.5,TREND
2025-03-30 20:00:00,DOTUSDT,30m,aligned,4.0769,4.03,0.26315177986555777,0.154634009395393,2.5,TREND
2025-03-30 22:00:00,DOTUSDT,30m,aligned,4.0398,4.03,-0.009560719455662968,-0.005609423520600146,2.5,TREND
2025-03-31 03:00:00,DOTUSDT,30m,aligned,4.0522,4.0797,-0.6953981156783234,-0.4080238300104881,2.5,TREND
2025-03-31 10:00:00,XRPUSDT,15m,aligned,2.0429,2.0778,-0.4462163166991405,-0.26288942443438823,3.5,TREND
2025-03-31 12:00:00,XRPUSDT,15m,aligned,2.081,2.0778,-0.03807290705768313,-0.022489868953684426,2.5,TREND
2025-03-31 13:00:00,XRPUSDT,15m,aligned,2.1015,2.0778,0.26829135174882823,0.15851678046181372,2.5,TREND
2025-04-04 11:00:00,XRPUSDT,15m,aligned,2.0463,2.0767,-1.767115392222364,-1.0424268634005747,3.0,TREND
2025-04-06 13:00:00,FILUSDT,15m,aligned,2.609,2.438,1.8581312296363581,1.1076639756756728,2.5,TREND
2025-04-06 17:00:00,DOTUSDT,30m,aligned,3.85,3.5071,2.571171938421038,1.5327198025806466,4.0,TREND
2025-04-07 15:00:00,FILUSDT,15m,aligned,2.384,2.347,0.17376387652311165,0.10091898604651274,2.5,TREND
2025-04-08 07:00:00,FILUSDT,15m,aligned,2.334,2.344,-0.254673507529287,-0.14776074999999464,3.0,TREND
2025-04-08 07:00:00,XRPUSDT,15m,aligned,1.8595,1.9347,-1.482548685949432,-0.8601699794871783,3.0,TREND
2025-04-10 07:00:00,DOTUSDT,30m,standalone,3.5886,3.4456,2.3763776835669486,1.3928052008368204,2.5,TREND
2025-04-10 08:00:00,DOTUSDT,30m,aligned,3.5537,3.4456,1.3031060198111195,0.7532645459003847,3.0,TREND
2025-04-13 08:00:00,XRPUSDT,15m,aligned,2.1457,2.1254,-0.31964142179720767,-0.18338833300767635,2.5,TREND
2025-04-16 01:00:00,DOTUSDT,30m,aligned,3.5128,3.5303,-0.18994799284339964,-0.10917935754189863,2.5,TREND
2025-04-16 16:00:00,DOTUSDT,30m,aligned,3.5534,3.6088,-0.6812728848866224,-0.39201379364889055,2.5,TREND
2025-04-16 16:00:00,FILUSDT,15m,aligned,2.412,2.4,0.08023524323874456,0.0461684631578963,2.5,TREND
2025-04-20 18:00:00,XRPUSDT,15m,standalone,2.0558,2.06,-0.4766048269119973,-0.2751967314916962,2.5,TREND
2025-04-21 17:00:00,XRPUSDT,15m,standalone,2.0831,2.0868,-0.862454111194421,-0.49936447539267603,4.0,TREND
2025-04-23 20:00:00,DOTUSDT,30m,aligned,4.067,4.1251,0.2105479067807085,0.1225199244351041,2.5,TREND
