direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,200.79,,193.2,205.85,1.5,RANGE,17.1577,2.7107,19.9736,11.5679,4.0,,False,SWEEP_HIGH,,2.9399999999999977,,,SWEEP,False,205.85,,,2025-11-07 08:00:00,1,,,,7.649831219696686,38.708145971665246,AAVEUSDT,4,1.8498023715414982,5.060000000000002,2.1501976284584963,0.11067193675889368,2.1501976284584963,201.35,189.91,205.85,0,964,2025-11-07 12:00:00,193.2,58.06221895749787,take_profit,TP,
SHORT,99750.1,1.0,,102494.8,-1.0,TREND,31.7636,727.55,12.5107,33.762,3.5,BEARISH_BOS,False,,,1378.199999999997,,,BOS,False,,,102494.8,2025-11-07 12:30:00,1,zone,,BELOW,0.01367899994169175,37.544751139961306,BTCUSDT,5,0.0,2744.699999999997,0.1328013990600067,1.0763289248369585,0.1328013990600067,102704.3,99385.6,102494.8,0,965,2025-11-07 17:00:00,102494.8,-37.544751139961306,stop_loss,SL,15m
LONG,2.7663,1.0,,3.2026,1.8278173439463739,TREND,31.8672,0.0574,32.649,9.618,3.5,BULLISH_BOS,False,,,0.13790000000000013,,,BOS,False,,2.5276,,2025-11-07 00:30:00,1,zone,,ABOVE,108.10314156929724,36.75506813356106,DOTUSDT,38,2.811059907834099,0.23870000000000013,3.175953079178883,0.26183493925429396,3.175953079178883,3.5244,2.7038,2.5276,0,962,2025-11-08 14:00:00,3.2026,47.16540066668435,stop_loss,trailing_stop,15m
LONG,3.1993,1.0,,3.2026,0.006659939455095579,TREND,31.8672,0.0574,32.649,9.618,3.5,BULLISH_BOS,False,,,0.13790000000000013,,,BOS,False,,2.5276,,2025-11-07 17:00:00,1,zone,,ABOVE,108.10314156929724,36.75506813356106,DOTUSDT,21,0.48032290615539874,0.49549999999999983,0.6561049445005046,0.09344096871846624,0.6561049445005046,3.5244,3.153,2.5276,1,962,2025-11-08 14:00:00,3.2026,0.3567403671786656,stop_loss,trailing_stop,15m
SHORT,15.204,1.0,,15.438,-0.3286516853932585,TREND,36.3324,0.2329,11.0123,22.0859,3.5,BEARISH_BOS,False,,,0.31400000000000006,,,BOS,False,,,15.916,2025-11-08 15:30:00,1,zone,,BELOW,52.96961624741243,37.71436676815764,LINKUSDT,6,0.0,0.7119999999999997,0.14185393258427093,0.3553370786516857,0.14185393258427093,15.457,15.103,15.916,0,966,2025-11-08 21:00:00,15.438,-12.394890201894508,stop_loss,trailing_stop,15m
SHORT,1.3978,1.0,,1.382,0.07545367717287504,TREND,38.9201,0.0391,0.8044,29.7441,3.5,BEARISH_BOS,False,,,0.05159999999999987,,,BOS,False,,,1.6072,2025-11-08 15:00:00,1,zone,,BELOW,110.9246081416401,37.71436676815764,VIRTUALUSDT,8,0.2072588347659975,0.20940000000000003,0.2640878701050616,0.0,0.2640878701050616,1.3978,1.3425,1.6072,0,967,2025-11-08 23:00:00,1.382,1.7526088086379177,stop_loss,trailing_stop,
LONG,101.688,1.0,,101.688,0.0,TREND,36.8183,1.7121,40.5507,11.1389,3.5,BULLISH_BOS,False,,,6.420000000000002,,,BOS,False,,97.91,,2025-11-08 23:00:00,1,zone,,ABOVE,9.934740070003233,37.533447984472275,LTCUSDT,3,0.8925357331921637,3.778000000000006,2.1683430386447804,0.19534145050291118,2.1683430386447804,109.88,100.95,97.91,0,968,2025-11-09 02:00:00,101.688,0.0,stop_loss,trailing_stop,
LONG,2.9496,1.0,,2.733,-0.9352331606217612,TREND,34.1084,0.1102,34.5431,14.582,3.5,BULLISH_BOS,False,,,0.121,,,BOS,False,,2.718,,2025-11-08 23:00:00,1,zone,,ABOVE,110.39249407197727,37.533447984472275,NEARUSDT,9,0.1614853195164069,0.23160000000000025,0.5716753022452482,1.2072538860103628,0.5716753022452482,3.082,2.67,2.718,0,969,2025-11-09 08:00:00,2.733,-23.91101421599029,stop_loss,trailing_stop,
SHORT,0.1712,1.0,,0.17519,-0.8866666666666706,TREND,32.1072,0.0023,10.6498,28.6529,3.5,BEARISH_BOS,False,,,0.003899999999999987,,,BOS,False,,,0.1757,2025-11-09 02:00:00,1,zone,,BELOW,110.39249407197727,37.533447984472275,HBARUSDT,16,0.49777777777777554,0.004500000000000004,0.6533333333333323,0.917777777777782,0.6533333333333323,0.17533,0.16826,0.1757,0,970,2025-11-09 18:00:00,0.17519,-0.44046605134719163,stop_loss,trailing_stop,
LONG,102.6164,1.0,,107.17,1.3813857541560477,TREND,37.2788,2.7457,37.7732,15.5567,3.5,BULLISH_BOS,False,,,7.239999999999995,,,BOS,False,,99.32,,2025-11-09 10:00:00,1,zone,,ABOVE,11.262880943696267,37.126960742800435,LTCUSDT,21,2.6494357480888184,3.2964000000000055,3.3410993811430587,0.5388909112971704,3.3410993811430587,113.63,100.84,99.32,0,971,2025-11-10 07:00:00,107.17,51.28665466521535,stop_loss,trailing_stop,
LONG,108.5,1.0,,107.17,-0.2260520769596842,TREND,37.2788,2.7457,37.7732,15.5567,3.5,BULLISH_BOS,False,,,7.239999999999995,,,BOS,False,,99.32,,2025-11-09 18:00:00,1,zone,,ABOVE,11.262880943696267,37.126960742800435,LTCUSDT,13,0.4843973077707515,5.883600000000001,0.8719151539873538,0.2379495546944057,0.8719151539873538,113.63,107.1,99.32,1,971,2025-11-10 07:00:00,107.17,-14.979631655116016,stop_loss,trailing_stop,
LONG,0.4928,1.0,,0.4822,-1.0,TREND,37.7073,0.0073,23.5638,13.6319,3.5,BULLISH_BOS,False,,,0.011199999999999988,,,BOS,False,,0.4822,,2025-11-10 09:30:00,1,zone,,ABOVE,110.99027120911535,37.736692211099225,WIFUSDT,5,0.009433962264149906,0.010599999999999998,0.6415094339622617,1.0566037735849099,0.6415094339622617,0.4996,0.4816,0.4822,0,973,2025-11-10 14:00:00,0.4822,-1.1764968748166225,stop_loss,SL,15m
LONG,18.187,1.0,,17.752,-1.0,TREND,39.4544,0.2206,28.6824,13.7261,3.5,BULLISH_BOS,False,,,0.4259999999999984,,,BOS,False,,17.752,,2025-11-10 09:30:00,1,zone,,ABOVE,86.75101657723914,37.736692211099225,AVAXUSDT,7,0.11494252873562505,0.4350000000000023,0.32873563218389973,1.1517241379310312,0.32873563218389973,18.33,17.686,17.752,0,972,2025-11-10 16:00:00,17.752,-37.736692211099225,stop_loss,SL,15m
LONG,1.413,,1.4554,1.3847,1.4982332155477034,RANGE,10.7695,0.0272,10.7612,20.7349,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.03499999999999992,,,SWEEP,False,1.3847,,,2025-11-10 16:00:00,1,,,,109.04461175481957,39.25606023173505,AXSUSDT,3,1.2720848056537117,0.028299999999999992,1.7314487632508815,0.07067137809187288,1.7314487632508815,1.462,1.411,1.3847,0,974,2025-11-10 19:00:00,1.4554,4.623491538404349,take_profit,TP,
LONG,7.2582,1.0,,8.492600000000001,2.0,TREND,33.0147,0.209,48.3595,8.3732,5.0,BULLISH_BOS,True,,,0.6989999999999998,,,BOS,True,,6.641,,2025-11-10 20:00:00,1,zone,,ABOVE,70.8203411093582,43.71031453269591,UNIUSDT,11,3.7990926766040145,0.6172000000000004,4.931626701231362,0.0,4.931626701231362,10.302,7.2582,6.641,0,975,2025-11-11 07:00:00,8.492600000000001,87.42062906539182,stop_loss,trailing_stop,
LONG,8.631,1.0,,8.492600000000001,-0.10081585081585008,TREND,33.0147,0.209,48.3595,8.3732,5.0,BULLISH_BOS,True,,,0.6989999999999998,,,BOS,True,,6.641,,2025-11-10 21:00:00,1,zone,,ABOVE,70.8203411093582,43.71031453269591,UNIUSDT,10,0.7080419580419578,1.3727999999999998,1.2172202797202794,0.2229020979020986,1.2172202797202794,10.302,8.325,6.641,1,975,2025-11-11 07:00:00,8.492600000000001,-9.801535209535102,stop_loss,trailing_stop,
LONG,1.41,,1.4539,1.3807,-1.0,RANGE,9.4342,0.0293,20.0,28.7805,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.02200000000000002,,,SWEEP,False,1.3807,,,2025-11-11 08:00:00,1,,,,113.15674102453264,45.26269640981305,AXSUSDT,11,0.4778156996587054,0.02929999999999988,0.7508532423208228,1.5017064846416381,0.7508532423208228,1.432,1.366,1.3807,0,977,2025-11-11 19:00:00,1.3807,-3.315492512018793,stop_loss,SL,
LONG,0.1771,,0.1824,0.1736,-1.0,RANGE,9.4215,0.0029,21.8359,28.4142,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.0014399999999999968,,,SWEEP,False,0.1736,,,2025-11-11 08:00:00,1,,,,113.15674102453264,45.26269640981305,DOGEUSDT,11,0.43999999999999556,0.003500000000000003,0.4857142857142794,1.097142857142859,0.4857142857142794,0.1788,0.17326,0.1736,0,978,2025-11-11 19:00:00,0.1736,-0.3960485935858646,stop_loss,SL,
LONG,17.558,,18.017,17.252,-1.0,RANGE,18.4515,0.306,15.803,28.5014,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.18499999999999872,,,SWEEP,False,17.2852,,,2025-11-11 08:30:00,1,,,,113.15674102453264,45.26269640981305,AVAXUSDT,11,0.9477124183006479,0.30600000000000094,1.0522875816993404,1.0882352941176385,1.0522875816993404,17.88,17.225,17.252,0,976,2025-11-11 19:00:00,17.252,-34.625962753507096,stop_loss,SL,15m
SHORT,506.7661,1.0,,510.1,-0.24817067270115273,TREND,39.0946,5.3357,6.4257,24.0964,3.5,BEARISH_BOS,False,,,5.300000000000011,,,BOS,False,,,520.2,2025-11-11 21:00:00,1,zone,,BELOW,2.8153815632642836,37.8215543827362,BCHUSDT,8,0.12402206358540449,13.433900000000051,0.2654553033742988,0.37471620303858133,0.2654553033742988,511.8,503.2,520.2,0,980,2025-11-12 05:00:00,510.1,-9.386200593766874,stop_loss,trailing_stop,
SHORT,3436.72,1.0,,3454.34,-0.11256628122404858,TREND,31.6627,38.5679,7.3896,31.3473,3.5,BEARISH_BOS,False,,,41.66000000000031,,,BOS,False,,,3593.25,2025-11-11 21:15:00,1,zone,,BELOW,0.2416249561281298,37.8215543827362,ETHUSDT,8,0.13511786877914528,156.5300000000002,0.2153580783236411,0.1238740177601757,0.2153580783236411,3456.11,3403.01,3593.25,0,981,2025-11-12 05:00:00,3454.34,-4.25743172697773,stop_loss,trailing_stop,15m
SHORT,366.55,1.0,,369.11,-0.1526535480023855,TREND,31.031,6.5929,12.7194,22.0043,5.0,BEARISH_BOS,True,,,5.740000000000009,,,BOS,True,,,383.32,2025-11-11 20:15:00,1,zone,,BELOW,2.653306281015556,44.49594633263082,TAOUSDT,10,0.3601669648181292,16.769999999999982,0.537865235539657,0.3649373881932028,0.537865235539657,372.67,357.53,383.32,0,979,2025-11-12 06:00:00,369.11,-6.792464079399829,stop_loss,trailing_stop,15m
SHORT,16.844,1.0,,16.972,-0.1408140814081411,TREND,36.7405,0.2499,19.9543,28.016,5.0,BEARISH_BOS,True,,,0.38700000000000045,,,BOS,True,,,17.753,2025-11-12 16:30:00,1,zone,,BELOW,48.50079692478326,44.08722440462793,AVAXUSDT,8,0.0792079207920823,0.9089999999999989,0.25522552255225867,0.1408140814081411,0.25522552255225867,16.972,16.612,17.753,0,985,2025-11-13 00:00:00,16.972,-6.208102006372263,stop_loss,trailing_stop,15m
SHORT,2.3414,1.0,,2.3929,-0.48266166822867734,TREND,38.2696,0.0279,16.4107,34.6646,5.0,BEARISH_BOS,True,,,0.046699999999999964,,,BOS,True,,,2.4481,2025-11-12 16:30:00,1,zone,,BELOW,110.21806101156983,44.08722440462793,XRPUSDT,8,0.04779756326148176,0.10670000000000002,0.2661668228678536,0.5932521087160253,0.2661668228678536,2.4047,2.313,2.4481,0,986,2025-11-13 00:00:00,2.3929,-5.676230142095833,stop_loss,trailing_stop,15m
SHORT,0.0058,1.0,,0.005786,0.04666666666666407,TREND,36.0623,0.0001,20.7488,28.6271,5.0,BEARISH_BOS,True,,,0.00016700000000000048,,,BOS,True,,,0.0061,2025-11-12 16:00:00,1,zone,,BELOW,110.21806101156983,44.08722440462793,1000PEPEUSDT,9,0.3166666666666645,0.0003000000000000008,0.5199999999999982,0.026666666666667244,0.5199999999999982,0.005808,0.005644,0.0061,0,983,2025-11-13 01:00:00,0.005786,0.0015430528541618956,stop_loss,trailing_stop,
SHORT,2.201,1.0,,2.034,1.0705128205128212,TREND,34.7301,0.0518,17.2414,24.0,4.0,BEARISH_BOS,True,,,0.10199999999999987,,,BOS,True,,,2.357,2025-11-12 15:30:00,1,zone,,BELOW,110.21806101156983,39.67850196416514,FILUSDT,58,1.48076923076923,0.15600000000000014,1.7499999999999993,0.23717948717948648,1.7499999999999993,2.238,1.928,2.357,0,982,2025-11-15 01:00:00,2.034,18.40641618893219,stop_loss,trailing_stop,15m
SHORT,206.9662,1.0,,180.53,2.122741653150041,TREND,32.9207,3.415,21.2299,31.5624,5.0,BEARISH_BOS,True,,,3.9000000000000057,,,BOS,True,,,219.42,2025-11-12 16:00:00,1,zone,,BELOW,3.5400620216020755,44.08722440462793,AAVEUSDT,66,2.6647448971398275,12.453800000000001,2.756283222791437,0.8651014148292105,2.756283222791437,217.74,172.64,219.42,0,984,2025-11-15 10:00:00,180.53,93.58578761547673,stop_loss,trailing_stop,
SHORT,177.99,1.0,,180.53,-0.5029702970297031,TREND,32.9207,3.415,21.2299,31.5624,5.0,BEARISH_BOS,True,,,3.9000000000000057,,,BOS,True,,,219.42,2025-11-15 01:00:00,1,zone,,BELOW,3.5400620216020755,44.08722440462793,AAVEUSDT,9,0.330693069306935,5.049999999999983,0.4316831683168345,0.5405940594059404,0.4316831683168345,180.72,175.81,219.42,1,984,2025-11-15 10:00:00,180.53,-8.991757534869244,stop_loss,trailing_stop,
LONG,101.91,,104.2543,100.3471,-1.0,RANGE,18.5334,1.5629,16.362,33.638,3.0,,False,SWEEP_LOW,,2.1300000000000097,,,SWEEP,False,100.3471,,,2025-11-16 02:00:00,1,,,,23.499687784557672,36.727662038485164,LTCUSDT,9,0.37110499712073625,1.562899999999999,0.9021690447245488,1.1581035254974748,0.9021690447245488,103.32,100.1,100.3471,0,987,2025-11-16 11:00:00,100.3471,-36.727662038485164,stop_loss,SL,
SHORT,14.422,,14.096500000000002,14.639,1.5,RANGE,17.479,0.1569,22.9404,16.568,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.1769999999999996,,,SWEEP,False,14.639,,,2025-11-16 10:30:00,1,,,,114.77394387026614,41.31861979329582,LINKUSDT,1,1.7004608294930963,0.21699999999999875,1.8663594470046243,0.0,1.8663594470046243,14.422,14.017,14.639,0,988,2025-11-16 11:00:00,14.096500000000002,37.35891872977141,take_profit,TP,15m
SHORT,0.0285,1.0,,0.02885,-0.4375000000000003,TREND,37.2052,0.0005,9.9085,22.8659,5.0,BEARISH_BOS,True,,,0.00042000000000000023,,,BOS,True,,,0.0293,2025-11-17 02:15:00,1,zone,,BELOW,114.80550670483046,45.922202681932184,PIPPINUSDT,13,1.6375000000000055,0.0007999999999999986,1.7875000000000039,0.4624999999999993,1.7875000000000039,0.02887,0.02707,0.0293,0,989,2025-11-17 15:00:00,0.02885,-0.04018192734669062,stop_loss,trailing_stop,15m
LONG,7.4333,1.0,,7.673,0.5184944841012331,TREND,35.7967,0.1612,27.1156,17.5454,5.0,BULLISH_BOS,True,,,0.14399999999999924,,,BOS,True,,6.971,,2025-11-17 05:00:00,1,zone,,ABOVE,99.33420437363658,45.922202681932184,UNIUSDT,11,1.4399740428293322,0.46229999999999993,1.552455115725719,0.0979883192731995,1.552455115725719,8.151,7.388,6.971,0,990,2025-11-17 16:00:00,7.673,23.81040878836069,stop_loss,trailing_stop,
LONG,7.773,1.0,,7.673,-1.0,TREND,35.7967,0.1612,27.1156,17.5454,5.0,BULLISH_BOS,True,,,0.14399999999999924,,,BOS,True,,6.971,,2025-11-17 15:00:00,1,zone,,ABOVE,99.33420437363658,45.922202681932184,UNIUSDT,1,0.0,0.09999999999999964,0.1100000000000016,2.2800000000000056,0.1100000000000016,7.784,7.545,6.971,1,990,2025-11-17 16:00:00,7.673,-9.933420437363623,stop_loss,trailing_stop,
SHORT,171.2509,1.0,,169.43,0.16435450532985466,TREND,34.3889,3.6764,7.8104,19.0208,3.5,BEARISH_BOS,False,,,6.430000000000007,,,BOS,False,,,182.33,2025-11-17 17:00:00,1,zone,,BELOW,3.5444303227558542,39.26909798884442,AAVEUSDT,8,0.5064400537949842,11.079100000000011,0.5831610870919121,0.05678259064364374,0.5831610870919121,171.88,164.79,182.33,0,991,2025-11-18 01:00:00,169.43,6.454053174706116,stop_loss,trailing_stop,
SHORT,0.1568,1.0,,0.15618,0.07560975609755863,TREND,36.7587,0.0027,13.2216,18.7018,3.5,BEARISH_BOS,False,,,0.005159999999999998,,,BOS,False,,,0.165,2025-11-17 17:00:00,1,zone,,BELOW,115.497347026013,39.26909798884442,DOGEUSDT,15,0.6036585365853627,0.008200000000000013,0.9207317073170719,0.07682926829268179,0.9207317073170719,0.15743,0.14925,0.165,0,993,2025-11-18 08:00:00,0.15618,0.07160835515612594,stop_loss,trailing_stop,
SHORT,13.379,1.0,,13.583,-0.22793296089385556,TREND,35.4014,0.2469,12.9014,25.5424,3.5,BEARISH_BOS,False,,,0.4529999999999994,,,BOS,False,,,14.274,2025-11-17 17:30:00,1,zone,,BELOW,43.87608713837368,39.26909798884442,LINKUSDT,15,0.18770949720670319,0.8949999999999996,0.3653631284916202,0.23575418994413452,0.3653631284916202,13.59,13.052,14.274,0,995,2025-11-18 08:00:00,13.583,-8.950721776228258,stop_loss,trailing_stop,15m
SHORT,0.3719,1.0,,0.3784,-0.28761061946902666,TREND,35.8222,0.0076,12.7119,25.8004,3.5,BEARISH_BOS,False,,,0.013799999999999979,,,BOS,False,,,0.3945,2025-11-17 17:00:00,1,zone,,BELOW,115.497347026013,39.26909798884442,OPUSDT,21,0.5619469026548666,0.02260000000000001,0.7212389380530962,0.6150442477876089,0.7212389380530962,0.3858,0.3556,0.3945,0,996,2025-11-18 14:00:00,0.3784,-0.7507327556690851,stop_loss,trailing_stop,
SHORT,92794.8,1.0,,92370.0,0.1306514116995767,TREND,35.0352,936.3857,11.1523,25.9402,3.5,BEARISH_BOS,False,,,1755.5,,,BOS,False,,,96046.2,2025-11-17 17:30:00,1,zone,,BELOW,0.012077596724132524,39.26909798884442,BTCUSDT,21,0.9782555206987767,3251.399999999994,1.092360214061636,0.13123577535830652,1.092360214061636,93221.5,89243.1,96046.2,0,992,2025-11-18 14:00:00,92370.0,5.130563088411532,stop_loss,trailing_stop,15m
SHORT,2.7226,1.0,,2.7533,-0.21438547486033452,TREND,36.9216,0.0453,12.2336,24.9092,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.08650000000000002,,,BOS,False,,,2.8658,2025-11-17 17:30:00,1,zone,,BELOW,115.497347026013,43.88899186988494,DOTUSDT,22,0.5,0.14320000000000022,0.7534916201117299,0.3289106145251386,0.7534916201117299,2.7697,2.6147,2.8658,0,994,2025-11-18 15:00:00,2.7533,-3.5457685536985935,stop_loss,trailing_stop,15m
SHORT,0.3976,1.0,,0.4144,-0.770642201834862,TREND,38.6172,0.0094,9.0563,21.4612,3.5,BEARISH_BOS,False,,,0.014900000000000024,,,BOS,False,,,0.4194,2025-11-17 17:30:00,1,zone,,BELOW,115.497347026013,39.26909798884442,WIFUSDT,23,0.5321100917431195,0.021799999999999986,0.7798165137614691,0.8944954128440381,0.7798165137614691,0.4171,0.3806,0.4194,0,997,2025-11-18 16:00:00,0.4144,-1.9403554300370163,stop_loss,trailing_stop,15m
LONG,0.0318,1.0,,0.03223,0.3583333333333322,TREND,30.2356,0.0007,30.0866,7.7922,3.5,BULLISH_BOS,False,,,0.0013999999999999985,,,BOS,False,,0.0306,,2025-11-18 15:30:00,1,zone,,ABOVE,115.41779710264689,39.24205101489994,ARCUSDT,12,0.841666666666662,0.0012000000000000031,1.0999999999999928,0.0,1.0999999999999928,0.03312,0.0318,0.0306,0,999,2025-11-19 03:00:00,0.03223,0.049629652754138144,stop_loss,trailing_stop,15m
SHORT,0.0049,,0.0046,0.0051,1.4999999999999956,RANGE,20.3759,0.0001,21.2681,12.1188,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0001410000000000005,,,SWEEP,False,0.0051,,,2025-11-18 15:00:00,1,,,,115.41779710264689,41.550406956952884,1000PEPEUSDT,25,1.5299999999999951,0.00020000000000000052,1.6499999999999935,0.24000000000000088,1.6499999999999935,0.004948,0.00457,0.0051,0,998,2025-11-19 16:00:00,0.0046,0.034625339130794054,take_profit,TP,
SHORT,2.7515,,2.58005,2.8658,1.5,RANGE,22.7495,0.0451,22.8807,10.2519,3.0,,False,SWEEP_HIGH,,0.08259999999999978,,,SWEEP,False,2.8658,,,2025-11-18 15:30:00,1,,,,115.41779710264689,36.933695072847,DOTUSDT,26,1.2432195975503064,0.11430000000000007,1.58005249343832,0.43482064741907306,1.58005249343832,2.8012,2.5709,2.8658,0,1000,2025-11-19 17:00:00,2.58005,19.78838131324882,take_profit,TP,15m
SHORT,13.955,1.0,,14.353,-0.6180124223602479,TREND,37.2087,0.2479,20.8357,33.7464,3.5,BEARISH_BOS,False,,,0.28800000000000026,,,BOS,False,,,14.599,2025-11-19 16:30:00,1,zone,,BELOW,60.88586538424122,39.210497307451355,AVAXUSDT,10,0.2810559006211194,0.6440000000000001,0.4161490683229823,0.6832298136645953,0.4161490683229823,14.395,13.687,14.599,0,1002,2025-11-20 02:00:00,14.353,-24.232574422927986,stop_loss,trailing_stop,15m
SHORT,0.451,1.0,,0.4697,-0.8423423423423422,TREND,37.0008,0.0074,19.1262,33.5922,5.0,BEARISH_BOS,True,,,0.011099999999999999,,,BOS,True,,,0.4732,2025-11-19 16:00:00,1,zone,,BELOW,115.32499208073928,46.12999683229571,ADAUSDT,13,0.43693693693693636,0.022199999999999998,0.5945945945945942,0.8693693693693687,0.5945945945945942,0.4703,0.4378,0.4732,0,1001,2025-11-20 05:00:00,0.4697,-2.156577351909824,stop_loss,trailing_stop,
SHORT,2.7238,,2.6681500000000002,2.7609000000000004,-1.0,RANGE,20.5994,0.0371,28.2826,14.228,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.022400000000000198,,,SWEEP,False,2.7591,,,2025-11-20 05:30:00,1,,,,114.99495355765985,45.99798142306394,DOTUSDT,4,0.08625336927223935,0.03710000000000013,0.409703504043128,1.2183288409703434,0.409703504043128,2.769,2.7086,2.7609000000000004,0,1004,2025-11-20 09:00:00,2.7609000000000004,-4.266312776989196,stop_loss,SL,15m
SHORT,0.1548,1.0,,0.15835,-0.7244897959183646,TREND,31.4708,0.0022,15.2131,35.6066,5.0,BEARISH_BOS,True,,,0.0036400000000000043,,,BOS,True,,,0.1597,2025-11-19 16:00:00,1,zone,,BELOW,115.32499208073928,46.12999683229571,DOGEUSDT,20,1.4142857142857082,0.0049000000000000155,1.5897959183673402,0.8999999999999966,1.5897959183673402,0.15921,0.14701,0.1597,0,1003,2025-11-20 12:00:00,0.15835,-0.40940372188662416,stop_loss,trailing_stop,
SHORT,7.1473,1.0,,6.725,1.8226154510142527,TREND,32.2204,0.1107,14.2581,23.7419,3.5,BEARISH_BOS,False,,,0.17900000000000027,,,BOS,False,,,7.379,2025-11-20 15:00:00,1,zone,,BELOW,114.76116773271606,39.01879702912346,UNIUSDT,10,2.513163573586544,0.23169999999999913,2.918860595597768,0.0,2.918860595597768,7.1473,6.471,7.379,0,1006,2025-11-21 01:00:00,6.725,48.46364113352608,stop_loss,trailing_stop,
SHORT,320.28,1.0,,282.85,2.8881172839506055,TREND,37.7082,5.2729,16.0932,25.5757,5.0,BEARISH_BOS,True,,,12.420000000000016,,,BOS,True,,,333.24,2025-11-20 15:30:00,1,zone,,BELOW,3.5420113497751773,45.904467093086424,TAOUSDT,26,4.056327160493815,12.960000000000036,4.6134259259259105,0.0,4.6134259259259105,320.28,260.49,333.24,0,1005,2025-11-21 17:00:00,282.85,132.5774848220847,stop_loss,trailing_stop,15m
SHORT,302.02,1.0,,282.85,1.4655963302752217,TREND,37.7082,5.2729,16.0932,25.5757,5.0,BEARISH_BOS,True,,,12.420000000000016,,,BOS,True,,,333.24,2025-11-21 02:00:00,1,zone,,BELOW,3.5420113497751773,45.904467093086424,TAOUSDT,15,2.6230886850152824,13.080000000000041,3.1750764525993764,0.37996941896024555,3.1750764525993764,306.99,260.49,333.24,1,1005,2025-11-21 17:00:00,282.85,67.90035757519,stop_loss,trailing_stop,15m
LONG,538.9,,550.9,530.9,1.5,RANGE,19.2169,8.0,9.5536,21.1607,3.0,BEARISH_BOS,False,SWEEP_LOW,,8.5,,,SWEEP,False,530.9,,,2025-11-23 23:00:00,1,,,,5.088329676370244,40.70663741096195,BCHUSDT,2,1.625,8.0,1.875,0.26250000000000284,1.875,553.9,536.8,530.9,0,1007,2025-11-24 01:00:00,550.9,61.05995611644293,take_profit,TP,
SHORT,2.368,,2.3207,2.3995,1.5015873015872838,RANGE,14.3859,0.0315,22.6757,21.0884,3.0,,False,SWEEP_HIGH,,0.055999999999999606,,,SWEEP,False,2.3995,,,2025-11-24 02:00:00,1,,,,130.26123971507826,41.68359670882504,APTUSDT,2,1.3333333333333146,0.031500000000000306,1.7142857142856922,0.5079365079365035,1.7142857142856922,2.384,2.314,2.3995,0,1009,2025-11-24 04:00:00,2.3207,6.161356638523189,take_profit,TP,
SHORT,0.3079,,0.3012,0.3124,-1.0,RANGE,17.452,0.0045,18.4,19.84,2.0,,False,SWEEP_HIGH,,0.009000000000000008,,,SWEEP,False,0.3124,,,2025-11-24 02:00:00,1,,,,130.26123971507826,36.47314712022191,OPUSDT,3,0.5333333333333358,0.004500000000000004,1.0444444444444394,1.3333333333333333,1.0444444444444394,0.3139,0.3032,0.3124,0,1014,2025-11-24 05:00:00,0.3124,-0.5861755787178526,stop_loss,SL,
SHORT,13.423,,13.24465,13.5419,-1.0,RANGE,16.899,0.1189,26.5465,15.9159,3.0,,False,SWEEP_HIGH,,0.23000000000000043,,,SWEEP,False,13.5239,,,2025-11-24 02:15:00,1,,,,130.26123971507826,41.68359670882504,AVAXUSDT,3,0.8074011774600511,0.1189,1.2195121951219476,1.3877207737594546,1.2195121951219476,13.588,13.278,13.5419,0,1011,2025-11-24 05:00:00,13.5419,-15.488061402122806,stop_loss,SL,15m
SHORT,2839.99,,2788.32685,2874.4321,-1.0,RANGE,16.9691,34.4421,21.6678,20.3488,3.0,,False,SWEEP_HIGH,,64.65000000000009,,,SWEEP,False,2873.6421,,,2025-11-24 02:30:00,1,,,,1.210251311877754,41.68359670882504,ETHUSDT,3,0.47558075727088517,34.44210000000021,1.1259476048208301,1.3187349203445724,1.1259476048208301,2885.41,2801.21,2874.4321,0,1012,2025-11-24 05:00:00,2874.4321,-41.68359670882504,stop_loss,SL,15m
SHORT,0.4157,,0.4067,0.4217,1.5,RANGE,15.6655,0.006,20.8582,14.6603,3.0,,False,SWEEP_HIGH,,0.010000000000000009,,,SWEEP,False,0.4217,,,2025-11-24 02:00:00,1,,,,130.26123971507826,41.68359670882504,ADAUSDT,7,1.75,0.006000000000000005,1.7666666666666648,0.983333333333326,1.7666666666666648,0.4216,0.4051,0.4217,0,1008,2025-11-24 09:00:00,0.4067,1.1723511574357053,take_profit,TP,
