symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,mtf_tf,anomaly_flags
XRPUSDT,SHORT,0.3333,1.0,0.002363,,0.341,-0.5840556135135131,TREND,33.7479,0.0031,22.449,28.3447,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.002599999999999991,,,BOS,False,,,0.3481,2022-08-23 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,88.44512122942233,1.3089877941954535,1.3089877941954535,0.014800000000000035,3.0,29.478758905766462,29.478758905766462,130.89877941954535,0.01,29.478758905766462,"ENTRY XRPUSDT: notional=29.478759, capital=130.90, units=88.445121, risk_amount=1.3090, trade_risk=1.3090",False,130.89877941954535,6,0.0,1.3089877941954535,0.0007639490638754454,0.005882407791840955,0.0007639490638754454,0.341,0.3323,0.3481,0,0.0,-0.5840556135135131,True,True,0,False,-0.9756877941954536,80,5621,2022-08-23 11:00:00,0.341,-0.7645216692205258,stop_loss,trailing_stop,130.13425775032482,,
DOGEUSDT,SHORT,0.0615,,0.000552,,0.0618,-0.18027298295454494,TREND,39.2894,0.0007,10.6796,30.0971,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.0005000000000000004,,,BOS,True,,,0.0659,2022-08-29 00:00:00,2.5,momentum,,NONE,False,momentum,21.0,BELOW,295.75967670528365,1.3013425775032483,1.3013425775032483,0.004400000000000001,3.0,18.189220117374944,18.189220117374944,130.13425775032482,0.01,18.189220117374944,"ENTRY DOGEUSDT: notional=18.189220, capital=130.13, units=295.759677, risk_amount=1.3013, trade_risk=1.3013",False,130.13425775032482,7,0.00023053114928090702,1.3013425775032483,0.0005379060149887795,0.00046106229856181404,0.0005379060149887795,0.0621,0.0608,0.0659,0,0.0,-0.18027298295454494,True,True,0,False,-1.2398425775032482,81,5760,2022-08-29 07:00:00,0.0618,-0.23459690829226665,stop_loss,trailing_stop,129.89966084203255,,
FILUSDT,SHORT,5.69,,0.048214,,5.69,-0.08385263157894936,TREND,33.7513,0.0643,13.3333,31.1111,3.0,3_to_4,0.5,,True,,,0.11000000000000032,,,BOS,True,,,5.88,2022-09-01 15:30:00,2.5,momentum,,NONE,False,momentum,18.0,ABOVE,6.836824254843837,1.2989966084203255,1.2989966084203255,0.1899999999999995,3.0,38.901530010061435,38.901530010061435,129.89966084203255,0.01,38.901530010061435,"ENTRY FILUSDT: notional=38.901530, capital=129.90, units=6.836824, risk_amount=1.2990, trade_risk=1.2990",False,129.89966084203255,2,0.03079299802687164,1.2989966084203255,0.05388774654702554,0.007698249506717739,0.05388774654702554,5.7,5.62,5.88,0,0.0,-0.08385263157894936,True,True,0,False,4.391003391579675,82,5847,2022-09-01 17:00:00,5.69,-0.10892428402817429,stop_loss,trailing_stop,129.79073655800437,15m,
FILUSDT,SHORT,6.06,,0.06375,,5.66,1.3699720000000006,TREND,33.0146,0.085,13.4454,19.3277,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.05000000000000071,,,BOS,False,,,6.34,2022-09-06 16:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,4.635383448500152,1.2979073655800437,1.2979073655800437,0.28000000000000025,3.0,28.090423697910918,28.090423697910918,129.79073655800437,0.01,28.090423697910918,"ENTRY FILUSDT: notional=28.090424, capital=129.79, units=4.635383, risk_amount=1.2979, trade_risk=1.2979",False,129.79073655800437,6,0.3390072447915884,1.2979073655800437,0.41605434588058626,0.007704710108900266,0.41605434588058626,6.07,5.52,6.34,0,0.0,1.3699720000000006,True,True,0,False,4.762092634419956,83,5968,2022-09-06 22:00:00,5.66,1.7780967494384243,take_profit,TP,131.5688333074428,,
XRPUSDT,LONG,0.3517,,0.002914,,0.3485,-0.10398709651741418,TREND,38.6183,0.0039,38.2353,4.7794,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0024000000000000132,,,BOS,False,,0.3115,,2022-09-09 08:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,32.72856549936387,1.315688333074428,1.315688333074428,0.040200000000000014,3.0,11.510636486126273,11.510636486126273,131.5688333074428,0.01,11.510636486126273,"ENTRY XRPUSDT: notional=11.510636, capital=131.57, units=32.728565, risk_amount=1.3157, trade_risk=1.3157",False,131.5688333074428,5,0.001976151900598263,1.315688333074428,0.0028122161662359844,0.003724286274204443,0.0028122161662359844,0.3554,0.3468,0.3115,0,0.0,-0.10398709651741418,True,True,0,False,1.667388333074428,84,6032,2022-09-09 13:00:00,0.3485,-0.13681460967824632,stop_loss,trailing_stop,131.43201869776453,,
HBARUSDT,LONG,0.0646,1.0,0.001096,,0.0688,1.824200763636354,TREND,34.6904,0.0015,37.1638,9.78,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0004499999999999921,,,BOS,False,,0.0624,,2022-09-12 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,597.4182668080185,1.3143201869776453,1.3143201869776453,0.0022000000000000075,3.0,38.593220035798,38.593220035798,131.43201869776453,0.01,38.593220035798,"ENTRY HBARUSDT: notional=38.593220, capital=131.43, units=597.418267, risk_amount=1.3143, trade_risk=1.3143",False,131.43201869776453,9,0.00677156151764362,1.3143201869776453,0.006923731439388426,0.0,0.006923731439388426,0.0737,0.0646,0.0624,0,0.0,1.824200763636354,True,True,0,False,1.3789201869776453,85,6115,2022-09-13 04:00:00,0.0688,2.397583888747296,take_profit,TP,133.82960258651184,,
FILUSDT,SHORT,5.73,3.0,0.055179,,5.77,-0.2337500666666598,TREND,33.8542,0.0736,6.7961,35.9223,3.0,3_to_4,0.5,,True,,,0.08000000000000007,,,BOS,True,,,5.97,2022-09-15 23:45:00,2.5,momentum,full,NONE,False,momentum,20.0,BELOW,5.576233441104676,1.3382960258651184,1.3382960258651184,0.23999999999999932,3.0,31.951817617529795,31.951817617529795,133.82960258651184,0.01,31.951817617529795,"ENTRY FILUSDT: notional=31.951818, capital=133.83, units=5.576233, risk_amount=1.3383, trade_risk=1.3383",False,133.82960258651184,6,0.014944376739870991,1.3382960258651184,0.05977750695948263,0.029888753479740654,0.05977750695948263,5.77,5.65,5.97,0,0.0,-0.2337500666666598,True,True,0,False,4.391703974134882,86,6191,2022-09-16 05:00:00,5.77,-0.3128267852656973,stop_loss,trailing_stop,133.51677580124615,15m,
HBARUSDT,SHORT,0.0595,1.0,0.000407,,0.05735,0.6849692620689665,TREND,38.5246,0.0005,5.2632,41.4474,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0005000000000000004,,,BOS,True,,,0.0624,2022-09-18 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,460.40267517671094,1.3351677580124617,1.3351677580124617,0.0029,3.0,27.3939591730143,27.3939591730143,133.51677580124615,0.01,27.3939591730143,"ENTRY HBARUSDT: notional=27.393959, capital=133.52, units=460.402675, risk_amount=1.3352, trade_risk=1.3352",False,133.51677580124615,14,0.0023218056168572226,1.3351677580124617,0.002733738871460925,0.0002621393438387211,0.002733738871460925,0.05985,0.05585,0.0624,0,0.0,0.6849692620689665,True,True,0,False,-1.2756677580124616,87,6257,2022-09-19 07:00:00,0.05735,0.9145488739440722,take_profit,TP,134.16091591948066,,
XRPUSDT,LONG,0.3863,2.0,0.006536,,0.3785,-0.20252792511415396,TREND,36.5543,0.0087,34.6721,6.8852,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0049000000000000155,,,BOS,False,,0.3461,,2022-09-18 18:15:00,2.5,zone,full,NONE,False,zone,,BELOW,30.48328214640327,1.3351677580124617,1.3351677580124617,0.04379999999999995,3.0,11.775691893155582,11.775691893155582,133.51677580124615,0.01,11.775691893155582,"ENTRY XRPUSDT: notional=11.775692, capital=133.52, units=30.483282, risk_amount=1.3352, trade_risk=1.3352",False,133.51677580124615,3,0.007190107716719143,1.3351677580124617,0.008388459002839034,0.0072650046721016255,0.008388459002839034,0.3975,0.3766,0.3425,0,0.0,-0.20252792511415396,True,True,0,False,1.7214677580124618,88,6258,2022-09-18 21:00:00,0.3785,-0.2704087557095807,stop_loss,trailing_stop,133.24636704553657,15m,
XRPUSDT,LONG,0.4226,,,0.4727,0.3892,-1.034027944910178,RANGE,21.9184,0.0123,26.0012,18.6883,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.0039000000000000146,,,SWEEP,False,0.3892,,,2022-09-21 18:00:00,2.5,zone,,NONE,False,,,,40.167938898048114,1.3416091591948065,1.3416091591948065,0.033399999999999985,3.0,16.97497097831513,16.97497097831513,134.16091591948066,0.01,16.97497097831513,"ENTRY XRPUSDT: notional=16.974971, capital=134.16, units=40.167939, risk_amount=1.3416, trade_risk=1.3416",False,134.16091591948066,3,0.0,1.3416091591948065,0.002161583334553639,0.027131597716466227,0.002161583334553639,0.4255,0.3862,0.3892,0,0.0,-1.034027944910178,True,True,0,False,1.7642091591948064,89,6330,2022-09-21 21:00:00,0.3892,-1.3872613617548775,stop_loss,SL,132.7736545577258,,
XRPUSDT,LONG,0.4438,3.0,0.006664,,0.4359,-0.21486078023529268,TREND,37.1397,0.0089,49.1158,0.0,4.0,4_to_5,1.0,,True,,,0.008199999999999985,,,BOS,True,,0.4013,,2022-09-22 12:00:00,2.5,momentum,full,NONE,False,momentum,13.0,ABOVE,31.240859895935493,1.3277365455772578,1.3277365455772578,0.04249999999999998,3.0,13.864693621816171,13.864693621816171,132.7736545577258,0.01,13.864693621816171,"ENTRY XRPUSDT: notional=13.864694, capital=132.77, units=31.240860, risk_amount=1.3277, trade_risk=1.3277",False,132.7736545577258,3,0.0,1.3277365455772578,0.004594284928225699,0.01144805424738197,0.004594284928225699,0.4499,0.4286,0.4013,0,0.0,-0.21486078023529268,True,True,0,False,1.7715365455772578,90,6348,2022-09-22 15:00:00,0.4359,-0.28527851012964184,stop_loss,trailing_stop,132.48837604759615,,
DOTUSDT,SHORT,6.24,,0.031607,,6.305,-0.9173669555555487,TREND,35.0036,0.0421,6.7797,30.5085,3.0,3_to_4,0.5,,True,,,0.03500000000000014,,,BOS,True,,,6.33,2022-10-02 11:30:00,2.5,momentum,,NONE,False,momentum,7.0,ABOVE,14.720930671955152,1.3248837604759616,1.3248837604759616,0.08999999999999986,3.0,91.85860739300016,91.85860739300016,132.48837604759615,0.01,91.85860739300016,"ENTRY DOTUSDT: notional=91.858607, capital=132.49, units=14.720931, risk_amount=1.3249, trade_risk=1.3249",False,132.48837604759615,8,0.026417411884818085,1.3248837604759616,0.04528699180254548,0.0528348237696355,0.04528699180254548,6.31,6.18,6.33,0,0.0,-0.9173669555555487,True,True,0,False,4.915116239524039,91,6587,2022-10-02 19:00:00,6.305,-1.2154045818128196,stop_loss,trailing_stop,131.27297146578331,15m,
FILUSDT,SHORT,5.6059,2.0,0.04125,,5.54,0.48314857214217977,TREND,34.1384,0.055,18.1818,32.4675,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03000000000000025,,,BOS,False,,,5.71,2022-10-03 04:00:00,2.5,zone,partial,NONE,False,zone,,ABOVE,12.610275837251056,1.3127297146578332,1.3127297146578332,0.10409999999999986,3.0,70.69194531604569,70.69194531604569,131.27297146578331,0.01,70.69194531604569,"ENTRY FILUSDT: notional=70.691945, capital=131.27, units=12.610276, risk_amount=1.3127, trade_risk=1.3127",False,131.27297146578331,10,0.14161330997863147,1.3127297146578332,0.18731959614709745,0.0,0.18731959614709745,5.6059,5.36,5.71,0,0.0,0.48314857214217977,True,True,0,False,4.293170285342167,92,6604,2022-10-03 14:00:00,5.54,0.6342434872455431,take_profit,TP,131.90721495302887,,
FILUSDT,SHORT,5.4334,1.0,0.033214,,5.35,0.34742255015259776,TREND,32.5204,0.0443,8.0645,40.3226,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.019999999999999574,,,BOS,False,,,5.63,2022-10-10 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.709420903002481,1.3190721495302886,1.3190721495302886,0.1966000000000001,3.0,36.45496753437368,36.45496753437368,131.90721495302887,0.01,36.45496753437368,"ENTRY FILUSDT: notional=36.454968, capital=131.91, units=6.709421, risk_amount=1.3191, trade_risk=1.3191",False,131.90721495302887,1,0.06322626099694262,1.3190721495302886,0.08596952034836029,0.0,0.08596952034836029,5.4334,5.32,5.63,0,0.0,0.34742255015259776,True,True,0,False,4.114327850469711,93,6778,2022-10-10 11:00:00,5.35,0.45827541002508165,take_profit,TP,132.36549036305396,,
DOTUSDT,SHORT,6.085,,0.03,,5.925,0.9237810580645153,TREND,39.3568,0.04,7.1429,36.6071,3.0,3_to_4,0.5,,True,,,0.040000000000000036,,,BOS,True,,,6.24,2022-10-13 02:00:00,2.5,momentum,,NONE,False,momentum,16.0,ABOVE,8.539709055680888,1.3236549036305396,1.3236549036305396,0.15500000000000025,3.0,51.9641296038182,51.9641296038182,132.36549036305396,0.01,51.9641296038182,"ENTRY DOTUSDT: notional=51.964130, capital=132.37, units=8.539709, risk_amount=1.3237, trade_risk=1.3237",False,132.36549036305396,10,0.18131614164819304,1.3236549036305396,0.33241292635502057,0.011332258853011812,0.33241292635502057,6.1,5.645,6.24,0,0.0,0.9237810580645153,True,True,0,False,4.76134509636946,94,6842,2022-10-13 12:00:00,5.925,1.222767327388104,take_profit,TP,133.58825769044208,,
FILUSDT,SHORT,5.07,,0.028393,,5.15,-0.5547531294117671,TREND,36.6745,0.0379,7.5472,37.7358,3.0,3_to_4,0.5,,True,,,0.02999999999999936,,,BOS,True,,,5.24,2022-10-13 03:00:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,7.786205315473766,1.3236549036305396,1.3236549036305396,0.16999999999999993,3.0,39.476060949452,39.476060949452,132.36549036305396,0.01,39.476060949452,"ENTRY FILUSDT: notional=39.476061, capital=132.37, units=7.786205, risk_amount=1.3237, trade_risk=1.3237",False,132.36549036305396,17,0.18887098088353424,1.3236549036305396,0.25686453400160647,0.07554839235341343,0.25686453400160647,5.17,4.73,5.24,0,0.0,-0.5547531294117671,True,True,0,False,3.7463450963694607,95,6843,2022-10-13 20:00:00,5.15,-0.734301700050273,stop_loss,trailing_stop,132.8539559903918,,
HBARUSDT,LONG,0.0646,3.0,0.001219,,0.0634,-0.34480012000000165,TREND,33.0995,0.0016,29.2308,20.0,3.0,3_to_4,0.5,,True,,,0.0006500000000000117,,,BOS,True,,0.0606,,2022-10-13 19:00:00,2.5,momentum,full,NONE,False,momentum,6.0,ABOVE,333.97064422610487,1.3358825769044207,1.3358825769044207,0.0040000000000000036,3.0,21.574503617006375,21.574503617006375,133.58825769044208,0.01,21.574503617006375,"ENTRY HBARUSDT: notional=21.574504, capital=133.59, units=333.970644, risk_amount=1.3359, trade_risk=1.3359",False,133.58825769044208,12,0.001235138498342772,1.3358825769044207,0.0014597091344050904,0.0008982825442492943,0.0014597091344050904,0.06655,0.0634,0.0606,0,0.0,-0.34480012000000165,True,True,0,False,1.4004825769044207,96,6859,2022-10-14 07:00:00,0.0634,-0.4606124728225557,stop_loss,trailing_stop,132.39334351756924,,
FILUSDT,SHORT,4.94,,0.028393,,4.94,-0.06586666666666648,TREND,39.109,0.0379,15.0943,32.0755,4.0,4_to_5,1.0,,True,,,0.0699999999999994,,,BOS,True,,,5.15,2022-10-20 18:00:00,2.5,momentum,,NONE,False,momentum,16.0,ABOVE,6.30444492940806,1.3239334351756924,1.3239334351756924,0.20999999999999996,3.0,31.14395795127582,31.14395795127582,132.39334351756924,0.01,31.14395795127582,"ENTRY FILUSDT: notional=31.143958, capital=132.39, units=6.304445, risk_amount=1.3239, trade_risk=1.3239",False,132.39334351756924,8,0.02265974950320603,1.3239334351756924,0.07553249834401987,0.015106499668803572,0.07553249834401987,4.96,4.84,5.15,0,0.0,-0.06586666666666648,True,True,0,False,3.616066564824308,97,7026,2022-10-21 02:00:00,4.94,-0.08720308226357201,stop_loss,trailing_stop,132.30614043530565,,
FILUSDT,LONG,5.46,,0.046607,,5.31,-0.30570011111111,TREND,33.1065,0.0621,27.5862,10.3448,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.07999999999999918,,,BOS,True,,4.92,,2022-10-27 05:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,2.4501137117649194,1.3230614043530566,1.3230614043530566,0.54,3.0,13.37762086623646,13.37762086623646,132.30614043530565,0.01,13.37762086623646,"ENTRY FILUSDT: notional=13.377621, capital=132.31, units=2.450114, risk_amount=1.3231, trade_risk=1.3231",False,132.30614043530565,5,0.0,1.3230614043530566,0.030232912749472138,0.13604810737262427,0.030232912749472138,5.5,5.28,4.92,0,0.0,-0.30570011111111,True,True,0,False,6.783061404353057,98,7181,2022-10-27 10:00:00,5.31,-0.4044600183175507,stop_loss,trailing_stop,131.90168041698809,,
DOTUSDT,LONG,6.395,,,6.512899999999999,6.3164,-1.226412104834598,RANGE,22.2114,0.0786,19.0909,16.8182,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.054999999999999716,,,SWEEP,False,6.3514,,,2022-10-27 13:45:00,2.5,zone,,NONE,False,,,,16.78138427697054,1.3190168041698809,1.3190168041698809,0.07859999999999978,3.0,107.31695245122661,107.31695245122661,131.90168041698809,0.01,107.31695245122661,"ENTRY DOTUSDT: notional=107.316952, capital=131.90, units=16.781384, risk_amount=1.3190, trade_risk=1.3190",False,131.90168041698809,7,0.034116320472748964,1.3190168041698809,0.07581404549499672,0.09097685459399499,0.07581404549499672,6.495,6.275,6.3164,0,0.0,-1.226412104834598,True,True,0,False,7.71401680416988,99,7189,2022-10-27 20:00:00,6.3164,-1.6176581751141883,stop_loss,SL,130.28402224187388,15m,
XRPUSDT,LONG,0.4671,3.0,0.002957,,0.4693,0.2279592000000021,TREND,34.7824,0.0039,20.1087,14.1304,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,0.004500000000000004,,,BOS,True,,0.4666,,2022-10-28 18:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,334.0615954919831,1.302840222418739,1.302840222418739,0.0039000000000000146,3.0,156.0401712543053,156.0401712543053,130.28402224187388,0.01,156.0401712543053,"ENTRY XRPUSDT: notional=156.040171, capital=130.28, units=334.061595, risk_amount=1.3028, trade_risk=1.3028",False,130.28402224187388,8,0.005372876796054408,1.302840222418739,0.006217186006862949,0.00015351076560158008,0.006217186006862949,0.4752,0.4669,0.4632,0,0.0,0.2279592000000021,True,True,0,False,1.769940222418739,100,7217,2022-10-29 01:00:00,0.4693,0.29699441483040057,take_profit,TP,130.5810166567043,15m,
XRPUSDT,SHORT,0.459,1.0,0.002737,,0.4635,-1.181939142857155,TREND,37.9878,0.0036,12.3288,21.135,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.00820000000000004,,,BOS,True,,,0.4639,2022-11-01 14:30:00,2.5,zone,full,NONE,False,zone,,BELOW,266.49187072797014,1.305810166567043,1.305810166567043,0.00489999999999996,3.0,122.3197686641383,122.3197686641383,130.5810166567043,0.01,122.3197686641383,"ENTRY XRPUSDT: notional=122.319769, capital=130.58, units=266.491871, risk_amount=1.3058, trade_risk=1.3058",False,130.5810166567043,5,0.00076580809799405,1.305810166567043,0.0021442626743833574,0.0035992980605720182,0.0021442626743833574,0.4637,0.4562,0.4639,0,0.0,-1.181939142857155,True,True,0,False,-0.8468101665670429,101,7310,2022-11-01 19:00:00,0.4635,-1.5433881490064096,stop_loss,trailing_stop,129.0376285076979,15m,
HBARUSDT,LONG,0.0629,2.0,0.000828,,0.0631,0.0040689793103471745,TREND,39.61,0.0011,25.89,11.0032,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0008500000000000035,,,BOS,False,,0.0572,,2022-11-04 20:15:00,2.5,zone,full,NONE,False,zone,,BELOW,222.47866984085843,1.2903762850769789,1.2903762850769789,0.0058,3.0,13.993908332989994,13.993908332989994,129.0376285076979,0.01,13.993908332989994,"ENTRY HBARUSDT: notional=13.993908, capital=129.04, units=222.478670, risk_amount=1.2904, trade_risk=1.2904",False,129.0376285076979,7,0.0007749677451181186,1.2903762850769789,0.0009687096813976483,0.0,0.0009687096813976483,0.06415,0.0629,0.0571,0,0.0,0.0040689793103471745,True,True,0,False,1.3532762850769788,102,7388,2022-11-05 03:00:00,0.0631,0.005250514406540875,take_profit,TP,129.04287902210444,15m,
DOTUSDT,SHORT,5.91,2.0,0.129375,,5.775,0.0790940360000001,TREND,32.2287,0.1725,13.2505,25.8799,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.28000000000000025,,,BOS,False,,,7.41,2022-11-09 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.860285860147363,1.2904287902210445,1.2904287902210445,1.5,3.0,5.084289433470915,5.084289433470915,129.04287902210444,0.01,5.084289433470915,"ENTRY DOTUSDT: notional=5.084289, capital=129.04, units=0.860286, risk_amount=1.2904, trade_risk=1.2904",False,129.04287902210444,13,0.3913427876275883,1.2904287902210445,0.4610870468087425,0.07361894024677386,0.4610870468087425,6.005,5.315,7.41,0,0.0,0.0790940360000001,True,True,0,False,4.619571209778956,103,7505,2022-11-10 06:00:00,5.775,0.10206522118917988,take_profit,TP,129.14494424329362,,
HBARUSDT,SHORT,0.0486,1.0,0.000445,,0.0493,-1.1958003999999953,TREND,33.6468,0.0006,8.4337,31.9277,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0005000000000000004,,,BOS,False,,,0.0493,2022-11-18 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1844.927774904197,1.2914494424329364,1.2914494424329364,0.0006999999999999992,3.0,89.66348986034396,89.66348986034396,129.14494424329362,0.01,89.66348986034396,"ENTRY HBARUSDT: notional=89.663490, capital=129.14, units=1844.927775, risk_amount=1.2914, trade_risk=1.2914",False,129.14494424329362,12,3.87161884601541e-05,1.2914494424329364,0.00027101331922110557,0.0005420266384422164,0.00027101331922110557,0.0493,0.04825,0.0493,0,0.0,-1.1958003999999953,True,True,0,False,-1.2428494424329364,104,7705,2022-11-18 13:00:00,0.0493,-1.5443157598410762,stop_loss,SL,127.60062848345255,,
DOGEUSDT,SHORT,0.0818,,0.000702,,0.0772,0.9668334756097556,TREND,38.8122,0.0009,13.7405,42.7481,3.0,3_to_4,0.5,,True,,,0.00040000000000001146,,,BOS,True,,,0.0859,2022-11-20 12:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,311.2210450815911,1.2760062848345255,1.2760062848345255,0.004100000000000006,3.0,25.457881487674154,25.457881487674154,127.60062848345255,0.01,25.457881487674154,"ENTRY DOGEUSDT: notional=25.457881, capital=127.60, units=311.221045, risk_amount=1.2760, trade_risk=1.2760",False,127.60062848345255,18,0.005564235916691221,1.2760062848345255,0.006426300636178597,0.000391847599766988,0.006426300636178597,0.0823,0.0736,0.0859,0,0.0,0.9668334756097556,True,True,0,False,-1.1942062848345254,105,7764,2022-11-21 06:00:00,0.0772,1.2336855912664562,take_profit,TP,128.834314074719,,
DOTUSDT,SHORT,5.06,2.0,0.051964,,5.23,-0.3580700349514571,TREND,37.3479,0.0693,10.8247,34.5361,3.0,3_to_4,0.5,,True,,,0.05999999999999961,,,BOS,True,,,5.575,2022-11-22 07:00:00,2.5,momentum,full,NONE,False,momentum,4.0,ABOVE,2.5016371664993957,1.2883431407471901,1.2883431407471901,0.5150000000000006,3.0,12.658284062486942,12.658284062486942,128.834314074719,0.01,12.658284062486942,"ENTRY DOTUSDT: notional=12.658284, capital=128.83, units=2.501637, risk_amount=1.2883, trade_risk=1.2883",False,128.834314074719,6,0.038809536387178434,1.2883431407471901,0.05433335094204953,0.19404768193589286,0.05433335094204953,5.31,4.99,5.575,0,0.0,-0.3580700349514571,True,True,0,False,3.7716568592528095,106,7807,2022-11-22 13:00:00,5.23,-0.46131707343681644,stop_loss,trailing_stop,128.3729970012822,,
FILUSDT,SHORT,4.29,,0.024643,,4.32,-0.32349240000000223,TREND,32.6829,0.0329,13.0435,26.087,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.019999999999999574,,,BOS,False,,,4.42,2022-11-26 18:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,9.874845923175561,1.283729970012822,1.283729970012822,0.1299999999999999,3.0,42.36308901042316,42.36308901042316,128.3729970012822,0.01,42.36308901042316,"ENTRY FILUSDT: notional=42.363089, capital=128.37, units=9.874846, risk_amount=1.2837, trade_risk=1.2837",False,128.3729970012822,3,0.0,1.283729970012822,0.007789800217798067,0.023369400653394892,0.007789800217798067,4.32,4.28,4.42,0,0.0,-0.32349240000000223,True,True,0,False,3.006270029987178,107,7914,2022-11-26 21:00:00,4.32,-0.41527688895137865,stop_loss,trailing_stop,127.9577201123308,,
DOGEUSDT,LONG,0.1039,3.0,0.00195,,0.104,-0.04110110252808983,TREND,31.1877,0.0026,50.8242,10.4396,4.0,4_to_5,1.0,,True,,,0.001799999999999996,,,BOS,True,,0.0861,,2022-11-27 10:00:00,2.5,momentum,full,NONE,False,momentum,8.0,BELOW,71.88635961366894,1.279577201123308,1.279577201123308,0.01780000000000001,3.0,7.468992763860204,7.468992763860204,127.9577201123308,0.01,7.468992763860204,"ENTRY DOGEUSDT: notional=7.468993, capital=127.96, units=71.886360, risk_amount=1.2796, trade_risk=1.2796",False,127.9577201123308,3,0.0006252065129776427,1.279577201123308,0.003204183379010432,0.001094111397710891,0.003204183379010432,0.108,0.1025,0.0861,0,0.0,-0.04110110252808983,True,True,0,False,1.383477201123308,108,7930,2022-11-27 13:00:00,0.104,-0.052592033735975305,stop_loss,trailing_stop,127.90512807859483,,
DOGEUSDT,LONG,0.1068,,0.001602,,0.10384,-0.28807356818181773,TREND,38.9806,0.0021,26.4126,21.1635,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.0011999999999999927,,,BOS,True,,0.0936,,2022-11-30 23:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,96.89782430196576,1.2790512807859482,1.2790512807859482,0.013200000000000003,3.0,10.348687635449943,10.348687635449943,127.90512807859483,0.01,10.348687635449943,"ENTRY DOGEUSDT: notional=10.348688, capital=127.91, units=96.897824, risk_amount=1.2791, trade_risk=1.2791",False,127.90512807859483,5,0.0,1.2790512807859482,0.0007427380076709972,0.002501854341628649,0.0007427380076709972,0.10775,0.1036,0.0936,0,0.0,-0.28807356818181773,True,True,0,False,1.3858512807859482,109,8015,2022-12-01 04:00:00,0.10384,-0.36846086634353215,stop_loss,trailing_stop,127.5366672122513,,
