direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,htf_filter_variant,htf_filter_applied,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
LONG,158.196,1.0,1.195982,,155.8,-0.36325045482110146,TREND,31.1215,3.1893,29.1153,15.6775,5.0,5_plus,1.25,BULLISH_BOS,True,,,4.5,,,BOS,True,,151.6,,2022-03-22 03:00:00,2.5,zone,NONE,False,0.2560113088709235,1.6886505933126124,AAVEUSDT,12,0.27349909035779274,6.596000000000004,0.5388114008489994,0.4011522134627024,0.5388114008489994,161.75,155.55,151.6,0,216,2022-03-22 15:00:00,155.8,-0.6134030960547292,stop_loss,trailing_stop,zone,,ABOVE,
LONG,337.0862,1.0,1.536161,,376.8,3.034784735064414,TREND,38.9694,4.0964,39.7559,14.8213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.350000000000023,,,BOS,False,,324.0,,2022-03-21 16:00:00,2.5,zone,NONE,False,0.05180585418551136,0.6779417690424397,BCHUSDT,31,3.5085662759242493,13.08620000000002,3.955602084638774,0.28932768871024456,3.955602084638774,388.85,333.3,324.0,0,215,2022-03-22 23:00:00,376.8,2.0574073319525605,stop_loss,trailing_stop,zone,,ABOVE,
LONG,352.1,1.0,1.536161,,376.8,1.3138297872340412,TREND,38.9694,4.0964,39.7559,14.8213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.350000000000023,,,BOS,False,,324.0,,2022-03-22 04:00:00,2.5,zone,NONE,False,0.05180585418551136,0.6779417690424397,BCHUSDT,19,1.6436170212765935,18.80000000000001,1.954787234042552,0.22074468085106552,1.954787234042552,388.85,347.95,324.0,1,215,2022-03-22 23:00:00,376.8,1.27960459838213,stop_loss,trailing_stop,zone,,ABOVE,
LONG,367.55,1.0,1.536161,,376.8,0.5322944480250446,TREND,38.9694,4.0964,39.7559,14.8213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.350000000000023,,,BOS,False,,324.0,,2022-03-22 15:00:00,2.5,zone,NONE,False,0.05180585418551136,0.6779417690424397,BCHUSDT,8,0.8890755915661549,17.377599999999973,1.225715864100914,0.0,1.225715864100914,388.85,367.55,324.0,2,215,2022-03-22 23:00:00,376.8,0.4792041512159801,stop_loss,trailing_stop,zone,,ABOVE,
LONG,18.36,1.0,0.075536,,19.165599999999998,4.0,TREND,34.8787,0.2014,25.1773,18.4397,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3200000000000003,,,BOS,False,,18.22,,2022-03-23 00:30:00,2.5,zone,NONE,False,3.4333381442528603,0.6914743022525246,FILUSDT,2,4.816285998013907,0.20139999999999958,6.305858987090378,0.34756703078451057,6.305858987090378,19.63,18.29,18.1586,0,217,2022-03-23 02:00:00,19.165599999999998,2.7658972090100984,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,19.32,1.0,0.075536,,18.964199999999998,-1.0,TREND,34.8787,0.2014,25.1773,18.4397,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3200000000000003,,,BOS,False,,18.22,,2022-03-23 01:00:00,2.5,zone,NONE,False,3.4333381442528603,0.6914743022525246,FILUSDT,3,0.0281056773468183,0.3558000000000021,0.8712759977515371,1.7144463181562557,0.8712759977515371,19.63,18.71,18.1586,1,217,2022-03-23 04:00:00,18.964199999999998,-1.221581711725175,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.8277,,,0.84045,0.8192,-1.0,RANGE,14.8137,0.0085,20.4849,26.5886,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.006900000000000017,,,SWEEP,False,0.8192,,,2022-03-23 03:45:00,2.5,zone,NONE,False,7.053037882975751,0.7053037882975751,XRPUSDT,5,0.05882352941177162,0.008499999999999952,0.6470588235294226,1.247058823529412,0.6470588235294226,0.8332,0.8171,0.8192,0,219,2022-03-23 08:00:00,0.8192,-0.059950822005293544,stop_loss,SL,,,,15m
LONG,118.76,,,122.10230000000001,116.5318,1.500000000000003,RANGE,20.2666,1.4243,16.2989,28.6861,3.0,3_to_4,0.5,,False,SWEEP_LOW,,1.3699999999999903,,,SWEEP,False,116.5318,,,2022-03-23 09:30:00,2.5,zone,NONE,False,0.31365951244453927,0.6988961256289227,LTCUSDT,5,1.436136792029435,2.228200000000001,1.7099003680100469,0.06283098465128827,1.7099003680100469,122.57,118.62,116.5318,0,220,2022-03-23 14:00:00,122.10230000000001,1.0483441884433864,take_profit,TP,,,,15m
LONG,19.16,1.0,0.130179,,18.71,-1.0,TREND,37.715,0.3471,34.5679,12.3457,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.36999999999999744,,,BOS,False,,18.71,,2022-03-23 14:30:00,2.5,zone,NONE,False,1.5647507701580905,0.7041378465711396,FILUSDT,3,0.15555555555555645,0.4499999999999993,0.6,1.0666666666666693,0.6,19.43,18.68,18.71,0,221,2022-03-23 17:00:00,18.71,-0.7041378465711396,stop_loss,SL,zone,,ABOVE,15m
LONG,20.44,1.0,0.108482,,20.7,0.3939393939393908,TREND,37.7343,0.2893,33.7037,11.9753,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6700000000000017,,,BOS,False,,19.78,,2022-03-23 02:15:00,2.5,zone,NONE,False,1.0686421034811742,0.7053037882975751,DOTUSDT,31,0.8484848484848464,0.6600000000000001,1.1515151515151483,0.7424242424242453,1.1515151515151483,21.2,19.95,19.78,0,218,2022-03-24 09:00:00,20.7,0.27784694690510314,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,94.415,1.0,0.429375,,101.435,1.8163001293661007,TREND,31.1559,1.145,36.3069,13.4124,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.0150000000000006,,,BOS,False,,90.55,,2022-03-23 14:30:00,2.5,zone,NONE,False,0.1821831427092207,0.7041378465711396,SOLUSDT,34,2.1785252263906774,3.865000000000009,2.4139715394566563,0.48641655886157964,2.4139715394566563,103.745,92.535,90.55,0,222,2022-03-25 00:00:00,101.435,1.2789256618187286,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,98.65,1.0,0.429375,,101.435,0.5210477081384466,TREND,31.1559,1.145,36.3069,13.4124,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.0150000000000006,,,BOS,False,,90.55,,2022-03-24 09:00:00,2.5,zone,NONE,False,0.1821831427092207,0.7041378465711396,SOLUSDT,15,0.7829747427502318,5.344999999999999,0.9532273152478952,0.08886810102900068,0.9532273152478952,103.745,98.175,90.55,1,222,2022-03-25 00:00:00,101.435,0.507380052445179,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,56.57,,0.331071,,70.465,2.685024154589374,TREND,35.9265,0.8829,49.4337,4.8544,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.2349999999999994,,,BOS,False,,51.395,,2022-03-23 17:00:00,2.5,zone,NONE,False,0.13538495793976507,0.7006171573382839,AXSUSDT,46,3.312077294685991,5.174999999999997,3.46473429951691,0.10048309178744028,3.46473429951691,74.5,56.05,51.395,0,223,2022-03-25 15:00:00,70.465,1.881173990573036,stop_loss,trailing_stop,zone,,ABOVE,
LONG,71.905,,0.331071,,70.465,-0.15086432687270795,TREND,35.9265,0.8829,49.4337,4.8544,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.2349999999999994,,,BOS,False,,51.395,,2022-03-25 00:00:00,2.5,zone,NONE,False,0.13538495793976507,0.7006171573382839,AXSUSDT,15,0.1891042430591925,9.545000000000002,0.27187008905185944,0.20377160817181844,0.27187008905185944,74.5,69.96,51.395,1,223,2022-03-25 15:00:00,70.465,-0.1949543394332614,stop_loss,trailing_stop,zone,,ABOVE,
LONG,72.7,,0.331071,,70.465,-0.21615087040618944,TREND,35.9265,0.8829,49.4337,4.8544,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.2349999999999994,,,BOS,False,,51.395,,2022-03-25 01:00:00,2.5,zone,NONE,False,0.13538495793976507,0.7006171573382839,AXSUSDT,14,0.09767891682785208,10.340000000000003,0.1740812379110248,0.26499032882011686,0.1740812379110248,74.5,69.96,51.395,2,223,2022-03-25 15:00:00,70.465,-0.30258538099537485,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,28.5078,1.0,0.162187,,28.39,0.09798702378971792,TREND,31.766,0.4325,6.441,34.1866,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.7850000000000001,,,BOS,True,,,29.71,2022-03-25 16:00:00,2.5,zone,NONE,False,1.4927967309824703,1.7946402299871278,ATOMUSDT,12,0.4307103643320584,1.2022000000000013,0.7052071202794864,0.0,0.7052071202794864,28.5078,27.66,29.71,0,224,2022-03-26 04:00:00,28.39,0.17585145490973353,stop_loss,trailing_stop,zone,,BELOW,
SHORT,83.96,1.0,0.455625,,84.075,-0.034124629080121344,TREND,33.2879,1.215,13.9918,36.9195,5.0,5_plus,1.25,BEARISH_BOS,True,,,2.6099999999999994,,,BOS,True,,,87.33,2022-03-25 16:30:00,2.5,zone,NONE,False,0.5325341928745179,1.7946402299871278,AVAXUSDT,13,0.31899109792284486,3.3700000000000045,0.5192878338278925,0.28338278931751076,0.5192878338278925,84.915,82.21,87.33,0,225,2022-03-26 05:00:00,84.075,-0.0612414321805744,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,13.132,,0.107196,,13.122,-0.009861932938855811,TREND,37.3252,0.2859,29.6352,18.7156,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.4480000000000004,,,BOS,True,,12.118,,2022-03-26 04:30:00,2.5,zone,NONE,False,1.7720299538200204,1.7968383731734996,NEARUSDT,10,0.2988165680473383,1.0139999999999993,0.41222879684418273,0.18441814595660702,0.41222879684418273,13.55,12.945,12.118,0,227,2022-03-26 14:00:00,13.122,-0.017720299538199827,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,102.81,1.0,0.474777,,101.215,-0.4915254237288125,TREND,34.2841,1.2661,32.6093,8.6601,5.0,5_plus,1.25,BULLISH_BOS,True,,,2.2099999999999937,,,BOS,True,,99.565,,2022-03-26 16:15:00,2.5,zone,NONE,False,0.5534210636446879,1.795851351527015,SOLUSDT,12,0.0,3.2450000000000045,0.16640986132511287,0.5762711864406785,0.16640986132511287,103.35,100.94,99.565,0,228,2022-03-27 04:00:00,101.215,-0.8827065965132765,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.1377,1.0,0.000664,,0.1396,0.5937500000000075,TREND,39.6141,0.0018,29.8387,8.0645,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003700000000000009,,,BOS,False,,0.1345,,2022-03-27 00:00:00,2.5,zone,NONE,False,7.18340540610806,0.718340540610806,DOGEUSDT,10,1.2500000000000087,0.0031999999999999806,1.7500000000000173,0.2187499999999946,1.7500000000000173,0.1433,0.137,0.1345,0,229,2022-03-27 10:00:00,0.1396,0.013648470271605406,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.1411,1.0,0.000664,,0.1396,-0.22727272727272765,TREND,39.6141,0.0018,29.8387,8.0645,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003700000000000009,,,BOS,False,,0.1345,,2022-03-27 04:00:00,2.5,zone,NONE,False,7.18340540610806,0.718340540610806,DOGEUSDT,6,0.09090909090908939,0.006599999999999995,0.2727272727272723,0.22727272727272765,0.2727272727272723,0.1429,0.1396,0.1345,1,229,2022-03-27 10:00:00,0.1396,-0.0107751081091621,stop_loss,trailing_stop,zone,,ABOVE,
LONG,163.25,,,168.2107,159.9429,-1.0,RANGE,17.1506,3.3071,20.7343,32.2894,5.0,5_plus,1.25,BEARISH_BOS,False,SWEEP_LOW,,3.0500000000000114,,,SWEEP,False,159.9429,,,2022-03-25 17:00:00,2.5,zone,NONE,False,0.5426628254322919,1.7946402299871278,AAVEUSDT,43,0.8617822261195615,3.3070999999999913,1.1036860088899687,1.6026125608539281,1.1036860088899687,166.9,157.95,159.9429,0,226,2022-03-27 12:00:00,159.9429,-1.794640229987128,stop_loss,SL,,,,
LONG,359.8,,,364.975,356.35,1.5000000000000082,RANGE,22.5702,2.7321,12.8105,22.2222,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,6.75,,,SWEEP,False,356.35,,,2022-03-27 13:00:00,2.5,zone,NONE,False,0.4086772019067354,1.4099363465782324,BCHUSDT,3,1.5217391304347876,3.4499999999999886,1.6811594202898639,0.7101449275362309,1.6811594202898639,365.6,357.35,356.35,0,232,2022-03-27 16:00:00,364.975,2.1149045198673604,take_profit,TP,,,,
SHORT,28.415,,0.080223,,29.0,-1.0,TREND,37.0328,0.2139,11.3523,29.7162,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,0.360000000000003,,,BOS,True,,,29.0,2022-03-27 13:00:00,2.5,zone,NONE,False,2.410147600988428,1.4099363465782324,ATOMUSDT,7,0.0,0.5850000000000009,0.11111111111110707,1.5042735042735065,0.11111111111110707,29.295,28.35,29.0,0,230,2022-03-27 20:00:00,29.0,-1.4099363465782326,stop_loss,SL,zone,,BELOW,
LONG,85.13,,,86.99749999999997,83.885,1.4999999999999942,RANGE,22.4482,0.7454,10.6852,19.5017,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,1.0400000000000063,,,SWEEP,False,83.885,,,2022-03-27 13:15:00,2.5,zone,NONE,False,1.1324789932355368,1.4099363465782324,AVAXUSDT,7,1.7148594377510213,1.2449999999999903,1.8192771084337496,0.24899598393574673,1.8192771084337496,87.395,84.82,83.885,0,231,2022-03-27 20:00:00,86.99749999999997,2.1149045198673404,take_profit,TP,,,,15m
LONG,12.662,,,12.9404,12.476400000000002,1.5000000000000049,RANGE,13.2003,0.1856,19.0458,22.5087,5.0,5_plus,1.25,BEARISH_BOS,False,SWEEP_LOW,,0.24499999999999922,,,SWEEP,False,12.5294,,,2022-03-27 13:30:00,2.5,zone,NONE,False,7.0496817328911625,1.7624204332227906,NEARUSDT,7,1.8103448275862077,0.1855999999999991,2.1605603448275956,0.44181034482759235,2.1605603448275956,13.063,12.58,12.476400000000002,0,233,2022-03-27 20:00:00,12.9404,1.9626313944368963,take_profit,TP,,,,15m
LONG,44713.0,1.0,120.575893,,45999.1428,4.0,TREND,30.7764,321.5357,55.326,5.2427,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2210.5,,,BOS,False,,44418.0,,2022-03-27 20:15:00,2.5,zone,NONE,False,0.0022668733012448762,0.728880693727083,BTCUSDT,1,5.685216291690154,321.53570000000036,6.5809177643415575,0.0,6.5809177643415575,46829.0,44713.0,44391.4643,0,234,2022-03-27 21:00:00,45999.1428,2.915522774908332,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.1448,1.0,0.000951,,0.1481,0.5322580645161277,TREND,38.5266,0.0025,31.831,12.3944,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0032999999999999974,,,BOS,False,,0.1386,,2022-03-27 23:00:00,2.5,zone,NONE,False,7.4345830760162475,1.4869166152032494,DOGEUSDT,17,1.1612903225806406,0.006200000000000011,1.4677419354838679,0.2580645161290347,1.4677419354838679,0.1539,0.1432,0.1386,0,236,2022-03-28 16:00:00,0.1481,0.024534124150853598,stop_loss,trailing_stop,zone,,ABOVE,
LONG,106.71,,0.54,,109.165,0.48374384236453555,TREND,35.6759,1.44,33.2093,11.2103,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.269999999999996,,,BOS,False,,101.635,,2022-03-27 23:15:00,2.5,zone,NONE,False,0.14649424780327613,0.7434583076016247,SOLUSDT,17,1.2955665024630576,5.074999999999989,1.3990147783251279,0.31034482758620535,1.3990147783251279,113.81,105.135,101.635,0,237,2022-03-28 16:00:00,109.165,0.35964337835704474,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,3228.5,1.0,8.037054,,3332.15,0.9824644549763042,TREND,37.026,21.4321,44.4926,9.2818,3.5,3_to_4,0.5,BULLISH_BOS,False,,,99.69999999999982,,,BOS,False,,3123.0,,2022-03-27 20:30:00,2.5,zone,NONE,False,0.006908821741488938,0.728880693727083,ETHUSDT,27,1.7516587677725135,105.5,1.9123222748815165,0.06682464454976476,1.9123222748815165,3430.25,3221.45,3123.0,0,235,2022-03-28 23:00:00,3332.15,0.716099373505329,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.857,1.0,0.002427,,0.8709,0.4776632302405504,TREND,34.0018,0.0065,33.8852,9.8234,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.006000000000000005,,,BOS,False,,0.8279,,2022-03-27 23:30:00,2.5,zone,NONE,False,7.4345830760162475,0.7434583076016247,XRPUSDT,24,1.8109965635738812,0.029100000000000015,1.924398625429554,0.21649484536082367,1.924398625429554,0.913,0.8507,0.8279,0,238,2022-03-28 23:00:00,0.8709,0.10334070475662602,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,3358.2,1.0,8.037054,,3332.15,-0.8905982905982812,TREND,37.026,21.4321,44.4926,9.2818,3.5,3_to_4,0.5,BULLISH_BOS,False,,,99.69999999999982,,,BOS,False,,3123.0,,2022-03-28 16:00:00,2.5,zone,NONE,False,0.006908821741488938,0.728880693727083,ETHUSDT,7,1.8837606837606962,29.25,2.4632478632478696,1.687179487179484,2.4632478632478696,3430.25,3308.85,3123.0,1,235,2022-03-28 23:00:00,3332.15,-0.17997480636578495,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,17.476,1.0,0.086143,,16.885,-1.0,TREND,30.3253,0.2297,31.903,21.2065,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.33399999999999963,,,BOS,True,,16.885,,2022-03-29 12:30:00,2.5,zone,NONE,False,3.166567349719324,1.8714413036841127,LINKUSDT,4,0.0,0.5909999999999975,0.08121827411167855,1.4010152284264008,0.08121827411167855,17.524,16.648,16.885,0,239,2022-03-29 16:00:00,16.885,-1.8714413036841127,stop_loss,SL,zone,,ABOVE,15m
LONG,11.4775,1.0,0.068545,,11.005,-0.6477039067854674,TREND,37.4716,0.1828,28.5658,22.5869,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.2510000000000012,,,BOS,True,,10.748,,2022-03-29 12:00:00,2.5,zone,NONE,False,2.565375330615645,1.8714413036841127,UNIUSDT,10,0.16381082933516164,0.7294999999999998,0.3324194653872537,0.7395476353666877,0.3324194653872537,11.72,10.938,10.748,0,241,2022-03-29 22:00:00,11.005,-1.2121398437158881,stop_loss,trailing_stop,zone,,ABOVE,
LONG,13.603,1.0,0.085205,,13.679,0.15384615384615496,TREND,37.0371,0.2272,37.1896,16.4728,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.48300000000000054,,,BOS,True,,13.109,,2022-03-29 12:30:00,2.5,zone,NONE,False,3.788342720008327,1.8714413036841127,NEARUSDT,13,1.5465587044534443,0.4939999999999998,1.706477732793523,0.7793522267206477,1.706477732793523,14.446,13.218,13.109,0,240,2022-03-30 01:00:00,13.679,0.28791404672063475,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,14.019,1.0,0.085205,,13.679,-0.42446941323345794,TREND,37.0371,0.2272,37.1896,16.4728,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.48300000000000054,,,BOS,True,,13.109,,2022-03-29 22:00:00,2.5,zone,NONE,False,3.788342720008327,1.8714413036841127,NEARUSDT,3,0.10237203495630552,0.8010000000000002,0.39325842696629143,0.6254681647940067,0.39325842696629143,14.334,13.518,13.109,1,240,2022-03-30 01:00:00,13.679,-1.2880365248028305,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,216.55,,2.38125,,224.85,0.16354679802955632,TREND,37.4164,6.35,57.1991,3.6558,3.5,3_to_4,0.5,BULLISH_BOS,False,,,17.75,,,BOS,False,,165.8,,2022-03-29 16:00:00,2.5,zone,NONE,False,0.014565897831630037,0.7392193149552244,AAVEUSDT,31,0.4600985221674876,50.75,0.5083743842364529,0.14975369458128124,0.5083743842364529,242.35,208.95,165.8,0,242,2022-03-30 23:00:00,224.85,0.12089695200252906,stop_loss,trailing_stop,zone,,ABOVE,
LONG,132.41,2.0,0.589286,,130.32,-0.8708333333333327,TREND,31.8307,1.5714,33.4545,2.3636,5.0,5_plus,1.25,BULLISH_BOS,True,,,1.4799999999999898,,,BOS,True,,130.01,,2022-03-30 17:15:00,2.5,zone,NONE,False,0.7584979201523253,1.820395008365585,LTCUSDT,11,0.10416666666666642,2.4000000000000057,0.6875000000000008,1.6416666666666617,0.6875000000000008,134.06,128.47,130.01,0,243,2022-03-31 04:00:00,130.32,-1.5852606531183624,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,11.8344,1.0,0.085446,,11.992,0.37222484648086934,TREND,32.05,0.2279,25.2978,12.4451,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.39400000000000013,,,BOS,True,,11.411,,2022-03-31 01:00:00,2.5,zone,NONE,False,4.303037837188505,1.8219062202656169,UNIUSDT,12,1.387812942843644,0.4234000000000009,1.5460557392536582,0.005668398677373006,1.5460557392536582,12.489,11.832,11.411,0,246,2022-03-31 13:00:00,11.992,0.6781587631409102,stop_loss,trailing_stop,zone,,ABOVE,
LONG,101.04,1.0,1.004464,,97.425,-0.5897226753670478,TREND,38.1243,2.6786,38.4267,10.64,5.0,5_plus,1.25,BULLISH_BOS,True,,,4.449999999999989,,,BOS,True,,94.91,,2022-03-31 01:30:00,2.5,zone,NONE,False,0.2972114551819925,1.8219062202656169,AVAXUSDT,12,0.0,6.13000000000001,0.14355628058727474,0.6166394779771607,0.14355628058727474,101.92,97.26,94.91,0,245,2022-03-31 13:00:00,97.425,-1.0744194104829055,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,448.0,2.0,1.739732,,441.4,-0.46975088967971657,TREND,37.8683,4.6393,32.5635,15.1655,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,9.449999999999989,,,BOS,False,,433.95,,2022-03-31 00:30:00,2.5,momentum,NONE,False,0.051869216235320016,0.7287624881062468,BNBUSDT,14,0.23487544483985828,14.050000000000011,0.3060498220640575,1.298932384341636,0.3060498220640575,452.3,429.75,433.95,0,244,2022-03-31 14:00:00,441.4,-0.3423368271531133,stop_loss,trailing_stop,momentum,6.0,ABOVE,15m
SHORT,0.8281,,0.005306,,0.8241,0.08620689655172162,TREND,33.2498,0.0141,6.9157,61.7365,4.0,4_to_5,1.0,,True,,,0.01429999999999998,,,BOS,True,,,0.8745,2022-03-31 15:30:00,2.5,momentum,NONE,False,7.171431974681795,1.4342863949363591,XRPUSDT,9,0.5862068965517229,0.04640000000000011,0.6099137931034467,0.023706896551726257,0.6099137931034467,0.8292,0.7998,0.8745,0,247,2022-04-01 00:00:00,0.8241,0.02868572789872641,stop_loss,trailing_stop,momentum,1.0,BELOW,15m
SHORT,0.2364,,0.001725,,0.2404,-0.15625000000000006,TREND,35.4825,0.0046,9.5497,38.2764,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.003500000000000003,,,BOS,False,,,0.262,2022-03-31 19:30:00,2.5,zone,NONE,False,7.171431974681795,0.7171431974681796,HBARUSDT,12,0.19921874999999964,0.02560000000000001,0.24218750000000033,0.15820312499999986,0.24218750000000033,0.24045,0.2302,0.262,0,250,2022-04-01 07:00:00,0.2404,-0.028685727898727205,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,45619.0,,143.34375,,45300.0,0.16188784572443543,TREND,31.9553,382.25,8.6892,36.5972,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,551.0,,,BOS,False,,,47589.5,2022-03-31 19:30:00,2.5,zone,NONE,False,0.000727879418896909,1.4342863949363591,BTCUSDT,17,0.6231920832276072,1970.5,0.7191068256787617,0.11925907130170008,0.7191068256787617,45854.0,44202.0,47589.5,0,249,2022-04-01 12:00:00,45300.0,0.23219353462811396,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.1377,,0.000825,,0.1395,-0.17307692307692502,TREND,36.5356,0.0022,9.7403,39.6104,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.003899999999999987,,,BOS,False,,,0.1481,2022-03-31 16:00:00,2.5,zone,NONE,False,7.171431974681795,0.7171431974681796,DOGEUSDT,22,0.38461538461538153,0.01040000000000002,0.5576923076923066,0.20192307692307832,0.5576923076923066,0.1398,0.1319,0.1481,0,248,2022-04-01 14:00:00,0.1395,-0.0129085775544274,stop_loss,trailing_stop,zone,,BELOW,
LONG,437.9,1.0,1.806696,,447.45,0.9009433962264191,TREND,37.4731,4.8179,31.4307,22.6093,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.25,,,BOS,False,,427.3,,2022-04-01 14:30:00,2.5,zone,NONE,False,0.0677584549295802,0.7182396222535479,BNBUSDT,22,1.353773584905667,10.599999999999966,1.5235849056603854,0.0,1.5235849056603854,454.05,437.9,427.3,0,252,2022-04-02 12:00:00,447.45,0.6470932445774917,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,128.225,1.0,1.16625,,136.68,1.3792822185970668,TREND,38.6298,3.11,25.0459,19.0514,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.185000000000002,,,BOS,False,,122.095,,2022-04-01 13:00:00,2.5,zone,NONE,False,0.11717849349776846,0.7183041651413201,SOLUSDT,29,2.1884176182707997,6.1299999999999955,2.51957585644372,0.0,2.51957585644372,143.67,128.225,122.095,0,251,2022-04-02 18:00:00,136.68,0.9907441625236338,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,132.96,1.0,1.16625,,136.68,0.34238380119650214,TREND,38.6298,3.11,25.0459,19.0514,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.185000000000002,,,BOS,False,,122.095,,2022-04-01 16:00:00,2.5,zone,NONE,False,0.11717849349776846,0.7183041651413201,SOLUSDT,26,0.79889553612517,10.865000000000009,0.9857340082834763,0.04095720202485239,0.9857340082834763,143.67,132.515,122.095,1,251,2022-04-02 18:00:00,136.68,0.43590399581169853,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,141.64,1.0,1.16625,,136.68,-0.5614035087719288,TREND,38.6298,3.11,25.0459,19.0514,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.185000000000002,,,BOS,False,,122.095,,2022-04-02 13:00:00,2.5,zone,NONE,False,0.11717849349776846,0.7183041651413201,SOLUSDT,5,0.0,8.83499999999998,0.061120543293720624,0.8375778155065076,0.061120543293720624,142.18,134.24,122.095,2,251,2022-04-02 18:00:00,136.68,-0.5812053277489292,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,16.13,,0.150482,,16.093,-0.0239792611795198,TREND,30.1917,0.4013,30.4379,17.4617,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.663000000000002,,,BOS,False,,14.587,,2022-04-03 05:30:00,2.5,zone,NONE,False,0.4703190554953776,0.7257023026293673,NEARUSDT,11,0.7167854828256657,1.5429999999999993,0.8535320803629298,0.06999351911860051,0.8535320803629298,17.447,16.022,14.587,0,254,2022-04-03 16:00:00,16.093,-0.017401805053328518,stop_loss,trailing_stop,zone,,ABOVE,15m
