direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ml_score,smc_ok,volume_spike,funding_rate,orderbook_imbalance,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
LONG,888.8,895.5328,888.8,2.05,TREND,38.6424,3.4571,26.0331,8.4711,4,BOS,False,2025-09-10 12:00:00,0.9,True,True,,,ABOVE,0.08577422157169307,0.28170827590790437,BNBUSDT,1,4.3236001583291435,3.2842999999999165,2025-09-10 13:00:00,895.5328,0.5775006789978948,take_profit
LONG,0.2523,0.2587,0.2491,2.05,TREND,36.4997,0.0033,33.5281,12.5974,4,BOS,False,2025-09-11 03:00:00,0.98,True,True,,,ABOVE,88.54546572901883,0.28334549033286344,DOGEUSDT,4,0.0499999999999974,0.003200000000000036,2025-09-11 07:00:00,0.2491,-0.28334549033286344,stop_loss
LONG,2.614,2.6564,2.5933,2.05,TREND,38.8594,0.0218,41.3115,1.9672,4,BOS,False,2025-09-12 05:00:00,0.9,True,True,,,ABOVE,13.6493819259794,0.28254220586776974,AXSUSDT,1,0.0,0.02069999999999972,2025-09-12 06:00:00,2.5933,-0.28254220586776974,stop_loss
LONG,0.0116,0.012,0.0116,2.05,TREND,35.8963,0.0002,45.5483,11.0691,4,BOS,False,2025-09-12 22:00:00,0.98,True,True,,,ABOVE,1643.4903258324618,0.32869806516649036,1000PEPEUSDT,2,1.4500000000000104,0.0001999999999999988,2025-09-13 00:00:00,0.0116,-0.0,stop_loss
LONG,0.9231,0.9439,0.9231,1.8,TREND,34.8375,0.0121,33.1371,9.4173,4,BOS,False,2025-09-16 17:00:00,0.98,True,True,,,ABOVE,28.582440449259867,0.32869806516649036,WIFUSDT,4,1.2347826086956444,0.011500000000000066,2025-09-16 21:00:00,0.9231,-0.0,stop_loss
LONG,117059.2,117827.3076,116632.4736,1.8,TREND,34.4195,449.1857,34.7677,11.0994,4,BOS,False,2025-09-17 05:00:00,0.98,True,True,,,ABOVE,0.0007702782512787836,0.32869806516649036,BTCUSDT,3,0.2535582518447352,426.72639999999956,2025-09-17 08:00:00,116632.4736,-0.32869806516649036,stop_loss
LONG,4.2822,4.3716,4.2822,2.05,TREND,36.3682,0.0459,23.3437,12.9238,4,BOS,False,2025-09-17 19:00:00,0.98,True,True,,,ABOVE,6.440581185765824,0.2808093396993876,DOTUSDT,2,0.6743119266055275,0.04359999999999964,2025-09-17 21:00:00,4.2822,-0.0,stop_loss
LONG,0.2442,0.2501,0.2442,1.8,TREND,34.1191,0.0034,32.0486,11.6464,4,BOS,False,2025-09-17 22:00:00,0.98,True,True,,,ABOVE,102.37840509873479,0.3276108963159522,HBARUSDT,10,2.378124999999987,0.0032000000000000084,2025-09-18 08:00:00,0.2501,0.6040325900825341,take_profit
LONG,0.3378,0.3436,0.335,2.05,TREND,38.0911,0.003,30.9353,14.6283,4,BOS,False,2025-09-18 15:00:00,0.9,True,True,,,ABOVE,100.90063289009812,0.28252177209227164,AXLUSDT,4,0.5357142857142921,0.002799999999999969,2025-09-18 19:00:00,0.335,-0.28252177209227164,stop_loss
SHORT,0.2385,0.2336,0.2385,2.05,TREND,37.9762,0.0025,7.1449,40.6294,4,BOS,False,2025-09-19 14:00:00,0.98,True,True,,,BELOW,117.38367619516185,0.28172082286839,HBARUSDT,3,0.7083333333333208,0.0024000000000000132,2025-09-19 17:00:00,0.2385,-0.0,stop_loss
SHORT,297.84,291.2811,297.84,2.05,TREND,39.6136,3.3679,7.5928,28.3351,4,BOS,False,2025-09-19 17:00:00,0.9,True,True,,,BELOW,0.08805151519562118,0.28172082286839,AAVEUSDT,22,0.8251289263947448,3.1995000000000005,2025-09-20 15:00:00,297.84,-0.0,stop_loss
SHORT,577.8,570.0239,577.8,2.05,TREND,38.4568,3.9929,3.5778,41.6816,4,BOS,False,2025-09-22 05:00:00,0.9,True,True,,,BELOW,0.07426996279352126,0.28172082286839,BCHUSDT,1,0.6327111673520861,3.79320000000007,2025-09-22 06:00:00,570.0239,0.5775306576786954,take_profit
SHORT,2.122,2.0739,2.1455,2.05,TREND,39.3863,0.0247,4.9133,33.815,4,BOS,False,2025-09-25 06:00:00,0.9,True,True,,,BELOW,12.057792437570448,0.28335812228290913,AXSUSDT,3,0.08510638297871295,0.0235000000000003,2025-09-25 09:00:00,2.1455,-0.28335812228290913,stop_loss
LONG,111892.9,112554.841,111892.9,1.8,TREND,34.7657,387.1,50.5259,6.4232,4,BOS,False,2025-09-28 22:00:00,0.98,True,True,,,ABOVE,0.0008964017702682044,0.32964726900727664,BTCUSDT,1,0.6542577057472131,367.74499999999534,2025-09-28 23:00:00,111892.9,-0.0,stop_loss
SHORT,551.4,546.1835,553.9446,2.05,TREND,37.6991,2.6786,9.8667,25.6,4,BOS,False,2025-09-30 10:00:00,0.98,True,True,,,BELOW,0.11104095025003163,0.2825548020062371,BCHUSDT,3,0.3536901674133287,2.5446000000000595,2025-09-30 13:00:00,553.9446,-0.2825548020062371,stop_loss
LONG,0.4369,0.4472,0.4312,1.8,TREND,34.0975,0.006,40.6659,7.8478,4,BOS,False,2025-10-01 08:00:00,0.98,True,True,,,ABOVE,57.668898070112625,0.328712718999641,ARBUSDT,4,0.578947368421049,0.005699999999999983,2025-10-01 12:00:00,0.4312,-0.328712718999641,stop_loss
LONG,3.045,3.1097,3.009,1.8,TREND,34.2368,0.0379,34.717,11.6981,4,BOS,False,2025-10-05 02:00:00,0.98,True,True,,,ABOVE,9.10070838004304,0.3276255016815497,NEARUSDT,1,0.0,0.03600000000000003,2025-10-05 03:00:00,3.009,-0.32762550168154975,stop_loss
LONG,0.8589,0.8725,0.8589,2.05,TREND,35.7208,0.007,30.5641,13.2308,4,BOS,False,2025-10-05 02:00:00,0.98,True,True,,,ABOVE,49.64022752750715,0.3276255016815497,ADAUSDT,2,1.2272727272727173,0.00660000000000005,2025-10-05 04:00:00,0.8589,-0.0,stop_loss
LONG,2.238,2.2767,2.238,2.05,TREND,38.9142,0.0199,24.8201,17.9856,4,BOS,False,2025-10-05 02:00:00,0.8883,True,True,,,ABOVE,14.858299395988714,0.28082185858418546,AXSUSDT,2,1.0052910052910164,0.018899999999999917,2025-10-05 04:00:00,2.238,-0.0,stop_loss
LONG,2.344,2.3852,2.344,2.05,TREND,39.3071,0.0211,27.7027,20.9459,4,BOS,False,2025-10-05 02:00:00,0.8876,True,True,,,ABOVE,13.971236745482013,0.28082185858418546,FILUSDT,2,0.9452736318408125,0.020099999999999785,2025-10-05 04:00:00,2.344,-0.0,stop_loss
LONG,2.363,2.3974,2.363,1.8,TREND,34.3827,0.0201,31.5603,16.3121,4,BOS,False,2025-10-05 04:00:00,0.98,True,True,,,ABOVE,17.096433525379044,0.32654188033473797,FILUSDT,1,0.6282722513089045,0.019099999999999895,2025-10-05 05:00:00,2.363,-0.0,stop_loss
LONG,4.3564,4.4315,4.3198,2.05,TREND,35.1544,0.0386,36.2155,6.2766,4,BOS,False,2025-10-05 07:00:00,0.98,True,True,,,ABOVE,8.92190929876334,0.32654188033473797,DOTUSDT,1,0.0,0.036599999999999966,2025-10-05 08:00:00,4.3198,-0.32654188033473797,stop_loss
SHORT,4.0968,3.9934,4.1472,2.05,TREND,39.3506,0.0531,9.2842,34.6609,4,BOS,False,2025-10-05 19:00:00,0.9,True,True,,,BELOW,5.535065358257351,0.27896729405616927,DOTUSDT,5,0.0,0.05039999999999978,2025-10-06 00:00:00,4.1472,-0.27896729405616927,stop_loss
SHORT,2.179,2.1296,2.2031,2.05,TREND,38.6484,0.0254,12.1127,30.4225,4,BOS,False,2025-10-05 19:00:00,0.9,True,True,,,BELOW,11.575406392372058,0.27896729405616927,AXSUSDT,7,0.33195020746887677,0.024100000000000232,2025-10-06 02:00:00,2.2031,-0.27896729405616927,stop_loss
LONG,4636.92,4708.9914,4636.92,2.05,TREND,38.2559,37.0071,29.8668,4.4837,4,BOS,False,2025-10-06 13:00:00,0.9,True,True,,,ABOVE,0.00788995441845881,0.27738554949887073,ETHUSDT,2,0.9787580212078488,35.15679999999975,2025-10-06 15:00:00,4636.92,-0.0,stop_loss
SHORT,0.4342,0.4216,0.4342,2.05,TREND,36.4713,0.0065,8.0308,32.8933,4,BOS,False,2025-10-07 14:00:00,0.98,True,True,,,BELOW,44.7396047578821,0.27738554949887073,ARBUSDT,1,0.9838709677419284,0.006200000000000039,2025-10-07 15:00:00,0.4342,-0.0,stop_loss
SHORT,570.1,563.2003,573.4657,2.05,TREND,36.7398,3.5429,3.4274,45.3629,4,BOS,False,2025-10-09 08:00:00,0.98,True,True,,,BELOW,0.08241541120684408,0.27738554949887073,BCHUSDT,1,0.0,3.365699999999947,2025-10-09 09:00:00,573.4657,-0.27738554949887073,stop_loss
SHORT,2.7865,2.7506,2.804,2.05,TREND,37.8393,0.0184,1.2781,51.5879,4,BOS,False,2025-10-09 08:00:00,0.98,True,True,,,BELOW,15.850602828507236,0.27738554949887073,XRPUSDT,1,0.0,0.017499999999999627,2025-10-09 09:00:00,2.804,-0.27738554949887073,stop_loss
SHORT,4326.63,4260.1281,4363.5755,1.8,TREND,34.4135,38.89,3.9911,45.7683,4,BOS,False,2025-10-09 08:00:00,0.98,True,True,,,BELOW,0.008759293402859641,0.3236164744153492,ETHUSDT,3,0.0,36.94549999999981,2025-10-09 11:00:00,4363.5755,-0.3236164744153492,stop_loss
SHORT,2.108,2.0642,2.108,2.05,TREND,39.6067,0.0225,6.3492,40.0,4,BOS,False,2025-10-09 08:00:00,0.9,True,True,,,BELOW,12.961941565367875,0.27738554949887073,AXSUSDT,5,0.9345794392523432,0.021399999999999864,2025-10-09 13:00:00,2.108,-0.0,stop_loss
SHORT,21.564,21.0355,21.564,2.05,TREND,36.0661,0.2714,13.1877,38.5101,4,BOS,False,2025-10-09 13:00:00,0.98,True,True,,,BELOW,1.0663123379683672,0.27489532072824463,LINKUSDT,3,0.6982156710628394,0.2577999999999996,2025-10-09 16:00:00,21.564,-0.0,stop_loss
SHORT,0.6981,0.6758,0.6981,2.05,TREND,38.1725,0.0115,8.9776,37.3441,4,BOS,False,2025-10-09 13:00:00,0.9,True,True,,,BELOW,25.21975419525201,0.27489532072824463,WIFUSDT,3,0.761467889908271,0.01089999999999991,2025-10-09 16:00:00,0.6981,-0.0,stop_loss
SHORT,0.2455,0.232,0.2455,2.05,TREND,39.2169,0.0069,4.8554,60.7438,4,BOS,False,2025-10-10 20:00:00,0.9,True,True,,,BELOW,41.65080617094619,0.27489532072824463,AXLUSDT,1,9.65151515151516,0.006599999999999995,2025-10-10 21:00:00,0.232,0.562285883307773,take_profit
SHORT,1.76,1.673,1.7917,2.75,RANGE,21.706,0.0334,20.5567,14.7752,3,SWEEP,False,2025-10-13 13:00:00,0.6778,False,True,,,,6.460787503386414,0.20480696385734973,AXSUSDT,4,1.0094637223974752,0.03170000000000006,2025-10-13 17:00:00,1.7917,-0.20480696385734973,stop_loss
SHORT,510.3,498.9767,515.8236,2.05,TREND,39.5803,5.8143,8.231,38.0835,4,BOS,False,2025-10-16 15:00:00,0.9,True,True,,,BELOW,0.04995089678196907,0.27590877346488657,BCHUSDT,1,0.0,5.5236000000000445,2025-10-16 16:00:00,515.8236,-0.27590877346488657,stop_loss
SHORT,2.4798,2.4195,2.5092,2.05,TREND,35.3887,0.031,6.8973,37.1857,4,BOS,False,2025-10-21 04:00:00,0.98,True,True,,,BELOW,10.91772111476646,0.3209810007741325,SUIUSDT,3,0.047619047619042586,0.02939999999999987,2025-10-21 07:00:00,2.5092,-0.3209810007741325,stop_loss
LONG,0.0072,0.0074,0.0072,2.05,TREND,38.1258,0.0001,31.7056,24.8281,4,BOS,False,2025-10-21 14:00:00,0.8888,True,True,,,ABOVE,2742.1659095492064,0.27421659095491896,1000PEPEUSDT,1,1.0300000000000042,9.99999999999994e-05,2025-10-21 15:00:00,0.0072,-0.0,stop_loss
LONG,499.0,510.7685,499.0,2.05,TREND,39.4627,6.0429,43.9716,18.3215,4,BOS,False,2025-10-21 14:00:00,0.9,True,True,,,ABOVE,0.04776709999737293,0.27421659095491896,BCHUSDT,1,1.8290452383855615,5.740700000000004,2025-10-21 15:00:00,499.0,-0.0,stop_loss
LONG,0.3297,0.3384,0.3249,1.8,TREND,34.6156,0.0051,34.6424,22.3001,4,BOS,False,2025-10-21 14:00:00,0.98,True,True,,,ABOVE,66.64986585709876,0.31991935611407213,ARBUSDT,3,0.5208333333333369,0.004799999999999971,2025-10-21 17:00:00,0.3249,-0.31991935611407213,stop_loss
LONG,233.57,239.0174,230.9127,2.05,TREND,36.213,2.7971,43.8968,12.334,4,BOS,False,2025-10-24 04:00:00,0.98,True,True,,,ABOVE,0.10285237631443059,0.2733096195803356,AAVEUSDT,3,0.0,2.6572999999999922,2025-10-24 07:00:00,230.9127,-0.2733096195803356,stop_loss
LONG,0.1769,0.1794,0.1758,2.05,TREND,36.705,0.0013,33.2763,11.9292,4,BOS,False,2025-10-26 09:00:00,0.98,True,True,,,ABOVE,247.75889709893443,0.27253478680882537,HBARUSDT,1,0.0,0.0010999999999999899,2025-10-26 10:00:00,0.1758,-0.27253478680882537,stop_loss
LONG,6.422,6.5037,6.422,1.8,TREND,34.3705,0.0478,42.6009,13.4529,4,BOS,False,2025-10-26 11:00:00,0.98,True,True,,,ABOVE,6.983608864969019,0.3170558424695927,UNIUSDT,1,0.7709251101321637,0.045399999999999885,2025-10-26 12:00:00,6.422,-0.0,stop_loss
LONG,101.97,104.0135,101.97,2.05,TREND,38.0781,1.0493,28.659,18.3118,4,BOS,False,2025-10-27 15:00:00,0.9,True,True,,,ABOVE,0.2726345813485395,0.27176215068822235,LTCUSDT,1,0.7122792937399807,0.9967999999999932,2025-10-27 16:00:00,101.97,-0.0,stop_loss
LONG,115481.6,116374.0368,114985.8018,1.8,TREND,34.9128,521.8929,27.5932,14.4693,4,BOS,False,2025-10-28 13:00:00,0.98,True,True,,,ABOVE,0.0006394856666877565,0.3170558424695927,BTCUSDT,1,0.0,495.7982000000047,2025-10-28 14:00:00,114985.8018,-0.3170558424695927,stop_loss
SHORT,18.754,18.1021,18.754,2.05,TREND,39.3125,0.3347,8.4507,44.3662,4,BOS,False,2025-10-30 12:00:00,0.9,True,True,,,BELOW,0.8517713753925249,0.27086329737482107,AVAXUSDT,1,0.8993710691824003,0.31799999999999784,2025-10-30 13:00:00,18.754,-0.0,stop_loss
LONG,1.595,1.6306,1.595,2.05,TREND,38.5763,0.0183,42.5781,5.8594,4,BOS,False,2025-11-01 10:00:00,0.9,True,True,,,ABOVE,15.566856170966654,0.27086329737482107,FILUSDT,1,2.1839080459770033,0.017400000000000082,2025-11-01 11:00:00,1.6306,0.554180079686414,take_profit
SHORT,0.2676,0.2442,0.279,2.05,TREND,37.2482,0.012,8.799,46.6706,4,BOS,False,2025-11-03 15:00:00,0.98,True,True,,,BELOW,23.897754201818554,0.27243439790073204,FARTCOINUSDT,2,0.0,0.011400000000000021,2025-11-03 17:00:00,0.279,-0.27243439790073204,stop_loss
SHORT,3490.02,3379.1808,3544.0879,2.05,TREND,38.6002,56.9136,13.7828,28.8621,4,BOS,False,2025-11-04 05:00:00,0.9,True,True,,,BELOW,0.005024460842434853,0.27166204638268343,ETHUSDT,1,0.0,54.06790000000001,2025-11-04 06:00:00,3544.0879,-0.27166204638268343,stop_loss
SHORT,3427.85,3308.2554,3427.85,2.05,TREND,39.2351,61.4093,11.5234,27.4516,4,BOS,False,2025-11-04 16:00:00,0.9,True,True,,,BELOW,0.004643425721495618,0.2708918844811885,ETHUSDT,1,0.9602528677312524,58.33879999999999,2025-11-04 17:00:00,3427.85,-0.0,stop_loss
LONG,106.92,110.2544,105.2935,2.05,TREND,36.8183,1.7121,40.5507,11.1389,4,BOS,False,2025-11-08 23:00:00,0.98,True,True,,,ABOVE,0.16654896064013974,0.2708918844811885,LTCUSDT,1,0.0,1.6265000000000072,2025-11-09 00:00:00,105.2935,-0.2708918844811885,stop_loss
LONG,104485.3,105726.4278,104485.3,2.05,TREND,37.734,637.2929,33.9998,3.5126,4,BOS,False,2025-11-09 18:00:00,0.98,True,True,,,ABOVE,0.00044617000990155426,0.27012390598868435,BTCUSDT,6,2.9301575314793276,605.4282000000094,2025-11-10 00:00:00,105726.4278,0.5537540028150951,take_profit
LONG,18.251,18.6807,18.0414,2.05,TREND,39.4544,0.2206,28.6824,13.7261,4,BOS,False,2025-11-10 09:00:00,0.9,True,True,,,ABOVE,1.296249039058506,0.27169379858666515,AVAXUSDT,1,0.0,0.20960000000000178,2025-11-10 10:00:00,18.0414,-0.27169379858666515,stop_loss
LONG,0.4963,0.5106,0.4893,2.05,TREND,37.7073,0.0073,23.5638,13.6319,4,BOS,False,2025-11-10 09:00:00,0.98,True,True,,,ABOVE,38.813399798094984,0.27169379858666515,WIFUSDT,1,0.0,0.007000000000000006,2025-11-10 10:00:00,0.4893,-0.27169379858666515,stop_loss
SHORT,0.2573,0.2491,0.2573,1.8,TREND,34.8736,0.0048,10.8793,18.1818,4,BOS,False,2025-11-13 16:00:00,0.973,True,True,,,BELOW,68.51713997249026,0.3151788438734585,ARBUSDT,1,1.5434782608695479,0.0046000000000000485,2025-11-13 17:00:00,0.2573,-0.0,stop_loss
SHORT,0.263,0.2498,0.2704,1.78,RANGE,15.7001,0.0078,13.8914,27.1389,5,SWEEP,False,2025-11-13 17:00:00,0.72,True,True,,,,28.39449043905046,0.21011922924897233,FARTCOINUSDT,11,1.5405405405405512,0.007399999999999962,2025-11-14 04:00:00,0.2498,0.3748072737954666,take_profit
SHORT,0.5013,0.4851,0.5092,2.05,TREND,35.6156,0.0083,15.9247,28.0822,4,BOS,False,2025-11-15 08:00:00,0.98,True,True,,,BELOW,40.0529770799413,0.316418518931537,ADAUSDT,5,0.0,0.007900000000000018,2025-11-15 13:00:00,0.5092,-0.316418518931537,stop_loss
SHORT,0.4837,0.4715,0.4837,2.05,TREND,38.8808,0.0063,12.7418,32.6507,4,BOS,False,2025-11-16 15:00:00,0.9,True,True,,,BELOW,45.05313781145296,0.270318826868718,ADAUSDT,1,0.8166666666666685,0.006000000000000005,2025-11-16 16:00:00,0.4837,-0.0,stop_loss
SHORT,91650.0,89709.1076,91650.0,2.05,TREND,39.1505,996.6071,10.4784,31.3557,4,BOS,False,2025-11-17 19:00:00,0.9,True,True,,,BELOW,0.000285514840317925,0.270318826868718,BTCUSDT,7,0.8691594470840309,946.7768000000069,2025-11-18 02:00:00,91650.0,-0.0,stop_loss
SHORT,0.2599,0.2416,0.2669,2.63,RANGE,19.03,0.0073,33.561,16.7805,3,SWEEP,False,2025-11-19 21:00:00,0.62,False,True,,,,28.60516686441457,0.20023616805090216,FARTCOINUSDT,2,0.0,0.007000000000000006,2025-11-19 23:00:00,0.2669,-0.20023616805090216,stop_loss
SHORT,0.1506,0.1465,0.1506,2.05,TREND,36.0871,0.0021,8.2676,38.1475,4,BOS,False,2025-11-20 16:00:00,0.98,True,True,,,BELOW,134.8755786661467,0.26975115733229366,DOGEUSDT,1,1.13500000000001,0.0020000000000000018,2025-11-20 17:00:00,0.1506,-0.0,stop_loss
SHORT,2.031,1.969,2.052,2.95,RANGE,17.6269,0.0229,23.9875,16.5109,4,SWEEP,False,2025-11-30 17:00:00,0.6148,False,True,,,,9.990783604899809,0.20980645570289505,APTUSDT,7,9.14285714285719,0.020999999999999908,2025-12-01 00:00:00,1.969,0.6194285835037887,take_profit
SHORT,0.989,0.9615,1.0043,1.8,TREND,34.0299,0.0161,4.0,54.6667,4,BOS,False,2025-12-01 03:00:00,0.98,True,True,,,BELOW,20.70316624799227,0.31675844359428135,AXSUSDT,2,0.0,0.01529999999999998,2025-12-01 05:00:00,1.0043,-0.31675844359428135,stop_loss
LONG,4218.56,4235.271,4208.73,1.7,RANGE,21.4747,12.185,20.5522,24.128,3,SWEEP,False,2025-12-01 05:00:00,0.6558,False,True,,,,0.020391788340975398,0.20045127939180524,XAUTUSDT,2,1.8148524923700629,9.830000000000837,2025-12-01 07:00:00,4235.271,0.3407671749660262,take_profit
LONG,188.06,191.156,186.34,1.8,RANGE,22.4015,2.3386,5.3451,30.8186,4,SWEEP,False,2025-12-07 15:00:00,0.7,False,True,,,,0.1228053691756952,0.21122523498219561,AAVEUSDT,1,0.0,1.7199999999999989,2025-12-07 16:00:00,186.34,-0.21122523498219561,stop_loss
LONG,0.1462,0.149,0.1462,2.05,TREND,37.7703,0.0014,36.7822,13.2178,4,BOS,False,2025-12-09 15:00:00,0.98,True,True,,,ABOVE,193.5546275562816,0.27097647857879126,DOGEUSDT,1,3.6928571428571892,0.0013999999999999846,2025-12-09 16:00:00,0.149,0.5419529571575878,take_profit
LONG,1.527,1.5558,1.527,1.8,TREND,34.9279,0.0169,25.0,12.7119,4,BOS,False,2025-12-09 15:00:00,0.98,True,True,,,ABOVE,19.758701563036848,0.3161392250085898,FILUSDT,1,3.187500000000007,0.016000000000000014,2025-12-09 16:00:00,1.5558,0.5690506050154643,take_profit
LONG,1.834,1.8831,1.834,2.05,TREND,38.5184,0.0252,38.8102,10.4816,4,BOS,False,2025-12-09 15:00:00,0.9,True,True,,,ABOVE,11.290686607449626,0.27097647857879126,NEARUSDT,1,1.291666666666662,0.02400000000000002,2025-12-09 16:00:00,1.834,-0.0,stop_loss
LONG,2.1149,2.1522,2.1149,2.05,TREND,35.7984,0.0192,30.7979,18.4191,4,BOS,False,2025-12-09 15:00:00,0.98,True,True,,,ABOVE,17.37028708838385,0.3161392250085898,XRPUSDT,1,2.719780219780193,0.018200000000000216,2025-12-09 16:00:00,2.1522,0.6479117083967195,take_profit
SHORT,561.0,548.6269,567.8739,1.8,TREND,34.5643,7.2357,16.9793,39.2892,4,BOS,False,2025-12-10 03:00:00,0.98,True,True,,,BELOW,0.04683757943321798,0.32195683726599933,BCHUSDT,5,0.0,6.873900000000049,2025-12-10 08:00:00,567.8739,-0.32195683726599933,stop_loss
SHORT,0.0043,0.0042,0.0043,2.05,TREND,36.5641,0.0001,10.1415,43.0425,4,BOS,False,2025-12-12 15:00:00,0.98,True,True,,,BELOW,2750.5025573720677,0.2750502557372075,1000PEPEUSDT,1,0.8,0.00010000000000000026,2025-12-12 16:00:00,0.0043,-0.0,stop_loss
SHORT,13.524,13.1797,13.524,2.05,TREND,35.5263,0.1768,22.6263,35.9192,4,BOS,False,2025-12-12 15:00:00,0.98,True,True,,,BELOW,1.9112088447095867,0.32089196502674205,LINKUSDT,1,0.7980941036331004,0.16790000000000127,2025-12-12 16:00:00,13.524,-0.0,stop_loss
LONG,4340.6,4362.6485,4329.8446,2.05,TREND,39.9285,11.3214,37.7918,16.3407,4,BOS,False,2025-12-17 13:00:00,0.9,True,True,,,ABOVE,0.025573224216412897,0.2750502557372075,XAUTUSDT,1,0.0,10.755400000000009,2025-12-17 14:00:00,4329.8446,-0.2750502557372075,stop_loss
SHORT,2902.91,2843.0304,2938.1333,1.7,RANGE,17.9319,37.0771,22.9232,12.395,5,SWEEP,False,2025-12-17 15:00:00,0.72,True,True,,,,0.006056260795285889,0.21332149087059413,ETHUSDT,1,1.146400252105837,35.22330000000011,2025-12-17 16:00:00,2843.0304,0.36264647391739946,take_profit
SHORT,78.17,76.6865,79.0426,1.7,RANGE,21.8701,0.9186,20.8398,15.0078,4,SWEEP,False,2025-12-17 15:00:00,0.6783,False,True,,,,0.24446652632431382,0.21332149087059413,LTCUSDT,1,1.2262204904882168,0.8725999999999914,2025-12-17 16:00:00,76.6865,0.3626660918021211,take_profit
SHORT,126.68,123.5907,128.4972,1.7,RANGE,13.3222,1.9129,28.6408,12.8454,4,SWEEP,False,2025-12-17 15:00:00,0.62,False,True,,,,0.1173902106926017,0.21332149087059413,SOLUSDT,2,2.047105436935969,1.8171999999999855,2025-12-17 17:00:00,123.5907,0.36265357789265545,take_profit
SHORT,1.91,1.8717,1.9313,1.8,RANGE,22.6396,0.0224,29.7099,15.7475,4,SWEEP,False,2025-12-17 15:00:00,0.7,False,True,,,,10.015093468102965,0.21332149087059413,XRPUSDT,2,1.7887323943661901,0.021300000000000097,2025-12-17 17:00:00,1.8717,0.3835780798283436,take_profit
SHORT,0.068,0.0661,0.069,1.86,RANGE,19.1467,0.0011,36.5996,22.2583,4,SWEEP,False,2025-12-18 20:00:00,0.62,False,True,,,,216.5662458832803,0.21656624588328047,SIRENUSDT,1,0.0,0.0010000000000000009,2025-12-18 21:00:00,0.069,-0.21656624588328047,stop_loss
SHORT,1.3301,1.2798,1.3581,1.8,TREND,34.9762,0.0294,18.3936,28.9736,4,BOS,False,2025-12-18 19:00:00,0.98,True,True,,,BELOW,11.601763172318586,0.3248493688249207,SUIUSDT,3,0.0,0.028000000000000025,2025-12-18 22:00:00,1.3581,-0.3248493688249207,stop_loss
SHORT,11.973,11.7906,12.062,2.05,TREND,39.784,0.0936,20.2136,32.5706,4,BOS,False,2025-12-21 13:00:00,0.9,True,True,,,BELOW,3.1113191333477843,0.27690740286794857,AVAXUSDT,2,0.0,0.08899999999999864,2025-12-21 15:00:00,12.062,-0.27690740286794857,stop_loss
SHORT,0.1098,0.108,0.1098,1.8,TREND,34.6817,0.0011,19.0104,31.5755,4,BOS,False,2025-12-25 22:00:00,0.98,True,True,,,BELOW,292.857059494806,0.32214276544428766,HBARUSDT,1,0.9090909090909068,0.0011000000000000038,2025-12-25 23:00:00,0.1098,-0.0,stop_loss
SHORT,0.0737,0.0715,0.0744,2.87,RANGE,19.9483,0.0008,23.1884,12.3188,5,SWEEP,False,2025-12-29 04:00:00,0.62,False,True,,,,306.80263375646774,0.21476184362952505,AXLUSDT,8,2.5857142857143227,0.0006999999999999923,2025-12-29 12:00:00,0.0715,0.6749657942642313,take_profit
LONG,81.48,82.8641,80.8048,2.05,TREND,39.0266,0.7107,37.5879,8.3417,4,BOS,False,2026-01-02 16:00:00,0.9,True,True,,,ABOVE,0.4117830248927066,0.27803589840755705,LTCUSDT,1,0.0,0.6752000000000038,2026-01-02 17:00:00,80.8048,-0.27803589840755705,stop_loss
LONG,0.3294,0.3467,0.321,2.05,TREND,38.9196,0.0089,39.5012,12.2285,4,BOS,False,2026-01-02 16:00:00,0.9,True,True,,,ABOVE,33.09951171518529,0.27803589840755705,WIFUSDT,2,0.0,0.008400000000000019,2026-01-02 18:00:00,0.321,-0.27803589840755705,stop_loss
LONG,0.0787,0.0803,0.0779,2.05,TREND,35.2893,0.0008,34.0102,20.1354,4,BOS,False,2026-01-05 01:00:00,0.98,True,True,,,ABOVE,403.17000917605867,0.3225360073408506,AXLUSDT,2,0.0,0.000800000000000009,2026-01-05 03:00:00,0.0779,-0.3225360073408506,stop_loss
SHORT,0.3578,0.2987,0.3578,2.05,TREND,36.3732,0.0303,3.4649,41.8144,4,BOS,False,2026-01-05 12:00:00,0.98,True,True,,,BELOW,9.567536294540798,0.2755450452827749,PIPPINUSDT,1,0.6843750000000004,0.028799999999999992,2026-01-05 13:00:00,0.3578,-0.0,stop_loss
LONG,1.9033,1.982,1.8724,2.54,RANGE,14.3686,0.0326,17.1053,27.6316,5,SWEEP,False,2026-01-06 18:00:00,0.62,False,True,,,,6.935689741026353,0.21431281299771382,APTUSDT,21,2.15857605177994,0.030899999999999928,2026-01-07 15:00:00,1.8724,-0.21431281299771382,stop_loss
LONG,649.9,662.7257,643.6436,2.05,TREND,37.9617,6.5857,27.8742,11.4967,4,BOS,False,2026-01-08 01:00:00,0.98,True,True,,,ABOVE,0.04394499527810355,0.2749374684579264,BCHUSDT,1,0.0,6.256399999999985,2026-01-08 02:00:00,643.6436,-0.2749374684579264,stop_loss
