direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,exit_time,exit_price,pnl,exit_reason,mtf_tf
LONG,657.5,662.0857,655.2071,-1.0,RANGE,12.215,2.2929,14.3302,27.4143,4.0,,False,SWEEP_LOW,,3.300000000000068,,,SWEEP,False,655.2071,,,2025-07-04 08:00:00,1,,,,1.7330479270869257,3.9737055920176663,BNBUSDT,5,0.785032055475568,2.2929000000000315,1.0030965153298979,1.0030965153298979,1.0030965153298979,659.8,655.2,2025-07-04 13:00:00,655.2071,-3.9737055920176663,stop_loss,
SHORT,490.0,,487.2,0.30107526881720514,TREND,38.8884,4.2643,8.2077,30.8208,3.5,BEARISH_BOS,False,,,6.399999999999977,,,BOS,False,,,499.3,2025-07-04 02:00:00,1,zone,,BELOW,0.4115868488575775,3.8277576943754754,BCHUSDT,16,1.5698924731182802,9.300000000000011,2.333333333333329,0.2043010752688145,2.333333333333329,491.9,468.3,2025-07-04 18:00:00,487.2,1.1524431768012218,stop_loss,
SHORT,652.3,,654.5,-0.2933333333333394,TREND,35.8582,2.6071,5.4795,38.9041,3.5,BEARISH_BOS,False,,,3.5,,,BOS,False,,,659.8,2025-07-04 15:00:00,1,zone,,BELOW,0.49138549002328086,3.6853911751746065,BNBUSDT,12,0.17333333333332726,7.5,0.3599999999999909,0.4400000000000091,0.3599999999999909,655.6,649.6,2025-07-05 03:00:00,654.5,-1.0810480780512401,stop_loss,
SHORT,2.137,,2.153,-0.5925925925925901,TREND,34.3953,0.0168,12.3404,23.4043,4.0,BEARISH_BOS,True,,,0.015000000000000124,,,BOS,True,,,2.164,2025-07-05 13:00:00,1,zone,,BELOW,10.842955564274575,3.9034640031388474,AXSUSDT,10,0.9629629629629508,0.027000000000000135,1.222222222222213,0.5925925925925901,1.222222222222213,2.153,2.104,2025-07-05 23:00:00,2.153,-0.17348728902839336,stop_loss,
LONG,0.1531,0.1554,0.1531,2.0909090909090544,RANGE,19.349,0.0011,7.6094,21.6233,4.0,,False,SWEEP_LOW,,0.0010800000000000254,,,SWEEP,False,0.152,,,2025-07-06 06:00:00,1,,,,10.834281199823156,3.9003412319363364,HBARUSDT,6,2.2545454545454024,0.0011000000000000176,2.4090909090908577,0.7545454545454653,2.4090909090908577,0.15575,0.15227,2025-07-06 12:00:00,0.1554,0.02491884675959322,take_profit,
SHORT,0.3183,0.3144,0.3203,-1.0,RANGE,15.2023,0.002,27.0073,21.5328,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0039000000000000146,,,SWEEP,False,0.3203,,,2025-07-06 13:00:00,1,,,,10.835527142161135,3.900789771178009,AXLUSDT,3,0.5000000000000139,0.0019999999999999463,1.2500000000000346,1.0,1.2500000000000346,0.3203,0.3158,2025-07-06 16:00:00,0.3203,-0.02167105428432169,stop_loss,
LONG,153.05,,150.57,-0.3868954758190341,TREND,33.116,1.1757,44.7145,8.9307,3.5,BULLISH_BOS,False,,,2.0200000000000102,,,BOS,False,,146.64,,2025-07-06 16:00:00,1,zone,,ABOVE,0.5746818752592727,3.6837108204119526,SOLUSDT,9,0.0,6.410000000000025,0.14820592823712714,0.45553822152886186,0.14820592823712714,154.0,150.13,2025-07-07 01:00:00,150.57,-1.425211050643007,stop_loss,
LONG,108880.1,,108612.0,-0.40968826405868314,TREND,34.8118,403.3357,38.6155,12.0867,5.0,BULLISH_BOS,True,,,1067.300000000003,,,BOS,True,,108225.7,,2025-07-06 21:00:00,1,zone,,ABOVE,0.006622520531446683,4.333777435778767,BTCUSDT,10,0.7258557457212617,654.4000000000087,1.2244804400977654,0.4685207823960907,1.2244804400977654,109681.4,108573.5,2025-07-07 07:00:00,108612.0,-1.7754977544808943,stop_loss,15m
LONG,2564.1,,2558.32,-0.13894230769230187,TREND,31.3824,19.4814,43.0483,14.71,5.0,BULLISH_BOS,True,,,57.86000000000013,,,BOS,True,,2522.5,,2025-07-06 21:15:00,1,zone,,ABOVE,0.10417734220622059,4.333777435778767,ETHUSDT,13,0.482692307692307,41.59999999999991,0.9903846153846241,0.371874999999996,0.9903846153846241,2605.3,2548.63,2025-07-07 10:00:00,2558.32,-0.6021450379519284,stop_loss,15m
LONG,2.304,,2.278,-0.634146341463411,TREND,38.977,0.02,39.6429,11.0714,3.5,BULLISH_BOS,False,,,0.04800000000000004,,,BOS,False,,2.263,,2025-07-06 21:15:00,1,zone,,ABOVE,10.83444358944692,3.6837108204119526,FILUSDT,13,0.07317073170731998,0.040999999999999925,0.5853658536585382,0.7073170731707309,0.5853658536585382,2.328,2.275,2025-07-07 10:00:00,2.278,-0.28169553332561775,stop_loss,15m
LONG,3.409,,3.3786,-0.5428571428571424,TREND,30.6535,0.0305,24.7599,11.9232,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.061100000000000154,,,BOS,False,,3.353,,2025-07-06 21:15:00,1,zone,,ABOVE,10.83444358944692,4.117088563989829,DOTUSDT,14,0.1321428571428594,0.055999999999999606,0.6517857142857224,0.7178571428571482,0.6517857142857224,3.4455,3.3688,2025-07-07 11:00:00,3.3786,-0.3293670851191838,stop_loss,15m
LONG,276.82,,285.2,1.159059474412168,TREND,30.4944,2.17,34.0685,14.2199,5.0,BULLISH_BOS,True,,,6.670000000000016,,,BOS,True,,269.59,,2025-07-06 13:00:00,1,zone,,ABOVE,0.5994759138125094,4.334210856864454,AAVEUSDT,23,1.557399723374822,7.230000000000018,2.0414937759336036,0.4813278008298768,2.0414937759336036,291.58,273.34,2025-07-07 12:00:00,285.2,5.023608157748826,stop_loss,
LONG,13.535,,13.483,-0.20392156862744878,TREND,39.5435,0.1062,43.5777,12.3739,5.0,BULLISH_BOS,True,,,0.23399999999999999,,,BOS,True,,13.28,,2025-07-06 21:15:00,1,zone,,ABOVE,10.83444358944692,4.333777435778767,LINKUSDT,15,0.545098039215682,0.2550000000000008,0.7529411764705866,0.5372549019607844,0.7529411764705866,13.727,13.398,2025-07-07 12:00:00,13.483,-0.5633910666512355,stop_loss,15m
LONG,2.8744,2.9325,2.8453,-1.0,RANGE,16.4028,0.0291,16.8796,16.8305,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.05810000000000004,,,SWEEP,False,2.8453,,,2025-07-07 14:00:00,1,,,,10.836758620925767,3.9012331035332766,SUIUSDT,4,0.8797250859106438,0.029100000000000126,1.0068728522336763,1.6769759450171733,1.0068728522336763,2.9037,2.8256,2025-07-07 18:00:00,2.8453,-0.3153496758689412,stop_loss,
LONG,0.0099,0.0101,0.0097,0.9999999999999913,RANGE,21.8639,0.0001,14.2697,27.5281,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.00023900000000000136,,,SWEEP,False,0.0097,,,2025-07-07 14:00:00,1,,,,10.836758620925767,3.9012331035332766,1000PEPEUSDT,5,0.45499999999999413,0.00020000000000000052,1.1549999999999898,0.32500000000000323,1.1549999999999898,0.010131,0.009835,2025-07-07 19:00:00,0.0101,0.0021673517241851403,take_profit,
SHORT,491.6,,498.6,-1.0,TREND,30.0599,2.6357,6.7751,27.9133,3.5,BEARISH_BOS,False,,,3.900000000000034,,,BOS,False,,,498.6,2025-07-07 16:00:00,1,zone,,BELOW,0.5263568473021086,3.6844979311147608,BCHUSDT,8,0.3142857142857208,7.0,0.34285714285714775,1.1571428571428524,0.34285714285714775,499.7,489.2,2025-07-08 00:00:00,498.6,-3.6844979311147603,stop_loss,
SHORT,0.0098,,0.009998,-0.660000000000001,TREND,33.2178,0.0001,13.0305,28.657,3.5,BEARISH_BOS,False,,,0.00028299999999999853,,,BOS,False,,,0.0101,2025-07-07 20:00:00,1,zone,,BELOW,10.82109950471853,3.6791738316043,1000PEPEUSDT,14,0.04999999999999798,0.0002999999999999999,0.30999999999999783,0.8566666666666678,0.30999999999999783,0.010057,0.009707,2025-07-08 10:00:00,0.009998,-0.0021425777019342717,stop_loss,
SHORT,17.839,,18.077,-1.0,TREND,38.2283,0.1819,14.0613,24.3126,3.5,BEARISH_BOS,False,,,0.1509999999999998,,,BOS,False,,,18.077,2025-07-08 01:15:00,1,zone,,BELOW,10.636874608162792,3.6165373667753493,AVAXUSDT,9,0.3319327731092271,0.2380000000000031,0.65966386554621,1.306722689075613,0.65966386554621,18.15,17.682,2025-07-08 10:00:00,18.077,-2.5315761567427773,stop_loss,15m
LONG,2.8989,,2.8806,-0.24335106382978794,TREND,30.3196,0.0238,26.3142,8.441,3.5,BULLISH_BOS,False,,,0.021300000000000097,,,BOS,False,,2.8237,,2025-07-08 12:00:00,1,zone,,ABOVE,10.510188671440558,3.5734641482897893,SUIUSDT,12,0.37898936170213166,0.07519999999999971,0.44281914893617336,0.4867021276595759,0.44281914893617336,2.9322,2.8623,2025-07-09 00:00:00,2.8806,-0.19233645268736202,stop_loss,
LONG,108469.4,,108567.0,0.08875147767573527,TREND,36.8178,354.1786,27.6636,17.0697,3.5,BULLISH_BOS,False,,,530.0,,,BOS,False,,107369.7,,2025-07-08 10:15:00,1,zone,,ABOVE,0.0032494899957168305,3.5734641482897893,BTCUSDT,16,0.5885241429480889,1099.699999999997,0.6534509411657795,0.3996544512139685,0.6534509411657795,109188.0,108029.9,2025-07-09 02:00:00,108567.0,0.3171502235819816,stop_loss,15m
LONG,13.491,,13.969,1.911999999999999,TREND,30.6972,0.0933,29.5559,15.5436,5.0,BULLISH_BOS,True,,,0.11299999999999955,,,BOS,True,,13.241,,2025-07-08 11:00:00,1,zone,,ABOVE,10.510188671440558,4.204075468576223,LINKUSDT,27,2.5919999999999987,0.25,2.868000000000002,0.32399999999999807,2.868000000000002,14.208,13.41,2025-07-09 14:00:00,13.969,5.023870184948584,stop_loss,15m
LONG,0.1724,,0.17379999999999998,1.0,TREND,36.7547,0.0014,24.1117,6.2944,3.5,BULLISH_BOS,False,,,0.0010400000000000131,,,BOS,False,,0.171,,2025-07-09 10:00:00,1,zone,,ABOVE,10.516429359985288,3.5755859823949985,DOGEUSDT,9,3.221428571428617,0.0013999999999999846,3.7642857142857533,0.9000000000000179,3.7642857142857533,0.17767,0.17114,2025-07-09 19:00:00,0.17379999999999998,0.014723001103979241,stop_loss,
LONG,18.988,,19.358,0.6055646481178406,TREND,33.6409,0.187,33.9954,10.6952,3.5,BULLISH_BOS,False,,,0.5430000000000028,,,BOS,False,,18.377,,2025-07-09 19:30:00,1,zone,,ABOVE,5.99221287489016,3.6612420665578918,AVAXUSDT,11,0.9018003273322445,0.6110000000000007,1.0327332242225853,0.026186579378065827,1.0327332242225853,19.619,18.972,2025-07-10 06:00:00,19.358,2.2171187637093652,stop_loss,15m
LONG,2.221,,2.273,1.0612244897959209,TREND,39.8176,0.0194,29.7794,11.7647,3.5,BULLISH_BOS,False,,,0.029999999999999805,,,BOS,False,,2.172,,2025-07-09 18:00:00,1,zone,,ABOVE,10.767622869232717,3.660991775539124,AXSUSDT,20,1.5918367346938767,0.04899999999999993,1.8163265306122467,0.020408163265303904,1.8163265306122467,2.31,2.22,2025-07-10 14:00:00,2.273,0.5599163892001018,stop_loss,
LONG,90.31,,90.27,-0.016597510373446603,TREND,31.1326,0.6157,34.9188,12.761,3.5,BULLISH_BOS,False,,,1.9500000000000028,,,BOS,False,,87.9,,2025-07-09 19:00:00,1,zone,,ABOVE,1.5191875794846046,3.6612420665578918,LTCUSDT,19,0.3651452282157663,2.4099999999999966,0.4522821576763506,0.25311203319502085,0.4522821576763506,91.4,89.7,2025-07-10 14:00:00,90.27,-0.06076750317939368,stop_loss,
LONG,14.231,,15.281,3.260869565217402,TREND,34.0077,0.1366,27.6674,16.5795,3.5,BULLISH_BOS,False,,,0.31400000000000006,,,BOS,False,,13.909,,2025-07-09 19:30:00,1,zone,,ABOVE,10.768359019287917,3.6612420665578918,LINKUSDT,36,3.897515527950323,0.3219999999999992,4.254658385093181,0.43478260869565505,4.254658385093181,15.601,14.091,2025-07-11 07:00:00,15.281,11.30677697025232,stop_loss,15m
LONG,2.318,,2.601,8.08571428571425,TREND,34.9283,0.0194,16.9118,11.7647,5.0,BULLISH_BOS,True,,,0.018000000000000238,,,BOS,True,,2.283,,2025-07-09 06:30:00,1,zone,,ABOVE,10.516429359985288,4.2065717439941155,FILUSDT,57,9.457142857142818,0.03500000000000014,10.28571428571424,0.0,10.28571428571424,2.678,2.318,2025-07-11 15:00:00,2.601,2.9761495088758356,stop_loss,15m
LONG,0.0109,,0.012463,1.9537499999999992,TREND,31.6427,0.0002,44.85,8.4753,5.0,BULLISH_BOS,True,,,0.0006069999999999999,,,BOS,True,,0.0101,,2025-07-09 19:00:00,1,zone,,ABOVE,10.768359019287917,4.3073436077151666,1000PEPEUSDT,44,2.4037499999999983,0.0008000000000000004,2.7424999999999984,0.22874999999999882,2.7424999999999984,0.013094,0.010717,2025-07-11 15:00:00,0.012463,0.016830945147147017,stop_loss,
LONG,0.6217,,0.7277,5.0,TREND,39.3662,0.0077,36.1111,14.537,3.5,BULLISH_BOS,False,,,0.015300000000000091,,,BOS,False,,0.6005,,2025-07-09 19:00:00,1,zone,,ABOVE,10.768359019287917,3.6612420665578918,ADAUSDT,45,6.264150943396223,0.021199999999999997,7.339622641509433,0.34905660377358844,7.339622641509433,0.7773,0.6143,2025-07-11 16:00:00,0.7277,1.141446056044519,stop_loss,
LONG,5.073,,4.914,-1.0,TREND,36.1162,0.0731,20.3125,12.5,3.5,BULLISH_BOS,False,,,0.08000000000000007,,,BOS,False,,4.914,,2025-07-11 19:00:00,1,zone,,ABOVE,11.676232575790413,3.9699190757687406,APTUSDT,2,0.0,0.1590000000000007,0.10691823899370682,1.006289308176097,0.10691823899370682,5.09,4.913,2025-07-11 21:00:00,4.914,-1.8565209795506838,stop_loss,
LONG,0.6932,0.718,0.6932,1.999999999999982,RANGE,18.9876,0.0124,16.7434,31.0127,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.01990000000000003,,,SWEEP,False,0.6808,,,2025-07-12 15:00:00,1,,,,11.58340652681288,4.170026349652637,ADAUSDT,10,1.8870967741935347,0.012400000000000078,2.1612903225806264,0.2903225806451633,2.1612903225806264,0.72,0.6896,2025-07-13 01:00:00,0.718,0.2872684818649586,take_profit,
LONG,308.92,,307.72,-0.1492537313432818,TREND,30.8643,2.9714,24.6154,10.7452,4.0,BULLISH_BOS,True,,,4.759999999999991,,,BOS,True,,300.88,,2025-07-13 13:00:00,1,zone,,ABOVE,0.5193031321301238,4.175197182326206,AAVEUSDT,8,0.46517412935323377,8.04000000000002,1.0708955223880516,0.6119402985074631,1.0708955223880516,317.53,304.0,2025-07-13 21:00:00,307.72,-0.6231637585561427,stop_loss,
LONG,0.7521,,0.7451,-0.2661596958174908,TREND,36.6524,0.013,29.5504,13.8706,4.0,,True,,,0.016200000000000103,,,BOS,True,,0.7258,,2025-07-14 01:00:00,1,momentum,18.0,ABOVE,11.56661176297832,4.163980234672196,ADAUSDT,10,0.46387832699619747,0.02629999999999999,0.6121673003802285,0.37642585551330887,0.6121673003802285,0.7682,0.7422,2025-07-14 11:00:00,0.7451,-0.08096628234084832,stop_loss,
LONG,315.13,,318.44,0.2931798051372893,TREND,39.7661,4.8714,34.1789,15.4545,5.0,BULLISH_BOS,True,,,4.930000000000007,,,BOS,True,,303.84,,2025-07-14 02:00:00,1,zone,,ABOVE,0.40980023960950573,4.626644705191328,AAVEUSDT,13,1.0903454384410964,11.29000000000002,1.4650132860938876,0.023914968999112607,1.4650132860938876,331.67,314.86,2025-07-14 15:00:00,318.44,1.3564387931074648,stop_loss,
LONG,164.87,,165.28,0.0760667903525038,TREND,34.8055,1.6436,29.9435,19.3394,5.0,BULLISH_BOS,True,,,2.9199999999999875,,,BOS,True,,159.48,,2025-07-14 02:00:00,1,zone,,ABOVE,0.8583756410373499,4.626644705191328,SOLUSDT,13,0.5602968460111268,5.390000000000015,0.7012987012986995,0.3562152133580725,0.7012987012986995,168.65,162.95,2025-07-14 15:00:00,165.28,0.3519340128253105,stop_loss,
LONG,0.0127,,0.012108,-0.9866666666666649,TREND,37.0157,0.0003,31.0885,15.1182,3.5,,False,SWEEP_HIGH,,0.0004469999999999995,,,BOS,False,,0.0121,,2025-07-14 02:00:00,1,momentum,14.0,ABOVE,11.56661176297832,3.9326479994126293,1000PEPEUSDT,18,0.7383333333333346,0.0005999999999999998,1.1200000000000014,1.1416666666666666,1.1200000000000014,0.013372,0.012015,2025-07-14 20:00:00,0.012108,-0.006847434163683152,stop_loss,
LONG,0.407,0.4264,0.3973,-1.0,RANGE,21.9211,0.0097,18.6716,21.107,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.010799999999999976,,,SWEEP,False,0.3973,,,2025-07-14 15:00:00,1,,,,11.647982089157916,4.19327355209685,ARBUSDT,9,0.42268041237113957,0.009699999999999986,0.5773195876288719,1.0721649484536062,0.5773195876288719,0.4126,0.3966,2025-07-15 00:00:00,0.3973,-0.11298542626483163,stop_loss,
LONG,323.47,,323.87,0.026058631921822586,TREND,34.9213,5.9057,21.178,15.4572,3.5,BULLISH_BOS,False,,,12.129999999999995,,,BOS,False,,308.12,,2025-07-15 15:00:00,1,zone,,ABOVE,0.25786819229227365,3.9582767516864066,AAVEUSDT,31,0.6299674267100941,15.350000000000023,0.7583061889250794,0.4768729641693837,0.7583061889250794,335.11,316.15,2025-07-16 22:00:00,323.87,0.10314727691690359,stop_loss,
LONG,2.48,,2.618,1.4999999999999976,TREND,31.6024,0.0402,25.222,15.0977,3.5,BULLISH_BOS,False,,,0.040000000000000036,,,BOS,False,,2.388,,2025-07-15 16:00:00,1,zone,,ABOVE,11.64199044613649,3.9582767516864066,AXSUSDT,31,2.0434782608695654,0.09200000000000008,2.2826086956521716,0.17391304347826086,2.2826086956521716,2.69,2.464,2025-07-16 23:00:00,2.618,1.6065946815668344,stop_loss,
LONG,0.419,,0.4296,0.47533632286995536,TREND,35.7356,0.0083,25.2785,16.1954,3.5,BULLISH_BOS,False,,,0.007900000000000018,,,BOS,False,,0.3967,,2025-07-15 16:00:00,1,zone,,ABOVE,11.64199044613649,3.9582767516864066,ARBUSDT,35,1.5112107623318398,0.022299999999999986,1.771300448430496,0.06278026905829406,1.771300448430496,0.4585,0.4176,2025-07-17 03:00:00,0.4296,0.12340509872904677,stop_loss,
LONG,23.189,,22.425,-0.6458157227387992,TREND,31.0676,0.3475,31.7163,19.8972,5.0,BULLISH_BOS,True,,,0.47300000000000253,,,BOS,True,,22.006,,2025-07-17 09:30:00,1,zone,,ABOVE,3.9674210647496637,4.6934591195988515,AVAXUSDT,7,0.0,1.1829999999999998,0.04733727810650967,0.7514792899408279,0.04733727810650967,23.245,22.3,2025-07-17 16:00:00,22.425,-3.0311096934687405,stop_loss,15m
LONG,0.3606,0.3714,0.3552,-1.0,RANGE,21.6342,0.0054,13.2275,26.5873,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.010300000000000031,,,SWEEP,False,0.3552,,,2025-07-17 16:00:00,1,,,,11.582092314323692,4.169553233156529,AXLUSDT,4,1.0370370370370539,0.00539999999999996,1.3888888888889004,1.0,1.3888888888889004,0.3681,0.3552,2025-07-17 20:00:00,0.3552,-0.06254329849734748,stop_loss,
LONG,2.573,2.6619,2.573,2.0022522522522572,RANGE,15.0215,0.0444,13.0225,17.6849,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.07800000000000029,,,SWEEP,False,2.5286,,,2025-07-17 16:00:00,1,,,,11.582092314323692,4.169553233156529,AXSUSDT,6,1.8918918918918939,0.044399999999999995,2.207207207207204,0.7882882882882916,2.207207207207204,2.671,2.538,2025-07-17 22:00:00,2.6619,1.0296480067433784,take_profit,
LONG,317.25,329.1971,317.25,1.9999832596759115,RANGE,11.6594,5.9736,16.6926,15.4131,4.0,BEARISH_BOS,False,SWEEP_LOW,,10.529999999999973,,,SWEEP,False,311.2764,,,2025-07-17 16:00:00,1,,,,0.697996724446991,4.169553233156529,AAVEUSDT,9,2.033949377259948,5.973599999999976,2.1728940672291532,0.825297977768854,2.1728940672291532,330.23,312.32,2025-07-18 01:00:00,329.1971,8.33903666664063,take_profit,
SHORT,501.0,489.3857,509.4,-1.0,RANGE,12.9303,5.8071,18.9422,21.5252,4.0,BULLISH_BOS,False,SWEEP_HIGH,,8.699999999999989,,,SWEEP,False,509.4,,,2025-07-17 22:00:00,1,,,,0.49844775213154385,4.186961117904957,BCHUSDT,3,0.19047619047619369,8.399999999999977,0.28571428571428376,1.5595238095238164,0.28571428571428376,514.1,498.6,2025-07-18 01:00:00,509.4,-4.186961117904957,stop_loss,
LONG,18.864,,18.26,-0.29636898920510263,TREND,38.17,0.3764,40.3605,7.8368,3.5,BULLISH_BOS,False,,,0.2920000000000016,,,BOS,False,,16.826,,2025-07-18 04:30:00,1,zone,,ABOVE,1.9749447748963411,4.024937451238744,LINKUSDT,10,0.12561334641805702,2.0380000000000003,0.14867517173699743,0.4136408243375858,0.14867517173699743,19.167,18.021,2025-07-18 14:00:00,18.26,-1.1928666440373885,stop_loss,15m
LONG,0.8786,,0.8415,-0.40814081408140795,TREND,31.5231,0.0197,35.3367,7.4584,3.5,BULLISH_BOS,False,,,0.023499999999999965,,,BOS,False,,0.7877,,2025-07-18 05:00:00,1,zone,,ABOVE,11.838051327172776,4.024937451238744,ADAUSDT,9,0.006600660066005867,0.09090000000000009,0.19801980198019678,0.5445544554455451,0.19801980198019678,0.8966,0.8291,2025-07-18 14:00:00,0.8415,-0.43919170423811027,stop_loss,
LONG,0.2695,,0.26663,-0.12424242424242589,TREND,37.61,0.0072,32.548,9.5636,3.5,BULLISH_BOS,False,,,0.021050000000000013,,,BOS,False,,0.2464,,2025-07-17 21:00:00,1,zone,,ABOVE,11.578965149398824,3.9368481507956004,HBARUSDT,18,1.2718614718614696,0.02310000000000001,1.28181818181818,0.22554112554112513,1.28181818181818,0.29911,0.26429,2025-07-18 15:00:00,0.26663,-0.03323162997877508,stop_loss,
LONG,10.555,,10.101,-0.23645833333333274,TREND,32.9246,0.2951,47.6398,7.5042,5.0,BULLISH_BOS,True,,,0.43700000000000117,,,BOS,True,,8.635,,2025-07-18 05:00:00,1,zone,,ABOVE,2.466260693160995,4.73522053086911,UNIUSDT,14,0.1375000000000006,1.92,0.19947916666666715,0.27239583333333317,0.19947916666666715,10.938,10.032,2025-07-18 19:00:00,10.101,-1.119682354695089,stop_loss,
LONG,3704.79,,3730.51,0.15359808898178728,TREND,39.3103,36.125,42.5685,5.2991,5.0,BULLISH_BOS,True,,,49.899999999999636,,,BOS,True,,3537.34,,2025-07-20 08:30:00,1,zone,,ABOVE,0.027945781332995683,4.679521084210122,ETHUSDT,12,0.6273514481934923,167.44999999999982,0.7297700806210806,0.062346969244551007,0.7297700806210806,3826.99,3694.35,2025-07-20 20:00:00,3730.51,0.7187654958846561,stop_loss,15m
LONG,522.4,,545.8,1.7999999999999983,TREND,34.9153,5.3857,35.9416,14.3236,6.0,BULLISH_BOS,True,SWEEP_HIGH,,4.0,,,BOS,True,,509.4,,2025-07-20 01:00:00,1,zone,,ABOVE,0.3599631603238555,4.679521084210122,BCHUSDT,20,2.2076923076923114,13.0,2.4307692307692323,0.20769230769230246,2.4307692307692323,554.0,519.7,2025-07-20 21:00:00,545.8,8.42313795157821,stop_loss,
LONG,4.4552,,4.4713,0.15246212121212768,TREND,36.1393,0.0659,30.7017,9.6302,3.5,BULLISH_BOS,False,,,0.05269999999999975,,,BOS,False,,4.3496,,2025-07-20 08:30:00,1,zone,,ABOVE,11.698802710525307,3.977592921578604,DOTUSDT,13,0.9876893939393974,0.10559999999999992,1.2755681818181874,0.18750000000000053,1.2755681818181874,4.5899,4.4354,2025-07-20 21:00:00,4.4713,0.18835072363946526,stop_loss,15m
LONG,24.922,,24.94,0.03585657370518072,TREND,36.1503,0.3641,28.0753,13.812,3.5,BULLISH_BOS,False,,,0.3359999999999985,,,BOS,False,,24.42,,2025-07-20 08:30:00,1,zone,,ABOVE,7.923491875654608,3.977592921578604,AVAXUSDT,14,0.984063745019922,0.5019999999999989,1.2848605577689263,0.8406374501992062,1.2848605577689263,25.567,24.5,2025-07-20 22:00:00,24.94,0.14262285376178835,stop_loss,15m
LONG,322.43,331.6086,317.8407,-1.0,RANGE,19.0372,4.5893,17.1051,27.7665,4.0,BEARISH_BOS,False,SWEEP_LOW,,9.29000000000002,,,SWEEP,False,317.8407,,,2025-07-21 16:00:00,1,,,,0.9548473105346532,4.382080762236665,AAVEUSDT,9,0.3246682500599254,4.58929999999998,1.0459111411326416,1.706142548972614,1.0459111411326416,327.23,314.6,2025-07-22 01:00:00,317.8407,-4.382080762236665,stop_loss,
LONG,11.34,,10.656,-0.6930091185410326,TREND,34.7407,0.2609,40.7063,16.5891,3.5,BULLISH_BOS,False,,,1.258000000000001,,,BOS,False,,10.353,,2025-07-21 13:00:00,1,zone,,ABOVE,4.1931426859182315,4.138631831001295,UNIUSDT,14,0.0,0.9870000000000001,0.35764944275582544,0.8885511651469105,0.35764944275582544,11.693,10.463,2025-07-22 03:00:00,10.656,-2.8681095971680675,stop_loss,
LONG,0.2663,0.2783,0.2603,-1.0,RANGE,20.6824,0.006,17.2574,30.66,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.014160000000000006,,,SWEEP,False,0.2603,,,2025-07-21 19:00:00,1,,,,12.172446561768513,4.382080762236665,HBARUSDT,13,1.0300000000000022,0.006000000000000005,1.3200000000000052,1.1300000000000003,1.3200000000000052,0.27422,0.25952,2025-07-22 08:00:00,0.2603,-0.07303467937061114,stop_loss,
LONG,2.797,2.918,2.797,2.0000000000000075,RANGE,20.971,0.0605,8.5006,32.5856,4.0,,False,SWEEP_LOW,,0.05899999999999972,,,SWEEP,False,2.7495,,,2025-07-22 05:30:00,1,,,,11.809937043798278,4.25157733576738,FILUSDT,18,2.264462809917364,0.060499999999999776,2.347107438016536,0.6446280991735586,2.347107438016536,2.939,2.758,2025-07-22 23:00:00,2.918,1.4290023822995916,take_profit,15m
LONG,1.1743,1.2521,1.1743,2.0000000000000058,RANGE,15.7963,0.0389,13.0994,22.8183,3.0,,False,SWEEP_LOW,,0.03930000000000011,,,SWEEP,False,1.1354,,,2025-07-22 13:45:00,1,,,,11.806285309829747,3.778011299145519,WIFUSDT,10,2.542416452442169,0.038899999999999935,2.65809768637533,0.6658097686375284,2.65809768637533,1.2777,1.1484,2025-07-22 23:00:00,1.2521,0.9185289971047553,take_profit,15m
LONG,4.5362,,4.4477,-0.49139367018322944,TREND,35.3644,0.0772,23.4533,10.6631,3.5,BULLISH_BOS,False,,,0.07580000000000009,,,BOS,False,,4.3561,,2025-07-22 23:30:00,1,zone,,ABOVE,11.923661878799964,4.054045038791988,DOTUSDT,7,0.0,0.18010000000000037,0.10327595780122228,0.5030538589672406,0.10327595780122228,4.5548,4.4456,2025-07-23 06:00:00,4.4477,-1.0552440762737945,stop_loss,15m
LONG,2.924,,2.872,-0.4770642201834867,TREND,31.6765,0.0516,21.8534,12.1715,3.5,BULLISH_BOS,False,,,0.039000000000000146,,,BOS,False,,2.815,,2025-07-22 23:30:00,1,zone,,ABOVE,11.923661878799964,4.054045038791988,FILUSDT,7,0.0,0.10899999999999999,0.18348623853211027,0.5596330275229353,0.18348623853211027,2.944,2.863,2025-07-23 06:00:00,2.872,-0.6200304176975987,stop_loss,15m
