direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,33.545,,0.378214,,33.065000000000005,0.1824274490566037,TREND,31.4686,0.5043,14.7309,32.6487,4.0,4_to_5,1.0,,True,,,0.5100000000000051,,,BOS,True,,,35.665,2022-07-12 19:00:00,2.5,momentum,,NONE,False,momentum,13.0,ABOVE,0.01,15m,0.004716981132075478,0.0004462995982270228,0.0002820554920975666,2.1199999999999974,3.0,0.007061849067229009,0.004462995982270228,0.04462995982270228,0.01,0.004462995982270228,"ENTRY SOLUSDT: notional=0.004463, capital=0.04, units=0.000133, risk_amount=0.0004, trade_risk=0.0003",False,0.04016696384043205,SOLUSDT,1,40.500000000000114,50.0,0.0,50.0,33.545,32.855,35.665,0,0.0,0.1824274490566037,True,True,0,False,33.535000000000004,333,4627,2022-07-12 20:00:00,33.065000000000005,0.001824274490566037,take_profit,TP,0.07019755218406407
SHORT,102.2938,1.0,0.7125,,98.02380000000001,1.7299267487642094,TREND,34.5105,0.95,11.6541,30.8271,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,3.1499999999999915,,,BOS,True,,,104.6,2022-07-12 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.004336137368831864,0.0007019755218406407,0.0001582594398163797,2.30619999999999,3.0,0.031136824055182748,0.007019755218406407,0.07019755218406407,0.01,0.007019755218406407,"ENTRY BCHUSDT: notional=0.007020, capital=0.07, units=0.000069, risk_amount=0.0007, trade_risk=0.0002",False,0.06317779696565766,BCHUSDT,1,409.38000000000017,50.0,0.0,50.0,102.2938,98.0,104.6,0,0.0,1.7299267487642094,True,True,0,False,102.2838,334,4628,2022-07-12 21:00:00,98.02380000000001,0.017299267487642093,take_profit,TP,0.06335588147560653
SHORT,222.9,1.0,1.561607,,222.42000000000002,-0.02095352586046508,TREND,36.5063,2.0821,18.8679,31.2178,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.5,,,BOS,True,,,233.65,2022-07-12 20:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.00046511627906976747,0.0006317779696565766,0.0003046932783224853,10.75,3.0,0.013099842738274506,0.006317779696565766,0.06317779696565766,0.01,0.003158889848282883,"ENTRY BNBUSDT: notional=0.006318, capital=0.06, units=0.000028, risk_amount=0.0006, trade_risk=0.0003",False,0.05686001726909189,BNBUSDT,2,100.0,50.0,0.0,50.0,222.9,221.3,233.65,0,-0.00028563069581395554,-0.02095352586046508,True,True,1,True,222.89000000000001,335,4628,2022-07-12 22:00:00,222.42000000000002,-0.00035235060651162854,stop_loss,trailing_stop,0.06251814776813625
SHORT,47.95,1.0,0.423214,,47.650000000000006,0.016726225401930042,TREND,37.7101,0.5643,13.4177,33.4177,4.0,4_to_5,1.0,BEARISH_BOS,True,,,1.1499999999999986,,,BOS,True,,,51.06,2022-07-12 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.0016077170418006435,0.0005686001726909189,0.0003687896844773217,3.1099999999999994,3.0,0.008766681119141341,0.0056860017269091895,0.05686001726909189,0.01,0.0028430008634545948,"ENTRY LTCUSDT: notional=0.005686, capital=0.06, units=0.000119, risk_amount=0.0006, trade_risk=0.0004",False,0.051174015542182705,LTCUSDT,2,24.0000000000002,32.00000000000003,15.999999999999659,32.00000000000003,48.11,47.63,51.06,0,-0.00019975240514468682,0.016726225401930042,True,True,1,True,47.940000000000005,336,4628,2022-07-12 22:00:00,47.650000000000006,6.7386051446957e-05,take_profit,TP,0.0625855338195832
SHORT,0.3121,1.0,0.00247,,0.313,-0.10824026585365613,TREND,38.7899,0.0033,11.9306,29.0672,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.008500000000000008,,,BOS,True,,,0.3285,2022-07-12 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.6097560975609747,0.0005117401554218271,0.0002689054325189996,0.016400000000000026,3.0,0.009738664787021463,0.005117401554218271,0.051174015542182705,0.01,0.005117401554218271,"ENTRY XRPUSDT: notional=0.005117, capital=0.05, units=0.016397, risk_amount=0.0005, trade_risk=0.0003",False,0.046056613987964436,XRPUSDT,5,0.15000000000000013,0.5599999999999994,0.14000000000000123,0.5599999999999994,0.3135,0.3065,0.3285,0,0.0,-0.10824026585365613,True,True,0,False,0.3021,337,4628,2022-07-13 01:00:00,0.313,-0.0010824026585365613,stop_loss,trailing_stop,0.061503131161046644
SHORT,99.5,,1.100893,,95.52,2.391595865806461,TREND,33.6813,1.4679,17.5182,35.2798,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,1.0499999999999972,,,BOS,False,,,101.05,2022-07-13 12:00:00,2.5,momentum,,NONE,False,momentum,13.0,BELOW,0.01,,0.006451612903225819,0.0007720380449438005,0.00012026723313194862,1.5499999999999972,3.0,0.04955986159477955,0.007720380449438006,0.07720380449438005,0.01,0.007720380449438006,"ENTRY BCHUSDT: notional=0.007720, capital=0.08, units=0.000078, risk_amount=0.0008, trade_risk=0.0001",False,0.06948342404494205,BCHUSDT,1,234.99999999999943,50.0,0.0,50.0,99.5,95.5,101.05,0,0.0,2.391595865806461,True,True,0,False,99.49,338,4644,2022-07-13 13:00:00,95.52,0.023915958658064607,take_profit,TP,0.08645104029851246
SHORT,1108.05,,13.250893,,1014.63,5.119356877048236,TREND,33.1914,17.6679,19.4057,29.5937,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,16.40000000000009,,,BOS,False,,,1092.6,2022-07-13 12:15:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.01,15m,0.0005659982227655832,0.0006948342404494205,0.00011079158771568305,17.667899999999918,3.0,0.04357683030410994,0.006948342404494205,0.06948342404494205,0.01,0.006948342404494205,"ENTRY ETHUSDT: notional=0.006948, capital=0.07, units=0.000006, risk_amount=0.0007, trade_risk=0.0001",False,0.06253508164044785,ETHUSDT,1,1000.0,50.0,0.0,50.0,1108.05,1014.6,1125.7178999999999,0,0.0,5.119356877048236,True,True,0,False,1108.04,339,4644,2022-07-13 13:00:00,1014.63,0.05119356877048236,take_profit,TP,0.1376446090689948
SHORT,100.25,,1.092857,,97.35,1.8003988470249257,TREND,32.0385,1.4571,17.6471,29.4118,3.0,3_to_4,0.5,,True,,,1.2999999999999972,,,BOS,True,,,101.05,2022-07-13 13:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.01,,0.0068629469494200955,0.001376446090689948,0.00020006180536102938,1.457099999999997,3.0,0.09470092690389649,0.013764460906899482,0.1376446090689948,0.01,0.013764460906899482,"ENTRY BCHUSDT: notional=0.013764, capital=0.14, units=0.000137, risk_amount=0.0014, trade_risk=0.0002",False,0.12388014816209533,BCHUSDT,1,145.00000000000028,50.0,0.0,50.0,100.25,96.85,101.7071,0,0.0,1.8003988470249257,True,True,0,False,100.24,340,4645,2022-07-13 14:00:00,97.35,0.018003988470249258,take_profit,TP,0.1418841366323446
LONG,87.8,,1.716964,,91.35,0.3157120976076557,TREND,34.9347,2.2893,25.429,17.1607,3.0,3_to_4,0.5,,True,,,3.299999999999997,,,BOS,True,,77.35,,2022-07-15 20:00:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,0.01,,0.000956937799043062,0.0014188413663234459,0.0014188413663234456,10.450000000000003,3.0,0.011920982962985502,0.011920982962985502,0.1418841366323446,0.01,0.011920982962985502,"ENTRY AAVEUSDT: notional=0.011921, capital=0.14, units=0.000136, risk_amount=0.0014, trade_risk=0.0014",False,0.1299631536693591,AAVEUSDT,1,465.00000000000057,50.0,0.0,50.0,92.75,87.8,77.35,0,0.0,0.3157120976076557,True,True,0,False,87.81,341,4700,2022-07-15 21:00:00,91.35,0.003157120976076557,take_profit,TP,0.13312027464543566
LONG,1271.35,3.0,20.386607,,1364.08,1.2501219381288189,TREND,31.7902,27.1821,65.2608,7.2132,3.0,3_to_4,0.5,,True,,,24.899999999999864,,,BOS,True,,1202.3,,2022-07-16 16:00:00,2.5,momentum,full,NONE,False,momentum,22.0,ABOVE,0.01,15m,0.00014039935191659193,0.0013312027464543565,0.0007457855672891799,71.22539999999981,3.0,0.02376153186510361,0.013312027464543567,0.13312027464543566,0.01,0.013312027464543567,"ENTRY ETHUSDT: notional=0.013312, capital=0.13, units=0.000010, risk_amount=0.0013, trade_risk=0.0007",False,0.11980824718089209,ETHUSDT,1,1000.0,50.0,0.0,50.0,1364.1,1271.35,1200.1246,0,0.0,1.2501219381288189,True,True,0,False,1271.36,342,4720,2022-07-16 17:00:00,1364.08,0.01250121938128819,take_profit,TP,0.1323094665621803
LONG,54.02,,0.421607,,54.52,0.04782917275862049,TREND,32.4155,0.5621,45.9975,3.5578,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.759999999999998,,,BOS,True,,51.12,,2022-07-16 17:45:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.01,15m,0.0017241379310344795,0.0011907851990596225,0.0006392589924607391,2.9000000000000057,3.0,0.022181453949379547,0.011907851990596227,0.11907851990596226,0.01,0.0059539259952981136,"ENTRY LTCUSDT: notional=0.011908, capital=0.12, units=0.000220, risk_amount=0.0012, trade_risk=0.0006",False,0.10717066791536603,LTCUSDT,2,21.999999999999886,50.0,0.0,50.0,54.55,54.02,51.12,0,-0.00024356895862068928,0.04782917275862049,True,True,1,True,54.03,344,4721,2022-07-16 19:00:00,54.52,0.00035650724827586026,take_profit,TP,0.0963517481309029
LONG,1323.75,1.0,22.082143,,1324.23,-0.026572019827086804,TREND,37.0178,29.4429,59.5585,6.6594,4.0,4_to_5,1.0,BULLISH_BOS,True,,,35.65000000000009,,,BOS,True,,1202.3,,2022-07-16 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,8.23384108686702e-05,0.0013230946656218028,0.0012138987508197774,121.45000000000005,3.0,0.014421132676960567,0.01323094665621803,0.1323094665621803,0.01,0.01323094665621803,"ENTRY ETHUSDT: notional=0.013231, capital=0.13, units=0.000010, risk_amount=0.0013, trade_risk=0.0012",False,0.11907851990596226,ETHUSDT,1,1000.0,50.0,0.0,50.0,1342.15,1323.75,1202.3,0,0.0,-0.026572019827086804,True,True,0,False,1323.76,343,4721,2022-07-16 18:00:00,1324.23,-0.00026572019827086804,stop_loss,trailing_stop,0.10666137875847448
LONG,39.35,1.0,0.4575,,39.83,0.15911559999999847,TREND,38.9703,0.61,43.6768,7.2014,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.1550000000000011,,,BOS,False,,37.03,,2022-07-16 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.004310344827586207,0.0010666137875847447,0.0006288548887411966,2.3200000000000003,3.0,0.01809105712993953,0.01066613787584745,0.10666137875847448,0.01,0.01066613787584745,"ENTRY SOLUSDT: notional=0.010666, capital=0.11, units=0.000271, risk_amount=0.0011, trade_risk=0.0006",False,0.09599524088262704,SOLUSDT,1,6.499999999999773,50.0,0.5000000000002558,50.0,40.085,39.345,37.03,0,0.0,0.15911559999999847,True,True,0,False,39.36,345,4722,2022-07-16 19:00:00,39.83,0.0015911559999999849,take_profit,TP,0.09794290413090288
LONG,7.274,,0.096375,,7.294,-0.021734591439687985,TREND,31.1455,0.1285,30.1834,12.7293,4.0,4_to_5,1.0,,True,,,0.1070000000000002,,,BOS,True,,7.161,,2022-07-18 02:00:00,2.5,momentum,,NONE,False,momentum,11.0,ABOVE,0.01,,0.038910505836575925,0.0009794290413090289,0.00017302258978307676,0.12849999999999984,3.0,0.055442543552388215,0.009794290413090288,0.09794290413090288,0.01,0.004897145206545144,"ENTRY UNIUSDT: notional=0.009794, capital=0.10, units=0.001346, risk_amount=0.0010, trade_risk=0.0002",False,0.0881486137178126,UNIUSDT,2,0.0,4.3999999999999595,14.29999999999998,4.3999999999999595,7.318,7.131,7.1455,0,-0.00040393758754861343,-0.021734591439687985,True,True,1,True,7.284,346,4754,2022-07-18 04:00:00,7.294,-0.00041931470817118657,stop_loss,trailing_stop,0.0785508938090664
LONG,9.14,,0.1125,,9.39,1.4937206666666722,TREND,33.5708,0.15,23.5714,10.7143,3.0,3_to_4,0.5,,True,,,0.06999999999999851,,,BOS,True,,9.045,,2022-07-18 03:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,0.01,,0.06666666666666651,0.0008774467613026399,0.00014400110962297188,0.15000000000000036,3.0,0.0534657559887074,0.0087744676130264,0.08774467613026399,0.01,0.0087744676130264,"ENTRY ATOMUSDT: notional=0.008774, capital=0.09, units=0.000960, risk_amount=0.0009, trade_risk=0.0001",False,0.07897020851723759,ATOMUSDT,1,17.99999999999997,27.999999999999936,0.0,27.999999999999936,9.42,9.14,8.99,0,0.0,1.4937206666666722,True,True,0,False,9.15,347,4755,2022-07-18 04:00:00,9.39,0.014937206666666723,take_profit,TP,0.09348810047573311
LONG,21286.5,1.0,188.383929,,22372.98,4.082183603985387,TREND,37.4459,251.1786,30.8403,16.3799,3.5,3_to_4,0.5,BULLISH_BOS,False,,,262.5,,,BOS,False,,21077.0,,2022-07-18 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,3.9812308851152245e-05,0.0009348810047573311,0.00011031503626314288,251.17859999999928,3.0,0.07922786617875481,0.00934881004757331,0.09348810047573311,0.01,0.00934881004757331,"ENTRY BTCUSDT: notional=0.009349, capital=0.09, units=0.000000, risk_amount=0.0009, trade_risk=0.0001",False,0.0841392904281598,BTCUSDT,1,1000.0,50.0,0.0,50.0,22373.0,21286.5,21035.3214,0,0.0,4.082183603985387,True,True,0,False,21286.51,348,4757,2022-07-18 06:00:00,22372.98,0.04082183603985387,take_profit,TP,0.1165471974251977
LONG,7.325,2.0,0.101732,,7.385,0.11613614285714119,TREND,31.9262,0.1356,35.2817,10.3739,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.13199999999999967,,,BOS,False,,7.178,,2022-07-18 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,,0.03401360544217682,0.0008413929042815981,0.00016885291048381585,0.14700000000000024,3.0,0.04192655118273943,0.00841392904281598,0.0841392904281598,0.01,0.00420696452140799,"ENTRY UNIUSDT: notional=0.008414, capital=0.08, units=0.001149, risk_amount=0.0008, trade_risk=0.0002",False,0.07572536138534383,UNIUSDT,2,3.699999999999992,8.099999999999952,9.600000000000009,8.099999999999952,7.406,7.229,7.178,0,-0.00035795904761904985,0.11613614285714119,True,True,1,True,7.335,349,4757,2022-07-18 07:00:00,7.385,0.000982381904761887,take_profit,TP,0.10555269644458266
LONG,58.07,3.0,0.795536,,58.55,0.02713625214447036,TREND,31.7018,1.0607,34.0067,5.9933,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.6000000000000014,,,BOS,True,,53.64,,2022-07-18 06:15:00,2.5,momentum,full,NONE,False,momentum,8.0,ABOVE,0.01,15m,0.0011286681715575622,0.0011618923837757864,0.000886375625990483,4.43,3.0,0.015230494520510141,0.011618923837757866,0.11618923837757865,0.01,0.005809461918878933,"ENTRY LTCUSDT: notional=0.011619, capital=0.12, units=0.000200, risk_amount=0.0012, trade_risk=0.0009",False,0.10457031453982078,LTCUSDT,2,0.0,50.0,50.0,50.0,58.67,57.24,53.64,0,-0.00017224604514672477,0.02713625214447036,True,True,1,True,58.08,350,4758,2022-07-18 08:00:00,58.55,0.00018523949887134123,take_profit,TP,0.10556568989830728
LONG,57.89,3.0,0.795536,,58.55,0.00043458417931126203,TREND,31.7018,1.0607,34.0067,5.9933,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.6000000000000014,,,BOS,True,,53.64,,2022-07-18 07:00:00,2.5,momentum,full,NONE,False,momentum,8.0,ABOVE,0.01,15m,0.00018203567179035402,0.0010538045039943595,0.00012014354338163303,0.6599999999999966,3.0,0.09243142838823301,0.010538045039943595,0.10538045039943594,0.01,0.010538045039943595,"SCALE-IN LTCUSDT L1: notional=0.010538, capital=0.11, units=0.000182, risk_amount=0.0011, trade_risk=0.0001",False,0.09484240535949234,LTCUSDT,1,0.0,35.99999999999994,50.0,35.99999999999994,58.25,57.24,53.64,1,-0.00017224604514672477,0.00043458417931126203,True,True,1,True,58.08,350,4758,2022-07-18 08:00:00,58.55,-8.177718078024977e-05,stop_loss,trailing_stop,0.10548391271752704
LONG,0.649,,0.022312,,0.7190000000000001,0.7916840465116284,TREND,38.8667,0.0298,46.4586,5.5222,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.03049999999999997,,,BOS,False,,0.563,,2022-07-18 08:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.01,,0.11627906976744176,0.0010548391271752704,0.0010548391271752704,0.08600000000000008,3.0,0.007960355738799418,0.007960355738799418,0.10548391271752704,0.01,0.007960355738799418,"ENTRY OPUSDT: notional=0.007960, capital=0.11, units=0.012266, risk_amount=0.0011, trade_risk=0.0011",False,0.09752355697872762,OPUSDT,1,6.999999999999995,9.950000000000003,0.0,9.950000000000003,0.7485,0.649,0.563,0,0.0,0.7916840465116284,True,True,0,False,0.659,351,1127,2022-07-18 09:00:00,0.7190000000000001,0.007916840465116284,take_profit,TP,0.10544039744384391
LONG,0.361,1.0,0.004189,,0.3556,-0.33006402886597513,TREND,33.4592,0.0056,25.7033,17.3913,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.007699999999999985,,,BOS,True,,0.3416,,2022-07-19 00:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.5154639175257739,0.0010544039744384392,0.0005666326067619306,0.019399999999999973,3.0,0.019620610039808094,0.010544039744384393,0.10544039744384391,0.01,0.010544039744384393,"ENTRY XRPUSDT: notional=0.010544, capital=0.11, units=0.029208, risk_amount=0.0011, trade_risk=0.0006",False,0.09489635769945952,XRPUSDT,2,0.0,0.3300000000000025,0.5699999999999983,0.3300000000000025,0.3643,0.3553,0.3416,0,0.0,-0.33006402886597513,True,True,0,False,0.371,352,4776,2022-07-19 02:00:00,0.3556,-0.0033006402886597516,stop_loss,trailing_stop,0.09159571741079976
LONG,23.175,3.0,0.516696,,23.985,0.25502222054639606,TREND,30.3285,0.6889,25.2981,19.4401,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3049999999999997,,,BOS,False,,20.555,,2022-07-19 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0034278271004010547,0.0009159571741079977,0.0009159571741079977,2.917300000000001,3.0,0.00727635399511632,0.00727635399511632,0.09159571741079976,0.01,0.00727635399511632,"ENTRY AVAXUSDT: notional=0.007276, capital=0.09, units=0.000314, risk_amount=0.0009, trade_risk=0.0009",False,0.08431936341568344,AVAXUSDT,1,19.99999999999993,50.0,0.0,50.0,24.01,23.175,20.2577,0,0.0,0.25502222054639606,True,True,0,False,23.185000000000002,353,4778,2022-07-19 03:00:00,23.985,0.002550222205463961,take_profit,TP,0.0868695856211474
LONG,117.35,,2.051786,,124.72999999999999,2.5737803677303863,TREND,37.1076,2.7357,24.1514,9.3995,5.0,5_plus,1.25,,True,SWEEP_HIGH,,1.0999999999999943,,,BOS,True,,115.55,,2022-07-19 12:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.01,,0.003655371568519948,0.000868695856211474,0.00020251310215915844,2.7356999999999942,3.0,0.037263390988199245,0.00868695856211474,0.0868695856211474,0.01,0.00868695856211474,"ENTRY BCHUSDT: notional=0.008687, capital=0.09, units=0.000074, risk_amount=0.0009, trade_risk=0.0002",False,0.07818262705903266,BCHUSDT,1,690.0000000000006,50.0,0.0,50.0,124.75,117.35,114.6143,0,0.0,2.5737803677303863,True,True,0,False,117.36,354,4788,2022-07-19 13:00:00,124.72999999999999,0.025737803677303866,take_profit,TP,0.10392043073633653
LONG,24.52,,0.468214,,25.0,0.2843399515336172,TREND,34.1126,0.6243,27.9176,10.2975,4.0,4_to_5,1.0,,True,,,0.36499999999999844,,,BOS,True,,23.27,,2022-07-19 13:45:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,0.01,15m,0.006923769300006931,0.0010392043073633654,0.0006121218520085264,1.4442999999999984,3.0,0.017642657077165235,0.010392043073633653,0.10392043073633653,0.01,0.010392043073633653,"ENTRY AVAXUSDT: notional=0.010392, capital=0.10, units=0.000424, risk_amount=0.0010, trade_risk=0.0006",False,0.09352838766270287,AVAXUSDT,1,54.50000000000017,50.0,0.0,50.0,25.1,24.52,23.0757,0,0.0,0.2843399515336172,True,True,0,False,24.53,355,4789,2022-07-19 14:00:00,25.0,0.0028433995153361717,take_profit,TP,0.09637178717803904
LONG,0.4779,,0.007146,,0.505,0.7939491000000042,TREND,36.3764,0.0095,32.3088,10.1199,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.01319999999999999,,,BOS,False,,0.4455,,2022-07-19 16:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.01,,0.3086419753086421,0.0009637178717803904,0.0006533680486646712,0.032399999999999984,3.0,0.014214838608760764,0.009637178717803905,0.09637178717803904,0.01,0.009637178717803905,"ENTRY ADAUSDT: notional=0.009637, capital=0.10, units=0.020166, risk_amount=0.0010, trade_risk=0.0007",False,0.08673460846023513,ADAUSDT,3,3.3599999999999963,3.6699999999999955,0.0,3.6699999999999955,0.5146,0.4779,0.4455,0,0.0,0.7939491000000042,True,True,0,False,0.4879,356,4792,2022-07-19 19:00:00,0.505,0.007939491000000042,take_profit,TP,0.09467409946023517
LONG,0.0658,,0.000873,,0.0688,2.3429676666666834,TREND,37.0799,0.0012,26.9939,6.135,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0006999999999999923,,,BOS,False,,0.0651,,2022-07-19 19:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,,8.333333333333384,0.0009467409946023517,0.0001726579321463245,0.0011999999999999927,3.0,0.0519129645373626,0.009467409946023518,0.09467409946023517,0.01,0.009467409946023518,"ENTRY DOGEUSDT: notional=0.009467, capital=0.09, units=0.143882, risk_amount=0.0009, trade_risk=0.0002",False,0.08520668951421165,DOGEUSDT,1,0.32999999999999974,0.3799999999999998,0.0,0.3799999999999998,0.0696,0.0658,0.0646,0,0.0,2.3429676666666834,True,True,0,False,0.07579999999999999,357,4795,2022-07-19 20:00:00,0.0688,0.023429676666666836,take_profit,TP,0.10863636618087849
LONG,4.54,,0.080893,,4.6,0.03331469912790727,TREND,34.8558,0.1079,30.4636,14.1722,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.15500000000000025,,,BOS,True,,3.852,,2022-07-20 05:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.01,15m,0.0072674418604651144,0.001086363661808785,0.001086363661808785,0.6880000000000002,3.0,0.007168736954377737,0.007168736954377737,0.10863636618087849,0.01,0.0035843684771888684,"ENTRY NEARUSDT: notional=0.007169, capital=0.11, units=0.001579, risk_amount=0.0011, trade_risk=0.0011",False,0.10146762922650075,NEARUSDT,3,6.400000000000006,8.399999999999963,7.899999999999974,8.399999999999963,4.624,4.461,3.852,0,-1.981101744185695e-05,0.03331469912790727,True,True,1,True,4.55,358,4804,2022-07-20 07:00:00,4.6,0.00032324148255814426,take_profit,TP,0.10177105969161704
LONG,4.579,,0.080893,,4.6,0.0008149518618547442,TREND,34.8558,0.1079,30.4636,14.1722,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.15500000000000025,,,BOS,True,,3.852,,2022-07-20 05:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.01,15m,0.002215501598800151,0.001014478182090589,4.209453037720315e-05,0.019000000000000128,3.0,0.24448924188383028,0.01014478182090589,0.10144781820905889,0.01,0.01014478182090589,"SCALE-IN NEARUSDT L1: notional=0.010145, capital=0.10, units=0.002216, risk_amount=0.0010, trade_risk=0.0000",False,0.091303036388153,NEARUSDT,2,2.5000000000000355,4.499999999999993,11.799999999999944,4.499999999999993,4.624,4.461,3.852,1,-1.981101744185695e-05,0.0008149518618547442,True,True,1,True,4.55,358,4804,2022-07-20 07:00:00,4.6,-1.7559901023810324e-06,stop_loss,trailing_stop,0.10176930370151466
LONG,4.604,,0.080893,,4.6,-0.005273069475760786,TREND,34.8558,0.1079,30.4636,14.1722,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.15500000000000025,,,BOS,True,,3.852,,2022-07-20 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.01,15m,0.002536195455226189,0.001014478182090589,1.0144781820905892e-05,0.0046040000000000005,3.0,0.30434345462717666,0.011676643875861373,0.10144781820905889,0.01,0.011676643875861373,"SCALE-IN NEARUSDT L2: notional=0.010145, capital=0.10, units=0.002203, risk_amount=0.0010, trade_risk=0.0000",False,0.08977117433319752,NEARUSDT,1,0.0,0.49999999999998934,14.29999999999998,0.49999999999998934,4.609,4.461,3.852,2,-1.981101744185695e-05,-0.005273069475760786,True,True,1,True,4.55,358,4804,2022-07-20 07:00:00,4.6,-6.263620347853634e-05,stop_loss,trailing_stop,0.10170666749803613
LONG,23668.0,1.0,240.107143,,23668.48,-0.031539344107381705,TREND,38.1275,320.1429,24.4645,9.7836,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,405.0,,,BOS,False,,21582.0,,2022-07-20 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,4.793863854266539e-06,0.0010170666749803614,0.0008964006608116586,2086.0,3.0,0.011539757460898942,0.010170666749803613,0.10170666749803613,0.01,0.010170666749803613,"ENTRY BTCUSDT: notional=0.010171, capital=0.10, units=0.000000, risk_amount=0.0010, trade_risk=0.0009",False,0.09153600074823251,BTCUSDT,1,1000.0,50.0,0.0,50.0,24180.0,23668.0,21582.0,0,0.0,-0.031539344107381705,True,True,0,False,23668.01,359,4813,2022-07-20 14:00:00,23668.48,-0.00031539344107381703,stop_loss,trailing_stop,0.0912206073071587
LONG,16.02,,0.264643,,17.689999999999998,4.507796300000007,TREND,30.7113,0.3529,50.2024,10.0202,4.0,4_to_5,1.0,,True,,,0.21499999999999986,,,BOS,True,,15.66,,2022-07-23 08:00:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,0.01,,0.02777777777777782,0.000912206073071587,0.00020499012878013158,0.35999999999999943,3.0,0.040593170251685684,0.00912206073071587,0.0912206073071587,0.01,0.00912206073071587,"ENTRY AXSUSDT: notional=0.009122, capital=0.09, units=0.000569, risk_amount=0.0009, trade_risk=0.0002",False,0.08209854657644283,AXSUSDT,1,144.50000000000003,50.0,0.0,50.0,17.72,16.02,15.66,0,0.0,4.507796300000007,True,True,0,False,16.03,360,4880,2022-07-23 09:00:00,17.689999999999998,0.04507796300000007,take_profit,TP,0.1271765095764429
